t_idx,time_label,component_idx,node_idx,node_label,account_category,eigenvalue,explained_variance_ratio,vector_value
2,2020-03,0,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,8970696870.778603,1.0,0.0
2,2020-03,0,12,12_ACC_Cash,Asset,8970696870.778603,1.0,0.0
2,2020-03,0,13,13_ACC_Raw_Materials,Unknown,8970696870.778603,1.0,0.0
2,2020-03,0,14,14_ACC_Finished_Goods,Unknown,8970696870.778603,1.0,0.0
2,2020-03,0,15,15_ACC_Equity_Capital,Equity,8970696870.778603,1.0,0.0
2,2020-03,1,0,00_ACC_Accounts_Payable_DPT_Admin,Liability,1e-06,0.0,0.816623
2,2020-03,1,1,01_ACC_Accounts_Receivable_DPT_Admin,Asset,1e-06,0.0,0.4582
2,2020-03,1,2,02_ACC_COGS_DPT_Prod_A,Expense,1e-06,0.0,-0.027869
2,2020-03,1,3,03_ACC_COGS_DPT_Prod_B,Expense,1e-06,0.0,-0.057455
2,2020-03,1,4,04_ACC_Cash_DPT_Admin,Asset,1e-06,0.0,-0.028113
2,2020-03,1,5,05_ACC_Finished_Goods_DPT_Prod_A,Unknown,1e-06,0.0,0.311986
2,2020-03,1,6,06_ACC_Finished_Goods_DPT_Prod_B,Unknown,1e-06,0.0,0.102735
2,2020-03,1,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,1e-06,0.0,0.038297
2,2020-03,1,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,1e-06,0.0,-0.088809
2,2020-03,1,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,1e-06,0.0,-0.032688
2,2020-03,1,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,1e-06,0.0,0.0
2,2020-03,1,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,1e-06,0.0,0.0
2,2020-03,1,12,12_ACC_Cash,Asset,1e-06,0.0,-0.0
2,2020-03,1,13,13_ACC_Raw_Materials,Unknown,1e-06,0.0,-0.0
2,2020-03,1,14,14_ACC_Finished_Goods,Unknown,1e-06,0.0,-0.0
2,2020-03,1,15,15_ACC_Equity_Capital,Equity,1e-06,0.0,-0.0
2,2020-03,2,0,00_ACC_Accounts_Payable_DPT_Admin,Liability,0.0,0.0,0.463243
2,2020-03,2,1,01_ACC_Accounts_Receivable_DPT_Admin,Asset,0.0,0.0,-0.257237
2,2020-03,2,2,02_ACC_COGS_DPT_Prod_A,Expense,0.0,0.0,0.087817
2,2020-03,2,3,03_ACC_COGS_DPT_Prod_B,Expense,0.0,0.0,-0.050906
2,2020-03,2,4,04_ACC_Cash_DPT_Admin,Asset,0.0,0.0,0.075536
2,2020-03,2,5,05_ACC_Finished_Goods_DPT_Prod_A,Unknown,0.0,0.0,-0.756182
2,2020-03,2,6,06_ACC_Finished_Goods_DPT_Prod_B,Unknown,0.0,0.0,-0.261406
2,2020-03,2,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,0.0,0.0,-0.09333
2,2020-03,2,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,0.0,0.0,0.000642
2,2020-03,2,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,0.0,0.0,-0.233178
2,2020-03,2,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,0.0,0.0,-0.0
2,2020-03,2,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,0.0,0.0,-0.0
2,2020-03,2,12,12_ACC_Cash,Asset,0.0,0.0,0.0
2,2020-03,2,13,13_ACC_Raw_Materials,Unknown,0.0,0.0,0.0
2,2020-03,2,14,14_ACC_Finished_Goods,Unknown,0.0,0.0,0.0
2,2020-03,2,15,15_ACC_Equity_Capital,Equity,0.0,0.0,0.0
3,2020-04,0,0,00_ACC_Accounts_Payable_DPT_Admin,Liability,12792123121.112034,0.752322,-0.572263
3,2020-04,0,1,01_ACC_Accounts_Receivable_DPT_Admin,Asset,12792123121.112034,0.752322,-0.413865
3,2020-04,0,2,02_ACC_COGS_DPT_Prod_A,Expense,12792123121.112034,0.752322,-0.140421
3,2020-04,0,3,03_ACC_COGS_DPT_Prod_B,Expense,12792123121.112034,0.752322,-0.097631
3,2020-04,0,4,04_ACC_Cash_DPT_Admin,Asset,12792123121.112034,0.752322,0.5033
3,2020-04,0,5,05_ACC_Finished_Goods_DPT_Prod_A,Unknown,12792123121.112034,0.752322,-0.019377
3,2020-04,0,6,06_ACC_Finished_Goods_DPT_Prod_B,Unknown,12792123121.112034,0.752322,0.153194
3,2020-04,0,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,12792123121.112034,0.752322,-0.00544
3,2020-04,0,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,12792123121.112034,0.752322,0.198103
3,2020-04,0,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,12792123121.112034,0.752322,0.394399
3,2020-04,0,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,12792123121.112034,0.752322,-0.0
3,2020-04,0,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,12792123121.112034,0.752322,-0.0
3,2020-04,0,12,12_ACC_Cash,Asset,12792123121.112034,0.752322,-0.0
3,2020-04,0,13,13_ACC_Raw_Materials,Unknown,12792123121.112034,0.752322,-0.0
3,2020-04,0,14,14_ACC_Finished_Goods,Unknown,12792123121.112034,0.752322,-0.0
3,2020-04,0,15,15_ACC_Equity_Capital,Equity,12792123121.112034,0.752322,-0.0
3,2020-04,1,0,00_ACC_Accounts_Payable_DPT_Admin,Liability,4211391065.162868,0.247678,0.491582
3,2020-04,1,1,01_ACC_Accounts_Receivable_DPT_Admin,Asset,4211391065.162868,0.247678,-0.658531
3,2020-04,1,2,02_ACC_COGS_DPT_Prod_A,Expense,4211391065.162868,0.247678,-0.058597
3,2020-04,1,3,03_ACC_COGS_DPT_Prod_B,Expense,4211391065.162868,0.247678,-0.145218
3,2020-04,1,4,04_ACC_Cash_DPT_Admin,Asset,4211391065.162868,0.247678,-0.262738
3,2020-04,1,5,05_ACC_Finished_Goods_DPT_Prod_A,Unknown,4211391065.162868,0.247678,0.217262
3,2020-04,1,6,06_ACC_Finished_Goods_DPT_Prod_B,Unknown,4211391065.162868,0.247678,0.231023
3,2020-04,1,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,4211391065.162868,0.247678,0.050783
3,2020-04,1,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,4211391065.162868,0.247678,-0.176649
3,2020-04,1,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,4211391065.162868,0.247678,0.311083
3,2020-04,1,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,4211391065.162868,0.247678,0.0
3,2020-04,1,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,4211391065.162868,0.247678,0.0
3,2020-04,1,12,12_ACC_Cash,Asset,4211391065.162868,0.247678,0.0
3,2020-04,1,13,13_ACC_Raw_Materials,Unknown,4211391065.162868,0.247678,0.0
3,2020-04,1,14,14_ACC_Finished_Goods,Unknown,4211391065.162868,0.247678,0.0
3,2020-04,1,15,15_ACC_Equity_Capital,Equity,4211391065.162868,0.247678,0.0
3,2020-04,2,0,00_ACC_Accounts_Payable_DPT_Admin,Liability,1e-06,0.0,0.559772
3,2020-04,2,1,01_ACC_Accounts_Receivable_DPT_Admin,Asset,1e-06,0.0,0.119668
3,2020-04,2,2,02_ACC_COGS_DPT_Prod_A,Expense,1e-06,0.0,0.274268
3,2020-04,2,3,03_ACC_COGS_DPT_Prod_B,Expense,1e-06,0.0,0.174796
3,2020-04,2,4,04_ACC_Cash_DPT_Admin,Asset,1e-06,0.0,0.482137
3,2020-04,2,5,05_ACC_Finished_Goods_DPT_Prod_A,Unknown,1e-06,0.0,-0.199041
3,2020-04,2,6,06_ACC_Finished_Goods_DPT_Prod_B,Unknown,1e-06,0.0,0.261591
3,2020-04,2,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,1e-06,0.0,-0.062718
3,2020-04,2,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,1e-06,0.0,0.455068
3,2020-04,2,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,1e-06,0.0,0.122617
3,2020-04,2,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,1e-06,0.0,-0.0
3,2020-04,2,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,1e-06,0.0,-0.0
3,2020-04,2,12,12_ACC_Cash,Asset,1e-06,0.0,0.0
3,2020-04,2,13,13_ACC_Raw_Materials,Unknown,1e-06,0.0,0.0
3,2020-04,2,14,14_ACC_Finished_Goods,Unknown,1e-06,0.0,0.0
3,2020-04,2,15,15_ACC_Equity_Capital,Equity,1e-06,0.0,0.0
4,2020-05,0,0,00_ACC_Accounts_Payable_DPT_Admin,Liability,20858511999.86069,0.825921,-0.421763
4,2020-05,0,1,01_ACC_Accounts_Receivable_DPT_Admin,Asset,20858511999.86069,0.825921,-0.515531
4,2020-05,0,2,02_ACC_COGS_DPT_Prod_A,Expense,20858511999.86069,0.825921,-0.081945
4,2020-05,0,3,03_ACC_COGS_DPT_Prod_B,Expense,20858511999.86069,0.825921,-0.013288
4,2020-05,0,4,04_ACC_Cash_DPT_Admin,Asset,20858511999.86069,0.825921,0.709728
4,2020-05,0,5,05_ACC_Finished_Goods_DPT_Prod_A,Unknown,20858511999.86069,0.825921,0.090569
4,2020-05,0,6,06_ACC_Finished_Goods_DPT_Prod_B,Unknown,20858511999.86069,0.825921,-0.007617
4,2020-05,0,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,20858511999.86069,0.825921,-0.022709
4,2020-05,0,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,20858511999.86069,0.825921,0.095969
4,2020-05,0,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,20858511999.86069,0.825921,0.166588
4,2020-05,0,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,20858511999.86069,0.825921,-0.0
4,2020-05,0,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,20858511999.86069,0.825921,-0.0
4,2020-05,0,12,12_ACC_Cash,Asset,20858511999.86069,0.825921,-0.0
4,2020-05,0,13,13_ACC_Raw_Materials,Unknown,20858511999.86069,0.825921,-0.0
4,2020-05,0,14,14_ACC_Finished_Goods,Unknown,20858511999.86069,0.825921,-0.0
4,2020-05,0,15,15_ACC_Equity_Capital,Equity,20858511999.86069,0.825921,-0.0
4,2020-05,1,0,00_ACC_Accounts_Payable_DPT_Admin,Liability,4396324426.340122,0.174079,0.664676
4,2020-05,1,1,01_ACC_Accounts_Receivable_DPT_Admin,Asset,4396324426.340122,0.174079,-0.576589
4,2020-05,1,2,02_ACC_COGS_DPT_Prod_A,Expense,4396324426.340122,0.174079,0.058422
4,2020-05,1,3,03_ACC_COGS_DPT_Prod_B,Expense,4396324426.340122,0.174079,0.02314
4,2020-05,1,4,04_ACC_Cash_DPT_Admin,Asset,4396324426.340122,0.174079,0.016941
4,2020-05,1,5,05_ACC_Finished_Goods_DPT_Prod_A,Unknown,4396324426.340122,0.174079,0.320093
4,2020-05,1,6,06_ACC_Finished_Goods_DPT_Prod_B,Unknown,4396324426.340122,0.174079,-0.073756
4,2020-05,1,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,4396324426.340122,0.174079,0.014845
4,2020-05,1,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,4396324426.340122,0.174079,-0.304959
4,2020-05,1,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,4396324426.340122,0.174079,-0.142813
4,2020-05,1,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,4396324426.340122,0.174079,0.0
4,2020-05,1,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,4396324426.340122,0.174079,0.0
4,2020-05,1,12,12_ACC_Cash,Asset,4396324426.340122,0.174079,0.0
4,2020-05,1,13,13_ACC_Raw_Materials,Unknown,4396324426.340122,0.174079,0.0
4,2020-05,1,14,14_ACC_Finished_Goods,Unknown,4396324426.340122,0.174079,0.0
4,2020-05,1,15,15_ACC_Equity_Capital,Equity,4396324426.340122,0.174079,0.0
4,2020-05,2,0,00_ACC_Accounts_Payable_DPT_Admin,Liability,3e-06,0.0,0.596243
4,2020-05,2,1,01_ACC_Accounts_Receivable_DPT_Admin,Asset,3e-06,0.0,0.14954
4,2020-05,2,2,02_ACC_COGS_DPT_Prod_A,Expense,3e-06,0.0,-0.268657
4,2020-05,2,3,03_ACC_COGS_DPT_Prod_B,Expense,3e-06,0.0,-0.035527
4,2020-05,2,4,04_ACC_Cash_DPT_Admin,Asset,3e-06,0.0,0.341272
4,2020-05,2,5,05_ACC_Finished_Goods_DPT_Prod_A,Unknown,3e-06,0.0,-0.362417
4,2020-05,2,6,06_ACC_Finished_Goods_DPT_Prod_B,Unknown,3e-06,0.0,0.108829
4,2020-05,2,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,3e-06,0.0,-0.03654
4,2020-05,2,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,3e-06,0.0,0.412601
4,2020-05,2,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,3e-06,0.0,0.342728
4,2020-05,2,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,3e-06,0.0,-0.0
4,2020-05,2,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,3e-06,0.0,-0.0
4,2020-05,2,12,12_ACC_Cash,Asset,3e-06,0.0,0.0
4,2020-05,2,13,13_ACC_Raw_Materials,Unknown,3e-06,0.0,0.0
4,2020-05,2,14,14_ACC_Finished_Goods,Unknown,3e-06,0.0,0.0
4,2020-05,2,15,15_ACC_Equity_Capital,Equity,3e-06,0.0,0.0
5,2020-06,0,0,00_ACC_Accounts_Payable_DPT_Admin,Liability,23866711175.21057,0.924007,-0.376914
5,2020-06,0,1,01_ACC_Accounts_Receivable_DPT_Admin,Asset,23866711175.21057,0.924007,-0.575883
5,2020-06,0,2,02_ACC_COGS_DPT_Prod_A,Expense,23866711175.21057,0.924007,-0.109584
5,2020-06,0,3,03_ACC_COGS_DPT_Prod_B,Expense,23866711175.21057,0.924007,-0.028634
5,2020-06,0,4,04_ACC_Cash_DPT_Admin,Asset,23866711175.21057,0.924007,0.664879
5,2020-06,0,5,05_ACC_Finished_Goods_DPT_Prod_A,Unknown,23866711175.21057,0.924007,0.074952
5,2020-06,0,6,06_ACC_Finished_Goods_DPT_Prod_B,Unknown,23866711175.21057,0.924007,0.026576
5,2020-06,0,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,23866711175.21057,0.924007,-0.013018
5,2020-06,0,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,23866711175.21057,0.924007,0.105912
5,2020-06,0,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,23866711175.21057,0.924007,0.231715
5,2020-06,0,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,23866711175.21057,0.924007,-0.0
5,2020-06,0,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,23866711175.21057,0.924007,-0.0
5,2020-06,0,12,12_ACC_Cash,Asset,23866711175.21057,0.924007,-0.0
5,2020-06,0,13,13_ACC_Raw_Materials,Unknown,23866711175.21057,0.924007,-0.0
5,2020-06,0,14,14_ACC_Finished_Goods,Unknown,23866711175.21057,0.924007,-0.0
5,2020-06,0,15,15_ACC_Equity_Capital,Equity,23866711175.21057,0.924007,-0.0
5,2020-06,1,0,00_ACC_Accounts_Payable_DPT_Admin,Liability,1962870114.270442,0.075993,0.286414
5,2020-06,1,1,01_ACC_Accounts_Receivable_DPT_Admin,Asset,1962870114.270442,0.075993,-0.385764
5,2020-06,1,2,02_ACC_COGS_DPT_Prod_A,Expense,1962870114.270442,0.075993,-0.246398
5,2020-06,1,3,03_ACC_COGS_DPT_Prod_B,Expense,1962870114.270442,0.075993,-0.136824
5,2020-06,1,4,04_ACC_Cash_DPT_Admin,Asset,1962870114.270442,0.075993,-0.431706
5,2020-06,1,5,05_ACC_Finished_Goods_DPT_Prod_A,Unknown,1962870114.270442,0.075993,-0.201284
5,2020-06,1,6,06_ACC_Finished_Goods_DPT_Prod_B,Unknown,1962870114.270442,0.075993,0.311141
5,2020-06,1,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,1962870114.270442,0.075993,0.082538
5,2020-06,1,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,1962870114.270442,0.075993,0.138842
5,2020-06,1,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,1962870114.270442,0.075993,0.583041
5,2020-06,1,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,1962870114.270442,0.075993,0.0
5,2020-06,1,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,1962870114.270442,0.075993,0.0
5,2020-06,1,12,12_ACC_Cash,Asset,1962870114.270442,0.075993,0.0
5,2020-06,1,13,13_ACC_Raw_Materials,Unknown,1962870114.270442,0.075993,0.0
5,2020-06,1,14,14_ACC_Finished_Goods,Unknown,1962870114.270442,0.075993,0.0
5,2020-06,1,15,15_ACC_Equity_Capital,Equity,1962870114.270442,0.075993,0.0
