t_idx,time_label,node_idx,node_label,account_category,local_internal_energy_u,local_entropy_s,local_temperature_t,local_grad_t
2,2020-03,6,06_ACC_Finished_Goods_DPT_Prod_B,Unknown,1846.49,-0.0,7425.757,6332.2614
2,2020-03,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,2541.98,0.9969,591.4034,91349.979
2,2020-03,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,72789.56,0.4393,26017.8112,-59706.8768
2,2020-03,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,468585.33,-0.0,132868.0203,-58334.8762
2,2020-03,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,0.0,-0.0,0.0,111716.2433
2,2020-03,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,0.0,-0.0,0.0,66091.2909
2,2020-03,12,12_ACC_Cash,Asset,1000000.0,-0.0,0.0,0.0
2,2020-03,13,13_ACC_Raw_Materials,Unknown,500000.0,-0.0,0.0,0.0
2,2020-03,14,14_ACC_Finished_Goods,Unknown,500000.0,-0.0,0.0,0.0
2,2020-03,15,15_ACC_Equity_Capital,Equity,2000000.0,-0.0,0.0,0.0
3,2020-04,0,00_ACC_Accounts_Payable_DPT_Admin,Liability,138984.89,-0.0,24208.2603,16960.7876
3,2020-04,1,01_ACC_Accounts_Receivable_DPT_Admin,Asset,227273.44,-0.0,65114.0317,59005.3707
3,2020-04,2,02_ACC_COGS_DPT_Prod_A,Expense,237853.96,-0.0,64597.7072,19611.6098
3,2020-04,3,03_ACC_COGS_DPT_Prod_B,Expense,109867.1,-0.0,33097.6611,-26630.4043
3,2020-04,4,04_ACC_Cash_DPT_Admin,Asset,64039.31,1.7625,33415.06,-77084.2092
3,2020-04,5,05_ACC_Finished_Goods_DPT_Prod_A,Unknown,262357.01,-0.0,84209.3171,-187361.445
3,2020-04,6,06_ACC_Finished_Goods_DPT_Prod_B,Unknown,7356.63,-0.0,6467.2567,14364.6898
3,2020-04,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,1117.34,0.9867,668.799,122085.237
3,2020-04,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,90095.54,0.5384,31962.2482,-71678.4843
3,2020-04,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,552705.74,-0.0,155818.374,-90704.3423
3,2020-04,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,0.0,-0.0,0.0,149586.6253
3,2020-04,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,0.0,-0.0,0.0,71844.565
3,2020-04,12,12_ACC_Cash,Asset,1000000.0,-0.0,0.0,0.0
3,2020-04,13,13_ACC_Raw_Materials,Unknown,500000.0,-0.0,0.0,0.0
3,2020-04,14,14_ACC_Finished_Goods,Unknown,500000.0,-0.0,0.0,0.0
3,2020-04,15,15_ACC_Equity_Capital,Equity,2000000.0,-0.0,0.0,0.0
4,2020-05,0,00_ACC_Accounts_Payable_DPT_Admin,Liability,135414.38,-0.0,17418.8319,25539.2948
4,2020-05,1,01_ACC_Accounts_Receivable_DPT_Admin,Asset,169763.73,-0.0,55411.8246,32756.5359
4,2020-05,2,02_ACC_COGS_DPT_Prod_A,Expense,266741.28,-0.0,46961.5811,47778.9979
4,2020-05,3,03_ACC_COGS_DPT_Prod_B,Expense,120697.46,-0.0,22935.4969,-9267.6999
4,2020-05,4,04_ACC_Cash_DPT_Admin,Asset,72922.8,1.6496,31530.2583,-83860.0821
4,2020-05,5,05_ACC_Finished_Goods_DPT_Prod_A,Unknown,339410.78,-0.0,94740.579,-236299.6028
4,2020-05,6,06_ACC_Finished_Goods_DPT_Prod_B,Unknown,33598.57,-0.0,13667.7971,-17107.3412
4,2020-05,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,3459.41,0.9917,960.553,137056.9753
4,2020-05,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,107622.19,0.7148,28846.7002,-69121.2688
4,2020-05,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,617711.86,-0.0,112049.9268,-56638.1022
4,2020-05,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,0.0,-0.0,0.0,155117.5375
4,2020-05,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,0.0,-0.0,0.0,74044.7556
4,2020-05,12,12_ACC_Cash,Asset,1000000.0,-0.0,0.0,0.0
4,2020-05,13,13_ACC_Raw_Materials,Unknown,500000.0,-0.0,0.0,0.0
4,2020-05,14,14_ACC_Finished_Goods,Unknown,500000.0,-0.0,0.0,0.0
4,2020-05,15,15_ACC_Equity_Capital,Equity,2000000.0,-0.0,0.0,0.0
5,2020-06,0,00_ACC_Accounts_Payable_DPT_Admin,Liability,125589.49,-0.0,17410.8071,18667.6912
5,2020-06,1,01_ACC_Accounts_Receivable_DPT_Admin,Asset,151758.8,-0.0,63837.7448,-9853.5397
5,2020-06,2,02_ACC_COGS_DPT_Prod_A,Expense,307094.58,-0.0,38022.1415,55216.2167
5,2020-06,3,03_ACC_COGS_DPT_Prod_B,Expense,134195.36,-0.0,15819.9936,5054.2334
5,2020-06,4,04_ACC_Cash_DPT_Admin,Asset,103691.85,1.6279,31250.5323,-74128.4879
5,2020-06,5,05_ACC_Finished_Goods_DPT_Prod_A,Unknown,421313.41,-0.0,93238.3582,-240817.3115
5,2020-06,6,06_ACC_Finished_Goods_DPT_Prod_B,Unknown,50743.36,-0.0,20874.2269,-45927.0655
5,2020-06,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,1760.45,0.9961,875.6217,142736.2524
5,2020-06,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,132933.38,0.5596,22238.7731,-49305.5123
5,2020-06,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,704651.24,-0.0,86571.4176,-22733.6728
5,2020-06,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,0.0,-0.0,0.0,146727.6637
5,2020-06,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,0.0,-0.0,0.0,74363.5323
5,2020-06,12,12_ACC_Cash,Asset,1000000.0,-0.0,0.0,0.0
5,2020-06,13,13_ACC_Raw_Materials,Unknown,500000.0,-0.0,0.0,0.0
5,2020-06,14,14_ACC_Finished_Goods,Unknown,500000.0,-0.0,0.0,0.0
5,2020-06,15,15_ACC_Equity_Capital,Equity,2000000.0,-0.0,0.0,0.0
6,2020-07,0,00_ACC_Accounts_Payable_DPT_Admin,Liability,117988.2,-0.0,8257.671,47851.4715
6,2020-07,1,01_ACC_Accounts_Receivable_DPT_Admin,Asset,245049.93,-0.0,38746.9802,85546.9929
6,2020-07,2,02_ACC_COGS_DPT_Prod_A,Expense,378546.96,-0.0,52830.8637,23194.2077
6,2020-07,3,03_ACC_COGS_DPT_Prod_B,Expense,169073.87,-0.0,22295.7162,-2565.5278
6,2020-07,4,04_ACC_Cash_DPT_Admin,Asset,170518.15,1.6139,41777.9284,-161025.0623
6,2020-07,5,05_ACC_Finished_Goods_DPT_Prod_A,Unknown,459245.84,-0.0,76025.0714,-174384.4218
6,2020-07,6,06_ACC_Finished_Goods_DPT_Prod_B,Unknown,58900.48,-0.0,19730.1883,-36034.9203
6,2020-07,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,2310.59,0.978,859.9286,134953.4024
6,2020-07,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,148746.52,0.7586,22588.8851,-59508.9844
6,2020-07,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,875874.8,-0.0,121263.0248,-82516.0446
6,2020-07,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,0.0,-0.0,0.0,140391.8849
6,2020-07,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,0.0,-0.0,0.0,84097.0019
6,2020-07,12,12_ACC_Cash,Asset,1000000.0,-0.0,0.0,0.0
6,2020-07,13,13_ACC_Raw_Materials,Unknown,500000.0,-0.0,0.0,0.0
6,2020-07,14,14_ACC_Finished_Goods,Unknown,500000.0,-0.0,0.0,0.0
6,2020-07,15,15_ACC_Equity_Capital,Equity,2000000.0,-0.0,0.0,0.0
7,2020-08,0,00_ACC_Accounts_Payable_DPT_Admin,Liability,103581.86,-0.0,11627.4663,60045.3411
7,2020-08,1,01_ACC_Accounts_Receivable_DPT_Admin,Asset,333393.61,-0.0,71705.1131,81817.665
7,2020-08,2,02_ACC_COGS_DPT_Prod_A,Expense,458058.82,-0.0,72865.0638,-13291.2406
7,2020-08,3,03_ACC_COGS_DPT_Prod_B,Expense,207429.51,-0.0,33630.181,-22856.8121
7,2020-08,4,04_ACC_Cash_DPT_Admin,Asset,215061.88,1.6385,55637.3788,-194210.0489
7,2020-08,5,05_ACC_Finished_Goods_DPT_Prod_A,Unknown,501128.62,-0.0,59573.8231,-105212.1401
7,2020-08,6,06_ACC_Finished_Goods_DPT_Prod_B,Unknown,60948.76,-0.0,10773.3688,1954.3401
7,2020-08,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,2052.12,0.9874,644.2656,124051.7741
7,2020-08,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,183931.34,0.6771,27662.8949,-71361.2185
7,2020-08,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,1060436.36,-0.0,169590.5125,-97885.3994
7,2020-08,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,0.0,-0.0,0.0,142874.0969
7,2020-08,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,0.0,-0.0,0.0,94073.6426
7,2020-08,12,12_ACC_Cash,Asset,1000000.0,-0.0,0.0,0.0
7,2020-08,13,13_ACC_Raw_Materials,Unknown,500000.0,-0.0,0.0,0.0
7,2020-08,14,14_ACC_Finished_Goods,Unknown,500000.0,-0.0,0.0,0.0
7,2020-08,15,15_ACC_Equity_Capital,Equity,2000000.0,-0.0,0.0,0.0
8,2020-09,0,00_ACC_Accounts_Payable_DPT_Admin,Liability,150510.45,-0.0,17012.3146,31603.7727
8,2020-09,1,01_ACC_Accounts_Receivable_DPT_Admin,Asset,330460.63,-0.0,74471.8819,79002.1039
8,2020-09,2,02_ACC_COGS_DPT_Prod_A,Expense,518215.92,-0.0,79810.8293,-23438.7413
8,2020-09,3,03_ACC_COGS_DPT_Prod_B,Expense,236371.89,-0.0,38614.7919,-34737.7594
8,2020-09,4,04_ACC_Cash_DPT_Admin,Asset,163363.89,1.7318,39637.2614,-106435.3996
8,2020-09,5,05_ACC_Finished_Goods_DPT_Prod_A,Unknown,573247.52,-0.0,56372.088,-89038.7239
8,2020-09,6,06_ACC_Finished_Goods_DPT_Prod_B,Unknown,55301.82,-0.0,3877.0324,27250.4052
8,2020-09,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,1619.9,0.95,266.7107,99086.2498
8,2020-09,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,197460.39,0.483,25991.1406,-60961.1072
8,2020-09,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,1203882.95,-0.0,188308.6063,-113836.7245
8,2020-09,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,0.0,-0.0,0.0,122000.4899
8,2020-09,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,0.0,-0.0,0.0,69505.4344
8,2020-09,12,12_ACC_Cash,Asset,1000000.0,-0.0,0.0,0.0
8,2020-09,13,13_ACC_Raw_Materials,Unknown,500000.0,-0.0,0.0,0.0
8,2020-09,14,14_ACC_Finished_Goods,Unknown,500000.0,-0.0,0.0,0.0
8,2020-09,15,15_ACC_Equity_Capital,Equity,2000000.0,-0.0,0.0,0.0
9,2020-10,0,00_ACC_Accounts_Payable_DPT_Admin,Liability,128731.61,-0.0,17120.4932,26219.022
9,2020-10,1,01_ACC_Accounts_Receivable_DPT_Admin,Asset,235261.41,-0.0,46027.7302,96369.0701
9,2020-10,2,02_ACC_COGS_DPT_Prod_A,Expense,555775.0,-0.0,66996.8961,11227.154
9,2020-10,3,03_ACC_COGS_DPT_Prod_B,Expense,253487.08,-0.0,31993.8075,-27074.6387
9,2020-10,4,04_ACC_Cash_DPT_Admin,Asset,128618.57,1.5828,30764.496,-90180.1724
9,2020-10,5,05_ACC_Finished_Goods_DPT_Prod_A,Unknown,665373.67,-0.0,78224.0501,-167181.1702
9,2020-10,6,06_ACC_Finished_Goods_DPT_Prod_B,Unknown,68740.54,-0.0,4919.1688,17730.3851
9,2020-10,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,2982.75,1.0,494.0841,112425.4627
9,2020-10,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,231638.29,0.5481,29695.5124,-71966.0441
9,2020-10,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,1292631.98,-0.0,157660.0345,-111632.3043
9,2020-10,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,0.0,-0.0,0.0,138684.0585
9,2020-10,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,0.0,-0.0,0.0,65379.1772
9,2020-10,12,12_ACC_Cash,Asset,1000000.0,-0.0,0.0,0.0
9,2020-10,13,13_ACC_Raw_Materials,Unknown,500000.0,-0.0,0.0,0.0
9,2020-10,14,14_ACC_Finished_Goods,Unknown,500000.0,-0.0,0.0,0.0
9,2020-10,15,15_ACC_Equity_Capital,Equity,2000000.0,-0.0,0.0,0.0
10,2020-11,0,00_ACC_Accounts_Payable_DPT_Admin,Liability,150056.45,-0.0,19241.821,38398.1348
10,2020-11,1,01_ACC_Accounts_Receivable_DPT_Admin,Asset,148417.97,-0.0,76484.771,4256.3957
10,2020-11,2,02_ACC_COGS_DPT_Prod_A,Expense,580727.52,-0.0,46203.322,51191.7529
10,2020-11,3,03_ACC_COGS_DPT_Prod_B,Expense,265350.19,-0.0,21776.0925,-10883.2633
10,2020-11,4,04_ACC_Cash_DPT_Admin,Asset,83556.31,1.7521,48118.303,-144274.8435
10,2020-11,5,05_ACC_Finished_Goods_DPT_Prod_A,Unknown,760243.23,-0.0,97395.0749,-245391.8232
10,2020-11,6,06_ACC_Finished_Goods_DPT_Prod_B,Unknown,84277.82,-0.0,10892.8292,-10312.3157
10,2020-11,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,1467.53,0.9982,590.0795,154635.9687
10,2020-11,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,257262.28,0.513,28763.4738,-67048.6004
10,2020-11,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,1349609.22,-0.0,109107.6347,-32622.8637
10,2020-11,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,0.0,-0.0,0.0,174276.8517
10,2020-11,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,0.0,-0.0,0.0,87774.606
10,2020-11,12,12_ACC_Cash,Asset,1000000.0,-0.0,0.0,0.0
10,2020-11,13,13_ACC_Raw_Materials,Unknown,500000.0,-0.0,0.0,0.0
10,2020-11,14,14_ACC_Finished_Goods,Unknown,500000.0,-0.0,0.0,0.0
10,2020-11,15,15_ACC_Equity_Capital,Equity,2000000.0,-0.0,0.0,0.0
11,2020-12,0,00_ACC_Accounts_Payable_DPT_Admin,Liability,122380.81,-0.0,12566.879,30761.8801
11,2020-12,1,01_ACC_Accounts_Receivable_DPT_Admin,Asset,138128.0,-0.0,77571.2688,-42883.4165
11,2020-12,2,02_ACC_COGS_DPT_Prod_A,Expense,619685.1,-0.0,36945.2308,53829.8979
11,2020-12,3,03_ACC_COGS_DPT_Prod_B,Expense,279189.15,-0.0,15729.8203,-3112.4808
11,2020-12,4,04_ACC_Cash_DPT_Admin,Asset,133500.09,1.4119,28523.1828,-42510.644
11,2020-12,5,05_ACC_Finished_Goods_DPT_Prod_A,Unknown,809933.74,-0.0,90775.1287,-144605.0266
11,2020-12,6,06_ACC_Finished_Goods_DPT_Prod_B,Unknown,86420.47,-0.0,12617.3395,-9504.8587
11,2020-12,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,25001.12,-0.0,9967.1222,18556.0606
11,2020-12,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,268731.57,0.6435,27372.4552,-69550.4868
11,2020-12,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,1433745.11,-0.0,83735.9384,-6164.6695
11,2020-12,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,0.0,-0.0,0.0,146670.7667
11,2020-12,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,0.0,-0.0,0.0,68512.9775
11,2020-12,12,12_ACC_Cash,Asset,1000000.0,-0.0,0.0,0.0
11,2020-12,13,13_ACC_Raw_Materials,Unknown,500000.0,-0.0,0.0,0.0
11,2020-12,14,14_ACC_Finished_Goods,Unknown,500000.0,-0.0,0.0,0.0
11,2020-12,15,15_ACC_Equity_Capital,Equity,2000000.0,-0.0,0.0,0.0
