t_idx,node_idx,curvature,density
9,2,9408994.680000,12164826.7600
9,3,13919651.670000,10206657.6600
9,4,9154987.260000,11996354.5800
9,5,2727364.480000,16056161.0900
9,6,2217659.530000,11687537.4700
9,7,3436273.420000,6623102.1700
9,8,3926635.330000,11148465.6100
9,9,11193422.520000,13415953.4800
9,10,0.000000,3462354.6600
9,11,19505244.420000,14534498.0600
9,12,0.000000,15978990.8000
9,13,0.000000,18235444.2200
9,14,0.000000,33849346.9200
10,0,0.000000,68809378.6200
10,1,1046233.930000,26703671.2500
10,2,9512893.290000,15258575.2400
10,3,473805.060000,21676045.0900
10,4,9298423.860000,21608788.1500
10,5,4997452.220000,17160898.4300
10,6,4693027.510000,18114570.9800
10,7,470910.360000,12538920.0100
10,8,7905613.380000,17082778.8800
10,9,4618313.610000,17064675.6800
10,10,0.000000,3174889.3400
10,11,20412092.280000,17384984.7300
10,12,0.000000,39695201.6800
10,13,0.000000,19305543.1200
10,14,0.000000,53608895.6800
11,0,0.000000,56325812.8600
11,1,4226495.060000,17017347.7200
11,2,5679424.760000,26103359.1400
11,3,8194082.040000,25040435.5800
11,4,5133212.900000,19655931.3000
11,5,2740828.770000,32090617.2000
11,6,2783505.050000,20900215.9000
11,7,2230876.770000,11299489.6600
11,8,1670679.170000,33609886.8000
11,9,331400.070000,13300407.7500
11,10,0.000000,3291297.4800
11,11,11035330.410000,11752772.2100
11,12,0.000000,57170100.0200
11,13,0.000000,21730369.1000
11,14,0.000000,72252883.8000
12,0,0.000000,42326403.2400
12,1,1257688.870000,15985016.0200
12,2,2974609.750000,11637066.7100
12,3,1769729.290000,9633346.4000
12,4,2679329.560000,13251520.4900
12,5,825822.790000,10991427.3800
12,6,327972.290000,6938753.5300
12,7,817785.100000,6580864.8500
12,8,9669360.200000,13970484.9400
12,9,12294798.100000,17365580.4400
12,10,0.000000,3047851.3800
12,11,3133752.890000,18697482.1000
12,12,0.000000,12069467.8600
12,13,0.000000,10818215.4000
12,14,0.000000,56789604.9800
13,0,0.000000,29450256.9400
13,1,3132051.810000,11195644.8100
13,2,6869721.910000,12154411.4100
13,3,3698349.740000,14516090.1400
13,4,4352682.510000,16016713.7300
13,5,1597562.640000,15751383.6600
13,6,3433445.790000,17924228.1700
13,7,1640698.570000,9356408.6500
13,8,2077989.930000,14222358.1900
13,9,14725855.580000,14399600.2300
13,10,0.000000,2766737.0800
13,11,1584155.780000,8305980.2300
13,12,0.000000,18686016.5800
13,13,0.000000,21030080.4200
13,14,0.000000,61909728.2000
14,0,0.000000,29599259.8600
14,1,4548713.620000,13303168.1600
14,2,87872.160000,17759910.0900
14,3,1868361.880000,15028494.4000
14,4,15310021.420000,14862080.6100
14,5,1694288.900000,16135461.5400
14,6,265742.800000,15181349.5100
14,7,814207.400000,9196279.9700
14,8,3353664.720000,13391076.4000
14,9,8305000.260000,13372194.5400
14,10,0.000000,4873791.7400
14,11,96392.200000,15507727.5200
14,12,0.000000,35433694.8000
14,13,0.000000,24954258.5400
14,14,0.000000,48876737.8000
15,0,0.000000,49901413.6200
15,1,890849.470000,10547055.5400
15,2,7260285.730000,17433668.0000
15,3,256747.650000,22071254.0700
15,4,18599019.680000,19466480.9900
15,5,4417619.270000,9058450.7700
15,6,2923206.890000,31297620.0600
15,7,1294072.970000,13992895.3400
15,8,580098.260000,16116130.8500
15,9,4125823.600000,16074535.1300
15,10,0.000000,2316044.0800
15,11,207788.700000,14534459.0500
15,12,0.000000,32418285.1800
15,13,0.000000,20082274.2800
15,14,0.000000,65874532.6400
16,0,0.000000,52250977.6000
16,1,1614393.300000,15512735.7600
16,2,7400328.200000,20175506.2900
16,3,3086894.760000,20644064.2600
16,4,18124892.490000,12219030.2600
16,5,1426471.530000,17543541.2500
16,6,5916353.030000,19872785.2800
16,7,2569750.970000,12397993.7000
16,8,2487913.970000,20898350.8900
16,9,4299625.800000,11539389.0400
16,10,0.000000,3411600.2600
16,11,1151199.130000,18373070.8700
16,12,0.000000,32400586.4200
16,13,0.000000,19995003.3600
16,14,0.000000,61118299.9600
17,0,0.000000,28177348.4800
17,1,7087421.390000,7230111.4100
17,2,1418868.800000,10753865.3000
17,3,341719.200000,12312654.2500
17,4,15555093.490000,7821989.1600
17,5,5551395.800000,15200544.1300
17,6,7310082.330000,9273552.7900
17,7,3118341.840000,8236510.4400
17,8,4431561.480000,9669594.9300
17,9,8207587.170000,9314473.8800
17,10,0.000000,5489282.9600
17,11,5606081.420000,7910879.1900
17,12,0.000000,18538545.6400
17,13,0.000000,11955013.7600
17,14,0.000000,33563984.6400
18,0,0.000000,52244342.6000
18,1,17651455.170000,17489663.5300
18,2,3827609.860000,19952233.8700
18,3,11993054.660000,18740765.5200
18,4,7112259.830000,11955836.8300
18,5,515209.980000,10203699.8500
18,6,160429.920000,13469233.2400
18,7,2871704.330000,6196728.4500
18,8,7644891.940000,14304404.9300
18,9,6880173.030000,15064991.0300
18,10,0.000000,2868067.8600
18,11,1999826.000000,14392954.7300
18,12,0.000000,22107859.2400
18,13,0.000000,15730031.2800
18,14,0.000000,48820211.0000
19,0,0.000000,48056487.3000
19,1,19557123.500000,9199256.9700
19,2,1922879.360000,11272148.9000
19,3,17028281.160000,11839694.6900
19,4,1789813.400000,13998395.5200
19,5,1170324.840000,13638138.4100
19,6,5442972.640000,18219032.7100
19,7,2892495.710000,11724893.3100
19,8,6592264.190000,18307884.7800
19,9,2391015.500000,21789962.8000
19,10,0.000000,2560048.2000
19,11,6419277.180000,19364877.3500
19,12,0.000000,30026990.1400
19,13,0.000000,24084983.8600
19,14,0.000000,44625775.9400
20,0,0.000000,62092596.8600
20,1,3290847.120000,17083730.7900
20,2,2894008.690000,14935680.1000
20,3,10502222.710000,19437080.0300
20,4,4725049.030000,17951594.8600
20,5,7320638.130000,14565277.0400
20,6,6458328.390000,23511786.0700
20,7,2914716.430000,16187948.4000
20,8,1221554.210000,19702329.2400
20,9,21918946.820000,24057032.0300
20,10,0.000000,2575105.5200
20,11,10240824.650000,11111131.7800
20,12,0.000000,21731151.2600
20,13,0.000000,21309920.8600
20,14,0.000000,70834815.8400
21,0,0.000000,30191489.3200
21,1,11215964.100000,14354772.5300
21,2,4357087.720000,11156587.6000
21,3,6143434.090000,14743141.1000
21,4,11025269.510000,12159850.9500
21,5,10484503.680000,8120377.4900
21,6,6487047.880000,5642476.7300
21,7,1047193.280000,6612757.9900
21,8,1689759.700000,6258916.8200
21,9,23459463.010000,9300860.5300
21,10,0.000000,1824989.0400
21,11,7247823.470000,7997340.9200
21,12,0.000000,18145421.3400
21,13,0.000000,16573571.1400
21,14,0.000000,29611611.8200
22,0,0.000000,41502722.7800
22,1,8435708.010000,7782830.0000
22,2,844659.190000,11518598.4300
22,3,3890625.390000,12280637.5000
22,4,821290.520000,17461674.7400
22,5,2063419.730000,11620984.4300
22,6,511781.840000,14338069.2500
22,7,91556.600000,12602317.2400
22,8,6895905.350000,14791324.6300
22,9,7083213.020000,8980765.2900
22,10,0.000000,1964762.9600
22,11,32959.150000,6942712.5700
22,12,0.000000,22743855.5400
22,13,0.000000,15535446.7400
22,14,0.000000,36573126.0600
23,0,0.000000,37341901.2600
23,1,6231971.420000,9841238.8700
23,2,2567060.270000,12142905.2100
23,3,1493020.980000,11181618.8000
23,4,17010882.070000,12401527.3400
23,5,7592503.440000,15151115.8700
23,6,9599044.580000,12322507.6500
23,7,1903992.430000,8632560.1800
23,8,2231772.140000,14449976.6000
23,9,1802778.340000,14662602.2900
23,10,0.000000,3200354.2600
23,11,4172843.810000,11224263.7100
23,12,0.000000,27803381.3600
23,13,0.000000,16207844.2800
23,14,0.000000,37456835.3600
24,0,0.000000,28778023.6400
24,1,3332196.000000,8160008.9400
24,2,5379296.670000,12180618.7800
24,3,4409321.450000,8782153.1700
24,4,19535671.850000,37864634.2700
24,5,15186715.510000,38323738.9000
24,6,9325235.880000,6385291.6100
24,7,2205773.010000,3024769.9100
24,8,524586.250000,10496222.7400
24,9,1475270.130000,10184844.3200
24,10,0.000000,2106704.4800
24,11,4988077.690000,7797791.4800
24,12,0.000000,7012576.4600
24,13,0.000000,7815949.5400
24,14,0.000000,97486820.0000
25,0,0.000000,40063954.4200
25,1,9781935.170000,15166768.0800
25,2,7892285.250000,7283655.8200
25,3,10318943.770000,12434545.4300
25,4,15279543.620000,10145211.3200
25,5,18349910.940000,10076467.1300
25,6,1613124.700000,12902880.5700
25,7,1015129.330000,6344112.5700
25,8,1104055.160000,11274524.3600
25,9,454188.130000,9753415.6600
25,10,0.000000,2609252.0800
25,11,4111064.130000,11424232.3600
25,12,0.000000,10312628.0600
25,13,0.000000,17879882.6600
25,14,0.000000,35940096.0800
26,0,0.000000,40745823.3800
26,1,14856245.010000,8397683.9300
26,2,5030918.670000,35143313.4500
26,3,12724227.000000,14286719.2300
26,4,9010340.400000,14944434.6500
26,5,9324064.190000,39162694.7100
26,6,965396.710000,14641004.8400
26,7,2007721.550000,5385107.4600
26,8,2839205.700000,6886985.8800
26,9,3018800.200000,12574792.1800
26,10,0.000000,1735773.6400
26,11,299710.770000,11023013.4900
26,12,0.000000,19769488.6000
26,13,0.000000,12169967.7600
26,14,0.000000,88024696.4400
27,0,0.000000,38693825.5600
27,1,5975333.930000,14606742.0500
27,2,1701495.280000,9180822.5400
27,3,6870670.920000,38045704.5700
27,4,4461944.990000,12745870.7300
27,5,1819845.310000,37260810.0000
27,6,5485609.450000,16737578.1400
27,7,697499.370000,10602923.3200
27,8,475062.980000,14564452.7400
27,9,4113034.060000,14458548.4000
27,10,0.000000,3874368.5400
27,11,5532273.910000,11124785.3100
27,12,0.000000,22265143.8000
27,13,0.000000,15672823.3000
27,14,0.000000,98822076.6000
28,0,0.000000,47917100.7200
28,1,93152.450000,12103457.8200
28,2,1062712.000000,9699255.4900
28,3,4513390.010000,15034144.7000
28,4,2863792.890000,11452056.4600
28,5,1964635.350000,12651977.7200
28,6,5804945.530000,12244609.0500
28,7,3595209.330000,9347388.3500
28,8,7153243.080000,11736516.2400
28,9,408527.200000,10321568.8000
28,10,0.000000,3837256.0200
28,11,5300111.900000,18094138.1900
28,12,0.000000,20186952.5400
28,13,0.000000,16885641.1800
28,14,0.000000,33858162.3600
29,0,0.000000,46362811.1200
29,1,780291.870000,9881282.1800
29,2,5215472.520000,9997122.7000
29,3,9350665.150000,11450056.5600
29,4,984577.280000,9631782.2300
29,5,1173160.480000,6868952.8800
29,6,4345258.760000,12678181.3200
29,7,5077498.250000,9194934.2900
29,8,5474657.760000,9097490.1800
29,9,1829328.450000,10048380.2700
29,10,0.000000,2800690.3200
29,11,1467679.020000,5438546.4300
29,12,0.000000,12803134.0000
29,13,0.000000,9758061.9800
29,14,0.000000,22562031.6200
30,0,0.000000,43748448.9200
30,1,2078611.760000,11039092.3600
30,2,13261740.340000,14133209.1300
30,3,892217.210000,8753984.6700
30,4,3262582.580000,16485940.0000
30,5,1798032.510000,8626342.8700
30,6,9078710.150000,9532063.2600
30,7,3026015.010000,5976215.2800
30,8,5490818.550000,11222229.2500
30,9,3191740.060000,15880694.4800
30,10,0.000000,2670305.7200
30,11,8983912.930000,8626432.5600
30,12,0.000000,16243147.6200
30,13,0.000000,13813472.4800
30,14,0.000000,33800829.1200
31,0,0.000000,45102350.4000
31,1,2919956.520000,11777380.6800
31,2,11382949.020000,11021356.3800
31,3,5306281.510000,16108366.5300
31,4,6781840.440000,13575498.4300
31,5,3847110.860000,12231059.3000
31,6,4057730.920000,15313443.8600
31,7,469681.000000,3947372.5100
31,8,6502481.270000,13035934.6900
31,9,11101388.520000,17966920.9500
31,10,0.000000,3984775.1000
31,11,12266641.880000,12884511.0900
31,12,0.000000,16367761.8600
31,13,0.000000,12857230.7600
31,14,0.000000,49549726.3000
32,0,0.000000,31916992.2000
32,1,3023088.190000,11116400.8700
32,2,93698.450000,9384114.8400
32,3,1141365.610000,10889094.9600
32,4,382403.020000,11283583.5000
32,5,4210269.360000,8257635.8900
32,6,979525.300000,32475424.0200
32,7,1455527.210000,20190838.3900
32,8,3954110.820000,25615911.2300
32,9,16996386.520000,8820953.2200
32,10,0.000000,2820920.1200
32,11,11623670.800000,25194300.3800
32,12,0.000000,15234074.3600
32,13,0.000000,16323900.7000
32,14,0.000000,96932369.9200
33,0,0.000000,36567809.1000
33,1,2259258.870000,10328668.9300
33,2,5385342.940000,9521797.0000
33,3,5442830.040000,10475884.5100
33,4,5546237.550000,9060602.5400
33,5,578365.800000,10367387.0000
33,6,6315452.380000,13380919.4200
33,7,5885076.270000,10887456.3600
33,8,7999012.310000,7765678.7400
33,9,9997006.700000,5932045.2500
33,10,0.000000,3301916.4200
33,11,11463566.620000,12488760.5100
33,12,0.000000,17225162.7000
33,13,0.000000,12642243.9400
33,14,0.000000,30472068.1000
34,0,0.000000,41095127.9800
34,1,6388723.890000,16600926.0800
34,2,679917.130000,12985958.0300
34,3,164101.620000,13961879.2800
34,4,1681020.740000,10182105.0200
34,5,7065051.990000,14193889.5600
34,6,12559053.170000,17413442.1500
34,7,6406037.330000,10836644.0000
34,8,134056.590000,11000656.0600
34,9,451140.490000,14718641.7700
34,10,0.000000,4557943.8000
34,11,7677465.270000,8328966.3500
34,12,0.000000,17774577.9400
34,13,0.000000,18565372.3200
34,14,0.000000,48230086.2600
35,0,0.000000,52252375.5000
35,1,10112500.790000,17132173.4200
35,2,3353089.720000,10532561.1400
35,3,6592422.500000,18154646.4100
35,4,698714.180000,13524540.1600
35,5,7431069.300000,17181477.0800
35,6,9782887.520000,11067290.3600
35,7,4839080.320000,16778744.5600
35,8,3991538.980000,13803522.4600
35,9,7418751.560000,12430351.7900
35,10,0.000000,4575966.2400
35,11,98883.210000,14370525.1400
35,12,0.000000,18497958.3400
35,13,0.000000,22483153.9800
35,14,0.000000,47166378.4600
36,0,0.000000,29708100.9200
36,1,5997280.050000,9480635.1300
36,2,898717.590000,8616972.0600
36,3,6525001.350000,7184803.0900
36,4,316366.380000,7521113.8600
36,5,1977679.490000,10260735.2300
36,6,2866583.190000,7800266.4000
36,7,1766240.930000,8396310.9100
36,8,1305086.490000,9746967.0900
36,9,6646813.970000,7906178.9400
36,10,0.000000,2866700.1400
36,11,520900.460000,9401500.7500
36,12,0.000000,13445851.4400
36,13,0.000000,10602363.8600
36,14,0.000000,29692467.1000
37,0,0.000000,34222772.6000
37,1,4641432.230000,12173500.3900
37,2,442108.390000,10040071.9500
37,3,2862865.460000,7414898.4900
37,4,503454.910000,6377026.2700
37,5,1695128.410000,9851415.7100
37,6,1211875.140000,9253469.7000
37,7,2259930.770000,7981865.4700
37,8,3474412.790000,10376448.2500
37,9,1392670.960000,8139354.8500
37,10,0.000000,3243389.9600
37,11,2141199.080000,10948492.0600
37,12,0.000000,15376298.5600
37,13,0.000000,11642614.6200
37,14,0.000000,28071467.4000
38,0,0.000000,22714319.5000
38,1,4318959.900000,39449203.7700
38,2,3781019.740000,7429365.5800
38,3,1925134.130000,6127376.7600
38,4,238180.130000,9487007.7700
38,5,804035.700000,10362475.8100
38,6,4465325.330000,10796024.7100
38,7,3583529.090000,8735744.8400
38,8,2475313.870000,45368083.8400
38,9,1073961.780000,12576506.2800
38,10,0.000000,3039960.7200
38,11,1470648.910000,7203316.9800
38,12,0.000000,13036608.5600
38,13,0.000000,21327202.2600
38,14,0.000000,97417015.3000
39,0,0.000000,52326841.5200
39,1,6370013.590000,12330313.1000
39,2,6869023.860000,23367437.0100
39,3,2709951.240000,8826205.2900
39,4,3971625.310000,13144705.6800
39,5,4144432.130000,14316536.8200
39,6,6024244.470000,16543705.9700
39,7,1964690.440000,8862387.1700
39,8,8123022.550000,12168059.1400
39,9,1479447.300000,9903926.0300
39,10,0.000000,3097747.3400
39,11,1038388.130000,9567396.3900
39,12,0.000000,26609938.6600
39,13,0.000000,14454319.1200
39,14,0.000000,32541825.9600
40,0,0.000000,22766940.2600
40,1,10807378.590000,7275804.0000
40,2,1687555.070000,7712958.1900
40,3,4293443.380000,11230263.6400
40,4,6707638.900000,12638439.1700
40,5,6115944.390000,7601320.1800
40,6,1677155.080000,7861114.8100
40,7,69980.720000,10068967.7600
40,8,7164079.700000,8491955.0200
40,9,6345233.990000,9986850.5500
40,10,0.000000,4340320.4800
40,11,3446356.980000,7330471.4600
40,12,0.000000,14552199.9800
40,13,0.000000,13871522.5000
40,14,0.000000,34667161.5600
41,0,0.000000,38034716.5400
41,1,2294783.880000,12001256.8000
41,2,8473355.010000,12560631.7000
41,3,7961469.720000,19417528.1500
41,4,19123.090000,14186529.1300
41,5,3238563.530000,15757010.0500
41,6,546048.470000,9210414.7000
41,7,842715.820000,5612133.6900
41,8,3687212.370000,10874516.1300
41,9,8025441.060000,12689466.6100
41,10,0.000000,4095588.2200
41,11,1429459.750000,13183117.4600
41,12,0.000000,25310391.6800
41,13,0.000000,15299736.7600
41,14,0.000000,42752171.2200
42,0,0.000000,41530914.1200
42,1,6912874.160000,12730361.3400
42,2,10078294.870000,11017516.5800
42,3,5518107.510000,10226167.1700
42,4,3255771.570000,13061992.9400
42,5,5579968.790000,15427108.4100
42,6,4036769.390000,10766497.0000
42,7,3139760.130000,7844872.6700
42,8,2966757.760000,12045375.2400
42,9,4288913.970000,12131009.5000
42,10,0.000000,3825347.0800
42,11,2015632.170000,8935221.7500
42,12,0.000000,21147796.9000
42,13,0.000000,14673730.0800
42,14,0.000000,33008334.4200
43,0,0.000000,20538220.4400
43,1,4642796.930000,9676289.7300
43,2,3446454.840000,8072121.6200
43,3,2161660.500000,9684792.8700
43,4,962967.230000,7099702.6600
43,5,6048246.170000,6431370.9600
43,6,8111550.640000,8283840.0800
43,7,1941359.100000,4973847.3100
43,8,2760655.230000,8892847.6200
43,9,4799933.310000,7361414.0800
43,10,0.000000,3210175.0000
43,11,765044.850000,6598909.1900
43,12,0.000000,13889154.5400
43,13,0.000000,11274393.8800
43,14,0.000000,28163192.2600
44,0,0.000000,49534504.3200
44,1,2837828.970000,19479190.1900
44,2,1004251.290000,5469967.2100
44,3,491086.510000,13572771.1600
44,4,1119797.880000,5943478.6200
44,5,1298427.450000,12265480.0800
44,6,8841563.190000,10147296.3100
44,7,551316.110000,5271681.0200
44,8,1327443.240000,11770444.6800
44,9,7987362.330000,6164070.4100
44,10,0.000000,4514208.5600
44,11,284613.450000,9953537.7000
44,12,0.000000,10491182.1600
44,13,0.000000,10191021.1000
44,14,0.000000,25307001.2400
45,0,0.000000,17030026.9000
45,1,7606010.180000,4986935.2100
45,2,803931.270000,3062171.6700
45,3,1889593.350000,4622613.4600
45,4,47973.310000,4343385.3300
45,5,4542334.230000,5916718.2900
45,6,6552089.540000,4601648.6800
45,7,600943.290000,4427141.1400
45,8,4535431.180000,6934481.1800
45,9,5056374.310000,6650559.8900
45,10,0.000000,3388605.1000
45,11,279024.140000,3971600.3700
45,12,0.000000,8054033.1400
45,13,0.000000,7920205.4000
45,14,0.000000,13124384.6800
46,0,0.000000,35410307.6000
46,1,2423704.260000,10662299.9900
46,2,272854.550000,9161888.2200
46,3,1030911.380000,10179508.0200
46,4,141536.020000,15066229.1200
46,5,1849879.260000,13351637.3600
46,6,297484.680000,10076931.6100
46,7,128451.910000,10211938.5300
46,8,1485848.620000,7436519.9600
46,9,458298.790000,14046380.7400
46,10,0.000000,3989053.8800
46,11,3976593.770000,9803965.5100
46,12,0.000000,13788857.0600
46,13,0.000000,14811466.1800
46,14,0.000000,41997614.3400
47,0,0.000000,39602225.2000
47,1,1933374.200000,11713838.4500
47,2,1969952.650000,6854243.0400
47,3,4533949.460000,10398785.9800
47,4,1851451.440000,10831264.8700
47,5,6746509.200000,15095917.7700
47,6,5156256.920000,9036506.4000
47,7,378220.140000,8167093.3200
47,8,838819.040000,6850742.9000
47,9,2979150.810000,16194163.2600
47,10,0.000000,12272400.9600
47,11,7494734.920000,7686991.9300
47,12,0.000000,15846516.6400
47,13,0.000000,18508322.7200
47,14,0.000000,16600082.4000
48,0,0.000000,33389796.1600
48,1,683868.280000,11816614.5900
48,2,4961240.790000,9637927.4500
48,3,8045273.870000,12448235.6700
48,4,2928944.660000,11633031.6200
48,5,4191434.910000,12432127.0700
48,6,5743266.900000,9012971.1700
48,7,941363.890000,3852818.3800
48,8,657440.880000,6805900.5600
48,9,1942575.390000,9645266.6300
48,10,0.000000,3570644.0600
48,11,7437092.730000,11401644.8600
48,12,0.000000,14778593.0600
48,13,0.000000,25246999.0600
48,14,0.000000,21700505.6600
49,0,0.000000,18234472.7800
49,1,2128349.540000,9252960.3100
49,2,4880810.420000,6099806.6400
49,3,7877291.390000,5843903.5900
49,4,2736003.060000,7443480.3900
49,5,1140033.820000,3575726.3500
49,6,2486754.150000,12118013.2300
49,7,1822112.100000,5834564.3200
49,8,3367812.080000,9853453.6400
49,9,3154188.520000,11507587.3200
49,10,0.000000,3518206.1400
49,11,2846449.060000,9317938.2700
49,12,0.000000,8720430.7800
49,13,0.000000,20695456.9400
49,14,0.000000,29678867.4200
50,0,0.000000,28867150.6400
50,1,2782810.930000,11943673.0000
50,2,3465851.130000,8070324.9000
50,3,7450816.030000,25175288.6600
50,4,1992192.920000,9508212.8600
50,5,866653.230000,11157110.1200
50,6,2490545.280000,13672418.5700
50,7,2299211.130000,10138289.6900
50,8,6097443.930000,32142281.7100
50,9,7915422.470000,9130044.9400
50,10,0.000000,8926443.5600
50,11,4015591.750000,8829527.2300
50,12,0.000000,48726317.2000
50,13,0.000000,19086064.8200
50,14,0.000000,34161195.4600
51,0,0.000000,24521890.4000
51,1,488395.890000,14690537.0600
51,2,2563912.020000,6143265.7800
51,3,3756384.920000,5884862.6700
51,4,3471711.230000,6907645.8800
51,5,3301414.740000,6517898.7700
51,6,5435991.750000,4340290.6000
51,7,2056231.500000,4795838.8800
51,8,6756345.090000,9791132.9300
51,9,5211719.280000,7538760.8200
51,10,0.000000,3392727.2200
51,11,6434958.360000,9998382.0900
51,12,0.000000,8365205.0400
51,13,0.000000,17504747.0600
51,14,0.000000,22824045.7600
