Timestamp,Src,Tgt,Transaction_Amount
2020-02,ACC_Input_From_Outside,USR_001,150402.2
2020-02,ACC_Input_From_Outside,USR_008,110470.85
2020-02,ACC_Input_From_Outside,USR_009,128059.67
2020-02,USR_004,USR_007,947835.0
2020-02,ACC_Input_From_Outside,USR_010,141906.77000000002
2020-02,USR_009,USR_004,387044.74
2020-02,USR_007,USR_003,1178200.76
2020-02,USR_005,ACC_Output_To_Outside,37220.57
2020-02,USR_006,ACC_Output_To_Outside,37220.57
2020-02,USR_008,ACC_Output_To_Outside,37220.57
2020-02,USR_002,ACC_Output_To_Outside,37220.57
2020-02,USR_010,ACC_Output_To_Outside,37220.57
2020-02,USR_009,ACC_Output_To_Outside,37220.57
2020-02,USR_010,USR_003,2067040.64
2020-02,USR_003,USR_008,616225.0599999999
2020-02,USR_004,USR_008,398441.7
2020-02,USR_010,USR_004,782418.01
2020-02,USR_005,USR_003,764481.12
2020-02,USR_003,USR_007,387470.85
2020-02,ACC_Input_From_Outside,USR_002,34129.42
2020-02,USR_003,USR_009,200493.92
2020-02,USR_005,USR_004,929731.37
2020-02,USR_003,USR_010,580510.17
2020-02,USR_009,USR_003,792131.68
2020-02,USR_002,USR_003,2649500.28
2020-02,USR_008,USR_003,715538.25
2020-03,USR_008,ACC_Output_To_Outside,93608.48
2020-03,USR_006,ACC_Output_To_Outside,74800.70999999999
2020-03,USR_007,ACC_Output_To_Outside,74800.70999999999
2020-03,USR_003,USR_010,836536.52
2020-03,USR_004,USR_010,1153321.9
2020-03,USR_008,USR_004,357111.8
2020-03,USR_010,USR_004,1773708.25
2020-03,USR_004,USR_005,1123069.41
2020-03,USR_007,USR_004,1183468.35
2020-03,USR_003,USR_002,53852982.519999996
2020-03,USR_004,USR_003,10928336.93
2020-03,USR_003,USR_008,1034744.22
2020-03,USR_009,USR_004,794774.72
2020-03,USR_001,ACC_Output_To_Outside,37100.35
2020-03,USR_002,ACC_Output_To_Outside,38009.36
2020-03,USR_005,USR_004,521756.28
2020-03,USR_005,USR_003,456591.51
2020-03,USR_003,USR_009,1354088.18
2020-03,USR_004,USR_007,371022.12
2020-03,USR_004,USR_006,69.69
2020-03,USR_004,USR_009,149417.32
2020-03,ACC_Input_From_Outside,USR_010,110293.45999999999
2020-03,ACC_Input_From_Outside,USR_008,169068.88
2020-03,ACC_Input_From_Outside,USR_006,28639.12
2020-03,ACC_Input_From_Outside,USR_005,87414.54
2020-03,USR_010,USR_003,95264.31
2020-03,ACC_Input_From_Outside,USR_002,81654.34
2020-03,ACC_Input_From_Outside,USR_007,140429.76
2020-03,USR_004,USR_008,205269.0
2020-03,USR_003,USR_004,5139744.75
2020-03,USR_009,ACC_Output_To_Outside,18292.579999999998
2020-03,USR_005,ACC_Output_To_Outside,18292.579999999998
2020-03,USR_010,ACC_Output_To_Outside,18104.85
2020-03,USR_001,USR_004,3408804.06
2020-04,USR_004,USR_006,1267119.21
2020-04,USR_004,USR_003,71877.72
2020-04,USR_003,USR_004,3215421.48
2020-04,USR_004,USR_005,680994.17
2020-04,USR_004,USR_009,683026.39
2020-04,USR_005,ACC_Output_To_Outside,286557.4
2020-04,USR_007,ACC_Output_To_Outside,194810.21
2020-04,USR_002,ACC_Output_To_Outside,194810.21
2020-04,USR_005,USR_003,292.0
2020-04,USR_008,USR_003,1843356.73
2020-04,USR_009,USR_003,1522797.38
2020-04,ACC_Input_From_Outside,USR_001,30641.72
2020-04,ACC_Input_From_Outside,USR_008,15565.98
2020-04,ACC_Input_From_Outside,USR_009,30641.72
2020-04,ACC_Input_From_Outside,USR_010,30641.72
2020-04,USR_008,USR_004,315.12
2020-04,USR_006,ACC_Output_To_Outside,130267.17
2020-04,USR_010,ACC_Output_To_Outside,56800.11
2020-04,USR_001,ACC_Output_To_Outside,222014.36000000002
2020-04,USR_008,ACC_Output_To_Outside,200911.88
2020-04,USR_009,ACC_Output_To_Outside,200911.88
2020-04,USR_005,USR_004,337.08
2020-04,USR_003,USR_007,244.08
2020-04,USR_003,USR_009,279.13
2020-04,USR_010,USR_003,194528.88
2020-04,USR_009,USR_004,16155.81
2020-04,USR_004,USR_008,656431.2
2020-04,USR_003,USR_010,2267972.41
2020-04,ACC_Input_From_Outside,USR_002,15075.74
2020-04,ACC_Input_From_Outside,USR_005,15075.74
2020-04,ACC_Input_From_Outside,USR_007,15075.74
2020-04,ACC_Input_From_Outside,USR_006,15075.74
2020-04,USR_003,USR_005,213387.24
2020-04,USR_006,USR_004,706251.64
2020-05,USR_003,USR_005,1830024.4200000002
2020-05,USR_003,USR_004,129972374.72
2020-05,USR_004,USR_003,144854342.72
2020-05,USR_002,USR_004,21314457.06
2020-05,USR_004,USR_008,339.36
2020-05,USR_007,USR_004,452147.7
2020-05,ACC_Input_From_Outside,USR_006,218036.01
2020-05,ACC_Input_From_Outside,USR_008,110386.13
2020-05,ACC_Input_From_Outside,USR_007,218036.01
2020-05,ACC_Input_From_Outside,USR_005,237024.5
2020-05,USR_003,USR_010,1241501.83
2020-05,ACC_Input_From_Outside,USR_009,197282.89
2020-05,ACC_Input_From_Outside,USR_010,157778.56
2020-05,ACC_Input_From_Outside,USR_001,197282.89
2020-05,USR_003,USR_001,39364213.68
2020-05,USR_004,USR_007,2331162.19
2020-05,USR_003,USR_008,1857477.43
2020-05,USR_005,USR_003,1222967.45
2020-05,USR_004,USR_009,1839724.69
2020-05,USR_010,USR_003,222.56
2020-05,USR_010,USR_004,979358.62
2020-05,ACC_Input_From_Outside,USR_002,110148.85
2020-05,USR_008,USR_004,214567.38
2020-05,USR_005,USR_004,319.41
2020-05,USR_008,USR_003,1256214.3
2020-05,USR_003,USR_002,12417533.72
2020-05,USR_005,ACC_Output_To_Outside,7230.9
2020-05,USR_001,ACC_Output_To_Outside,7230.9
2020-05,USR_007,ACC_Output_To_Outside,7230.9
2020-05,USR_009,ACC_Output_To_Outside,7230.9
2020-05,USR_010,ACC_Output_To_Outside,7230.9
2020-05,USR_008,ACC_Output_To_Outside,7230.9
2020-05,USR_006,ACC_Output_To_Outside,7230.9
2020-05,USR_009,USR_003,44.52
2020-05,USR_004,USR_002,135255.4
2020-05,USR_004,USR_005,19.88
2020-05,USR_004,USR_006,291.84
2020-05,USR_003,USR_007,768.69
2020-05,USR_004,USR_010,734951.79
2020-05,USR_007,USR_003,508479.72
2020-06,USR_010,USR_003,2403980.8
2020-06,USR_003,USR_004,8185618.640000001
2020-06,USR_004,USR_003,15515438.76
2020-06,USR_010,USR_004,843.8
2020-06,ACC_Input_From_Outside,USR_002,319301.67
2020-06,ACC_Input_From_Outside,USR_007,557306.6
2020-06,ACC_Input_From_Outside,USR_010,435697.37
2020-06,USR_006,USR_003,260521.2
2020-06,USR_005,USR_004,1030455.08
2020-06,USR_007,USR_003,1592929.6099999999
2020-06,USR_004,USR_010,333.0
2020-06,ACC_Input_From_Outside,USR_006,117012.16
2020-06,ACC_Input_From_Outside,USR_001,111275.89
2020-06,ACC_Input_From_Outside,USR_008,146032.79
2020-06,ACC_Input_From_Outside,USR_005,363956.56
2020-06,ACC_Input_From_Outside,USR_009,283459.49
2020-06,USR_008,USR_003,185.0
2020-06,USR_007,USR_004,911.05
2020-06,USR_005,USR_003,857044.32
2020-06,USR_009,ACC_Output_To_Outside,200283.25
2020-06,USR_006,ACC_Output_To_Outside,10848.59
2020-06,USR_005,ACC_Output_To_Outside,40064.2
2020-06,USR_010,ACC_Output_To_Outside,161761.15
2020-06,USR_007,ACC_Output_To_Outside,49370.69
2020-06,USR_008,ACC_Output_To_Outside,200283.25
2020-06,USR_004,USR_006,1550572.92
2020-06,USR_002,ACC_Output_To_Outside,150912.56
2020-06,USR_004,USR_007,775401.66
2020-06,USR_004,USR_001,27212.03
2020-06,USR_004,USR_009,320349.89
2020-06,USR_006,USR_004,305.0
2020-06,USR_003,USR_010,827428.86
2020-06,USR_004,USR_005,2665495.13
2020-06,USR_009,USR_004,382.6
2020-06,USR_001,USR_004,13753634.27
2020-06,USR_004,USR_008,212309.12
2020-06,USR_003,USR_007,86.4
2020-07,USR_003,USR_007,1216.96
2020-07,USR_003,USR_004,194362629.02
2020-07,USR_004,USR_003,192467861.91
2020-07,ACC_Input_From_Outside,USR_008,239655.88
2020-07,ACC_Input_From_Outside,USR_007,241958.9
2020-07,ACC_Input_From_Outside,USR_001,239655.88
2020-07,ACC_Input_From_Outside,USR_006,182854.07
2020-07,ACC_Input_From_Outside,USR_010,217653.78999999998
2020-07,ACC_Input_From_Outside,USR_002,145992.44
2020-07,USR_010,USR_003,983818.03
2020-07,USR_005,USR_003,166.5
2020-07,USR_008,USR_003,3567543.1399999997
2020-07,USR_010,USR_004,1337308.75
2020-07,USR_004,USR_006,390097.76
2020-07,ACC_Input_From_Outside,USR_005,120785.20000000001
2020-07,ACC_Input_From_Outside,USR_009,179376.4
2020-07,USR_007,USR_003,1658228.94
2020-07,USR_006,USR_004,1675405.76
2020-07,USR_007,USR_004,629.0
2020-07,USR_005,USR_004,828465.89
2020-07,USR_004,USR_008,3162050.74
2020-07,USR_008,USR_004,40.0
2020-07,USR_009,USR_004,1732954.22
2020-07,USR_004,USR_005,187.46
2020-07,USR_004,USR_010,1119.9
2020-07,USR_003,USR_008,564347.7
2020-07,USR_003,USR_009,1835427.1
2020-07,USR_002,USR_004,17645.0
2020-07,USR_003,USR_006,1843274.6099999999
2020-07,USR_003,USR_005,31.93
2020-07,USR_009,USR_003,1553.12
2020-07,USR_002,USR_003,10494801.68
2020-07,USR_006,USR_003,1707725.48
2020-07,USR_005,ACC_Output_To_Outside,20421.17
2020-07,USR_002,ACC_Output_To_Outside,20421.17
2020-07,USR_001,ACC_Output_To_Outside,20421.17
2020-07,USR_007,ACC_Output_To_Outside,20421.17
2020-08,ACC_Input_From_Outside,USR_009,106957.6
2020-08,ACC_Input_From_Outside,USR_010,106957.6
2020-08,ACC_Input_From_Outside,USR_006,106957.6
2020-08,ACC_Input_From_Outside,USR_007,106957.6
2020-08,ACC_Input_From_Outside,USR_002,106957.6
2020-08,ACC_Input_From_Outside,USR_005,106957.6
2020-08,USR_004,USR_003,166537175.2
2020-08,USR_003,USR_004,172020443.31
2020-08,USR_004,USR_007,929.04
2020-08,USR_005,USR_003,2141674.2600000002
2020-08,USR_007,USR_004,396950.28
2020-08,USR_004,USR_010,175.1
2020-08,USR_006,USR_003,276736.89999999997
2020-08,USR_009,USR_003,3019.92
2020-08,USR_003,USR_009,1639809.0
2020-08,USR_006,ACC_Output_To_Outside,83898.88
2020-08,USR_002,ACC_Output_To_Outside,12359.5
2020-08,USR_008,ACC_Output_To_Outside,12359.5
2020-08,USR_010,ACC_Output_To_Outside,57832.69
2020-08,USR_005,ACC_Output_To_Outside,77078.73000000001
2020-08,USR_001,ACC_Output_To_Outside,83898.88
2020-08,USR_003,USR_005,1535535.63
2020-08,USR_004,USR_005,158.24
2020-08,USR_009,ACC_Output_To_Outside,71539.38
2020-08,USR_007,USR_003,126.26
2020-08,USR_003,USR_010,3108569.12
2020-08,ACC_Input_From_Outside,USR_001,53186.17
2020-08,ACC_Input_From_Outside,USR_008,53186.17
2020-08,USR_003,USR_002,20946.25
2020-08,USR_009,USR_004,1407995.46
2020-08,USR_010,USR_004,1016.17
2020-08,USR_006,USR_004,663.0
2020-09,USR_004,USR_007,2195913.98
2020-09,USR_005,USR_004,356725.89
2020-09,USR_009,USR_003,1676195.49
2020-09,USR_004,USR_003,173710996.6
2020-09,USR_003,USR_004,170245471.9
2020-09,USR_010,USR_004,2769271.9800000004
2020-09,USR_004,USR_006,1241134.44
2020-09,USR_007,USR_004,457.6
2020-09,USR_006,USR_003,2126.68
2020-09,USR_007,USR_003,43.0
2020-09,USR_003,USR_005,1788769.05
2020-09,USR_003,USR_006,1948230.6099999999
2020-09,USR_002,USR_003,7985299.52
2020-09,ACC_Input_From_Outside,USR_009,170377.97999999998
2020-09,ACC_Input_From_Outside,USR_002,170377.97999999998
2020-09,ACC_Input_From_Outside,USR_001,170377.97999999998
2020-09,ACC_Input_From_Outside,USR_008,170377.97999999998
2020-09,USR_009,USR_004,1398800.31
2020-09,USR_003,USR_008,782773.2
2020-09,USR_007,ACC_Output_To_Outside,27817.88
2020-09,USR_001,ACC_Output_To_Outside,38435.65
2020-09,USR_002,ACC_Output_To_Outside,38435.65
2020-09,USR_005,ACC_Output_To_Outside,38435.65
2020-09,USR_008,ACC_Output_To_Outside,27817.88
2020-09,USR_009,ACC_Output_To_Outside,2568.83
2020-09,USR_010,ACC_Output_To_Outside,27817.88
2020-09,USR_006,ACC_Output_To_Outside,38435.65
2020-09,USR_004,USR_009,111.15
2020-09,USR_008,USR_004,251.79
2020-09,USR_003,USR_007,2279515.56
2020-09,USR_008,USR_003,447.81
2020-09,USR_002,USR_004,3591.0
2020-09,USR_004,USR_010,173.16
2020-09,ACC_Input_From_Outside,USR_010,71448.23
2020-09,ACC_Input_From_Outside,USR_006,71448.23
2020-09,ACC_Input_From_Outside,USR_005,71448.23
2020-09,ACC_Input_From_Outside,USR_007,71448.23
2020-09,USR_003,USR_009,3482650.27
2020-09,USR_004,USR_001,30517.76
2020-10,USR_005,USR_004,1604419.5
2020-10,USR_008,USR_003,1806.72
2020-10,USR_004,USR_003,44856292.050000004
2020-10,USR_003,USR_004,44930978.64
2020-10,USR_009,ACC_Output_To_Outside,99903.31
2020-10,USR_010,ACC_Output_To_Outside,205035.22999999998
2020-10,USR_005,ACC_Output_To_Outside,144041.93
2020-10,USR_006,ACC_Output_To_Outside,201161.18
2020-10,USR_001,ACC_Output_To_Outside,103777.36
2020-10,USR_008,ACC_Output_To_Outside,142132.76
2020-10,USR_002,ACC_Output_To_Outside,103777.36
2020-10,USR_007,ACC_Output_To_Outside,103777.36
2020-10,USR_004,USR_008,437.0
2020-10,USR_003,USR_006,360625.87
2020-10,USR_007,USR_003,1460096.95
2020-10,ACC_Input_From_Outside,USR_010,219257.89
2020-10,ACC_Input_From_Outside,USR_001,195079.13
2020-10,ACC_Input_From_Outside,USR_002,219257.89
2020-10,ACC_Input_From_Outside,USR_007,242310.49
2020-10,ACC_Input_From_Outside,USR_005,263447.19
2020-10,ACC_Input_From_Outside,USR_008,219257.89
2020-10,USR_005,USR_003,2352612.06
2020-10,USR_004,USR_006,1520.96
2020-10,USR_009,USR_003,823.24
2020-10,ACC_Input_From_Outside,USR_009,135568.7
2020-10,ACC_Input_From_Outside,USR_006,135568.7
2020-10,USR_004,USR_002,67827650.28
2020-10,USR_006,USR_004,1777069.84
2020-10,USR_009,USR_004,2460.22
2020-10,USR_001,USR_003,23568.03
2020-10,USR_004,USR_005,923489.64
2020-10,USR_006,USR_003,1494673.27
2020-10,USR_004,USR_007,1987.66
2020-10,USR_004,USR_010,695027.06
2020-10,USR_003,USR_009,857.48
2020-10,USR_008,USR_004,6952.71
2020-10,USR_003,USR_005,108.32
2020-10,USR_007,USR_004,860.7
2020-10,USR_010,USR_004,2199.0
2020-10,USR_003,USR_007,228.69
2020-11,USR_004,USR_010,3092.23
2020-11,USR_007,USR_004,140907.25
2020-11,USR_003,USR_004,392433648.14
2020-11,USR_004,USR_003,396009942.81
2020-11,USR_008,USR_004,2021.58
2020-11,USR_003,USR_008,270493.62
2020-11,USR_003,USR_010,440.96
2020-11,ACC_Input_From_Outside,USR_002,174475.56
2020-11,ACC_Input_From_Outside,USR_005,174192.66999999998
2020-11,ACC_Input_From_Outside,USR_008,448787.55
2020-11,ACC_Input_From_Outside,USR_009,147943.11
2020-11,USR_006,USR_003,817.02
2020-11,USR_002,USR_003,12272571.950000001
2020-11,ACC_Input_From_Outside,USR_006,399527.09
2020-11,ACC_Input_From_Outside,USR_007,426059.54000000004
2020-11,USR_006,USR_004,1614862.6
2020-11,USR_005,USR_004,281.0
2020-11,USR_006,ACC_Output_To_Outside,1770.11
2020-11,USR_002,ACC_Output_To_Outside,14306.63
2020-11,USR_010,ACC_Output_To_Outside,14306.63
2020-11,USR_007,ACC_Output_To_Outside,14306.63
2020-11,USR_007,USR_003,1338.92
2020-11,USR_004,USR_005,1613307.78
2020-11,USR_003,USR_006,1945418.86
2020-11,ACC_Input_From_Outside,USR_010,72567.78
2020-11,ACC_Input_From_Outside,USR_001,26815.34
2020-11,USR_008,USR_003,789.05
2020-11,USR_003,USR_005,1312.23
2020-11,USR_003,USR_009,1693538.76
2020-11,USR_004,USR_006,1839491.84
2020-12,USR_009,USR_003,692.07
2020-12,USR_004,USR_008,1685.77
2020-12,USR_004,USR_003,422145369.24
2020-12,USR_003,USR_004,421724301.86
2020-12,USR_009,ACC_Output_To_Outside,100507.63
2020-12,USR_001,ACC_Output_To_Outside,236760.45999999996
2020-12,USR_005,ACC_Output_To_Outside,236760.45999999996
2020-12,USR_010,ACC_Output_To_Outside,236760.45999999996
2020-12,USR_002,ACC_Output_To_Outside,100507.63
2020-12,USR_006,USR_004,3716755.38
2020-12,ACC_Input_From_Outside,USR_001,160214.80000000002
2020-12,ACC_Input_From_Outside,USR_006,331810.89
2020-12,ACC_Input_From_Outside,USR_007,255809.24
2020-12,ACC_Input_From_Outside,USR_002,309685.51
2020-12,ACC_Input_From_Outside,USR_008,449693.04
2020-12,ACC_Input_From_Outside,USR_010,191965.69
2020-12,ACC_Input_From_Outside,USR_009,449693.04
2020-12,USR_005,USR_003,2327.9500000000003
2020-12,ACC_Input_From_Outside,USR_005,295108.37
2020-12,USR_003,USR_001,19920.32
2020-12,USR_004,USR_006,77.0
2020-12,USR_004,USR_005,200.0
2020-12,USR_006,ACC_Output_To_Outside,5169.32
2020-12,USR_003,USR_010,733.86
2020-12,USR_008,USR_004,1395.34
2020-12,USR_007,USR_004,1310.23
2020-12,USR_007,ACC_Output_To_Outside,136252.83
2020-12,USR_008,ACC_Output_To_Outside,136252.83
2020-12,USR_009,USR_004,1956975.2300000002
2020-12,USR_007,USR_003,314.72
2020-12,USR_010,USR_004,1061.92
2020-12,USR_005,USR_004,632.7
2020-12,USR_010,USR_003,469.53
2020-12,USR_003,USR_006,538.9200000000001
2020-12,USR_008,USR_003,314.83000000000004
2021-01,USR_007,USR_003,1098.19
2021-01,USR_003,USR_004,387853886.39
2021-01,USR_004,USR_003,388677908.03
2021-01,ACC_Input_From_Outside,USR_008,344007.87
2021-01,ACC_Input_From_Outside,USR_002,223525.56
2021-01,ACC_Input_From_Outside,USR_010,235776.01
2021-01,ACC_Input_From_Outside,USR_005,289340.37
2021-01,ACC_Input_From_Outside,USR_001,344007.87
2021-01,ACC_Input_From_Outside,USR_009,350480.33
2021-01,USR_010,USR_004,116.61
2021-01,USR_004,USR_001,9619.7
2021-01,USR_004,USR_005,6240.26
2021-01,USR_004,USR_007,175.0
2021-01,USR_004,USR_008,566.2
2021-01,USR_003,USR_009,4428.6
2021-01,USR_004,USR_010,435.2
2021-01,USR_009,ACC_Output_To_Outside,4807.91
2021-01,USR_010,ACC_Output_To_Outside,4807.91
2021-01,USR_008,ACC_Output_To_Outside,4807.91
2021-01,USR_005,ACC_Output_To_Outside,4807.91
2021-01,USR_002,ACC_Output_To_Outside,4807.91
2021-01,USR_009,USR_004,4711.8
2021-01,USR_003,USR_008,1552.32
2021-01,USR_005,USR_004,2003967.9
2021-01,USR_003,USR_002,203420.16
2021-01,USR_004,USR_006,3002957.93
2021-01,USR_003,USR_007,3437.59
2021-01,USR_003,USR_010,1853172.04
2021-01,USR_006,USR_003,202.0
2021-01,ACC_Input_From_Outside,USR_006,338410.28
2021-01,ACC_Input_From_Outside,USR_007,181622.27000000002
2021-01,USR_009,USR_003,8296.39
2021-01,USR_003,USR_005,2582998.44
2021-01,USR_003,USR_006,1656154.16
2021-01,USR_008,USR_004,788623.65
2021-01,USR_005,USR_003,798.49
2021-01,USR_010,USR_003,2832.71
2021-01,USR_001,USR_003,30820.77
2021-02,USR_010,USR_004,2169.6
2021-02,USR_003,USR_004,435954899.68
2021-02,USR_004,USR_003,441354259.55
2021-02,USR_008,USR_003,493.72
2021-02,ACC_Input_From_Outside,USR_009,198042.33000000002
2021-02,ACC_Input_From_Outside,USR_005,171603.97
2021-02,ACC_Input_From_Outside,USR_006,271991.03
2021-02,ACC_Input_From_Outside,USR_010,131147.43
2021-02,USR_007,USR_003,5644.57
2021-02,USR_006,USR_003,8050.72
2021-02,USR_004,USR_006,1718465.16
2021-02,ACC_Input_From_Outside,USR_007,57312.21000000001
2021-02,ACC_Input_From_Outside,USR_002,129857.47
2021-02,ACC_Input_From_Outside,USR_008,198155.81
2021-02,USR_009,USR_003,659.97
2021-02,USR_006,USR_004,4366172.43
2021-02,USR_008,USR_004,1383.4
2021-02,USR_004,USR_007,65.0
2021-02,ACC_Input_From_Outside,USR_001,157883.1
2021-02,USR_010,USR_003,587.88
2021-02,USR_009,USR_004,1354682.9
2021-02,USR_004,USR_005,13057.98
2021-02,USR_002,ACC_Output_To_Outside,34959.53
2021-02,USR_005,ACC_Output_To_Outside,34959.53
2021-02,USR_007,ACC_Output_To_Outside,110819.59
2021-02,USR_009,ACC_Output_To_Outside,34959.53
2021-02,USR_008,ACC_Output_To_Outside,34959.53
2021-02,USR_006,ACC_Output_To_Outside,34959.53
2021-02,USR_004,USR_008,438.08
2021-02,USR_001,ACC_Output_To_Outside,75860.06
2021-02,USR_010,ACC_Output_To_Outside,75860.06
2021-02,USR_005,USR_004,482.4
2021-02,USR_004,USR_002,1131260.24
2021-02,USR_005,USR_003,137.32
2021-02,USR_003,USR_006,11240.08
2021-02,USR_003,USR_007,6102.8
2021-02,USR_003,USR_008,11071.86
2021-02,USR_003,USR_009,27105.96
2021-02,USR_004,USR_010,17364.62
2021-02,USR_002,USR_004,9069.77
2021-02,USR_003,USR_002,6103.0
2021-02,USR_007,USR_004,272.0
2021-03,USR_004,USR_003,264718826.96
2021-03,USR_003,USR_004,264836334.09
2021-03,USR_006,USR_003,466.36
2021-03,USR_005,USR_004,4915.8
2021-03,USR_010,ACC_Output_To_Outside,222292.03
2021-03,USR_009,ACC_Output_To_Outside,222292.03
2021-03,USR_006,ACC_Output_To_Outside,89354.83
2021-03,USR_001,ACC_Output_To_Outside,40654.03
2021-03,USR_008,ACC_Output_To_Outside,62487.17
2021-03,USR_002,USR_004,11812.0
2021-03,USR_007,USR_003,2162.39
2021-03,USR_005,ACC_Output_To_Outside,129870.44
2021-03,USR_002,ACC_Output_To_Outside,21833.14
2021-03,USR_007,ACC_Output_To_Outside,211306.25
2021-03,USR_006,USR_004,1511404.58
2021-03,USR_003,USR_009,1171.96
2021-03,USR_008,USR_003,715.04
2021-03,ACC_Input_From_Outside,USR_007,359256.45
2021-03,ACC_Input_From_Outside,USR_009,454256.69
2021-03,ACC_Input_From_Outside,USR_010,334578.46
2021-03,ACC_Input_From_Outside,USR_001,424370.38
2021-03,USR_007,USR_004,1276478.15
2021-03,USR_004,USR_006,13.86
2021-03,ACC_Input_From_Outside,USR_002,302543.39
2021-03,ACC_Input_From_Outside,USR_008,268877.35
2021-03,ACC_Input_From_Outside,USR_006,213800.32
2021-03,ACC_Input_From_Outside,USR_005,287781.93
2021-03,USR_003,USR_005,131.88
2021-03,USR_009,USR_004,1425750.87
2021-03,USR_008,USR_004,805.91
2021-03,USR_003,USR_010,60.01
2021-03,USR_005,USR_003,1254.9
2021-03,USR_001,USR_004,13037824.32
2021-03,USR_010,USR_004,297.0
2021-03,USR_003,USR_006,3349.59
2021-03,USR_010,USR_003,4734.24
2021-04,ACC_Input_From_Outside,USR_009,81328.21
2021-04,ACC_Input_From_Outside,USR_008,146603.71000000002
2021-04,ACC_Input_From_Outside,USR_006,184741.7
2021-04,ACC_Input_From_Outside,USR_002,184741.7
2021-04,ACC_Input_From_Outside,USR_005,184741.7
2021-04,ACC_Input_From_Outside,USR_001,184741.7
2021-04,ACC_Input_From_Outside,USR_007,184741.7
2021-04,ACC_Input_From_Outside,USR_010,81328.21
2021-04,USR_003,USR_004,15438351.360000001
2021-04,USR_004,USR_003,16606510.540000001
2021-04,USR_007,USR_004,13036.869999999999
2021-04,USR_003,USR_007,1202384.93
2021-04,USR_004,USR_002,11328.0
2021-04,USR_007,USR_003,1362.24
2021-04,USR_003,USR_008,411.96
2021-04,USR_002,USR_003,161544.46
2021-04,USR_008,USR_003,1217.2
2021-04,USR_009,USR_003,111.0
2021-04,USR_004,USR_006,355.91999999999996
2021-04,USR_010,USR_004,1136.74
2021-04,USR_003,USR_005,10630.41
2021-04,USR_004,USR_008,813.75
2021-04,USR_006,USR_003,136.0
2021-04,USR_004,USR_001,66583.85
2021-04,USR_004,USR_007,835.67
2021-04,USR_005,USR_003,12191.44
2021-04,USR_005,USR_004,1141667.08
2021-04,USR_007,ACC_Output_To_Outside,227001.32
2021-04,USR_002,ACC_Output_To_Outside,303825.47
2021-04,USR_009,ACC_Output_To_Outside,240197.79
2021-04,USR_001,ACC_Output_To_Outside,140451.83
2021-04,USR_005,ACC_Output_To_Outside,63627.68
2021-04,USR_008,ACC_Output_To_Outside,140451.83
2021-04,USR_010,ACC_Output_To_Outside,140451.83
2021-04,USR_006,ACC_Output_To_Outside,140451.83
2021-04,USR_004,USR_009,111.0
2021-05,USR_007,ACC_Output_To_Outside,95429.64
2021-05,USR_008,ACC_Output_To_Outside,95429.64
2021-05,USR_009,ACC_Output_To_Outside,95429.64
2021-05,USR_004,USR_003,18299469.74
2021-05,USR_003,USR_004,16769706.36
2021-05,USR_007,USR_004,1138080.04
2021-05,ACC_Input_From_Outside,USR_008,454018.85
2021-05,ACC_Input_From_Outside,USR_010,584257.27
2021-05,ACC_Input_From_Outside,USR_002,374639.06
2021-05,ACC_Input_From_Outside,USR_001,205645.12
2021-05,ACC_Input_From_Outside,USR_005,430273.18
