Trans_Date,Src,Tgt,Amount
2020-02,五条車屋,五条烏丸,3139
2020-02,五条車屋,四条車屋,3227
2020-02,四条堀川,三条堀川,2832
2020-02,四条堀川,五条堀川,2872
2020-02,四条堀川,四条新町,2945
2020-02,四条室町,三条室町,3113
2020-02,四条室町,五条室町,3217
2020-02,四条室町,四条新町,3050
2020-02,四条室町,四条烏丸,3226
2020-02,四条新町,三条新町,2956
2020-02,四条新町,五条新町,2996
2020-02,四条新町,四条堀川,2963
2020-02,四条新町,四条室町,3098
2020-02,四条烏丸,三条烏丸,3213
2020-02,四条烏丸,五条烏丸,3311
2020-02,四条烏丸,四条室町,3165
2020-02,四条烏丸,四条車屋,3340
2020-02,四条車屋,三条車屋,3070
2020-02,四条車屋,五条車屋,3113
2020-02,四条車屋,四条烏丸,3269
2020-03,一条堀川,一条新町,2546
2020-03,一条堀川,二条堀川,2668
2020-03,一条室町,一条新町,2798
2020-03,一条室町,一条烏丸,3030
2020-03,一条室町,二条室町,3020
2020-03,一条新町,一条堀川,2716
2020-03,一条新町,一条室町,2772
2020-03,一条新町,二条新町,2812
2020-03,一条烏丸,一条室町,2936
2020-03,一条烏丸,一条車屋,3086
2020-03,一条烏丸,二条烏丸,3142
2020-03,一条車屋,一条烏丸,3078
2020-03,一条車屋,二条車屋,2968
2020-03,三条堀川,三条新町,2937
2020-03,三条堀川,二条堀川,2827
2020-03,三条堀川,四条堀川,3001
2020-03,三条室町,三条新町,3084
2020-03,三条室町,三条烏丸,3184
2020-03,三条室町,二条室町,3107
2020-03,三条室町,四条室町,3226
2020-03,三条新町,三条堀川,2946
2020-03,三条新町,三条室町,3224
2020-03,三条新町,二条新町,2931
2020-03,三条新町,四条新町,3089
2020-03,三条烏丸,三条室町,3331
2020-03,三条烏丸,三条車屋,3366
2020-03,三条烏丸,二条烏丸,3321
2020-03,三条烏丸,四条烏丸,3539
2020-03,三条車屋,三条烏丸,3494
2020-03,三条車屋,二条車屋,3114
2020-03,三条車屋,四条車屋,3310
2020-03,二条堀川,一条堀川,2601
2020-03,二条堀川,三条堀川,2868
2020-03,二条堀川,二条新町,2766
2020-03,二条室町,一条室町,2961
2020-03,二条室町,三条室町,3091
2020-03,二条室町,二条新町,2989
2020-03,二条室町,二条烏丸,3135
2020-03,二条新町,一条新町,2797
2020-03,二条新町,三条新町,3010
2020-03,二条新町,二条堀川,2766
2020-03,二条新町,二条室町,2856
2020-03,二条烏丸,一条烏丸,3106
2020-03,二条烏丸,三条烏丸,3343
2020-03,二条烏丸,二条室町,3109
2020-03,二条烏丸,二条車屋,3291
2020-03,二条車屋,一条車屋,2998
2020-03,二条車屋,三条車屋,3055
2020-03,二条車屋,二条烏丸,3318
2020-03,五条堀川,五条新町,3023
2020-03,五条堀川,四条堀川,3123
2020-03,五条室町,五条新町,3187
2020-03,五条室町,五条烏丸,3202
2020-03,五条室町,四条室町,3445
2020-03,五条新町,五条堀川,2952
2020-03,五条新町,五条室町,3056
2020-03,五条新町,四条新町,3340
2020-03,五条烏丸,五条室町,3200
2020-03,五条烏丸,五条車屋,3360
2020-03,五条烏丸,四条烏丸,3582
2020-03,五条車屋,五条烏丸,3420
2020-03,五条車屋,四条車屋,3411
2020-03,四条堀川,三条堀川,2999
2020-03,四条堀川,五条堀川,3022
2020-03,四条堀川,四条新町,3094
2020-03,四条室町,三条室町,3238
2020-03,四条室町,五条室町,3363
2020-03,四条室町,四条新町,3191
2020-03,四条室町,四条烏丸,3419
2020-03,四条新町,三条新町,3239
2020-03,四条新町,五条新町,3335
2020-03,四条新町,四条堀川,3089
2020-03,四条新町,四条室町,3233
2020-03,四条烏丸,三条烏丸,3337
2020-03,四条烏丸,五条烏丸,3576
2020-03,四条烏丸,四条室町,3417
2020-03,四条烏丸,四条車屋,3615
2020-03,四条車屋,三条車屋,3277
2020-03,四条車屋,五条車屋,3410
2020-03,四条車屋,四条烏丸,3642
2020-04,一条堀川,一条新町,2569
2020-04,一条堀川,二条堀川,2505
2020-04,一条室町,一条新町,2601
2020-04,一条室町,一条烏丸,2798
2020-04,一条室町,二条室町,2742
2020-04,一条新町,一条堀川,2584
2020-04,一条新町,一条室町,2703
2020-04,一条新町,二条新町,2702
2020-04,一条烏丸,一条室町,2779
2020-04,一条烏丸,一条車屋,2948
2020-04,一条烏丸,二条烏丸,2962
2020-04,一条車屋,一条烏丸,3062
2020-04,一条車屋,二条車屋,2796
2020-04,三条堀川,三条新町,2877
2020-04,三条堀川,二条堀川,2642
2020-04,三条堀川,四条堀川,2883
2020-04,三条室町,三条新町,3087
2020-04,三条室町,三条烏丸,3217
2020-04,三条室町,二条室町,3074
2020-04,三条室町,四条室町,3219
2020-04,三条新町,三条堀川,2873
2020-04,三条新町,三条室町,2976
2020-04,三条新町,二条新町,2903
2020-04,三条新町,四条新町,2971
2020-04,三条烏丸,三条室町,3070
2020-04,三条烏丸,三条車屋,3231
2020-04,三条烏丸,二条烏丸,3153
2020-04,三条烏丸,四条烏丸,3280
2020-04,三条車屋,三条烏丸,3295
2020-04,三条車屋,二条車屋,3085
2020-04,三条車屋,四条車屋,3190
2020-04,二条堀川,一条堀川,2530
2020-04,二条堀川,三条堀川,2677
2020-04,二条堀川,二条新町,2718
2020-04,二条室町,一条室町,2844
2020-04,二条室町,三条室町,2995
2020-04,二条室町,二条新町,2907
2020-04,二条室町,二条烏丸,3017
2020-04,二条新町,一条新町,2711
2020-04,二条新町,三条新町,2851
2020-04,二条新町,二条堀川,2753
2020-04,二条新町,二条室町,2825
2020-04,二条烏丸,一条烏丸,2975
2020-04,二条烏丸,三条烏丸,3096
2020-04,二条烏丸,二条室町,3041
2020-04,二条烏丸,二条車屋,2968
2020-04,二条車屋,一条車屋,2889
2020-04,二条車屋,三条車屋,3001
2020-04,二条車屋,二条烏丸,3160
2020-04,五条堀川,五条新町,2828
2020-04,五条堀川,四条堀川,3041
2020-04,五条室町,五条新町,3050
2020-04,五条室町,五条烏丸,3153
2020-04,五条室町,四条室町,3299
2020-04,五条新町,五条堀川,2897
2020-04,五条新町,五条室町,3013
2020-04,五条新町,四条新町,3111
2020-04,五条烏丸,五条室町,3138
2020-04,五条烏丸,五条車屋,3385
2020-04,五条烏丸,四条烏丸,3455
2020-04,五条車屋,五条烏丸,3279
2020-04,五条車屋,四条車屋,3209
2020-04,四条堀川,三条堀川,2817
2020-04,四条堀川,五条堀川,3071
2020-04,四条堀川,四条新町,2961
2020-04,四条室町,三条室町,3130
2020-04,四条室町,五条室町,3249
2020-04,四条室町,四条新町,3144
2020-04,四条室町,四条烏丸,3355
2020-04,四条新町,三条新町,2993
2020-04,四条新町,五条新町,3157
2020-04,四条新町,四条堀川,3061
2020-04,四条新町,四条室町,3149
2020-04,四条烏丸,三条烏丸,3314
2020-04,四条烏丸,五条烏丸,3386
2020-04,四条烏丸,四条室町,3339
2020-04,四条烏丸,四条車屋,3535
2020-04,四条車屋,三条車屋,3127
2020-04,四条車屋,五条車屋,3236
2020-04,四条車屋,四条烏丸,3358
2020-05,一条堀川,一条新町,2632
2020-05,一条堀川,二条堀川,2664
2020-05,一条室町,一条新町,2781
2020-05,一条室町,一条烏丸,3045
2020-05,一条室町,二条室町,2948
2020-05,一条新町,一条堀川,2554
2020-05,一条新町,一条室町,2776
2020-05,一条新町,二条新町,2882
2020-05,一条烏丸,一条室町,2903
2020-05,一条烏丸,一条車屋,3100
2020-05,一条烏丸,二条烏丸,3165
2020-05,一条車屋,一条烏丸,3110
2020-05,一条車屋,二条車屋,2915
2020-05,三条堀川,三条新町,2985
2020-05,三条堀川,二条堀川,2793
2020-05,三条堀川,四条堀川,2906
2020-05,三条室町,三条新町,3123
2020-05,三条室町,三条烏丸,3214
2020-05,三条室町,二条室町,3113
2020-05,三条室町,四条室町,3214
2020-05,三条新町,三条堀川,2923
2020-05,三条新町,三条室町,3084
2020-05,三条新町,二条新町,2967
2020-05,三条新町,四条新町,3074
2020-05,三条烏丸,三条室町,3311
2020-05,三条烏丸,三条車屋,3432
2020-05,三条烏丸,二条烏丸,3289
2020-05,三条烏丸,四条烏丸,3390
2020-05,三条車屋,三条烏丸,3291
2020-05,三条車屋,二条車屋,3094
2020-05,三条車屋,四条車屋,3185
2020-05,二条堀川,一条堀川,2594
2020-05,二条堀川,三条堀川,2698
2020-05,二条堀川,二条新町,2791
2020-05,二条室町,一条室町,2908
2020-05,二条室町,三条室町,3051
2020-05,二条室町,二条新町,3007
2020-05,二条室町,二条烏丸,3075
2020-05,二条新町,一条新町,2707
2020-05,二条新町,三条新町,2920
2020-05,二条新町,二条堀川,2873
2020-05,二条新町,二条室町,2942
2020-05,二条烏丸,一条烏丸,3107
2020-05,二条烏丸,三条烏丸,3387
2020-05,二条烏丸,二条室町,3136
2020-05,二条烏丸,二条車屋,3215
2020-05,二条車屋,一条車屋,2909
2020-05,二条車屋,三条車屋,3051
2020-05,二条車屋,二条烏丸,3286
2020-05,五条堀川,五条新町,2898
2020-05,五条堀川,四条堀川,3140
2020-05,五条室町,五条新町,3119
2020-05,五条室町,五条烏丸,3215
2020-05,五条室町,四条室町,3472
2020-05,五条新町,五条堀川,2989
2020-05,五条新町,五条室町,3090
2020-05,五条新町,四条新町,3260
2020-05,五条烏丸,五条室町,3346
2020-05,五条烏丸,五条車屋,3373
2020-05,五条烏丸,四条烏丸,3591
2020-05,五条車屋,五条烏丸,3475
2020-05,五条車屋,四条車屋,3524
2020-05,四条堀川,三条堀川,2938
2020-05,四条堀川,五条堀川,3011
2020-05,四条堀川,四条新町,3040
2020-05,四条室町,三条室町,3217
2020-05,四条室町,五条室町,3326
2020-05,四条室町,四条新町,3185
2020-05,四条室町,四条烏丸,3481
2020-05,四条新町,三条新町,3170
2020-05,四条新町,五条新町,3210
2020-05,四条新町,四条堀川,3109
2020-05,四条新町,四条室町,3209
2020-05,四条烏丸,三条烏丸,3346
2020-05,四条烏丸,五条烏丸,3528
2020-05,四条烏丸,四条室町,3346
2020-05,四条烏丸,四条車屋,3527
2020-05,四条車屋,三条車屋,3302
2020-05,四条車屋,五条車屋,3495
2020-05,四条車屋,四条烏丸,3548
2020-06,一条堀川,一条新町,2663
2020-06,一条堀川,二条堀川,2498
2020-06,一条室町,一条新町,2668
2020-06,一条室町,一条烏丸,2825
2020-06,一条室町,二条室町,2809
2020-06,一条新町,一条堀川,2581
2020-06,一条新町,一条室町,2690
2020-06,一条新町,二条新町,2758
2020-06,一条烏丸,一条室町,2807
2020-06,一条烏丸,一条車屋,3101
2020-06,一条烏丸,二条烏丸,3017
2020-06,一条車屋,一条烏丸,2992
2020-06,一条車屋,二条車屋,2801
2020-06,三条堀川,三条新町,2898
2020-06,三条堀川,二条堀川,2805
2020-06,三条堀川,四条堀川,2840
2020-06,三条室町,三条新町,2950
2020-06,三条室町,三条烏丸,3122
2020-06,三条室町,二条室町,2935
2020-06,三条室町,四条室町,3271
2020-06,三条新町,三条堀川,2796
2020-06,三条新町,三条室町,2936
2020-06,三条新町,二条新町,2861
2020-06,三条新町,四条新町,3060
2020-06,三条烏丸,三条室町,3162
2020-06,三条烏丸,三条車屋,3274
2020-06,三条烏丸,二条烏丸,3191
2020-06,三条烏丸,四条烏丸,3316
2020-06,三条車屋,三条烏丸,3288
2020-06,三条車屋,二条車屋,2984
2020-06,三条車屋,四条車屋,3105
2020-06,二条堀川,一条堀川,2512
2020-06,二条堀川,三条堀川,2733
2020-06,二条堀川,二条新町,2751
2020-06,二条室町,一条室町,2895
2020-06,二条室町,三条室町,2973
2020-06,二条室町,二条新町,2742
2020-06,二条室町,二条烏丸,2943
2020-06,二条新町,一条新町,2630
2020-06,二条新町,三条新町,2871
2020-06,二条新町,二条堀川,2795
2020-06,二条新町,二条室町,2826
2020-06,二条烏丸,一条烏丸,2964
2020-06,二条烏丸,三条烏丸,3164
2020-06,二条烏丸,二条室町,3030
2020-06,二条烏丸,二条車屋,3156
2020-06,二条車屋,一条車屋,2767
2020-06,二条車屋,三条車屋,3027
2020-06,二条車屋,二条烏丸,3083
2020-06,五条堀川,五条新町,2885
2020-06,五条堀川,四条堀川,2921
2020-06,五条室町,五条新町,3101
2020-06,五条室町,五条烏丸,3136
2020-06,五条室町,四条室町,3316
2020-06,五条新町,五条堀川,2931
2020-06,五条新町,五条室町,3005
2020-06,五条新町,四条新町,3126
2020-06,五条烏丸,五条室町,3125
2020-06,五条烏丸,五条車屋,3290
2020-06,五条烏丸,四条烏丸,3473
2020-06,五条車屋,五条烏丸,3389
2020-06,五条車屋,四条車屋,3256
2020-06,四条堀川,三条堀川,2856
2020-06,四条堀川,五条堀川,2997
2020-06,四条堀川,四条新町,3001
2020-06,四条室町,三条室町,3093
2020-06,四条室町,五条室町,3366
2020-06,四条室町,四条新町,3254
2020-06,四条室町,四条烏丸,3271
2020-06,四条新町,三条新町,2985
2020-06,四条新町,五条新町,3227
2020-06,四条新町,四条堀川,2981
2020-06,四条新町,四条室町,3138
2020-06,四条烏丸,三条烏丸,3265
2020-06,四条烏丸,五条烏丸,3414
2020-06,四条烏丸,四条室町,3329
2020-06,四条烏丸,四条車屋,3394
2020-06,四条車屋,三条車屋,3146
2020-06,四条車屋,五条車屋,3359
2020-06,四条車屋,四条烏丸,3469
2020-07,一条堀川,一条新町,2642
2020-07,一条堀川,二条堀川,2625
2020-07,一条室町,一条新町,2781
2020-07,一条室町,一条烏丸,2963
2020-07,一条室町,二条室町,2925
2020-07,一条新町,一条堀川,2643
2020-07,一条新町,一条室町,2825
2020-07,一条新町,二条新町,2684
2020-07,一条烏丸,一条室町,2924
2020-07,一条烏丸,一条車屋,3053
2020-07,一条烏丸,二条烏丸,3036
2020-07,一条車屋,一条烏丸,3034
2020-07,一条車屋,二条車屋,2912
2020-07,三条堀川,三条新町,2950
2020-07,三条堀川,二条堀川,2814
2020-07,三条堀川,四条堀川,2960
2020-07,三条室町,三条新町,3118
2020-07,三条室町,三条烏丸,3238
2020-07,三条室町,二条室町,3117
2020-07,三条室町,四条室町,3209
2020-07,三条新町,三条堀川,2935
2020-07,三条新町,三条室町,3157
2020-07,三条新町,二条新町,2947
2020-07,三条新町,四条新町,3137
2020-07,三条烏丸,三条室町,3156
2020-07,三条烏丸,三条車屋,3383
2020-07,三条烏丸,二条烏丸,3220
2020-07,三条烏丸,四条烏丸,3356
2020-07,三条車屋,三条烏丸,3338
2020-07,三条車屋,二条車屋,3022
2020-07,三条車屋,四条車屋,3242
2020-07,二条堀川,一条堀川,2550
2020-07,二条堀川,三条堀川,2811
2020-07,二条堀川,二条新町,2871
2020-07,二条室町,一条室町,2990
2020-07,二条室町,三条室町,3077
2020-07,二条室町,二条新町,3027
2020-07,二条室町,二条烏丸,3163
2020-07,二条新町,一条新町,2738
2020-07,二条新町,三条新町,2990
2020-07,二条新町,二条堀川,2769
2020-07,二条新町,二条室町,2904
2020-07,二条烏丸,一条烏丸,3108
2020-07,二条烏丸,三条烏丸,3261
2020-07,二条烏丸,二条室町,3013
2020-07,二条烏丸,二条車屋,3305
2020-07,二条車屋,一条車屋,2966
2020-07,二条車屋,三条車屋,3083
2020-07,二条車屋,二条烏丸,3272
2020-07,五条堀川,五条新町,2894
2020-07,五条堀川,四条堀川,3136
2020-07,五条室町,五条新町,3140
2020-07,五条室町,五条烏丸,3260
2020-07,五条室町,四条室町,3393
2020-07,五条新町,五条堀川,2904
2020-07,五条新町,五条室町,3041
2020-07,五条新町,四条新町,3182
2020-07,五条烏丸,五条室町,3190
2020-07,五条烏丸,五条車屋,3433
2020-07,五条烏丸,四条烏丸,3582
2020-07,五条車屋,五条烏丸,3480
2020-07,五条車屋,四条車屋,3481
2020-07,四条堀川,三条堀川,2973
2020-07,四条堀川,五条堀川,3079
2020-07,四条堀川,四条新町,3045
2020-07,四条室町,三条室町,3222
2020-07,四条室町,五条室町,3447
2020-07,四条室町,四条新町,3354
2020-07,四条室町,四条烏丸,3401
2020-07,四条新町,三条新町,3159
2020-07,四条新町,五条新町,3249
2020-07,四条新町,四条堀川,3151
2020-07,四条新町,四条室町,3220
2020-07,四条烏丸,三条烏丸,3401
2020-07,四条烏丸,五条烏丸,3623
2020-07,四条烏丸,四条室町,3374
2020-07,四条烏丸,四条車屋,3589
2020-07,四条車屋,三条車屋,3245
2020-07,四条車屋,五条車屋,3410
2020-07,四条車屋,四条烏丸,3604
2020-08,一条堀川,一条新町,2632
2020-08,一条堀川,二条堀川,2646
2020-08,一条室町,一条新町,2788
2020-08,一条室町,一条烏丸,2949
2020-08,一条室町,二条室町,2988
2020-08,一条新町,一条堀川,2534
2020-08,一条新町,一条室町,2759
2020-08,一条新町,二条新町,2813
2020-08,一条烏丸,一条室町,2964
2020-08,一条烏丸,一条車屋,3166
2020-08,一条烏丸,二条烏丸,3171
2020-08,一条車屋,一条烏丸,3185
2020-08,一条車屋,二条車屋,3077
2020-08,三条堀川,三条新町,3012
2020-08,三条堀川,二条堀川,2746
2020-08,三条堀川,四条堀川,3020
2020-08,三条室町,三条新町,3018
2020-08,三条室町,三条烏丸,3297
2020-08,三条室町,二条室町,3101
2020-08,三条室町,四条室町,3194
2020-08,三条新町,三条堀川,2896
2020-08,三条新町,三条室町,3005
2020-08,三条新町,二条新町,2934
2020-08,三条新町,四条新町,3131
2020-08,三条烏丸,三条室町,3222
2020-08,三条烏丸,三条車屋,3369
2020-08,三条烏丸,二条烏丸,3190
2020-08,三条烏丸,四条烏丸,3363
2020-08,三条車屋,三条烏丸,3356
2020-08,三条車屋,二条車屋,3122
2020-08,三条車屋,四条車屋,3277
2020-08,二条堀川,一条堀川,2704
2020-08,二条堀川,三条堀川,2826
2020-08,二条堀川,二条新町,2841
2020-08,二条室町,一条室町,2942
2020-08,二条室町,三条室町,3030
2020-08,二条室町,二条新町,2940
2020-08,二条室町,二条烏丸,3096
2020-08,二条新町,一条新町,2720
2020-08,二条新町,三条新町,2916
2020-08,二条新町,二条堀川,2770
2020-08,二条新町,二条室町,2990
2020-08,二条烏丸,一条烏丸,3098
2020-08,二条烏丸,三条烏丸,3284
2020-08,二条烏丸,二条室町,3083
2020-08,二条烏丸,二条車屋,3246
2020-08,二条車屋,一条車屋,3075
2020-08,二条車屋,三条車屋,3093
2020-08,二条車屋,二条烏丸,3338
2020-08,五条堀川,五条新町,2818
2020-08,五条堀川,四条堀川,3124
2020-08,五条室町,五条新町,3090
2020-08,五条室町,五条烏丸,3279
2020-08,五条室町,四条室町,3426
2020-08,五条新町,五条堀川,2953
2020-08,五条新町,五条室町,3187
2020-08,五条新町,四条新町,3273
2020-08,五条烏丸,五条室町,3280
2020-08,五条烏丸,五条車屋,3388
2020-08,五条烏丸,四条烏丸,3484
2020-08,五条車屋,五条烏丸,3507
2020-08,五条車屋,四条車屋,3457
2020-08,四条堀川,三条堀川,3002
2020-08,四条堀川,五条堀川,3184
2020-08,四条堀川,四条新町,3063
2020-08,四条室町,三条室町,3269
2020-08,四条室町,五条室町,3440
2020-08,四条室町,四条新町,3219
2020-08,四条室町,四条烏丸,3418
2020-08,四条新町,三条新町,3155
2020-08,四条新町,五条新町,3271
2020-08,四条新町,四条堀川,3147
2020-08,四条新町,四条室町,3222
2020-08,四条烏丸,三条烏丸,3379
2020-08,四条烏丸,五条烏丸,3577
2020-08,四条烏丸,四条室町,3403
2020-08,四条烏丸,四条車屋,3522
2020-08,四条車屋,三条車屋,3284
2020-08,四条車屋,五条車屋,3454
2020-08,四条車屋,四条烏丸,3586
2020-09,一条堀川,一条新町,2564
2020-09,一条堀川,二条堀川,2569
2020-09,一条室町,一条新町,2695
2020-09,一条室町,一条烏丸,2900
2020-09,一条室町,二条室町,2864
2020-09,一条新町,一条堀川,2614
2020-09,一条新町,一条室町,2672
2020-09,一条新町,二条新町,2707
2020-09,一条烏丸,一条室町,2802
2020-09,一条烏丸,一条車屋,3023
2020-09,一条烏丸,二条烏丸,2952
2020-09,一条車屋,一条烏丸,3063
2020-09,一条車屋,二条車屋,2878
2020-09,三条堀川,三条新町,2832
2020-09,三条堀川,二条堀川,2637
2020-09,三条堀川,四条堀川,2819
2020-09,三条室町,三条新町,2993
2020-09,三条室町,三条烏丸,3066
2020-09,三条室町,二条室町,2954
2020-09,三条室町,四条室町,3113
2020-09,三条新町,三条堀川,2759
2020-09,三条新町,三条室町,2922
2020-09,三条新町,二条新町,2919
2020-09,三条新町,四条新町,2908
2020-09,三条烏丸,三条室町,3119
2020-09,三条烏丸,三条車屋,3235
2020-09,三条烏丸,二条烏丸,3202
2020-09,三条烏丸,四条烏丸,3279
2020-09,三条車屋,三条烏丸,3344
2020-09,三条車屋,二条車屋,3053
2020-09,三条車屋,四条車屋,3106
2020-09,二条堀川,一条堀川,2621
2020-09,二条堀川,三条堀川,2717
2020-09,二条堀川,二条新町,2739
2020-09,二条室町,一条室町,2808
2020-09,二条室町,三条室町,2955
2020-09,二条室町,二条新町,2902
2020-09,二条室町,二条烏丸,3034
2020-09,二条新町,一条新町,2743
2020-09,二条新町,三条新町,2821
2020-09,二条新町,二条堀川,2767
2020-09,二条新町,二条室町,2927
2020-09,二条烏丸,一条烏丸,3051
2020-09,二条烏丸,三条烏丸,3197
2020-09,二条烏丸,二条室町,2915
2020-09,二条烏丸,二条車屋,3119
2020-09,二条車屋,一条車屋,2820
2020-09,二条車屋,三条車屋,3030
2020-09,二条車屋,二条烏丸,3163
2020-09,五条堀川,五条新町,2810
2020-09,五条堀川,四条堀川,3011
2020-09,五条室町,五条新町,2997
2020-09,五条室町,五条烏丸,3134
2020-09,五条室町,四条室町,3353
2020-09,五条新町,五条堀川,2834
2020-09,五条新町,五条室町,2973
2020-09,五条新町,四条新町,3101
2020-09,五条烏丸,五条室町,3260
2020-09,五条烏丸,五条車屋,3288
2020-09,五条烏丸,四条烏丸,3452
2020-09,五条車屋,五条烏丸,3323
2020-09,五条車屋,四条車屋,3298
2020-09,四条堀川,三条堀川,2852
2020-09,四条堀川,五条堀川,3109
2020-09,四条堀川,四条新町,2905
2020-09,四条室町,三条室町,3137
2020-09,四条室町,五条室町,3308
2020-09,四条室町,四条新町,3201
2020-09,四条室町,四条烏丸,3244
2020-09,四条新町,三条新町,2955
2020-09,四条新町,五条新町,3156
2020-09,四条新町,四条堀川,3022
2020-09,四条新町,四条室町,3164
2020-09,四条烏丸,三条烏丸,3277
