Transaction_ID,Timestamp,Stock_ID,Buyer_ID,Seller_ID,Price,Volume,Memo
M_000054,2020-01-02T10:11:26,STK_003,USR_009,USR_002,1454.25,292,Normal
M_000049,2020-01-02T10:13:20,STK_003,USR_003,USR_001,1465.43,306,Normal
M_000056,2020-01-02T10:21:24,STK_005,USR_007,USR_001,3606.48,308,Normal
M_000047,2020-01-02T10:26:09,STK_004,USR_010,USR_006,1217.56,14,Normal
M_000062,2020-01-02T10:28:44,STK_002,USR_001,USR_007,224.41,101,Normal
M_000038,2020-01-02T10:41:29,STK_001,USR_002,USR_008,3331.05,355,Normal
M_000065,2020-01-02T10:48:59,STK_004,USR_005,USR_008,1206.67,220,Normal
M_000051,2020-01-02T10:55:01,STK_003,USR_006,USR_003,1459.50,268,Normal
M_000039,2020-01-02T11:08:27,STK_004,USR_005,USR_001,1224.79,306,Normal
M_000058,2020-01-02T11:48:21,STK_003,USR_001,USR_010,1470.35,470,Normal
M_000042,2020-01-02T11:51:35,STK_002,USR_008,USR_007,222.27,77,Normal
M_000063,2020-01-02T12:01:25,STK_004,USR_006,USR_005,1222.47,91,Normal
M_000046,2020-01-02T12:10:36,STK_001,USR_007,USR_002,3328.97,155,Normal
M_000059,2020-01-02T12:15:24,STK_002,USR_004,USR_009,223.10,351,Normal
M_000061,2020-01-02T12:41:56,STK_005,USR_005,USR_004,3588.66,411,Normal
M_000053,2020-01-02T12:51:19,STK_003,USR_001,USR_002,1454.91,180,Normal
M_000055,2020-01-02T12:53:34,STK_005,USR_003,USR_001,3596.74,48,Normal
M_000052,2020-01-02T13:26:48,STK_003,USR_003,USR_002,1461.65,334,Normal
M_000037,2020-01-02T13:50:03,STK_002,USR_010,USR_003,222.19,51,Normal
M_000045,2020-01-02T13:53:37,STK_002,USR_005,USR_009,223.85,77,Normal
M_000057,2020-01-02T14:01:45,STK_002,USR_003,USR_007,222.62,31,Normal
M_000050,2020-01-02T14:02:08,STK_002,USR_006,USR_005,223.78,77,Normal
M_000048,2020-01-02T14:02:53,STK_003,USR_002,USR_010,1460.74,490,Normal
M_000040,2020-01-02T14:24:41,STK_001,USR_002,USR_008,3284.33,162,Normal
M_000043,2020-01-02T14:52:31,STK_003,USR_007,USR_004,1458.05,196,Normal
M_000041,2020-01-02T14:59:00,STK_005,USR_005,USR_008,3587.99,89,Normal
M_000067,2020-01-03T09:37:54,STK_003,USR_010,USR_003,1456.85,214,Normal
M_000066,2020-01-03T10:45:28,STK_004,USR_006,USR_004,1223.59,48,Normal
M_000074,2020-01-03T10:47:36,STK_003,USR_002,USR_006,1450.40,495,Normal
M_000069,2020-01-03T11:22:39,STK_002,USR_001,USR_007,222.51,51,Normal
M_000076,2020-01-03T11:44:00,STK_005,USR_008,USR_006,3441.46,177,Normal
M_000075,2020-01-03T12:00:19,STK_005,USR_002,USR_008,3448.62,378,Normal
M_000073,2020-01-03T12:58:08,STK_001,USR_010,USR_007,3373.54,155,Normal
M_000068,2020-01-03T13:52:50,STK_003,USR_003,USR_001,1465.00,459,Normal
M_000072,2020-01-03T14:14:53,STK_002,USR_001,USR_004,224.11,372,Normal
M_000070,2020-01-03T14:25:48,STK_004,USR_007,USR_005,1219.98,233,Normal
M_000071,2020-01-03T14:31:04,STK_005,USR_008,USR_001,3431.16,470,Normal
M_000079,2020-01-04T09:00:13,STK_003,USR_005,USR_003,1444.76,230,Normal
M_000085,2020-01-04T09:13:20,STK_001,USR_009,USR_002,3430.48,322,Normal
M_000086,2020-01-04T09:39:46,STK_004,USR_004,USR_006,1217.78,377,Normal
M_000093,2020-01-04T10:26:55,STK_004,USR_005,USR_010,1215.69,126,Normal
M_000082,2020-01-04T10:32:40,STK_001,USR_010,USR_003,3426.03,349,Normal
M_000078,2020-01-04T10:35:02,STK_005,USR_008,USR_006,3343.46,290,Normal
M_000089,2020-01-04T10:36:03,STK_005,USR_001,USR_010,3343.41,295,Normal
M_000077,2020-01-04T10:44:46,STK_004,USR_007,USR_009,1217.12,279,Normal
M_000084,2020-01-04T11:08:16,STK_003,USR_004,USR_005,1438.93,85,Normal
M_000094,2020-01-04T11:15:01,STK_003,USR_008,USR_010,1462.52,330,Normal
M_000090,2020-01-04T11:16:05,STK_001,USR_003,USR_004,3431.98,420,Normal
M_000087,2020-01-04T12:29:42,STK_004,USR_004,USR_005,1226.79,85,Normal
M_000081,2020-01-04T13:01:28,STK_002,USR_009,USR_008,218.40,333,Normal
M_000091,2020-01-04T13:13:45,STK_005,USR_009,USR_008,3307.07,323,Normal
M_000092,2020-01-04T13:35:40,STK_004,USR_009,USR_010,1215.16,170,Normal
M_000080,2020-01-04T14:16:44,STK_005,USR_009,USR_007,3335.19,236,Normal
M_000083,2020-01-04T14:45:40,STK_005,USR_002,USR_007,3333.38,72,Normal
M_000088,2020-01-04T14:58:17,STK_001,USR_008,USR_001,3436.25,122,Normal
M_000101,2020-01-05T09:03:13,STK_003,USR_008,USR_005,1459.53,145,Normal
M_000111,2020-01-05T09:37:28,STK_001,USR_001,USR_010,3406.65,250,Normal
M_000113,2020-01-05T10:08:56,STK_004,USR_005,USR_002,1191.75,59,Normal
M_000115,2020-01-05T10:29:26,STK_003,USR_001,USR_002,1445.36,485,Normal
M_000117,2020-01-05T10:48:18,STK_001,USR_004,USR_007,3392.56,62,Normal
M_000102,2020-01-05T10:59:50,STK_003,USR_008,USR_009,1439.63,24,Normal
M_000095,2020-01-05T11:08:03,STK_003,USR_007,USR_006,1449.15,223,Normal
M_000112,2020-01-05T11:15:02,STK_002,USR_004,USR_001,220.92,132,Normal
M_000114,2020-01-05T11:19:56,STK_003,USR_002,USR_003,1434.84,408,Normal
M_000107,2020-01-05T11:22:04,STK_004,USR_004,USR_007,1180.61,242,Normal
M_000118,2020-01-05T11:44:42,STK_005,USR_001,USR_002,3418.58,187,Normal
M_000116,2020-01-05T11:50:22,STK_005,USR_007,USR_009,3437.75,492,Normal
M_000108,2020-01-05T11:58:30,STK_003,USR_005,USR_009,1447.14,290,Normal
M_000097,2020-01-05T12:29:11,STK_002,USR_004,USR_010,220.27,42,Normal
M_000103,2020-01-05T12:32:22,STK_003,USR_003,USR_009,1444.44,440,Normal
M_000105,2020-01-05T12:35:11,STK_005,USR_003,USR_001,3388.94,339,Normal
M_000098,2020-01-05T12:46:34,STK_004,USR_010,USR_004,1195.24,248,Normal
M_000099,2020-01-05T12:47:04,STK_001,USR_008,USR_002,3396.07,209,Normal
M_000109,2020-01-05T12:50:13,STK_003,USR_009,USR_002,1437.09,19,Normal
M_000106,2020-01-05T12:54:04,STK_002,USR_003,USR_006,221.36,35,Normal
M_000104,2020-01-05T13:15:15,STK_002,USR_010,USR_009,220.72,23,Normal
M_000121,2020-01-05T13:27:42,STK_001,USR_007,USR_004,3398.89,335,Normal
M_000120,2020-01-05T13:36:19,STK_003,USR_008,USR_001,1449.37,431,Normal
M_000119,2020-01-05T13:50:56,STK_004,USR_006,USR_009,1188.46,45,Normal
M_000110,2020-01-05T13:54:35,STK_001,USR_004,USR_008,3446.55,331,Normal
M_000096,2020-01-05T13:54:59,STK_001,USR_004,USR_002,3433.57,128,Normal
M_000100,2020-01-05T14:18:59,STK_001,USR_007,USR_010,3430.08,254,Normal
M_000132,2020-01-06T09:09:25,STK_001,USR_005,USR_003,3349.01,217,Normal
M_000130,2020-01-06T10:44:20,STK_001,USR_008,USR_002,3313.50,42,Normal
M_000139,2020-01-06T10:46:00,STK_003,USR_007,USR_004,1446.82,85,Normal
M_000136,2020-01-06T11:05:54,STK_001,USR_007,USR_004,3343.41,71,Normal
M_000133,2020-01-06T11:12:52,STK_003,USR_009,USR_007,1446.34,293,Normal
M_000125,2020-01-06T11:14:04,STK_001,USR_009,USR_003,3317.83,134,Normal
M_000123,2020-01-06T11:27:30,STK_005,USR_008,USR_010,3443.08,248,Normal
M_000140,2020-01-06T11:45:04,STK_001,USR_006,USR_003,3314.92,33,Normal
M_000135,2020-01-06T12:12:08,STK_004,USR_006,USR_005,1195.33,138,Normal
M_000128,2020-01-06T12:13:46,STK_003,USR_005,USR_007,1443.65,460,Normal
M_000122,2020-01-06T12:57:50,STK_002,USR_009,USR_010,222.83,241,Normal
M_000124,2020-01-06T12:57:52,STK_005,USR_007,USR_006,3444.13,200,Normal
M_000126,2020-01-06T13:13:47,STK_005,USR_006,USR_008,3471.17,24,Normal
M_000138,2020-01-06T13:24:26,STK_003,USR_005,USR_010,1450.52,61,Normal
M_000127,2020-01-06T13:29:57,STK_003,USR_009,USR_003,1455.74,118,Normal
M_000134,2020-01-06T13:49:57,STK_003,USR_010,USR_008,1459.29,179,Normal
M_000137,2020-01-06T13:52:39,STK_002,USR_005,USR_003,225.71,388,Normal
M_000131,2020-01-06T14:03:12,STK_002,USR_009,USR_006,224.47,42,Normal
M_000129,2020-01-06T14:25:34,STK_003,USR_001,USR_010,1457.07,274,Normal
M_000152,2020-01-07T09:01:27,STK_004,USR_009,USR_006,1199.03,159,Normal
M_000153,2020-01-07T09:17:49,STK_002,USR_006,USR_003,222.30,369,Normal
M_000144,2020-01-07T09:35:41,STK_004,USR_002,USR_009,1215.78,125,Normal
M_000155,2020-01-07T10:02:40,STK_005,USR_003,USR_005,3510.96,475,Normal
M_000143,2020-01-07T10:40:41,STK_001,USR_009,USR_005,3271.06,68,Normal
M_000150,2020-01-07T10:53:28,STK_002,USR_002,USR_004,224.04,90,Normal
M_000151,2020-01-07T11:10:59,STK_002,USR_002,USR_005,223.77,90,Normal
M_000156,2020-01-07T11:25:04,STK_002,USR_002,USR_001,223.48,94,Normal
M_000142,2020-01-07T11:35:17,STK_004,USR_008,USR_010,1208.18,184,Normal
M_000157,2020-01-07T11:47:59,STK_005,USR_009,USR_006,3474.21,73,Normal
M_000148,2020-01-07T13:06:02,STK_004,USR_008,USR_004,1202.36,34,Normal
M_000154,2020-01-07T13:07:57,STK_001,USR_006,USR_004,3250.59,413,Normal
M_000147,2020-01-07T14:04:46,STK_004,USR_010,USR_005,1193.04,164,Normal
M_000146,2020-01-07T14:07:23,STK_003,USR_005,USR_002,1455.94,70,Normal
M_000149,2020-01-07T14:10:32,STK_005,USR_003,USR_001,3492.08,495,Normal
M_000145,2020-01-07T14:43:45,STK_001,USR_004,USR_003,3285.64,425,Normal
M_000141,2020-01-07T14:48:21,STK_004,USR_002,USR_001,1199.54,303,Normal
M_000184,2020-01-08T09:20:13,STK_002,USR_002,USR_008,224.16,129,Normal
M_000160,2020-01-08T09:21:58,STK_002,USR_010,USR_004,226.15,343,Normal
M_000172,2020-01-08T09:50:54,STK_002,USR_009,USR_002,224.10,274,Normal
M_000173,2020-01-08T10:04:09,STK_002,USR_006,USR_005,224.70,270,Normal
M_000186,2020-01-08T10:18:43,STK_004,USR_002,USR_003,1198.76,250,Normal
M_000171,2020-01-08T10:26:29,STK_003,USR_010,USR_001,1441.81,218,Normal
M_000163,2020-01-08T10:27:49,STK_003,USR_008,USR_009,1440.05,157,Normal
M_000181,2020-01-08T10:43:01,STK_002,USR_008,USR_006,226.19,129,Normal
M_000159,2020-01-08T11:05:01,STK_005,USR_006,USR_001,3519.01,305,Normal
M_000187,2020-01-08T11:24:44,STK_003,USR_002,USR_009,1437.91,273,Normal
M_000169,2020-01-08T11:25:50,STK_005,USR_006,USR_003,3511.46,234,Normal
M_000174,2020-01-08T11:29:19,STK_004,USR_008,USR_010,1200.23,114,Normal
M_000178,2020-01-08T11:43:03,STK_005,USR_003,USR_009,3512.07,238,Normal
M_000165,2020-01-08T11:51:46,STK_003,USR_002,USR_008,1464.03,405,Normal
M_000158,2020-01-08T11:56:01,STK_005,USR_001,USR_006,3509.87,56,Normal
M_000188,2020-01-08T11:59:26,STK_005,USR_006,USR_008,3500.85,330,Normal
M_000183,2020-01-08T12:28:12,STK_004,USR_003,USR_008,1196.67,263,Normal
M_000164,2020-01-08T12:38:42,STK_005,USR_009,USR_001,3509.07,55,Normal
M_000166,2020-01-08T12:40:44,STK_005,USR_010,USR_001,3510.05,246,Normal
M_000162,2020-01-08T12:43:00,STK_003,USR_002,USR_008,1440.06,449,Normal
M_000182,2020-01-08T12:44:20,STK_001,USR_009,USR_006,3287.80,371,Normal
M_000167,2020-01-08T12:45:41,STK_001,USR_010,USR_004,3305.40,195,Normal
M_000177,2020-01-08T12:46:36,STK_003,USR_001,USR_007,1422.95,154,Normal
M_000185,2020-01-08T13:00:27,STK_001,USR_008,USR_009,3297.91,17,Normal
M_000175,2020-01-08T13:09:27,STK_005,USR_008,USR_003,3501.49,107,Normal
M_000170,2020-01-08T13:24:43,STK_001,USR_005,USR_001,3281.56,373,Normal
M_000189,2020-01-08T13:26:29,STK_005,USR_003,USR_001,3488.65,130,Normal
M_000179,2020-01-08T13:54:08,STK_004,USR_007,USR_004,1193.45,292,Normal
M_000180,2020-01-08T13:56:47,STK_004,USR_007,USR_006,1200.31,455,Normal
M_000176,2020-01-08T14:27:20,STK_005,USR_002,USR_003,3540.56,151,Normal
M_000168,2020-01-08T14:40:02,STK_004,USR_001,USR_010,1208.89,114,Normal
M_000161,2020-01-08T14:46:40,STK_004,USR_009,USR_002,1197.51,188,Normal
M_000196,2020-01-09T09:05:07,STK_004,USR_010,USR_006,1204.77,90,Normal
M_000202,2020-01-09T09:26:47,STK_005,USR_005,USR_009,3490.38,266,Normal
M_000192,2020-01-09T09:30:38,STK_003,USR_007,USR_003,1377.39,39,Normal
M_000197,2020-01-09T09:40:20,STK_004,USR_005,USR_007,1203.69,337,Normal
M_000211,2020-01-09T09:41:07,STK_002,USR_004,USR_010,227.75,215,Normal
M_000190,2020-01-09T09:49:21,STK_004,USR_003,USR_002,1212.79,237,Normal
M_000205,2020-01-09T09:53:03,STK_001,USR_009,USR_005,3419.37,27,Normal
M_000208,2020-01-09T10:12:10,STK_005,USR_010,USR_006,3461.39,266,Normal
M_000193,2020-01-09T10:19:30,STK_002,USR_003,USR_009,228.39,97,Normal
M_000191,2020-01-09T10:30:51,STK_003,USR_002,USR_001,1372.72,176,Normal
M_000204,2020-01-09T10:43:50,STK_005,USR_003,USR_005,3427.49,110,Normal
M_000203,2020-01-09T11:05:40,STK_005,USR_004,USR_007,3471.56,335,Normal
M_000209,2020-01-09T11:28:50,STK_002,USR_009,USR_005,228.70,28,Normal
M_000207,2020-01-09T11:41:10,STK_003,USR_003,USR_008,1373.31,54,Normal
M_000210,2020-01-09T11:41:11,STK_003,USR_002,USR_010,1371.80,249,Normal
M_000199,2020-01-09T12:30:05,STK_004,USR_005,USR_002,1210.09,205,Normal
M_000212,2020-01-09T12:37:02,STK_005,USR_002,USR_006,3397.76,414,Normal
M_000198,2020-01-09T12:51:43,STK_003,USR_005,USR_010,1390.35,111,Normal
M_000195,2020-01-09T13:11:50,STK_003,USR_006,USR_005,1375.88,351,Normal
M_000200,2020-01-09T14:12:20,STK_003,USR_005,USR_006,1369.49,21,Normal
M_000206,2020-01-09T14:16:31,STK_003,USR_002,USR_003,1386.91,475,Normal
M_000194,2020-01-09T14:38:26,STK_002,USR_003,USR_010,226.45,128,Normal
M_000201,2020-01-09T14:59:28,STK_004,USR_001,USR_005,1213.18,299,Normal
M_000215,2020-01-10T09:13:40,STK_005,USR_006,USR_009,3379.12,478,Normal
M_000222,2020-01-10T09:17:52,STK_003,USR_009,USR_005,1344.26,237,Normal
M_000219,2020-01-10T10:03:25,STK_001,USR_010,USR_004,3340.97,79,Normal
M_000218,2020-01-10T10:16:20,STK_001,USR_006,USR_001,3357.62,262,Normal
M_000225,2020-01-10T10:43:39,STK_001,USR_002,USR_008,3368.56,59,Normal
M_000226,2020-01-10T10:55:50,STK_005,USR_002,USR_001,3381.55,412,Normal
M_000223,2020-01-10T11:08:56,STK_003,USR_007,USR_002,1341.20,288,Normal
M_000227,2020-01-10T12:02:08,STK_002,USR_005,USR_002,225.26,45,Normal
M_000214,2020-01-10T12:28:05,STK_003,USR_005,USR_001,1344.67,47,Normal
M_000220,2020-01-10T12:32:15,STK_004,USR_010,USR_006,1249.95,224,Normal
M_000213,2020-01-10T13:08:22,STK_003,USR_005,USR_007,1340.83,309,Normal
M_000217,2020-01-10T13:13:33,STK_003,USR_008,USR_007,1351.60,69,Normal
M_000228,2020-01-10T14:02:40,STK_002,USR_004,USR_005,229.08,45,Normal
M_000221,2020-01-10T14:20:45,STK_002,USR_002,USR_004,226.89,436,Normal
M_000216,2020-01-10T14:33:11,STK_002,USR_002,USR_009,225.04,335,Normal
M_000224,2020-01-10T14:52:09,STK_003,USR_008,USR_001,1344.55,151,Normal
M_000231,2020-01-11T09:14:04,STK_002,USR_007,USR_001,225.31,298,Normal
M_000238,2020-01-11T09:17:00,STK_001,USR_007,USR_009,3236.52,228,Normal
M_000240,2020-01-11T09:44:07,STK_003,USR_002,USR_003,1355.79,74,Normal
M_000239,2020-01-11T09:58:57,STK_004,USR_002,USR_008,1248.88,69,Normal
M_000234,2020-01-11T10:02:04,STK_001,USR_009,USR_008,3215.19,279,Normal
M_000244,2020-01-11T10:02:29,STK_005,USR_008,USR_004,3315.11,241,Normal
M_000245,2020-01-11T11:04:47,STK_004,USR_009,USR_006,1262.09,214,Normal
M_000232,2020-01-11T11:09:56,STK_005,USR_001,USR_006,3327.24,99,Normal
M_000247,2020-01-11T11:19:12,STK_003,USR_009,USR_003,1363.32,44,Normal
M_000233,2020-01-11T11:24:55,STK_001,USR_008,USR_003,3232.13,279,Normal
M_000241,2020-01-11T11:30:11,STK_005,USR_009,USR_010,3325.54,374,Normal
M_000242,2020-01-11T11:57:35,STK_004,USR_005,USR_010,1257.90,242,Normal
M_000235,2020-01-11T12:17:43,STK_005,USR_002,USR_010,3328.06,241,Normal
M_000246,2020-01-11T12:47:11,STK_001,USR_008,USR_006,3216.82,170,Normal
M_000236,2020-01-11T13:35:09,STK_002,USR_001,USR_007,226.33,298,Normal
M_000243,2020-01-11T13:36:05,STK_005,USR_002,USR_007,3312.82,86,Normal
M_000230,2020-01-11T13:55:01,STK_003,USR_002,USR_003,1356.25,348,Normal
M_000229,2020-01-11T14:25:29,STK_001,USR_003,USR_005,3223.01,76,Normal
M_000237,2020-01-11T14:59:50,STK_005,USR_009,USR_005,3326.63,339,Normal
M_000251,2020-01-12T09:28:05,STK_003,USR_007,USR_006,1387.32,63,Normal
M_000262,2020-01-12T09:28:43,STK_002,USR_001,USR_003,225.70,355,Normal
M_000268,2020-01-12T09:29:55,STK_001,USR_006,USR_004,3228.99,494,Normal
M_000263,2020-01-12T09:44:33,STK_003,USR_007,USR_008,1393.84,220,Normal
M_000248,2020-01-12T09:52:44,STK_003,USR_010,USR_003,1398.55,40,Normal
M_000250,2020-01-12T10:06:45,STK_004,USR_008,USR_006,1279.12,70,Normal
M_000258,2020-01-12T10:18:14,STK_005,USR_002,USR_008,3350.13,82,Normal
M_000269,2020-01-12T10:55:21,STK_002,USR_005,USR_009,224.83,158,Normal
M_000255,2020-01-12T11:03:30,STK_004,USR_009,USR_010,1278.57,23,Normal
M_000272,2020-01-12T11:05:40,STK_005,USR_006,USR_010,3374.02,46,Normal
M_000278,2020-01-12T11:19:47,STK_002,USR_004,USR_003,225.34,399,Normal
M_000266,2020-01-12T11:34:41,STK_005,USR_010,USR_009,3368.34,351,Normal
M_000267,2020-01-12T11:48:26,STK_001,USR_008,USR_004,3202.44,283,Normal
M_000257,2020-01-12T11:48:44,STK_003,USR_001,USR_007,1404.02,102,Normal
M_000270,2020-01-12T11:59:11,STK_001,USR_009,USR_001,3200.06,392,Normal
M_000261,2020-01-12T12:22:05,STK_003,USR_002,USR_006,1394.98,380,Normal
M_000260,2020-01-12T12:25:27,STK_004,USR_006,USR_009,1282.16,90,Normal
M_000275,2020-01-12T12:36:08,STK_003,USR_004,USR_006,1379.42,180,Normal
M_000273,2020-01-12T12:36:51,STK_001,USR_001,USR_007,3204.26,245,Normal
M_000274,2020-01-12T12:41:12,STK_001,USR_003,USR_006,3217.26,420,Normal
M_000271,2020-01-12T12:55:11,STK_002,USR_008,USR_003,224.63,11,Normal
M_000253,2020-01-12T13:23:20,STK_002,USR_007,USR_001,224.85,298,Normal
M_000265,2020-01-12T13:39:48,STK_001,USR_008,USR_006,3198.90,66,Normal
M_000276,2020-01-12T13:49:46,STK_005,USR_007,USR_005,3354.97,189,Normal
M_000254,2020-01-12T14:03:47,STK_003,USR_006,USR_002,1390.15,303,Normal
M_000252,2020-01-12T14:15:37,STK_005,USR_003,USR_004,3372.52,94,Normal
M_000249,2020-01-12T14:20:17,STK_005,USR_006,USR_009,3367.42,353,Normal
M_000264,2020-01-12T14:31:32,STK_004,USR_005,USR_007,1274.70,120,Normal
M_000256,2020-01-12T14:32:35,STK_003,USR_004,USR_001,1383.79,81,Normal
M_000259,2020-01-12T14:45:47,STK_001,USR_010,USR_002,3193.81,120,Normal
M_000277,2020-01-12T14:52:29,STK_002,USR_002,USR_004,224.75,5,Normal
M_000282,2020-01-13T09:40:31,STK_003,USR_008,USR_010,1388.63,29,Normal
M_000298,2020-01-13T09:42:08,STK_003,USR_010,USR_003,1379.44,404,Normal
M_000317,2020-01-13T09:43:16,STK_001,USR_004,USR_005,3328.61,419,Normal
M_000314,2020-01-13T09:54:06,STK_003,USR_003,USR_004,1373.17,20,Normal
M_000308,2020-01-13T09:56:01,STK_005,USR_006,USR_002,3284.73,52,Normal
M_000321,2020-01-13T10:00:32,STK_004,USR_010,USR_006,1274.59,18,Normal
M_000318,2020-01-13T10:21:39,STK_005,USR_007,USR_010,3273.25,66,Normal
M_000309,2020-01-13T10:27:33,STK_003,USR_010,USR_009,1388.44,85,Normal
M_000306,2020-01-13T10:28:30,STK_002,USR_006,USR_003,229.94,36,Normal
M_000301,2020-01-13T10:38:45,STK_005,USR_009,USR_003,3264.52,32,Normal
M_000320,2020-01-13T11:10:13,STK_004,USR_008,USR_009,1274.33,42,Normal
M_000287,2020-01-13T11:15:18,STK_004,USR_010,USR_008,1274.37,70,Normal
M_000291,2020-01-13T11:17:37,STK_005,USR_007,USR_003,3323.50,51,Normal
M_000289,2020-01-13T11:34:29,STK_004,USR_006,USR_007,1269.37,357,Normal
M_000303,2020-01-13T11:35:36,STK_004,USR_010,USR_004,1269.46,130,Normal
M_000315,2020-01-13T11:36:40,STK_004,USR_003,USR_007,1282.92,221,Normal
M_000319,2020-01-13T11:37:20,STK_002,USR_002,USR_006,228.17,34,Normal
M_000281,2020-01-13T11:45:22,STK_003,USR_007,USR_001,1379.31,102,Normal
M_000304,2020-01-13T11:49:00,STK_004,USR_007,USR_005,1275.25,18,Normal
M_000290,2020-01-13T12:00:03,STK_001,USR_007,USR_009,3316.37,155,Normal
M_000286,2020-01-13T12:07:33,STK_001,USR_003,USR_009,3311.84,30,Normal
M_000311,2020-01-13T12:10:55,STK_001,USR_001,USR_007,3338.43,212,Normal
M_000296,2020-01-13T12:18:01,STK_003,USR_005,USR_004,1386.30,184,Normal
M_000313,2020-01-13T12:24:45,STK_002,USR_007,USR_001,228.32,355,Normal
M_000294,2020-01-13T12:25:43,STK_003,USR_010,USR_004,1379.72,57,Normal
M_000293,2020-01-13T12:34:03,STK_002,USR_006,USR_002,231.32,296,Normal
M_000302,2020-01-13T12:44:23,STK_003,USR_009,USR_005,1381.39,322,Normal
M_000323,2020-01-13T12:54:25,STK_001,USR_004,USR_007,3318.44,302,Normal
M_000310,2020-01-13T12:58:55,STK_001,USR_009,USR_004,3286.30,168,Normal
M_000280,2020-01-13T13:00:10,STK_001,USR_009,USR_008,3313.47,333,Normal
M_000284,2020-01-13T13:12:42,STK_005,USR_001,USR_010,3306.18,240,Normal
M_000316,2020-01-13T13:16:11,STK_004,USR_001,USR_006,1273.56,473,Normal
M_000297,2020-01-13T13:25:34,STK_002,USR_003,USR_004,231.36,89,Normal
M_000312,2020-01-13T13:34:09,STK_003,USR_008,USR_005,1393.20,51,Normal
M_000299,2020-01-13T13:54:47,STK_005,USR_007,USR_001,3285.70,313,Normal
M_000279,2020-01-13T14:08:17,STK_005,USR_006,USR_007,3294.79,87,Normal
M_000305,2020-01-13T14:11:31,STK_004,USR_005,USR_010,1276.47,230,Normal
M_000285,2020-01-13T14:12:12,STK_002,USR_009,USR_006,229.64,8,Normal
M_000292,2020-01-13T14:18:15,STK_002,USR_005,USR_006,229.95,23,Normal
