t_idx,node_idx,net_flux_q,velocity_v,acceleration_a,inertia_M,viscosity_C,external_force_F
8,3,17528.3900,102.4700,-552.2900,17550.9886,0.0007,-9693235.4030
8,4,5669.9900,1006.8000,0.0100,5528.1143,0.0006,55.8542
8,5,12856.2800,3823.1000,6296.9100,8801.3043,0.0004,55421022.3390
8,6,20537.8400,-8742.3400,2707.2900,46314.9043,0.0002,125387875.6890
8,7,-37816.8500,16831.8800,-1391.7400,84541.2957,0.0001,-117659501.2771
8,8,-36664.8600,-792.9600,2715.6600,27340.7614,0.0001,74248212.1379
9,0,-12274.3100,-14870.9800,-10146.1500,15607.3471,0.0000,-158354485.7180
9,1,16484.4700,-6856.4200,-27080.8100,15916.5114,0.0001,-431032022.5082
9,2,506.9000,8555.2500,36283.7600,30196.3643,0.0000,1095637634.8388
9,3,16160.0600,-1368.3300,-1470.8000,16996.3386,0.0008,-24998215.9009
9,4,5599.4300,-70.5600,-1077.3600,5668.4943,0.0006,-6107009.0438
9,5,5861.1800,-6995.1000,-10818.2000,8481.2286,0.0003,-91751628.8128
9,6,19411.1100,-1126.7300,7615.6100,39779.2629,0.0002,302943351.7357
9,7,-36946.8400,870.0100,-15961.8700,72898.6400,0.0001,-1163598614.7317
9,8,-14802.0000,21862.8600,22655.8200,21653.7700,0.0000,490583916.4303
10,0,10014.1100,22288.4200,37159.4000,12894.1757,0.0000,479139833.8674
10,1,2942.1000,-13542.3700,-6685.9500,13251.1029,0.0001,-88596212.2259
10,2,-28020.9900,-28527.8900,-37083.1400,23850.5714,0.0000,-884454080.7624
10,3,19513.8400,3353.7800,4722.1100,17124.5029,0.0006,80863788.0997
10,4,3753.4400,-1845.9900,-1775.4300,5055.2100,0.0008,-8975172.9813
10,5,7185.9200,1324.7400,8319.8400,8828.0986,0.0003,73448367.9938
10,6,30499.8300,11088.7200,12215.4500,35793.4671,0.0001,437233309.7047
10,7,-54698.6400,-17751.8000,-18621.8100,65137.7729,0.0001,-1212983231.3900
10,8,8810.3900,23612.3900,1749.5300,22536.4100,0.0001,39428127.0742
11,0,6788.6700,-3225.4400,-25513.8600,11417.5171,0.0000,-291304934.0829
11,1,-3744.8400,-6686.9400,6855.4300,10351.9957,0.0001,70967381.4624
11,2,-27160.2500,860.7400,29388.6300,22399.4257,0.0001,658288434.5749
11,3,17718.1900,-1795.6500,-5149.4300,17387.8686,0.0006,-89537613.2151
11,4,3929.0500,175.6100,2021.6000,4721.6771,0.0009,9545342.6632
11,5,5604.3600,-1581.5600,-2906.3000,8633.3686,0.0003,-25091159.5319
11,6,40879.3800,10379.5500,-709.1700,33302.5514,0.0001,-23617169.2370
11,7,-72308.5800,-17609.9400,141.8600,60338.4543,0.0001,8559611.9790
11,8,28294.0200,19483.6300,-4128.7600,24875.1529,0.0001,-102703534.7579
12,0,-8257.3500,-15046.0200,-11820.5800,9486.6229,0.0000,-112137385.1138
12,1,-21607.7100,-17862.8700,-11175.9300,10695.2814,0.0001,-119529717.7866
12,2,-6997.8500,20162.4000,19301.6600,19787.0086,0.0000,381922112.7997
12,3,18027.4700,309.2800,2104.9300,17592.1471,0.0006,37030238.4861
12,4,5800.9500,1871.9000,1696.2900,4724.6357,0.0007,8014353.6644
12,5,4323.7200,-1280.6400,300.9200,8053.0900,0.0003,2423335.4708
12,6,53536.6600,12657.2800,2277.7300,33553.5443,0.0001,76425915.6728
12,7,-99087.6900,-26779.1100,-9169.1700,61197.0971,0.0001,-561126588.6673
12,8,54261.8000,25967.7800,6484.1500,30152.6071,0.0001,195514029.3247
13,0,-1888.4100,6368.9400,21414.9600,7020.1457,0.0001,150336140.0772
13,1,-19047.8300,2559.8800,20422.7500,12897.7629,0.0001,263407786.6120
13,2,16510.1200,23507.9700,3345.5700,15274.9457,0.0000,51103401.2192
13,3,17671.8900,-355.5800,-664.8600,17720.8229,0.0006,-11781866.5137
13,4,3045.3300,-2755.6200,-4627.5200,4637.3400,0.0007,-21459385.3908
13,5,6856.2800,2532.5600,3813.2000,7388.7029,0.0003,28174602.4893
13,6,53275.0500,-261.6100,-12918.8900,35345.7214,0.0001,-456627487.1352
13,7,-99710.8100,-623.1200,26155.9900,65031.1629,0.0001,1700954445.3415
13,8,23288.3800,-30973.4200,-56941.2000,28856.1929,0.0001,-1643106250.3183
14,0,-13729.2300,-11840.8200,-18209.7600,7935.5357,0.0001,-144504201.7755
14,1,-28642.2700,-9594.4400,-12154.3200,16544.3014,0.0001,-201084734.5596
14,2,30234.2900,13724.1700,-9783.8000,16782.6786,0.0001,-164198369.9195
14,3,16100.1500,-1571.7400,-1216.1600,17531.4271,0.0006,-21321021.3932
14,4,3384.9500,339.6200,3095.2400,4454.7343,0.0007,13788471.9792
14,5,10306.8900,3450.6100,918.0500,7570.6614,0.0003,6950246.7003
14,6,65858.5000,12583.4500,12845.0600,40571.1957,0.0001,521139444.8164
14,7,-121006.7400,-21295.9300,-20672.8100,74510.8786,0.0001,-1540349237.1192
14,8,37493.4600,14205.0800,45178.5000,29087.8443,0.0001,1314145173.8165
15,0,14691.1300,28420.3600,40261.1800,9663.3157,0.0001,389056495.0847
15,1,-28598.0400,44.2300,9638.6700,17295.3229,0.0002,166703909.5701
15,2,42898.7500,12664.4600,-1059.7100,21761.3071,0.0001,-23060674.0080
15,3,18818.4500,2718.3000,4290.0400,17715.7214,0.0005,76001154.9628
15,4,2635.8800,-749.0700,-1088.6900,4021.2900,0.0007,-4377938.7416
15,5,9810.4600,-496.4300,-3947.0400,7135.5443,0.0003,-28164278.8722
15,6,60969.5900,-4888.9100,-17472.3600,46347.1600,0.0001,-809794265.1981
15,7,-112371.6900,8635.0500,29930.9800,85161.5700,0.0001,2548969249.1346
15,8,-8854.5300,-46347.9900,-60553.0700,25114.9400,0.0000,-1520786721.5521
16,0,-5495.6900,-20186.8200,-48607.1800,8694.9414,0.0001,-422636584.2672
16,1,-30439.7000,-1841.6600,-1885.8900,19288.9271,0.0001,-36376795.0758
16,2,58637.7900,15739.0400,3074.5800,30065.7200,0.0001,92439462.3561
16,3,15439.5000,-3378.9500,-6097.2500,17612.7843,0.0004,-107389550.4782
16,4,3795.2500,1159.3700,1908.4400,3763.5500,0.0007,7182510.1267
16,5,9930.1400,119.6800,616.1100,7716.8243,0.0006,4754412.6780
16,6,60884.2400,-85.3500,4803.5600,52271.8929,0.0001,251091173.6404
16,7,-109361.4000,3010.2900,-5624.7600,95506.5071,0.0001,-537201180.8800
16,8,-3390.1300,5464.4000,51812.3900,23484.6729,0.0000,1216797029.3026
17,0,-7252.7600,-1757.0700,18429.7500,8300.4629,0.0001,152975455.2250
17,1,-10471.4400,19968.2600,21809.9200,20364.5471,0.0001,444149145.8461
17,2,41539.0800,-17098.7100,-32837.7500,31996.8757,0.0001,-1050705406.8165
17,3,16681.3200,1241.8200,4620.7700,17208.1386,0.0005,79514851.1222
17,4,7245.1600,3449.9100,2290.5400,4262.3671,0.0005,9763124.3260
17,5,8874.9300,-1055.2100,-1174.8900,7958.1114,0.0005,-9349906.1131
17,6,48162.6200,-12721.6200,-12636.2700,54795.1486,0.0001,-692406293.4515
17,7,-86153.4000,23208.0000,20197.7100,100000.0443,0.0001,2019771895.8562
17,8,-18625.5100,-15235.3800,-20699.7800,24886.8329,0.0000,-515151965.6393
18,0,12726.3400,19979.1000,21736.1700,9148.7014,0.0001,198857730.7069
18,1,-4523.3000,5948.1400,-14020.1200,20475.7557,0.0001,-287072551.6668
18,2,37111.0900,-4427.9900,12670.7200,33418.4243,0.0001,423435496.6377
18,3,18210.0100,1528.6900,286.8700,17278.3986,0.0005,4956655.0016
18,4,4353.3900,-2891.7700,-6341.6800,4322.9871,0.0005,-27415002.4288
18,5,6298.1300,-2576.8000,-1521.5900,8057.2214,0.0005,-12259788.8441
18,6,36106.4500,-12056.1700,665.4500,54113.3014,0.0001,36009695.1811
18,7,-68095.7900,18057.6100,-5150.3900,99398.2171,0.0001,-511939582.5520
18,8,-42186.3200,-23560.8100,-8325.4300,26871.4471,0.0000,-223716353.1611
19,0,-7533.0200,-20259.3600,-40238.4600,9045.2257,0.0001,-363965954.2358
19,1,1888.8700,6412.1700,464.0300,17658.7786,0.0001,8194203.7804
19,2,48549.2000,11438.1100,15866.1000,39354.3314,0.0001,624399758.7708
19,3,17404.6100,-805.4000,-2334.0900,17189.4186,0.0005,-40121650.4123
19,4,5575.3300,1221.9400,4113.7100,4290.7557,0.0005,17650925.2667
19,5,7628.4700,1330.3400,3907.1400,8529.3286,0.0005,33325281.5177
19,6,30629.3600,-5477.0900,6579.0800,50840.8300,0.0001,334485887.1491
19,7,-54035.4300,14060.3600,-3997.2500,92962.1800,0.0001,-371593072.9772
19,8,-50107.3900,-7921.0700,15639.7400,26277.9600,0.0001,410980461.7220
20,0,1681.0000,9214.0200,29473.3800,9015.5957,0.0001,265720078.9273
20,1,15870.9600,13982.0900,7569.9200,17204.9400,0.0001,130240020.9252
20,2,-15213.5600,-63762.7600,-75200.8700,39169.1086,0.0000,-2945551044.0910
20,3,17228.2300,-176.3800,629.0200,17126.0386,0.0005,10772620.6903
20,4,4361.2300,-1214.1000,-2436.0400,4478.7414,0.0005,-10910393.9120
20,5,14194.8000,6566.3300,5235.9900,9577.6886,0.0004,50148683.8819
20,6,21126.0400,-9503.3200,-4026.2300,46248.1143,0.0001,-186205546.3502
20,7,-37271.6400,16763.7900,2703.4300,84042.2986,0.0001,227202472.4461
20,8,-21977.0600,28130.3300,36051.4000,26090.6286,0.0000,940603688.0989
21,0,17258.5600,15577.5600,6363.5400,9519.7857,0.0001,60579538.0593
21,1,5649.1300,-10221.8300,-24203.9200,13920.2057,0.0001,-336923546.5866
21,2,-25965.9500,-10752.3900,53010.3700,38559.3457,0.0000,2044045182.8519
21,3,15950.8400,-1277.3900,-1101.0100,17104.7086,0.0005,-18832455.8602
21,4,4015.7900,-345.4400,868.6600,4568.8614,0.0005,3968786.9865
21,5,7947.3000,-6247.5000,-12813.8300,9240.6043,0.0003,-118407534.1459
21,6,23150.0800,2024.0400,11527.3600,40146.9114,0.0002,462787901.3088
21,7,-42652.8100,-5381.1700,-22144.9600,72848.8800,0.0001,-1613235534.2365
21,8,-5352.9400,16624.1200,-11506.2100,21499.1257,0.0000,-247373454.5746
22,0,-15899.4600,-33158.0200,-48735.5800,9692.4043,0.0001,-472364946.2086
22,1,2523.1400,-3125.9900,7095.8400,10195.2200,0.0001,72343649.5604
22,2,-7786.5900,18179.3600,28931.7500,33543.3229,0.0000,970467031.7638
22,3,19603.3200,3652.4800,4929.8700,17216.8329,0.0005,84876749.5370
22,4,5598.9000,1583.1100,1928.5500,4992.1500,0.0005,9627611.7048
22,5,7962.0300,14.7300,6262.2300,8976.5429,0.0003,56213175.9804
22,6,27941.5100,4791.4300,2767.3900,35428.6143,0.0002,98044793.6216
22,7,-49596.1000,-6943.2900,-1562.1200,63880.9386,0.0001,-99789692.3852
22,8,9653.2500,15006.1900,-1617.9300,21613.2286,0.0001,-34968690.0410
23,0,-17639.8800,-1740.4200,31417.6000,11427.2886,0.0001,359017981.3240
23,1,-1535.2100,-4058.3500,-932.3600,6066.0071,0.0001,-5655702.8308
23,2,10734.9900,18521.5800,342.2200,26700.0657,0.0000,9137297.1839
23,3,0.0000,-19603.3200,-23255.8000,15011.1900,0.0001,-349097235.0992
23,4,0.0000,-5598.9000,-7182.0100,4449.9714,0.0004,-31959741.2945
23,5,5451.6300,-2510.4000,-2525.1300,8336.7557,0.0003,-21051392.6379
23,6,25774.0900,-2167.4200,-6958.8500,30412.8786,0.0002,-211638660.3876
23,7,-47998.9000,1597.2000,8540.4900,55114.8671,0.0001,470707971.8269
23,8,25213.2800,15560.0300,553.8400,24730.8214,0.0001,13696919.0044
