t_idx,node_idx,node_kl_drift,node_univariate_z_score,micro_anomaly_flag
19,6,0.0000,2.3757,0
19,7,0.0000,2.5589,0
19,8,0.0000,1.8298,0
20,0,0.0000,0.2576,0
20,1,0.0000,2.5235,0
20,2,0.0123,6.5611,1
20,3,0.0000,0.1019,0
20,4,0.0000,0.0900,0
20,5,0.0000,3.7766,1
20,6,0.0000,2.2043,0
20,7,0.0000,2.2262,0
20,8,0.0000,0.2691,0
21,0,0.0000,1.7173,0
21,1,0.0000,0.9196,0
21,2,0.0219,2.5967,0
21,3,0.0000,1.2468,0
21,4,0.0000,0.4462,0
21,5,0.0000,0.6121,0
21,6,0.0000,1.3227,0
21,7,0.0000,1.2775,0
21,8,0.0000,1.1193,0
22,0,0.0000,1.8092,0
22,1,0.0000,0.4269,0
22,2,0.1025,0.9831,0
22,3,0.0000,3.0137,1
22,4,0.0000,0.5931,0
22,5,0.0000,0.4701,0
22,6,0.0000,0.6230,0
22,7,0.0000,0.6619,0
22,8,0.0000,1.9113,0
23,0,0.0000,1.5186,0
23,1,0.0000,0.4093,0
23,2,0.5897,0.0768,0
23,3,0.0000,15.0914,1
23,4,0.0000,4.7051,1
23,5,0.0000,1.3345,0
23,6,0.0000,0.5995,0
23,7,0.0000,0.5039,0
23,8,0.0000,2.2916,0
