t_idx,node_idx,curvature,density
10,3,4722.110000,19513.8400
10,4,1775.430000,3753.4400
10,5,8319.840000,7185.9200
10,6,12215.450000,30499.8300
10,7,18621.810000,54698.6400
10,8,1749.530000,100586.8900
11,0,25513.860000,81057.7500
11,1,6855.430000,78013.9200
11,2,29388.630000,115189.3700
11,3,5149.430000,17718.1900
11,4,2021.600000,3929.0500
11,5,2906.300000,5604.3600
11,6,709.170000,40879.3800
11,7,141.860000,72308.5800
11,8,4128.760000,116323.1400
12,0,11820.580000,55600.5500
12,1,11175.930000,85465.6100
12,2,19301.660000,96649.6300
12,3,2104.930000,18027.4700
12,4,1696.290000,5800.9500
12,5,300.920000,4323.7200
12,6,2277.730000,53536.6600
12,7,9169.170000,99087.6900
12,8,6484.150000,143913.5800
13,0,21414.960000,66566.0300
13,1,20422.750000,87502.2700
13,2,3345.570000,136334.7400
13,3,664.860000,17671.8900
13,4,4627.520000,3045.3300
13,5,3813.200000,6856.2800
13,6,12918.890000,53275.0500
13,7,26155.990000,99710.8100
13,8,56941.200000,176133.2400
14,0,18209.760000,60703.2300
14,1,12154.320000,103074.7300
14,2,9783.800000,136792.2700
14,3,1216.160000,16100.1500
14,4,3095.240000,3384.9500
14,5,918.050000,10306.8900
14,6,12845.060000,65858.5000
14,7,20672.810000,121006.7400
14,8,45178.500000,204520.0200
15,0,40261.180000,79434.2300
15,1,9638.670000,93341.1400
15,2,1059.710000,199553.6900
15,3,4290.040000,18818.4500
15,4,1088.690000,2635.8800
15,5,3947.040000,9810.4600
15,6,17472.360000,60969.5900
15,7,29930.980000,112371.6900
15,8,60553.070000,233597.9100
16,0,48607.180000,55393.3900
16,1,1885.890000,91328.7800
16,2,3074.580000,166865.2700
16,3,6097.250000,15439.5000
16,4,1908.440000,3795.2500
16,5,616.110000,9930.1400
16,6,4803.560000,60884.2400
16,7,5624.760000,109361.4000
16,8,51812.390000,222112.9300
17,0,18429.750000,68129.6000
17,1,21809.920000,85853.8000
17,2,32837.750000,168018.7400
17,3,4620.770000,16681.3200
17,4,2290.540000,7245.1600
17,5,1174.890000,8874.9300
17,6,12636.270000,48162.6200
17,7,20197.710000,86153.4000
17,8,20699.780000,190932.3100
18,0,21736.170000,75892.6400
18,1,14020.120000,67689.6000
18,2,12670.720000,183453.1300
18,3,286.870000,18210.0100
18,4,6341.680000,4353.3900
18,5,1521.590000,6298.1300
18,6,665.450000,36106.4500
18,7,5150.390000,68095.7900
18,8,8325.430000,178377.9000
19,0,40238.460000,57503.4400
19,1,464.030000,63147.5900
19,2,15866.100000,159736.4400
19,3,2334.090000,17404.6100
19,4,4113.710000,5575.3300
19,5,3907.140000,7628.4700
19,6,6579.080000,30629.3600
19,7,3997.250000,54035.4300
19,8,15639.740000,158178.2500
20,0,29473.380000,75675.0000
20,1,7569.920000,58123.0400
20,2,75200.870000,133710.9600
20,3,629.020000,17228.2300
20,4,2436.040000,4361.2300
20,5,5235.990000,14194.8000
20,6,4026.230000,21126.0400
20,7,2703.430000,37271.6400
20,8,36051.400000,96520.3400
21,0,6363.540000,74856.9800
21,1,24203.920000,51949.2900
21,2,53010.370000,121977.4500
21,3,1101.010000,15950.8400
21,4,868.660000,4015.7900
21,5,12813.830000,7947.3000
21,6,11527.360000,23150.0800
21,7,22144.960000,42652.8100
21,8,11506.210000,90658.5600
22,0,48735.580000,45029.8400
22,1,7095.840000,58406.1600
22,2,28931.750000,87672.2900
22,3,4929.870000,19603.3200
22,4,1928.550000,5598.9000
22,5,6262.230000,7962.0300
22,6,2767.390000,27941.5100
22,7,1562.120000,49596.1000
22,8,1617.930000,89538.9500
23,0,31417.600000,30837.8800
23,1,932.360000,50012.9700
23,2,342.220000,34836.2500
23,3,23255.800000,0.0000
23,4,7182.010000,0.0000
23,5,2525.130000,5451.6300
23,6,6958.850000,25774.0900
23,7,8540.490000,47998.9000
23,8,553.840000,70784.5200
