t_idx,node_idx,fk_total_ripple,fk_max_impact,fk_max_impact_node,ik_strain_energy,ik_max_adjust,ik_max_adjust_node
6,1,18.5000,8.5000,6,0.0000,-9.0172,3
6,2,24.3962,3.7496,0,0.0000,-10.2302,3
6,3,10.0000,0.0000,0,0.0001,-8.4987,1
6,4,10.0000,0.0000,0,0.0001,15.6004,3
6,5,10.0000,0.0000,0,0.0002,22.3361,3
6,6,10.0000,0.0000,0,0.0000,-6.5736,3
6,7,36.1263,8.5000,8,0.0000,-8.9423,1
6,8,30.7368,8.5000,2,0.0000,-8.8513,3
7,0,25.7250,8.5000,1,0.0011,11.6543,1
7,1,18.5000,8.5000,6,0.0003,-5.7422,6
7,2,25.9941,4.7657,0,0.0021,16.3648,1
7,3,10.0000,0.0000,0,0.0011,-13.8170,6
7,4,10.0000,0.0000,0,0.0013,-12.4264,1
7,5,10.0000,0.0000,0,0.0025,-17.4983,1
7,6,10.0000,0.0000,0,0.0006,10.7974,1
7,7,37.2807,8.5000,8,0.0019,16.1732,6
7,8,32.0950,8.5000,2,0.0004,-18.7493,3
8,0,25.7250,8.5000,1,0.0014,12.4791,1
8,1,18.5000,8.5000,6,0.0003,-5.5942,6
8,2,26.0270,4.7866,0,0.0022,15.5091,1
8,3,10.0000,0.0000,0,0.0013,-13.7973,6
8,4,10.0000,0.0000,0,0.0009,9.7001,6
8,5,10.0000,0.0000,0,0.0011,-12.1863,1
8,6,10.0000,0.0000,0,0.0008,11.4114,1
8,7,37.3045,8.5000,8,0.0018,14.0995,6
8,8,32.1229,8.5000,2,0.0014,-15.7811,3
9,0,25.7250,8.5000,1,0.0027,-14.6146,4
9,1,18.5000,8.5000,6,0.0006,-6.5072,5
9,2,24.6615,3.9183,0,0.0020,-18.0065,4
9,3,10.0000,0.0000,0,0.0010,-9.4247,5
9,4,10.0000,0.0000,0,0.0011,8.8868,5
9,5,10.0000,0.0000,0,0.0008,-7.7559,3
9,6,10.0000,0.0000,0,0.0010,-11.4308,5
9,7,36.3179,8.5000,8,0.0024,-14.2085,1
9,8,30.9623,8.5000,2,0.0035,-21.7052,3
10,0,25.7250,8.5000,1,0.0031,-14.8016,4
10,1,18.5000,8.5000,6,0.0007,-6.6816,5
10,2,26.3589,4.9977,0,0.0029,-20.6140,4
10,3,10.0000,0.0000,0,0.0011,-9.5440,5
10,4,10.0000,0.0000,0,0.0012,8.8260,5
10,5,10.0000,0.0000,0,0.0008,-7.7853,3
10,6,10.0000,0.0000,0,0.0011,-11.4560,5
10,7,37.5443,8.5000,8,0.0026,-14.0650,1
10,8,32.4051,8.5000,2,0.0054,-22.0483,3
11,0,25.7250,8.5000,1,0.0028,13.9859,1
11,1,18.5000,8.5000,6,0.0006,-6.3509,5
11,2,26.7485,5.2455,0,0.0026,-19.4186,4
11,3,10.0000,0.0000,0,0.0013,-10.4895,5
11,4,10.0000,0.0000,0,0.0012,8.9003,5
11,5,10.0000,0.0000,0,0.0008,-7.0029,3
11,6,10.0000,0.0000,0,0.0009,-11.0621,5
11,7,37.8258,8.5000,8,0.0029,-14.4104,1
11,8,32.7363,8.5000,2,0.0061,-24.0450,3
12,0,25.7250,8.5000,1,0.0014,-16.0306,6
12,1,18.5000,8.5000,6,0.0003,-7.3885,6
12,2,24.6053,3.8826,0,0.0010,-15.1091,4
12,3,10.0000,0.0000,0,0.0006,-8.0555,6
12,4,10.0000,0.0000,0,0.0005,7.7099,6
12,5,10.0000,0.0000,0,0.0002,-7.4277,3
12,6,10.0000,0.0000,0,0.0000,-7.8977,5
12,7,36.2773,8.5000,8,0.0013,15.6938,6
12,8,30.9145,8.5000,2,0.0022,-19.3509,3
13,0,25.7250,8.5000,1,0.0009,-15.8275,6
13,1,18.5000,8.5000,6,0.0003,-7.0912,6
13,2,25.7147,4.5880,0,0.0002,-11.2414,4
13,3,10.0000,0.0000,0,0.0004,-6.6883,5
13,4,10.0000,0.0000,0,0.0003,-6.1209,3
13,5,10.0000,0.0000,0,0.0002,-7.5508,3
13,6,10.0000,0.0000,0,0.0000,-7.8348,5
13,7,37.0789,8.5000,8,0.0009,14.7187,6
13,8,31.8575,8.5000,2,0.0018,-19.0640,3
14,0,25.7250,8.5000,1,0.0004,-15.6579,6
14,1,18.5000,8.5000,6,0.0001,-7.5200,6
14,2,24.3922,3.7471,0,0.0002,-10.8650,4
14,3,10.0000,0.0000,0,0.0001,-4.4222,6
14,4,10.0000,0.0000,0,0.0001,-2.9396,1
14,5,10.0000,0.0000,0,0.0000,-4.5144,3
14,6,10.0000,0.0000,0,0.0001,-6.2189,5
14,7,36.1234,8.5000,8,0.0004,15.7370,6
14,8,30.7334,8.5000,2,0.0003,13.3722,6
15,0,25.7250,8.5000,1,0.0004,-13.7583,6
15,1,18.5000,8.5000,6,0.0001,-7.2835,6
15,2,26.5310,5.1072,0,0.0002,-11.6503,4
15,3,10.0000,0.0000,0,0.0001,-5.4789,6
15,4,10.0000,0.0000,0,0.0001,-2.9682,1
15,5,10.0000,0.0000,0,0.0000,-3.9439,6
15,6,10.0000,0.0000,0,0.0000,-5.9075,5
15,7,37.6687,8.5000,8,0.0004,15.6866,6
15,8,32.5514,8.5000,2,0.0004,14.1683,6
16,0,25.7250,8.5000,1,0.0003,-13.5944,6
16,1,18.5000,8.5000,6,0.0001,-7.0632,6
16,2,24.6624,3.9189,0,0.0002,-11.7530,4
16,3,10.0000,0.0000,0,0.0000,-3.3188,4
16,4,10.0000,0.0000,0,0.0000,-2.0322,2
16,5,10.0000,0.0000,0,0.0001,-7.7659,6
16,6,10.0000,0.0000,0,0.0001,-6.0323,5
16,7,36.3186,8.5000,8,0.0003,17.9771,6
16,8,30.9631,8.5000,2,0.0001,-16.1820,4
17,0,25.7250,8.5000,1,0.0003,-14.0108,6
17,1,18.5000,8.5000,6,0.0001,-6.8299,6
17,2,24.9334,4.0912,0,0.0001,-10.3513,4
17,3,10.0000,0.0000,0,0.0000,-3.6347,4
17,4,10.0000,0.0000,0,0.0000,-2.5468,3
17,5,10.0000,0.0000,0,0.0001,-8.6789,6
17,6,10.0000,0.0000,0,0.0001,-5.6020,5
17,7,36.5144,8.5000,8,0.0003,18.1601,6
17,8,31.1934,8.5000,2,0.0002,14.5341,6
18,0,25.7250,8.5000,1,0.0002,-11.6285,6
18,1,18.5000,8.5000,6,0.0000,-5.7703,6
18,2,26.5941,5.1473,0,0.0001,-9.2088,4
18,3,10.0000,0.0000,0,0.0000,-2.6508,4
18,4,10.0000,0.0000,0,0.0000,-4.4572,6
18,5,10.0000,0.0000,0,0.0001,-8.4550,6
18,6,10.0000,0.0000,0,0.0000,-5.4843,5
18,7,37.7142,8.5000,8,0.0003,17.2688,6
18,8,32.6050,8.5000,2,0.0002,16.4760,6
19,0,25.7250,8.5000,1,0.0001,-12.1064,6
19,1,18.5000,8.5000,6,0.0000,-5.1616,6
19,2,24.5071,3.8201,0,0.0000,-9.3500,4
19,3,10.0000,0.0000,0,0.0000,-2.8889,4
19,4,10.0000,0.0000,0,0.0000,-4.7909,6
19,5,10.0000,0.0000,0,0.0001,-9.1163,6
19,6,10.0000,0.0000,0,0.0001,-5.6213,5
19,7,36.2064,8.5000,8,0.0003,18.3943,6
19,8,30.8311,8.5000,2,0.0002,14.3420,6
20,0,25.7250,8.5000,1,0.0001,-10.0661,6
20,1,18.5000,8.5000,6,0.0000,-4.5413,6
20,2,25.4428,4.4152,0,0.0000,-9.4139,4
20,3,10.0000,0.0000,0,0.0000,-2.5788,4
20,4,10.0000,0.0000,0,0.0000,-4.5131,6
20,5,10.0000,0.0000,0,0.0001,-8.4760,6
20,6,10.0000,0.0000,0,0.0000,-5.0387,5
20,7,36.8825,8.5000,8,0.0002,17.6041,6
20,8,31.6264,8.5000,2,0.0002,-13.6075,4
21,0,25.7250,8.5000,1,0.0001,-9.7972,6
21,1,18.5000,8.5000,6,0.0000,-4.8309,6
21,2,26.8224,5.2924,0,0.0000,-10.2130,4
21,3,10.0000,0.0000,0,0.0000,-2.6081,4
21,4,10.0000,0.0000,0,0.0000,-4.5098,6
21,5,10.0000,0.0000,0,0.0001,-9.4272,6
21,6,10.0000,0.0000,0,0.0000,-4.7052,5
21,7,37.8792,8.5000,8,0.0002,17.6365,6
21,8,32.7990,8.5000,2,0.0002,14.1729,6
22,0,25.7250,8.5000,1,0.0002,-17.3881,6
22,1,18.5000,8.5000,6,0.0000,-5.6853,6
22,2,22.5789,3.4911,3,0.0000,-12.0817,4
22,3,10.0000,0.0000,0,0.0000,-4.3553,4
22,4,10.0000,0.0000,0,0.0000,-4.6273,6
22,5,10.0000,0.0000,0,0.0001,-9.2008,6
22,6,10.0000,0.0000,0,0.0001,-5.2739,5
22,7,34.8132,8.5000,8,0.0002,17.5274,6
22,8,29.1920,8.5000,2,0.0002,15.2825,6
23,0,25.7250,8.5000,1,0.0003,-21.2107,6
23,1,18.5000,8.5000,6,0.0000,-5.9782,6
23,2,25.8194,4.6547,0,0.0001,-20.6016,4
23,3,10.0000,0.0000,0,0.0001,-8.8620,4
23,4,10.0000,0.0000,0,0.0000,-4.6875,6
23,5,10.0000,0.0000,0,0.0001,-9.3862,6
23,6,10.0000,0.0000,0,0.0001,-5.6214,5
23,7,37.1545,8.5000,8,0.0002,17.5978,6
23,8,31.9465,8.5000,2,0.0004,21.4967,6
