t_idx,node_idx,fk_total_ripple,fk_max_impact,fk_max_impact_node,ik_strain_energy,ik_max_adjust,ik_max_adjust_node
2,23,41.5234,5.7613,18,0.0000,-0.0009,11
2,24,41.5234,7.2011,19,0.0000,0.0001,11
3,0,41.5234,7.0774,1,0.0000,-0.0299,21
3,1,41.5234,5.3848,6,0.0000,-0.0253,11
3,2,41.5234,5.4884,6,0.0000,-0.0205,21
3,3,41.5234,5.0156,4,0.0000,-0.0215,11
3,4,41.5234,5.6814,8,0.0000,0.0231,21
3,5,41.5234,3.9169,8,0.0000,-0.0131,11
3,6,41.5234,4.0781,1,0.0000,0.0254,21
3,7,41.5234,7.3020,4,0.0000,0.0225,21
3,8,41.5234,4.1064,9,0.0000,-0.0090,21
3,9,41.5234,5.7644,8,0.0000,0.0095,21
3,10,41.5234,4.9719,12,0.0000,0.0135,21
3,11,41.5234,3.9351,16,0.0000,-0.0320,13
3,12,41.5234,5.6723,16,0.0000,-0.0222,21
3,13,41.5234,3.6042,15,0.0000,-0.0240,11
3,14,41.5234,3.9706,18,0.0000,-0.0276,11
3,15,41.5234,3.9945,18,0.0000,0.0227,11
3,16,41.5234,4.1521,21,0.0000,0.0248,15
3,17,41.5234,5.1039,14,0.0000,-0.0167,21
3,18,41.5234,4.3222,23,0.0000,0.0228,11
3,19,41.5234,5.8156,18,0.0000,0.0325,11
3,20,41.5234,7.2488,12,0.0000,-0.0243,21
3,21,41.5234,5.7143,16,0.0000,-0.0197,0
3,22,41.5234,5.1193,15,0.0000,0.0201,21
3,23,41.5234,5.8670,18,0.0000,-0.0168,15
3,24,41.5234,7.2041,19,0.0000,0.0010,11
4,0,41.5234,7.0338,1,0.0000,-0.0470,21
4,1,41.5234,5.4576,6,0.0000,-0.0807,6
4,2,41.5234,5.5344,6,0.0000,-0.0867,6
4,3,41.5234,5.0968,5,0.0000,0.0619,1
4,4,41.5234,5.6161,8,0.0000,0.0679,1
4,5,41.5234,3.9249,8,0.0000,0.0343,13
4,6,41.5234,3.9505,2,0.0000,0.0443,21
4,7,41.5234,7.2429,4,0.0000,0.0421,1
4,8,41.5234,4.2054,9,0.0000,-0.0602,6
4,9,41.5234,5.5685,8,0.0000,0.0146,21
4,10,41.5234,5.0393,11,0.0000,-0.0231,13
4,11,41.5234,3.8477,16,0.0000,-0.0487,13
4,12,41.5234,5.7496,16,0.0000,-0.0335,21
4,13,41.5234,3.6764,14,0.0000,-0.0923,2
4,14,41.5234,3.9361,18,0.0000,-0.0397,11
4,15,41.5234,3.9511,18,0.0000,-0.0822,1
4,16,41.5234,4.2056,21,0.0000,-0.0492,1
4,17,41.5234,5.1638,14,0.0000,-0.0697,1
4,18,41.5234,4.2322,23,0.0000,-0.0336,14
4,19,41.5234,5.8060,18,0.0000,-0.0432,14
4,20,41.5234,7.1500,12,0.0000,-0.0360,21
4,21,41.5234,5.6921,16,0.0000,0.0664,6
4,22,41.5234,5.1973,15,0.0000,0.0581,6
4,23,41.5234,5.7769,18,0.0000,-0.0269,15
4,24,41.5234,7.2702,23,0.0000,-0.0319,13
5,0,41.5234,7.0392,2,0.0000,-0.1968,23
5,1,41.5234,5.6139,6,0.0000,0.1429,12
5,2,41.5234,5.6240,6,0.0000,-0.1974,23
5,3,41.5234,4.9517,5,0.0000,0.1893,23
5,4,41.5234,5.6250,8,0.0000,0.0878,1
5,5,41.5234,3.8473,8,0.0000,0.1444,23
5,6,41.5234,4.0286,1,0.0000,-0.1343,14
5,7,41.5234,7.3140,4,0.0000,-0.2575,23
5,8,41.5234,4.2343,9,0.0000,-0.0771,6
5,9,41.5234,5.7377,8,0.0000,-0.3349,23
5,10,41.5234,4.9899,11,0.0000,0.0752,11
5,11,41.5234,3.9187,16,0.0000,0.2463,23
5,12,41.5234,5.6704,16,0.0000,-0.3124,23
5,13,41.5234,3.6576,15,0.0000,0.3156,23
5,14,41.5234,3.8644,8,0.0000,0.3158,23
5,15,41.5234,3.8972,18,0.0000,0.2366,23
5,16,41.5234,4.2542,21,0.0000,-0.0665,14
5,17,41.5234,5.0513,14,0.0000,-0.1844,23
5,18,41.5234,4.2135,23,0.0000,0.2771,23
5,19,41.5234,5.6759,18,0.0000,-0.1603,23
5,20,41.5234,7.1760,12,0.0000,-0.3616,23
5,21,41.5234,5.6729,16,0.0000,-0.2729,23
5,22,41.5234,5.1586,15,0.0000,0.1587,23
5,23,41.5234,5.7682,18,0.0000,0.3546,14
5,24,41.5234,7.2588,23,0.0000,0.1419,23
6,0,41.5234,7.0475,1,0.0000,-0.2376,23
6,1,41.5234,5.4245,6,0.0000,-0.2280,13
6,2,41.5234,5.5051,6,0.0000,-0.3559,13
6,3,41.5234,5.0649,5,0.0000,-0.2920,21
6,4,41.5234,5.7267,8,0.0000,-0.3044,13
6,5,41.5234,3.9255,8,0.0000,0.3307,13
6,6,41.5234,4.0503,1,0.0000,-0.1354,23
6,7,41.5234,7.1506,4,0.0000,-0.3829,13
6,8,41.5234,4.1606,9,0.0000,-0.0814,6
6,9,41.5234,5.7069,8,0.0000,-0.4044,23
6,10,41.5234,5.0574,11,0.0000,-0.2375,13
6,11,41.5234,3.9487,16,0.0000,0.2859,23
6,12,41.5234,5.6522,16,0.0000,-0.3518,11
6,13,41.5234,3.6172,15,0.0000,-0.4283,7
6,14,41.5234,3.8949,18,0.0000,0.3586,23
6,15,41.5234,3.9227,18,0.0000,-0.3601,21
6,16,41.5234,4.2118,21,0.0000,-0.1759,13
6,17,41.5234,5.1618,14,0.0000,-0.3254,3
6,18,41.5234,4.2742,19,0.0000,0.3173,11
6,19,41.5234,5.7518,18,0.0000,0.2798,21
6,20,41.5234,7.2299,21,0.0000,-0.4449,23
6,21,41.5234,5.6121,16,0.0000,-0.3694,3
6,22,41.5234,5.1062,15,0.0000,0.2003,23
6,23,41.5234,5.6787,18,0.0000,0.4189,14
6,24,41.5234,7.2208,19,0.0000,0.1637,23
7,0,41.5234,7.1499,1,0.0000,0.3169,9
7,1,41.5234,5.5432,6,0.0000,0.4002,12
7,2,41.5234,5.5494,6,0.0000,-0.4663,13
7,3,41.5234,4.9664,5,0.0000,-0.5440,17
7,4,41.5234,5.6252,8,0.0000,-0.2768,13
7,5,41.5234,3.9036,8,0.0000,0.3049,13
7,6,41.5234,4.0714,1,0.0000,0.2342,19
7,7,41.5234,7.2744,4,0.0000,0.5440,9
7,8,41.5234,4.1361,9,0.0000,0.1818,1
7,9,41.5234,5.5913,8,0.0000,-0.5089,23
7,10,41.5234,5.0289,11,0.0000,-0.2746,17
7,11,41.5234,3.9550,16,0.0000,-0.3670,12
7,12,41.5234,5.7077,16,0.0000,-0.5040,15
7,13,41.5234,3.7042,15,0.0000,-0.4985,7
7,14,41.5234,4.0132,18,0.0000,0.4312,23
7,15,41.5234,3.9436,18,0.0001,-0.6456,12
7,16,41.5234,4.1844,21,0.0000,0.2021,15
7,17,41.5234,5.1272,14,0.0001,-0.6222,15
7,18,41.5234,4.2584,19,0.0000,0.3822,11
7,19,41.5234,5.8315,18,0.0001,0.6507,17
7,20,41.5234,7.2510,12,0.0000,-0.4825,3
7,21,41.5234,5.7733,16,0.0000,-0.4450,3
7,22,41.5234,5.2346,15,0.0000,0.2620,3
7,23,41.5234,5.7871,18,0.0000,0.4658,14
7,24,41.5234,7.1687,19,0.0000,0.1897,23
8,0,41.5234,7.1532,2,0.0000,0.3823,20
8,1,41.5234,5.6258,6,0.0000,0.3838,7
8,2,41.5234,5.6053,6,0.0001,-0.7652,13
8,3,41.5234,5.0759,5,0.0002,-0.9690,17
8,4,41.5234,5.5506,8,0.0000,-0.4703,17
8,5,41.5234,3.9243,8,0.0001,0.4933,13
8,6,41.5234,4.0745,2,0.0001,-0.7918,15
8,7,41.5234,7.3063,4,0.0002,-1.0337,17
8,8,41.5234,4.1747,9,0.0000,-0.2156,6
8,9,41.5234,5.6187,8,0.0001,0.9549,7
8,10,41.5234,4.9928,11,0.0000,-0.4295,13
8,11,41.5234,3.8478,16,0.0000,-0.4504,7
8,12,41.5234,5.5971,16,0.0002,-0.9254,15
8,13,41.5234,3.6301,14,0.0001,-0.7440,2
8,14,41.5234,3.9688,18,0.0000,-0.7150,7
8,15,41.5234,3.8568,18,0.0004,-1.2803,17
8,16,41.5234,4.1524,21,0.0001,0.6327,15
8,17,41.5234,5.1437,14,0.0003,-1.1819,15
8,18,41.5234,4.2514,23,0.0001,0.6447,15
8,19,41.5234,5.7327,18,0.0002,1.0884,17
8,20,41.5234,7.1733,12,0.0002,0.9934,17
8,21,41.5234,5.7757,16,0.0001,-0.6694,15
8,22,41.5234,5.1815,15,0.0001,-0.5200,17
8,23,41.5234,5.7038,18,0.0000,-0.5192,20
8,24,41.5234,7.2073,23,0.0000,-0.3481,7
9,0,41.5234,7.0578,2,0.0005,-1.4126,3
9,1,41.5234,5.4003,6,0.0001,-0.5789,11
9,2,41.5234,5.5257,6,0.0004,1.0321,12
9,3,41.5234,5.0163,5,0.0014,-1.8622,12
9,4,41.5234,5.7093,8,0.0001,0.5262,3
9,5,41.5234,3.8876,8,0.0004,-1.1865,12
9,6,41.5234,4.0111,2,0.0007,-1.5833,3
9,7,41.5234,7.1152,4,0.0004,-0.9600,17
9,8,41.5234,4.1959,9,0.0000,-0.2841,3
9,9,41.5234,5.7360,8,0.0001,1.0288,7
9,10,41.5234,5.0543,11,0.0004,0.9154,12
9,11,41.5234,3.9494,16,0.0004,-1.0524,3
9,12,41.5234,5.7258,16,0.0013,-2.1897,3
9,13,41.5234,3.6506,15,0.0002,-0.9079,12
9,14,41.5234,3.9973,18,0.0001,-0.8012,7
9,15,41.5234,3.9714,18,0.0004,-1.0461,17
9,16,41.5234,4.1475,21,0.0001,0.5340,15
9,17,41.5234,5.2007,14,0.0003,-0.9702,15
9,18,41.5234,4.1653,23,0.0006,-1.4425,12
9,19,41.5234,5.7206,18,0.0001,-0.9831,15
9,20,41.5234,7.3031,12,0.0007,-1.6092,3
9,21,41.5234,5.7350,16,0.0002,-0.9949,3
9,22,41.5234,5.2062,15,0.0003,1.0782,3
9,23,41.5234,5.8207,18,0.0002,0.9682,3
9,24,41.5234,7.2087,23,0.0002,0.9420,3
10,0,41.5234,7.0783,1,0.0007,-1.5548,3
10,1,41.5234,5.5641,6,0.0002,0.7521,3
10,2,41.5234,5.5225,6,0.0005,-1.1372,13
10,3,41.5234,4.8987,5,0.0019,-2.0265,12
10,4,41.5234,5.5316,8,0.0000,-0.4973,11
10,5,41.5234,3.8475,8,0.0005,-1.1790,12
10,6,41.5234,3.9871,2,0.0010,-1.7035,3
10,7,41.5234,7.0703,9,0.0005,0.9595,9
10,8,41.5234,4.1698,9,0.0000,-0.4199,3
10,9,41.5234,5.5433,8,0.0002,1.1085,7
10,10,41.5234,5.0066,11,0.0006,-1.1024,3
10,11,41.5234,3.8936,16,0.0004,-0.9200,3
10,12,41.5234,5.6195,16,0.0018,-2.4548,3
10,13,41.5234,3.6878,15,0.0004,-1.1328,12
10,14,41.5234,3.9188,18,0.0001,-0.8471,7
10,15,41.5234,3.8985,18,0.0008,-1.6682,17
10,16,41.5234,4.1683,21,0.0001,0.5480,15
10,17,41.5234,5.2326,14,0.0006,-1.3368,15
10,18,41.5234,4.2089,23,0.0009,1.6521,3
10,19,41.5234,5.8306,18,0.0001,-0.7560,15
10,20,41.5234,7.2021,12,0.0011,-1.8892,3
10,21,41.5234,5.7545,16,0.0005,-1.2929,3
10,22,41.5234,5.1835,15,0.0006,1.3702,3
10,23,41.5234,5.7405,18,0.0002,1.0194,3
10,24,41.5234,7.2801,19,0.0002,0.8161,3
11,0,41.5234,7.0872,2,0.0018,-1.6610,3
11,1,41.5234,5.5596,6,0.0027,-2.1560,4
11,2,41.5234,5.5665,6,0.0026,2.0241,4
11,3,41.5234,5.0181,5,0.0029,-1.9944,12
11,4,41.5234,5.6528,8,0.0062,-2.5113,24
11,5,41.5234,4.0029,8,0.0016,-1.5911,4
11,6,41.5234,4.0198,2,0.0040,2.6707,4
11,7,41.5234,7.2835,4,0.0011,1.8977,9
11,8,41.5234,4.1842,9,0.0053,3.1284,4
11,9,41.5234,5.7188,8,0.0033,2.0953,4
11,10,41.5234,5.1356,11,0.0011,1.3752,24
11,11,41.5234,3.9253,16,0.0034,2.3936,4
11,12,41.5234,5.6292,16,0.0029,-2.5069,3
11,13,41.5234,3.6414,14,0.0004,-1.0009,12
11,14,41.5234,3.9265,18,0.0011,1.4000,4
11,15,41.5234,3.9028,18,0.0037,-2.9045,4
11,16,41.5234,4.1819,21,0.0010,-1.2416,24
11,17,41.5234,5.1413,14,0.0008,-1.1365,9
11,18,41.5234,4.1829,19,0.0026,-1.9897,4
11,19,41.5234,5.8008,18,0.0045,-2.7143,4
11,20,41.5234,7.1691,12,0.0010,-1.6967,3
11,21,41.5234,5.7166,16,0.0005,1.4257,17
11,22,41.5234,5.2601,15,0.0022,-1.9689,4
11,23,41.5234,5.7828,18,0.0054,-2.8923,4
11,24,41.5234,7.2061,23,0.0069,-3.3125,4
12,0,41.5234,7.1180,1,0.0019,-1.7534,3
12,1,41.5234,5.5029,6,0.0063,-3.0895,4
12,2,41.5234,5.5707,6,0.0009,1.2539,12
12,3,41.5234,5.0332,5,0.0059,-2.6734,4
12,4,41.5234,5.6166,8,0.0097,-2.6565,24
12,5,41.5234,3.9191,8,0.0027,-1.9438,4
12,6,41.5234,4.0189,2,0.0033,2.2192,4
12,7,41.5234,7.3383,4,0.0038,-2.3538,17
12,8,41.5234,4.1594,9,0.0098,3.9506,4
12,9,41.5234,5.6981,8,0.0049,2.3944,4
12,10,41.5234,5.0378,11,0.0027,1.7682,17
12,11,41.5234,3.9073,16,0.0028,1.9740,4
12,12,41.5234,5.5636,16,0.0027,-2.4545,3
12,13,41.5234,3.7169,15,0.0005,-1.1851,12
12,14,41.5234,3.9759,18,0.0038,2.4614,4
12,15,41.5234,3.9236,18,0.0064,-3.4886,4
12,16,41.5234,4.1172,21,0.0012,-1.3595,17
12,17,41.5234,5.2810,14,0.0019,1.5354,24
12,18,41.5234,4.2520,19,0.0017,-1.7643,12
12,19,41.5234,5.8075,18,0.0043,-2.3998,4
12,20,41.5234,7.0929,12,0.0035,-2.7468,3
12,21,41.5234,5.6585,16,0.0008,-1.6099,3
12,22,41.5234,5.1644,15,0.0058,-3.0356,4
12,23,41.5234,5.7405,18,0.0067,-2.9590,4
12,24,41.5234,7.2304,23,0.0095,-3.6075,4
13,0,41.5234,7.0217,2,0.0034,-3.2646,3
13,1,41.5234,5.4768,6,0.0072,-3.2201,4
13,2,41.5234,5.5477,6,0.0025,-2.4973,3
13,3,41.5234,5.1403,5,0.0076,-2.9141,6
13,4,41.5234,5.6825,8,0.0094,-2.9271,24
13,5,41.5234,3.9465,8,0.0038,2.6123,3
13,6,41.5234,3.9709,5,0.0065,-4.5708,3
13,7,41.5234,7.2828,4,0.0059,-2.6716,10
13,8,41.5234,4.0857,4,0.0121,4.3028,4
13,9,41.5234,5.7491,8,0.0066,2.8236,4
13,10,41.5234,4.9742,11,0.0057,2.3498,24
13,11,41.5234,3.9534,16,0.0044,-3.0568,3
13,12,41.5234,5.5648,16,0.0036,-3.0419,3
13,13,41.5234,3.7162,14,0.0014,1.8397,3
13,14,41.5234,4.0278,18,0.0048,2.5582,4
13,15,41.5234,3.8622,18,0.0081,3.6675,3
13,16,41.5234,4.1278,21,0.0024,-1.7801,10
13,17,41.5234,5.2531,14,0.0040,2.0909,24
13,18,41.5234,4.2364,19,0.0029,2.7996,3
13,19,41.5234,5.8615,18,0.0053,-2.6056,4
13,20,41.5234,7.2791,12,0.0039,-2.4066,3
13,21,41.5234,5.6812,16,0.0007,1.3792,7
13,22,41.5234,5.1636,15,0.0071,-3.2697,4
13,23,41.5234,5.7555,18,0.0083,-3.2522,4
13,24,41.5234,7.2203,23,0.0111,-3.8266,4
14,0,41.5234,7.0608,1,0.0053,-3.6981,3
14,1,41.5234,5.4585,6,0.0096,-3.6528,4
14,2,41.5234,5.5602,6,0.0059,-3.3957,3
14,3,41.5234,5.0011,5,0.0113,-2.7534,6
14,4,41.5234,5.6049,8,0.0109,-3.2361,10
14,5,41.5234,3.9062,8,0.0041,2.3976,3
14,6,41.5234,3.9467,5,0.0102,-5.0520,3
14,7,41.5234,7.2579,4,0.0075,-3.1214,10
14,8,41.5234,4.1851,9,0.0150,4.3790,4
14,9,41.5234,5.7866,8,0.0079,2.9533,4
14,10,41.5234,5.0396,11,0.0092,-3.3839,3
14,11,41.5234,4.0012,16,0.0063,-3.4717,3
14,12,41.5234,5.7114,16,0.0064,-3.8370,3
14,13,41.5234,3.6734,15,0.0009,1.3332,18
14,14,41.5234,3.9332,18,0.0095,-3.7860,3
14,15,41.5234,3.8849,18,0.0108,4.0564,3
14,16,41.5234,4.1532,21,0.0059,-2.8642,10
14,17,41.5234,5.1030,14,0.0068,2.7325,10
14,18,41.5234,4.2743,23,0.0013,1.4360,13
14,19,41.5234,5.7473,18,0.0067,-2.7193,4
14,20,41.5234,7.2698,12,0.0038,2.2942,4
14,21,41.5234,5.6908,16,0.0023,-1.9325,14
14,22,41.5234,5.0692,15,0.0105,3.6898,3
14,23,41.5234,5.6810,18,0.0097,3.3267,3
14,24,41.5234,7.2429,23,0.0130,-3.8250,4
15,0,41.5234,7.0272,2,0.0483,-4.5632,8
15,1,41.5234,5.6310,6,0.0240,-4.0000,4
15,2,41.5234,5.5541,6,0.0276,-3.7307,8
15,3,41.5234,5.0072,5,0.0066,2.6681,7
15,4,41.5234,5.6809,8,0.0364,3.9894,8
15,5,41.5234,3.9290,8,0.0966,-6.2989,23
15,6,41.5234,3.9634,1,0.0928,5.9582,8
15,7,41.5234,7.2547,4,0.0588,5.1684,8
15,8,41.5234,4.1533,9,0.0535,-4.4038,23
15,9,41.5234,5.8064,8,0.0811,5.9028,8
15,10,41.5234,5.0615,11,0.0083,2.8440,24
15,11,41.5234,3.8742,16,0.0887,6.0297,8
15,12,41.5234,5.7201,16,0.0084,-2.6321,3
15,13,41.5234,3.6480,15,0.0516,4.7662,8
15,14,41.5234,3.9623,18,0.0866,5.9952,8
15,15,41.5234,3.9866,18,0.0617,-5.0093,8
15,16,41.5234,4.1550,21,0.0094,-2.7593,17
15,17,41.5234,5.1049,14,0.0599,-4.8358,23
15,18,41.5234,4.3118,23,0.0615,-5.0673,8
15,19,41.5234,5.8164,18,0.0629,-5.1533,8
15,20,41.5234,7.2039,12,0.0097,-2.3199,3
15,21,41.5234,5.6897,16,0.0018,1.8473,7
15,22,41.5234,5.1403,15,0.0992,-6.5580,8
15,23,41.5234,5.7762,18,0.0450,-4.3355,8
15,24,41.5234,7.1665,23,0.0608,-5.1396,8
16,0,41.5234,7.0712,1,0.1555,-7.6189,8
16,1,41.5234,5.5244,6,0.0137,-3.7109,4
16,2,41.5234,5.6100,6,0.1320,6.3091,8
16,3,41.5234,4.9118,5,0.0086,-2.4978,6
16,4,41.5234,5.5349,8,0.0798,5.7691,8
16,5,41.5234,3.8520,8,0.1557,7.4215,8
16,6,41.5234,4.0633,2,0.1919,8.1891,8
16,7,41.5234,7.2187,4,0.1280,7.1672,8
16,8,41.5234,4.1354,9,0.0830,-4.0155,24
16,9,41.5234,5.6138,8,0.1705,8.1229,8
16,10,41.5234,5.0349,11,0.1060,5.1962,8
16,11,41.5234,3.9914,16,0.1179,6.7182,8
16,12,41.5234,5.6964,16,0.0238,2.8980,0
16,13,41.5234,3.6539,15,0.1719,8.0323,8
16,14,41.5234,3.9681,18,0.1358,7.2606,8
16,15,41.5234,3.9021,18,0.0904,-5.8728,8
16,16,41.5234,4.1340,21,0.1462,-6.4742,8
16,17,41.5234,5.1650,14,0.0265,2.7122,10
16,18,41.5234,4.2286,23,0.1076,-6.2812,8
16,19,41.5234,5.7845,18,0.0927,-5.8462,8
16,20,41.5234,7.2524,12,0.0078,2.6684,4
16,21,41.5234,5.6943,16,0.0344,-3.0270,8
16,22,41.5234,5.1670,15,0.1623,-8.0755,8
16,23,41.5234,5.7543,18,0.0942,-5.9349,8
16,24,41.5234,7.2430,19,0.0869,-5.7215,8
17,0,41.5234,7.1436,2,0.4837,6.8609,19
17,1,41.5234,5.6702,6,0.0165,-3.4815,4
17,2,41.5234,5.6544,6,0.3245,-5.4967,19
17,3,41.5234,5.0580,5,0.1154,-3.9178,10
17,4,41.5234,5.5253,8,0.1924,-5.7880,24
17,5,41.5234,3.9190,8,0.3263,7.1695,8
17,6,41.5234,4.0197,2,0.2795,6.5759,8
17,7,41.5234,7.2718,4,0.2710,-5.8112,24
17,8,41.5234,4.1501,9,0.1739,-4.5421,24
17,9,41.5234,5.7011,8,0.3304,6.0703,8
17,10,41.5234,5.0080,11,0.2966,-5.3397,19
17,11,41.5234,3.9417,16,0.1812,5.5777,8
17,12,41.5234,5.6851,16,0.1911,-5.3120,13
17,13,41.5234,3.5727,15,0.3500,-5.8692,19
17,14,41.5234,3.8904,18,0.3511,6.3441,8
17,15,41.5234,3.9183,22,0.0259,-2.9170,4
17,16,41.5234,4.2243,21,0.1662,-5.4528,10
17,17,41.5234,5.0847,14,0.4175,-6.2704,19
17,18,41.5234,4.2666,23,0.2012,-4.6640,8
17,19,41.5234,5.7884,18,0.1783,-4.4476,8
17,20,41.5234,7.1461,12,0.0492,-3.6770,15
17,21,41.5234,5.7654,16,0.1058,-4.0242,10
17,22,41.5234,5.1896,15,0.4491,-7.0292,8
17,23,41.5234,5.8645,18,0.1525,-4.1825,8
17,24,41.5234,7.1742,23,0.1565,-4.3013,8
18,0,41.5234,7.0239,2,0.1799,-4.8399,13
18,1,41.5234,5.4634,6,0.4517,-7.4201,19
18,2,41.5234,5.4881,6,0.3515,-6.3594,19
18,3,41.5234,5.0120,5,0.0406,3.3135,13
18,4,41.5234,5.6851,8,0.2720,5.9314,8
18,5,41.5234,4.0456,8,0.6712,-9.0834,19
18,6,41.5234,3.9829,5,0.3496,-6.5160,19
18,7,41.5234,7.1903,4,0.3025,6.1673,8
18,8,41.5234,4.2670,9,0.2403,-5.3397,19
18,9,41.5234,5.6146,8,0.4197,7.0739,8
18,10,41.5234,4.9904,12,0.3891,-6.6944,19
18,11,41.5234,3.9494,16,0.5178,-8.1404,19
18,12,41.5234,5.7173,16,0.1112,-4.7675,13
18,13,41.5234,3.6173,14,0.4195,-6.9321,19
18,14,41.5234,3.9212,18,0.1487,5.0030,8
18,15,41.5234,3.9491,18,0.0343,-3.6252,6
18,16,41.5234,4.2212,21,0.6675,8.8085,19
18,17,41.5234,5.1542,14,0.0094,-2.1968,4
18,18,41.5234,4.2955,19,0.2413,5.3641,19
18,19,41.5234,5.8511,18,0.1811,-4.0901,8
18,20,41.5234,7.1916,12,0.0700,3.7928,8
18,21,41.5234,5.7425,16,0.4708,7.6867,19
18,22,41.5234,5.1617,15,0.4073,6.9047,19
18,23,41.5234,5.7377,18,0.1804,4.6475,19
18,24,41.5234,7.2184,19,0.2190,5.0656,19
19,0,41.5234,7.0248,1,0.3738,6.4350,24
19,1,41.5234,5.4642,6,0.5778,-7.2692,19
19,2,41.5234,5.5600,6,0.3170,-5.8248,19
19,3,41.5234,4.9994,4,0.2935,5.0986,15
19,4,41.5234,5.5673,8,0.3601,-6.2407,24
19,5,41.5234,3.9835,8,0.7594,-8.3595,19
19,6,41.5234,3.9868,2,0.4171,-6.6278,19
19,7,41.5234,7.3010,4,0.3807,-7.0359,24
19,8,41.5234,4.1675,9,0.2704,-5.0756,19
19,9,41.5234,5.7369,8,0.4855,-7.3078,24
