t_idx,node_idx,curvature,density
6,6,399.000000,22871.0000
6,7,358.000000,12125.0000
6,8,127.000000,25596.0000
6,9,165.000000,18486.0000
6,10,180.000000,17396.0000
6,11,514.000000,24102.0000
6,12,310.000000,18130.0000
6,13,211.000000,25365.0000
6,14,79.000000,26622.0000
6,15,13.000000,26642.0000
6,16,79.000000,25379.0000
6,17,135.000000,19584.0000
6,18,186.000000,27771.0000
6,19,3.000000,20612.0000
6,20,1.000000,12031.0000
6,21,13.000000,18706.0000
6,22,152.000000,19663.0000
6,23,151.000000,20677.0000
6,24,102.000000,13841.0000
7,0,51.000000,10674.0000
7,1,222.000000,16738.0000
7,2,287.000000,16334.0000
7,3,301.000000,17487.0000
7,4,179.000000,18276.0000
7,5,599.000000,24263.0000
7,6,643.000000,22938.0000
7,7,168.000000,12065.0000
7,8,89.000000,25323.0000
7,9,492.000000,18515.0000
7,10,361.000000,17272.0000
7,11,430.000000,24050.0000
7,12,381.000000,18122.0000
7,13,305.000000,25330.0000
7,14,163.000000,26562.0000
7,15,265.000000,26853.0000
7,16,506.000000,25475.0000
7,17,215.000000,19553.0000
7,18,4.000000,28063.0000
7,19,31.000000,20596.0000
7,20,24.000000,12031.0000
7,21,517.000000,18751.0000
7,22,149.000000,19536.0000
7,23,14.000000,20382.0000
7,24,228.000000,13695.0000
8,0,88.000000,10165.0000
8,1,359.000000,16010.0000
8,2,273.000000,16098.0000
8,3,24.000000,17012.0000
8,4,252.000000,17857.0000
8,5,316.000000,23429.0000
8,6,24.000000,22387.0000
8,7,66.000000,11705.0000
8,8,451.000000,24549.0000
8,9,690.000000,17824.0000
8,10,28.000000,17024.0000
8,11,175.000000,23405.0000
8,12,420.000000,17696.0000
8,13,150.000000,24397.0000
8,14,370.000000,25608.0000
8,15,137.000000,25719.0000
8,16,540.000000,24591.0000
8,17,309.000000,18961.0000
8,18,299.000000,26776.0000
8,19,47.000000,19757.0000
8,20,30.000000,11561.0000
8,21,524.000000,17976.0000
8,22,35.000000,18894.0000
8,23,18.000000,19787.0000
8,24,219.000000,13144.0000
9,0,72.000000,10758.0000
9,1,716.000000,16528.0000
9,2,348.000000,16604.0000
9,3,394.000000,17269.0000
9,4,153.000000,18051.0000
9,5,155.000000,24320.0000
9,6,587.000000,23035.0000
9,7,65.000000,11990.0000
9,8,486.000000,25367.0000
9,9,171.000000,18784.0000
9,10,338.000000,17390.0000
9,11,110.000000,24054.0000
9,12,414.000000,18478.0000
9,13,147.000000,25455.0000
9,14,221.000000,26699.0000
9,15,192.000000,26963.0000
9,16,135.000000,25686.0000
9,17,171.000000,19490.0000
9,18,325.000000,28062.0000
9,19,180.000000,20326.0000
9,20,220.000000,12239.0000
9,21,194.000000,18715.0000
9,22,146.000000,19564.0000
9,23,157.000000,20453.0000
9,24,157.000000,13670.0000
10,0,247.000000,10282.0000
10,1,208.000000,16058.0000
10,2,343.000000,15827.0000
10,3,370.000000,16900.0000
10,4,314.000000,17693.0000
10,5,378.000000,23299.0000
10,6,561.000000,21974.0000
10,7,2.000000,11871.0000
10,8,314.000000,24437.0000
10,9,25.000000,18069.0000
10,10,61.000000,16543.0000
10,11,139.000000,23236.0000
10,12,274.000000,17562.0000
10,13,122.000000,24519.0000
10,14,140.000000,25852.0000
10,15,343.000000,25930.0000
10,16,161.000000,24864.0000
10,17,102.000000,19119.0000
10,18,304.000000,27006.0000
10,19,729.000000,19850.0000
10,20,225.000000,11656.0000
10,21,133.000000,18121.0000
10,22,325.000000,18951.0000
10,23,278.000000,19811.0000
10,24,174.000000,13186.0000
11,0,112.000000,10380.0000
11,1,236.000000,16142.0000
11,2,185.000000,16305.0000
11,3,28.000000,17253.0000
11,4,606.000000,18287.0000
11,5,368.000000,24036.0000
11,6,357.000000,22674.0000
11,7,16.000000,12080.0000
11,8,129.000000,25554.0000
11,9,43.000000,18577.0000
11,10,134.000000,17460.0000
11,11,59.000000,24193.0000
11,12,1.000000,18257.0000
11,13,301.000000,25434.0000
11,14,201.000000,26706.0000
11,15,35.000000,27008.0000
11,16,511.000000,25483.0000
11,17,138.000000,19456.0000
11,18,431.000000,28035.0000
11,19,1002.000000,20610.0000
11,20,161.000000,12186.0000
11,21,165.000000,18746.0000
11,22,291.000000,19689.0000
11,23,183.000000,20554.0000
11,24,365.000000,13737.0000
12,0,71.000000,10469.0000
12,1,112.000000,16388.0000
12,2,182.000000,16367.0000
12,3,48.000000,17268.0000
12,4,457.000000,18290.0000
12,5,339.000000,24008.0000
12,6,298.000000,22746.0000
12,7,244.000000,12243.0000
12,8,69.000000,25306.0000
12,9,284.000000,18557.0000
12,10,189.000000,17206.0000
12,11,286.000000,24114.0000
12,12,73.000000,18093.0000
12,13,49.000000,25602.0000
12,14,271.000000,26767.0000
12,15,145.000000,26667.0000
12,16,210.000000,25398.0000
12,17,249.000000,19428.0000
12,18,326.000000,27748.0000
12,19,775.000000,20289.0000
12,20,440.000000,12154.0000
12,21,63.000000,18682.0000
12,22,42.000000,19525.0000
12,23,63.000000,20474.0000
12,24,167.000000,13603.0000
13,0,126.000000,9508.0000
13,1,63.000000,14681.0000
13,2,322.000000,14849.0000
13,3,64.000000,15673.0000
13,4,196.000000,16439.0000
13,5,295.000000,22043.0000
13,6,441.000000,20595.0000
13,7,410.000000,10732.0000
13,8,121.000000,23041.0000
13,9,103.000000,16618.0000
13,10,499.000000,15635.0000
13,11,728.000000,21583.0000
13,12,570.000000,16489.0000
13,13,126.000000,22868.0000
13,14,213.000000,24305.0000
13,15,92.000000,24136.0000
13,16,689.000000,22970.0000
13,17,270.000000,17728.0000
13,18,74.000000,25247.0000
13,19,216.000000,18578.0000
13,20,623.000000,10893.0000
13,21,669.000000,16587.0000
13,22,69.000000,17610.0000
13,23,93.000000,18443.0000
13,24,110.000000,12251.0000
14,0,87.000000,10642.0000
14,1,99.000000,16283.0000
14,2,232.000000,16367.0000
14,3,141.000000,17417.0000
14,4,27.000000,18317.0000
14,5,167.000000,24179.0000
14,6,628.000000,22814.0000
14,7,2.000000,12185.0000
14,8,34.000000,25538.0000
14,9,530.000000,18817.0000
14,10,200.000000,17230.0000
14,11,679.000000,24315.0000
14,12,639.000000,18450.0000
14,13,12.000000,25532.0000
14,14,391.000000,26804.0000
14,15,383.000000,26752.0000
14,16,1222.000000,25686.0000
14,17,115.000000,19541.0000
14,18,36.000000,27948.0000
14,19,258.000000,20343.0000
14,20,362.000000,12116.0000
14,21,874.000000,18586.0000
14,22,461.000000,19552.0000
14,23,113.000000,20517.0000
14,24,212.000000,13529.0000
15,0,74.000000,10128.0000
15,1,4.000000,15785.0000
15,2,294.000000,15705.0000
15,3,199.000000,16802.0000
15,4,88.000000,17747.0000
15,5,73.000000,23410.0000
15,6,576.000000,22123.0000
15,7,348.000000,11658.0000
15,8,77.000000,24722.0000
15,9,476.000000,17976.0000
15,10,197.000000,16694.0000
15,11,439.000000,23560.0000
15,12,247.000000,17596.0000
15,13,269.000000,24691.0000
15,14,507.000000,25704.0000
15,15,349.000000,25763.0000
15,16,899.000000,24597.0000
15,17,407.000000,18719.0000
15,18,546.000000,26819.0000
15,19,460.000000,19654.0000
15,20,144.000000,11793.0000
15,21,462.000000,18205.0000
15,22,392.000000,19116.0000
15,23,378.000000,19829.0000
15,24,101.000000,13072.0000
16,0,139.000000,10571.0000
16,1,147.000000,16492.0000
16,2,352.000000,16643.0000
16,3,435.000000,17576.0000
16,4,111.000000,18438.0000
16,5,185.000000,24160.0000
16,6,406.000000,23126.0000
16,7,238.000000,12127.0000
16,8,101.000000,25367.0000
16,9,94.000000,18571.0000
16,10,282.000000,17394.0000
16,11,64.000000,24273.0000
16,12,183.000000,18239.0000
16,13,237.000000,25377.0000
16,14,14.000000,26604.0000
16,15,85.000000,26923.0000
16,16,195.000000,25585.0000
16,17,471.000000,19382.0000
16,18,634.000000,27960.0000
16,19,308.000000,20309.0000
16,20,38.000000,11898.0000
16,21,5.000000,18521.0000
16,22,148.000000,19764.0000
16,23,97.000000,20628.0000
16,24,73.000000,13674.0000
17,0,228.000000,10148.0000
17,1,187.000000,15656.0000
17,2,160.000000,16065.0000
17,3,25.000000,16671.0000
17,4,69.000000,17654.0000
17,5,530.000000,23258.0000
17,6,67.000000,22172.0000
17,7,127.000000,11787.0000
17,8,364.000000,24522.0000
17,9,260.000000,18128.0000
17,10,343.000000,16629.0000
17,11,181.000000,23271.0000
17,12,544.000000,17574.0000
17,13,204.000000,24575.0000
17,14,146.000000,25600.0000
17,15,70.000000,25691.0000
17,16,201.000000,24618.0000
17,17,377.000000,18956.0000
17,18,124.000000,27019.0000
17,19,44.000000,20038.0000
17,20,146.000000,11613.0000
17,21,334.000000,18043.0000
17,22,205.000000,18859.0000
17,23,367.000000,19904.0000
17,24,103.000000,13313.0000
18,0,155.000000,10714.0000
18,1,420.000000,16494.0000
18,2,118.000000,16433.0000
18,3,506.000000,17456.0000
18,4,403.000000,18235.0000
18,5,551.000000,24337.0000
18,6,705.000000,22817.0000
18,7,23.000000,12108.0000
18,8,369.000000,25400.0000
18,9,422.000000,18803.0000
18,10,227.000000,17283.0000
18,11,23.000000,24094.0000
18,12,634.000000,18403.0000
18,13,87.000000,25200.0000
18,14,324.000000,26308.0000
18,15,87.000000,26334.0000
18,16,94.000000,25559.0000
18,17,281.000000,19545.0000
18,18,43.000000,27835.0000
18,19,3.000000,20572.0000
18,20,307.000000,12169.0000
18,21,298.000000,18887.0000
18,22,303.000000,19669.0000
18,23,158.000000,20444.0000
18,24,55.000000,13589.0000
19,0,224.000000,10496.0000
19,1,419.000000,16319.0000
19,2,248.000000,16629.0000
19,3,402.000000,17395.0000
19,4,49.000000,18345.0000
19,5,211.000000,24189.0000
19,6,608.000000,22868.0000
19,7,525.000000,12106.0000
19,8,95.000000,25493.0000
19,9,4.000000,18676.0000
19,10,139.000000,17328.0000
19,11,238.000000,24113.0000
19,12,567.000000,18153.0000
19,13,58.000000,25377.0000
19,14,275.000000,26675.0000
19,15,116.000000,26583.0000
19,16,106.000000,25464.0000
19,17,112.000000,19546.0000
19,18,355.000000,27788.0000
19,19,179.000000,20441.0000
19,20,504.000000,12203.0000
19,21,157.000000,18688.0000
19,22,238.000000,19413.0000
19,23,53.000000,20283.0000
19,24,246.000000,13617.0000
20,0,512.000000,10034.0000
20,1,193.000000,15847.0000
20,2,522.000000,15815.0000
20,3,38.000000,16620.0000
20,4,544.000000,17585.0000
20,5,473.000000,23282.0000
20,6,154.000000,22309.0000
20,7,676.000000,11714.0000
20,8,262.000000,24610.0000
20,9,142.000000,18013.0000
20,10,331.000000,16846.0000
20,11,123.000000,23601.0000
20,12,205.000000,17672.0000
20,13,429.000000,24517.0000
20,14,58.000000,25634.0000
20,15,394.000000,25852.0000
20,16,355.000000,24680.0000
20,17,55.000000,18686.0000
20,18,589.000000,26908.0000
20,19,237.000000,19637.0000
20,20,581.000000,11692.0000
20,21,177.000000,18074.0000
20,22,461.000000,18862.0000
20,23,149.000000,19715.0000
20,24,112.000000,13249.0000
21,0,473.000000,10661.0000
21,1,169.000000,16584.0000
21,2,704.000000,16237.0000
21,3,17.000000,17470.0000
21,4,421.000000,18182.0000
21,5,751.000000,24138.0000
21,6,311.000000,22745.0000
21,7,324.000000,11946.0000
21,8,132.000000,25269.0000
21,9,25.000000,18543.0000
21,10,43.000000,16989.0000
21,11,333.000000,24022.0000
21,12,141.000000,18046.0000
21,13,528.000000,25511.0000
21,14,259.000000,26730.0000
21,15,287.000000,26710.0000
21,16,654.000000,25626.0000
21,17,28.000000,19430.0000
21,18,764.000000,27950.0000
21,19,161.000000,20358.0000
21,20,424.000000,12109.0000
21,21,49.000000,18669.0000
21,22,405.000000,19424.0000
21,23,376.000000,20541.0000
21,24,253.000000,13630.0000
22,0,448.000000,10156.0000
22,1,505.000000,15798.0000
22,2,181.000000,15786.0000
22,3,214.000000,16756.0000
22,4,204.000000,17617.0000
22,5,91.000000,23517.0000
22,6,596.000000,21949.0000
22,7,113.000000,11673.0000
22,8,173.000000,24491.0000
22,9,175.000000,17884.0000
22,10,132.000000,16844.0000
22,11,522.000000,23095.0000
22,12,440.000000,17980.0000
22,13,146.000000,24571.0000
22,14,584.000000,25738.0000
22,15,152.000000,25790.0000
22,16,596.000000,24564.0000
22,17,38.000000,18778.0000
22,18,888.000000,26928.0000
22,19,397.000000,19840.0000
22,20,85.000000,11775.0000
22,21,207.000000,17995.0000
22,22,472.000000,18910.0000
22,23,475.000000,19640.0000
22,24,210.000000,13285.0000
23,0,471.000000,10542.0000
23,1,454.000000,16336.0000
23,2,344.000000,16463.0000
23,3,43.000000,17353.0000
23,4,54.000000,18274.0000
23,5,333.000000,24261.0000
23,6,398.000000,22953.0000
23,7,7.000000,12079.0000
23,8,169.000000,25426.0000
23,9,25.000000,18648.0000
23,10,199.000000,17176.0000
23,11,257.000000,24093.0000
23,12,783.000000,18251.0000
23,13,95.000000,25392.0000
23,14,217.000000,26523.0000
23,15,16.000000,26784.0000
23,16,198.000000,25322.0000
23,17,116.000000,19480.0000
23,18,652.000000,27860.0000
23,19,582.000000,20460.0000
23,20,497.000000,12250.0000
23,21,185.000000,18728.0000
23,22,169.000000,19897.0000
23,23,23.000000,20736.0000
23,24,85.000000,13827.0000
24,0,461.000000,10535.0000
24,1,207.000000,16257.0000
24,2,220.000000,16306.0000
24,3,101.000000,17367.0000
24,4,242.000000,18361.0000
24,5,62.000000,24171.0000
24,6,31.000000,22930.0000
24,7,36.000000,11957.0000
24,8,66.000000,25415.0000
24,9,7.000000,18541.0000
24,10,45.000000,17465.0000
24,11,200.000000,24385.0000
24,12,480.000000,18348.0000
24,13,77.000000,25444.0000
24,14,262.000000,26702.0000
24,15,367.000000,26607.0000
24,16,4.000000,25308.0000
24,17,166.000000,19690.0000
24,18,405.000000,27893.0000
24,19,345.000000,20457.0000
24,20,204.000000,12135.0000
24,21,75.000000,18626.0000
24,22,366.000000,19518.0000
24,23,217.000000,20683.0000
24,24,8.000000,13787.0000
25,0,459.000000,9713.0000
25,1,153.000000,15039.0000
25,2,104.000000,14801.0000
25,3,76.000000,15623.0000
25,4,214.000000,16496.0000
25,5,550.000000,21991.0000
25,6,291.000000,20858.0000
25,7,216.000000,10849.0000
25,8,229.000000,23193.0000
25,9,343.000000,16783.0000
25,10,352.000000,15544.0000
25,11,160.000000,21771.0000
25,12,164.000000,16477.0000
25,13,27.000000,22835.0000
25,14,615.000000,23986.0000
25,15,362.000000,23864.0000
25,16,374.000000,22952.0000
25,17,52.000000,17566.0000
25,18,7.000000,25039.0000
25,19,122.000000,18448.0000
25,20,34.000000,10738.0000
25,21,172.000000,16814.0000
25,22,577.000000,17514.0000
25,23,56.000000,18314.0000
25,24,21.000000,12360.0000
26,0,341.000000,10532.0000
26,1,16.000000,16565.0000
26,2,203.000000,16191.0000
26,3,38.000000,17389.0000
26,4,193.000000,18446.0000
26,5,398.000000,23983.0000
26,6,32.000000,22862.0000
26,7,107.000000,12114.0000
26,8,310.000000,25457.0000
26,9,149.000000,18704.0000
26,10,353.000000,17176.0000
26,11,172.000000,24169.0000
26,12,289.000000,18371.0000
26,13,67.000000,25409.0000
26,14,154.000000,26568.0000
26,15,94.000000,26745.0000
26,16,728.000000,25326.0000
26,17,73.000000,19675.0000
26,18,610.000000,27825.0000
26,19,145.000000,20578.0000
26,20,445.000000,12234.0000
26,21,202.000000,18588.0000
26,22,393.000000,19589.0000
26,23,192.000000,20467.0000
26,24,278.000000,13787.0000
27,0,183.000000,10412.0000
27,1,172.000000,15811.0000
27,2,259.000000,16122.0000
27,3,536.000000,16923.0000
27,4,693.000000,17709.0000
27,5,270.000000,23447.0000
27,6,555.000000,22277.0000
27,7,115.000000,11672.0000
27,8,499.000000,24524.0000
27,9,180.000000,17771.0000
27,10,289.000000,16701.0000
27,11,560.000000,23303.0000
27,12,56.000000,17721.0000
27,13,85.000000,24562.0000
27,14,23.000000,26019.0000
27,15,255.000000,26029.0000
27,16,470.000000,24694.0000
27,17,73.000000,18645.0000
27,18,651.000000,27070.0000
27,19,135.000000,19703.0000
27,20,627.000000,11755.0000
27,21,664.000000,17940.0000
27,22,44.000000,19036.0000
27,23,12.000000,19832.0000
27,24,342.000000,13136.0000
28,0,3.000000,10599.0000
28,1,70.000000,16623.0000
28,2,270.000000,16623.0000
28,3,550.000000,17593.0000
28,4,688.000000,18382.0000
28,5,414.000000,24433.0000
28,6,671.000000,23059.0000
28,7,251.000000,12137.0000
28,8,365.000000,25648.0000
28,9,347.000000,18781.0000
28,10,375.000000,17495.0000
28,11,699.000000,24176.0000
28,12,330.000000,18341.0000
28,13,243.000000,25660.0000
28,14,271.000000,26699.0000
28,15,411.000000,26798.0000
28,16,17.000000,25499.0000
28,17,117.000000,19528.0000
28,18,127.000000,27820.0000
28,19,195.000000,20421.0000
28,20,515.000000,12021.0000
28,21,491.000000,18529.0000
28,22,112.000000,19509.0000
28,23,242.000000,20515.0000
28,24,436.000000,13753.0000
29,0,266.000000,10092.0000
29,1,293.000000,15942.0000
29,2,4.000000,15834.0000
29,3,240.000000,16801.0000
29,4,335.000000,17684.0000
29,5,140.000000,23395.0000
29,6,484.000000,22179.0000
29,7,315.000000,11721.0000
29,8,240.000000,24584.0000
29,9,641.000000,18118.0000
29,10,233.000000,17078.0000
29,11,502.000000,23631.0000
29,12,57.000000,17790.0000
29,13,22.000000,24592.0000
29,14,6.000000,25595.0000
29,15,331.000000,25912.0000
29,16,107.000000,24747.0000
29,17,409.000000,18866.0000
29,18,59.000000,26971.0000
29,19,163.000000,19516.0000
29,20,336.000000,11635.0000
29,21,117.000000,18003.0000
29,22,21.000000,18913.0000
29,23,437.000000,19969.0000
29,24,680.000000,13210.0000
30,0,123.000000,10610.0000
30,1,327.000000,16352.0000
30,2,113.000000,16534.0000
30,3,118.000000,17265.0000
30,4,365.000000,18167.0000
30,5,102.000000,24315.0000
30,6,90.000000,23077.0000
30,7,283.000000,12142.0000
30,8,638.000000,25424.0000
30,9,383.000000,18626.0000
30,10,2.000000,17307.0000
30,11,359.000000,24239.0000
30,12,61.000000,18252.0000
30,13,295.000000,25663.0000
30,14,97.000000,26850.0000
30,15,364.000000,26780.0000
30,16,85.000000,25446.0000
30,17,350.000000,19656.0000
30,18,123.000000,27861.0000
30,19,54.000000,20503.0000
30,20,201.000000,12038.0000
30,21,142.000000,18701.0000
30,22,164.000000,19543.0000
30,23,582.000000,20381.0000
30,24,455.000000,13668.0000
31,0,142.000000,10550.0000
31,1,423.000000,16343.0000
31,2,249.000000,16347.0000
31,3,112.000000,17225.0000
31,4,184.000000,18150.0000
31,5,188.000000,24309.0000
31,6,98.000000,22833.0000
31,7,57.000000,11974.0000
31,8,750.000000,25488.0000
31,9,200.000000,18454.0000
31,10,234.000000,17228.0000
31,11,323.000000,24066.0000
31,12,463.000000,18351.0000
31,13,379.000000,25305.0000
31,14,143.000000,26714.0000
31,15,440.000000,26724.0000
31,16,368.000000,25597.0000
31,17,33.000000,19569.0000
31,18,153.000000,27918.0000
31,19,166.000000,20504.0000
31,20,524.000000,12181.0000
31,21,65.000000,18544.0000
31,22,202.000000,19423.0000
31,23,460.000000,20401.0000
31,24,128.000000,13616.0000
32,0,167.000000,10297.0000
32,1,205.000000,15979.0000
32,2,438.000000,16014.0000
32,3,36.000000,16869.0000
32,4,283.000000,17834.0000
32,5,440.000000,23347.0000
32,6,96.000000,22237.0000
32,7,293.000000,11717.0000
32,8,198.000000,24594.0000
32,9,375.000000,17993.0000
32,10,451.000000,16888.0000
32,11,56.000000,23529.0000
32,12,300.000000,17790.0000
32,13,334.000000,24603.0000
32,14,249.000000,25919.0000
32,15,456.000000,25920.0000
32,16,449.000000,24841.0000
32,17,26.000000,18880.0000
32,18,348.000000,27233.0000
32,19,159.000000,19646.0000
32,20,164.000000,11822.0000
32,21,18.000000,18133.0000
32,22,189.000000,18992.0000
32,23,322.000000,19951.0000
32,24,32.000000,13082.0000
33,0,165.000000,10463.0000
33,1,46.000000,16353.0000
33,2,174.000000,16535.0000
33,3,229.000000,17442.0000
33,4,348.000000,18372.0000
33,5,614.000000,24423.0000
33,6,244.000000,22973.0000
33,7,186.000000,12280.0000
33,8,260.000000,25212.0000
33,9,103.000000,18367.0000
33,10,456.000000,17278.0000
33,11,27.000000,24023.0000
33,12,102.000000,18221.0000
33,13,210.000000,25267.0000
33,14,98.000000,26454.0000
33,15,552.000000,26482.0000
33,16,29.000000,25476.0000
33,17,390.000000,19307.0000
33,18,331.000000,27679.0000
33,19,53.000000,20319.0000
33,20,242.000000,12063.0000
33,21,211.000000,18585.0000
33,22,463.000000,19478.0000
33,23,312.000000,20417.0000
33,24,141.000000,13633.0000
34,0,122.000000,10273.0000
34,1,22.000000,15813.0000
34,2,89.000000,15989.0000
34,3,171.000000,16768.0000
34,4,63.000000,17667.0000
34,5,393.000000,23366.0000
34,6,118.000000,22175.0000
34,7,253.000000,11982.0000
34,8,420.000000,24552.0000
34,9,55.000000,18170.0000
34,10,173.000000,16863.0000
34,11,352.000000,23361.0000
34,12,210.000000,17834.0000
34,13,780.000000,24717.0000
34,14,72.000000,25877.0000
34,15,395.000000,25857.0000
34,16,350.000000,24659.0000
34,17,170.000000,18974.0000
34,18,150.000000,26997.0000
34,19,169.000000,19827.0000
34,20,167.000000,11669.0000
34,21,56.000000,18113.0000
34,22,256.000000,19024.0000
34,23,292.000000,19845.0000
34,24,238.000000,13066.0000
35,0,59.000000,5140.0000
35,1,309.000000,7930.0000
35,2,268.000000,7927.0000
35,3,69.000000,8403.0000
35,4,93.000000,8877.0000
35,5,210.000000,11649.0000
35,6,202.000000,10945.0000
35,7,318.000000,5822.0000
35,8,410.000000,12244.0000
35,9,19.000000,8948.0000
35,10,105.000000,8291.0000
35,11,223.000000,11610.0000
35,12,112.000000,8747.0000
35,13,798.000000,12281.0000
35,14,121.000000,12831.0000
35,15,47.000000,13021.0000
35,16,226.000000,12344.0000
35,17,156.000000,9477.0000
35,18,171.000000,13616.0000
35,19,575.000000,9952.0000
35,20,106.000000,5761.0000
35,21,207.000000,9088.0000
35,22,281.000000,9555.0000
35,23,297.000000,9842.0000
35,24,138.000000,6543.0000
