t_idx,node_idx,net_flux_q,velocity_v,acceleration_a,inertia_M,viscosity_C,external_force_F
5,22,173.0000,6.0000,-48.0000,113.5000,0.0117,-5447.9299
5,23,-152.0000,-138.0000,-4.0000,82.6667,0.0086,-331.8525
5,24,-1.0000,26.0000,100.0000,55.8333,0.0166,5583.7661
6,0,-45.0000,-84.0000,-106.0000,82.2857,0.0060,-8722.7924
6,1,189.0000,159.0000,-7.0000,116.4286,0.0054,-814.1490
6,2,67.0000,188.0000,98.0000,117.0000,0.0065,11467.2278
6,3,-92.0000,-206.0000,-175.0000,80.7143,0.0099,-14127.0407
6,4,-103.0000,-24.0000,9.0000,69.1429,0.0125,621.9855
6,5,233.0000,299.0000,317.0000,117.2857,0.0095,37182.4046
6,6,-233.0000,-388.0000,-399.0000,160.7143,0.0043,-64126.6551
6,7,17.0000,-172.0000,-358.0000,65.4286,0.0083,-23424.8486
6,8,-32.0000,84.0000,127.0000,78.0000,0.0103,9906.8694
6,9,190.0000,27.0000,-165.0000,116.1429,0.0126,-19163.2304
6,10,-122.0000,-217.0000,-180.0000,92.8571,0.0072,-16715.8501
6,11,20.0000,308.0000,514.0000,148.0000,0.0041,76073.2678
6,12,-194.0000,-169.0000,-310.0000,110.4286,0.0061,-34233.8847
6,13,135.0000,94.0000,211.0000,134.7143,0.0052,28425.2075
6,14,-116.0000,7.0000,79.0000,114.5714,0.0062,9051.1864
6,15,-158.0000,-110.0000,13.0000,122.0000,0.0061,1585.3286
6,16,-73.0000,-152.0000,-79.0000,81.2857,0.0067,-6422.5886
6,17,42.0000,58.0000,135.0000,73.5714,0.0069,9932.5443
6,18,25.0000,86.0000,186.0000,63.8571,0.0090,11878.2042
6,19,-14.0000,35.0000,3.0000,78.8571,0.0077,236.8423
6,20,35.0000,46.0000,-1.0000,67.8571,0.0074,-67.5167
6,21,214.0000,136.0000,-13.0000,139.8571,0.0049,-1817.4827
6,22,27.0000,-146.0000,-152.0000,101.1429,0.0105,-15375.2523
6,23,-139.0000,13.0000,151.0000,90.7143,0.0091,13697.9757
6,24,127.0000,128.0000,102.0000,66.0000,0.0149,6733.9135
7,0,-78.0000,-33.0000,51.0000,81.7500,0.0064,4169.0372
7,1,126.0000,-63.0000,-222.0000,117.6250,0.0057,-26113.1069
7,2,-32.0000,-99.0000,-287.0000,106.3750,0.0066,-30530.2831
7,3,3.0000,95.0000,301.0000,71.0000,0.0099,21371.9401
7,4,52.0000,155.0000,179.0000,67.0000,0.0106,11994.6367
7,5,-67.0000,-300.0000,-599.0000,111.0000,0.0065,-66490.9599
7,6,22.0000,255.0000,643.0000,143.3750,0.0042,92191.1869
7,7,13.0000,-4.0000,168.0000,58.8750,0.0088,9890.9648
7,8,141.0000,173.0000,89.0000,85.8750,0.0091,7644.4543
7,9,-275.0000,-465.0000,-492.0000,136.0000,0.0055,-66914.5392
7,10,22.0000,144.0000,361.0000,84.0000,0.0072,30325.0337
7,11,-102.0000,-122.0000,-430.0000,142.2500,0.0043,-61168.0221
7,12,18.0000,212.0000,381.0000,98.8750,0.0056,37672.5667
7,13,-76.0000,-211.0000,-305.0000,127.3750,0.0053,-38850.4929
7,14,-272.0000,-156.0000,-163.0000,134.2500,0.0065,-21883.7592
7,15,-3.0000,155.0000,265.0000,107.1250,0.0063,28389.0961
7,16,281.0000,354.0000,506.0000,106.2500,0.0054,53764.4257
7,17,315.0000,273.0000,215.0000,103.7500,0.0061,22307.9180
7,18,115.0000,90.0000,4.0000,70.2500,0.0095,281.8529
7,19,-10.0000,4.0000,-31.0000,70.2500,0.0083,-2177.7169
7,20,57.0000,22.0000,-24.0000,66.5000,0.0079,-1595.8266
7,21,-167.0000,-381.0000,-517.0000,143.2500,0.0042,-74061.8467
7,22,30.0000,3.0000,149.0000,92.2500,0.0112,13745.2837
7,23,-140.0000,-1.0000,-14.0000,96.8750,0.0097,-1356.2597
7,24,27.0000,-100.0000,-228.0000,61.1250,0.0129,-13937.7944
8,0,-23.0000,55.0000,88.0000,75.2222,0.0067,6619.9252
8,1,-296.0000,-422.0000,-359.0000,137.4444,0.0047,-49344.5346
8,2,142.0000,174.0000,273.0000,110.3333,0.0067,30122.1632
8,3,122.0000,119.0000,24.0000,76.6667,0.0098,1841.1623
8,4,-45.0000,-97.0000,-252.0000,64.5556,0.0106,-16269.0267
8,5,-51.0000,16.0000,316.0000,104.3333,0.0069,32969.4442
8,6,253.0000,231.0000,-24.0000,155.5556,0.0042,-3732.3634
8,7,-57.0000,-70.0000,-66.0000,58.6667,0.0090,-3872.6330
8,8,-137.0000,-278.0000,-451.0000,91.5556,0.0073,-41293.5823
8,9,-50.0000,225.0000,690.0000,126.4444,0.0053,87247.8553
8,10,194.0000,172.0000,28.0000,96.2222,0.0071,2695.4432
8,11,-49.0000,53.0000,175.0000,131.8889,0.0045,23080.7959
8,12,-190.0000,-208.0000,-420.0000,109.0000,0.0056,-45781.1727
8,13,-137.0000,-61.0000,150.0000,128.4444,0.0056,19266.3240
8,14,-58.0000,214.0000,370.0000,125.7778,0.0059,46539.0425
8,15,15.0000,18.0000,-137.0000,96.8889,0.0066,-13273.6583
8,16,95.0000,-186.0000,-540.0000,105.0000,0.0053,-56700.9942
8,17,279.0000,-36.0000,-309.0000,123.2222,0.0064,-38075.8980
8,18,-94.0000,-209.0000,-299.0000,72.8889,0.0079,-21795.4325
8,19,-53.0000,-43.0000,-47.0000,68.3333,0.0087,-3212.0417
8,20,109.0000,52.0000,30.0000,71.2222,0.0083,2137.0963
8,21,-24.0000,143.0000,524.0000,130.0000,0.0043,68120.6218
8,22,68.0000,38.0000,35.0000,89.5556,0.0117,3134.8882
8,23,-159.0000,-19.0000,-18.0000,103.7778,0.0103,-1868.1949
8,24,146.0000,119.0000,219.0000,70.5556,0.0126,15453.1689
9,0,104.0000,127.0000,72.0000,78.1000,0.0068,5624.0573
9,1,-2.0000,294.0000,716.0000,123.9000,0.0044,88713.6986
9,2,-32.0000,-174.0000,-348.0000,102.5000,0.0064,-35671.1175
9,3,-153.0000,-275.0000,-394.0000,84.3000,0.0077,-33216.3155
9,4,11.0000,56.0000,153.0000,59.2000,0.0109,9058.2103
9,5,120.0000,171.0000,155.0000,105.9000,0.0069,16415.6779
9,6,-103.0000,-356.0000,-587.0000,150.3000,0.0040,-88227.5082
9,7,-62.0000,-5.0000,65.0000,59.0000,0.0095,3834.9524
9,8,71.0000,208.0000,486.0000,89.5000,0.0068,43498.4113
9,9,4.0000,54.0000,-171.0000,114.2000,0.0056,-19527.9003
9,10,28.0000,-166.0000,-338.0000,89.4000,0.0069,-30218.3389
9,11,114.0000,163.0000,110.0000,130.1000,0.0047,14311.7644
9,12,16.0000,206.0000,414.0000,99.7000,0.0054,41276.9176
9,13,-51.0000,86.0000,147.0000,120.7000,0.0058,17743.3953
9,14,-65.0000,-7.0000,-221.0000,119.7000,0.0062,-26453.7436
9,15,225.0000,210.0000,192.0000,109.7000,0.0066,21063.7795
9,16,44.0000,-51.0000,135.0000,98.9000,0.0056,13351.2143
9,17,72.0000,-207.0000,-171.0000,118.1000,0.0061,-20196.3715
9,18,22.0000,116.0000,325.0000,67.8000,0.0081,22035.9363
9,19,-276.0000,-223.0000,-180.0000,89.1000,0.0079,-16039.7637
9,20,-59.0000,-168.0000,-220.0000,70.0000,0.0080,-15401.3400
9,21,-75.0000,-51.0000,-194.0000,124.5000,0.0046,-24153.2330
9,22,-40.0000,-108.0000,-146.0000,84.6000,0.0116,-12352.8492
9,23,-21.0000,138.0000,157.0000,95.5000,0.0095,14994.8081
9,24,108.0000,-38.0000,-157.0000,74.3000,0.0128,-11665.5875
10,0,-16.0000,-120.0000,-247.0000,72.4545,0.0069,-17897.1010
10,1,84.0000,86.0000,-208.0000,120.2727,0.0046,-25016.3322
10,2,137.0000,169.0000,343.0000,105.6364,0.0065,36234.3655
10,3,-58.0000,95.0000,370.0000,81.9091,0.0078,30307.1060
10,4,-247.0000,-258.0000,-314.0000,76.2727,0.0088,-23951.8970
10,5,-87.0000,-207.0000,-378.0000,104.1818,0.0065,-39382.0731
10,6,102.0000,205.0000,561.0000,145.9091,0.0040,81855.8225
10,7,-69.0000,-7.0000,-2.0000,59.9091,0.0100,-119.8881
10,8,-35.0000,-106.0000,-314.0000,84.5455,0.0070,-26548.0098
10,9,83.0000,79.0000,25.0000,111.3636,0.0058,2784.5478
10,10,-77.0000,-105.0000,61.0000,88.2727,0.0070,5383.9008
10,11,138.0000,24.0000,-139.0000,130.8182,0.0049,-18183.6093
10,12,-52.0000,-68.0000,-274.0000,95.3636,0.0057,-26130.0221
10,13,157.0000,208.0000,122.0000,124.0000,0.0056,15129.1575
10,14,68.0000,133.0000,140.0000,115.0000,0.0063,16100.8316
10,15,92.0000,-133.0000,-343.0000,108.0909,0.0065,-37076.0420
10,16,-168.0000,-212.0000,-161.0000,105.1818,0.0055,-16935.4410
10,17,-33.0000,-105.0000,102.0000,110.3636,0.0063,11256.4266
10,18,-166.0000,-188.0000,-304.0000,76.7273,0.0075,-23326.5087
10,19,230.0000,506.0000,729.0000,101.9091,0.0051,74294.3148
10,20,-2.0000,57.0000,225.0000,63.8182,0.0082,14359.5604
10,21,7.0000,82.0000,133.0000,113.8182,0.0048,15138.2087
10,22,177.0000,217.0000,325.0000,93.0000,0.0094,30227.0319
10,23,-161.0000,-140.0000,-278.0000,101.4545,0.0094,-28205.6735
10,24,-104.0000,-212.0000,-174.0000,77.0000,0.0099,-13400.1068
11,0,-24.0000,-8.0000,112.0000,68.4167,0.0072,7662.6090
11,1,-66.0000,-150.0000,-236.0000,115.7500,0.0047,-27317.7064
11,2,121.0000,-16.0000,-185.0000,106.9167,0.0067,-19779.6910
11,3,9.0000,67.0000,-28.0000,75.8333,0.0081,-2122.7937
11,4,101.0000,348.0000,606.0000,78.3333,0.0066,47472.3128
11,5,74.0000,161.0000,368.0000,101.6667,0.0065,37414.3826
11,6,-50.0000,-152.0000,-357.0000,137.9167,0.0041,-49236.8767
11,7,-60.0000,9.0000,16.0000,59.9167,0.0104,958.7605
11,8,-12.0000,23.0000,129.0000,78.5000,0.0072,10126.6667
11,9,119.0000,36.0000,-43.0000,112.0000,0.0060,-4815.7826
11,10,-48.0000,29.0000,134.0000,84.9167,0.0073,11379.0451
11,11,103.0000,-35.0000,-59.0000,128.5000,0.0051,-7581.6788
11,12,-119.0000,-67.0000,1.0000,97.3333,0.0059,96.9374
11,13,64.0000,-93.0000,-301.0000,119.0000,0.0058,-35819.5362
11,14,0.0000,-68.0000,-201.0000,105.4167,0.0065,-21189.1919
11,15,-6.0000,-98.0000,35.0000,99.5833,0.0066,3484.7744
11,16,131.0000,299.0000,511.0000,107.3333,0.0052,54848.8748
11,17,0.0000,33.0000,138.0000,101.1667,0.0066,13961.2174
11,18,77.0000,243.0000,431.0000,76.7500,0.0070,33080.9457
11,19,-266.0000,-496.0000,-1002.0000,115.5833,0.0043,-115816.6088
11,20,-106.0000,-104.0000,-161.0000,67.3333,0.0084,-10841.5399
11,21,-76.0000,-83.0000,-165.0000,110.6667,0.0049,-18260.4096
11,22,103.0000,-74.0000,-291.0000,93.8333,0.0096,-27306.2088
11,23,-118.0000,43.0000,183.0000,102.8333,0.0096,18818.9131
11,24,49.0000,153.0000,365.0000,74.6667,0.0095,27254.7914
12,0,39.0000,63.0000,71.0000,66.1538,0.0074,4697.3898
12,1,-104.0000,-38.0000,112.0000,114.8462,0.0049,12862.5831
12,2,-77.0000,-198.0000,-182.0000,104.6154,0.0065,-19041.2774
12,3,28.0000,19.0000,-48.0000,72.1538,0.0084,-3463.2255
12,4,-8.0000,-109.0000,-457.0000,72.9231,0.0068,-33326.5841
12,5,-104.0000,-178.0000,-339.0000,101.8462,0.0064,-34526.9843
12,6,96.0000,146.0000,298.0000,134.6923,0.0042,40138.9247
12,7,193.0000,253.0000,244.0000,70.1538,0.0088,17119.7717
12,8,80.0000,92.0000,69.0000,78.6154,0.0074,5425.1423
12,9,-129.0000,-248.0000,-284.0000,113.3077,0.0057,-32180.8080
12,10,170.0000,218.0000,189.0000,91.4615,0.0070,17287.7474
12,11,-218.0000,-321.0000,-286.0000,135.3846,0.0048,-38721.5268
12,12,-259.0000,-140.0000,-73.0000,109.7692,0.0060,-8014.0008
12,13,20.0000,-44.0000,49.0000,111.3846,0.0060,5457.5823
12,14,203.0000,203.0000,271.0000,112.9231,0.0063,30603.4302
12,15,41.0000,47.0000,145.0000,95.0769,0.0068,13786.4742
12,16,220.0000,89.0000,-210.0000,116.0000,0.0053,-24359.5252
12,17,-216.0000,-216.0000,-249.0000,110.0000,0.0064,-27391.3836
12,18,-6.0000,-83.0000,-326.0000,71.3077,0.0071,-23246.8983
12,19,13.0000,279.0000,775.0000,107.6923,0.0042,83462.7012
12,20,230.0000,336.0000,440.0000,79.8462,0.0067,35134.5734
12,21,-222.0000,-146.0000,-63.0000,119.2308,0.0050,-7512.2735
12,22,-13.0000,-116.0000,-42.0000,87.6154,0.0096,-3680.9547
12,23,-12.0000,106.0000,63.0000,95.8462,0.0095,6039.3126
12,24,35.0000,-14.0000,-167.0000,71.6154,0.0099,-11959.9077
13,0,-24.0000,-63.0000,-126.0000,63.1429,0.0076,-7956.4818
13,1,-79.0000,25.0000,63.0000,112.2857,0.0051,7074.1269
13,2,47.0000,124.0000,322.0000,100.5000,0.0066,32361.8148
13,3,111.0000,83.0000,64.0000,74.9286,0.0086,4796.1383
13,4,79.0000,87.0000,196.0000,73.3571,0.0069,14378.6031
13,5,13.0000,117.0000,295.0000,95.5000,0.0065,28173.2620
13,6,-199.0000,-295.0000,-441.0000,139.2857,0.0042,-61426.2261
13,7,36.0000,-157.0000,-410.0000,67.7143,0.0084,-27764.1790
13,8,51.0000,-29.0000,-121.0000,76.6429,0.0077,-9274.0080
13,9,-274.0000,-145.0000,103.0000,124.7857,0.0058,12852.0849
13,10,-111.0000,-281.0000,-499.0000,92.8571,0.0063,-46337.4882
13,11,189.0000,407.0000,728.0000,139.2143,0.0044,101349.7885
13,12,171.0000,430.0000,570.0000,114.1429,0.0050,65063.5841
13,13,102.0000,82.0000,126.0000,110.7143,0.0061,13950.5034
13,14,193.0000,-10.0000,-213.0000,118.6429,0.0065,-25270.9938
13,15,180.0000,139.0000,92.0000,101.1429,0.0069,9306.1059
13,16,-380.0000,-600.0000,-689.0000,134.8571,0.0042,-92919.0622
13,17,-162.0000,54.0000,270.0000,113.7143,0.0066,30703.2130
13,18,-163.0000,-157.0000,-74.0000,77.8571,0.0070,-5762.5309
13,19,76.0000,63.0000,-216.0000,105.4286,0.0043,-22772.2996
13,20,-57.0000,-287.0000,-623.0000,78.2143,0.0062,-48729.2717
13,21,301.0000,523.0000,669.0000,132.2143,0.0042,88453.5782
13,22,-198.0000,-185.0000,-69.0000,95.5000,0.0091,-6591.1792
13,23,187.0000,199.0000,93.0000,102.3571,0.0087,9520.9439
13,24,-89.0000,-124.0000,-110.0000,72.8571,0.0097,-8015.4825
14,0,0.0000,24.0000,87.0000,58.9333,0.0079,5127.3894
14,1,45.0000,124.0000,99.0000,107.8000,0.0052,10672.8413
14,2,-61.0000,-108.0000,-232.0000,97.8667,0.0066,-22705.7848
14,3,53.0000,-58.0000,-141.0000,73.4667,0.0088,-10359.3081
14,4,139.0000,60.0000,-27.0000,77.7333,0.0071,-2098.3717
14,5,-37.0000,-50.0000,-167.0000,91.6000,0.0067,-15297.5353
14,6,134.0000,333.0000,628.0000,138.9333,0.0040,87251.4739
14,7,-123.0000,-159.0000,-2.0000,71.4000,0.0082,-144.0991
14,8,-12.0000,-63.0000,-34.0000,72.3333,0.0079,-2459.8295
14,9,111.0000,385.0000,530.0000,123.8667,0.0052,65651.3241
14,10,-192.0000,-81.0000,200.0000,99.4667,0.0065,19892.8082
14,11,-83.0000,-272.0000,-679.0000,135.4667,0.0043,-91983.0357
14,12,-38.0000,-209.0000,-639.0000,109.0667,0.0050,-69694.6479
14,13,172.0000,70.0000,-12.0000,114.8000,0.0063,-1377.1591
14,14,-208.0000,-401.0000,-391.0000,124.6000,0.0056,-48720.8453
14,15,-64.0000,-244.0000,-383.0000,98.6667,0.0064,-37790.8999
14,16,242.0000,622.0000,1222.0000,142.0000,0.0035,173526.1958
14,17,7.0000,169.0000,115.0000,106.6000,0.0065,12260.0987
14,18,-284.0000,-121.0000,36.0000,91.6000,0.0071,3296.7418
14,19,-119.0000,-195.0000,-258.0000,106.3333,0.0044,-27434.8501
14,20,18.0000,75.0000,362.0000,74.2000,0.0063,26860.8747
14,21,-50.0000,-351.0000,-874.0000,126.7333,0.0041,-110766.3579
14,22,78.0000,276.0000,461.0000,94.3333,0.0077,43489.7856
14,23,273.0000,86.0000,-113.0000,113.7333,0.0089,-12851.1056
14,24,-1.0000,88.0000,212.0000,68.0667,0.0098,14430.9934
15,0,-50.0000,-50.0000,-74.0000,58.3750,0.0081,-4320.1564
15,1,173.0000,128.0000,4.0000,111.8750,0.0053,448.1739
