t_idx,node_idx,node_kl_drift,node_univariate_z_score,micro_anomaly_flag
7,2,0.0000,0.1721,0
7,3,0.0001,0.3604,0
7,4,0.0000,0.6055,0
7,5,0.0000,0.1334,0
7,6,0.0001,0.2361,0
7,7,0.0000,0.0578,0
7,8,0.0000,1.3632,0
7,9,0.0003,2.0139,0
7,10,0.0000,0.1875,0
7,11,0.0000,0.2937,0
7,12,0.0001,0.5138,0
7,13,0.0001,0.8236,0
7,14,0.0002,2.1344,0
7,15,0.0000,0.5880,0
7,16,0.0000,2.2750,0
7,17,0.0002,3.4374,1
7,18,0.0000,1.9109,0
7,19,0.0000,0.1350,0
7,20,0.0001,0.2393,0
7,21,0.0002,0.8445,0
7,22,0.0002,0.8024,0
7,23,0.0000,1.1572,0
7,24,0.0000,0.4997,0
8,0,0.0003,0.2482,0
8,1,0.0002,3.5097,1
8,2,0.0002,1.6223,0
8,3,0.0001,1.0620,0
8,4,0.0002,0.7253,0
8,5,0.0001,0.0153,0
8,6,0.0002,1.6781,0
8,7,0.0001,0.7637,0
8,8,0.0001,1.7445,0
8,9,0.0002,0.0152,0
8,10,0.0001,2.0275,0
8,11,0.0003,0.0522,0
8,12,0.0001,1.2341,0
8,13,0.0001,1.1609,0
8,14,0.0002,0.2059,0
8,15,0.0001,0.6896,0
8,16,0.0000,0.1083,0
8,17,0.0003,1.7577,0
8,18,0.0001,0.8551,0
8,19,0.0000,0.5517,0
8,20,0.0000,0.8417,0
8,21,0.0001,0.1413,0
8,22,0.0000,0.2044,0
8,23,0.0000,1.1855,0
8,24,0.0000,1.9358,0
9,0,0.0000,1.1409,0
9,1,0.0004,0.2768,0
9,2,0.0000,0.0183,0
9,3,0.0000,2.2828,0
9,4,0.0001,0.0967,0
9,5,0.0004,1.6004,0
9,6,0.0001,0.6992,0
9,7,0.0001,0.7578,0
9,8,0.0001,0.5630,0
9,9,0.0000,0.3724,0
9,10,0.0001,0.0126,0
9,11,0.0000,1.1106,0
9,12,0.0001,0.5823,0
9,13,0.0001,0.4333,0
9,14,0.0002,0.2417,0
9,15,0.0000,2.4565,0
9,16,0.0003,0.3484,0
9,17,0.0004,0.0717,0
9,18,0.0002,0.5473,0
9,19,0.0002,2.8139,0
9,20,0.0002,1.2771,0
9,21,0.0001,0.2063,0
9,22,0.0001,1.7493,0
9,23,0.0001,0.2766,0
9,24,0.0000,1.1136,0
10,0,0.0000,0.2693,0
10,1,0.0001,0.3138,0
10,2,0.0000,1.3788,0
10,3,0.0006,0.8033,0
10,4,0.0001,3.6038,1
10,5,0.0002,0.4510,0
10,6,0.0002,0.5851,0
10,7,0.0003,0.7853,0
10,8,0.0001,0.5239,0
10,9,0.0003,0.9433,0
10,10,0.0002,1.0356,0
10,11,0.0001,1.1495,0
10,12,0.0001,0.0242,0
10,13,0.0000,1.0764,0
10,14,0.0001,0.7306,0
10,15,0.0001,0.8794,0
10,16,0.0001,2.2905,0
10,17,0.0001,0.8707,0
10,18,0.0001,1.7148,0
10,19,0.0001,2.1195,0
10,20,0.0000,0.4465,0
10,21,0.0002,0.3787,0
10,22,0.0000,1.4335,0
10,23,0.0000,1.1406,0
10,24,0.0004,1.3327,0
11,0,0.0001,0.3456,0
11,1,0.0001,0.7500,0
11,2,0.0000,1.0859,0
11,3,0.0000,0.0595,0
11,4,0.0000,1.2134,0
11,5,0.0002,1.0334,0
11,6,0.0002,0.3947,0
11,7,0.0000,0.6156,0
11,8,0.0000,0.2574,0
11,9,0.0000,1.1374,0
11,10,0.0002,0.6528,0
11,11,0.0001,0.8110,0
11,12,0.0000,0.6095,0
11,13,0.0001,0.3144,0
11,14,0.0001,0.1780,0
11,15,0.0001,0.0926,0
11,16,0.0002,0.5910,0
11,17,0.0001,0.5471,0
11,18,0.0002,1.2287,0
11,19,0.0000,1.8609,0
11,20,0.0000,1.7056,0
11,21,0.0000,0.2467,0
11,22,0.0002,0.3073,0
11,23,0.0000,0.6013,0
11,24,0.0001,0.4568,0
12,0,0.0001,0.4050,0
12,1,0.0000,0.9728,0
12,2,0.0000,0.5867,0
12,3,0.0001,0.1459,0
12,4,0.0001,0.0033,0
12,5,0.0000,0.6669,0
12,6,0.0001,0.5656,0
12,7,0.0001,2.6882,0
12,8,0.0000,0.7373,0
12,9,0.0003,0.8269,0
12,10,0.0001,1.6206,0
12,11,0.0002,1.3390,0
12,12,0.0001,1.8352,0
12,13,0.0001,0.0259,0
12,14,0.0000,1.7344,0
12,15,0.0002,0.4481,0
12,16,0.0001,1.2896,0
12,17,0.0002,2.2454,0
12,18,0.0002,0.2073,0
12,19,0.0001,0.2749,0
12,20,0.0002,2.4212,0
12,21,0.0001,1.3452,0
12,22,0.0000,1.2520,0
12,23,0.0000,0.5162,0
12,24,0.0001,0.2786,0
13,0,0.0000,0.2382,0
13,1,0.0000,0.6560,0
13,2,0.0000,0.3509,0
13,3,0.0004,1.0112,0
13,4,0.0000,0.9283,0
13,5,0.0001,0.3748,0
13,6,0.0001,1.3457,0
13,7,0.0000,0.2751,0
13,8,0.0003,0.4127,0
13,9,0.0001,1.8732,0
13,10,0.0000,1.3620,0
13,11,0.0001,1.3542,0
13,12,0.0002,2.9215,0
13,13,0.0002,0.9563,0
13,14,0.0001,1.6598,0
13,15,0.0002,1.6943,0
13,16,0.0001,3.6883,1
13,17,0.0001,1.3740,0
13,18,0.0000,2.0021,0
13,19,0.0001,0.6961,0
13,20,0.0001,0.8612,0
13,21,0.0000,2.5464,0
13,22,0.0000,3.4938,1
13,23,0.0000,3.1556,1
13,24,0.0000,1.4160,0
14,0,0.0000,0.0460,0
14,1,0.0000,0.2936,0
14,2,0.0002,0.7019,0
14,3,0.0000,0.2434,0
14,4,0.0001,1.6663,0
14,5,0.0000,0.2475,0
14,6,0.0002,0.9393,0
14,7,0.0000,1.5337,0
14,8,0.0000,0.2675,0
14,9,0.0002,0.9656,0
14,10,0.0001,1.8889,0
14,11,0.0004,0.5118,0
14,12,0.0001,0.2671,0
14,13,0.0000,1.4941,0
14,14,0.0000,1.4799,0
14,15,0.0000,0.8844,0
14,16,0.0000,1.0615,0
14,17,0.0002,0.1030,0
14,18,0.0000,2.9850,0
14,19,0.0000,0.5753,0
14,20,0.0001,0.0742,0
14,21,0.0000,0.0702,0
14,22,0.0003,0.2886,0
14,23,0.0002,3.0077,1
14,24,0.0000,0.3726,0
15,0,0.0000,0.9511,0
15,1,0.0004,1.1767,0
15,2,0.0001,1.2042,0
15,3,0.0000,2.5529,0
15,4,0.0000,1.1307,0
15,5,0.0001,0.0556,0
15,6,0.0002,0.7937,0
15,7,0.0000,0.6100,0
15,8,0.0001,0.0653,0
15,9,0.0004,0.2061,0
15,10,0.0000,0.7500,0
15,11,0.0001,0.7917,0
15,12,0.0001,0.6014,0
15,13,0.0000,0.7052,0
15,14,0.0000,0.5485,0
15,15,0.0002,0.2065,0
15,16,0.0001,0.4859,0
15,17,0.0000,1.5867,0
15,18,0.0002,1.7071,0
15,19,0.0000,1.5276,0
15,20,0.0000,0.6893,0
15,21,0.0001,0.5317,0
15,22,0.0001,0.9252,0
15,23,0.0001,0.0633,0
15,24,0.0000,0.5418,0
16,0,0.0000,0.9402,0
16,1,0.0000,1.1624,0
16,2,0.0000,0.4513,0
16,3,0.0002,0.2996,0
16,4,0.0001,0.2384,0
16,5,0.0000,1.8259,0
16,6,0.0002,0.2459,0
16,7,0.0000,0.0510,0
16,8,0.0000,1.0088,0
16,9,0.0001,0.1917,0
16,10,0.0002,2.0300,0
16,11,0.0003,1.4243,0
16,12,0.0001,2.5297,0
16,13,0.0000,0.3612,0
16,14,0.0001,0.2496,0
16,15,0.0000,0.2857,0
16,16,0.0001,0.9164,0
16,17,0.0001,0.0484,0
16,18,0.0000,0.3150,0
16,19,0.0000,0.9662,0
16,20,0.0001,1.0324,0
16,21,0.0000,1.2582,0
16,22,0.0000,0.4838,0
16,23,0.0000,1.2911,0
16,24,0.0003,0.3285,0
17,0,0.0002,2.0102,0
17,1,0.0002,0.5418,0
17,2,0.0001,0.7752,0
17,3,0.0000,1.8422,0
17,4,0.0004,2.2399,0
17,5,0.0000,1.9409,0
17,6,0.0000,1.9100,0
17,7,0.0000,0.8616,0
17,8,0.0001,2.5117,0
17,9,0.0001,1.5609,0
17,10,0.0000,0.2699,0
17,11,0.0001,0.6736,0
17,12,0.0001,0.4742,0
17,13,0.0002,2.0431,0
17,14,0.0001,0.1684,0
17,15,0.0003,0.2047,0
17,16,0.0001,0.1339,0
17,17,0.0002,0.9120,0
17,18,0.0001,0.9499,0
17,19,0.0000,0.8413,0
17,20,0.0000,0.2928,0
17,21,0.0001,0.4015,0
17,22,0.0000,2.0453,0
17,23,0.0003,0.0996,0
17,24,0.0000,0.3305,0
18,0,0.0000,1.3040,0
18,1,0.0000,1.0818,0
18,2,0.0001,0.4363,0
18,3,0.0000,1.1447,0
18,4,0.0001,0.2172,0
18,5,0.0003,0.0084,0
18,6,0.0002,1.3419,0
18,7,0.0000,2.2921,0
18,8,0.0001,0.9134,0
18,9,0.0002,0.2266,0
18,10,0.0002,0.5760,0
18,11,0.0000,0.2697,0
18,12,0.0001,1.8478,0
18,13,0.0001,2.3705,0
18,14,0.0001,1.7847,0
18,15,0.0001,0.1215,0
18,16,0.0002,0.0373,0
18,17,0.0001,0.0035,0
18,18,0.0001,1.1946,0
18,19,0.0001,0.7632,0
18,20,0.0000,1.8876,0
18,21,0.0001,0.2040,0
18,22,0.0000,1.2244,0
18,23,0.0001,0.1362,0
18,24,0.0001,1.6642,0
19,0,0.0000,3.1136,1
19,1,0.0001,0.4117,0
19,2,0.0000,1.2147,0
19,3,0.0001,0.1959,0
19,4,0.0001,1.7781,0
19,5,0.0001,0.4898,0
19,6,0.0000,0.5400,0
19,7,0.0001,2.5225,0
19,8,0.0001,1.2927,0
19,9,0.0002,1.0775,0
19,10,0.0003,2.1038,0
19,11,0.0001,0.8565,0
19,12,0.0004,0.2520,0
19,13,0.0001,2.0115,0
19,14,0.0000,1.4165,0
19,15,0.0002,1.9170,0
19,16,0.0000,0.4561,0
19,17,0.0000,0.1782,0
19,18,0.0001,1.4161,0
19,19,0.0000,0.4717,0
19,20,0.0000,1.5769,0
19,21,0.0001,0.2375,0
19,22,0.0000,1.6544,0
19,23,0.0001,0.5595,0
19,24,0.0000,0.5882,0
20,0,0.0001,1.6652,0
20,1,0.0001,0.4080,0
20,2,0.0001,3.3916,1
20,3,0.0001,1.0641,0
20,4,0.0002,0.7568,0
20,5,0.0000,4.2055,1
20,6,0.0001,0.6269,0
20,7,0.0001,0.1970,0
20,8,0.0001,0.2553,0
20,9,0.0000,1.0869,0
20,10,0.0000,0.6511,0
20,11,0.0000,0.8364,0
20,12,0.0001,0.5658,0
20,13,0.0001,1.3173,0
20,14,0.0001,0.7946,0
20,15,0.0000,1.3024,0
20,16,0.0001,1.3307,0
20,17,0.0001,0.1791,0
20,18,0.0000,0.7255,0
20,19,0.0001,0.0321,0
20,20,0.0000,1.0866,0
20,21,0.0000,0.4492,0
20,22,0.0001,0.1162,0
20,23,0.0000,0.1486,0
20,24,0.0000,1.0311,0
21,0,0.0000,1.1780,0
21,1,0.0002,2.6064,0
21,2,0.0001,0.3791,0
21,3,0.0000,2.1790,0
21,4,0.0000,0.1861,0
21,5,0.0002,0.4739,0
21,6,0.0002,1.5935,0
21,7,0.0000,0.4629,0
21,8,0.0001,1.1628,0
21,9,0.0001,1.2782,0
21,10,0.0001,1.0330,0
21,11,0.0001,2.0591,0
21,12,0.0000,0.0012,0
21,13,0.0002,0.2589,0
21,14,0.0001,1.7000,0
21,15,0.0000,0.6720,0
21,16,0.0000,0.9816,0
21,17,0.0000,0.1015,0
21,18,0.0002,3.0354,1
21,19,0.0001,0.7082,0
21,20,0.0000,0.5129,0
21,21,0.0001,0.7904,0
21,22,0.0001,2.1010,0
21,23,0.0004,2.0474,0
21,24,0.0000,1.9789,0
22,0,0.0003,2.0428,0
22,1,0.0002,0.7433,0
22,2,0.0001,1.6236,0
22,3,0.0002,0.9538,0
22,4,0.0000,0.4372,0
22,5,0.0001,1.1509,0
22,6,0.0001,0.7521,0
22,7,0.0000,0.1288,0
22,8,0.0001,0.4722,0
22,9,0.0000,0.1684,0
22,10,0.0001,1.4890,0
22,11,0.0002,0.0915,0
22,12,0.0000,2.5224,0
22,13,0.0000,0.3946,0
22,14,0.0000,0.2800,0
22,15,0.0001,1.9411,0
22,16,0.0002,0.3444,0
22,17,0.0002,0.2050,0
22,18,0.0003,0.1524,0
22,19,0.0000,1.3301,0
22,20,0.0000,2.6511,0
22,21,0.0001,0.5546,0
22,22,0.0001,0.1296,0
22,23,0.0002,0.4088,0
22,24,0.0000,1.7429,0
23,0,0.0000,0.9469,0
23,1,0.0000,0.3395,0
23,2,0.0000,0.4003,0
23,3,0.0000,0.3830,0
23,4,0.0000,0.9033,0
23,5,0.0002,0.1929,0
23,6,0.0000,0.0191,0
23,7,0.0000,0.2373,0
23,8,0.0000,0.2816,0
23,9,0.0000,0.5693,0
23,10,0.0001,0.1343,0
23,11,0.0000,0.4486,0
23,12,0.0002,0.6578,0
23,13,0.0001,0.0391,0
23,14,0.0001,0.5790,0
23,15,0.0000,2.9936,0
23,16,0.0000,0.3530,0
23,17,0.0000,0.9366,0
23,18,0.0000,1.3016,0
23,19,0.0001,0.8247,0
23,20,0.0001,0.0514,0
23,21,0.0001,0.2914,0
23,22,0.0000,0.3919,0
23,23,0.0000,0.8360,0
23,24,0.0000,0.5614,0
24,0,0.0000,1.8095,0
24,1,0.0000,0.2849,0
24,2,0.0001,0.3371,0
24,3,0.0001,0.9406,0
24,4,0.0000,1.0883,0
24,5,0.0001,0.9992,0
24,6,0.0001,0.7872,0
24,7,0.0001,0.9030,0
24,8,0.0001,1.7979,0
24,9,0.0001,1.2058,0
24,10,0.0004,0.6438,0
24,11,0.0000,0.7521,0
24,12,0.0001,0.2815,0
24,13,0.0002,0.0671,0
24,14,0.0001,2.5678,0
24,15,0.0002,0.0856,0
24,16,0.0003,0.5145,0
24,17,0.0001,0.1326,0
24,18,0.0000,0.3198,0
24,19,0.0000,0.5776,0
24,20,0.0001,0.4386,0
24,21,0.0001,0.4857,0
24,22,0.0000,1.9630,0
24,23,0.0000,0.4387,0
24,24,0.0000,0.7436,0
25,0,0.0004,0.7907,0
25,1,0.0005,0.4629,0
25,2,0.0001,0.7869,0
25,3,0.0000,1.4608,0
25,4,0.0002,0.9421,0
25,5,0.0003,1.5504,0
25,6,0.0001,0.3606,0
25,7,0.0000,0.2163,0
25,8,0.0000,0.1721,0
25,9,0.0000,0.6451,0
25,10,0.0001,1.9371,0
25,11,0.0007,0.5089,0
25,12,0.0001,0.9206,0
25,13,0.0002,0.0622,0
25,14,0.0001,0.3091,0
25,15,0.0000,0.9670,0
25,16,0.0002,1.5694,0
25,17,0.0000,0.2462,0
25,18,0.0000,0.5262,0
25,19,0.0002,1.1278,0
25,20,0.0000,1.0675,0
25,21,0.0004,0.3227,0
25,22,0.0000,0.2179,0
25,23,0.0002,0.4086,0
25,24,0.0000,1.6645,0
26,0,0.0000,0.4685,0
26,1,0.0001,1.3095,0
26,2,0.0005,0.0550,0
26,3,0.0000,2.0904,0
26,4,0.0001,2.4555,0
26,5,0.0001,1.1679,0
26,6,0.0002,1.9419,0
26,7,0.0000,0.4164,0
26,8,0.0002,2.4941,0
26,9,0.0000,1.3382,0
26,10,0.0001,0.6873,0
26,11,0.0000,2.1550,0
26,12,0.0003,0.1944,0
26,13,0.0001,0.3908,0
26,14,0.0000,0.5285,0
26,15,0.0001,1.0571,0
26,16,0.0001,0.8031,0
26,17,0.0000,0.4057,0
26,18,0.0001,2.1156,0
26,19,0.0000,0.1741,0
26,20,0.0000,2.0400,0
26,21,0.0001,4.0367,1
26,22,0.0001,0.8061,0
26,23,0.0001,0.0944,0
26,24,0.0000,1.4472,0
27,0,0.0001,0.2257,0
27,1,0.0000,0.4480,0
27,2,0.0002,1.5390,0
27,3,0.0001,1.1603,0
27,4,0.0002,1.4763,0
27,5,0.0000,0.7305,0
27,6,0.0003,0.8017,0
27,7,0.0000,0.3776,0
27,8,0.0002,1.0473,0
27,9,0.0003,0.5513,0
27,10,0.0002,2.2113,0
27,11,0.0000,2.0017,0
27,12,0.0000,1.7179,0
27,13,0.0002,1.6940,0
27,14,0.0001,1.7876,0
27,15,0.0002,1.2533,0
27,16,0.0003,0.2244,0
27,17,0.0002,0.1966,0
27,18,0.0001,0.7052,0
27,19,0.0000,1.9209,0
27,20,0.0000,0.3418,0
27,21,0.0001,1.2797,0
27,22,0.0001,1.2813,0
27,23,0.0001,0.7451,0
27,24,0.0000,0.3631,0
28,0,0.0003,0.8534,0
28,1,0.0001,1.0562,0
28,2,0.0002,0.4565,0
28,3,0.0000,0.1075,0
28,4,0.0004,0.0184,0
28,5,0.0000,0.0115,0
28,6,0.0000,1.4165,0
28,7,0.0001,1.2259,0
28,8,0.0000,0.3199,0
28,9,0.0002,2.6618,0
28,10,0.0002,0.3306,0
28,11,0.0001,0.8131,0
28,12,0.0000,0.8108,0
28,13,0.0000,0.5463,0
28,14,0.0001,1.0596,0
28,15,0.0001,0.5042,0
28,16,0.0001,0.4282,0
28,17,0.0001,2.9650,0
28,18,0.0001,0.3634,0
28,19,0.0000,1.9432,0
28,20,0.0000,1.4649,0
28,21,0.0000,0.2490,0
28,22,0.0000,0.9156,0
28,23,0.0001,0.7247,0
28,24,0.0000,3.4231,1
29,0,0.0000,1.1166,0
29,1,0.0003,0.2272,0
29,2,0.0001,0.3407,0
29,3,0.0000,0.8481,0
29,4,0.0000,0.9963,0
29,5,0.0000,0.2057,0
29,6,0.0000,0.1467,0
29,7,0.0001,0.3933,0
29,8,0.0000,1.9122,0
29,9,0.0000,0.5362,0
29,10,0.0000,0.5759,0
29,11,0.0001,0.8571,0
29,12,0.0001,0.3607,0
29,13,0.0000,0.5119,0
29,14,0.0000,0.4100,0
29,15,0.0002,0.9959,0
29,16,0.0000,0.2409,0
29,17,0.0001,2.6415,0
29,18,0.0002,0.3701,0
29,19,0.0001,0.4892,0
29,20,0.0000,0.5856,0
29,21,0.0001,0.5868,0
29,22,0.0001,0.7442,0
29,23,0.0001,2.5404,0
29,24,0.0000,1.1134,0
30,0,0.0001,1.7747,0
30,1,0.0000,1.5682,0
30,2,0.0000,0.1104,0
30,3,0.0000,0.8356,0
30,4,0.0001,0.3908,0
30,5,0.0003,0.4065,0
30,6,0.0002,0.6148,0
30,7,0.0000,0.8121,0
30,8,0.0001,2.5390,0
30,9,0.0001,0.7118,0
30,10,0.0000,0.8562,0
30,11,0.0002,0.4940,0
30,12,0.0001,1.7402,0
30,13,0.0001,0.7390,0
30,14,0.0000,0.4216,0
30,15,0.0001,0.9938,0
30,16,0.0000,0.6755,0
30,17,0.0004,0.8645,0
30,18,0.0001,0.4309,0
30,19,0.0000,0.2089,0
30,20,0.0001,1.5083,0
30,21,0.0001,0.7513,0
30,22,0.0001,0.7329,0
30,23,0.0001,0.7565,0
30,24,0.0000,0.2979,0
31,0,0.0000,0.9417,0
31,1,0.0000,0.7773,0
31,2,0.0000,2.1088,0
31,3,0.0000,0.1580,0
31,4,0.0002,0.5566,0
31,5,0.0000,0.3072,0
31,6,0.0000,0.3362,0
31,7,0.0001,1.5150,0
31,8,0.0002,0.4304,0
31,9,0.0000,0.8456,0
31,10,0.0002,0.7890,0
31,11,0.0000,0.9429,0
31,12,0.0000,0.1405,0
31,13,0.0001,1.4375,0
31,14,0.0003,1.1468,0
31,15,0.0002,1.1524,0
31,16,0.0000,1.9308,0
31,17,0.0000,0.8255,0
31,18,0.0001,0.4369,0
31,19,0.0000,0.5344,0
31,20,0.0000,0.1211,0
31,21,0.0002,1.2319,0
31,22,0.0002,0.7224,0
31,23,0.0001,0.7960,0
31,24,0.0001,0.6411,0
32,0,0.0000,1.4289,0
32,1,0.0001,1.0494,0
32,2,0.0001,0.0763,0
32,3,0.0001,0.7942,0
32,4,0.0000,1.1947,0
32,5,0.0001,1.8722,0
32,6,0.0000,0.6304,0
32,7,0.0000,1.1062,0
32,8,0.0000,1.0865,0
32,9,0.0000,0.5188,0
32,10,0.0002,1.4579,0
32,11,0.0003,1.7003,0
32,12,0.0001,0.4910,0
32,13,0.0001,0.5254,0
32,14,0.0001,0.3344,0
32,15,0.0001,0.8852,0
32,16,0.0000,0.5681,0
32,17,0.0000,2.7451,0
32,18,0.0000,0.7980,0
32,19,0.0001,0.2383,0
32,20,0.0000,0.6638,0
32,21,0.0003,1.8329,0
32,22,0.0001,2.1147,0
32,23,0.0000,0.7111,0
32,24,0.0004,0.7796,0
33,0,0.0001,1.8136,0
33,1,0.0000,0.8311,0
33,2,0.0001,0.0198,0
33,3,0.0000,0.3832,0
33,4,0.0005,0.4288,0
33,5,0.0001,0.3586,0
33,6,0.0001,0.3918,0
33,7,0.0000,1.4698,0
33,8,0.0001,0.3911,0
33,9,0.0000,0.9580,0
33,10,0.0004,0.7749,0
33,11,0.0001,2.4359,0
33,12,0.0000,1.4388,0
33,13,0.0002,4.0941,1
33,14,0.0002,0.1862,0
33,15,0.0001,2.3526,0
33,16,0.0001,0.5938,0
33,17,0.0003,1.1294,0
33,18,0.0001,0.0412,0
33,19,0.0000,0.4704,0
33,20,0.0001,0.7523,0
33,21,0.0000,0.3057,0
33,22,0.0001,0.7275,0
33,23,0.0000,0.7132,0
33,24,0.0000,0.3321,0
34,0,0.0003,1.1886,0
34,1,0.0001,1.1761,0
34,2,0.0003,1.2576,0
34,3,0.0000,0.3201,0
34,4,0.0001,0.1341,0
34,5,0.0001,0.4411,0
34,6,0.0001,0.6933,0
34,7,0.0000,1.4538,0
34,8,0.0001,1.5652,0
34,9,0.0000,0.9094,0
34,10,0.0002,0.9200,0
34,11,0.0001,0.6731,0
34,12,0.0002,0.9289,0
34,13,0.0001,1.5931,0
34,14,0.0000,0.2457,0
34,15,0.0000,1.2651,0
34,16,0.0001,0.8402,0
34,17,0.0001,1.9784,0
34,18,0.0001,0.1268,0
34,19,0.0001,2.3659,0
