t_idx,time_label,node_idx,node_label,ik_suggested_delta,ik_strain_energy
6,E_000007,8,ACC_Rent_Exp,0.0,193620.9661
6,E_000007,9,ACC_Equity_Capital,0.0,193620.9661
7,E_000008,0,ACC_Accounts_Receivable,-66665.1068,8470760.4922
7,E_000008,1,ACC_Sales_Revenue,66665.1068,8470760.4922
7,E_000008,2,ACC_COGS,-182393.9078,8470760.4922
7,E_000008,3,ACC_Inventory,82989.7861,8470760.4922
7,E_000008,4,ACC_Accounts_Payable,99404.1217,8470760.4922
7,E_000008,5,ACC_Travel_Exp,0.0,8470760.4922
7,E_000008,6,ACC_Cash,0.0,8470760.4922
7,E_000008,7,ACC_Payroll_Exp,0.0,8470760.4922
7,E_000008,8,ACC_Rent_Exp,0.0,8470760.4922
7,E_000008,9,ACC_Equity_Capital,0.0,8470760.4922
8,E_000009,0,ACC_Accounts_Receivable,-9999.9973,70387.2307
8,E_000009,1,ACC_Sales_Revenue,9999.9973,70387.2307
8,E_000009,2,ACC_COGS,-25687.1422,70387.2307
8,E_000009,3,ACC_Inventory,11649.082,70387.2307
8,E_000009,4,ACC_Accounts_Payable,14038.0602,70387.2307
8,E_000009,5,ACC_Travel_Exp,0.0,70387.2307
8,E_000009,6,ACC_Cash,0.0,70387.2307
8,E_000009,7,ACC_Payroll_Exp,0.0,70387.2307
8,E_000009,8,ACC_Rent_Exp,0.0,70387.2307
8,E_000009,9,ACC_Equity_Capital,0.0,70387.2307
9,E_000010,0,ACC_Accounts_Receivable,-66666.2859,566923.5043
9,E_000010,1,ACC_Sales_Revenue,66666.2859,566923.5043
9,E_000010,2,ACC_COGS,-150002.1441,566923.5043
9,E_000010,3,ACC_Inventory,67501.0328,566923.5043
9,E_000010,4,ACC_Accounts_Payable,82501.1113,566923.5043
9,E_000010,5,ACC_Travel_Exp,0.0,566923.5043
9,E_000010,6,ACC_Cash,0.0,566923.5043
9,E_000010,7,ACC_Payroll_Exp,0.0,566923.5043
9,E_000010,8,ACC_Rent_Exp,0.0,566923.5043
9,E_000010,9,ACC_Equity_Capital,0.0,566923.5043
10,E_000011,0,ACC_Accounts_Receivable,-9999.9987,14481.8926
10,E_000011,1,ACC_Sales_Revenue,9999.9987,14481.8926
10,E_000011,2,ACC_COGS,-22639.9541,14481.8926
10,E_000011,3,ACC_Inventory,10192.1622,14481.8926
10,E_000011,4,ACC_Accounts_Payable,12447.7919,14481.8926
10,E_000011,5,ACC_Travel_Exp,0.0,14481.8926
10,E_000011,6,ACC_Cash,0.0,14481.8926
10,E_000011,7,ACC_Payroll_Exp,0.0,14481.8926
10,E_000011,8,ACC_Rent_Exp,0.0,14481.8926
10,E_000011,9,ACC_Equity_Capital,0.0,14481.8926
11,E_000012,0,ACC_Accounts_Receivable,-66666.3002,549420.6618
11,E_000012,1,ACC_Sales_Revenue,66666.3002,549420.6618
11,E_000012,2,ACC_COGS,-146073.0528,549420.6618
11,E_000012,3,ACC_Inventory,65624.7826,549420.6618
11,E_000012,4,ACC_Accounts_Payable,80448.2702,549420.6618
11,E_000012,5,ACC_Travel_Exp,0.0,549420.6618
11,E_000012,6,ACC_Cash,0.0,549420.6618
11,E_000012,7,ACC_Payroll_Exp,0.0,549420.6618
11,E_000012,8,ACC_Rent_Exp,0.0,549420.6618
11,E_000012,9,ACC_Equity_Capital,0.0,549420.6618
12,E_000013,0,ACC_Accounts_Receivable,-9999.9987,13262.3176
12,E_000013,1,ACC_Sales_Revenue,9999.9987,13262.3176
12,E_000013,2,ACC_COGS,-22033.564,13262.3176
12,E_000013,3,ACC_Inventory,9902.5799,13262.3176
12,E_000013,4,ACC_Accounts_Payable,12130.9841,13262.3176
12,E_000013,5,ACC_Travel_Exp,0.0,13262.3176
12,E_000013,6,ACC_Cash,0.0,13262.3176
12,E_000013,7,ACC_Payroll_Exp,0.0,13262.3176
12,E_000013,8,ACC_Rent_Exp,0.0,13262.3176
12,E_000013,9,ACC_Equity_Capital,0.0,13262.3176
13,E_000014,0,ACC_Accounts_Receivable,-9999.9985,16396.8433
13,E_000014,1,ACC_Sales_Revenue,9999.9985,16396.8433
13,E_000014,2,ACC_COGS,-21990.81,16396.8433
13,E_000014,3,ACC_Inventory,9882.1161,16396.8433
13,E_000014,4,ACC_Accounts_Payable,12108.6939,16396.8433
13,E_000014,5,ACC_Travel_Exp,-4703.8661,16396.8433
13,E_000014,6,ACC_Cash,4703.8661,16396.8433
13,E_000014,7,ACC_Payroll_Exp,0.0,16396.8433
13,E_000014,8,ACC_Rent_Exp,0.0,16396.8433
13,E_000014,9,ACC_Equity_Capital,0.0,16396.8433
14,E_000015,0,ACC_Accounts_Receivable,-66666.2088,850015.5094
14,E_000015,1,ACC_Sales_Revenue,66666.2088,850015.5094
14,E_000015,2,ACC_COGS,-147089.7994,850015.5094
14,E_000015,3,ACC_Inventory,66114.9305,850015.5094
14,E_000015,4,ACC_Accounts_Payable,80974.8688,850015.5094
14,E_000015,5,ACC_Travel_Exp,-46577.0598,850015.5094
14,E_000015,6,ACC_Cash,46577.0598,850015.5094
14,E_000015,7,ACC_Payroll_Exp,0.0,850015.5094
14,E_000015,8,ACC_Rent_Exp,0.0,850015.5094
14,E_000015,9,ACC_Equity_Capital,0.0,850015.5094
15,E_000016,0,ACC_Accounts_Receivable,-9999.9984,20598.6879
15,E_000016,1,ACC_Sales_Revenue,9999.9984,20598.6879
15,E_000016,2,ACC_COGS,-22083.1403,20598.6879
15,E_000016,3,ACC_Inventory,9926.8582,20598.6879
15,E_000016,4,ACC_Accounts_Payable,12156.2821,20598.6879
15,E_000016,5,ACC_Travel_Exp,-6951.8834,20598.6879
15,E_000016,6,ACC_Cash,6951.8834,20598.6879
15,E_000016,7,ACC_Payroll_Exp,0.0,20598.6879
15,E_000016,8,ACC_Rent_Exp,0.0,20598.6879
15,E_000016,9,ACC_Equity_Capital,0.0,20598.6879
16,E_000017,0,ACC_Accounts_Receivable,-66666.1891,981883.2606
16,E_000017,1,ACC_Sales_Revenue,66666.1891,981883.2606
16,E_000017,2,ACC_COGS,-147470.9649,981883.2606
16,E_000017,3,ACC_Inventory,66300.1088,981883.2606
16,E_000017,4,ACC_Accounts_Payable,81170.8561,981883.2606
16,E_000017,5,ACC_Travel_Exp,-46129.2685,981883.2606
16,E_000017,6,ACC_Cash,46129.2685,981883.2606
16,E_000017,7,ACC_Payroll_Exp,0.0,981883.2606
16,E_000017,8,ACC_Rent_Exp,0.0,981883.2606
16,E_000017,9,ACC_Equity_Capital,0.0,981883.2606
17,E_000018,0,ACC_Accounts_Receivable,-9999.9984,23516.559
17,E_000018,1,ACC_Sales_Revenue,9999.9984,23516.559
17,E_000018,2,ACC_COGS,-22114.6299,23516.559
17,E_000018,3,ACC_Inventory,9942.3484,23516.559
17,E_000018,4,ACC_Accounts_Payable,12172.2815,23516.559
17,E_000018,5,ACC_Travel_Exp,-6881.5363,23516.559
17,E_000018,6,ACC_Cash,6881.5363,23516.559
17,E_000018,7,ACC_Payroll_Exp,0.0,23516.559
17,E_000018,8,ACC_Rent_Exp,0.0,23516.559
17,E_000018,9,ACC_Equity_Capital,0.0,23516.559
18,E_000019,0,ACC_Accounts_Receivable,-66666.1686,1086588.6794
18,E_000019,1,ACC_Sales_Revenue,66666.1686,1086588.6794
18,E_000019,2,ACC_COGS,-148876.5839,1086588.6794
18,E_000019,3,ACC_Inventory,66975.3228,1086588.6794
18,E_000019,4,ACC_Accounts_Payable,81901.2611,1086588.6794
18,E_000019,5,ACC_Travel_Exp,-45797.6287,1086588.6794
18,E_000019,6,ACC_Cash,45797.6287,1086588.6794
18,E_000019,7,ACC_Payroll_Exp,0.0,1086588.6794
18,E_000019,8,ACC_Rent_Exp,0.0,1086588.6794
18,E_000019,9,ACC_Equity_Capital,0.0,1086588.6794
19,E_000020,0,ACC_Accounts_Receivable,-9999.9983,25918.3567
19,E_000020,1,ACC_Sales_Revenue,9999.9983,25918.3567
19,E_000020,2,ACC_COGS,-22445.9706,25918.3567
19,E_000020,3,ACC_Inventory,10101.2728,25918.3567
19,E_000020,4,ACC_Accounts_Payable,12344.6978,25918.3567
19,E_000020,5,ACC_Travel_Exp,-6846.2139,25918.3567
19,E_000020,6,ACC_Cash,6846.2139,25918.3567
19,E_000020,7,ACC_Payroll_Exp,0.0,25918.3567
19,E_000020,8,ACC_Rent_Exp,0.0,25918.3567
19,E_000020,9,ACC_Equity_Capital,0.0,25918.3567
20,E_000021,0,ACC_Accounts_Receivable,-66666.1781,1036156.0184
20,E_000021,1,ACC_Sales_Revenue,66666.1781,1036156.0184
20,E_000021,2,ACC_COGS,-147025.2311,1036156.0184
20,E_000021,3,ACC_Inventory,66092.376,1036156.0184
20,E_000021,4,ACC_Accounts_Payable,80932.8551,1036156.0184
20,E_000021,5,ACC_Travel_Exp,-45018.1668,1036156.0184
20,E_000021,6,ACC_Cash,45018.1668,1036156.0184
20,E_000021,7,ACC_Payroll_Exp,0.0,1036156.0184
20,E_000021,8,ACC_Rent_Exp,0.0,1036156.0184
20,E_000021,9,ACC_Equity_Capital,0.0,1036156.0184
21,E_000022,0,ACC_Accounts_Receivable,-9999.9983,24371.5808
21,E_000022,1,ACC_Sales_Revenue,9999.9983,24371.5808
21,E_000022,2,ACC_COGS,-22012.5135,24371.5808
21,E_000022,3,ACC_Inventory,9894.319,24371.5808
21,E_000022,4,ACC_Accounts_Payable,12118.1945,24371.5808
21,E_000022,5,ACC_Travel_Exp,-6710.5384,24371.5808
21,E_000022,6,ACC_Cash,6710.5384,24371.5808
21,E_000022,7,ACC_Payroll_Exp,0.0,24371.5808
21,E_000022,8,ACC_Rent_Exp,0.0,24371.5808
21,E_000022,9,ACC_Equity_Capital,0.0,24371.5808
22,E_000023,0,ACC_Accounts_Receivable,-66666.1642,1108964.5392
22,E_000023,1,ACC_Sales_Revenue,66666.1642,1108964.5392
22,E_000023,2,ACC_COGS,-147504.7785,1108964.5392
22,E_000023,3,ACC_Inventory,66324.5591,1108964.5392
22,E_000023,4,ACC_Accounts_Payable,81180.2194,1108964.5392
22,E_000023,5,ACC_Travel_Exp,-44568.2672,1108964.5392
22,E_000023,6,ACC_Cash,44568.2672,1108964.5392
22,E_000023,7,ACC_Payroll_Exp,0.0,1108964.5392
22,E_000023,8,ACC_Rent_Exp,0.0,1108964.5392
22,E_000023,9,ACC_Equity_Capital,0.0,1108964.5392
23,E_000024,0,ACC_Accounts_Receivable,-9999.9983,25977.1807
23,E_000024,1,ACC_Sales_Revenue,9999.9983,25977.1807
23,E_000024,2,ACC_COGS,-22093.4459,25977.1807
23,E_000024,3,ACC_Inventory,9933.4502,25977.1807
23,E_000024,4,ACC_Accounts_Payable,12159.9957,25977.1807
23,E_000024,5,ACC_Travel_Exp,-6643.9692,25977.1807
23,E_000024,6,ACC_Cash,6643.9692,25977.1807
23,E_000024,7,ACC_Payroll_Exp,0.0,25977.1807
23,E_000024,8,ACC_Rent_Exp,0.0,25977.1807
23,E_000024,9,ACC_Equity_Capital,0.0,25977.1807
24,E_000025,0,ACC_Accounts_Receivable,-66666.1485,1184121.1582
24,E_000025,1,ACC_Sales_Revenue,66666.1485,1184121.1582
24,E_000025,2,ACC_COGS,-148637.0948,1184121.1582
24,E_000025,3,ACC_Inventory,66869.0214,1184121.1582
24,E_000025,4,ACC_Accounts_Payable,81768.0734,1184121.1582
24,E_000025,5,ACC_Travel_Exp,-44191.3197,1184121.1582
24,E_000025,6,ACC_Cash,44191.3197,1184121.1582
24,E_000025,7,ACC_Payroll_Exp,0.0,1184121.1582
24,E_000025,8,ACC_Rent_Exp,0.0,1184121.1582
24,E_000025,9,ACC_Equity_Capital,0.0,1184121.1582
25,E_000026,0,ACC_Accounts_Receivable,-9999.9982,27770.1182
25,E_000026,1,ACC_Sales_Revenue,9999.9982,27770.1182
25,E_000026,2,ACC_COGS,-22429.1024,27770.1182
25,E_000026,3,ACC_Inventory,10094.4442,27770.1182
25,E_000026,4,ACC_Accounts_Payable,12334.6581,27770.1182
25,E_000026,5,ACC_Travel_Exp,-6606.5692,27770.1182
25,E_000026,6,ACC_Cash,6606.5692,27770.1182
25,E_000026,7,ACC_Payroll_Exp,0.0,27770.1182
25,E_000026,8,ACC_Rent_Exp,0.0,27770.1182
25,E_000026,9,ACC_Equity_Capital,0.0,27770.1182
26,E_000027,0,ACC_Accounts_Receivable,-66666.1436,1218189.7129
26,E_000027,1,ACC_Sales_Revenue,66666.1436,1218189.7129
26,E_000027,2,ACC_COGS,-148293.0047,1218189.7129
26,E_000027,3,ACC_Inventory,66707.1042,1218189.7129
26,E_000027,4,ACC_Accounts_Payable,81585.9004,1218189.7129
26,E_000027,5,ACC_Travel_Exp,-43625.9704,1218189.7129
26,E_000027,6,ACC_Cash,43625.9704,1218189.7129
26,E_000027,7,ACC_Payroll_Exp,0.0,1218189.7129
26,E_000027,8,ACC_Rent_Exp,0.0,1218189.7129
26,E_000027,9,ACC_Equity_Capital,0.0,1218189.7129
27,E_000028,0,ACC_Accounts_Receivable,-9999.9982,28374.8927
27,E_000028,1,ACC_Sales_Revenue,9999.9982,28374.8927
27,E_000028,2,ACC_COGS,-22285.4333,28374.8927
27,E_000028,3,ACC_Inventory,10026.1162,28374.8927
27,E_000028,4,ACC_Accounts_Payable,12259.3171,28374.8927
27,E_000028,5,ACC_Travel_Exp,-6511.4166,28374.8927
27,E_000028,6,ACC_Cash,6511.4166,28374.8927
27,E_000028,7,ACC_Payroll_Exp,0.0,28374.8927
27,E_000028,8,ACC_Rent_Exp,0.0,28374.8927
27,E_000028,9,ACC_Equity_Capital,0.0,28374.8927
28,E_000029,0,ACC_Accounts_Receivable,-66666.129,1308065.2209
28,E_000029,1,ACC_Sales_Revenue,66666.129,1308065.2209
28,E_000029,2,ACC_COGS,-148585.0442,1308065.2209
28,E_000029,3,ACC_Inventory,66849.621,1308065.2209
28,E_000029,4,ACC_Accounts_Payable,81735.4233,1308065.2209
28,E_000029,5,ACC_Travel_Exp,-43165.4946,1308065.2209
28,E_000029,6,ACC_Cash,43165.4946,1308065.2209
28,E_000029,7,ACC_Payroll_Exp,0.0,1308065.2209
28,E_000029,8,ACC_Rent_Exp,0.0,1308065.2209
28,E_000029,9,ACC_Equity_Capital,0.0,1308065.2209
29,E_000030,0,ACC_Accounts_Receivable,-9999.9982,30464.9239
29,E_000030,1,ACC_Sales_Revenue,9999.9982,30464.9239
29,E_000030,2,ACC_COGS,-22297.7237,30464.9239
29,E_000030,3,ACC_Inventory,10032.417,30464.9239
29,E_000030,4,ACC_Accounts_Payable,12265.3067,30464.9239
29,E_000030,5,ACC_Travel_Exp,-6439.2386,30464.9239
29,E_000030,6,ACC_Cash,6439.2386,30464.9239
29,E_000030,7,ACC_Payroll_Exp,0.0,30464.9239
29,E_000030,8,ACC_Rent_Exp,0.0,30464.9239
29,E_000030,9,ACC_Equity_Capital,0.0,30464.9239
30,E_000031,0,ACC_Accounts_Receivable,-9999.9981,31631.9229
30,E_000031,1,ACC_Sales_Revenue,9999.9981,31631.9229
30,E_000031,2,ACC_COGS,-22253.336,31631.9229
30,E_000031,3,ACC_Inventory,10011.4575,31631.9229
30,E_000031,4,ACC_Accounts_Payable,12241.8785,31631.9229
30,E_000031,5,ACC_Travel_Exp,-6620.7758,31631.9229
30,E_000031,6,ACC_Cash,6620.7758,31631.9229
30,E_000031,7,ACC_Payroll_Exp,0.0,31631.9229
30,E_000031,8,ACC_Rent_Exp,0.0,31631.9229
30,E_000031,9,ACC_Equity_Capital,0.0,31631.9229
31,E_000032,0,ACC_Accounts_Receivable,-66666.0973,1440028.0985
31,E_000032,1,ACC_Sales_Revenue,66666.0973,1440028.0985
31,E_000032,2,ACC_COGS,-148670.7755,1440028.0985
31,E_000032,3,ACC_Inventory,66895.3968,1440028.0985
31,E_000032,4,ACC_Accounts_Payable,81775.3786,1440028.0985
31,E_000032,5,ACC_Travel_Exp,-52296.4119,1440028.0985
31,E_000032,6,ACC_Cash,52296.4119,1440028.0985
31,E_000032,7,ACC_Payroll_Exp,0.0,1440028.0985
31,E_000032,8,ACC_Rent_Exp,0.0,1440028.0985
31,E_000032,9,ACC_Equity_Capital,0.0,1440028.0985
32,E_000033,0,ACC_Accounts_Receivable,-9999.998,33464.2009
32,E_000033,1,ACC_Sales_Revenue,9999.998,33464.2009
32,E_000033,2,ACC_COGS,-22368.3411,33464.2009
32,E_000033,3,ACC_Inventory,10066.9205,33464.2009
32,E_000033,4,ACC_Accounts_Payable,12301.4206,33464.2009
32,E_000033,5,ACC_Travel_Exp,-7822.3567,33464.2009
32,E_000033,6,ACC_Cash,7822.3567,33464.2009
32,E_000033,7,ACC_Payroll_Exp,0.0,33464.2009
32,E_000033,8,ACC_Rent_Exp,0.0,33464.2009
32,E_000033,9,ACC_Equity_Capital,0.0,33464.2009
33,E_000034,0,ACC_Accounts_Receivable,-66666.0803,1520118.143
33,E_000034,1,ACC_Sales_Revenue,66666.0803,1520118.143
33,E_000034,2,ACC_COGS,-150005.436,1520118.143
33,E_000034,3,ACC_Inventory,67536.8121,1520118.143
33,E_000034,4,ACC_Accounts_Payable,82468.6239,1520118.143
33,E_000034,5,ACC_Travel_Exp,-52051.112,1520118.143
33,E_000034,6,ACC_Cash,52051.112,1520118.143
33,E_000034,7,ACC_Payroll_Exp,0.0,1520118.143
33,E_000034,8,ACC_Rent_Exp,0.0,1520118.143
33,E_000034,9,ACC_Equity_Capital,0.0,1520118.143
34,E_000035,0,ACC_Accounts_Receivable,-9999.998,34846.7493
34,E_000035,1,ACC_Sales_Revenue,9999.998,34846.7493
34,E_000035,2,ACC_COGS,-22447.2898,34846.7493
34,E_000035,3,ACC_Inventory,10105.1123,34846.7493
34,E_000035,4,ACC_Accounts_Payable,12342.1775,34846.7493
34,E_000035,5,ACC_Travel_Exp,-7768.699,34846.7493
34,E_000035,6,ACC_Cash,7768.699,34846.7493
34,E_000035,7,ACC_Payroll_Exp,0.0,34846.7493
34,E_000035,8,ACC_Rent_Exp,0.0,34846.7493
34,E_000035,9,ACC_Equity_Capital,0.0,34846.7493
35,E_000036,0,ACC_Accounts_Receivable,-66666.1085,1367785.5657
35,E_000036,1,ACC_Sales_Revenue,66666.1085,1367785.5657
35,E_000036,2,ACC_COGS,-147108.499,1367785.5657
35,E_000036,3,ACC_Inventory,66153.085,1367785.5657
35,E_000036,4,ACC_Accounts_Payable,80955.414,1367785.5657
35,E_000036,5,ACC_Travel_Exp,-51181.3942,1367785.5657
35,E_000036,6,ACC_Cash,51181.3942,1367785.5657
35,E_000036,7,ACC_Payroll_Exp,0.0,1367785.5657
35,E_000036,8,ACC_Rent_Exp,0.0,1367785.5657
35,E_000036,9,ACC_Equity_Capital,0.0,1367785.5657
36,E_000037,0,ACC_Accounts_Receivable,-9999.9981,31644.4527
36,E_000037,1,ACC_Sales_Revenue,9999.9981,31644.4527
36,E_000037,2,ACC_COGS,-22068.6019,31644.4527
36,E_000037,3,ACC_Inventory,9924.2791,31644.4527
36,E_000037,4,ACC_Accounts_Payable,12144.3227,31644.4527
36,E_000037,5,ACC_Travel_Exp,-7646.9673,31644.4527
36,E_000037,6,ACC_Cash,7646.9673,31644.4527
36,E_000037,7,ACC_Payroll_Exp,0.0,31644.4527
36,E_000037,8,ACC_Rent_Exp,0.0,31644.4527
36,E_000037,9,ACC_Equity_Capital,0.0,31644.4527
37,E_000038,0,ACC_Accounts_Receivable,-66666.0976,1416246.7326
37,E_000038,1,ACC_Sales_Revenue,66666.0976,1416246.7326
37,E_000038,2,ACC_COGS,-147710.4858,1416246.7326
37,E_000038,3,ACC_Inventory,66443.8609,1416246.7326
37,E_000038,4,ACC_Accounts_Payable,81266.6249,1416246.7326
37,E_000038,5,ACC_Travel_Exp,-50837.1501,1416246.7326
37,E_000038,6,ACC_Cash,50837.1501,1416246.7326
37,E_000038,7,ACC_Payroll_Exp,0.0,1416246.7326
37,E_000038,8,ACC_Rent_Exp,0.0,1416246.7326
37,E_000038,9,ACC_Equity_Capital,0.0,1416246.7326
38,E_000039,0,ACC_Accounts_Receivable,-9999.9981,32232.5575
38,E_000039,1,ACC_Sales_Revenue,9999.9981,32232.5575
38,E_000039,2,ACC_COGS,-22086.0353,32232.5575
38,E_000039,3,ACC_Inventory,9933.0202,32232.5575
38,E_000039,4,ACC_Accounts_Payable,12153.015,32232.5575
38,E_000039,5,ACC_Travel_Exp,-7584.5647,32232.5575
38,E_000039,6,ACC_Cash,7584.5647,32232.5575
38,E_000039,7,ACC_Payroll_Exp,0.0,32232.5575
38,E_000039,8,ACC_Rent_Exp,0.0,32232.5575
38,E_000039,9,ACC_Equity_Capital,0.0,32232.5575
39,E_000040,0,ACC_Accounts_Receivable,-9999.9981,31601.8224
39,E_000040,1,ACC_Sales_Revenue,9999.9981,31601.8224
39,E_000040,2,ACC_COGS,-21829.0734,31601.8224
39,E_000040,3,ACC_Inventory,9810.2296,31601.8224
39,E_000040,4,ACC_Accounts_Payable,12018.8439,31601.8224
39,E_000040,5,ACC_Travel_Exp,-8362.3935,31601.8224
39,E_000040,6,ACC_Cash,8362.3935,31601.8224
39,E_000040,7,ACC_Payroll_Exp,0.0,31601.8224
39,E_000040,8,ACC_Rent_Exp,0.0,31601.8224
39,E_000040,9,ACC_Equity_Capital,0.0,31601.8224
40,E_000041,0,ACC_Accounts_Receivable,-66666.0814,1461288.2636
40,E_000041,1,ACC_Sales_Revenue,66666.0814,1461288.2636
40,E_000041,2,ACC_COGS,-145575.2814,1461288.2636
40,E_000041,3,ACC_Inventory,65426.274,1461288.2636
40,E_000041,4,ACC_Accounts_Payable,80149.0074,1461288.2636
40,E_000041,5,ACC_Travel_Exp,-58265.2792,1461288.2636
40,E_000041,6,ACC_Cash,58265.2792,1461288.2636
40,E_000041,7,ACC_Payroll_Exp,0.0,1461288.2636
40,E_000041,8,ACC_Rent_Exp,0.0,1461288.2636
40,E_000041,9,ACC_Equity_Capital,0.0,1461288.2636
41,E_000042,0,ACC_Accounts_Receivable,-9999.998,33664.3319
41,E_000042,1,ACC_Sales_Revenue,9999.998,33664.3319
41,E_000042,2,ACC_COGS,-21830.7558,33664.3319
41,E_000042,3,ACC_Inventory,9811.4903,33664.3319
41,E_000042,4,ACC_Accounts_Payable,12019.2654,33664.3319
41,E_000042,5,ACC_Travel_Exp,-8710.0248,33664.3319
41,E_000042,6,ACC_Cash,8710.0248,33664.3319
41,E_000042,7,ACC_Payroll_Exp,0.0,33664.3319
41,E_000042,8,ACC_Rent_Exp,0.0,33664.3319
41,E_000042,9,ACC_Equity_Capital,0.0,33664.3319
42,E_000043,0,ACC_Accounts_Receivable,-66666.0755,1441014.2955
42,E_000043,1,ACC_Sales_Revenue,66666.0755,1441014.2955
42,E_000043,2,ACC_COGS,-146863.994,1441014.2955
42,E_000043,3,ACC_Inventory,66045.5254,1441014.2955
42,E_000043,4,ACC_Accounts_Payable,80818.4686,1441014.2955
42,E_000043,5,ACC_Travel_Exp,-58057.7151,1441014.2955
42,E_000043,6,ACC_Cash,58057.7151,1441014.2955
42,E_000043,7,ACC_Payroll_Exp,0.0,1441014.2955
42,E_000043,8,ACC_Rent_Exp,0.0,1441014.2955
42,E_000043,9,ACC_Equity_Capital,0.0,1441014.2955
43,E_000044,0,ACC_Accounts_Receivable,-9999.998,32758.3783
43,E_000044,1,ACC_Sales_Revenue,9999.998,32758.3783
43,E_000044,2,ACC_COGS,-21973.8137,32758.3783
