t_idx,time_label,node_idx,node_label,z_score_X,z_score_v,local_kl_drift,micro_anomaly_flag
9,E_000010,9,ACC_Equity_Capital,0.0,0.0,0.0,0
10,E_000011,0,ACC_Sales_Revenue,0.3347,0.9466,0.0,0
10,E_000011,1,ACC_Accounts_Receivable,0.3347,0.9466,0.0,0
10,E_000011,2,ACC_Inventory,0.4173,0.42,0.9163,0
10,E_000011,3,ACC_COGS,0.3338,0.96,0.0,0
10,E_000011,4,ACC_Accounts_Payable,0.3333,0.3333,0.0,0
10,E_000011,5,ACC_Cash,0.0,0.0,0.0,0
10,E_000011,6,ACC_Travel_Exp,0.0,0.0,0.0,0
10,E_000011,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
10,E_000011,8,ACC_Rent_Exp,0.0,0.0,0.0,0
10,E_000011,9,ACC_Equity_Capital,0.0,0.0,0.0,0
11,E_000012,0,ACC_Sales_Revenue,0.317,0.2129,0.7885,0
11,E_000012,1,ACC_Accounts_Receivable,0.317,0.2129,0.0,0
11,E_000012,2,ACC_Inventory,0.2173,0.2161,0.0,0
11,E_000012,3,ACC_COGS,0.3184,0.8594,0.0,0
11,E_000012,4,ACC_Accounts_Payable,0.3162,0.3162,0.0,0
11,E_000012,5,ACC_Cash,0.0,0.0,0.0,0
11,E_000012,6,ACC_Travel_Exp,0.0,0.0,0.0,0
11,E_000012,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
11,E_000012,8,ACC_Rent_Exp,0.0,0.0,0.0,0
11,E_000012,9,ACC_Equity_Capital,0.0,0.0,0.0,0
12,E_000013,0,ACC_Sales_Revenue,0.3028,0.9233,0.0,0
12,E_000013,1,ACC_Accounts_Receivable,0.3028,0.9233,0.0,0
12,E_000013,2,ACC_Inventory,0.2877,0.2881,0.8755,0
12,E_000013,3,ACC_COGS,0.303,0.0371,0.0,0
12,E_000013,4,ACC_Accounts_Payable,0.3015,0.3015,0.0,0
12,E_000013,5,ACC_Cash,0.0,0.0,0.0,0
12,E_000013,6,ACC_Travel_Exp,0.0,0.0,0.0,0
12,E_000013,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
12,E_000013,8,ACC_Rent_Exp,0.0,0.0,0.0,0
12,E_000013,9,ACC_Equity_Capital,0.0,0.0,0.0,0
13,E_000014,0,ACC_Sales_Revenue,0.5991,0.797,0.0,0
13,E_000014,1,ACC_Accounts_Receivable,0.5991,0.797,0.0,0
13,E_000014,2,ACC_Inventory,0.2006,0.1994,0.0,0
13,E_000014,3,ACC_COGS,0.3037,0.8877,0.0,0
13,E_000014,4,ACC_Accounts_Payable,0.3015,0.3015,0.0,0
13,E_000014,5,ACC_Cash,0.0,0.0,20.7233,1
13,E_000014,6,ACC_Travel_Exp,0.0,0.0,0.0,0
13,E_000014,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
13,E_000014,8,ACC_Rent_Exp,0.0,0.0,0.0,0
13,E_000014,9,ACC_Equity_Capital,0.0,0.0,0.0,0
14,E_000015,0,ACC_Sales_Revenue,0.354,0.306,0.8755,0
14,E_000015,1,ACC_Accounts_Receivable,0.354,0.306,0.0,0
14,E_000015,2,ACC_Inventory,0.2125,0.2113,0.0,0
14,E_000015,3,ACC_COGS,0.582,0.7645,0.0,0
14,E_000015,4,ACC_Accounts_Payable,0.3015,0.3015,0.0,0
14,E_000015,5,ACC_Cash,0.3015,0.3015,0.0,0
14,E_000015,6,ACC_Travel_Exp,0.3015,0.3015,0.0,0
14,E_000015,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
14,E_000015,8,ACC_Rent_Exp,0.0,0.0,0.0,0
14,E_000015,9,ACC_Equity_Capital,0.0,0.0,0.0,0
15,E_000016,0,ACC_Sales_Revenue,0.5897,0.7714,0.0,0
15,E_000016,1,ACC_Accounts_Receivable,0.5897,0.7714,0.0,0
15,E_000016,2,ACC_Inventory,0.3242,0.3251,0.8755,0
15,E_000016,3,ACC_COGS,0.3379,0.3066,0.0,0
15,E_000016,4,ACC_Accounts_Payable,0.3015,0.3015,0.0,0
15,E_000016,5,ACC_Cash,0.3015,0.3015,0.0,0
15,E_000016,6,ACC_Travel_Exp,0.3015,0.3015,0.0,0
15,E_000016,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
15,E_000016,8,ACC_Rent_Exp,0.0,0.0,0.0,0
15,E_000016,9,ACC_Equity_Capital,0.0,0.0,0.0,0
16,E_000017,0,ACC_Sales_Revenue,0.2103,0.3688,0.8755,0
16,E_000017,1,ACC_Accounts_Receivable,0.2103,0.3688,0.0,0
16,E_000017,2,ACC_Inventory,0.2199,0.2185,0.0,0
16,E_000017,3,ACC_COGS,0.6132,0.7355,0.0,0
16,E_000017,4,ACC_Accounts_Payable,0.3015,0.3015,0.0,0
16,E_000017,5,ACC_Cash,0.3015,0.3015,0.0,0
16,E_000017,6,ACC_Travel_Exp,0.3015,0.3015,0.0,0
16,E_000017,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
16,E_000017,8,ACC_Rent_Exp,0.0,0.0,0.0,0
16,E_000017,9,ACC_Equity_Capital,0.0,0.0,0.0,0
17,E_000018,0,ACC_Sales_Revenue,0.6227,0.7617,0.0,0
17,E_000018,1,ACC_Accounts_Receivable,0.6227,0.7617,0.0,0
17,E_000018,2,ACC_Inventory,0.3371,0.3379,0.8755,0
17,E_000018,3,ACC_COGS,0.1657,0.4393,0.0,0
17,E_000018,4,ACC_Accounts_Payable,0.3015,0.3015,0.0,0
17,E_000018,5,ACC_Cash,0.3015,0.3015,0.0,0
17,E_000018,6,ACC_Travel_Exp,0.3015,0.3015,0.0,0
17,E_000018,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
17,E_000018,8,ACC_Rent_Exp,0.0,0.0,0.0,0
17,E_000018,9,ACC_Equity_Capital,0.0,0.0,0.0,0
18,E_000019,0,ACC_Sales_Revenue,0.2195,0.9957,0.8755,0
18,E_000019,1,ACC_Accounts_Receivable,0.2195,0.9957,0.0,0
18,E_000019,2,ACC_Inventory,0.2281,0.2265,0.0,0
18,E_000019,3,ACC_COGS,0.5632,0.7116,0.0,0
18,E_000019,4,ACC_Accounts_Payable,0.3015,0.3015,0.0,0
18,E_000019,5,ACC_Cash,0.3015,0.3015,0.0,0
18,E_000019,6,ACC_Travel_Exp,0.3015,0.3015,0.0,0
18,E_000019,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
18,E_000019,8,ACC_Rent_Exp,0.0,0.0,0.0,0
18,E_000019,9,ACC_Equity_Capital,0.0,0.0,0.0,0
19,E_000020,0,ACC_Sales_Revenue,0.7047,0.9024,0.0,0
19,E_000020,1,ACC_Accounts_Receivable,0.7047,0.9024,0.0,0
19,E_000020,2,ACC_Inventory,0.7729,0.7672,0.8755,0
19,E_000020,3,ACC_COGS,0.0944,0.7672,0.0,0
19,E_000020,4,ACC_Accounts_Payable,0.0,0.0,0.0,0
19,E_000020,5,ACC_Cash,0.3015,0.3015,0.0,0
19,E_000020,6,ACC_Travel_Exp,0.3015,0.3015,0.0,0
19,E_000020,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
19,E_000020,8,ACC_Rent_Exp,0.0,0.0,0.0,0
19,E_000020,9,ACC_Equity_Capital,0.0,0.0,0.0,0
20,E_000021,0,ACC_Sales_Revenue,0.1122,0.1756,0.8755,0
20,E_000021,1,ACC_Accounts_Receivable,0.1122,0.1756,0.0,0
20,E_000021,2,ACC_Inventory,0.8394,0.8384,0.0,0
20,E_000021,3,ACC_COGS,0.627,0.8384,0.0,0
20,E_000021,4,ACC_Accounts_Payable,0.0,0.0,0.0,0
20,E_000021,5,ACC_Cash,0.3015,0.3015,0.0,0
20,E_000021,6,ACC_Travel_Exp,0.3015,0.3015,0.0,0
20,E_000021,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
20,E_000021,8,ACC_Rent_Exp,0.0,0.0,0.0,0
20,E_000021,9,ACC_Equity_Capital,0.0,0.0,0.0,0
21,E_000022,0,ACC_Sales_Revenue,0.8293,0.9239,0.0,0
21,E_000022,1,ACC_Accounts_Receivable,0.8293,0.9239,0.0,0
21,E_000022,2,ACC_Inventory,0.3606,0.3576,0.8755,0
21,E_000022,3,ACC_COGS,0.0249,0.3576,0.0,0
21,E_000022,4,ACC_Accounts_Payable,0.0,0.0,0.0,0
21,E_000022,5,ACC_Cash,0.3015,0.3015,0.0,0
21,E_000022,6,ACC_Travel_Exp,0.3015,0.3015,0.0,0
21,E_000022,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
21,E_000022,8,ACC_Rent_Exp,0.0,0.0,0.0,0
21,E_000022,9,ACC_Equity_Capital,0.0,0.0,0.0,0
22,E_000023,0,ACC_Sales_Revenue,0.6404,1.0846,0.8755,0
22,E_000023,1,ACC_Accounts_Receivable,0.6404,1.0846,0.0,0
22,E_000023,2,ACC_Inventory,0.9152,0.9147,0.0,0
22,E_000023,3,ACC_COGS,0.8195,0.9147,0.0,0
22,E_000023,4,ACC_Accounts_Payable,0.0,0.0,0.0,0
22,E_000023,5,ACC_Cash,0.3015,0.3015,0.0,0
22,E_000023,6,ACC_Travel_Exp,0.3015,0.3015,0.0,0
22,E_000023,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
22,E_000023,8,ACC_Rent_Exp,0.0,0.0,0.0,0
22,E_000023,9,ACC_Equity_Capital,0.0,0.0,0.0,0
23,E_000024,0,ACC_Sales_Revenue,0.9337,0.9574,0.0,0
23,E_000024,1,ACC_Accounts_Receivable,0.9337,0.9574,0.0,0
23,E_000024,2,ACC_Inventory,1.4058,1.4012,0.8755,0
23,E_000024,3,ACC_COGS,0.9192,1.4012,0.0,0
23,E_000024,4,ACC_Accounts_Payable,0.0,0.0,0.0,0
23,E_000024,5,ACC_Cash,0.3015,0.3015,0.0,0
23,E_000024,6,ACC_Travel_Exp,0.3015,0.3015,0.0,0
23,E_000024,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
23,E_000024,8,ACC_Rent_Exp,0.0,0.0,0.0,0
23,E_000024,9,ACC_Equity_Capital,0.0,0.0,0.0,0
24,E_000025,0,ACC_Sales_Revenue,1.2978,1.8983,0.8755,0
24,E_000025,1,ACC_Accounts_Receivable,1.2978,1.8983,0.0,0
24,E_000025,2,ACC_Inventory,0.9611,0.9612,0.0,0
24,E_000025,3,ACC_COGS,0.958,0.9612,0.0,0
24,E_000025,4,ACC_Accounts_Payable,0.0,0.0,0.0,0
24,E_000025,5,ACC_Cash,0.3015,0.3015,0.0,0
24,E_000025,6,ACC_Travel_Exp,0.3015,0.3015,0.0,0
24,E_000025,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
24,E_000025,8,ACC_Rent_Exp,0.0,0.0,0.0,0
24,E_000025,9,ACC_Equity_Capital,0.0,0.0,0.0,0
25,E_000026,0,ACC_Sales_Revenue,0.9404,0.9454,0.0,0
25,E_000026,1,ACC_Accounts_Receivable,0.9404,0.9454,0.0,0
25,E_000026,2,ACC_Inventory,1.5564,1.551,0.8755,0
25,E_000026,3,ACC_COGS,1.0204,1.551,0.0,0
25,E_000026,4,ACC_Accounts_Payable,0.0,0.0,0.0,0
25,E_000026,5,ACC_Cash,0.3015,0.3015,0.0,0
25,E_000026,6,ACC_Travel_Exp,0.3015,0.3015,0.0,0
25,E_000026,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
25,E_000026,8,ACC_Rent_Exp,0.0,0.0,0.0,0
25,E_000026,9,ACC_Equity_Capital,0.0,0.0,0.0,0
26,E_000027,0,ACC_Sales_Revenue,0.2005,0.5729,0.6931,0
26,E_000027,1,ACC_Accounts_Receivable,0.2005,0.5729,0.0,0
26,E_000027,2,ACC_Inventory,0.9715,0.9715,0.0,0
26,E_000027,3,ACC_COGS,0.9588,0.9715,0.0,0
26,E_000027,4,ACC_Accounts_Payable,0.0,0.0,0.0,0
26,E_000027,5,ACC_Cash,0.0,0.0,0.0,0
26,E_000027,6,ACC_Travel_Exp,0.0,0.0,0.0,0
26,E_000027,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
26,E_000027,8,ACC_Rent_Exp,0.0,0.0,0.0,0
26,E_000027,9,ACC_Equity_Capital,0.0,0.0,0.0,0
27,E_000028,0,ACC_Sales_Revenue,0.9182,0.9379,0.0,0
27,E_000028,1,ACC_Accounts_Receivable,0.9182,0.9379,0.0,0
27,E_000028,2,ACC_Inventory,0.3139,0.3104,0.6931,0
27,E_000028,3,ACC_COGS,0.0024,0.3104,0.0,0
27,E_000028,4,ACC_Accounts_Payable,0.0,0.0,0.0,0
27,E_000028,5,ACC_Cash,0.0,0.0,0.0,0
27,E_000028,6,ACC_Travel_Exp,0.0,0.0,0.0,0
27,E_000028,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
27,E_000028,8,ACC_Rent_Exp,0.0,0.0,0.0,0
27,E_000028,9,ACC_Equity_Capital,0.0,0.0,0.0,0
28,E_000029,0,ACC_Sales_Revenue,0.0398,0.3261,0.6931,0
28,E_000029,1,ACC_Accounts_Receivable,0.0398,0.3261,0.0,0
28,E_000029,2,ACC_Inventory,0.9525,0.9523,0.0,0
28,E_000029,3,ACC_COGS,0.9249,0.9523,0.0,0
28,E_000029,4,ACC_Accounts_Payable,0.0,0.0,0.0,0
28,E_000029,5,ACC_Cash,0.0,0.0,0.0,0
28,E_000029,6,ACC_Travel_Exp,0.0,0.0,0.0,0
28,E_000029,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
28,E_000029,8,ACC_Rent_Exp,0.0,0.0,0.0,0
28,E_000029,9,ACC_Equity_Capital,0.0,0.0,0.0,0
29,E_000030,0,ACC_Sales_Revenue,0.8819,0.9184,0.0,0
29,E_000030,1,ACC_Accounts_Receivable,0.8819,0.9184,0.0,0
29,E_000030,2,ACC_Inventory,0.2174,0.2143,0.6931,0
29,E_000030,3,ACC_COGS,0.043,0.2143,0.0,0
29,E_000030,4,ACC_Accounts_Payable,0.0,0.0,0.0,0
29,E_000030,5,ACC_Cash,0.0,0.0,0.0,0
29,E_000030,6,ACC_Travel_Exp,0.0,0.0,0.0,0
29,E_000030,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
29,E_000030,8,ACC_Rent_Exp,0.0,0.0,0.0,0
29,E_000030,9,ACC_Equity_Capital,0.0,0.0,0.0,0
30,E_000031,0,ACC_Sales_Revenue,0.8819,0.9184,0.0,0
30,E_000031,1,ACC_Accounts_Receivable,0.8819,0.9184,0.0,0
30,E_000031,2,ACC_Inventory,0.9273,0.927,0.0,0
30,E_000031,3,ACC_COGS,0.8894,0.927,0.0,0
30,E_000031,4,ACC_Accounts_Payable,0.0,0.0,0.0,0
30,E_000031,5,ACC_Cash,0.0,0.0,20.7233,1
30,E_000031,6,ACC_Travel_Exp,0.0,0.0,0.0,0
30,E_000031,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
30,E_000031,8,ACC_Rent_Exp,0.0,0.0,0.0,0
30,E_000031,9,ACC_Equity_Capital,0.0,0.0,0.0,0
31,E_000032,0,ACC_Sales_Revenue,1.1635,1.5453,0.8755,0
31,E_000032,1,ACC_Accounts_Receivable,1.1635,1.5453,0.0,0
31,E_000032,2,ACC_Inventory,0.9273,0.927,0.0,0
31,E_000032,3,ACC_COGS,0.8894,0.927,0.0,0
31,E_000032,4,ACC_Accounts_Payable,0.0,0.0,0.0,0
31,E_000032,5,ACC_Cash,0.3015,0.3015,0.0,0
31,E_000032,6,ACC_Travel_Exp,0.3015,0.3015,0.0,0
31,E_000032,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
31,E_000032,8,ACC_Rent_Exp,0.0,0.0,0.0,0
31,E_000032,9,ACC_Equity_Capital,0.0,0.0,0.0,0
32,E_000033,0,ACC_Sales_Revenue,0.9264,0.9311,0.0,0
32,E_000033,1,ACC_Accounts_Receivable,0.9264,0.9311,0.0,0
32,E_000033,2,ACC_Inventory,1.397,1.3926,0.8755,0
32,E_000033,3,ACC_COGS,1.039,1.3926,0.0,0
32,E_000033,4,ACC_Accounts_Payable,0.0,0.0,0.0,0
32,E_000033,5,ACC_Cash,0.3015,0.3015,0.0,0
32,E_000033,6,ACC_Travel_Exp,0.3015,0.3015,0.0,0
32,E_000033,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
32,E_000033,8,ACC_Rent_Exp,0.0,0.0,0.0,0
32,E_000033,9,ACC_Equity_Capital,0.0,0.0,0.0,0
33,E_000034,0,ACC_Sales_Revenue,1.1895,1.6153,0.8755,0
33,E_000034,1,ACC_Accounts_Receivable,1.1895,1.6153,0.0,0
33,E_000034,2,ACC_Inventory,0.9396,0.9395,0.0,0
33,E_000034,3,ACC_COGS,0.9257,0.9395,0.0,0
33,E_000034,4,ACC_Accounts_Payable,0.0,0.0,0.0,0
33,E_000034,5,ACC_Cash,0.3015,0.3015,0.0,0
33,E_000034,6,ACC_Travel_Exp,0.3015,0.3015,0.0,0
33,E_000034,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
33,E_000034,8,ACC_Rent_Exp,0.0,0.0,0.0,0
33,E_000034,9,ACC_Equity_Capital,0.0,0.0,0.0,0
34,E_000035,0,ACC_Sales_Revenue,0.9417,0.9531,0.0,0
34,E_000035,1,ACC_Accounts_Receivable,0.9417,0.9531,0.0,0
34,E_000035,2,ACC_Inventory,2.176,2.1694,0.8755,0
34,E_000035,3,ACC_COGS,1.6635,2.1694,0.0,0
34,E_000035,4,ACC_Accounts_Payable,0.0,0.0,0.0,0
34,E_000035,5,ACC_Cash,0.3015,0.3015,0.0,0
34,E_000035,6,ACC_Travel_Exp,0.3015,0.3015,0.0,0
34,E_000035,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
34,E_000035,8,ACC_Rent_Exp,0.0,0.0,0.0,0
34,E_000035,9,ACC_Equity_Capital,0.0,0.0,0.0,0
35,E_000036,0,ACC_Sales_Revenue,0.2425,0.4549,0.8755,0
35,E_000036,1,ACC_Accounts_Receivable,0.2425,0.4549,0.0,0
35,E_000036,2,ACC_Inventory,0.9294,0.9295,0.0,0
35,E_000036,3,ACC_COGS,0.9262,0.9295,0.0,0
35,E_000036,4,ACC_Accounts_Payable,0.0,0.0,0.0,0
35,E_000036,5,ACC_Cash,0.3015,0.3015,0.0,0
35,E_000036,6,ACC_Travel_Exp,0.3015,0.3015,0.0,0
35,E_000036,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
35,E_000036,8,ACC_Rent_Exp,0.0,0.0,0.0,0
35,E_000036,9,ACC_Equity_Capital,0.0,0.0,0.0,0
36,E_000037,0,ACC_Sales_Revenue,0.9058,0.9339,0.0,0
36,E_000037,1,ACC_Accounts_Receivable,0.9058,0.9339,0.0,0
36,E_000037,2,ACC_Inventory,0.4643,0.4616,0.8755,0
36,E_000037,3,ACC_COGS,0.2674,0.4616,0.0,0
36,E_000037,4,ACC_Accounts_Payable,0.0,0.0,0.0,0
36,E_000037,5,ACC_Cash,0.3015,0.3015,0.0,0
36,E_000037,6,ACC_Travel_Exp,0.3015,0.3015,0.0,0
36,E_000037,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
36,E_000037,8,ACC_Rent_Exp,0.0,0.0,0.0,0
36,E_000037,9,ACC_Equity_Capital,0.0,0.0,0.0,0
37,E_000038,0,ACC_Sales_Revenue,0.973,1.2543,0.8755,0
37,E_000038,1,ACC_Accounts_Receivable,0.973,1.2543,0.0,0
37,E_000038,2,ACC_Inventory,0.9072,0.9071,0.0,0
37,E_000038,3,ACC_COGS,0.8965,0.9071,0.0,0
37,E_000038,4,ACC_Accounts_Payable,0.0,0.0,0.0,0
37,E_000038,5,ACC_Cash,0.3015,0.3015,0.0,0
37,E_000038,6,ACC_Travel_Exp,0.3015,0.3015,0.0,0
37,E_000038,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
37,E_000038,8,ACC_Rent_Exp,0.0,0.0,0.0,0
37,E_000038,9,ACC_Equity_Capital,0.0,0.0,0.0,0
38,E_000039,0,ACC_Sales_Revenue,0.9529,0.9531,0.0,0
38,E_000039,1,ACC_Accounts_Receivable,0.9529,0.9531,0.0,0
38,E_000039,2,ACC_Inventory,1.7652,1.7604,0.8755,0
38,E_000039,3,ACC_COGS,1.4364,1.7604,0.0,0
38,E_000039,4,ACC_Accounts_Payable,0.0,0.0,0.0,0
38,E_000039,5,ACC_Cash,0.3015,0.3015,0.0,0
38,E_000039,6,ACC_Travel_Exp,0.3015,0.3015,0.0,0
38,E_000039,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
38,E_000039,8,ACC_Rent_Exp,0.0,0.0,0.0,0
38,E_000039,9,ACC_Equity_Capital,0.0,0.0,0.0,0
39,E_000040,0,ACC_Sales_Revenue,0.8039,0.8069,0.0,0
39,E_000040,1,ACC_Accounts_Receivable,0.8039,0.8069,0.0,0
