t_idx,time_label,component_idx,node_idx,node_label,account_category,eigenvalue,explained_variance_ratio,vector_value
1,2020-02,1,18,18_SanjoMuromachi,Unknown,0.0,0.0,0.0
1,2020-02,1,19,19_SanjoShinmachi,Unknown,0.0,0.0,0.0
1,2020-02,1,20,20_ShijoHorikawa,Unknown,0.0,0.0,0.0
1,2020-02,1,21,21_ShijoKarasuma,Unknown,0.0,0.0,0.0
1,2020-02,1,22,22_ShijoKurumayacho,Unknown,0.0,0.0,0.0
1,2020-02,1,23,23_ShijoMuromachi,Unknown,0.0,0.0,0.0
1,2020-02,1,24,24_ShijoShinmachi,Unknown,0.0,0.0,0.0
1,2020-02,2,0,00_GojoHorikawa,Unknown,0.0,0.0,0.0
1,2020-02,2,1,01_GojoKarasuma,Unknown,0.0,0.0,0.0
1,2020-02,2,2,02_GojoKurumayacho,Unknown,0.0,0.0,0.0
1,2020-02,2,3,03_GojoMuromachi,Unknown,0.0,0.0,0.0
1,2020-02,2,4,04_GojoShinmachi,Unknown,0.0,0.0,0.0
1,2020-02,2,5,05_IchijoHorikawa,Unknown,0.0,0.0,0.0
1,2020-02,2,6,06_IchijoKarasuma,Unknown,0.0,0.0,0.0
1,2020-02,2,7,07_IchijoKurumayacho,Unknown,0.0,0.0,0.0
1,2020-02,2,8,08_IchijoMuromachi,Unknown,0.0,0.0,0.0
1,2020-02,2,9,09_IchijoShinmachi,Unknown,0.0,0.0,0.0
1,2020-02,2,10,10_NijoHorikawa,Unknown,0.0,0.0,0.0
1,2020-02,2,11,11_NijoKarasuma,Unknown,0.0,0.0,0.0
1,2020-02,2,12,12_NijoKurumayacho,Unknown,0.0,0.0,0.0
1,2020-02,2,13,13_NijoMuromachi,Unknown,0.0,0.0,0.0
1,2020-02,2,14,14_NijoShinmachi,Unknown,0.0,0.0,0.0
1,2020-02,2,15,15_SanjoHorikawa,Unknown,0.0,0.0,0.0
1,2020-02,2,16,16_SanjoKarasuma,Unknown,0.0,0.0,0.0
1,2020-02,2,17,17_SanjoKurumayacho,Unknown,0.0,0.0,0.0
1,2020-02,2,18,18_SanjoMuromachi,Unknown,0.0,0.0,0.0
1,2020-02,2,19,19_SanjoShinmachi,Unknown,0.0,0.0,0.0
1,2020-02,2,20,20_ShijoHorikawa,Unknown,0.0,0.0,0.0
1,2020-02,2,21,21_ShijoKarasuma,Unknown,0.0,0.0,0.0
1,2020-02,2,22,22_ShijoKurumayacho,Unknown,0.0,0.0,0.0
1,2020-02,2,23,23_ShijoMuromachi,Unknown,0.0,0.0,0.0
1,2020-02,2,24,24_ShijoShinmachi,Unknown,0.0,0.0,0.0
2,2020-03,0,0,00_GojoHorikawa,Unknown,239747.0,1.0,0.012997
2,2020-03,0,1,01_GojoKarasuma,Unknown,239747.0,1.0,0.303269
2,2020-03,0,2,02_GojoKurumayacho,Unknown,239747.0,1.0,0.060654
2,2020-03,0,3,03_GojoMuromachi,Unknown,239747.0,1.0,-0.2094
2,2020-03,0,4,04_GojoShinmachi,Unknown,239747.0,1.0,-0.01733
2,2020-03,0,5,05_IchijoHorikawa,Unknown,239747.0,1.0,-0.028883
2,2020-03,0,6,06_IchijoKarasuma,Unknown,239747.0,1.0,0.327819
2,2020-03,0,7,07_IchijoKurumayacho,Unknown,239747.0,1.0,-0.01733
2,2020-03,0,8,08_IchijoMuromachi,Unknown,239747.0,1.0,-0.076539
2,2020-03,0,9,09_IchijoShinmachi,Unknown,239747.0,1.0,0.046212
2,2020-03,0,10,10_NijoHorikawa,Unknown,239747.0,1.0,-0.002888
2,2020-03,0,11,11_NijoKarasuma,Unknown,239747.0,1.0,-0.345149
2,2020-03,0,12,12_NijoKurumayacho,Unknown,239747.0,1.0,-0.129972
2,2020-03,0,13,13_NijoMuromachi,Unknown,239747.0,1.0,0.085204
2,2020-03,0,14,14_NijoShinmachi,Unknown,239747.0,1.0,-0.095313
2,2020-03,0,15,15_SanjoHorikawa,Unknown,239747.0,1.0,-0.255612
2,2020-03,0,16,16_SanjoKarasuma,Unknown,239747.0,1.0,-0.049101
2,2020-03,0,17,17_SanjoKurumayacho,Unknown,239747.0,1.0,0.355258
2,2020-03,0,18,18_SanjoMuromachi,Unknown,239747.0,1.0,0.012997
2,2020-03,0,19,19_SanjoShinmachi,Unknown,239747.0,1.0,0.408691
2,2020-03,0,20,20_ShijoHorikawa,Unknown,239747.0,1.0,-0.106866
2,2020-03,0,21,21_ShijoKarasuma,Unknown,239747.0,1.0,-0.311934
2,2020-03,0,22,22_ShijoKurumayacho,Unknown,239747.0,1.0,-0.212288
2,2020-03,0,23,23_ShijoMuromachi,Unknown,239747.0,1.0,0.274386
2,2020-03,0,24,24_ShijoShinmachi,Unknown,239747.0,1.0,-0.028883
2,2020-03,1,0,00_GojoHorikawa,Unknown,0.0,0.0,-0.004672
2,2020-03,1,1,01_GojoKarasuma,Unknown,0.0,0.0,0.641175
2,2020-03,1,2,02_GojoKurumayacho,Unknown,0.0,0.0,0.006231
2,2020-03,1,3,03_GojoMuromachi,Unknown,0.0,0.0,0.044469
2,2020-03,1,4,04_GojoShinmachi,Unknown,0.0,0.0,0.011513
2,2020-03,1,5,05_IchijoHorikawa,Unknown,0.0,0.0,-0.010466
2,2020-03,1,6,06_IchijoKarasuma,Unknown,0.0,0.0,-0.113719
2,2020-03,1,7,07_IchijoKurumayacho,Unknown,0.0,0.0,0.01078
2,2020-03,1,8,08_IchijoMuromachi,Unknown,0.0,0.0,-0.000945
2,2020-03,1,9,09_IchijoShinmachi,Unknown,0.0,0.0,-0.0148
2,2020-03,1,10,10_NijoHorikawa,Unknown,0.0,0.0,0.000925
2,2020-03,1,11,11_NijoKarasuma,Unknown,0.0,0.0,0.253226
2,2020-03,1,12,12_NijoKurumayacho,Unknown,0.0,0.0,0.059379
2,2020-03,1,13,13_NijoMuromachi,Unknown,0.0,0.0,0.019012
2,2020-03,1,14,14_NijoShinmachi,Unknown,0.0,0.0,-0.019648
2,2020-03,1,15,15_SanjoHorikawa,Unknown,0.0,0.0,0.121627
2,2020-03,1,16,16_SanjoKarasuma,Unknown,0.0,0.0,-0.007224
2,2020-03,1,17,17_SanjoKurumayacho,Unknown,0.0,0.0,-0.021441
2,2020-03,1,18,18_SanjoMuromachi,Unknown,0.0,0.0,0.000679
2,2020-03,1,19,19_SanjoShinmachi,Unknown,0.0,0.0,-0.352039
2,2020-03,1,20,20_ShijoHorikawa,Unknown,0.0,0.0,0.059639
2,2020-03,1,21,21_ShijoKarasuma,Unknown,0.0,0.0,0.119759
2,2020-03,1,22,22_ShijoKurumayacho,Unknown,0.0,0.0,-0.043474
2,2020-03,1,23,23_ShijoMuromachi,Unknown,0.0,0.0,0.587942
2,2020-03,1,24,24_ShijoShinmachi,Unknown,0.0,0.0,0.015728
2,2020-03,2,0,00_GojoHorikawa,Unknown,0.0,0.0,0.00186
2,2020-03,2,1,01_GojoKarasuma,Unknown,0.0,0.0,-0.002941
2,2020-03,2,2,02_GojoKurumayacho,Unknown,0.0,0.0,0.015144
2,2020-03,2,3,03_GojoMuromachi,Unknown,0.0,0.0,0.177763
2,2020-03,2,4,04_GojoShinmachi,Unknown,0.0,0.0,0.044065
2,2020-03,2,5,05_IchijoHorikawa,Unknown,0.0,0.0,0.055284
2,2020-03,2,6,06_IchijoKarasuma,Unknown,0.0,0.0,0.23546
2,2020-03,2,7,07_IchijoKurumayacho,Unknown,0.0,0.0,0.058255
2,2020-03,2,8,08_IchijoMuromachi,Unknown,0.0,0.0,0.061272
2,2020-03,2,9,09_IchijoShinmachi,Unknown,0.0,0.0,-0.011205
2,2020-03,2,10,10_NijoHorikawa,Unknown,0.0,0.0,0.0007
2,2020-03,2,11,11_NijoKarasuma,Unknown,0.0,0.0,-0.130826
2,2020-03,2,12,12_NijoKurumayacho,Unknown,0.0,0.0,0.020239
2,2020-03,2,13,13_NijoMuromachi,Unknown,0.0,0.0,-0.114373
2,2020-03,2,14,14_NijoShinmachi,Unknown,0.0,0.0,0.13479
2,2020-03,2,15,15_SanjoHorikawa,Unknown,0.0,0.0,-0.060412
2,2020-03,2,16,16_SanjoKarasuma,Unknown,0.0,0.0,0.067433
2,2020-03,2,17,17_SanjoKurumayacho,Unknown,0.0,0.0,0.58547
2,2020-03,2,18,18_SanjoMuromachi,Unknown,0.0,0.0,-0.037951
2,2020-03,2,19,19_SanjoShinmachi,Unknown,0.0,0.0,-0.503502
2,2020-03,2,20,20_ShijoHorikawa,Unknown,0.0,0.0,0.259337
2,2020-03,2,21,21_ShijoKarasuma,Unknown,0.0,0.0,-0.222688
2,2020-03,2,22,22_ShijoKurumayacho,Unknown,0.0,0.0,0.331853
2,2020-03,2,23,23_ShijoMuromachi,Unknown,0.0,0.0,-0.127947
2,2020-03,2,24,24_ShijoShinmachi,Unknown,0.0,0.0,0.049016
3,2020-04,0,0,00_GojoHorikawa,Unknown,142506.09125,0.611305,-0.100636
3,2020-04,0,1,01_GojoKarasuma,Unknown,142506.09125,0.611305,0.327036
3,2020-04,0,2,02_GojoKurumayacho,Unknown,142506.09125,0.611305,0.019552
3,2020-04,0,3,03_GojoMuromachi,Unknown,142506.09125,0.611305,-0.195221
3,2020-04,0,4,04_GojoShinmachi,Unknown,142506.09125,0.611305,-0.006885
3,2020-04,0,5,05_IchijoHorikawa,Unknown,142506.09125,0.611305,-0.219876
3,2020-04,0,6,06_IchijoKarasuma,Unknown,142506.09125,0.611305,0.317178
3,2020-04,0,7,07_IchijoKurumayacho,Unknown,142506.09125,0.611305,-0.099807
3,2020-04,0,8,08_IchijoMuromachi,Unknown,142506.09125,0.611305,-0.079479
3,2020-04,0,9,09_IchijoShinmachi,Unknown,142506.09125,0.611305,0.18636
3,2020-04,0,10,10_NijoHorikawa,Unknown,142506.09125,0.611305,-0.007039
3,2020-04,0,11,11_NijoKarasuma,Unknown,142506.09125,0.611305,-0.1564
3,2020-04,0,12,12_NijoKurumayacho,Unknown,142506.09125,0.611305,-0.174355
3,2020-04,0,13,13_NijoMuromachi,Unknown,142506.09125,0.611305,0.174328
3,2020-04,0,14,14_NijoShinmachi,Unknown,142506.09125,0.611305,-0.164625
3,2020-04,0,15,15_SanjoHorikawa,Unknown,142506.09125,0.611305,-0.155337
3,2020-04,0,16,16_SanjoKarasuma,Unknown,142506.09125,0.611305,0.073246
3,2020-04,0,17,17_SanjoKurumayacho,Unknown,142506.09125,0.611305,0.118416
3,2020-04,0,18,18_SanjoMuromachi,Unknown,142506.09125,0.611305,-0.019834
3,2020-04,0,19,19_SanjoShinmachi,Unknown,142506.09125,0.611305,0.303184
3,2020-04,0,20,20_ShijoHorikawa,Unknown,142506.09125,0.611305,-0.07966
3,2020-04,0,21,21_ShijoKarasuma,Unknown,142506.09125,0.611305,-0.522887
3,2020-04,0,22,22_ShijoKurumayacho,Unknown,142506.09125,0.611305,-0.015407
3,2020-04,0,23,23_ShijoMuromachi,Unknown,142506.09125,0.611305,0.269773
3,2020-04,0,24,24_ShijoShinmachi,Unknown,142506.09125,0.611305,0.208373
3,2020-04,1,0,00_GojoHorikawa,Unknown,90611.90875,0.388695,0.166139
3,2020-04,1,1,01_GojoKarasuma,Unknown,90611.90875,0.388695,0.06185
3,2020-04,1,2,02_GojoKurumayacho,Unknown,90611.90875,0.388695,0.077757
3,2020-04,1,3,03_GojoMuromachi,Unknown,90611.90875,0.388695,-0.086325
3,2020-04,1,4,04_GojoShinmachi,Unknown,90611.90875,0.388695,-0.020365
3,2020-04,1,5,05_IchijoHorikawa,Unknown,90611.90875,0.388695,0.26323
3,2020-04,1,6,06_IchijoKarasuma,Unknown,90611.90875,0.388695,0.118665
3,2020-04,1,7,07_IchijoKurumayacho,Unknown,90611.90875,0.388695,0.112138
3,2020-04,1,8,08_IchijoMuromachi,Unknown,90611.90875,0.388695,-0.019972
3,2020-04,1,9,09_IchijoShinmachi,Unknown,90611.90875,0.388695,-0.185255
3,2020-04,1,10,10_NijoHorikawa,Unknown,90611.90875,0.388695,0.005007
3,2020-04,1,11,11_NijoKarasuma,Unknown,90611.90875,0.388695,-0.37811
3,2020-04,1,12,12_NijoKurumayacho,Unknown,90611.90875,0.388695,0.022255
3,2020-04,1,13,13_NijoMuromachi,Unknown,90611.90875,0.388695,-0.100188
3,2020-04,1,14,14_NijoShinmachi,Unknown,90611.90875,0.388695,0.068746
3,2020-04,1,15,15_SanjoHorikawa,Unknown,90611.90875,0.388695,-0.223684
3,2020-04,1,16,16_SanjoKarasuma,Unknown,90611.90875,0.388695,-0.189962
3,2020-04,1,17,17_SanjoKurumayacho,Unknown,90611.90875,0.388695,0.449879
3,2020-04,1,18,18_SanjoMuromachi,Unknown,90611.90875,0.388695,0.050919
3,2020-04,1,19,19_SanjoShinmachi,Unknown,90611.90875,0.388695,0.27947
3,2020-04,1,20,20_ShijoHorikawa,Unknown,90611.90875,0.388695,-0.072533
3,2020-04,1,21,21_ShijoKarasuma,Unknown,90611.90875,0.388695,0.202334
3,2020-04,1,22,22_ShijoKurumayacho,Unknown,90611.90875,0.388695,-0.347763
3,2020-04,1,23,23_ShijoMuromachi,Unknown,90611.90875,0.388695,0.0932
3,2020-04,1,24,24_ShijoShinmachi,Unknown,90611.90875,0.388695,-0.347434
3,2020-04,2,0,00_GojoHorikawa,Unknown,0.0,0.0,-0.050207
3,2020-04,2,1,01_GojoKarasuma,Unknown,0.0,0.0,-0.033172
3,2020-04,2,2,02_GojoKurumayacho,Unknown,0.0,0.0,0.850946
3,2020-04,2,3,03_GojoMuromachi,Unknown,0.0,0.0,0.109181
3,2020-04,2,4,04_GojoShinmachi,Unknown,0.0,0.0,-0.003981
3,2020-04,2,5,05_IchijoHorikawa,Unknown,0.0,0.0,0.009755
3,2020-04,2,6,06_IchijoKarasuma,Unknown,0.0,0.0,0.150049
3,2020-04,2,7,07_IchijoKurumayacho,Unknown,0.0,0.0,-0.045851
3,2020-04,2,8,08_IchijoMuromachi,Unknown,0.0,0.0,0.028859
3,2020-04,2,9,09_IchijoShinmachi,Unknown,0.0,0.0,0.010037
3,2020-04,2,10,10_NijoHorikawa,Unknown,0.0,0.0,-0.000664
3,2020-04,2,11,11_NijoKarasuma,Unknown,0.0,0.0,-0.185358
3,2020-04,2,12,12_NijoKurumayacho,Unknown,0.0,0.0,-0.091784
3,2020-04,2,13,13_NijoMuromachi,Unknown,0.0,0.0,0.015409
3,2020-04,2,14,14_NijoShinmachi,Unknown,0.0,0.0,-0.045931
3,2020-04,2,15,15_SanjoHorikawa,Unknown,0.0,0.0,-0.206563
3,2020-04,2,16,16_SanjoKarasuma,Unknown,0.0,0.0,-0.00996
3,2020-04,2,17,17_SanjoKurumayacho,Unknown,0.0,0.0,-0.066869
3,2020-04,2,18,18_SanjoMuromachi,Unknown,0.0,0.0,0.000241
3,2020-04,2,19,19_SanjoShinmachi,Unknown,0.0,0.0,-0.344966
3,2020-04,2,20,20_ShijoHorikawa,Unknown,0.0,0.0,-0.026574
3,2020-04,2,21,21_ShijoKarasuma,Unknown,0.0,0.0,-0.035655
3,2020-04,2,22,22_ShijoKurumayacho,Unknown,0.0,0.0,0.093021
3,2020-04,2,23,23_ShijoMuromachi,Unknown,0.0,0.0,-0.112077
3,2020-04,2,24,24_ShijoShinmachi,Unknown,0.0,0.0,-0.011222
4,2020-05,0,0,00_GojoHorikawa,Unknown,139694.568732,0.589484,-0.149223
4,2020-05,0,1,01_GojoKarasuma,Unknown,139694.568732,0.589484,0.224993
4,2020-05,0,2,02_GojoKurumayacho,Unknown,139694.568732,0.589484,0.046953
4,2020-05,0,3,03_GojoMuromachi,Unknown,139694.568732,0.589484,-0.110608
4,2020-05,0,4,04_GojoShinmachi,Unknown,139694.568732,0.589484,0.032685
4,2020-05,0,5,05_IchijoHorikawa,Unknown,139694.568732,0.589484,-0.284929
4,2020-05,0,6,06_IchijoKarasuma,Unknown,139694.568732,0.589484,0.316913
4,2020-05,0,7,07_IchijoKurumayacho,Unknown,139694.568732,0.589484,-0.148655
4,2020-05,0,8,08_IchijoMuromachi,Unknown,139694.568732,0.589484,-0.029536
4,2020-05,0,9,09_IchijoShinmachi,Unknown,139694.568732,0.589484,0.264548
4,2020-05,0,10,10_NijoHorikawa,Unknown,139694.568732,0.589484,-0.116679
4,2020-05,0,11,11_NijoKarasuma,Unknown,139694.568732,0.589484,-0.127021
4,2020-05,0,12,12_NijoKurumayacho,Unknown,139694.568732,0.589484,-0.151813
4,2020-05,0,13,13_NijoMuromachi,Unknown,139694.568732,0.589484,0.222157
4,2020-05,0,14,14_NijoShinmachi,Unknown,139694.568732,0.589484,-0.141641
4,2020-05,0,15,15_SanjoHorikawa,Unknown,139694.568732,0.589484,-0.048437
4,2020-05,0,16,16_SanjoKarasuma,Unknown,139694.568732,0.589484,0.105915
4,2020-05,0,17,17_SanjoKurumayacho,Unknown,139694.568732,0.589484,-0.02137
4,2020-05,0,18,18_SanjoMuromachi,Unknown,139694.568732,0.589484,-0.034898
4,2020-05,0,19,19_SanjoShinmachi,Unknown,139694.568732,0.589484,0.197434
4,2020-05,0,20,20_ShijoHorikawa,Unknown,139694.568732,0.589484,-0.067627
4,2020-05,0,21,21_ShijoKarasuma,Unknown,139694.568732,0.589484,-0.563149
4,2020-05,0,22,22_ShijoKurumayacho,Unknown,139694.568732,0.589484,0.08168
4,2020-05,0,23,23_ShijoMuromachi,Unknown,139694.568732,0.589484,0.196109
4,2020-05,0,24,24_ShijoShinmachi,Unknown,139694.568732,0.589484,0.3062
4,2020-05,1,0,00_GojoHorikawa,Unknown,97283.097935,0.410516,0.027704
4,2020-05,1,1,01_GojoKarasuma,Unknown,97283.097935,0.410516,0.388159
4,2020-05,1,2,02_GojoKurumayacho,Unknown,97283.097935,0.410516,-0.231116
4,2020-05,1,3,03_GojoMuromachi,Unknown,97283.097935,0.410516,-0.282248
4,2020-05,1,4,04_GojoShinmachi,Unknown,97283.097935,0.410516,-0.162886
4,2020-05,1,5,05_IchijoHorikawa,Unknown,97283.097935,0.410516,-0.009232
4,2020-05,1,6,06_IchijoKarasuma,Unknown,97283.097935,0.410516,-0.170086
4,2020-05,1,7,07_IchijoKurumayacho,Unknown,97283.097935,0.410516,0.097528
4,2020-05,1,8,08_IchijoMuromachi,Unknown,97283.097935,0.410516,-0.208287
4,2020-05,1,9,09_IchijoShinmachi,Unknown,97283.097935,0.410516,-0.150507
