t_idx,time_label,node_idx,node_label,account_category,curvature,density
2,2020-03,0,00_GojoHorikawa,Unknown,9.0,14029.0
2,2020-03,1,01_GojoKarasuma,Unknown,210.0,31920.0
2,2020-03,2,02_GojoKurumayacho,Unknown,42.0,21402.0
2,2020-03,3,03_GojoMuromachi,Unknown,145.0,27672.0
2,2020-03,4,04_GojoShinmachi,Unknown,12.0,23549.0
2,2020-03,5,05_IchijoHorikawa,Unknown,20.0,7191.0
2,2020-03,6,06_IchijoKarasuma,Unknown,227.0,22009.0
2,2020-03,7,07_IchijoKurumayacho,Unknown,12.0,13983.0
2,2020-03,8,08_IchijoMuromachi,Unknown,53.0,17628.0
2,2020-03,9,09_IchijoShinmachi,Unknown,32.0,13140.0
2,2020-03,10,10_NijoHorikawa,Unknown,2.0,13794.0
2,2020-03,11,11_NijoKarasuma,Unknown,239.0,33959.0
2,2020-03,12,12_NijoKurumayacho,Unknown,90.0,23311.0
2,2020-03,13,13_NijoMuromachi,Unknown,59.0,28626.0
2,2020-03,14,14_NijoShinmachi,Unknown,66.0,23101.0
2,2020-03,15,15_SanjoHorikawa,Unknown,177.0,17965.0
2,2020-03,16,16_SanjoKarasuma,Unknown,34.0,39888.0
2,2020-03,17,17_SanjoKurumayacho,Unknown,246.0,27599.0
2,2020-03,18,18_SanjoMuromachi,Unknown,9.0,34490.0
2,2020-03,19,19_SanjoShinmachi,Unknown,283.0,28963.0
2,2020-03,20,20_ShijoHorikawa,Unknown,74.0,21822.0
2,2020-03,21,21_ShijoKarasuma,Unknown,216.0,45555.0
2,2020-03,22,22_ShijoKurumayacho,Unknown,147.0,32106.0
2,2020-03,23,23_ShijoMuromachi,Unknown,190.0,39621.0
2,2020-03,24,24_ShijoShinmachi,Unknown,20.0,34175.0
3,2020-04,0,00_GojoHorikawa,Unknown,104.0,9435.0
3,2020-04,1,01_GojoKarasuma,Unknown,222.0,23815.0
3,2020-04,2,02_GojoKurumayacho,Unknown,1.0,15802.0
3,2020-04,3,03_GojoMuromachi,Unknown,123.0,20125.0
3,2020-04,4,04_GojoShinmachi,Unknown,1.0,16363.0
3,2020-04,5,05_IchijoHorikawa,Unknown,208.0,2375.0
3,2020-04,6,06_IchijoKarasuma,Unknown,204.0,14841.0
3,2020-04,7,07_IchijoKurumayacho,Unknown,93.0,9377.0
3,2020-04,8,08_IchijoMuromachi,Unknown,53.0,10865.0
3,2020-04,9,09_IchijoShinmachi,Unknown,169.0,6627.0
3,2020-04,10,10_NijoHorikawa,Unknown,6.0,6080.0
3,2020-04,11,11_NijoKarasuma,Unknown,39.0,23669.0
3,2020-04,12,12_NijoKurumayacho,Unknown,129.0,15966.0
3,2020-04,13,13_NijoMuromachi,Unknown,144.0,18501.0
3,2020-04,14,14_NijoShinmachi,Unknown,131.0,12605.0
3,2020-04,15,15_SanjoHorikawa,Unknown,68.0,10555.0
3,2020-04,16,16_SanjoKarasuma,Unknown,89.0,29181.0
3,2020-04,17,17_SanjoKurumayacho,Unknown,2.0,20057.0
3,2020-04,18,18_SanjoMuromachi,Unknown,24.0,24391.0
3,2020-04,19,19_SanjoShinmachi,Unknown,163.0,18636.0
3,2020-04,20,20_ShijoHorikawa,Unknown,43.0,14668.0
3,2020-04,21,21_ShijoKarasuma,Unknown,413.0,34740.0
3,2020-04,22,22_ShijoKurumayacho,Unknown,56.0,23880.0
3,2020-04,23,23_ShijoMuromachi,Unknown,175.0,29604.0
3,2020-04,24,24_ShijoShinmachi,Unknown,216.0,24166.0
4,2020-05,0,00_GojoHorikawa,Unknown,90.0,14205.0
4,2020-05,1,01_GojoKarasuma,Unknown,57.0,31891.0
4,2020-05,2,02_GojoKurumayacho,Unknown,128.0,21320.0
4,2020-05,3,03_GojoMuromachi,Unknown,69.0,27481.0
4,2020-05,4,04_GojoShinmachi,Unknown,90.0,23531.0
4,2020-05,5,05_IchijoHorikawa,Unknown,144.0,6757.0
4,2020-05,6,06_IchijoKarasuma,Unknown,241.0,21916.0
4,2020-05,7,07_IchijoKurumayacho,Unknown,121.0,14092.0
4,2020-05,8,08_IchijoMuromachi,Unknown,78.0,17666.0
4,2020-05,9,09_IchijoShinmachi,Unknown,205.0,13395.0
4,2020-05,10,10_NijoHorikawa,Unknown,293.0,13473.0
4,2020-05,11,11_NijoKarasuma,Unknown,223.0,34072.0
4,2020-05,12,12_NijoKurumayacho,Unknown,23.0,23164.0
4,2020-05,13,13_NijoMuromachi,Unknown,166.0,28270.0
4,2020-05,14,14_NijoShinmachi,Unknown,10.0,22889.0
4,2020-05,15,15_SanjoHorikawa,Unknown,72.0,17813.0
4,2020-05,16,16_SanjoKarasuma,Unknown,19.0,39911.0
4,2020-05,17,17_SanjoKurumayacho,Unknown,51.0,27230.0
4,2020-05,18,18_SanjoMuromachi,Unknown,22.0,34234.0
4,2020-05,19,19_SanjoShinmachi,Unknown,44.0,28439.0
4,2020-05,20,20_ShijoHorikawa,Unknown,53.0,22009.0
4,2020-05,21,21_ShijoKarasuma,Unknown,279.0,45676.0
4,2020-05,22,22_ShijoKurumayacho,Unknown,52.0,31918.0
4,2020-05,23,23_ShijoMuromachi,Unknown,5.0,39824.0
4,2020-05,24,24_ShijoShinmachi,Unknown,177.0,34306.0
5,2020-06,0,00_GojoHorikawa,Unknown,57.0,9332.0
5,2020-06,1,01_GojoKarasuma,Unknown,146.0,24077.0
5,2020-06,2,02_GojoKurumayacho,Unknown,119.0,16261.0
5,2020-06,3,03_GojoMuromachi,Unknown,18.0,20383.0
5,2020-06,4,04_GojoShinmachi,Unknown,133.0,16194.0
5,2020-06,5,05_IchijoHorikawa,Unknown,18.0,2819.0
5,2020-06,6,06_IchijoKarasuma,Unknown,199.0,14902.0
5,2020-06,7,07_IchijoKurumayacho,Unknown,125.0,9404.0
5,2020-06,8,08_IchijoMuromachi,Unknown,132.0,10953.0
5,2020-06,9,09_IchijoShinmachi,Unknown,4.0,6799.0
5,2020-06,10,10_NijoHorikawa,Unknown,285.0,6975.0
5,2020-06,11,11_NijoKarasuma,Unknown,459.0,24048.0
5,2020-06,12,12_NijoKurumayacho,Unknown,141.0,16061.0
5,2020-06,13,13_NijoMuromachi,Unknown,104.0,18823.0
5,2020-06,14,14_NijoShinmachi,Unknown,194.0,13057.0
5,2020-06,15,15_SanjoHorikawa,Unknown,86.0,11101.0
5,2020-06,16,16_SanjoKarasuma,Unknown,66.0,29867.0
5,2020-06,17,17_SanjoKurumayacho,Unknown,9.0,20516.0
5,2020-06,18,18_SanjoMuromachi,Unknown,108.0,24469.0
5,2020-06,19,19_SanjoShinmachi,Unknown,21.0,18789.0
5,2020-06,20,20_ShijoHorikawa,Unknown,184.0,14920.0
5,2020-06,21,21_ShijoKarasuma,Unknown,119.0,35137.0
5,2020-06,22,22_ShijoKurumayacho,Unknown,13.0,24441.0
5,2020-06,23,23_ShijoMuromachi,Unknown,136.0,29928.0
5,2020-06,24,24_ShijoShinmachi,Unknown,126.0,24296.0
6,2020-07,0,00_GojoHorikawa,Unknown,7.0,13444.0
6,2020-07,1,01_GojoKarasuma,Unknown,125.0,31198.0
6,2020-07,2,02_GojoKurumayacho,Unknown,97.0,20647.0
6,2020-07,3,03_GojoMuromachi,Unknown,301.0,26836.0
6,2020-07,4,04_GojoShinmachi,Unknown,86.0,22331.0
6,2020-07,5,05_IchijoHorikawa,Unknown,14.0,6335.0
6,2020-07,6,06_IchijoKarasuma,Unknown,61.0,21045.0
6,2020-07,7,07_IchijoKurumayacho,Unknown,46.0,13578.0
6,2020-07,8,08_IchijoMuromachi,Unknown,97.0,16747.0
6,2020-07,9,09_IchijoShinmachi,Unknown,209.0,12688.0
6,2020-07,10,10_NijoHorikawa,Unknown,32.0,12269.0
6,2020-07,11,11_NijoKarasuma,Unknown,282.0,32784.0
6,2020-07,12,12_NijoKurumayacho,Unknown,216.0,22474.0
6,2020-07,13,13_NijoMuromachi,Unknown,97.0,27073.0
6,2020-07,14,14_NijoShinmachi,Unknown,224.0,21645.0
6,2020-07,15,15_SanjoHorikawa,Unknown,52.0,16673.0
6,2020-07,16,16_SanjoKarasuma,Unknown,92.0,37975.0
6,2020-07,17,17_SanjoKurumayacho,Unknown,65.0,26475.0
6,2020-07,18,18_SanjoMuromachi,Unknown,62.0,32354.0
6,2020-07,19,19_SanjoShinmachi,Unknown,112.0,27131.0
6,2020-07,20,20_ShijoHorikawa,Unknown,105.0,20922.0
6,2020-07,21,21_ShijoKarasuma,Unknown,237.0,43897.0
6,2020-07,22,22_ShijoKurumayacho,Unknown,26.0,30836.0
6,2020-07,23,23_ShijoMuromachi,Unknown,243.0,38367.0
6,2020-07,24,24_ShijoShinmachi,Unknown,116.0,32894.0
7,2020-08,0,00_GojoHorikawa,Unknown,61.0,10539.0
7,2020-08,1,01_GojoKarasuma,Unknown,267.0,26536.0
7,2020-08,2,02_GojoKurumayacho,Unknown,54.0,17483.0
7,2020-08,3,03_GojoMuromachi,Unknown,330.0,22249.0
7,2020-08,4,04_GojoShinmachi,Unknown,46.0,17874.0
7,2020-08,5,05_IchijoHorikawa,Unknown,97.0,3004.0
7,2020-08,6,06_IchijoKarasuma,Unknown,169.0,16315.0
7,2020-08,7,07_IchijoKurumayacho,Unknown,107.0,10477.0
7,2020-08,8,08_IchijoMuromachi,Unknown,76.0,11741.0
7,2020-08,9,09_IchijoShinmachi,Unknown,200.0,7607.0
7,2020-08,10,10_NijoHorikawa,Unknown,12.0,7497.0
7,2020-08,11,11_NijoKarasuma,Unknown,228.0,26468.0
7,2020-08,12,12_NijoKurumayacho,Unknown,195.0,17762.0
7,2020-08,13,13_NijoMuromachi,Unknown,106.0,20989.0
7,2020-08,14,14_NijoShinmachi,Unknown,173.0,15188.0
7,2020-08,15,15_SanjoHorikawa,Unknown,79.0,11976.0
7,2020-08,16,16_SanjoKarasuma,Unknown,83.0,32106.0
7,2020-08,17,17_SanjoKurumayacho,Unknown,184.0,21924.0
7,2020-08,18,18_SanjoMuromachi,Unknown,304.0,26313.0
7,2020-08,19,19_SanjoShinmachi,Unknown,309.0,20534.0
7,2020-08,20,20_ShijoHorikawa,Unknown,105.0,16373.0
7,2020-08,21,21_ShijoKarasuma,Unknown,261.0,38056.0
7,2020-08,22,22_ShijoKurumayacho,Unknown,21.0,26050.0
7,2020-08,23,23_ShijoMuromachi,Unknown,6.0,32100.0
7,2020-08,24,24_ShijoShinmachi,Unknown,47.0,26325.0
8,2020-09,0,00_GojoHorikawa,Unknown,24.0,12900.0
8,2020-09,1,01_GojoKarasuma,Unknown,194.0,29918.0
8,2020-09,2,02_GojoKurumayacho,Unknown,87.0,19826.0
8,2020-09,3,03_GojoMuromachi,Unknown,1.0,25731.0
8,2020-09,4,04_GojoShinmachi,Unknown,42.0,21533.0
8,2020-09,5,05_IchijoHorikawa,Unknown,141.0,5878.0
8,2020-09,6,06_IchijoKarasuma,Unknown,37.0,19930.0
8,2020-09,7,07_IchijoKurumayacho,Unknown,73.0,12675.0
8,2020-09,8,08_IchijoMuromachi,Unknown,70.0,16167.0
8,2020-09,9,09_IchijoShinmachi,Unknown,62.0,11870.0
8,2020-09,10,10_NijoHorikawa,Unknown,45.0,11624.0
8,2020-09,11,11_NijoKarasuma,Unknown,283.0,31447.0
8,2020-09,12,12_NijoKurumayacho,Unknown,135.0,21357.0
8,2020-09,13,13_NijoMuromachi,Unknown,55.0,25874.0
8,2020-09,14,14_NijoShinmachi,Unknown,36.0,20447.0
8,2020-09,15,15_SanjoHorikawa,Unknown,24.0,16117.0
8,2020-09,16,16_SanjoKarasuma,Unknown,107.0,37026.0
8,2020-09,17,17_SanjoKurumayacho,Unknown,161.0,25440.0
8,2020-09,18,18_SanjoMuromachi,Unknown,222.0,31404.0
8,2020-09,19,19_SanjoShinmachi,Unknown,148.0,26183.0
8,2020-09,20,20_ShijoHorikawa,Unknown,200.0,20308.0
8,2020-09,21,21_ShijoKarasuma,Unknown,31.0,42430.0
8,2020-09,22,22_ShijoKurumayacho,Unknown,100.0,29388.0
8,2020-09,23,23_ShijoMuromachi,Unknown,203.0,36860.0
8,2020-09,24,24_ShijoShinmachi,Unknown,11.0,31409.0
9,2020-10,0,00_GojoHorikawa,Unknown,44.0,10629.0
9,2020-10,1,01_GojoKarasuma,Unknown,102.0,26728.0
9,2020-10,2,02_GojoKurumayacho,Unknown,7.0,17924.0
9,2020-10,3,03_GojoMuromachi,Unknown,165.0,21996.0
9,2020-10,4,04_GojoShinmachi,Unknown,304.0,17994.0
9,2020-10,5,05_IchijoHorikawa,Unknown,18.0,3416.0
9,2020-10,6,06_IchijoKarasuma,Unknown,219.0,16302.0
9,2020-10,7,07_IchijoKurumayacho,Unknown,0.0,10181.0
9,2020-10,8,08_IchijoMuromachi,Unknown,8.0,12187.0
9,2020-10,9,09_IchijoShinmachi,Unknown,64.0,7945.0
9,2020-10,10,10_NijoHorikawa,Unknown,114.0,8159.0
9,2020-10,11,11_NijoKarasuma,Unknown,323.0,27177.0
9,2020-10,12,12_NijoKurumayacho,Unknown,48.0,17950.0
9,2020-10,13,13_NijoMuromachi,Unknown,118.0,21437.0
9,2020-10,14,14_NijoShinmachi,Unknown,283.0,15361.0
9,2020-10,15,15_SanjoHorikawa,Unknown,114.0,12342.0
9,2020-10,16,16_SanjoKarasuma,Unknown,41.0,32159.0
9,2020-10,17,17_SanjoKurumayacho,Unknown,43.0,22113.0
9,2020-10,18,18_SanjoMuromachi,Unknown,52.0,26911.0
9,2020-10,19,19_SanjoShinmachi,Unknown,124.0,21040.0
9,2020-10,20,20_ShijoHorikawa,Unknown,147.0,16430.0
9,2020-10,21,21_ShijoKarasuma,Unknown,17.0,38263.0
9,2020-10,22,22_ShijoKurumayacho,Unknown,144.0,26690.0
9,2020-10,23,23_ShijoMuromachi,Unknown,127.0,32257.0
9,2020-10,24,24_ShijoShinmachi,Unknown,100.0,26591.0
10,2020-11,0,00_GojoHorikawa,Unknown,176.0,13014.0
10,2020-11,1,01_GojoKarasuma,Unknown,23.0,29807.0
10,2020-11,2,02_GojoKurumayacho,Unknown,55.0,19739.0
10,2020-11,3,03_GojoMuromachi,Unknown,105.0,25654.0
10,2020-11,4,04_GojoShinmachi,Unknown,525.0,21156.0
10,2020-11,5,05_IchijoHorikawa,Unknown,219.0,5821.0
10,2020-11,6,06_IchijoKarasuma,Unknown,59.0,19839.0
10,2020-11,7,07_IchijoKurumayacho,Unknown,124.0,12709.0
10,2020-11,8,08_IchijoMuromachi,Unknown,77.0,15634.0
10,2020-11,9,09_IchijoShinmachi,Unknown,165.0,11199.0
10,2020-11,10,10_NijoHorikawa,Unknown,288.0,11736.0
10,2020-11,11,11_NijoKarasuma,Unknown,257.0,31264.0
10,2020-11,12,12_NijoKurumayacho,Unknown,82.0,21383.0
10,2020-11,13,13_NijoMuromachi,Unknown,240.0,25304.0
10,2020-11,14,14_NijoShinmachi,Unknown,253.0,19464.0
10,2020-11,15,15_SanjoHorikawa,Unknown,58.0,15813.0
10,2020-11,16,16_SanjoKarasuma,Unknown,172.0,36776.0
10,2020-11,17,17_SanjoKurumayacho,Unknown,53.0,25527.0
10,2020-11,18,18_SanjoMuromachi,Unknown,18.0,31154.0
10,2020-11,19,19_SanjoShinmachi,Unknown,13.0,25104.0
10,2020-11,20,20_ShijoHorikawa,Unknown,82.0,20110.0
10,2020-11,21,21_ShijoKarasuma,Unknown,138.0,41948.0
10,2020-11,22,22_ShijoKurumayacho,Unknown,85.0,29497.0
10,2020-11,23,23_ShijoMuromachi,Unknown,23.0,36581.0
10,2020-11,24,24_ShijoShinmachi,Unknown,166.0,30751.0
11,2020-12,0,00_GojoHorikawa,Unknown,20.0,10485.0
11,2020-12,1,01_GojoKarasuma,Unknown,799.0,25919.0
11,2020-12,2,02_GojoKurumayacho,Unknown,701.0,18685.0
11,2020-12,3,03_GojoMuromachi,Unknown,695.0,22745.0
11,2020-12,4,04_GojoShinmachi,Unknown,449.0,17791.0
11,2020-12,5,05_IchijoHorikawa,Unknown,219.0,3969.0
11,2020-12,6,06_IchijoKarasuma,Unknown,31.0,16719.0
11,2020-12,7,07_IchijoKurumayacho,Unknown,207.0,10854.0
11,2020-12,8,08_IchijoMuromachi,Unknown,75.0,12480.0
11,2020-12,9,09_IchijoShinmachi,Unknown,146.0,8375.0
11,2020-12,10,10_NijoHorikawa,Unknown,265.0,8604.0
11,2020-12,11,11_NijoKarasuma,Unknown,39.0,27174.0
11,2020-12,12,12_NijoKurumayacho,Unknown,173.0,18341.0
11,2020-12,13,13_NijoMuromachi,Unknown,272.0,21371.0
11,2020-12,14,14_NijoShinmachi,Unknown,59.0,15946.0
11,2020-12,15,15_SanjoHorikawa,Unknown,184.0,12452.0
11,2020-12,16,16_SanjoKarasuma,Unknown,784.0,31767.0
11,2020-12,17,17_SanjoKurumayacho,Unknown,678.0,22985.0
11,2020-12,18,18_SanjoMuromachi,Unknown,391.0,27272.0
11,2020-12,19,19_SanjoShinmachi,Unknown,233.0,21643.0
11,2020-12,20,20_ShijoHorikawa,Unknown,56.0,16312.0
11,2020-12,21,21_ShijoKarasuma,Unknown,275.0,32124.0
11,2020-12,22,22_ShijoKurumayacho,Unknown,748.0,25828.0
11,2020-12,23,23_ShijoMuromachi,Unknown,610.0,31445.0
11,2020-12,24,24_ShijoShinmachi,Unknown,329.0,26944.0
12,2021-01,0,00_GojoHorikawa,Unknown,100.0,13022.0
12,2021-01,1,01_GojoKarasuma,Unknown,2793.0,23930.0
12,2021-01,2,02_GojoKurumayacho,Unknown,2916.0,24767.0
12,2021-01,3,03_GojoMuromachi,Unknown,2060.0,29288.0
12,2021-01,4,04_GojoShinmachi,Unknown,263.0,21417.0
12,2021-01,5,05_IchijoHorikawa,Unknown,140.0,5801.0
12,2021-01,6,06_IchijoKarasuma,Unknown,162.0,20207.0
12,2021-01,7,07_IchijoKurumayacho,Unknown,55.0,12982.0
12,2021-01,8,08_IchijoMuromachi,Unknown,60.0,16048.0
12,2021-01,9,09_IchijoShinmachi,Unknown,10.0,11591.0
12,2021-01,10,10_NijoHorikawa,Unknown,316.0,11246.0
12,2021-01,11,11_NijoKarasuma,Unknown,1174.0,32828.0
12,2021-01,12,12_NijoKurumayacho,Unknown,194.0,21333.0
12,2021-01,13,13_NijoMuromachi,Unknown,266.0,26164.0
12,2021-01,14,14_NijoShinmachi,Unknown,5.0,19859.0
12,2021-01,15,15_SanjoHorikawa,Unknown,209.0,15830.0
12,2021-01,16,16_SanjoKarasuma,Unknown,2617.0,31831.0
12,2021-01,17,17_SanjoKurumayacho,Unknown,2161.0,29446.0
12,2021-01,18,18_SanjoMuromachi,Unknown,1839.0,34517.0
12,2021-01,19,19_SanjoShinmachi,Unknown,186.0,25972.0
12,2021-01,20,20_ShijoHorikawa,Unknown,30.0,20192.0
12,2021-01,21,21_ShijoKarasuma,Unknown,62.0,2044.0
12,2021-01,22,22_ShijoKurumayacho,Unknown,2956.0,23733.0
12,2021-01,23,23_ShijoMuromachi,Unknown,2463.0,31636.0
12,2021-01,24,24_ShijoShinmachi,Unknown,881.0,32820.0
13,2021-02,0,00_GojoHorikawa,Unknown,101.0,10182.0
13,2021-02,1,01_GojoKarasuma,Unknown,4300.0,19265.0
13,2021-02,2,02_GojoKurumayacho,Unknown,4310.0,20339.0
13,2021-02,3,03_GojoMuromachi,Unknown,3240.0,23791.0
13,2021-02,4,04_GojoShinmachi,Unknown,148.0,17191.0
13,2021-02,5,05_IchijoHorikawa,Unknown,47.0,3972.0
13,2021-02,6,06_IchijoKarasuma,Unknown,78.0,16081.0
13,2021-02,7,07_IchijoKurumayacho,Unknown,29.0,10301.0
13,2021-02,8,08_IchijoMuromachi,Unknown,249.0,12439.0
13,2021-02,9,09_IchijoShinmachi,Unknown,154.0,8529.0
13,2021-02,10,10_NijoHorikawa,Unknown,359.0,8427.0
13,2021-02,11,11_NijoKarasuma,Unknown,1263.0,26951.0
13,2021-02,12,12_NijoKurumayacho,Unknown,200.0,17753.0
13,2021-02,13,13_NijoMuromachi,Unknown,54.0,20581.0
13,2021-02,14,14_NijoShinmachi,Unknown,25.0,15625.0
13,2021-02,15,15_SanjoHorikawa,Unknown,46.0,12004.0
13,2021-02,16,16_SanjoKarasuma,Unknown,3811.0,26148.0
13,2021-02,17,17_SanjoKurumayacho,Unknown,3268.0,24153.0
13,2021-02,18,18_SanjoMuromachi,Unknown,2645.0,27519.0
13,2021-02,19,19_SanjoShinmachi,Unknown,55.0,20558.0
13,2021-02,20,20_ShijoHorikawa,Unknown,118.0,16148.0
13,2021-02,21,21_ShijoKarasuma,Unknown,35.0,1685.0
13,2021-02,22,22_ShijoKurumayacho,Unknown,4334.0,19464.0
13,2021-02,23,23_ShijoMuromachi,Unknown,3709.0,25910.0
13,2021-02,24,24_ShijoShinmachi,Unknown,1538.0,27094.0
14,2021-03,0,00_GojoHorikawa,Unknown,148.0,11616.0
14,2021-03,1,01_GojoKarasuma,Unknown,1554.0,19150.0
14,2021-03,2,02_GojoKurumayacho,Unknown,1702.0,19683.0
14,2021-03,3,03_GojoMuromachi,Unknown,899.0,25559.0
14,2021-03,4,04_GojoShinmachi,Unknown,62.0,19733.0
14,2021-03,5,05_IchijoHorikawa,Unknown,119.0,4924.0
14,2021-03,6,06_IchijoKarasuma,Unknown,196.0,18449.0
14,2021-03,7,07_IchijoKurumayacho,Unknown,148.0,11692.0
14,2021-03,8,08_IchijoMuromachi,Unknown,159.0,14191.0
14,2021-03,9,09_IchijoShinmachi,Unknown,148.0,10241.0
14,2021-03,10,10_NijoHorikawa,Unknown,80.0,10226.0
14,2021-03,11,11_NijoKarasuma,Unknown,556.0,29866.0
14,2021-03,12,12_NijoKurumayacho,Unknown,257.0,19604.0
14,2021-03,13,13_NijoMuromachi,Unknown,207.0,23521.0
14,2021-03,14,14_NijoShinmachi,Unknown,83.0,18302.0
14,2021-03,15,15_SanjoHorikawa,Unknown,47.0,14253.0
14,2021-03,16,16_SanjoKarasuma,Unknown,623.0,27622.0
14,2021-03,17,17_SanjoKurumayacho,Unknown,1085.0,25195.0
14,2021-03,18,18_SanjoMuromachi,Unknown,209.0,30400.0
14,2021-03,19,19_SanjoShinmachi,Unknown,16.0,23772.0
14,2021-03,20,20_ShijoHorikawa,Unknown,338.0,18076.0
14,2021-03,21,21_ShijoKarasuma,Unknown,192.0,1724.0
14,2021-03,22,22_ShijoKurumayacho,Unknown,1726.0,18797.0
14,2021-03,23,23_ShijoMuromachi,Unknown,267.0,27991.0
14,2021-03,24,24_ShijoShinmachi,Unknown,351.0,29777.0
15,2021-04,0,00_GojoHorikawa,Unknown,75.0,11551.0
15,2021-04,1,01_GojoKarasuma,Unknown,1059.0,17626.0
15,2021-04,2,02_GojoKurumayacho,Unknown,1095.0,18332.0
15,2021-04,3,03_GojoMuromachi,Unknown,127.0,23708.0
15,2021-04,4,04_GojoShinmachi,Unknown,108.0,19425.0
15,2021-04,5,05_IchijoHorikawa,Unknown,113.0,4769.0
15,2021-04,6,06_IchijoKarasuma,Unknown,124.0,18375.0
15,2021-04,7,07_IchijoKurumayacho,Unknown,108.0,11689.0
15,2021-04,8,08_IchijoMuromachi,Unknown,120.0,14143.0
15,2021-04,9,09_IchijoShinmachi,Unknown,52.0,9913.0
15,2021-04,10,10_NijoHorikawa,Unknown,212.0,10057.0
15,2021-04,11,11_NijoKarasuma,Unknown,143.0,28510.0
15,2021-04,12,12_NijoKurumayacho,Unknown,323.0,19460.0
15,2021-04,13,13_NijoMuromachi,Unknown,105.0,23298.0
15,2021-04,14,14_NijoShinmachi,Unknown,149.0,17922.0
15,2021-04,15,15_SanjoHorikawa,Unknown,16.0,14136.0
15,2021-04,16,16_SanjoKarasuma,Unknown,801.0,25133.0
15,2021-04,17,17_SanjoKurumayacho,Unknown,394.0,23619.0
15,2021-04,18,18_SanjoMuromachi,Unknown,674.0,28701.0
15,2021-04,19,19_SanjoShinmachi,Unknown,38.0,23210.0
15,2021-04,20,20_ShijoHorikawa,Unknown,204.0,17896.0
15,2021-04,21,21_ShijoKarasuma,Unknown,62.0,1555.0
15,2021-04,22,22_ShijoKurumayacho,Unknown,1177.0,17497.0
15,2021-04,23,23_ShijoMuromachi,Unknown,1344.0,25306.0
