t_idx,time_label,node_idx,node_label,account_category,optimal_input_u,state_error_x
5,2020-06,1,01_GojoKarasuma,Unknown,3739.4299,71.0
5,2020-06,2,02_GojoKurumayacho,Unknown,0.0,5.0
5,2020-06,3,03_GojoMuromachi,Unknown,0.0,77.0
5,2020-06,4,04_GojoShinmachi,Unknown,0.0,10.0
5,2020-06,5,05_IchijoHorikawa,Unknown,0.0,11.0
5,2020-06,6,06_IchijoKarasuma,Unknown,0.0,62.0
5,2020-06,7,07_IchijoKurumayacho,Unknown,0.0,34.0
5,2020-06,8,08_IchijoMuromachi,Unknown,0.0,45.0
5,2020-06,9,09_IchijoShinmachi,Unknown,0.0,89.0
5,2020-06,10,10_NijoHorikawa,Unknown,0.0,7.0
5,2020-06,11,11_NijoKarasuma,Unknown,0.0,2.0
5,2020-06,12,12_NijoKurumayacho,Unknown,0.0,77.0
5,2020-06,13,13_NijoMuromachi,Unknown,0.0,1.0
5,2020-06,14,14_NijoShinmachi,Unknown,0.0,65.0
5,2020-06,15,15_SanjoHorikawa,Unknown,0.0,1.0
5,2020-06,16,16_SanjoKarasuma,Unknown,2577.0151,11.0
5,2020-06,17,17_SanjoKurumayacho,Unknown,0.0,18.0
5,2020-06,18,18_SanjoMuromachi,Unknown,0.0,11.0
5,2020-06,19,19_SanjoShinmachi,Unknown,0.0,19.0
5,2020-06,20,20_ShijoHorikawa,Unknown,0.0,26.0
5,2020-06,21,21_ShijoKarasuma,Unknown,0.0,10039.0
5,2020-06,22,22_ShijoKurumayacho,Unknown,3741.4179,15.0
5,2020-06,23,23_ShijoMuromachi,Unknown,2685.1911,94.0
5,2020-06,24,24_ShijoShinmachi,Unknown,0.0,6.0
6,2020-07,0,00_GojoHorikawa,Unknown,0.0,52.0
6,2020-07,1,01_GojoKarasuma,Unknown,3540.0941,64.0
6,2020-07,2,02_GojoKurumayacho,Unknown,0.0,83.0
6,2020-07,3,03_GojoMuromachi,Unknown,0.0,154.0
6,2020-07,4,04_GojoShinmachi,Unknown,0.0,15.0
6,2020-07,5,05_IchijoHorikawa,Unknown,0.0,7.0
6,2020-07,6,06_IchijoKarasuma,Unknown,0.0,41.0
6,2020-07,7,07_IchijoKurumayacho,Unknown,0.0,52.0
6,2020-07,8,08_IchijoMuromachi,Unknown,0.0,1.0
6,2020-07,9,09_IchijoShinmachi,Unknown,0.0,42.0
6,2020-07,10,10_NijoHorikawa,Unknown,0.0,41.0
6,2020-07,11,11_NijoKarasuma,Unknown,0.0,90.0
6,2020-07,12,12_NijoKurumayacho,Unknown,0.0,38.0
6,2020-07,13,13_NijoMuromachi,Unknown,0.0,57.0
6,2020-07,14,14_NijoShinmachi,Unknown,0.0,45.0
6,2020-07,15,15_SanjoHorikawa,Unknown,0.0,67.0
6,2020-07,16,16_SanjoKarasuma,Unknown,2520.3658,47.0
6,2020-07,17,17_SanjoKurumayacho,Unknown,0.0,53.0
6,2020-07,18,18_SanjoMuromachi,Unknown,0.0,124.0
6,2020-07,19,19_SanjoShinmachi,Unknown,0.0,157.0
6,2020-07,20,20_ShijoHorikawa,Unknown,0.0,42.0
6,2020-07,21,21_ShijoKarasuma,Unknown,0.0,9853.0
6,2020-07,22,22_ShijoKurumayacho,Unknown,3575.9621,38.0
6,2020-07,23,23_ShijoMuromachi,Unknown,2559.8283,5.0
6,2020-07,24,24_ShijoShinmachi,Unknown,0.0,52.0
7,2020-08,0,00_GojoHorikawa,Unknown,0.0,25.0
7,2020-08,1,01_GojoKarasuma,Unknown,3683.0333,68.0
7,2020-08,2,02_GojoKurumayacho,Unknown,0.0,107.0
7,2020-08,3,03_GojoMuromachi,Unknown,0.0,55.0
7,2020-08,4,04_GojoShinmachi,Unknown,0.0,6.0
7,2020-08,5,05_IchijoHorikawa,Unknown,0.0,72.0
7,2020-08,6,06_IchijoKarasuma,Unknown,0.0,25.0
7,2020-08,7,07_IchijoKurumayacho,Unknown,0.0,37.0
7,2020-08,8,08_IchijoMuromachi,Unknown,0.0,33.0
7,2020-08,9,09_IchijoShinmachi,Unknown,0.0,27.0
7,2020-08,10,10_NijoHorikawa,Unknown,0.0,63.0
7,2020-08,11,11_NijoKarasuma,Unknown,0.0,50.0
7,2020-08,12,12_NijoKurumayacho,Unknown,0.0,42.0
7,2020-08,13,13_NijoMuromachi,Unknown,0.0,9.0
7,2020-08,14,14_NijoShinmachi,Unknown,0.0,18.0
7,2020-08,15,15_SanjoHorikawa,Unknown,0.0,54.0
7,2020-08,16,16_SanjoKarasuma,Unknown,2591.2932,0.0
7,2020-08,17,17_SanjoKurumayacho,Unknown,0.0,60.0
7,2020-08,18,18_SanjoMuromachi,Unknown,0.0,45.0
7,2020-08,19,19_SanjoShinmachi,Unknown,0.0,14.0
7,2020-08,20,20_ShijoHorikawa,Unknown,0.0,47.0
7,2020-08,21,21_ShijoKarasuma,Unknown,0.0,9928.0
7,2020-08,22,22_ShijoKurumayacho,Unknown,3787.3931,40.0
7,2020-08,23,23_ShijoMuromachi,Unknown,2629.0427,78.0
7,2020-08,24,24_ShijoShinmachi,Unknown,0.0,51.0
8,2020-09,0,00_GojoHorikawa,Unknown,0.0,26.0
8,2020-09,1,01_GojoKarasuma,Unknown,3665.4045,6.0
8,2020-09,2,02_GojoKurumayacho,Unknown,0.0,44.0
8,2020-09,3,03_GojoMuromachi,Unknown,0.0,45.0
8,2020-09,4,04_GojoShinmachi,Unknown,0.0,69.0
8,2020-09,5,05_IchijoHorikawa,Unknown,0.0,10.0
8,2020-09,6,06_IchijoKarasuma,Unknown,0.0,128.0
8,2020-09,7,07_IchijoKurumayacho,Unknown,0.0,53.0
8,2020-09,8,08_IchijoMuromachi,Unknown,0.0,5.0
8,2020-09,9,09_IchijoShinmachi,Unknown,0.0,34.0
8,2020-09,10,10_NijoHorikawa,Unknown,0.0,40.0
8,2020-09,11,11_NijoKarasuma,Unknown,0.0,93.0
8,2020-09,12,12_NijoKurumayacho,Unknown,0.0,13.0
8,2020-09,13,13_NijoMuromachi,Unknown,0.0,16.0
8,2020-09,14,14_NijoShinmachi,Unknown,0.0,117.0
8,2020-09,15,15_SanjoHorikawa,Unknown,0.0,65.0
8,2020-09,16,16_SanjoKarasuma,Unknown,2495.9419,60.0
8,2020-09,17,17_SanjoKurumayacho,Unknown,0.0,12.0
8,2020-09,18,18_SanjoMuromachi,Unknown,0.0,8.0
8,2020-09,19,19_SanjoShinmachi,Unknown,0.0,37.0
8,2020-09,20,20_ShijoHorikawa,Unknown,0.0,64.0
8,2020-09,21,21_ShijoKarasuma,Unknown,0.0,9972.0
8,2020-09,22,22_ShijoKurumayacho,Unknown,3654.8953,58.0
8,2020-09,23,23_ShijoMuromachi,Unknown,2575.8674,42.0
8,2020-09,24,24_ShijoShinmachi,Unknown,0.0,61.0
9,2020-10,0,00_GojoHorikawa,Unknown,0.0,121.0
9,2020-10,1,01_GojoKarasuma,Unknown,3693.9445,46.0
9,2020-10,2,02_GojoKurumayacho,Unknown,0.0,12.0
9,2020-10,3,03_GojoMuromachi,Unknown,0.0,20.0
9,2020-10,4,04_GojoShinmachi,Unknown,0.0,172.0
9,2020-10,5,05_IchijoHorikawa,Unknown,0.0,70.0
9,2020-10,6,06_IchijoKarasuma,Unknown,0.0,12.0
9,2020-10,7,07_IchijoKurumayacho,Unknown,0.0,69.0
9,2020-10,8,08_IchijoMuromachi,Unknown,0.0,35.0
9,2020-10,9,09_IchijoShinmachi,Unknown,0.0,23.0
9,2020-10,10,10_NijoHorikawa,Unknown,0.0,97.0
9,2020-10,11,11_NijoKarasuma,Unknown,0.0,87.0
9,2020-10,12,12_NijoKurumayacho,Unknown,0.0,20.0
9,2020-10,13,13_NijoMuromachi,Unknown,0.0,95.0
9,2020-10,14,14_NijoShinmachi,Unknown,0.0,67.0
9,2020-10,15,15_SanjoHorikawa,Unknown,0.0,38.0
9,2020-10,16,16_SanjoKarasuma,Unknown,2688.1149,79.0
9,2020-10,17,17_SanjoKurumayacho,Unknown,0.0,7.0
9,2020-10,18,18_SanjoMuromachi,Unknown,0.0,9.0
9,2020-10,19,19_SanjoShinmachi,Unknown,0.0,64.0
9,2020-10,20,20_ShijoHorikawa,Unknown,0.0,28.0
9,2020-10,21,21_ShijoKarasuma,Unknown,0.0,9999.0
9,2020-10,22,22_ShijoKurumayacho,Unknown,3681.9134,12.0
9,2020-10,23,23_ShijoMuromachi,Unknown,2599.207,35.0
9,2020-10,24,24_ShijoShinmachi,Unknown,0.0,29.0
10,2020-11,0,00_GojoHorikawa,Unknown,0.0,40.0
10,2020-11,1,01_GojoKarasuma,Unknown,3626.2124,63.0
10,2020-11,2,02_GojoKurumayacho,Unknown,0.0,13.0
10,2020-11,3,03_GojoMuromachi,Unknown,0.0,20.0
10,2020-11,4,04_GojoShinmachi,Unknown,0.0,112.0
10,2020-11,5,05_IchijoHorikawa,Unknown,0.0,69.0
10,2020-11,6,06_IchijoKarasuma,Unknown,0.0,45.0
10,2020-11,7,07_IchijoKurumayacho,Unknown,0.0,39.0
10,2020-11,8,08_IchijoMuromachi,Unknown,0.0,12.0
10,2020-11,9,09_IchijoShinmachi,Unknown,0.0,85.0
10,2020-11,10,10_NijoHorikawa,Unknown,0.0,54.0
10,2020-11,11,11_NijoKarasuma,Unknown,0.0,10.0
10,2020-11,12,12_NijoKurumayacho,Unknown,0.0,55.0
10,2020-11,13,13_NijoMuromachi,Unknown,0.0,34.0
10,2020-11,14,14_NijoShinmachi,Unknown,0.0,2.0
10,2020-11,15,15_SanjoHorikawa,Unknown,0.0,83.0
10,2020-11,16,16_SanjoKarasuma,Unknown,2659.7483,74.0
10,2020-11,17,17_SanjoKurumayacho,Unknown,0.0,55.0
10,2020-11,18,18_SanjoMuromachi,Unknown,0.0,28.0
10,2020-11,19,19_SanjoShinmachi,Unknown,0.0,152.0
10,2020-11,20,20_ShijoHorikawa,Unknown,0.0,74.0
10,2020-11,21,21_ShijoKarasuma,Unknown,0.0,10164.0
10,2020-11,22,22_ShijoKurumayacho,Unknown,3662.4482,51.0
10,2020-11,23,23_ShijoMuromachi,Unknown,2643.3085,5.0
10,2020-11,24,24_ShijoShinmachi,Unknown,0.0,47.0
11,2020-12,0,00_GojoHorikawa,Unknown,0.0,21.0
11,2020-12,1,01_GojoKarasuma,Unknown,2676.509,719.0
11,2020-12,2,02_GojoKurumayacho,Unknown,0.0,715.0
11,2020-12,3,03_GojoMuromachi,Unknown,0.0,635.0
11,2020-12,4,04_GojoShinmachi,Unknown,0.0,53.0
11,2020-12,5,05_IchijoHorikawa,Unknown,0.0,11.0
11,2020-12,6,06_IchijoKarasuma,Unknown,0.0,71.0
11,2020-12,7,07_IchijoKurumayacho,Unknown,0.0,60.0
11,2020-12,8,08_IchijoMuromachi,Unknown,0.0,16.0
11,2020-12,9,09_IchijoShinmachi,Unknown,0.0,47.0
11,2020-12,10,10_NijoHorikawa,Unknown,0.0,60.0
11,2020-12,11,11_NijoKarasuma,Unknown,0.0,28.0
11,2020-12,12,12_NijoKurumayacho,Unknown,0.0,43.0
11,2020-12,13,13_NijoMuromachi,Unknown,0.0,109.0
11,2020-12,14,14_NijoShinmachi,Unknown,0.0,12.0
11,2020-12,15,15_SanjoHorikawa,Unknown,0.0,56.0
11,2020-12,16,16_SanjoKarasuma,Unknown,1838.9708,557.0
11,2020-12,17,17_SanjoKurumayacho,Unknown,0.0,575.0
11,2020-12,18,18_SanjoMuromachi,Unknown,0.0,344.0
11,2020-12,19,19_SanjoShinmachi,Unknown,0.0,7.0
11,2020-12,20,20_ShijoHorikawa,Unknown,0.0,64.0
11,2020-12,21,21_ShijoKarasuma,Unknown,0.0,10054.0
11,2020-12,22,22_ShijoKurumayacho,Unknown,2660.2609,658.0
11,2020-12,23,23_ShijoMuromachi,Unknown,1779.773,635.0
11,2020-12,24,24_ShijoShinmachi,Unknown,0.0,206.0
12,2021-01,0,00_GojoHorikawa,Unknown,0.0,18.0
12,2021-01,1,01_GojoKarasuma,Unknown,-3461.8969,4294.0
12,2021-01,2,02_GojoKurumayacho,Unknown,0.0,4333.0
12,2021-01,3,03_GojoMuromachi,Unknown,0.0,3350.0
12,2021-01,4,04_GojoShinmachi,Unknown,0.0,45.0
12,2021-01,5,05_IchijoHorikawa,Unknown,0.0,49.0
12,2021-01,6,06_IchijoKarasuma,Unknown,0.0,65.0
12,2021-01,7,07_IchijoKurumayacho,Unknown,0.0,104.0
12,2021-01,8,08_IchijoMuromachi,Unknown,0.0,104.0
12,2021-01,9,09_IchijoShinmachi,Unknown,0.0,1.0
12,2021-01,10,10_NijoHorikawa,Unknown,0.0,142.0
12,2021-01,11,11_NijoKarasuma,Unknown,0.0,1240.0
12,2021-01,12,12_NijoKurumayacho,Unknown,0.0,53.0
12,2021-01,13,13_NijoMuromachi,Unknown,0.0,14.0
12,2021-01,14,14_NijoShinmachi,Unknown,0.0,27.0
12,2021-01,15,15_SanjoHorikawa,Unknown,0.0,14.0
12,2021-01,16,16_SanjoKarasuma,Unknown,-3245.6338,3805.0
12,2021-01,17,17_SanjoKurumayacho,Unknown,0.0,3366.0
12,2021-01,18,18_SanjoMuromachi,Unknown,0.0,2555.0
12,2021-01,19,19_SanjoShinmachi,Unknown,0.0,48.0
12,2021-01,20,20_ShijoHorikawa,Unknown,0.0,24.0
12,2021-01,21,21_ShijoKarasuma,Unknown,0.0,10006.0
12,2021-01,22,22_ShijoKurumayacho,Unknown,-3466.9544,4323.0
12,2021-01,23,23_ShijoMuromachi,Unknown,-3289.0231,3738.0
12,2021-01,24,24_ShijoShinmachi,Unknown,0.0,1340.0
13,2021-02,0,00_GojoHorikawa,Unknown,0.0,44.0
13,2021-02,1,01_GojoKarasuma,Unknown,-2863.5444,3569.0
13,2021-02,2,02_GojoKurumayacho,Unknown,0.0,3641.0
13,2021-02,3,03_GojoMuromachi,Unknown,0.0,2825.0
13,2021-02,4,04_GojoShinmachi,Unknown,0.0,5.0
13,2021-02,5,05_IchijoHorikawa,Unknown,0.0,62.0
13,2021-02,6,06_IchijoKarasuma,Unknown,0.0,123.0
13,2021-02,7,07_IchijoKurumayacho,Unknown,0.0,119.0
13,2021-02,8,08_IchijoMuromachi,Unknown,0.0,57.0
13,2021-02,9,09_IchijoShinmachi,Unknown,0.0,105.0
13,2021-02,10,10_NijoHorikawa,Unknown,0.0,15.0
13,2021-02,11,11_NijoKarasuma,Unknown,0.0,1189.0
13,2021-02,12,12_NijoKurumayacho,Unknown,0.0,51.0
13,2021-02,13,13_NijoMuromachi,Unknown,0.0,83.0
13,2021-02,14,14_NijoShinmachi,Unknown,0.0,17.0
13,2021-02,15,15_SanjoHorikawa,Unknown,0.0,38.0
13,2021-02,16,16_SanjoKarasuma,Unknown,-2841.4334,3242.0
13,2021-02,17,17_SanjoKurumayacho,Unknown,0.0,2889.0
13,2021-02,18,18_SanjoMuromachi,Unknown,0.0,2121.0
13,2021-02,19,19_SanjoShinmachi,Unknown,0.0,34.0
13,2021-02,20,20_ShijoHorikawa,Unknown,0.0,134.0
13,2021-02,21,21_ShijoKarasuma,Unknown,0.0,9993.0
13,2021-02,22,22_ShijoKurumayacho,Unknown,-2920.2854,3654.0
13,2021-02,23,23_ShijoMuromachi,Unknown,-2632.5197,3132.0
13,2021-02,24,24_ShijoShinmachi,Unknown,0.0,936.0
14,2021-03,0,00_GojoHorikawa,Unknown,0.0,42.0
14,2021-03,1,01_GojoKarasuma,Unknown,-1075.7871,1290.0
14,2021-03,2,02_GojoKurumayacho,Unknown,0.0,1247.0
14,2021-03,3,03_GojoMuromachi,Unknown,0.0,1401.0
14,2021-03,4,04_GojoShinmachi,Unknown,0.0,7.0
14,2021-03,5,05_IchijoHorikawa,Unknown,0.0,44.0
14,2021-03,6,06_IchijoKarasuma,Unknown,0.0,15.0
14,2021-03,7,07_IchijoKurumayacho,Unknown,0.0,14.0
14,2021-03,8,08_IchijoMuromachi,Unknown,0.0,59.0
14,2021-03,9,09_IchijoShinmachi,Unknown,0.0,63.0
14,2021-03,10,10_NijoHorikawa,Unknown,0.0,92.0
14,2021-03,11,11_NijoKarasuma,Unknown,0.0,582.0
14,2021-03,12,12_NijoKurumayacho,Unknown,0.0,102.0
14,2021-03,13,13_NijoMuromachi,Unknown,0.0,55.0
14,2021-03,14,14_NijoShinmachi,Unknown,0.0,76.0
14,2021-03,15,15_SanjoHorikawa,Unknown,0.0,15.0
14,2021-03,16,16_SanjoKarasuma,Unknown,-1463.9171,2056.0
14,2021-03,17,17_SanjoKurumayacho,Unknown,0.0,1327.0
14,2021-03,18,18_SanjoMuromachi,Unknown,0.0,1478.0
14,2021-03,19,19_SanjoShinmachi,Unknown,0.0,4.0
14,2021-03,20,20_ShijoHorikawa,Unknown,0.0,46.0
14,2021-03,21,21_ShijoKarasuma,Unknown,0.0,10172.0
14,2021-03,22,22_ShijoKurumayacho,Unknown,-1022.6762,1259.0
14,2021-03,23,23_ShijoMuromachi,Unknown,-1660.5234,2259.0
14,2021-03,24,24_ShijoShinmachi,Unknown,0.0,883.0
15,2021-04,0,00_GojoHorikawa,Unknown,0.0,53.0
15,2021-04,1,01_GojoKarasuma,Unknown,153.2875,70.0
15,2021-04,2,02_GojoKurumayacho,Unknown,0.0,52.0
15,2021-04,3,03_GojoMuromachi,Unknown,0.0,104.0
15,2021-04,4,04_GojoShinmachi,Unknown,0.0,89.0
15,2021-04,5,05_IchijoHorikawa,Unknown,0.0,37.0
15,2021-04,6,06_IchijoKarasuma,Unknown,0.0,29.0
15,2021-04,7,07_IchijoKurumayacho,Unknown,0.0,39.0
15,2021-04,8,08_IchijoMuromachi,Unknown,0.0,59.0
15,2021-04,9,09_IchijoShinmachi,Unknown,0.0,31.0
15,2021-04,10,10_NijoHorikawa,Unknown,0.0,43.0
15,2021-04,11,11_NijoKarasuma,Unknown,0.0,118.0
15,2021-04,12,12_NijoKurumayacho,Unknown,0.0,68.0
15,2021-04,13,13_NijoMuromachi,Unknown,0.0,88.0
15,2021-04,14,14_NijoShinmachi,Unknown,0.0,20.0
15,2021-04,15,15_SanjoHorikawa,Unknown,0.0,24.0
15,2021-04,16,16_SanjoKarasuma,Unknown,-70.2503,69.0
15,2021-04,17,17_SanjoKurumayacho,Unknown,0.0,159.0
15,2021-04,18,18_SanjoMuromachi,Unknown,0.0,161.0
15,2021-04,19,19_SanjoShinmachi,Unknown,0.0,12.0
15,2021-04,20,20_ShijoHorikawa,Unknown,0.0,22.0
15,2021-04,21,21_ShijoKarasuma,Unknown,0.0,10289.0
15,2021-04,22,22_ShijoKurumayacho,Unknown,131.3901,41.0
15,2021-04,23,23_ShijoMuromachi,Unknown,-98.3021,42.0
15,2021-04,24,24_ShijoShinmachi,Unknown,0.0,161.0
16,2021-05,0,00_GojoHorikawa,Unknown,0.0,38.0
16,2021-05,1,01_GojoKarasuma,Unknown,267.7011,78.0
16,2021-05,2,02_GojoKurumayacho,Unknown,0.0,159.0
16,2021-05,3,03_GojoMuromachi,Unknown,0.0,25.0
16,2021-05,4,04_GojoShinmachi,Unknown,0.0,80.0
16,2021-05,5,05_IchijoHorikawa,Unknown,0.0,94.0
