t_idx,node_idx,net_flux_q,velocity_v,acceleration_a,inertia_M,viscosity_C,external_force_F
3,19,9.0000,-43.0000,11.0000,51.2500,0.0209,562.8524
3,20,116.0000,128.0000,239.0000,72.5000,0.0092,17328.6816
3,21,59.0000,-74.0000,-256.0000,72.5000,0.0106,-18560.7835
3,22,-156.0000,-153.0000,-137.0000,75.5000,0.0154,-10345.8535
3,23,-19.0000,-130.0000,-77.0000,77.0000,0.0098,-5930.2696
3,24,49.0000,223.0000,137.0000,123.2500,0.0056,16886.4887
4,0,12.0000,-19.0000,-174.0000,56.2000,0.0107,-9779.0026
4,1,-134.0000,-293.0000,-484.0000,75.0000,0.0063,-36301.8504
4,2,-35.0000,114.0000,375.0000,107.4000,0.0062,40275.7119
4,3,73.0000,165.0000,250.0000,60.4000,0.0095,15101.5699
4,4,-78.0000,-121.0000,-48.0000,109.6000,0.0064,-5261.5803
4,5,39.0000,128.0000,264.0000,138.8000,0.0032,36643.6066
4,6,35.0000,83.0000,17.0000,73.8000,0.0108,1255.4995
4,7,128.0000,257.0000,298.0000,117.8000,0.0062,35106.0032
4,8,-37.0000,105.0000,143.0000,108.0000,0.0160,15445.6750
4,9,-74.0000,-127.0000,-331.0000,91.4000,0.0052,-30254.0644
4,10,97.0000,113.0000,152.0000,93.0000,0.0068,14136.7670
4,11,53.0000,-6.0000,116.0000,88.8000,0.0087,10300.7477
4,12,39.0000,213.0000,449.0000,95.2000,0.0058,42746.0329
4,13,-65.0000,-228.0000,-345.0000,62.0000,0.0087,-21391.9749
4,14,-135.0000,-131.0000,-156.0000,94.4000,0.0059,-14727.1759
4,15,85.0000,-305.0000,-815.0000,160.8000,0.0035,-131053.0808
4,16,-8.0000,26.0000,-125.0000,109.4000,0.0046,-13674.8808
4,17,137.0000,17.0000,75.0000,94.2000,0.0128,7065.2171
4,18,-136.0000,63.0000,344.0000,88.2000,0.0076,30341.2817
4,19,-32.0000,-41.0000,2.0000,47.4000,0.0223,93.8873
4,20,62.0000,-54.0000,-182.0000,70.4000,0.0096,-12813.3161
4,21,-172.0000,-231.0000,-157.0000,92.4000,0.0075,-14508.5320
4,22,47.0000,203.0000,356.0000,69.8000,0.0080,24850.4339
4,23,8.0000,27.0000,157.0000,63.2000,0.0108,9922.6914
4,24,91.0000,42.0000,-181.0000,116.8000,0.0062,-21140.5400
5,0,79.0000,67.0000,86.0000,60.0000,0.0110,5160.7394
5,1,84.0000,218.0000,511.0000,76.5000,0.0059,39092.7842
5,2,11.0000,46.0000,-68.0000,91.3333,0.0068,-6210.3527
5,3,-77.0000,-150.0000,-315.0000,63.1667,0.0086,-19898.7925
5,4,-122.0000,-44.0000,77.0000,111.6667,0.0070,8598.0257
5,5,-16.0000,-55.0000,-183.0000,118.3333,0.0035,-21655.1912
5,6,173.0000,138.0000,55.0000,90.3333,0.0098,4969.6873
5,7,99.0000,-29.0000,-286.0000,114.6667,0.0068,-32794.8643
5,8,-53.0000,-16.0000,-121.0000,98.8333,0.0172,-11959.1085
5,9,-60.0000,14.0000,141.0000,86.1667,0.0057,12149.5801
5,10,-68.0000,-165.0000,-278.0000,88.8333,0.0071,-24696.8316
5,11,283.0000,230.0000,236.0000,121.1667,0.0078,28597.1255
5,12,-103.0000,-142.0000,-355.0000,96.5000,0.0059,-34258.3414
5,13,-312.0000,-247.0000,-19.0000,103.6667,0.0073,-1971.4673
5,14,-53.0000,82.0000,213.0000,87.5000,0.0064,18638.0227
5,15,103.0000,18.0000,323.0000,151.1667,0.0039,48826.9032
5,16,46.0000,54.0000,28.0000,98.8333,0.0050,2767.6042
5,17,149.0000,12.0000,-5.0000,103.3333,0.0139,-516.4999
5,18,-107.0000,29.0000,-34.0000,91.3333,0.0083,-3105.0938
5,19,-14.0000,18.0000,59.0000,41.8333,0.0234,2468.5881
5,20,137.0000,75.0000,129.0000,81.5000,0.0103,10514.2707
5,21,-159.0000,13.0000,244.0000,103.5000,0.0082,25254.1061
5,22,-26.0000,-73.0000,-276.0000,62.5000,0.0087,-17250.6328
5,23,49.0000,41.0000,14.0000,60.8333,0.0116,852.1432
5,24,-43.0000,-134.0000,-176.0000,104.5000,0.0063,-18392.8495
6,0,72.0000,-7.0000,-74.0000,61.7143,0.0119,-4566.9405
6,1,-75.0000,-159.0000,-377.0000,76.2857,0.0059,-28760.6548
6,2,115.0000,104.0000,58.0000,94.7143,0.0072,5494.1794
6,3,65.0000,142.0000,292.0000,63.4286,0.0084,18522.3364
6,4,8.0000,130.0000,174.0000,96.8571,0.0072,16854.0726
6,5,-257.0000,-241.0000,-186.0000,138.1429,0.0036,-25695.4415
6,6,-8.0000,-181.0000,-319.0000,78.5714,0.0087,-25065.8519
6,7,-9.0000,-108.0000,-79.0000,99.5714,0.0071,-7866.9104
6,8,-50.0000,3.0000,19.0000,91.8571,0.0186,1745.3414
6,9,35.0000,95.0000,81.0000,78.8571,0.0060,6388.0003
6,10,-41.0000,27.0000,192.0000,82.0000,0.0074,15744.1999
6,11,256.0000,-27.0000,-257.0000,140.4286,0.0081,-36090.3623
6,12,-4.0000,99.0000,241.0000,83.2857,0.0062,20072.4734
6,13,-184.0000,128.0000,375.0000,115.1429,0.0071,43179.4757
6,14,95.0000,148.0000,66.0000,88.5714,0.0066,5846.6858
6,15,-53.0000,-156.0000,-174.0000,137.1429,0.0041,-23863.4949
6,16,28.0000,-18.0000,-72.0000,88.7143,0.0054,-6387.5256
6,17,-115.0000,-264.0000,-276.0000,105.0000,0.0081,-28982.1496
6,18,-117.0000,-10.0000,-39.0000,95.0000,0.0089,-3705.0892
6,19,108.0000,122.0000,104.0000,51.2857,0.0165,5335.7325
6,20,58.0000,-79.0000,-154.0000,78.1429,0.0102,-12034.8037
6,21,-146.0000,13.0000,0.0000,109.5714,0.0088,0.1140
6,22,116.0000,142.0000,215.0000,70.1429,0.0082,15081.8791
6,23,126.0000,77.0000,36.0000,70.1429,0.0120,2526.0655
6,24,-23.0000,20.0000,154.0000,92.8571,0.0068,14300.1366
7,0,120.0000,48.0000,55.0000,69.0000,0.0125,3795.5990
7,1,-37.0000,38.0000,197.0000,71.3750,0.0063,14061.1143
7,2,-134.0000,-249.0000,-353.0000,99.6250,0.0062,-35169.1802
7,3,135.0000,70.0000,-72.0000,72.3750,0.0089,-5210.3787
7,4,-96.0000,-104.0000,-234.0000,96.7500,0.0073,-22640.2588
7,5,-104.0000,153.0000,394.0000,133.8750,0.0037,52747.3208
7,6,-67.0000,-59.0000,122.0000,77.1250,0.0092,9408.7086
7,7,-40.0000,-31.0000,77.0000,92.1250,0.0076,7093.3896
7,8,227.0000,277.0000,274.0000,108.7500,0.0097,29800.1975
7,9,-89.0000,-124.0000,-219.0000,80.1250,0.0062,-17548.1449
7,10,305.0000,346.0000,319.0000,109.8750,0.0055,35052.0202
7,11,167.0000,-89.0000,-62.0000,143.7500,0.0081,-8913.2174
7,12,-119.0000,-115.0000,-214.0000,87.7500,0.0064,-18779.2389
7,13,90.0000,274.0000,146.0000,112.0000,0.0061,16353.6577
7,14,-185.0000,-280.0000,-428.0000,100.6250,0.0057,-43069.0855
7,15,107.0000,160.0000,316.0000,133.3750,0.0042,42147.1757
7,16,-179.0000,-207.0000,-189.0000,100.0000,0.0053,-18901.0893
7,17,46.0000,161.0000,425.0000,97.6250,0.0078,41491.8805
7,18,185.0000,302.0000,312.0000,106.2500,0.0067,33152.0373
7,19,-129.0000,-237.0000,-359.0000,61.0000,0.0101,-21901.3855
7,20,-132.0000,-190.0000,-111.0000,84.8750,0.0087,-9422.7816
7,21,49.0000,195.0000,182.0000,102.0000,0.0079,18565.5349
7,22,58.0000,-58.0000,-200.0000,68.6250,0.0087,-13725.5020
7,23,-181.0000,-307.0000,-384.0000,84.0000,0.0076,-32258.3203
7,24,3.0000,26.0000,6.0000,81.6250,0.0073,489.9394
8,0,294.0000,174.0000,126.0000,94.0000,0.0108,11845.8859
8,1,9.0000,46.0000,8.0000,64.4444,0.0066,515.8613
8,2,-72.0000,62.0000,311.0000,96.5556,0.0066,30029.1851
8,3,15.0000,-120.0000,-190.0000,66.0000,0.0087,-12541.0399
8,4,-2.0000,94.0000,198.0000,86.2222,0.0076,17072.7107
8,5,33.0000,137.0000,-16.0000,122.6667,0.0039,-1962.1357
8,6,41.0000,108.0000,167.0000,73.1111,0.0090,12210.5316
8,7,58.0000,98.0000,129.0000,88.3333,0.0077,11395.7563
8,8,-222.0000,-449.0000,-726.0000,121.3333,0.0055,-88090.4711
8,9,18.0000,107.0000,231.0000,73.2222,0.0064,16915.0174
8,10,71.0000,-234.0000,-580.0000,105.5556,0.0054,-61223.4746
8,11,-249.0000,-416.0000,-327.0000,155.4444,0.0055,-50832.6012
8,12,132.0000,251.0000,366.0000,92.6667,0.0060,33917.4962
8,13,175.0000,85.0000,-189.0000,119.0000,0.0063,-22490.4603
8,14,-155.0000,30.0000,310.0000,106.6667,0.0060,33066.8465
8,15,-103.0000,-210.0000,-370.0000,130.0000,0.0043,-48100.9025
8,16,-199.0000,-20.0000,187.0000,111.0000,0.0056,20756.8884
8,17,-87.0000,-133.0000,-294.0000,96.4444,0.0078,-28355.6976
8,18,-8.0000,-193.0000,-495.0000,95.3333,0.0064,-47191.2403
8,19,91.0000,220.0000,457.0000,64.3333,0.0083,29402.1601
8,20,-145.0000,-13.0000,177.0000,91.5556,0.0092,16205.2131
8,21,203.0000,154.0000,-41.0000,113.2222,0.0078,-4640.9061
8,22,-4.0000,-62.0000,-4.0000,61.4444,0.0091,-246.3405
8,23,155.0000,336.0000,643.0000,91.8889,0.0059,59086.5498
8,24,-49.0000,-52.0000,-78.0000,78.0000,0.0077,-6084.3986
9,0,-49.0000,-343.0000,-517.0000,89.5000,0.0071,-46273.9377
9,1,-223.0000,-232.0000,-278.0000,80.3000,0.0063,-22324.8557
9,2,222.0000,294.0000,232.0000,109.1000,0.0059,25312.9484
9,3,73.0000,58.0000,178.0000,66.7000,0.0090,11873.1248
9,4,152.0000,154.0000,60.0000,92.8000,0.0076,5569.1642
9,5,18.0000,-15.0000,-152.0000,112.2000,0.0041,-17054.4613
9,6,-40.0000,-81.0000,-189.0000,69.8000,0.0093,-13192.9555
9,7,-3.0000,-61.0000,-159.0000,79.8000,0.0081,-12688.6920
9,8,-251.0000,-29.0000,420.0000,134.3000,0.0058,56405.8318
9,9,-33.0000,-51.0000,-158.0000,69.2000,0.0067,-10933.9418
9,10,52.0000,-19.0000,215.0000,100.2000,0.0056,21542.8928
9,11,2.0000,251.0000,667.0000,140.1000,0.0052,93448.0099
9,12,125.0000,-7.0000,-258.0000,95.9000,0.0063,-24742.2439
9,13,-15.0000,-190.0000,-275.0000,108.6000,0.0062,-29866.1714
9,14,-56.0000,99.0000,69.0000,101.6000,0.0062,7011.0147
9,15,-45.0000,58.0000,268.0000,121.5000,0.0045,32562.2611
9,16,-55.0000,144.0000,164.0000,105.4000,0.0057,17286.4193
9,17,5.0000,92.0000,225.0000,87.3000,0.0079,19643.2310
9,18,-62.0000,-54.0000,139.0000,92.0000,0.0067,12787.6364
9,19,10.0000,-81.0000,-301.0000,58.9000,0.0085,-17729.5912
9,20,-156.0000,-11.0000,2.0000,98.0000,0.0097,195.8928
9,21,131.0000,-72.0000,-226.0000,115.0000,0.0080,-25990.5765
9,22,19.0000,23.0000,85.0000,57.2000,0.0095,4862.2187
9,23,-12.0000,-167.0000,-503.0000,83.9000,0.0059,-42202.6883
9,24,191.0000,240.0000,292.0000,89.3000,0.0069,26077.2647
10,0,121.0000,170.0000,513.0000,92.3636,0.0069,47383.7256
10,1,53.0000,276.0000,508.0000,77.8182,0.0057,39533.2220
10,2,-217.0000,-439.0000,-733.0000,118.9091,0.0048,-87162.4491
10,3,-76.0000,-149.0000,-207.0000,67.5455,0.0087,-13983.2029
10,4,-8.0000,-160.0000,-314.0000,85.0909,0.0073,-26719.7112
10,5,343.0000,325.0000,340.0000,133.1818,0.0040,45283.1048
10,6,-192.0000,-152.0000,-71.0000,80.9091,0.0091,-5745.9336
10,7,-64.0000,-61.0000,0.0000,78.3636,0.0084,-0.5124
10,8,-101.0000,150.0000,179.0000,131.2727,0.0058,23498.6946
10,9,135.0000,168.0000,219.0000,75.1818,0.0066,16465.9334
10,10,224.0000,172.0000,191.0000,111.4545,0.0056,21288.7818
10,11,67.0000,65.0000,-186.0000,133.4545,0.0055,-24822.1910
10,12,-41.0000,-166.0000,-159.0000,90.9091,0.0062,-14455.5770
10,13,-268.0000,-253.0000,-63.0000,123.0909,0.0059,-7756.2084
10,14,100.0000,156.0000,57.0000,101.4545,0.0063,5783.8889
10,15,403.0000,448.0000,390.0000,147.0909,0.0040,57367.2440
10,16,-98.0000,-43.0000,-187.0000,104.7273,0.0059,-19584.2555
10,17,-28.0000,-33.0000,-125.0000,81.9091,0.0083,-10238.9103
10,18,-163.0000,-101.0000,-47.0000,98.4545,0.0069,-4628.0636
10,19,-131.0000,-141.0000,-60.0000,65.4545,0.0084,-3928.4617
10,20,-48.0000,108.0000,119.0000,93.4545,0.0097,11122.1347
10,21,122.0000,-9.0000,63.0000,115.6364,0.0084,7285.0155
10,22,-79.0000,-98.0000,-121.0000,59.1818,0.0097,-7161.9485
10,23,-98.0000,-86.0000,81.0000,85.1818,0.0061,6899.1993
10,24,44.0000,-147.0000,-387.0000,85.1818,0.0069,-32966.3745
11,0,-147.0000,-268.0000,-438.0000,96.9167,0.0064,-42451.2060
11,1,-41.0000,-94.0000,-370.0000,74.7500,0.0059,-27658.0562
11,2,280.0000,497.0000,936.0000,132.3333,0.0041,123866.0278
11,3,-122.0000,-46.0000,103.0000,72.0833,0.0090,7424.1686
11,4,122.0000,130.0000,290.0000,88.1667,0.0074,25569.2931
11,5,-1.0000,-344.0000,-669.0000,122.1667,0.0038,-81730.8135
11,6,35.0000,227.0000,379.0000,77.0833,0.0079,29216.3805
11,7,-179.0000,-115.0000,-54.0000,86.7500,0.0085,-4685.4815
11,8,214.0000,315.0000,165.0000,138.1667,0.0054,22799.1969
11,9,155.0000,20.0000,-148.0000,81.8333,0.0069,-12111.1947
11,10,-320.0000,-544.0000,-716.0000,128.8333,0.0044,-92247.0745
11,11,-143.0000,-210.0000,-275.0000,134.2500,0.0054,-36919.8773
11,12,266.0000,307.0000,473.0000,105.5000,0.0057,49903.2474
11,13,55.0000,323.0000,576.0000,117.4167,0.0053,67633.7041
11,14,-253.0000,-353.0000,-509.0000,114.0833,0.0054,-58070.3300
11,15,209.0000,-194.0000,-642.0000,152.2500,0.0040,-97745.2845
11,16,-172.0000,-74.0000,-31.0000,110.3333,0.0061,-3420.7884
11,17,56.0000,84.0000,117.0000,79.7500,0.0085,9331.4642
11,18,197.0000,360.0000,461.0000,106.6667,0.0058,49175.4206
11,19,-18.0000,113.0000,254.0000,61.5000,0.0084,15621.9500
11,20,-54.0000,-6.0000,-114.0000,90.1667,0.0101,-10279.0606
11,21,-10.0000,-132.0000,-123.0000,106.8333,0.0082,-13141.5881
11,22,-53.0000,26.0000,124.0000,58.6667,0.0100,7274.9274
11,23,61.0000,159.0000,245.0000,83.1667,0.0061,20376.8099
11,24,-137.0000,-181.0000,-34.0000,89.5000,0.0067,-3044.2210
12,0,95.0000,242.0000,510.0000,96.7692,0.0060,49353.7644
12,1,-257.0000,-216.0000,-122.0000,88.7692,0.0058,-10831.1006
12,2,113.0000,-167.0000,-664.0000,130.8462,0.0041,-86882.5376
12,3,146.0000,268.0000,314.0000,77.7692,0.0077,24421.6136
12,4,209.0000,87.0000,-43.0000,97.4615,0.0076,-4190.1836
12,5,-38.0000,-37.0000,307.0000,115.6923,0.0040,35517.3915
12,6,19.0000,-16.0000,-243.0000,72.6154,0.0082,-17645.6703
12,7,-137.0000,42.0000,157.0000,90.6154,0.0088,14226.9839
12,8,28.0000,-186.0000,-501.0000,129.6923,0.0053,-64976.8405
12,9,46.0000,-109.0000,-129.0000,79.0769,0.0070,-10201.6891
12,10,99.0000,419.0000,963.0000,126.5385,0.0040,121858.2079
12,11,-281.0000,-138.0000,72.0000,145.5385,0.0055,10478.0132
12,12,103.0000,-163.0000,-470.0000,105.3077,0.0057,-49495.5403
12,13,60.0000,5.0000,-318.0000,113.0000,0.0055,-35933.9725
12,14,103.0000,356.0000,709.0000,113.2308,0.0049,80282.3769
12,15,-144.0000,-353.0000,-159.0000,151.6154,0.0039,-24108.2236
12,16,1.0000,173.0000,247.0000,101.9231,0.0061,25176.0616
12,17,0.0000,-56.0000,-140.0000,73.6154,0.0088,-10306.6439
12,18,-60.0000,-257.0000,-617.0000,103.0769,0.0055,-63599.8804
12,19,50.0000,68.0000,-45.0000,60.6154,0.0086,-2727.1057
12,20,-18.0000,36.0000,42.0000,84.6154,0.0105,3554.2225
12,21,103.0000,113.0000,245.0000,106.5385,0.0083,26102.8634
12,22,-155.0000,-102.0000,-128.0000,66.0769,0.0101,-8458.8813
12,23,-54.0000,-115.0000,-274.0000,80.9231,0.0063,-22173.6436
12,24,-31.0000,106.0000,287.0000,85.0000,0.0069,24395.7267
13,0,11.0000,-84.0000,-326.0000,90.6429,0.0062,-29550.0912
13,1,81.0000,338.0000,554.0000,88.2143,0.0053,48872.4979
13,2,-56.0000,-169.0000,-2.0000,125.5000,0.0042,-251.7109
13,3,164.0000,18.0000,-250.0000,83.9286,0.0080,-20981.9982
13,4,-276.0000,-485.0000,-572.0000,110.2143,0.0055,-63045.2276
13,5,123.0000,161.0000,198.0000,116.2143,0.0041,23011.0813
13,6,-128.0000,-147.0000,-131.0000,76.5714,0.0082,-10032.0584
13,7,89.0000,226.0000,184.0000,90.5000,0.0079,16653.7827
13,8,-320.0000,-348.0000,-162.0000,143.2857,0.0049,-23214.0050
13,9,120.0000,74.0000,183.0000,82.0000,0.0072,15006.5349
13,10,-41.0000,-140.0000,-559.0000,120.4286,0.0041,-67320.1454
13,11,5.0000,286.0000,424.0000,135.5000,0.0052,57453.4889
13,12,10.0000,-93.0000,70.0000,98.5000,0.0058,6894.4592
13,13,13.0000,-47.0000,-52.0000,105.8571,0.0057,-5504.8385
13,14,122.0000,19.0000,-337.0000,113.8571,0.0051,-38369.7596
13,15,127.0000,271.0000,624.0000,149.8571,0.0039,93511.9072
13,16,26.0000,25.0000,-148.0000,96.5000,0.0064,-14281.8408
13,17,41.0000,41.0000,97.0000,71.2857,0.0090,6915.0852
13,18,-158.0000,-98.0000,159.0000,107.0000,0.0057,17012.4439
13,19,133.0000,83.0000,15.0000,65.7857,0.0088,987.5158
13,20,-75.0000,-57.0000,-93.0000,83.9286,0.0107,-7805.9669
13,21,74.0000,-29.0000,-142.0000,104.2143,0.0086,-14798.6780
13,22,7.0000,162.0000,264.0000,61.8571,0.0094,16331.8124
13,23,-30.0000,24.0000,139.0000,77.2857,0.0065,10742.8702
13,24,-62.0000,-31.0000,-137.0000,83.3571,0.0071,-11420.1488
14,0,-27.0000,-38.0000,46.0000,86.4000,0.0064,3974.1569
14,1,-20.0000,-101.0000,-439.0000,83.6667,0.0054,-36730.2124
14,2,-128.0000,-72.0000,97.0000,125.6667,0.0043,12189.3543
14,3,97.0000,-67.0000,-85.0000,84.8000,0.0082,-7208.5493
14,4,-177.0000,99.0000,584.0000,114.6667,0.0056,66965.8879
14,5,53.0000,-70.0000,-231.0000,112.0000,0.0042,-25872.2930
14,6,-39.0000,89.0000,236.0000,74.0667,0.0083,17480.4679
14,7,84.0000,-5.0000,-231.0000,90.0667,0.0082,-20805.4408
14,8,293.0000,613.0000,961.0000,153.2667,0.0040,147291.7116
14,9,-24.0000,-144.0000,-218.0000,78.1333,0.0072,-17034.1033
14,10,109.0000,150.0000,290.0000,119.6667,0.0042,34703.9591
14,11,35.0000,30.0000,-256.0000,128.8000,0.0054,-32972.6384
14,12,-38.0000,-48.0000,45.0000,94.4667,0.0060,4250.7120
14,13,264.0000,251.0000,298.0000,116.4000,0.0055,34688.5863
14,14,-327.0000,-449.0000,-468.0000,128.0667,0.0045,-59937.2271
14,15,51.0000,-76.0000,-347.0000,143.2667,0.0040,-49713.8373
14,16,-150.0000,-176.0000,-201.0000,100.0667,0.0063,-20114.5074
14,17,-9.0000,-50.0000,-91.0000,67.1333,0.0093,-6109.5976
14,18,135.0000,293.0000,391.0000,108.8667,0.0054,42568.4393
14,19,-44.0000,-177.0000,-260.0000,64.3333,0.0084,-16728.1539
14,20,-191.0000,-116.0000,-59.0000,91.0667,0.0106,-5374.1573
14,21,100.0000,26.0000,55.0000,103.9333,0.0089,5716.5646
14,22,-156.0000,-163.0000,-325.0000,68.1333,0.0091,-22144.8220
14,23,45.0000,75.0000,51.0000,75.1333,0.0067,3832.2999
14,24,64.0000,126.0000,157.0000,82.0667,0.0072,12885.3676
15,0,-126.0000,-99.0000,-61.0000,88.8750,0.0065,-5422.0220
15,1,14.0000,34.0000,135.0000,79.3125,0.0056,10707.3770
15,2,-34.0000,94.0000,166.0000,119.9375,0.0045,19910.0441
15,3,-94.0000,-191.0000,-124.0000,85.3750,0.0078,-10587.9953
