t_idx,time_label,src_idx,src_label,tgt_idx,tgt_label,coherence,phase_shift
13,2021-01,1,二条堀川,11,三条新町,1.0,-0.0212
12,2020-12,1,二条堀川,12,四条堀川,1.0,0.01
13,2021-01,1,二条堀川,12,四条堀川,1.0,0.0057
12,2020-12,1,二条堀川,13,三条室町,1.0,-0.0034
13,2021-01,1,二条堀川,13,三条室町,1.0,-0.008
12,2020-12,1,二条堀川,14,三条烏丸,1.0,-0.0054
13,2021-01,1,二条堀川,14,三条烏丸,1.0,-0.0121
12,2020-12,1,二条堀川,15,四条室町,1.0,0.0004
13,2021-01,1,二条堀川,15,四条室町,1.0,-0.0084
12,2020-12,1,二条堀川,16,四条新町,1.0,-0.0107
13,2021-01,1,二条堀川,16,四条新町,1.0,-0.0203
12,2020-12,1,二条堀川,17,三条車屋町,1.0,0.0013
13,2021-01,1,二条堀川,17,三条車屋町,1.0,-0.0053
12,2020-12,1,二条堀川,18,四条烏丸,1.0,-0.0017
13,2021-01,1,二条堀川,18,四条烏丸,1.0,-0.0096
12,2020-12,1,二条堀川,19,四条車屋町,1.0,0.0003
13,2021-01,1,二条堀川,19,四条車屋町,1.0,-0.005
12,2020-12,1,二条堀川,20,五条堀川,1.0,0.0211
13,2021-01,1,二条堀川,20,五条堀川,1.0,0.0128
12,2020-12,1,二条堀川,21,五条新町,1.0,-0.0008
13,2021-01,1,二条堀川,21,五条新町,1.0,-0.0078
12,2020-12,1,二条堀川,22,五条室町,1.0,-0.0054
13,2021-01,1,二条堀川,22,五条室町,1.0,-0.0131
12,2020-12,1,二条堀川,23,五条烏丸,1.0,-0.0024
13,2021-01,1,二条堀川,23,五条烏丸,1.0,-0.0112
12,2020-12,1,二条堀川,24,五条車屋町,1.0,-0.0063
13,2021-01,1,二条堀川,24,五条車屋町,1.0,-0.0091
12,2020-12,2,一条新町,0,一条堀川,1.0,0.0054
13,2021-01,2,一条新町,0,一条堀川,1.0,0.0184
12,2020-12,2,一条新町,1,二条堀川,1.0,0.0109
13,2021-01,2,一条新町,1,二条堀川,1.0,0.0211
12,2020-12,2,一条新町,2,一条新町,1.0,0.0
13,2021-01,2,一条新町,2,一条新町,1.0,0.0
12,2020-12,2,一条新町,3,一条室町,1.0,0.0072
13,2021-01,2,一条新町,3,一条室町,1.0,0.0095
12,2020-12,2,一条新町,4,一条烏丸,1.0,0.0056
13,2021-01,2,一条新町,4,一条烏丸,1.0,0.0125
12,2020-12,2,一条新町,5,二条室町,1.0,0.0169
13,2021-01,2,一条新町,5,二条室町,1.0,0.0219
12,2020-12,2,一条新町,6,二条新町,1.0,0.002
13,2021-01,2,一条新町,6,二条新町,1.0,0.0084
12,2020-12,2,一条新町,7,一条車屋町,1.0,-0.0045
13,2021-01,2,一条新町,7,一条車屋町,1.0,-0.0
12,2020-12,2,一条新町,8,二条烏丸,1.0,0.0123
13,2021-01,2,一条新町,8,二条烏丸,1.0,0.0154
12,2020-12,2,一条新町,9,二条車屋町,1.0,0.0046
13,2021-01,2,一条新町,9,二条車屋町,1.0,0.007
12,2020-12,2,一条新町,10,三条堀川,1.0,0.0121
13,2021-01,2,一条新町,10,三条堀川,1.0,0.0242
12,2020-12,2,一条新町,11,三条新町,1.0,-0.0104
13,2021-01,2,一条新町,11,三条新町,1.0,-0.0001
12,2020-12,2,一条新町,12,四条堀川,1.0,0.0209
13,2021-01,2,一条新町,12,四条堀川,1.0,0.0269
12,2020-12,2,一条新町,13,三条室町,1.0,0.0075
13,2021-01,2,一条新町,13,三条室町,1.0,0.0132
12,2020-12,2,一条新町,14,三条烏丸,1.0,0.0055
13,2021-01,2,一条新町,14,三条烏丸,1.0,0.009
12,2020-12,2,一条新町,15,四条室町,1.0,0.0113
13,2021-01,2,一条新町,15,四条室町,1.0,0.0127
12,2020-12,2,一条新町,16,四条新町,1.0,0.0002
13,2021-01,2,一条新町,16,四条新町,1.0,0.0009
12,2020-12,2,一条新町,17,三条車屋町,1.0,0.0122
13,2021-01,2,一条新町,17,三条車屋町,1.0,0.0159
12,2020-12,2,一条新町,18,四条烏丸,1.0,0.0092
13,2021-01,2,一条新町,18,四条烏丸,1.0,0.0116
12,2020-12,2,一条新町,19,四条車屋町,1.0,0.0112
13,2021-01,2,一条新町,19,四条車屋町,1.0,0.0161
12,2020-12,2,一条新町,20,五条堀川,1.0,0.032
13,2021-01,2,一条新町,20,五条堀川,1.0,0.034
12,2020-12,2,一条新町,21,五条新町,1.0,0.0101
13,2021-01,2,一条新町,21,五条新町,1.0,0.0134
12,2020-12,2,一条新町,22,五条室町,1.0,0.0055
13,2021-01,2,一条新町,22,五条室町,1.0,0.0081
12,2020-12,2,一条新町,23,五条烏丸,1.0,0.0085
13,2021-01,2,一条新町,23,五条烏丸,1.0,0.01
12,2020-12,2,一条新町,24,五条車屋町,1.0,0.0047
13,2021-01,2,一条新町,24,五条車屋町,1.0,0.012
12,2020-12,3,一条室町,0,一条堀川,1.0,-0.0017
13,2021-01,3,一条室町,0,一条堀川,1.0,0.0089
12,2020-12,3,一条室町,1,二条堀川,1.0,0.0038
13,2021-01,3,一条室町,1,二条堀川,1.0,0.0116
12,2020-12,3,一条室町,2,一条新町,1.0,-0.0072
13,2021-01,3,一条室町,2,一条新町,1.0,-0.0095
12,2020-12,3,一条室町,3,一条室町,1.0,-0.0
13,2021-01,3,一条室町,3,一条室町,1.0,-0.0
12,2020-12,3,一条室町,4,一条烏丸,1.0,-0.0016
13,2021-01,3,一条室町,4,一条烏丸,1.0,0.0029
12,2020-12,3,一条室町,5,二条室町,1.0,0.0097
13,2021-01,3,一条室町,5,二条室町,1.0,0.0124
12,2020-12,3,一条室町,6,二条新町,1.0,-0.0052
13,2021-01,3,一条室町,6,二条新町,1.0,-0.0011
12,2020-12,3,一条室町,7,一条車屋町,1.0,-0.0117
13,2021-01,3,一条室町,7,一条車屋町,1.0,-0.0095
12,2020-12,3,一条室町,8,二条烏丸,1.0,0.0051
13,2021-01,3,一条室町,8,二条烏丸,1.0,0.0059
12,2020-12,3,一条室町,9,二条車屋町,1.0,-0.0026
13,2021-01,3,一条室町,9,二条車屋町,1.0,-0.0025
12,2020-12,3,一条室町,10,三条堀川,1.0,0.0049
13,2021-01,3,一条室町,10,三条堀川,1.0,0.0147
12,2020-12,3,一条室町,11,三条新町,1.0,-0.0175
13,2021-01,3,一条室町,11,三条新町,1.0,-0.0096
12,2020-12,3,一条室町,12,四条堀川,1.0,0.0138
13,2021-01,3,一条室町,12,四条堀川,1.0,0.0174
12,2020-12,3,一条室町,13,三条室町,1.0,0.0003
13,2021-01,3,一条室町,13,三条室町,1.0,0.0037
12,2020-12,3,一条室町,14,三条烏丸,1.0,-0.0017
13,2021-01,3,一条室町,14,三条烏丸,1.0,-0.0005
12,2020-12,3,一条室町,15,四条室町,1.0,0.0041
13,2021-01,3,一条室町,15,四条室町,1.0,0.0032
12,2020-12,3,一条室町,16,四条新町,1.0,-0.0069
13,2021-01,3,一条室町,16,四条新町,1.0,-0.0087
12,2020-12,3,一条室町,17,三条車屋町,1.0,0.0051
13,2021-01,3,一条室町,17,三条車屋町,1.0,0.0064
12,2020-12,3,一条室町,18,四条烏丸,1.0,0.0021
13,2021-01,3,一条室町,18,四条烏丸,1.0,0.002
12,2020-12,3,一条室町,19,四条車屋町,1.0,0.004
13,2021-01,3,一条室町,19,四条車屋町,1.0,0.0066
12,2020-12,3,一条室町,20,五条堀川,1.0,0.0248
13,2021-01,3,一条室町,20,五条堀川,1.0,0.0245
12,2020-12,3,一条室町,21,五条新町,1.0,0.003
13,2021-01,3,一条室町,21,五条新町,1.0,0.0038
12,2020-12,3,一条室町,22,五条室町,1.0,-0.0017
13,2021-01,3,一条室町,22,五条室町,1.0,-0.0015
12,2020-12,3,一条室町,23,五条烏丸,1.0,0.0013
13,2021-01,3,一条室町,23,五条烏丸,1.0,0.0005
12,2020-12,3,一条室町,24,五条車屋町,1.0,-0.0025
13,2021-01,3,一条室町,24,五条車屋町,1.0,0.0025
12,2020-12,4,一条烏丸,0,一条堀川,1.0,-0.0001
13,2021-01,4,一条烏丸,0,一条堀川,1.0,0.0059
12,2020-12,4,一条烏丸,1,二条堀川,1.0,0.0054
13,2021-01,4,一条烏丸,1,二条堀川,1.0,0.0087
12,2020-12,4,一条烏丸,2,一条新町,1.0,-0.0056
13,2021-01,4,一条烏丸,2,一条新町,1.0,-0.0125
12,2020-12,4,一条烏丸,3,一条室町,1.0,0.0016
13,2021-01,4,一条烏丸,3,一条室町,1.0,-0.0029
12,2020-12,4,一条烏丸,4,一条烏丸,1.0,0.0
13,2021-01,4,一条烏丸,4,一条烏丸,1.0,-0.0
12,2020-12,4,一条烏丸,5,二条室町,1.0,0.0113
13,2021-01,4,一条烏丸,5,二条室町,1.0,0.0095
12,2020-12,4,一条烏丸,6,二条新町,1.0,-0.0036
13,2021-01,4,一条烏丸,6,二条新町,1.0,-0.004
12,2020-12,4,一条烏丸,7,一条車屋町,1.0,-0.0101
13,2021-01,4,一条烏丸,7,一条車屋町,1.0,-0.0125
12,2020-12,4,一条烏丸,8,二条烏丸,1.0,0.0067
13,2021-01,4,一条烏丸,8,二条烏丸,1.0,0.003
12,2020-12,4,一条烏丸,9,二条車屋町,1.0,-0.001
13,2021-01,4,一条烏丸,9,二条車屋町,1.0,-0.0054
12,2020-12,4,一条烏丸,10,三条堀川,1.0,0.0065
13,2021-01,4,一条烏丸,10,三条堀川,1.0,0.0118
12,2020-12,4,一条烏丸,11,三条新町,1.0,-0.0159
13,2021-01,4,一条烏丸,11,三条新町,1.0,-0.0125
12,2020-12,4,一条烏丸,12,四条堀川,1.0,0.0154
13,2021-01,4,一条烏丸,12,四条堀川,1.0,0.0144
12,2020-12,4,一条烏丸,13,三条室町,1.0,0.0019
13,2021-01,4,一条烏丸,13,三条室町,1.0,0.0007
12,2020-12,4,一条烏丸,14,三条烏丸,1.0,-0.0001
13,2021-01,4,一条烏丸,14,三条烏丸,1.0,-0.0034
12,2020-12,4,一条烏丸,15,四条室町,1.0,0.0057
13,2021-01,4,一条烏丸,15,四条室町,1.0,0.0003
12,2020-12,4,一条烏丸,16,四条新町,1.0,-0.0053
13,2021-01,4,一条烏丸,16,四条新町,1.0,-0.0116
12,2020-12,4,一条烏丸,17,三条車屋町,1.0,0.0067
13,2021-01,4,一条烏丸,17,三条車屋町,1.0,0.0034
12,2020-12,4,一条烏丸,18,四条烏丸,1.0,0.0037
13,2021-01,4,一条烏丸,18,四条烏丸,1.0,-0.0009
12,2020-12,4,一条烏丸,19,四条車屋町,1.0,0.0056
13,2021-01,4,一条烏丸,19,四条車屋町,1.0,0.0037
12,2020-12,4,一条烏丸,20,五条堀川,1.0,0.0264
13,2021-01,4,一条烏丸,20,五条堀川,1.0,0.0215
12,2020-12,4,一条烏丸,21,五条新町,1.0,0.0046
13,2021-01,4,一条烏丸,21,五条新町,1.0,0.0009
12,2020-12,4,一条烏丸,22,五条室町,1.0,-0.0001
13,2021-01,4,一条烏丸,22,五条室町,1.0,-0.0044
12,2020-12,4,一条烏丸,23,五条烏丸,1.0,0.0029
13,2021-01,4,一条烏丸,23,五条烏丸,1.0,-0.0025
12,2020-12,4,一条烏丸,24,五条車屋町,1.0,-0.0009
13,2021-01,4,一条烏丸,24,五条車屋町,1.0,-0.0004
12,2020-12,5,二条室町,0,一条堀川,1.0,-0.0114
13,2021-01,5,二条室町,0,一条堀川,1.0,-0.0035
12,2020-12,5,二条室町,1,二条堀川,1.0,-0.0059
13,2021-01,5,二条室町,1,二条堀川,1.0,-0.0008
12,2020-12,5,二条室町,2,一条新町,1.0,-0.0169
13,2021-01,5,二条室町,2,一条新町,1.0,-0.0219
12,2020-12,5,二条室町,3,一条室町,1.0,-0.0097
13,2021-01,5,二条室町,3,一条室町,1.0,-0.0124
12,2020-12,5,二条室町,4,一条烏丸,1.0,-0.0113
13,2021-01,5,二条室町,4,一条烏丸,1.0,-0.0095
12,2020-12,5,二条室町,5,二条室町,1.0,0.0
13,2021-01,5,二条室町,5,二条室町,1.0,0.0
12,2020-12,5,二条室町,6,二条新町,1.0,-0.0149
13,2021-01,5,二条室町,6,二条新町,1.0,-0.0135
12,2020-12,5,二条室町,7,一条車屋町,1.0,-0.0214
13,2021-01,5,二条室町,7,一条車屋町,1.0,-0.0219
12,2020-12,5,二条室町,8,二条烏丸,1.0,-0.0046
13,2021-01,5,二条室町,8,二条烏丸,1.0,-0.0065
12,2020-12,5,二条室町,9,二条車屋町,1.0,-0.0123
13,2021-01,5,二条室町,9,二条車屋町,1.0,-0.0149
12,2020-12,5,二条室町,10,三条堀川,1.0,-0.0048
13,2021-01,5,二条室町,10,三条堀川,1.0,0.0023
12,2020-12,5,二条室町,11,三条新町,1.0,-0.0272
13,2021-01,5,二条室町,11,三条新町,1.0,-0.022
12,2020-12,5,二条室町,12,四条堀川,1.0,0.0041
13,2021-01,5,二条室町,12,四条堀川,1.0,0.005
12,2020-12,5,二条室町,13,三条室町,1.0,-0.0094
13,2021-01,5,二条室町,13,三条室町,1.0,-0.0087
12,2020-12,5,二条室町,14,三条烏丸,1.0,-0.0114
13,2021-01,5,二条室町,14,三条烏丸,1.0,-0.0129
12,2020-12,5,二条室町,15,四条室町,1.0,-0.0056
13,2021-01,5,二条室町,15,四条室町,1.0,-0.0092
12,2020-12,5,二条室町,16,四条新町,1.0,-0.0167
13,2021-01,5,二条室町,16,四条新町,1.0,-0.0211
12,2020-12,5,二条室町,17,三条車屋町,1.0,-0.0047
13,2021-01,5,二条室町,17,三条車屋町,1.0,-0.006
12,2020-12,5,二条室町,18,四条烏丸,1.0,-0.0076
13,2021-01,5,二条室町,18,四条烏丸,1.0,-0.0104
12,2020-12,5,二条室町,19,四条車屋町,1.0,-0.0057
13,2021-01,5,二条室町,19,四条車屋町,1.0,-0.0058
12,2020-12,5,二条室町,20,五条堀川,1.0,0.0151
13,2021-01,5,二条室町,20,五条堀川,1.0,0.0121
12,2020-12,5,二条室町,21,五条新町,1.0,-0.0068
13,2021-01,5,二条室町,21,五条新町,1.0,-0.0086
12,2020-12,5,二条室町,22,五条室町,1.0,-0.0114
13,2021-01,5,二条室町,22,五条室町,1.0,-0.0139
12,2020-12,5,二条室町,23,五条烏丸,1.0,-0.0084
13,2021-01,5,二条室町,23,五条烏丸,1.0,-0.0119
12,2020-12,5,二条室町,24,五条車屋町,1.0,-0.0122
13,2021-01,5,二条室町,24,五条車屋町,1.0,-0.0099
12,2020-12,6,二条新町,0,一条堀川,1.0,0.0035
13,2021-01,6,二条新町,0,一条堀川,1.0,0.01
12,2020-12,6,二条新町,1,二条堀川,1.0,0.0089
13,2021-01,6,二条新町,1,二条堀川,1.0,0.0127
12,2020-12,6,二条新町,2,一条新町,1.0,-0.002
13,2021-01,6,二条新町,2,一条新町,1.0,-0.0084
12,2020-12,6,二条新町,3,一条室町,1.0,0.0052
13,2021-01,6,二条新町,3,一条室町,1.0,0.0011
12,2020-12,6,二条新町,4,一条烏丸,1.0,0.0036
13,2021-01,6,二条新町,4,一条烏丸,1.0,0.004
12,2020-12,6,二条新町,5,二条室町,1.0,0.0149
13,2021-01,6,二条新町,5,二条室町,1.0,0.0135
12,2020-12,6,二条新町,6,二条新町,1.0,-0.0
13,2021-01,6,二条新町,6,二条新町,1.0,-0.0
12,2020-12,6,二条新町,7,一条車屋町,1.0,-0.0065
13,2021-01,6,二条新町,7,一条車屋町,1.0,-0.0084
12,2020-12,6,二条新町,8,二条烏丸,1.0,0.0103
13,2021-01,6,二条新町,8,二条烏丸,1.0,0.007
12,2020-12,6,二条新町,9,二条車屋町,1.0,0.0026
13,2021-01,6,二条新町,9,二条車屋町,1.0,-0.0014
12,2020-12,6,二条新町,10,三条堀川,1.0,0.0101
13,2021-01,6,二条新町,10,三条堀川,1.0,0.0158
12,2020-12,6,二条新町,11,三条新町,1.0,-0.0123
13,2021-01,6,二条新町,11,三条新町,1.0,-0.0085
12,2020-12,6,二条新町,12,四条堀川,1.0,0.0189
13,2021-01,6,二条新町,12,四条堀川,1.0,0.0185
12,2020-12,6,二条新町,13,三条室町,1.0,0.0055
13,2021-01,6,二条新町,13,三条室町,1.0,0.0048
12,2020-12,6,二条新町,14,三条烏丸,1.0,0.0035
13,2021-01,6,二条新町,14,三条烏丸,1.0,0.0006
12,2020-12,6,二条新町,15,四条室町,1.0,0.0093
13,2021-01,6,二条新町,15,四条室町,1.0,0.0043
12,2020-12,6,二条新町,16,四条新町,1.0,-0.0018
13,2021-01,6,二条新町,16,四条新町,1.0,-0.0075
12,2020-12,6,二条新町,17,三条車屋町,1.0,0.0102
13,2021-01,6,二条新町,17,三条車屋町,1.0,0.0075
12,2020-12,6,二条新町,18,四条烏丸,1.0,0.0072
13,2021-01,6,二条新町,18,四条烏丸,1.0,0.0032
12,2020-12,6,二条新町,19,四条車屋町,1.0,0.0092
13,2021-01,6,二条新町,19,四条車屋町,1.0,0.0077
12,2020-12,6,二条新町,20,五条堀川,1.0,0.03
13,2021-01,6,二条新町,20,五条堀川,1.0,0.0256
12,2020-12,6,二条新町,21,五条新町,1.0,0.0081
13,2021-01,6,二条新町,21,五条新町,1.0,0.0049
12,2020-12,6,二条新町,22,五条室町,1.0,0.0035
13,2021-01,6,二条新町,22,五条室町,1.0,-0.0003
12,2020-12,6,二条新町,23,五条烏丸,1.0,0.0065
13,2021-01,6,二条新町,23,五条烏丸,1.0,0.0016
12,2020-12,6,二条新町,24,五条車屋町,1.0,0.0027
13,2021-01,6,二条新町,24,五条車屋町,1.0,0.0036
12,2020-12,7,一条車屋町,0,一条堀川,1.0,0.01
13,2021-01,7,一条車屋町,0,一条堀川,1.0,0.0184
12,2020-12,7,一条車屋町,1,二条堀川,1.0,0.0154
13,2021-01,7,一条車屋町,1,二条堀川,1.0,0.0212
12,2020-12,7,一条車屋町,2,一条新町,1.0,0.0045
13,2021-01,7,一条車屋町,2,一条新町,1.0,0.0
12,2020-12,7,一条車屋町,3,一条室町,1.0,0.0117
13,2021-01,7,一条車屋町,3,一条室町,1.0,0.0095
12,2020-12,7,一条車屋町,4,一条烏丸,1.0,0.0101
13,2021-01,7,一条車屋町,4,一条烏丸,1.0,0.0125
12,2020-12,7,一条車屋町,5,二条室町,1.0,0.0214
13,2021-01,7,一条車屋町,5,二条室町,1.0,0.0219
12,2020-12,7,一条車屋町,6,二条新町,1.0,0.0065
13,2021-01,7,一条車屋町,6,二条新町,1.0,0.0084
12,2020-12,7,一条車屋町,7,一条車屋町,1.0,-0.0
13,2021-01,7,一条車屋町,7,一条車屋町,1.0,-0.0
12,2020-12,7,一条車屋町,8,二条烏丸,1.0,0.0168
13,2021-01,7,一条車屋町,8,二条烏丸,1.0,0.0155
12,2020-12,7,一条車屋町,9,二条車屋町,1.0,0.0091
13,2021-01,7,一条車屋町,9,二条車屋町,1.0,0.007
12,2020-12,7,一条車屋町,10,三条堀川,1.0,0.0166
13,2021-01,7,一条車屋町,10,三条堀川,1.0,0.0242
12,2020-12,7,一条車屋町,11,三条新町,1.0,-0.0059
13,2021-01,7,一条車屋町,11,三条新町,1.0,-0.0001
12,2020-12,7,一条車屋町,12,四条堀川,1.0,0.0254
13,2021-01,7,一条車屋町,12,四条堀川,1.0,0.0269
12,2020-12,7,一条車屋町,13,三条室町,1.0,0.012
13,2021-01,7,一条車屋町,13,三条室町,1.0,0.0132
12,2020-12,7,一条車屋町,14,三条烏丸,1.0,0.01
13,2021-01,7,一条車屋町,14,三条烏丸,1.0,0.009
12,2020-12,7,一条車屋町,15,四条室町,1.0,0.0158
13,2021-01,7,一条車屋町,15,四条室町,1.0,0.0127
12,2020-12,7,一条車屋町,16,四条新町,1.0,0.0047
13,2021-01,7,一条車屋町,16,四条新町,1.0,0.0009
12,2020-12,7,一条車屋町,17,三条車屋町,1.0,0.0167
13,2021-01,7,一条車屋町,17,三条車屋町,1.0,0.0159
12,2020-12,7,一条車屋町,18,四条烏丸,1.0,0.0137
13,2021-01,7,一条車屋町,18,四条烏丸,1.0,0.0116
12,2020-12,7,一条車屋町,19,四条車屋町,1.0,0.0157
13,2021-01,7,一条車屋町,19,四条車屋町,1.0,0.0162
12,2020-12,7,一条車屋町,20,五条堀川,1.0,0.0365
13,2021-01,7,一条車屋町,20,五条堀川,1.0,0.034
12,2020-12,7,一条車屋町,21,五条新町,1.0,0.0146
13,2021-01,7,一条車屋町,21,五条新町,1.0,0.0134
12,2020-12,7,一条車屋町,22,五条室町,1.0,0.01
13,2021-01,7,一条車屋町,22,五条室町,1.0,0.0081
12,2020-12,7,一条車屋町,23,五条烏丸,1.0,0.013
13,2021-01,7,一条車屋町,23,五条烏丸,1.0,0.01
12,2020-12,7,一条車屋町,24,五条車屋町,1.0,0.0092
13,2021-01,7,一条車屋町,24,五条車屋町,1.0,0.0121
12,2020-12,8,二条烏丸,0,一条堀川,1.0,-0.0068
13,2021-01,8,二条烏丸,0,一条堀川,1.0,0.003
12,2020-12,8,二条烏丸,1,二条堀川,1.0,-0.0014
13,2021-01,8,二条烏丸,1,二条堀川,1.0,0.0057
12,2020-12,8,二条烏丸,2,一条新町,1.0,-0.0123
13,2021-01,8,二条烏丸,2,一条新町,1.0,-0.0154
12,2020-12,8,二条烏丸,3,一条室町,1.0,-0.0051
13,2021-01,8,二条烏丸,3,一条室町,1.0,-0.0059
12,2020-12,8,二条烏丸,4,一条烏丸,1.0,-0.0067
13,2021-01,8,二条烏丸,4,一条烏丸,1.0,-0.003
12,2020-12,8,二条烏丸,5,二条室町,1.0,0.0046
13,2021-01,8,二条烏丸,5,二条室町,1.0,0.0065
12,2020-12,8,二条烏丸,6,二条新町,1.0,-0.0103
13,2021-01,8,二条烏丸,6,二条新町,1.0,-0.007
12,2020-12,8,二条烏丸,7,一条車屋町,1.0,-0.0168
13,2021-01,8,二条烏丸,7,一条車屋町,1.0,-0.0155
12,2020-12,8,二条烏丸,8,二条烏丸,1.0,-0.0
13,2021-01,8,二条烏丸,8,二条烏丸,1.0,0.0
12,2020-12,8,二条烏丸,9,二条車屋町,1.0,-0.0077
13,2021-01,8,二条烏丸,9,二条車屋町,1.0,-0.0084
12,2020-12,8,二条烏丸,10,三条堀川,1.0,-0.0002
13,2021-01,8,二条烏丸,10,三条堀川,1.0,0.0088
12,2020-12,8,二条烏丸,11,三条新町,1.0,-0.0227
13,2021-01,8,二条烏丸,11,三条新町,1.0,-0.0155
12,2020-12,8,二条烏丸,12,四条堀川,1.0,0.0086
13,2021-01,8,二条烏丸,12,四条堀川,1.0,0.0115
12,2020-12,8,二条烏丸,13,三条室町,1.0,-0.0048
13,2021-01,8,二条烏丸,13,三条室町,1.0,-0.0022
12,2020-12,8,二条烏丸,14,三条烏丸,1.0,-0.0068
13,2021-01,8,二条烏丸,14,三条烏丸,1.0,-0.0064
12,2020-12,8,二条烏丸,15,四条室町,1.0,-0.001
13,2021-01,8,二条烏丸,15,四条室町,1.0,-0.0027
12,2020-12,8,二条烏丸,16,四条新町,1.0,-0.0121
