t_idx,time_label,node_idx,node_label,account_category,fk_echo_impact
4,2020-05,21,21_ShijoKarasuma,Unknown,-2.0126
4,2020-05,22,22_ShijoKurumayacho,Unknown,-29.5779
4,2020-05,23,23_ShijoMuromachi,Unknown,-73.2689
4,2020-05,24,24_ShijoShinmachi,Unknown,-85.9
5,2020-06,0,00_GojoHorikawa,Unknown,-32.0524
5,2020-06,1,01_GojoKarasuma,Unknown,53.6387
5,2020-06,2,02_GojoKurumayacho,Unknown,10.4479
5,2020-06,3,03_GojoMuromachi,Unknown,-42.9789
5,2020-06,4,04_GojoShinmachi,Unknown,-14.0962
5,2020-06,5,05_IchijoHorikawa,Unknown,-3.9957
5,2020-06,6,06_IchijoKarasuma,Unknown,-81.3635
5,2020-06,7,07_IchijoKurumayacho,Unknown,-47.079
5,2020-06,8,08_IchijoMuromachi,Unknown,0.3312
5,2020-06,9,09_IchijoShinmachi,Unknown,-79.4923
5,2020-06,10,10_NijoHorikawa,Unknown,1.9974
5,2020-06,11,11_NijoKarasuma,Unknown,3.0636
5,2020-06,12,12_NijoKurumayacho,Unknown,60.1652
5,2020-06,13,13_NijoMuromachi,Unknown,25.6532
5,2020-06,14,14_NijoShinmachi,Unknown,47.9662
5,2020-06,15,15_SanjoHorikawa,Unknown,-1.7971
5,2020-06,16,16_SanjoKarasuma,Unknown,-5.7959
5,2020-06,17,17_SanjoKurumayacho,Unknown,-2.7158
5,2020-06,18,18_SanjoMuromachi,Unknown,42.9243
5,2020-06,19,19_SanjoShinmachi,Unknown,40.721
5,2020-06,20,20_ShijoHorikawa,Unknown,-42.2366
5,2020-06,21,21_ShijoKarasuma,Unknown,-0.1545
5,2020-06,22,22_ShijoKurumayacho,Unknown,-20.4994
5,2020-06,23,23_ShijoMuromachi,Unknown,82.1822
5,2020-06,24,24_ShijoShinmachi,Unknown,5.1663
6,2020-07,0,00_GojoHorikawa,Unknown,-73.6767
6,2020-07,1,01_GojoKarasuma,Unknown,-31.3561
6,2020-07,2,02_GojoKurumayacho,Unknown,-110.2415
6,2020-07,3,03_GojoMuromachi,Unknown,148.8429
6,2020-07,4,04_GojoShinmachi,Unknown,-13.0418
6,2020-07,5,05_IchijoHorikawa,Unknown,-6.2587
6,2020-07,6,06_IchijoKarasuma,Unknown,34.0171
6,2020-07,7,07_IchijoKurumayacho,Unknown,-50.0935
6,2020-07,8,08_IchijoMuromachi,Unknown,7.3057
6,2020-07,9,09_IchijoShinmachi,Unknown,34.045
6,2020-07,10,10_NijoHorikawa,Unknown,-34.318
6,2020-07,11,11_NijoKarasuma,Unknown,67.1978
6,2020-07,12,12_NijoKurumayacho,Unknown,-32.1401
6,2020-07,13,13_NijoMuromachi,Unknown,-68.4283
6,2020-07,14,14_NijoShinmachi,Unknown,-29.0726
6,2020-07,15,15_SanjoHorikawa,Unknown,69.1899
6,2020-07,16,16_SanjoKarasuma,Unknown,-16.5863
6,2020-07,17,17_SanjoKurumayacho,Unknown,24.0467
6,2020-07,18,18_SanjoMuromachi,Unknown,-102.5296
6,2020-07,19,19_SanjoShinmachi,Unknown,144.5437
6,2020-07,20,20_ShijoHorikawa,Unknown,-60.9141
6,2020-07,21,21_ShijoKarasuma,Unknown,120.1608
6,2020-07,22,22_ShijoKurumayacho,Unknown,-41.4476
6,2020-07,23,23_ShijoMuromachi,Unknown,52.969
6,2020-07,24,24_ShijoShinmachi,Unknown,-32.2136
7,2020-08,0,00_GojoHorikawa,Unknown,-9.0764
7,2020-08,1,01_GojoKarasuma,Unknown,39.5043
7,2020-08,2,02_GojoKurumayacho,Unknown,-121.7068
7,2020-08,3,03_GojoMuromachi,Unknown,53.9142
7,2020-08,4,04_GojoShinmachi,Unknown,5.5066
7,2020-08,5,05_IchijoHorikawa,Unknown,69.451
7,2020-08,6,06_IchijoKarasuma,Unknown,0.7392
7,2020-08,7,07_IchijoKurumayacho,Unknown,41.5808
7,2020-08,8,08_IchijoMuromachi,Unknown,34.1154
7,2020-08,9,09_IchijoShinmachi,Unknown,16.8367
7,2020-08,10,10_NijoHorikawa,Unknown,-17.2135
7,2020-08,11,11_NijoKarasuma,Unknown,-45.8663
7,2020-08,12,12_NijoKurumayacho,Unknown,29.971
7,2020-08,13,13_NijoMuromachi,Unknown,8.4864
7,2020-08,14,14_NijoShinmachi,Unknown,12.0637
7,2020-08,15,15_SanjoHorikawa,Unknown,56.2872
7,2020-08,16,16_SanjoKarasuma,Unknown,-20.3302
7,2020-08,17,17_SanjoKurumayacho,Unknown,-79.4512
7,2020-08,18,18_SanjoMuromachi,Unknown,29.538
7,2020-08,19,19_SanjoShinmachi,Unknown,8.8966
7,2020-08,20,20_ShijoHorikawa,Unknown,54.04
7,2020-08,21,21_ShijoKarasuma,Unknown,36.2801
7,2020-08,22,22_ShijoKurumayacho,Unknown,-103.8722
7,2020-08,23,23_ShijoMuromachi,Unknown,-53.8757
7,2020-08,24,24_ShijoShinmachi,Unknown,-45.8189
8,2020-09,0,00_GojoHorikawa,Unknown,24.1293
8,2020-09,1,01_GojoKarasuma,Unknown,-7.0884
8,2020-09,2,02_GojoKurumayacho,Unknown,-30.2583
8,2020-09,3,03_GojoMuromachi,Unknown,-22.9899
8,2020-09,4,04_GojoShinmachi,Unknown,61.0296
8,2020-09,5,05_IchijoHorikawa,Unknown,0.7092
8,2020-09,6,06_IchijoKarasuma,Unknown,-114.261
8,2020-09,7,07_IchijoKurumayacho,Unknown,13.4052
8,2020-09,8,08_IchijoMuromachi,Unknown,-47.3585
8,2020-09,9,09_IchijoShinmachi,Unknown,-18.0056
8,2020-09,10,10_NijoHorikawa,Unknown,-4.5127
8,2020-09,11,11_NijoKarasuma,Unknown,41.2597
8,2020-09,12,12_NijoKurumayacho,Unknown,9.9434
8,2020-09,13,13_NijoMuromachi,Unknown,12.3495
8,2020-09,14,14_NijoShinmachi,Unknown,98.783
8,2020-09,15,15_SanjoHorikawa,Unknown,44.3894
8,2020-09,16,16_SanjoKarasuma,Unknown,-41.4714
8,2020-09,17,17_SanjoKurumayacho,Unknown,-12.3535
8,2020-09,18,18_SanjoMuromachi,Unknown,-18.4198
8,2020-09,19,19_SanjoShinmachi,Unknown,-4.3407
8,2020-09,20,20_ShijoHorikawa,Unknown,-45.3375
8,2020-09,21,21_ShijoKarasuma,Unknown,37.5547
8,2020-09,22,22_ShijoKurumayacho,Unknown,50.8444
8,2020-09,23,23_ShijoMuromachi,Unknown,27.7917
8,2020-09,24,24_ShijoShinmachi,Unknown,-55.7918
9,2020-10,0,00_GojoHorikawa,Unknown,93.9645
9,2020-10,1,01_GojoKarasuma,Unknown,67.8372
9,2020-10,2,02_GojoKurumayacho,Unknown,35.4892
9,2020-10,3,03_GojoMuromachi,Unknown,5.4278
9,2020-10,4,04_GojoShinmachi,Unknown,-129.2757
9,2020-10,5,05_IchijoHorikawa,Unknown,-59.6308
9,2020-10,6,06_IchijoKarasuma,Unknown,-15.3995
9,2020-10,7,07_IchijoKurumayacho,Unknown,61.1029
9,2020-10,8,08_IchijoMuromachi,Unknown,-27.4839
9,2020-10,9,09_IchijoShinmachi,Unknown,-18.3475
9,2020-10,10,10_NijoHorikawa,Unknown,63.3272
9,2020-10,11,11_NijoKarasuma,Unknown,-103.3349
9,2020-10,12,12_NijoKurumayacho,Unknown,-31.7168
9,2020-10,13,13_NijoMuromachi,Unknown,53.9716
9,2020-10,14,14_NijoShinmachi,Unknown,-22.8934
9,2020-10,15,15_SanjoHorikawa,Unknown,0.9491
9,2020-10,16,16_SanjoKarasuma,Unknown,-112.4322
9,2020-10,17,17_SanjoKurumayacho,Unknown,-34.7385
9,2020-10,18,18_SanjoMuromachi,Unknown,9.5869
9,2020-10,19,19_SanjoShinmachi,Unknown,57.4906
9,2020-10,20,20_ShijoHorikawa,Unknown,19.6167
9,2020-10,21,21_ShijoKarasuma,Unknown,12.3965
9,2020-10,22,22_ShijoKurumayacho,Unknown,20.2828
9,2020-10,23,23_ShijoMuromachi,Unknown,45.1827
9,2020-10,24,24_ShijoShinmachi,Unknown,8.6273
10,2020-11,0,00_GojoHorikawa,Unknown,46.6289
10,2020-11,1,01_GojoKarasuma,Unknown,45.1146
10,2020-11,2,02_GojoKurumayacho,Unknown,42.529
10,2020-11,3,03_GojoMuromachi,Unknown,34.7926
10,2020-11,4,04_GojoShinmachi,Unknown,128.2643
10,2020-11,5,05_IchijoHorikawa,Unknown,38.5419
10,2020-11,6,06_IchijoKarasuma,Unknown,33.1642
10,2020-11,7,07_IchijoKurumayacho,Unknown,-15.1109
10,2020-11,8,08_IchijoMuromachi,Unknown,-8.709
10,2020-11,9,09_IchijoShinmachi,Unknown,-74.3426
10,2020-11,10,10_NijoHorikawa,Unknown,-66.0639
10,2020-11,11,11_NijoKarasuma,Unknown,21.9529
10,2020-11,12,12_NijoKurumayacho,Unknown,39.6252
10,2020-11,13,13_NijoMuromachi,Unknown,-44.4706
10,2020-11,14,14_NijoShinmachi,Unknown,-27.142
10,2020-11,15,15_SanjoHorikawa,Unknown,-101.9528
10,2020-11,16,16_SanjoKarasuma,Unknown,30.3818
10,2020-11,17,17_SanjoKurumayacho,Unknown,-18.9086
10,2020-11,18,18_SanjoMuromachi,Unknown,1.0712
10,2020-11,19,19_SanjoShinmachi,Unknown,109.9689
10,2020-11,20,20_ShijoHorikawa,Unknown,-89.0931
10,2020-11,21,21_ShijoKarasuma,Unknown,-119.8915
10,2020-11,22,22_ShijoKurumayacho,Unknown,17.3457
10,2020-11,23,23_ShijoMuromachi,Unknown,-25.525
10,2020-11,24,24_ShijoShinmachi,Unknown,1.8287
11,2020-12,0,00_GojoHorikawa,Unknown,-31.9428
11,2020-12,1,01_GojoKarasuma,Unknown,-465.8298
11,2020-12,2,02_GojoKurumayacho,Unknown,332.1793
11,2020-12,3,03_GojoMuromachi,Unknown,322.5105
11,2020-12,4,04_GojoShinmachi,Unknown,103.515
11,2020-12,5,05_IchijoHorikawa,Unknown,-0.5692
11,2020-12,6,06_IchijoKarasuma,Unknown,168.9921
11,2020-12,7,07_IchijoKurumayacho,Unknown,108.8801
11,2020-12,8,08_IchijoMuromachi,Unknown,29.2356
11,2020-12,9,09_IchijoShinmachi,Unknown,-19.1373
11,2020-12,10,10_NijoHorikawa,Unknown,103.7422
11,2020-12,11,11_NijoKarasuma,Unknown,4.5302
11,2020-12,12,12_NijoKurumayacho,Unknown,131.1195
11,2020-12,13,13_NijoMuromachi,Unknown,218.8051
11,2020-12,14,14_NijoShinmachi,Unknown,73.5366
11,2020-12,15,15_SanjoHorikawa,Unknown,88.7123
11,2020-12,16,16_SanjoKarasuma,Unknown,-405.6495
11,2020-12,17,17_SanjoKurumayacho,Unknown,298.1069
11,2020-12,18,18_SanjoMuromachi,Unknown,158.1251
11,2020-12,19,19_SanjoShinmachi,Unknown,161.6784
11,2020-12,20,20_ShijoHorikawa,Unknown,11.7381
11,2020-12,21,21_ShijoKarasuma,Unknown,-624.2466
11,2020-12,22,22_ShijoKurumayacho,Unknown,-415.5885
11,2020-12,23,23_ShijoMuromachi,Unknown,-444.8387
11,2020-12,24,24_ShijoShinmachi,Unknown,92.3955
12,2021-01,0,00_GojoHorikawa,Unknown,149.3813
12,2021-01,1,01_GojoKarasuma,Unknown,-2728.4471
12,2021-01,2,02_GojoKurumayacho,Unknown,1024.307
12,2021-01,3,03_GojoMuromachi,Unknown,1032.1641
12,2021-01,4,04_GojoShinmachi,Unknown,1051.8485
12,2021-01,5,05_IchijoHorikawa,Unknown,17.3308
12,2021-01,6,06_IchijoKarasuma,Unknown,472.8297
12,2021-01,7,07_IchijoKurumayacho,Unknown,213.8332
12,2021-01,8,08_IchijoMuromachi,Unknown,-57.1404
12,2021-01,9,09_IchijoShinmachi,Unknown,121.3436
12,2021-01,10,10_NijoHorikawa,Unknown,-6.8812
12,2021-01,11,11_NijoKarasuma,Unknown,556.5828
12,2021-01,12,12_NijoKurumayacho,Unknown,1034.6464
12,2021-01,13,13_NijoMuromachi,Unknown,716.1475
12,2021-01,14,14_NijoShinmachi,Unknown,73.6803
12,2021-01,15,15_SanjoHorikawa,Unknown,30.4997
12,2021-01,16,16_SanjoKarasuma,Unknown,-2419.823
12,2021-01,17,17_SanjoKurumayacho,Unknown,988.915
12,2021-01,18,18_SanjoMuromachi,Unknown,916.1885
12,2021-01,19,19_SanjoShinmachi,Unknown,833.3869
12,2021-01,20,20_ShijoHorikawa,Unknown,543.3239
12,2021-01,21,21_ShijoKarasuma,Unknown,-203.9078
12,2021-01,22,22_ShijoKurumayacho,Unknown,-2787.9104
12,2021-01,23,23_ShijoMuromachi,Unknown,-2304.1421
12,2021-01,24,24_ShijoShinmachi,Unknown,731.843
13,2021-02,0,00_GojoHorikawa,Unknown,73.8876
13,2021-02,1,01_GojoKarasuma,Unknown,-2286.999
13,2021-02,2,02_GojoKurumayacho,Unknown,834.7687
13,2021-02,3,03_GojoMuromachi,Unknown,850.7304
13,2021-02,4,04_GojoShinmachi,Unknown,748.7778
13,2021-02,5,05_IchijoHorikawa,Unknown,55.7658
13,2021-02,6,06_IchijoKarasuma,Unknown,404.5032
13,2021-02,7,07_IchijoKurumayacho,Unknown,188.3359
13,2021-02,8,08_IchijoMuromachi,Unknown,63.8249
13,2021-02,9,09_IchijoShinmachi,Unknown,39.2036
13,2021-02,10,10_NijoHorikawa,Unknown,155.2443
13,2021-02,11,11_NijoKarasuma,Unknown,566.9667
13,2021-02,12,12_NijoKurumayacho,Unknown,849.5402
13,2021-02,13,13_NijoMuromachi,Unknown,584.5107
13,2021-02,14,14_NijoShinmachi,Unknown,76.2714
13,2021-02,15,15_SanjoHorikawa,Unknown,68.4618
13,2021-02,16,16_SanjoKarasuma,Unknown,-2013.2351
13,2021-02,17,17_SanjoKurumayacho,Unknown,868.9466
13,2021-02,18,18_SanjoMuromachi,Unknown,748.9354
13,2021-02,19,19_SanjoShinmachi,Unknown,656.2507
13,2021-02,20,20_ShijoHorikawa,Unknown,550.9669
13,2021-02,21,21_ShijoKarasuma,Unknown,-162.1616
13,2021-02,22,22_ShijoKurumayacho,Unknown,-2353.0189
13,2021-02,23,23_ShijoMuromachi,Unknown,-1975.4754
13,2021-02,24,24_ShijoShinmachi,Unknown,404.9974
14,2021-03,0,00_GojoHorikawa,Unknown,109.3494
14,2021-03,1,01_GojoKarasuma,Unknown,-822.4548
14,2021-03,2,02_GojoKurumayacho,Unknown,219.4345
14,2021-03,3,03_GojoMuromachi,Unknown,375.9359
14,2021-03,4,04_GojoShinmachi,Unknown,486.2752
14,2021-03,5,05_IchijoHorikawa,Unknown,-43.0588
14,2021-03,6,06_IchijoKarasuma,Unknown,271.2366
14,2021-03,7,07_IchijoKurumayacho,Unknown,67.1073
14,2021-03,8,08_IchijoMuromachi,Unknown,94.0711
14,2021-03,9,09_IchijoShinmachi,Unknown,-10.6109
14,2021-03,10,10_NijoHorikawa,Unknown,138.5345
14,2021-03,11,11_NijoKarasuma,Unknown,247.5188
14,2021-03,12,12_NijoKurumayacho,Unknown,488.3528
14,2021-03,13,13_NijoMuromachi,Unknown,424.5808
14,2021-03,14,14_NijoShinmachi,Unknown,-6.9645
14,2021-03,15,15_SanjoHorikawa,Unknown,59.2388
14,2021-03,16,16_SanjoKarasuma,Unknown,-1495.2563
14,2021-03,17,17_SanjoKurumayacho,Unknown,376.1293
14,2021-03,18,18_SanjoMuromachi,Unknown,531.7547
14,2021-03,19,19_SanjoShinmachi,Unknown,420.0509
14,2021-03,20,20_ShijoHorikawa,Unknown,275.9523
14,2021-03,21,21_ShijoKarasuma,Unknown,-252.6611
14,2021-03,22,22_ShijoKurumayacho,Unknown,-807.5059
14,2021-03,23,23_ShijoMuromachi,Unknown,-1624.2106
14,2021-03,24,24_ShijoShinmachi,Unknown,477.2
15,2021-04,0,00_GojoHorikawa,Unknown,57.2194
15,2021-04,1,01_GojoKarasuma,Unknown,-209.2944
15,2021-04,2,02_GojoKurumayacho,Unknown,-213.2036
15,2021-04,3,03_GojoMuromachi,Unknown,9.0724
15,2021-04,4,04_GojoShinmachi,Unknown,-9.4332
15,2021-04,5,05_IchijoHorikawa,Unknown,-48.0058
15,2021-04,6,06_IchijoKarasuma,Unknown,33.634
15,2021-04,7,07_IchijoKurumayacho,Unknown,-37.7279
15,2021-04,8,08_IchijoMuromachi,Unknown,-24.1143
15,2021-04,9,09_IchijoShinmachi,Unknown,7.3923
15,2021-04,10,10_NijoHorikawa,Unknown,-54.23
15,2021-04,11,11_NijoKarasuma,Unknown,143.7848
15,2021-04,12,12_NijoKurumayacho,Unknown,-22.695
15,2021-04,13,13_NijoMuromachi,Unknown,154.5257
15,2021-04,14,14_NijoShinmachi,Unknown,6.0677
15,2021-04,15,15_SanjoHorikawa,Unknown,30.13
15,2021-04,16,16_SanjoKarasuma,Unknown,-8.6513
15,2021-04,17,17_SanjoKurumayacho,Unknown,81.9905
15,2021-04,18,18_SanjoMuromachi,Unknown,206.4701
15,2021-04,19,19_SanjoShinmachi,Unknown,107.0735
15,2021-04,20,20_ShijoHorikawa,Unknown,59.3415
15,2021-04,21,21_ShijoKarasuma,Unknown,-295.0064
15,2021-04,22,22_ShijoKurumayacho,Unknown,-161.1037
15,2021-04,23,23_ShijoMuromachi,Unknown,7.8247
15,2021-04,24,24_ShijoShinmachi,Unknown,178.939
16,2021-05,0,00_GojoHorikawa,Unknown,19.7553
16,2021-05,1,01_GojoKarasuma,Unknown,-129.1758
16,2021-05,2,02_GojoKurumayacho,Unknown,-247.8466
16,2021-05,3,03_GojoMuromachi,Unknown,-65.1595
16,2021-05,4,04_GojoShinmachi,Unknown,-64.6898
16,2021-05,5,05_IchijoHorikawa,Unknown,-86.2557
16,2021-05,6,06_IchijoKarasuma,Unknown,64.7133
16,2021-05,7,07_IchijoKurumayacho,Unknown,36.1049
16,2021-05,8,08_IchijoMuromachi,Unknown,41.363
16,2021-05,9,09_IchijoShinmachi,Unknown,62.6384
16,2021-05,10,10_NijoHorikawa,Unknown,-17.591
16,2021-05,11,11_NijoKarasuma,Unknown,181.3406
16,2021-05,12,12_NijoKurumayacho,Unknown,-33.9842
16,2021-05,13,13_NijoMuromachi,Unknown,88.0774
16,2021-05,14,14_NijoShinmachi,Unknown,29.3972
16,2021-05,15,15_SanjoHorikawa,Unknown,30.3494
16,2021-05,16,16_SanjoKarasuma,Unknown,92.9763
16,2021-05,17,17_SanjoKurumayacho,Unknown,-54.8594
16,2021-05,18,18_SanjoMuromachi,Unknown,272.7205
16,2021-05,19,19_SanjoShinmachi,Unknown,117.5382
16,2021-05,20,20_ShijoHorikawa,Unknown,-10.0143
16,2021-05,21,21_ShijoKarasuma,Unknown,-322.5851
16,2021-05,22,22_ShijoKurumayacho,Unknown,-144.1168
16,2021-05,23,23_ShijoMuromachi,Unknown,36.5866
16,2021-05,24,24_ShijoShinmachi,Unknown,102.7171
17,2021-06,0,00_GojoHorikawa,Unknown,100.9649
17,2021-06,1,01_GojoKarasuma,Unknown,-233.9342
17,2021-06,2,02_GojoKurumayacho,Unknown,-197.7029
17,2021-06,3,03_GojoMuromachi,Unknown,-88.8546
17,2021-06,4,04_GojoShinmachi,Unknown,-21.9739
17,2021-06,5,05_IchijoHorikawa,Unknown,50.4326
17,2021-06,6,06_IchijoKarasuma,Unknown,59.6122
17,2021-06,7,07_IchijoKurumayacho,Unknown,-12.9383
17,2021-06,8,08_IchijoMuromachi,Unknown,21.9915
17,2021-06,9,09_IchijoShinmachi,Unknown,98.6028
17,2021-06,10,10_NijoHorikawa,Unknown,-32.2967
17,2021-06,11,11_NijoKarasuma,Unknown,83.8702
17,2021-06,12,12_NijoKurumayacho,Unknown,46.2827
17,2021-06,13,13_NijoMuromachi,Unknown,16.6183
17,2021-06,14,14_NijoShinmachi,Unknown,-24.8199
17,2021-06,15,15_SanjoHorikawa,Unknown,58.6062
17,2021-06,16,16_SanjoKarasuma,Unknown,-14.5674
17,2021-06,17,17_SanjoKurumayacho,Unknown,168.449
17,2021-06,18,18_SanjoMuromachi,Unknown,132.8374
17,2021-06,19,19_SanjoShinmachi,Unknown,105.7116
17,2021-06,20,20_ShijoHorikawa,Unknown,65.088
17,2021-06,21,21_ShijoKarasuma,Unknown,-312.5297
