t_idx,src_idx,tgt_idx,value
25,2,9,165904.7
26,2,3,41631068.8
26,3,2,44712478.5
26,8,3,65027.0
26,6,3,177190.99
27,3,8,65770.46
27,3,2,47711562.05
27,2,3,45664679.28
27,3,9,517255.43
27,5,3,1014122.7
27,2,6,257654.76
27,9,2,602271.6
28,3,2,47897615.93
28,2,3,49881450.84
28,3,4,2662.44
28,9,2,378886.6
28,5,3,517631.49
28,2,7,29828.4
29,2,3,48936938.55
29,3,2,46974387.53
29,9,2,375178.23
30,3,2,50652381.92
30,2,3,49154534.14
30,2,9,41768.9
30,6,2,263555.5
30,3,5,338141.79
30,7,3,377096.85
30,8,3,1229941.36
30,3,9,950895.33
31,2,9,284967.19
31,3,2,48466030.24
31,2,3,43773027.45
31,3,5,504492.56
31,2,8,145013.54
31,2,5,178043.46
31,4,3,28106.51
31,5,3,382276.8
32,2,3,49348657.58
32,3,2,44821695.67
32,5,3,425264.54
32,3,4,26066.4
32,6,2,496661.55
32,2,4,1461.3
33,3,2,48462057.71
33,2,3,45983674.5
33,8,3,786181.99
33,3,8,79523.84
33,3,6,257832.09
33,8,2,426718.8
34,4,2,249803.44
34,3,2,51681060.36
34,2,3,44237253.78
34,9,2,1116762.5
34,2,4,248422.96
34,7,3,127057.98
34,6,3,140785.68
35,4,3,112256.35
35,5,2,692122.07
35,3,2,48642806.25
35,2,3,52072630.08
35,2,4,113290.87
35,2,7,97936.58
36,9,3,313811.68
36,2,3,43812404.46
36,3,2,63663610.38
36,6,3,659461.66
36,1,3,24585458.82
36,3,8,115103.68
37,3,6,288325.8
37,3,5,709879.74
37,2,3,66066488.08
37,3,2,68837297.46
37,2,7,301389.92
37,3,9,97263.5
37,3,7,275667.84
37,6,2,156484.29
37,8,2,255971.8
38,2,3,77273500.91
38,3,2,65868159.43
38,9,2,1032875.6
38,3,8,353446.66
38,3,5,628514.11
38,6,3,99824.85
38,3,9,95630.5
39,3,2,66552764.37
39,2,3,72305416.81
39,4,2,193277.96
39,6,2,140262.0
39,2,5,45146.7
39,9,3,1090410.09
39,4,3,263465.03
39,3,8,184236.95
40,2,3,68137137.09
40,3,2,72274210.36
40,9,2,28476.0
40,2,4,171376.68
40,7,2,809714.07
41,3,2,73687341.32
41,2,3,75139166.28
41,3,7,125424.46
41,2,4,225590.68
41,4,2,280323.54
42,5,2,983940.3
42,1,2,36806914.26
42,2,9,1163175.26
42,2,3,79279488.81
42,3,2,76605186.98
42,2,0,38525123.92
42,9,2,305967.19
42,3,9,229824.68
42,2,5,652294.26
42,9,3,822561.14
42,7,3,328312.81
42,2,7,180824.8
43,3,2,76809198.09
43,2,3,71448723.57
43,0,3,6748675.5
43,8,3,579166.56
43,2,8,1078901.04
43,7,2,65500.96
44,2,3,57360415.55
44,3,2,73832875.72
44,3,5,174891.15
44,9,3,345150.0
44,2,6,806317.75
44,2,0,27928547.5
44,2,7,197981.07
44,6,3,20028.15
45,3,9,168147.61
45,3,2,75968330.28
45,2,3,78173555.64
45,8,2,411407.36
45,3,5,29376.45
45,3,6,549306.12
45,4,2,115178.27
45,5,3,180017.32
45,6,2,924834.64
45,0,2,26638580.25
45,3,4,405896.4
46,3,2,69373330.81
46,2,3,71351869.79
46,8,2,286122.76
46,2,6,470117.14
47,9,3,652469.79
47,7,3,148418.88
47,2,3,64022238.43
47,3,2,66450926.54
47,2,8,148372.8
47,3,7,116031.69
47,2,4,21940.96
47,5,2,571341.16
47,3,4,27127.82
48,5,3,469997.64
48,2,3,64830037.82
48,3,2,76734227.41
48,9,2,996049.9
49,2,1,9391408.8
49,8,3,179307.66
49,3,2,68013685.06
49,2,3,66954234.89
49,7,2,398233.43
49,5,2,66630.96
49,2,8,545004.55
50,2,3,61706817.47
50,3,2,56750297.14
50,3,5,239624.32
50,1,2,26400702.7
50,5,2,278753.76
50,6,2,268051.32
50,8,3,337700.88
51,3,2,46075826.71
51,2,3,50473018.56
51,2,6,257968.56
51,3,6,479307.09
51,2,7,82569.91
51,3,7,146650.92
