t_idx,node_idx,fk_total_ripple,fk_max_impact,fk_max_impact_node,ik_strain_energy,ik_max_adjust,ik_max_adjust_node
1,17,41.5234,5.2124,14,19.9325,1.8834,9
1,18,41.5234,4.2441,19,16.0635,1.8454,23
1,19,41.5234,5.7198,18,16.4624,2.3796,24
1,20,41.5234,7.1006,12,21.8953,2.0460,12
1,21,41.5234,5.5979,16,17.1661,2.4083,20
1,22,41.5234,5.2940,15,19.7759,1.9443,21
1,23,41.5234,5.7420,18,16.7886,2.3622,24
1,24,41.5234,7.2247,19,21.2874,2.0216,23
2,0,41.5234,7.1698,2,0.0000,-0.0033,18
2,1,41.5234,5.5179,6,0.0000,-0.0158,18
2,2,41.5234,5.4709,6,0.0000,-0.0044,18
2,3,41.5234,5.0320,5,0.0000,-0.0148,18
2,4,41.5234,5.7042,8,0.0000,0.0047,18
2,5,41.5234,3.9363,8,0.0000,-0.0168,18
2,6,41.5234,3.9815,11,0.0000,-0.0098,18
2,7,41.5234,7.1976,4,0.0000,0.0091,18
2,8,41.5234,4.1585,9,0.0000,-0.0100,18
2,9,41.5234,5.7553,8,0.0000,0.0115,18
2,10,41.5234,5.0249,11,0.0000,0.0052,18
2,11,41.5234,3.8871,16,0.0000,0.0003,18
2,12,41.5234,5.6473,16,0.0000,0.0254,18
2,13,41.5234,3.6330,15,0.0000,-0.0065,18
2,14,41.5234,4.0430,18,0.0000,-0.0120,18
2,15,41.5234,4.0103,18,0.0000,-0.0070,18
2,16,41.5234,4.1888,21,0.0000,-0.0010,18
2,17,41.5234,5.1955,14,0.0000,0.0088,18
2,18,41.5234,4.2809,19,0.0000,-0.0238,22
2,19,41.5234,5.8537,18,0.0000,-0.0019,18
2,20,41.5234,7.1699,12,0.0000,0.0109,18
2,21,41.5234,5.7808,16,0.0000,0.0039,18
2,22,41.5234,5.1738,15,0.0000,-0.0216,18
2,23,41.5234,5.8484,18,0.0000,0.0138,18
2,24,41.5234,7.1529,19,0.0000,0.0066,18
3,0,41.5234,7.0941,1,0.0000,-0.0104,12
3,1,41.5234,5.5370,6,0.0000,-0.0269,18
3,2,41.5234,5.5774,6,0.0000,0.0294,13
3,3,41.5234,5.0093,5,0.0000,-0.0399,13
3,4,41.5234,5.6674,8,0.0000,-0.0426,13
3,5,41.5234,3.9179,8,0.0000,-0.0436,12
3,6,41.5234,4.0033,2,0.0000,0.0404,13
3,7,41.5234,7.3821,4,0.0000,-0.0311,13
3,8,41.5234,4.1070,4,0.0000,-0.0139,18
3,9,41.5234,5.6943,8,0.0000,0.0274,12
3,10,41.5234,5.0551,11,0.0000,0.0104,13
3,11,41.5234,3.8739,16,0.0000,0.0326,13
3,12,41.5234,5.5877,16,0.0000,-0.0839,13
3,13,41.5234,3.6197,14,0.0000,-0.0869,12
3,14,41.5234,3.9778,18,0.0000,-0.0193,18
3,15,41.5234,4.0130,18,0.0000,0.0678,13
3,16,41.5234,4.1627,21,0.0000,0.0247,13
3,17,41.5234,5.1093,14,0.0000,-0.0636,13
3,18,41.5234,4.2929,19,0.0000,-0.0435,22
3,19,41.5234,5.7350,18,0.0000,-0.0313,13
3,20,41.5234,7.3411,12,0.0000,-0.0746,13
3,21,41.5234,5.6229,16,0.0000,0.0115,13
3,22,41.5234,5.1340,15,0.0000,-0.0596,12
3,23,41.5234,5.7555,18,0.0000,0.0220,18
3,24,41.5234,7.1956,23,0.0000,-0.0461,13
4,0,41.5234,7.0694,2,0.0000,-0.0276,17
4,1,41.5234,5.6833,6,0.0000,0.0725,22
4,2,41.5234,5.6492,6,0.0000,0.0593,22
4,3,41.5234,5.0003,5,0.0000,-0.0513,13
4,4,41.5234,5.7349,8,0.0000,-0.0686,22
4,5,41.5234,3.9160,8,0.0000,0.1130,22
4,6,41.5234,4.0642,2,0.0000,0.0734,22
4,7,41.5234,7.2822,4,0.0000,-0.0477,13
4,8,41.5234,4.0894,9,0.0000,-0.0168,18
4,9,41.5234,5.7708,8,0.0000,0.0665,17
4,10,41.5234,5.0997,11,0.0000,-0.0360,17
4,11,41.5234,3.8887,16,0.0000,0.0459,13
4,12,41.5234,5.6136,16,0.0000,-0.1356,22
4,13,41.5234,3.6117,14,0.0000,-0.1332,12
4,14,41.5234,3.9227,18,0.0000,0.0364,22
4,15,41.5234,4.0447,18,0.0000,0.0999,13
4,16,41.5234,4.0942,21,0.0000,-0.0476,17
4,17,41.5234,5.1176,14,0.0000,-0.1001,21
4,18,41.5234,4.2528,19,0.0000,-0.0808,22
4,19,41.5234,5.7087,18,0.0000,-0.0432,13
4,20,41.5234,7.3250,12,0.0000,-0.1074,13
4,21,41.5234,5.6758,16,0.0000,-0.0857,17
4,22,41.5234,5.2160,15,0.0000,-0.0977,12
4,23,41.5234,5.7603,18,0.0000,-0.0717,22
4,24,41.5234,7.1876,19,0.0000,-0.0912,22
5,0,41.5234,7.1777,1,0.0000,-0.0317,17
5,1,41.5234,5.5815,6,0.0000,0.0976,22
5,2,41.5234,5.5934,6,0.0000,0.0970,6
5,3,41.5234,5.0041,5,0.0000,-0.0666,4
5,4,41.5234,5.6328,8,0.0000,0.1574,12
5,5,41.5234,3.8964,8,0.0000,0.1458,22
5,6,41.5234,4.0433,2,0.0000,0.1507,4
5,7,41.5234,7.2671,4,0.0000,-0.0632,6
5,8,41.5234,4.1625,9,0.0000,0.0824,4
5,9,41.5234,5.6501,8,0.0000,0.0995,17
5,10,41.5234,5.0290,11,0.0000,0.1096,4
5,11,41.5234,3.9978,16,0.0000,0.0754,6
5,12,41.5234,5.6440,16,0.0000,-0.1812,22
5,13,41.5234,3.7666,15,0.0000,-0.1507,12
5,14,41.5234,3.9670,18,0.0000,-0.0533,21
5,15,41.5234,3.9152,18,0.0000,0.1359,13
5,16,41.5234,4.2813,21,0.0000,-0.1002,4
5,17,41.5234,5.1856,14,0.0000,-0.1297,13
5,18,41.5234,4.2366,23,0.0000,-0.1073,22
5,19,41.5234,5.7731,18,0.0000,0.0866,12
5,20,41.5234,7.1105,12,0.0000,-0.1383,13
5,21,41.5234,5.6671,16,0.0000,-0.1520,6
5,22,41.5234,5.1587,15,0.0000,-0.1911,12
5,23,41.5234,5.7913,18,0.0000,0.1300,21
5,24,41.5234,7.2697,23,0.0000,-0.1181,22
6,0,41.5234,7.0134,1,0.0000,-0.0912,15
6,1,41.5234,5.4291,6,0.0000,-0.3171,15
6,2,41.5234,5.6056,6,0.0000,0.2176,15
6,3,41.5234,4.9931,5,0.0000,-0.1642,15
6,4,41.5234,5.6254,8,0.0000,0.1509,12
6,5,41.5234,3.9378,8,0.0000,0.3444,15
6,6,41.5234,3.9646,11,0.0000,0.3418,15
6,7,41.5234,7.2214,4,0.0000,-0.2648,15
6,8,41.5234,4.2305,9,0.0000,0.0819,6
6,9,41.5234,5.7026,8,0.0000,-0.2284,15
6,10,41.5234,5.0466,11,0.0000,0.0888,4
6,11,41.5234,3.9339,16,0.0000,0.1410,15
6,12,41.5234,5.5926,16,0.0000,-0.2220,22
6,13,41.5234,3.6180,14,0.0000,-0.1829,12
6,14,41.5234,3.9730,18,0.0000,-0.1843,15
6,15,41.5234,3.9319,18,0.0000,-0.4200,17
6,16,41.5234,4.1349,21,0.0000,0.1683,15
6,17,41.5234,5.1483,14,0.0000,-0.4892,15
6,18,41.5234,4.2852,23,0.0000,-0.1642,22
6,19,41.5234,5.8206,18,0.0000,-0.1458,15
6,20,41.5234,7.3427,12,0.0000,-0.2240,13
6,21,41.5234,5.6794,16,0.0000,-0.1664,6
6,22,41.5234,5.1135,15,0.0000,-0.1975,12
6,23,41.5234,5.8143,18,0.0000,-0.1981,5
6,24,41.5234,7.1749,19,0.0000,-0.1665,22
7,0,41.5234,7.0046,2,0.0000,-0.2350,2
7,1,41.5234,5.6140,6,0.0000,-0.3865,15
7,2,41.5234,5.5449,6,0.0000,-0.5874,23
7,3,41.5234,5.0820,5,0.0000,0.2119,17
7,4,41.5234,5.6756,8,0.0000,0.2660,2
7,5,41.5234,3.9467,8,0.0000,0.2542,15
7,6,41.5234,3.9697,5,0.0000,0.6085,2
7,7,41.5234,7.2026,4,0.0000,-0.2735,15
7,8,41.5234,4.1733,9,0.0000,-0.2082,2
7,9,41.5234,5.7183,8,0.0000,0.2509,17
7,10,41.5234,5.0691,11,0.0000,0.0979,4
7,11,41.5234,3.9645,16,0.0000,-0.1278,3
7,12,41.5234,5.5594,16,0.0000,-0.2374,22
7,13,41.5234,3.6953,14,0.0000,-0.2709,17
7,14,41.5234,3.9627,18,0.0000,-0.2748,15
7,15,41.5234,3.9641,18,0.0000,-0.4143,17
7,16,41.5234,4.1373,21,0.0000,0.4975,2
7,17,41.5234,5.1078,14,0.0000,-0.4791,15
7,18,41.5234,4.2768,23,0.0000,-0.2854,2
7,19,41.5234,5.7493,18,0.0000,-0.1548,15
7,20,41.5234,7.4142,12,0.0000,-0.2334,2
7,21,41.5234,5.6358,16,0.0000,0.2893,16
7,22,41.5234,5.1714,15,0.0000,0.2412,13
7,23,41.5234,5.7098,18,0.0000,-0.7709,2
7,24,41.5234,7.2119,23,0.0000,-0.2263,2
8,0,41.5234,7.0451,2,0.0001,-0.9341,6
8,1,41.5234,5.5472,6,0.0000,-0.6019,6
8,2,41.5234,5.5560,6,0.0001,0.6463,6
8,3,41.5234,5.0019,5,0.0000,0.2230,17
8,4,41.5234,5.6345,8,0.0000,-0.4081,23
8,5,41.5234,3.9556,8,0.0000,0.4391,6
8,6,41.5234,4.0069,2,0.0002,-1.0666,0
8,7,41.5234,7.2930,4,0.0000,-0.4720,6
8,8,41.5234,4.1533,9,0.0000,-0.4300,16
8,9,41.5234,5.7134,8,0.0000,-0.6848,6
8,10,41.5234,5.0270,11,0.0000,-0.2209,16
8,11,41.5234,3.8492,16,0.0000,0.3161,6
8,12,41.5234,5.5100,16,0.0000,-0.2845,22
8,13,41.5234,3.6384,15,0.0000,-0.3087,17
8,14,41.5234,3.9365,18,0.0000,0.2906,23
8,15,41.5234,3.8994,18,0.0000,0.5801,6
8,16,41.5234,4.1761,21,0.0001,0.7874,2
8,17,41.5234,5.2121,14,0.0000,-0.5815,15
8,18,41.5234,4.2225,19,0.0000,0.3451,23
8,19,41.5234,5.7042,18,0.0000,-0.2545,6
8,20,41.5234,7.3190,12,0.0000,-0.4781,6
8,21,41.5234,5.6502,16,0.0000,0.2627,16
8,22,41.5234,5.2268,15,0.0000,0.3006,13
8,23,41.5234,5.7072,18,0.0000,-0.3953,4
8,24,41.5234,7.1532,23,0.0000,-0.2252,22
9,0,41.5234,7.0588,2,0.0002,-0.9573,6
9,1,41.5234,5.5069,6,0.0001,-0.5554,6
9,2,41.5234,5.5382,6,0.0001,-0.6227,0
9,3,41.5234,4.9972,5,0.0000,-0.2961,23
9,4,41.5234,5.5967,8,0.0000,-0.3725,23
9,5,41.5234,3.8959,8,0.0000,-0.4880,21
9,6,41.5234,4.0338,2,0.0003,-1.1432,0
9,7,41.5234,7.1519,4,0.0000,-0.5463,6
9,8,41.5234,4.1872,9,0.0001,-0.6832,23
9,9,41.5234,5.6788,8,0.0001,-0.7956,6
9,10,41.5234,4.9613,11,0.0000,-0.4746,23
9,11,41.5234,3.8897,16,0.0000,0.3907,6
9,12,41.5234,5.7450,16,0.0000,-0.4435,16
9,13,41.5234,3.6937,15,0.0001,0.5505,0
9,14,41.5234,3.9361,18,0.0000,-0.3280,21
9,15,41.5234,3.9111,18,0.0001,0.6012,6
9,16,41.5234,4.1064,21,0.0003,-1.0676,0
9,17,41.5234,5.2557,14,0.0000,-0.6495,15
9,18,41.5234,4.2376,19,0.0000,0.6139,23
9,19,41.5234,5.7407,18,0.0000,-0.2914,16
9,20,41.5234,7.2663,12,0.0000,-0.5187,13
9,21,41.5234,5.7550,16,0.0002,-0.8002,13
9,22,41.5234,5.2713,15,0.0000,-0.5424,12
9,23,41.5234,5.7009,18,0.0001,-0.5222,24
9,24,41.5234,7.1859,19,0.0001,-0.5006,2
10,0,41.5234,7.1660,2,0.0013,-2.1400,6
10,1,41.5234,5.5910,6,0.0009,-1.7394,6
10,2,41.5234,5.4566,6,0.0003,-0.8917,23
10,3,41.5234,5.0086,5,0.0010,-1.5752,6
10,4,41.5234,5.5769,8,0.0000,-0.3667,13
10,5,41.5234,3.8372,8,0.0001,-0.7289,21
10,6,41.5234,4.0063,11,0.0011,-1.4137,0
10,7,41.5234,7.2016,4,0.0002,-1.0286,6
10,8,41.5234,4.1119,9,0.0010,1.4624,6
10,9,41.5234,5.6962,8,0.0011,1.4388,17
10,10,41.5234,5.0516,11,0.0013,-1.6793,6
10,11,41.5234,3.9256,16,0.0005,-0.9916,21
10,12,41.5234,5.5762,16,0.0003,-0.8924,21
10,13,41.5234,3.6699,15,0.0008,-1.3180,21
10,14,41.5234,4.0053,18,0.0006,1.3729,6
10,15,41.5234,3.9449,18,0.0003,-1.1477,17
10,16,41.5234,4.1520,21,0.0005,1.1041,6
10,17,41.5234,5.2340,14,0.0008,-1.2470,15
10,18,41.5234,4.2518,23,0.0005,-0.9313,17
10,19,41.5234,5.8107,18,0.0012,-1.7568,6
10,20,41.5234,7.2991,12,0.0008,1.2898,21
10,21,41.5234,5.7160,16,0.0021,1.8346,6
10,22,41.5234,5.1805,15,0.0007,1.2432,21
10,23,41.5234,5.7770,18,0.0005,1.0749,6
10,24,41.5234,7.1556,23,0.0003,-0.8265,6
11,0,41.5234,7.0659,2,0.0017,-2.2104,6
11,1,41.5234,5.5308,6,0.0014,-1.7193,6
11,2,41.5234,5.5175,6,0.0013,-2.0038,20
11,3,41.5234,5.0175,5,0.0029,2.5389,13
11,4,41.5234,5.7324,8,0.0006,1.3895,20
11,5,41.5234,3.9606,8,0.0001,-0.7811,21
11,6,41.5234,3.9967,1,0.0017,-1.5511,13
11,7,41.5234,7.3127,4,0.0003,-1.0167,6
11,8,41.5234,4.0758,4,0.0019,-1.8945,13
11,9,41.5234,5.7528,8,0.0017,1.5814,20
11,10,41.5234,5.0624,11,0.0018,-1.8855,6
11,11,41.5234,3.8663,16,0.0020,2.3557,13
11,12,41.5234,5.6645,16,0.0014,1.5660,13
11,13,41.5234,3.6562,15,0.0036,2.0707,3
11,14,41.5234,3.9921,18,0.0012,1.4663,6
11,15,41.5234,3.9799,18,0.0014,-1.8142,20
11,16,41.5234,4.1796,21,0.0017,-2.1500,13
11,17,41.5234,5.1212,14,0.0013,1.3454,20
11,18,41.5234,4.2726,23,0.0033,-2.9097,20
11,19,41.5234,5.7455,18,0.0029,-2.7383,20
11,20,41.5234,7.2356,12,0.0042,1.8272,13
11,21,41.5234,5.7341,16,0.0029,2.0091,20
11,22,41.5234,5.1137,15,0.0011,1.3363,21
11,23,41.5234,5.7589,18,0.0023,-2.2851,13
11,24,41.5234,7.2466,23,0.0024,-2.4915,20
12,0,41.5234,7.0647,2,0.0019,-2.1106,6
12,1,41.5234,5.5763,6,0.0019,-2.0051,6
12,2,41.5234,5.6828,6,0.0019,-2.0533,20
12,3,41.5234,5.0344,5,0.0037,2.7319,13
12,4,41.5234,5.5840,8,0.0013,-1.4831,18
12,5,41.5234,3.9703,8,0.0001,-0.6455,17
12,6,41.5234,3.9895,1,0.0027,-1.8085,13
12,7,41.5234,7.2007,4,0.0008,-1.5936,6
12,8,41.5234,4.1785,9,0.0023,-2.0081,13
12,9,41.5234,5.6216,8,0.0018,-2.1069,18
12,10,41.5234,5.0277,11,0.0025,-2.1905,6
12,11,41.5234,3.8961,16,0.0029,2.6170,13
12,12,41.5234,5.5413,16,0.0027,-1.9956,21
12,13,41.5234,3.6556,15,0.0046,2.1314,20
12,14,41.5234,4.0156,18,0.0015,1.6899,6
12,15,41.5234,3.9621,18,0.0017,-1.8914,20
12,16,41.5234,4.1931,21,0.0011,-1.6181,13
12,17,41.5234,5.1226,14,0.0017,1.5974,9
12,18,41.5234,4.3081,19,0.0039,-2.5522,20
12,19,41.5234,5.8944,18,0.0036,-2.7786,20
12,20,41.5234,7.2233,12,0.0051,1.9386,13
12,21,41.5234,5.6356,16,0.0036,2.1837,6
12,22,41.5234,5.1615,15,0.0018,1.9476,21
12,23,41.5234,5.7869,18,0.0034,-2.4427,13
12,24,41.5234,7.2368,23,0.0033,-2.6328,20
13,0,41.5234,7.1114,1,0.0173,-4.4591,8
13,1,41.5234,5.5044,6,0.0025,-2.1428,20
13,2,41.5234,5.5286,6,0.0047,-1.7239,9
13,3,41.5234,5.0208,4,0.0106,-3.9079,8
13,4,41.5234,5.6479,8,0.0085,-3.3886,8
13,5,41.5234,3.8979,8,0.0050,-2.4481,8
13,6,41.5234,3.9987,2,0.0028,-1.7705,0
13,7,41.5234,7.1598,4,0.0020,-1.4601,20
13,8,41.5234,4.1817,9,0.0183,-3.7067,0
13,9,41.5234,5.7279,8,0.0026,-2.0813,19
13,10,41.5234,4.9754,11,0.0026,-1.9570,6
13,11,41.5234,3.8643,16,0.0214,-5.6028,8
13,12,41.5234,5.6876,16,0.0022,-1.6603,8
13,13,41.5234,3.7176,15,0.0114,-3.7077,8
13,14,41.5234,3.9543,18,0.0061,-2.1117,15
13,15,41.5234,3.9614,18,0.0117,3.4428,8
13,16,41.5234,4.1556,21,0.0029,-2.2059,20
13,17,41.5234,5.1662,14,0.0032,1.8528,9
13,18,41.5234,4.2603,23,0.0127,3.6883,8
13,19,41.5234,5.7415,18,0.0078,2.5324,8
13,20,41.5234,7.2986,12,0.0052,-2.2641,16
13,21,41.5234,5.7054,16,0.0067,2.9761,20
13,22,41.5234,5.1707,15,0.0056,2.6791,8
13,23,41.5234,5.7331,18,0.0159,4.5864,8
13,24,41.5234,7.1795,23,0.0038,-2.2006,20
14,0,41.5234,7.1032,1,0.0227,-5.2206,8
14,1,41.5234,5.6103,6,0.0038,-2.3052,20
14,2,41.5234,5.5659,6,0.0030,-1.8122,11
14,3,41.5234,5.0260,5,0.0107,3.5829,11
14,4,41.5234,5.5853,8,0.0069,3.0747,11
14,5,41.5234,3.8302,8,0.0064,-2.7491,8
14,6,41.5234,4.0197,1,0.0059,2.4984,8
14,7,41.5234,7.1862,4,0.0079,-3.9661,14
14,8,41.5234,4.1792,9,0.0247,-3.8885,0
14,9,41.5234,5.5472,8,0.0015,-1.6482,18
14,10,41.5234,5.1032,11,0.0042,-2.1792,6
14,11,41.5234,3.9346,16,0.0164,-3.8301,8
14,12,41.5234,5.6973,16,0.0042,-2.4021,8
14,13,41.5234,3.6685,15,0.0160,-4.4291,8
14,14,41.5234,3.9756,18,0.0176,-3.5293,8
14,15,41.5234,3.9792,18,0.0137,3.6785,8
14,16,41.5234,4.2027,21,0.0018,-2.1536,20
14,17,41.5234,5.2177,14,0.0144,4.7481,14
14,18,41.5234,4.2834,23,0.0138,3.7577,8
14,19,41.5234,5.8341,18,0.0094,2.7592,8
14,20,41.5234,7.1971,12,0.0061,-2.2749,16
14,21,41.5234,5.7794,16,0.0081,3.1308,20
14,22,41.5234,5.1868,15,0.0092,3.5967,8
14,23,41.5234,5.7648,18,0.0149,3.8475,8
14,24,41.5234,7.1481,19,0.0036,-2.4120,20
15,0,41.5234,7.0767,1,0.0925,-6.0691,8
15,1,41.5234,5.5073,6,0.1220,6.2316,24
15,2,41.5234,5.5117,6,0.1212,6.4377,14
15,3,41.5234,5.1426,5,0.1108,-6.4480,14
15,4,41.5234,5.5963,8,0.0765,-5.6202,14
15,5,41.5234,3.9725,8,0.1350,-6.9024,14
15,6,41.5234,3.9580,1,0.0806,5.4039,14
15,7,41.5234,7.2246,4,0.0149,-3.0815,14
15,8,41.5234,4.1714,9,0.1060,-6.3876,14
15,9,41.5234,5.6496,8,0.0886,-5.7283,14
15,10,41.5234,5.0444,11,0.0206,2.6992,24
15,11,41.5234,3.9663,16,0.0995,-6.3963,8
15,12,41.5234,5.5803,16,0.1210,-6.5114,14
15,13,41.5234,3.6482,15,0.0472,-5.4747,8
15,14,41.5234,3.9229,18,0.1262,-5.8246,19
15,15,41.5234,3.9380,18,0.0129,2.7876,2
15,16,41.5234,4.1863,21,0.0365,-4.2015,14
15,17,41.5234,5.1540,14,0.0095,2.6156,14
15,18,41.5234,4.2265,23,0.0125,2.7268,2
15,19,41.5234,5.7956,18,0.1100,-6.8856,14
15,20,41.5234,7.3095,12,0.0226,-3.4109,24
15,21,41.5234,5.6204,16,0.0384,-4.0134,24
15,22,41.5234,5.2058,15,0.0136,3.6110,8
15,23,41.5234,5.7451,18,0.0525,-4.9717,3
15,24,41.5234,7.2615,23,0.1284,6.7653,14
16,0,41.5234,7.0232,1,0.1637,7.2757,24
16,1,41.5234,5.4678,6,0.1362,7.1688,24
16,2,41.5234,5.5143,6,0.1723,7.8888,24
16,3,41.5234,4.9730,4,0.0745,-6.0171,14
16,4,41.5234,5.6248,8,0.0995,-5.7197,14
16,5,41.5234,3.9219,8,0.1476,-6.8575,14
16,6,41.5234,3.9556,2,0.1345,6.2573,24
16,7,41.5234,7.1633,4,0.1209,-6.4704,24
16,8,41.5234,4.1889,9,0.1321,-6.3052,24
16,9,41.5234,5.6629,8,0.1319,-7.0313,24
16,10,41.5234,4.9617,11,0.0034,2.0921,14
16,11,41.5234,3.9670,16,0.1312,-6.9659,8
16,12,41.5234,5.6241,16,0.0641,-5.8046,14
16,13,41.5234,3.7277,15,0.0474,-5.3674,8
16,14,41.5234,3.9754,18,0.0522,-4.2196,3
16,15,41.5234,3.9844,18,0.0633,5.3707,8
16,16,41.5234,4.1952,21,0.0614,-4.1632,24
16,17,41.5234,5.2496,14,0.0618,-4.6723,24
16,18,41.5234,4.2093,19,0.0352,4.7651,8
16,19,41.5234,5.7956,18,0.1855,-6.8402,24
16,20,41.5234,7.2414,12,0.0121,-2.5225,24
16,21,41.5234,5.7427,16,0.0083,2.5716,20
16,22,41.5234,5.2033,15,0.0799,5.3817,24
16,23,41.5234,5.8217,18,0.1078,6.4845,24
16,24,41.5234,7.1731,19,0.1477,5.5386,1
17,0,41.5234,7.0541,2,0.2306,-7.4970,8
17,1,41.5234,5.5906,6,0.1889,7.1204,24
17,2,41.5234,5.5630,6,0.2182,7.5618,24
17,3,41.5234,5.0016,5,0.0621,-5.2160,14
17,4,41.5234,5.6087,8,0.0463,5.0973,3
17,5,41.5234,3.8816,8,0.1897,-7.1892,14
17,6,41.5234,4.0059,2,0.1715,6.2556,24
17,7,41.5234,7.2792,4,0.2072,-6.8500,24
17,8,41.5234,4.1618,9,0.1881,-6.5157,24
17,9,41.5234,5.7386,8,0.1964,-7.4378,24
17,10,41.5234,5.0652,11,0.1508,5.4561,24
17,11,41.5234,3.9368,16,0.0978,-6.1282,8
17,12,41.5234,5.6357,16,0.0776,-6.0492,14
17,13,41.5234,3.7031,15,0.0160,3.4739,14
17,14,41.5234,3.9095,18,0.0633,-4.4886,3
17,15,41.5234,3.9332,18,0.1532,6.3240,8
17,16,41.5234,4.2127,21,0.1105,-4.7944,24
17,17,41.5234,5.1627,14,0.0968,-4.6155,24
17,18,41.5234,4.2611,19,0.0195,3.2863,2
17,19,41.5234,5.7766,18,0.2598,-7.1377,24
17,20,41.5234,7.1305,12,0.0142,-2.7205,24
17,21,41.5234,5.6822,16,0.0764,-4.6165,24
17,22,41.5234,5.3518,15,0.0737,-5.0056,17
17,23,41.5234,5.7378,18,0.1463,6.7008,24
17,24,41.5234,7.1730,19,0.1973,5.7366,1
18,0,41.5234,7.0822,2,0.2025,5.1671,14
18,1,41.5234,5.3766,6,0.2206,6.8352,24
18,2,41.5234,5.5089,6,0.2100,5.4474,14
18,3,41.5234,5.0654,5,0.2470,-5.3710,14
18,4,41.5234,5.6822,8,0.1630,5.9973,0
18,5,41.5234,3.8848,8,0.2869,-7.4780,14
18,6,41.5234,3.9975,5,0.2195,6.4420,1
18,7,41.5234,7.2972,4,0.3323,7.2970,8
18,8,41.5234,4.2080,9,0.1834,-5.2258,1
18,9,41.5234,5.6793,8,0.2236,-7.7951,24
18,10,41.5234,5.0414,11,0.3066,-6.7386,8
18,11,41.5234,3.8756,16,0.1775,-8.8709,8
18,12,41.5234,5.6073,16,0.2483,6.5701,3
18,13,41.5234,3.6769,14,0.0814,5.0182,0
18,14,41.5234,4.0544,18,0.1957,-5.1021,3
18,15,41.5234,3.9669,18,0.2304,8.1621,8
18,16,41.5234,4.1579,21,0.1493,-5.1878,24
18,17,41.5234,5.1690,14,0.1850,-6.0449,1
18,18,41.5234,4.2905,23,0.1376,-5.8661,0
18,19,41.5234,5.8294,18,0.3066,-7.4551,14
18,20,41.5234,7.1887,12,0.0169,-2.6981,24
18,21,41.5234,5.7446,16,0.1900,-5.3625,0
18,22,41.5234,5.2380,15,0.3061,7.4910,1
18,23,41.5234,5.7729,18,0.1666,6.8018,24
18,24,41.5234,7.1564,23,0.2139,6.5317,1
19,0,41.5234,7.0289,1,0.2123,5.3983,14
19,1,41.5234,5.4976,6,0.2109,6.7569,24
19,2,41.5234,5.4274,6,0.2202,-5.5765,19
19,3,41.5234,5.0952,5,0.1917,-6.6344,14
19,4,41.5234,5.7252,8,0.0431,-3.5120,8
19,5,41.5234,3.8610,8,0.3051,-7.5651,14
19,6,41.5234,3.9900,5,0.0635,3.7016,2
19,7,41.5234,7.2136,4,0.0112,-2.5115,2
19,8,41.5234,4.1867,9,0.1910,-5.7050,14
19,9,41.5234,5.6628,8,0.2419,-7.1044,2
