t_idx,node_idx,curvature,density
4,10,7.000000,17243.0000
4,11,60.000000,24246.0000
4,12,8.000000,18144.0000
4,13,1134.000000,25327.0000
4,14,759.000000,26660.0000
4,15,114.000000,26450.0000
4,16,25.000000,25257.0000
4,17,417.000000,19355.0000
4,18,752.000000,27757.0000
4,19,528.000000,20581.0000
4,20,408.000000,12038.0000
4,21,57.000000,18566.0000
4,22,55.000000,19568.0000
4,23,284.000000,20528.0000
4,24,458.000000,13867.0000
5,0,268.000000,10254.0000
5,1,8.000000,15990.0000
5,2,417.000000,16094.0000
5,3,649.000000,16694.0000
5,4,186.000000,17706.0000
5,5,230.000000,23153.0000
5,6,330.000000,22234.0000
5,7,86.000000,11661.0000
5,8,192.000000,24548.0000
5,9,93.000000,17818.0000
5,10,57.000000,16928.0000
5,11,164.000000,23357.0000
5,12,308.000000,17596.0000
5,13,538.000000,24442.0000
5,14,452.000000,25782.0000
5,15,134.000000,26038.0000
5,16,215.000000,24772.0000
5,17,571.000000,18824.0000
5,18,525.000000,26931.0000
5,19,212.000000,19729.0000
5,20,297.000000,11734.0000
5,21,389.000000,18275.0000
5,22,71.000000,19049.0000
5,23,75.000000,19827.0000
5,24,399.000000,13294.0000
6,0,86.000000,10460.0000
6,1,53.000000,16313.0000
6,2,19.000000,16440.0000
6,3,297.000000,17408.0000
6,4,474.000000,18118.0000
6,5,294.000000,24216.0000
6,6,353.000000,22930.0000
6,7,93.000000,11965.0000
6,8,134.000000,25378.0000
6,9,232.000000,18560.0000
6,10,186.000000,17443.0000
6,11,89.000000,24393.0000
6,12,540.000000,18344.0000
6,13,157.000000,25294.0000
6,14,147.000000,26353.0000
6,15,336.000000,26620.0000
6,16,420.000000,25497.0000
6,17,184.000000,19313.0000
6,18,35.000000,27930.0000
6,19,382.000000,20571.0000
6,20,329.000000,12013.0000
6,21,258.000000,18410.0000
6,22,45.000000,19471.0000
6,23,36.000000,20568.0000
6,24,257.000000,13804.0000
7,0,40.000000,10516.0000
7,1,52.000000,16246.0000
7,2,59.000000,16533.0000
7,3,110.000000,17390.0000
7,4,397.000000,18533.0000
7,5,797.000000,24170.0000
7,6,134.000000,22924.0000
7,7,92.000000,12503.0000
7,8,4.000000,25506.0000
7,9,167.000000,18951.0000
7,10,202.000000,17502.0000
7,11,104.000000,24067.0000
7,12,370.000000,18540.0000
7,13,58.000000,25136.0000
7,14,178.000000,26460.0000
7,15,425.000000,26591.0000
7,16,123.000000,25481.0000
7,17,157.000000,19501.0000
7,18,185.000000,27732.0000
7,19,393.000000,20580.0000
7,20,411.000000,12079.0000
7,21,395.000000,18592.0000
7,22,285.000000,19702.0000
7,23,54.000000,20515.0000
7,24,118.000000,13806.0000
8,0,108.000000,10368.0000
8,1,50.000000,15995.0000
8,2,290.000000,16050.0000
8,3,13.000000,16741.0000
8,4,467.000000,17791.0000
8,5,645.000000,23359.0000
8,6,127.000000,22525.0000
8,7,17.000000,11784.0000
8,8,95.000000,24633.0000
8,9,77.000000,18063.0000
8,10,143.000000,16616.0000
8,11,136.000000,23109.0000
8,12,52.000000,17718.0000
8,13,105.000000,24259.0000
8,14,172.000000,25719.0000
8,15,10.000000,25796.0000
8,16,25.000000,24412.0000
8,17,69.000000,18948.0000
8,18,64.000000,26788.0000
8,19,241.000000,19656.0000
8,20,315.000000,11764.0000
8,21,679.000000,17871.0000
8,22,282.000000,19025.0000
8,23,376.000000,19888.0000
8,24,36.000000,13152.0000
9,0,221.000000,10491.0000
9,1,274.000000,16516.0000
9,2,35.000000,16586.0000
9,3,559.000000,17447.0000
9,4,685.000000,18400.0000
9,5,63.000000,24085.0000
9,6,284.000000,23206.0000
9,7,200.000000,12305.0000
9,8,37.000000,25449.0000
9,9,12.000000,18773.0000
9,10,84.000000,17382.0000
9,11,211.000000,24322.0000
9,12,110.000000,18392.0000
9,13,207.000000,25537.0000
9,14,157.000000,26867.0000
9,15,7.000000,26738.0000
9,16,342.000000,25585.0000
9,17,85.000000,19612.0000
9,18,23.000000,27961.0000
9,19,391.000000,20577.0000
9,20,207.000000,11878.0000
9,21,189.000000,18465.0000
9,22,165.000000,19511.0000
9,23,198.000000,20319.0000
9,24,366.000000,13676.0000
10,0,47.000000,10237.0000
10,1,646.000000,15713.0000
10,2,141.000000,16083.0000
10,3,552.000000,16661.0000
10,4,489.000000,17622.0000
10,5,316.000000,23395.0000
10,6,342.000000,22249.0000
10,7,94.000000,11686.0000
10,8,179.000000,24604.0000
10,9,375.000000,17982.0000
10,10,62.000000,16926.0000
10,11,510.000000,23563.0000
10,12,136.000000,17862.0000
10,13,596.000000,24773.0000
10,14,23.000000,25828.0000
10,15,163.000000,25835.0000
10,16,205.000000,24595.0000
10,17,186.000000,18902.0000
10,18,53.000000,27095.0000
10,19,541.000000,19797.0000
10,20,451.000000,11761.0000
10,21,333.000000,17948.0000
10,22,369.000000,18808.0000
10,23,445.000000,19867.0000
10,24,804.000000,13198.0000
11,0,257.000000,10468.0000
11,1,287.000000,16359.0000
11,2,93.000000,16445.0000
11,3,209.000000,17462.0000
11,4,67.000000,18381.0000
11,5,315.000000,24296.0000
11,6,121.000000,22843.0000
11,7,26.000000,11843.0000
11,8,372.000000,25655.0000
11,9,405.000000,18188.0000
11,10,135.000000,17461.0000
11,11,359.000000,24265.0000
11,12,209.000000,18237.0000
11,13,394.000000,25473.0000
11,14,259.000000,26696.0000
11,15,97.000000,26601.0000
11,16,138.000000,25337.0000
11,17,93.000000,19493.0000
11,18,190.000000,27793.0000
11,19,368.000000,20443.0000
11,20,355.000000,12137.0000
11,21,377.000000,18686.0000
11,22,214.000000,19627.0000
11,23,260.000000,20575.0000
11,24,442.000000,13580.0000
12,0,143.000000,10666.0000
12,1,210.000000,16561.0000
12,2,273.000000,16496.0000
12,3,604.000000,17405.0000
12,4,236.000000,18398.0000
12,5,202.000000,24251.0000
12,6,178.000000,23125.0000
12,7,76.000000,12292.0000
12,8,74.000000,25502.0000
12,9,313.000000,18827.0000
12,10,119.000000,17267.0000
12,11,35.000000,24238.0000
12,12,235.000000,18347.0000
12,13,185.000000,25310.0000
12,14,274.000000,26346.0000
12,15,48.000000,26607.0000
12,16,48.000000,25361.0000
12,17,75.000000,19475.0000
12,18,126.000000,27907.0000
12,19,119.000000,20530.0000
12,20,228.000000,12283.0000
12,21,161.000000,18725.0000
12,22,147.000000,19709.0000
12,23,218.000000,20705.0000
12,24,111.000000,13729.0000
13,0,121.000000,9403.0000
13,1,200.000000,14771.0000
13,2,235.000000,14738.0000
13,3,96.000000,15692.0000
13,4,175.000000,16472.0000
13,5,209.000000,21819.0000
13,6,265.000000,20742.0000
13,7,36.000000,10769.0000
13,8,23.000000,23020.0000
13,9,334.000000,16840.0000
13,10,82.000000,15521.0000
13,11,35.000000,21628.0000
13,12,103.000000,16450.0000
13,13,190.000000,22949.0000
13,14,77.000000,24025.0000
13,15,442.000000,24193.0000
13,16,243.000000,22820.0000
13,17,268.000000,17587.0000
13,18,386.000000,25173.0000
13,19,76.000000,18289.0000
13,20,180.000000,10947.0000
13,21,16.000000,16722.0000
13,22,177.000000,17576.0000
13,23,47.000000,18516.0000
13,24,48.000000,12264.0000
14,0,100.000000,10628.0000
14,1,6.000000,16733.0000
14,2,109.000000,16645.0000
14,3,482.000000,17459.0000
14,4,138.000000,18400.0000
14,5,287.000000,24218.0000
14,6,360.000000,23213.0000
14,7,4.000000,12324.0000
14,8,63.000000,25219.0000
14,9,103.000000,18618.0000
14,10,175.000000,17526.0000
14,11,338.000000,24076.0000
14,12,26.000000,18123.0000
14,13,154.000000,25336.0000
14,14,177.000000,26561.0000
14,15,538.000000,26865.0000
14,16,41.000000,25536.0000
14,17,278.000000,19567.0000
14,18,508.000000,28029.0000
14,19,15.000000,20581.0000
14,20,272.000000,11915.0000
14,21,127.000000,18746.0000
14,22,241.000000,19682.0000
14,23,348.000000,20501.0000
14,24,358.000000,13633.0000
15,0,31.000000,10322.0000
15,1,105.000000,15860.0000
15,2,282.000000,15900.0000
15,3,452.000000,16740.0000
15,4,165.000000,17705.0000
15,5,95.000000,23632.0000
15,6,342.000000,22128.0000
15,7,188.000000,11765.0000
15,8,65.000000,24513.0000
15,9,56.000000,17970.0000
15,10,156.000000,16927.0000
15,11,507.000000,23485.0000
15,12,9.000000,17841.0000
15,13,189.000000,24872.0000
15,14,479.000000,25558.0000
15,15,313.000000,25890.0000
15,16,6.000000,24528.0000
15,17,20.000000,18749.0000
15,18,480.000000,26953.0000
15,19,166.000000,19699.0000
15,20,81.000000,11732.0000
15,21,234.000000,17988.0000
15,22,146.000000,18962.0000
15,23,367.000000,19845.0000
15,24,316.000000,13182.0000
16,0,183.000000,10505.0000
16,1,23.000000,16510.0000
16,2,107.000000,16402.0000
16,3,368.000000,17415.0000
16,4,117.000000,18363.0000
16,5,400.000000,24072.0000
16,6,12.000000,22929.0000
16,7,361.000000,11985.0000
16,8,35.000000,25538.0000
16,9,20.000000,18534.0000
16,10,80.000000,17322.0000
16,11,464.000000,23944.0000
16,12,142.000000,18285.0000
16,13,348.000000,25296.0000
16,14,580.000000,26919.0000
16,15,86.000000,26803.0000
16,16,168.000000,25556.0000
16,17,71.000000,19554.0000
16,18,666.000000,27903.0000
16,19,107.000000,20268.0000
16,20,59.000000,12072.0000
16,21,57.000000,18709.0000
16,22,128.000000,19704.0000
16,23,17.000000,20494.0000
16,24,97.000000,13524.0000
17,0,201.000000,10205.0000
17,1,34.000000,15896.0000
17,2,12.000000,15808.0000
17,3,112.000000,16876.0000
17,4,77.000000,17816.0000
17,5,187.000000,23337.0000
17,6,365.000000,22183.0000
17,7,308.000000,11749.0000
17,8,95.000000,24670.0000
17,9,166.000000,18044.0000
17,10,306.000000,16625.0000
17,11,15.000000,23268.0000
17,12,327.000000,17430.0000
17,13,28.000000,24490.0000
17,14,377.000000,25715.0000
17,15,63.000000,26007.0000
17,16,198.000000,24568.0000
17,17,289.000000,18826.0000
17,18,712.000000,26857.0000
17,19,184.000000,19825.0000
17,20,35.000000,11731.0000
17,21,95.000000,18127.0000
17,22,207.000000,18881.0000
17,23,86.000000,19647.0000
17,24,37.000000,13259.0000
18,0,16.000000,10601.0000
18,1,13.000000,16523.0000
18,2,37.000000,16453.0000
18,3,354.000000,17599.0000
18,4,290.000000,18317.0000
18,5,104.000000,24426.0000
18,6,382.000000,22915.0000
18,7,224.000000,12037.0000
18,8,38.000000,25432.0000
18,9,274.000000,18576.0000
18,10,278.000000,17318.0000
18,11,480.000000,24016.0000
18,12,394.000000,18199.0000
18,13,97.000000,25461.0000
18,14,170.000000,26603.0000
18,15,457.000000,26596.0000
18,16,715.000000,25131.0000
18,17,32.000000,19434.0000
18,18,513.000000,27852.0000
18,19,274.000000,20402.0000
18,20,109.000000,12229.0000
18,21,268.000000,18667.0000
18,22,34.000000,19510.0000
18,23,474.000000,20232.0000
18,24,181.000000,13491.0000
19,0,49.000000,10466.0000
19,1,145.000000,16169.0000
19,2,182.000000,16246.0000
19,3,526.000000,17288.0000
19,4,438.000000,18240.0000
19,5,169.000000,24430.0000
19,6,120.000000,22697.0000
19,7,299.000000,12042.0000
19,8,201.000000,25603.0000
19,9,62.000000,18742.0000
19,10,43.000000,17514.0000
19,11,399.000000,24249.0000
19,12,185.000000,18453.0000
19,13,255.000000,25597.0000
19,14,102.000000,26653.0000
19,15,657.000000,26458.0000
19,16,885.000000,25295.0000
19,17,79.000000,19485.0000
19,18,245.000000,27914.0000
19,19,168.000000,20365.0000
19,20,125.000000,12198.0000
19,21,386.000000,18663.0000
19,22,14.000000,19601.0000
19,23,681.000000,20614.0000
19,24,383.000000,13582.0000
20,0,128.000000,10219.0000
20,1,5.000000,16090.0000
20,2,91.000000,15884.0000
20,3,119.000000,16936.0000
20,4,754.000000,17775.0000
20,5,191.000000,23551.0000
20,6,269.000000,22020.0000
20,7,362.000000,11671.0000
20,8,633.000000,24721.0000
20,9,229.000000,18037.0000
20,10,114.000000,17078.0000
20,11,7.000000,23403.0000
20,12,232.000000,17629.0000
20,13,129.000000,24644.0000
20,14,66.000000,25771.0000
20,15,556.000000,25768.0000
20,16,361.000000,24552.0000
20,17,264.000000,19172.0000
20,18,53.000000,26771.0000
20,19,80.000000,19828.0000
20,20,14.000000,11583.0000
20,21,219.000000,17914.0000
20,22,5.000000,18969.0000
20,23,173.000000,19997.0000
20,24,230.000000,13311.0000
21,0,56.000000,10482.0000
21,1,316.000000,16303.0000
21,2,133.000000,16601.0000
21,3,374.000000,17432.0000
21,4,740.000000,18348.0000
21,5,125.000000,24009.0000
21,6,298.000000,22797.0000
21,7,301.000000,12009.0000
21,8,534.000000,25421.0000
21,9,70.000000,18600.0000
21,10,63.000000,17581.0000
21,11,158.000000,24331.0000
21,12,188.000000,18267.0000
21,13,218.000000,25497.0000
21,14,104.000000,26627.0000
21,15,308.000000,26576.0000
21,16,154.000000,25283.0000
21,17,189.000000,19478.0000
21,18,134.000000,27986.0000
21,19,6.000000,20645.0000
21,20,37.000000,12281.0000
21,21,48.000000,18685.0000
21,22,159.000000,19492.0000
21,23,318.000000,20404.0000
21,24,9.000000,13657.0000
22,0,17.000000,10250.0000
22,1,44.000000,15748.0000
22,2,81.000000,16051.0000
22,3,98.000000,16720.0000
22,4,330.000000,17437.0000
22,5,261.000000,23440.0000
22,6,101.000000,22381.0000
22,7,128.000000,11613.0000
22,8,322.000000,24401.0000
22,9,189.000000,17924.0000
22,10,19.000000,16975.0000
22,11,88.000000,23801.0000
22,12,94.000000,17811.0000
22,13,7.000000,24659.0000
22,14,172.000000,25731.0000
22,15,157.000000,25775.0000
22,16,4.000000,24662.0000
22,17,27.000000,18775.0000
22,18,162.000000,26785.0000
22,19,125.000000,19673.0000
22,20,104.000000,11645.0000
22,21,249.000000,17863.0000
22,22,29.000000,18984.0000
22,23,8.000000,19771.0000
22,24,28.000000,13175.0000
23,0,118.000000,6624.0000
23,1,331.000000,10612.0000
23,2,135.000000,10478.0000
23,3,155.000000,11263.0000
23,4,116.000000,11750.0000
23,5,328.000000,15611.0000
23,6,81.000000,14820.0000
23,7,0.000000,7779.0000
23,8,568.000000,16189.0000
23,9,34.000000,11840.0000
23,10,102.000000,11023.0000
23,11,53.000000,15576.0000
23,12,521.000000,11870.0000
23,13,125.000000,16464.0000
23,14,223.000000,16878.0000
23,15,306.000000,17382.0000
23,16,52.000000,16443.0000
23,17,63.000000,12457.0000
23,18,299.000000,18223.0000
23,19,275.000000,13306.0000
23,20,8.000000,7853.0000
23,21,227.000000,12070.0000
23,22,283.000000,12557.0000
23,23,418.000000,13116.0000
23,24,121.000000,8794.0000
