t_idx,node_idx,node_kl_drift,node_univariate_z_score,micro_anomaly_flag
7,2,0.0000,2.9557,0
7,3,0.0000,0.6049,0
7,4,0.0000,0.4142,0
7,5,0.0000,1.5757,0
7,6,0.0002,0.8012,0
7,7,0.0001,1.1642,0
7,8,0.0000,0.0893,0
7,9,0.0001,0.0645,0
7,10,0.0002,0.1185,0
7,11,0.0001,1.2085,0
7,12,0.0001,0.1624,0
7,13,0.0002,0.1914,0
7,14,0.0000,1.5241,0
7,15,0.0000,0.8159,0
7,16,0.0000,0.0083,0
7,17,0.0000,0.1290,0
7,18,0.0000,0.7761,0
7,19,0.0000,0.5564,0
7,20,0.0003,2.0385,0
7,21,0.0001,2.3279,0
7,22,0.0001,1.1656,0
7,23,0.0001,2.0955,0
7,24,0.0000,1.0863,0
8,0,0.0000,1.0668,0
8,1,0.0001,0.6789,0
8,2,0.0001,1.0375,0
8,3,0.0000,1.4636,0
8,4,0.0000,2.0930,0
8,5,0.0001,0.1807,0
8,6,0.0002,0.2926,0
8,7,0.0000,2.1288,0
8,8,0.0002,0.0660,0
8,9,0.0001,1.3393,0
8,10,0.0000,1.3500,0
8,11,0.0003,0.0254,0
8,12,0.0003,0.6511,0
8,13,0.0000,0.3066,0
8,14,0.0001,0.4988,0
8,15,0.0001,0.2403,0
8,16,0.0001,0.7440,0
8,17,0.0001,0.4141,0
8,18,0.0000,1.0315,0
8,19,0.0001,0.4143,0
8,20,0.0000,0.9049,0
8,21,0.0000,0.3443,0
8,22,0.0000,0.5852,0
8,23,0.0002,0.7050,0
8,24,0.0000,0.5756,0
9,0,0.0000,0.0958,0
9,1,0.0002,3.6944,1
9,2,0.0001,0.2439,0
9,3,0.0000,2.0378,0
9,4,0.0001,1.0497,0
9,5,0.0000,1.2171,0
9,6,0.0001,1.1262,0
9,7,0.0002,0.0868,0
9,8,0.0000,0.6118,0
9,9,0.0000,2.5433,0
9,10,0.0002,1.3110,0
9,11,0.0002,6.8276,1
9,12,0.0004,0.1007,0
9,13,0.0001,1.9645,0
9,14,0.0001,0.6826,0
9,15,0.0002,1.1935,0
9,16,0.0000,2.1708,0
9,17,0.0002,1.2301,0
9,18,0.0000,1.0991,0
9,19,0.0002,1.8079,0
9,20,0.0000,1.6841,0
9,21,0.0001,1.0611,0
9,22,0.0003,1.2192,0
9,23,0.0000,1.5581,0
9,24,0.0000,4.2998,1
10,0,0.0003,1.3406,0
10,1,0.0001,1.1564,0
10,2,0.0002,0.2219,0
10,3,0.0000,0.9022,0
10,4,0.0000,0.1704,0
10,5,0.0001,0.3962,0
10,6,0.0002,0.5572,0
10,7,0.0000,0.3027,0
10,8,0.0002,3.0966,1
10,9,0.0000,0.8710,0
10,10,0.0000,0.3878,0
10,11,0.0000,0.3395,0
10,12,0.0001,0.8942,0
10,13,0.0000,0.0816,0
10,14,0.0000,1.0108,0
10,15,0.0002,0.5995,0
10,16,0.0000,2.2874,0
10,17,0.0003,0.7661,0
10,18,0.0002,0.8128,0
10,19,0.0000,0.5121,0
10,20,0.0000,0.0108,0
10,21,0.0001,0.7654,0
10,22,0.0001,0.0937,0
10,23,0.0000,0.8794,0
10,24,0.0000,0.6620,0
11,0,0.0000,0.2621,0
11,1,0.0001,1.6294,0
11,2,0.0000,0.6516,0
11,3,0.0000,1.2914,0
11,4,0.0002,0.1549,0
11,5,0.0004,0.6894,0
11,6,0.0001,1.0601,0
11,7,0.0000,1.0503,0
11,8,0.0001,0.9758,0
11,9,0.0001,0.6711,0
11,10,0.0000,1.6327,0
11,11,0.0001,0.9458,0
11,12,0.0001,0.4295,0
11,13,0.0001,0.5849,0
11,14,0.0000,0.4214,0
11,15,0.0000,0.7807,0
11,16,0.0001,1.2068,0
11,17,0.0001,0.2045,0
11,18,0.0000,0.7037,0
11,19,0.0000,0.2703,0
11,20,0.0000,1.5933,0
11,21,0.0001,0.3751,0
11,22,0.0002,0.4471,0
11,23,0.0001,1.2296,0
11,24,0.0001,0.3382,0
12,0,0.0000,0.1122,0
12,1,0.0000,0.0216,0
12,2,0.0005,1.0731,0
12,3,0.0000,0.6964,0
12,4,0.0002,1.3373,0
12,5,0.0001,0.0303,0
12,6,0.0000,0.0826,0
12,7,0.0000,0.6712,0
12,8,0.0001,0.3344,0
12,9,0.0001,1.2374,0
12,10,0.0002,0.8955,0
12,11,0.0000,1.7127,0
12,12,0.0000,0.6961,0
12,13,0.0000,0.0680,0
12,14,0.0001,0.0960,0
12,15,0.0001,1.6598,0
12,16,0.0001,0.1340,0
12,17,0.0001,0.6566,0
12,18,0.0001,1.2814,0
12,19,0.0002,0.0900,0
12,20,0.0000,1.0221,0
12,21,0.0000,0.2239,0
12,22,0.0001,0.2764,0
12,23,0.0001,0.0229,0
12,24,0.0000,0.8696,0
13,0,0.0002,1.4338,0
13,1,0.0000,0.5394,0
13,2,0.0002,0.4366,0
13,3,0.0002,1.9084,0
13,4,0.0003,1.4936,0
13,5,0.0001,1.1590,0
13,6,0.0001,1.8694,0
13,7,0.0001,1.2784,0
13,8,0.0001,0.1466,0
13,9,0.0000,0.5286,0
13,10,0.0000,1.4184,0
13,11,0.0001,2.6146,0
13,12,0.0003,0.6294,0
13,13,0.0001,0.5791,0
13,14,0.0000,0.0904,0
13,15,0.0000,1.4118,0
13,16,0.0001,1.0486,0
13,17,0.0000,0.6330,0
13,18,0.0002,0.7623,0
13,19,0.0000,0.5364,0
13,20,0.0000,0.9473,0
13,21,0.0001,0.1320,0
13,22,0.0000,0.5117,0
13,23,0.0001,0.8380,0
13,24,0.0000,1.5993,0
14,0,0.0001,1.6211,0
14,1,0.0001,0.9832,0
14,2,0.0001,1.0640,0
14,3,0.0000,0.1074,0
14,4,0.0000,0.5104,0
14,5,0.0002,0.2717,0
14,6,0.0001,0.6402,0
14,7,0.0001,1.3354,0
14,8,0.0001,0.1163,0
14,9,0.0006,1.0398,0
14,10,0.0001,0.4783,0
14,11,0.0001,0.3397,0
14,12,0.0001,0.5800,0
14,13,0.0001,0.2754,0
14,14,0.0001,1.5404,0
14,15,0.0001,0.3907,0
14,16,0.0002,1.5626,0
14,17,0.0001,0.0229,0
14,18,0.0000,0.7304,0
14,19,0.0001,1.0161,0
14,20,0.0000,0.4320,0
14,21,0.0001,1.4807,0
14,22,0.0000,1.3027,0
14,23,0.0000,0.8419,0
14,24,0.0000,0.5674,0
15,0,0.0001,1.4157,0
15,1,0.0000,0.2340,0
15,2,0.0000,0.0791,0
15,3,0.0002,0.7627,0
15,4,0.0000,0.7662,0
15,5,0.0001,2.2708,0
15,6,0.0001,0.8077,0
15,7,0.0000,1.6206,0
15,8,0.0001,0.6915,0
15,9,0.0001,0.9658,0
15,10,0.0000,0.0247,0
15,11,0.0001,2.2720,0
15,12,0.0000,0.3354,0
15,13,0.0001,1.0492,0
15,14,0.0001,0.8056,0
15,15,0.0000,0.6642,0
15,16,0.0002,1.9225,0
15,17,0.0000,0.6663,0
15,18,0.0000,1.1766,0
15,19,0.0000,0.0757,0
15,20,0.0000,0.5947,0
15,21,0.0001,0.6449,0
15,22,0.0000,1.1635,0
15,23,0.0000,0.1461,0
15,24,0.0001,0.1419,0
16,0,0.0000,1.0753,0
16,1,0.0001,0.2329,0
16,2,0.0000,0.1363,0
16,3,0.0002,0.5210,0
16,4,0.0000,0.0634,0
16,5,0.0000,0.6671,0
16,6,0.0000,2.2019,0
16,7,0.0001,1.2348,0
16,8,0.0000,1.2173,0
16,9,0.0000,0.6344,0
16,10,0.0001,1.3969,0
16,11,0.0001,0.1400,0
16,12,0.0000,1.9114,0
16,13,0.0002,0.7237,0
16,14,0.0000,1.5125,0
16,15,0.0001,0.9726,0
16,16,0.0001,0.8457,0
16,17,0.0001,2.0737,0
16,18,0.0001,1.8181,0
16,19,0.0001,0.0247,0
16,20,0.0000,0.3860,0
16,21,0.0000,0.4393,0
16,22,0.0000,0.6376,0
16,23,0.0001,1.3750,0
16,24,0.0001,0.3564,0
17,0,0.0000,0.6557,0
17,1,0.0001,0.3266,0
17,2,0.0000,0.6143,0
17,3,0.0000,1.3122,0
17,4,0.0000,1.2873,0
17,5,0.0000,0.9306,0
17,6,0.0001,0.4887,0
17,7,0.0000,0.7362,0
17,8,0.0000,0.5048,0
17,9,0.0001,1.6091,0
17,10,0.0001,1.6414,0
17,11,0.0000,1.5799,0
17,12,0.0000,1.0148,0
17,13,0.0000,0.0290,0
17,14,0.0001,0.7449,0
17,15,0.0000,1.6591,0
17,16,0.0002,1.7593,0
17,17,0.0001,0.9848,0
17,18,0.0001,0.5435,0
17,19,0.0000,1.8986,0
17,20,0.0002,0.2130,0
17,21,0.0001,0.4473,0
17,22,0.0005,0.3895,0
17,23,0.0000,1.7118,0
17,24,0.0000,0.4389,0
18,0,0.0001,0.5171,0
18,1,0.0005,0.2587,0
18,2,0.0000,1.3736,0
18,3,0.0002,0.5170,0
18,4,0.0001,0.0631,0
18,5,0.0000,0.3814,0
18,6,0.0002,1.1982,0
18,7,0.0001,0.7817,0
18,8,0.0002,0.4222,0
18,9,0.0001,0.3361,0
18,10,0.0000,0.6710,0
18,11,0.0000,1.1344,0
18,12,0.0000,2.0327,0
18,13,0.0002,1.3689,0
18,14,0.0002,1.4682,0
18,15,0.0001,1.3599,0
18,16,0.0000,1.8263,0
18,17,0.0000,0.3582,0
18,18,0.0001,1.0616,0
18,19,0.0000,0.4892,0
18,20,0.0001,0.3094,0
18,21,0.0001,0.8473,0
18,22,0.0001,0.8890,0
18,23,0.0002,1.3484,0
18,24,0.0000,1.8261,0
19,0,0.0000,1.0067,0
19,1,0.0001,1.3864,0
19,2,0.0002,0.1532,0
19,3,0.0001,1.2150,0
19,4,0.0002,2.5796,0
19,5,0.0001,1.0698,0
19,6,0.0001,1.4052,0
19,7,0.0000,2.0323,0
19,8,0.0000,2.7364,0
19,9,0.0001,1.3307,0
19,10,0.0000,1.3924,0
19,11,0.0003,0.1931,0
19,12,0.0000,1.9840,0
19,13,0.0000,0.4960,0
19,14,0.0002,1.0026,0
19,15,0.0003,0.8970,0
19,16,0.0001,1.7805,0
19,17,0.0000,0.8957,0
19,18,0.0000,0.5701,0
19,19,0.0000,1.3329,0
19,20,0.0000,0.4599,0
19,21,0.0000,1.4994,0
19,22,0.0000,1.5169,0
19,23,0.0000,0.4446,0
19,24,0.0000,0.1767,0
20,0,0.0001,0.1391,0
20,1,0.0001,2.6905,0
20,2,0.0003,0.8967,0
20,3,0.0002,2.0377,0
20,4,0.0000,1.2828,0
20,5,0.0002,0.3001,0
20,6,0.0002,1.2067,0
20,7,0.0000,0.2961,0
20,8,0.0001,2.6259,0
20,9,0.0000,0.2900,0
20,10,0.0001,1.3083,0
20,11,0.0001,0.6973,0
20,12,0.0002,1.5271,0
20,13,0.0002,1.3874,0
20,14,0.0004,0.0031,0
20,15,0.0000,1.4495,0
20,16,0.0000,2.2809,0
20,17,0.0000,0.8797,0
20,18,0.0000,0.5352,0
20,19,0.0000,0.9865,0
20,20,0.0000,0.9844,0
20,21,0.0001,1.5059,0
20,22,0.0003,2.3672,0
20,23,0.0000,1.0064,0
20,24,0.0001,0.4502,0
21,0,0.0001,0.3738,0
21,1,0.0002,0.6737,0
21,2,0.0001,0.5398,0
21,3,0.0001,0.5677,0
21,4,0.0002,1.0738,0
21,5,0.0000,0.5274,0
21,6,0.0000,0.4078,0
21,7,0.0000,1.8234,0
21,8,0.0001,1.2796,0
21,9,0.0000,1.2918,0
21,10,0.0002,0.2891,0
21,11,0.0001,0.1477,0
21,12,0.0001,1.7179,0
21,13,0.0001,1.1500,0
21,14,0.0001,0.0513,0
21,15,0.0000,0.9046,0
21,16,0.0001,1.6821,0
21,17,0.0000,0.7955,0
21,18,0.0002,0.5337,0
21,19,0.0000,0.7649,0
21,20,0.0000,1.1212,0
21,21,0.0001,1.9273,0
21,22,0.0000,0.8432,0
21,23,0.0000,0.6339,0
21,24,0.0001,0.6193,0
22,0,0.0000,0.9072,0
22,1,0.0001,1.7806,0
22,2,0.0000,0.8275,0
22,3,0.0002,0.3080,0
22,4,0.0001,0.5500,0
22,5,0.0002,1.8526,0
22,6,0.0003,0.9868,0
22,7,0.0000,1.6492,0
22,8,0.0001,3.1151,1
22,9,0.0001,0.6401,0
22,10,0.0001,0.2722,0
22,11,0.0000,0.2358,0
22,12,0.0001,3.0008,1
22,13,0.0003,0.9154,0
22,14,0.0001,1.6837,0
22,15,0.0001,1.6426,0
22,16,0.0002,1.1201,0
22,17,0.0000,0.4483,0
22,18,0.0001,0.3505,0
22,19,0.0001,1.3133,0
22,20,0.0002,0.3093,0
22,21,0.0001,0.0577,0
22,22,0.0001,0.8892,0
22,23,0.0000,2.2740,0
22,24,0.0000,0.4581,0
23,0,0.0000,0.1401,0
23,1,0.0008,0.2455,0
23,2,0.0001,1.0071,0
23,3,0.0002,0.1889,0
23,4,0.0000,1.0290,0
23,5,0.0001,0.6520,0
23,6,0.0003,0.3619,0
23,7,0.0007,1.4838,0
23,8,0.0000,0.1446,0
23,9,0.0001,0.1928,0
23,10,0.0000,0.7391,0
23,11,0.0002,1.0634,0
23,12,0.0000,1.5462,0
23,13,0.0002,0.5037,0
23,14,0.0001,1.0883,0
23,15,0.0000,0.0353,0
23,16,0.0000,0.4116,0
23,17,0.0000,0.5805,0
23,18,0.0001,2.7056,0
23,19,0.0003,0.6425,0
23,20,0.0000,0.5523,0
23,21,0.0000,0.2345,0
23,22,0.0003,1.1900,0
23,23,0.0000,0.6163,0
23,24,0.0000,0.8181,0
