t_idx,src_idx,tgt_idx,weight,stress
1,16,21,3021.0000,0.0000
1,17,9,2770.0000,0.0000
1,17,14,3209.0000,0.0000
1,17,19,3098.0000,0.0000
1,18,14,3089.0000,0.0000
1,18,15,3155.0000,0.0000
1,18,19,3388.0000,0.0000
1,18,23,3315.0000,0.0000
1,19,17,3070.0000,0.0000
1,19,18,3309.0000,0.0000
1,19,24,3084.0000,0.0000
1,20,12,2851.0000,0.0000
1,20,21,2772.0000,0.0000
1,21,16,3008.0000,0.0000
1,21,20,2742.0000,0.0000
1,21,22,2875.0000,0.0000
1,22,15,3241.0000,0.0000
1,22,21,2927.0000,0.0000
1,22,23,3000.0000,0.0000
1,23,18,3255.0000,0.0000
1,23,22,3076.0000,0.0000
1,23,24,3166.0000,0.0000
1,24,19,3217.0000,0.0000
1,24,23,3158.0000,0.0000
2,0,1,2581.0000,0.5345
2,0,2,2622.0000,2.1250
2,1,0,2633.0000,0.4185
2,1,3,2806.0000,2.1603
2,1,6,2772.0000,1.2535
2,2,0,2663.0000,0.4558
2,2,6,2745.0000,0.7397
2,2,10,2751.0000,0.4107
2,3,1,2862.0000,1.4602
2,3,4,2924.0000,0.6398
2,3,5,2938.0000,0.8423
2,4,3,2971.0000,1.0202
2,4,7,3063.0000,1.1905
2,4,8,3130.0000,1.3316
2,5,3,2935.0000,0.3603
2,5,6,2869.0000,0.0930
2,5,8,3170.0000,1.1017
2,5,13,3115.0000,0.4353
2,6,1,2807.0000,0.9600
2,6,2,2838.0000,2.5663
2,6,5,2933.0000,0.7820
2,6,11,2867.0000,0.0539
2,7,4,3071.0000,0.6471
2,7,9,2957.0000,1.2020
2,8,4,3172.0000,2.0235
2,8,5,3080.0000,0.5904
2,8,9,3192.0000,0.8901
2,8,14,3262.0000,0.8990
2,9,7,2891.0000,1.1897
2,9,8,3286.0000,0.8468
2,9,17,3171.0000,1.5125
2,10,2,2844.0000,1.2375
2,10,11,2897.0000,0.3600
2,10,12,3007.0000,1.1538
2,11,6,2838.0000,0.3072
2,11,10,2911.0000,0.3222
2,11,13,3103.0000,1.0615
2,11,16,3123.0000,0.7000
2,12,10,2952.0000,3.7586
2,12,16,3054.0000,1.3784
2,12,20,3127.0000,0.8842
2,13,5,3055.0000,0.6398
2,13,11,3177.0000,2.6647
2,13,14,3318.0000,2.1445
2,13,15,3285.0000,4.8644
2,14,8,3306.0000,2.8938
2,14,13,3289.0000,1.4359
2,14,17,3410.0000,1.9760
2,14,18,3387.0000,1.4606
2,15,13,3207.0000,0.2946
2,15,16,3248.0000,0.7419
2,15,18,3395.0000,0.9032
2,15,22,3366.0000,0.0045
2,16,11,3130.0000,1.6591
2,16,12,3027.0000,0.1370
2,16,15,3174.0000,0.6261
2,16,21,3197.0000,0.4545
2,17,9,3032.0000,0.9124
2,17,14,3438.0000,1.0265
2,17,19,3272.0000,7.2857
2,18,14,3397.0000,0.9012
2,18,15,3406.0000,0.9308
2,18,19,3527.0000,0.3900
2,18,23,3539.0000,0.7432
2,19,17,3267.0000,1.1183
2,19,18,3541.0000,0.6571
2,19,24,3394.0000,1.2383
2,20,12,3067.0000,0.8151
2,20,21,2914.0000,0.8323
2,21,16,3337.0000,1.5115
2,21,20,3069.0000,1.7025
2,21,22,3131.0000,0.6410
2,22,15,3436.0000,2.5455
2,22,21,3098.0000,0.5066
2,22,23,3254.0000,0.9844
2,23,18,3559.0000,2.0863
2,23,22,3254.0000,1.0578
2,23,24,3427.0000,0.6312
2,24,19,3435.0000,0.5516
2,24,23,3383.0000,0.3932
3,0,1,2561.0000,0.8205
3,0,2,2534.0000,1.0317
3,1,0,2478.0000,1.2936
3,1,3,2717.0000,0.0624
3,1,6,2535.0000,2.4828
3,2,0,2565.0000,0.4604
3,2,6,2682.0000,0.4166
3,2,10,2684.0000,0.3866
3,3,1,2639.0000,0.9364
3,3,4,2878.0000,0.1665
3,3,5,2800.0000,0.4711
3,4,3,2807.0000,0.4477
3,4,7,2998.0000,0.1068
3,4,8,3000.0000,0.4881
3,5,3,2936.0000,0.2961
3,5,6,2905.0000,1.0997
3,5,8,3001.0000,0.4250
3,5,13,2902.0000,1.6396
3,6,1,2777.0000,0.3642
3,6,2,2752.0000,0.4623
3,6,5,2810.0000,0.4504
3,6,11,2751.0000,1.6566
3,7,4,3020.0000,0.0360
3,7,9,2832.0000,0.4641
3,8,4,2989.0000,0.6403
3,8,5,3026.0000,0.0466
3,8,9,3082.0000,0.6704
3,8,14,3171.0000,0.3477
3,9,7,2881.0000,0.6266
3,9,8,3222.0000,0.0218
3,9,17,2966.0000,0.4158
3,10,2,2654.0000,0.6287
3,10,11,2787.0000,0.7674
3,10,12,2863.0000,0.4704
3,11,6,2797.0000,0.5448
3,11,10,2769.0000,0.6912
3,11,13,3040.0000,0.2329
3,11,16,2990.0000,0.8430
3,12,10,2915.0000,0.6304
3,12,16,3051.0000,0.8418
3,12,20,2978.0000,0.6121
3,13,5,3025.0000,0.0618
3,13,11,3021.0000,0.0613
3,13,14,3100.0000,0.8392
3,13,15,3129.0000,0.8402
3,14,8,3081.0000,1.2914
3,14,13,3118.0000,0.4755
3,14,17,3228.0000,1.2874
3,14,18,3243.0000,0.7225
3,15,13,3157.0000,0.2639
3,15,16,3159.0000,0.2512
3,15,18,3317.0000,0.2569
3,15,22,3242.0000,1.3781
3,16,11,2987.0000,1.8962
3,16,12,3089.0000,0.5529
3,16,15,3146.0000,0.2003
3,16,21,3162.0000,0.0163
3,17,9,3113.0000,1.2998
3,17,14,3283.0000,0.7242
3,17,19,3147.0000,0.3102
3,18,14,3321.0000,0.1431
3,18,15,3262.0000,0.5256
3,18,19,3498.0000,0.0358
3,18,23,3590.0000,1.0043
3,19,17,3179.0000,0.2065
3,19,18,3526.0000,0.3790
3,19,24,3355.0000,0.5419
3,20,12,2998.0000,0.0404
3,20,21,2849.0000,0.3134
3,21,16,3190.0000,0.1057
3,21,20,2825.0000,0.7700
3,21,22,3051.0000,0.0982
3,22,15,3211.0000,1.6494
3,22,21,2959.0000,1.0426
3,22,23,3114.0000,0.4658
3,23,18,3489.0000,0.5321
3,23,22,3104.0000,1.0754
3,23,24,3227.0000,0.9541
3,24,19,3299.0000,0.7005
3,24,23,3236.0000,0.7741
4,0,1,2619.0000,0.5928
4,0,2,2584.0000,0.4467
4,1,0,2620.0000,0.5034
4,1,3,2881.0000,2.2679
4,1,6,2751.0000,0.8376
4,2,0,2600.0000,0.0589
4,2,6,2840.0000,2.4026
4,2,10,2852.0000,1.6979
4,3,1,2763.0000,0.3401
4,3,4,2862.0000,0.4065
4,3,5,2966.0000,1.0760
4,4,3,2940.0000,0.6866
4,4,7,3085.0000,1.1638
4,4,8,3091.0000,0.6495
4,5,3,2915.0000,0.0600
4,5,6,2938.0000,1.7842
4,5,8,3113.0000,0.5262
4,5,13,3090.0000,0.4659
4,6,1,2734.0000,0.2130
4,6,2,2766.0000,0.5201
4,6,5,2878.0000,0.2624
4,6,11,2943.0000,1.3982
4,7,4,3157.0000,1.4544
4,7,9,2983.0000,1.3347
4,8,4,3051.0000,0.1108
4,8,5,3097.0000,0.7229
4,8,9,3298.0000,2.2804
4,8,14,3254.0000,0.7401
4,9,7,3058.0000,3.9126
4,9,8,3177.0000,0.4676
4,9,17,3126.0000,0.8351
4,10,2,2731.0000,0.1283
4,10,11,2909.0000,0.6412
4,10,12,2950.0000,0.4553
4,11,6,2936.0000,0.6697
4,11,10,2937.0000,0.6607
4,11,13,3223.0000,1.8863
4,11,16,3022.0000,0.3213
4,12,10,2933.0000,0.8711
4,12,16,3212.0000,2.8909
4,12,20,3051.0000,0.1721
4,13,5,3067.0000,0.7453
4,13,11,3109.0000,0.7588
4,13,14,3301.0000,1.2338
4,13,15,3263.0000,1.3158
4,14,8,3246.0000,0.8423
4,14,13,3346.0000,1.6635
4,14,17,3381.0000,0.9814
4,14,18,3381.0000,1.1123
4,15,13,3239.0000,0.7140
4,15,16,3221.0000,0.4291
4,15,18,3360.0000,0.3544
4,15,22,3376.0000,0.4295
4,16,11,3075.0000,0.2906
4,16,12,3018.0000,0.1010
4,16,15,3216.0000,0.9781
4,16,21,3267.0000,1.2011
4,17,9,3051.0000,0.4690
4,17,14,3373.0000,0.3214
4,17,19,3228.0000,0.9812
4,18,14,3375.0000,0.5407
4,18,15,3412.0000,0.9500
4,18,19,3543.0000,0.5897
4,18,23,3518.0000,0.1265
4,19,17,3206.0000,0.1652
4,19,18,3584.0000,0.8607
4,19,24,3417.0000,0.9501
4,20,12,3062.0000,0.6531
4,20,21,2958.0000,1.5031
4,21,16,3273.0000,0.5828
4,21,20,2911.0000,0.0467
4,21,22,3183.0000,1.0360
4,22,15,3380.0000,0.7840
4,22,21,3071.0000,0.3871
4,22,23,3198.0000,0.3929
4,23,18,3562.0000,1.0923
4,23,22,3257.0000,1.0599
4,23,24,3399.0000,0.5434
4,24,19,3355.0000,0.0656
4,24,23,3488.0000,1.3817
5,0,1,2544.0000,1.2346
5,0,2,2559.0000,0.2884
5,1,0,2520.0000,0.6700
5,1,3,2682.0000,0.6845
5,1,6,2741.0000,0.5956
5,2,0,2622.0000,0.1790
5,2,6,2779.0000,0.6536
5,2,10,2649.0000,0.9710
5,3,1,2691.0000,0.3889
5,3,4,2841.0000,0.7371
5,3,5,2759.0000,0.9834
5,4,3,2828.0000,0.3714
5,4,7,3054.0000,0.5447
5,4,8,2987.0000,0.7430
5,5,3,2895.0000,0.1526
5,5,6,2867.0000,0.5382
5,5,8,2918.0000,1.2212
5,5,13,2987.0000,0.5299
5,6,1,2738.0000,0.1354
5,6,2,2699.0000,0.2245
5,6,5,2824.0000,0.3339
5,6,11,2825.0000,0.3979
5,7,4,2954.0000,0.8860
5,7,9,2756.0000,1.4663
5,8,4,2995.0000,0.5454
5,8,5,3044.0000,0.0091
5,8,9,3226.0000,0.6894
5,8,14,3125.0000,1.0819
5,9,7,2845.0000,0.5299
5,9,8,3135.0000,0.9064
5,9,17,2911.0000,0.9718
5,10,2,2671.0000,0.4488
5,10,11,2799.0000,0.6713
5,10,12,2815.0000,1.0492
5,11,6,2854.0000,0.1370
5,11,10,2913.0000,0.3789
5,11,13,3029.0000,0.2378
5,11,16,3026.0000,0.2358
5,12,10,2818.0000,1.6061
5,12,16,3011.0000,0.3130
5,12,20,2988.0000,0.4997
5,13,5,2974.0000,0.9924
5,13,11,2983.0000,0.5880
5,13,14,3136.0000,0.5638
5,13,15,3164.0000,0.4000
5,14,8,3234.0000,0.5695
5,14,13,3107.0000,0.7471
5,14,17,3330.0000,0.1489
5,14,18,3171.0000,1.7001
5,15,13,3175.0000,0.1735
5,15,16,3178.0000,0.1142
5,15,18,3263.0000,1.1194
5,15,22,3356.0000,0.1458
5,16,11,2927.0000,2.5062
5,16,12,3017.0000,0.0991
5,16,15,3123.0000,0.2947
5,16,21,3207.0000,0.2784
5,17,9,3072.0000,0.5866
5,17,14,3211.0000,1.5303
5,17,19,3156.0000,0.3309
5,18,14,3247.0000,0.6044
5,18,15,3365.0000,0.3338
5,18,19,3375.0000,1.9953
5,18,23,3397.0000,1.1078
5,19,17,3182.0000,0.1927
5,19,18,3356.0000,1.4891
5,19,24,3250.0000,0.5956
5,20,12,2960.0000,0.6161
5,20,21,2865.0000,0.2865
5,21,16,3138.0000,0.6819
5,21,20,2826.0000,0.6973
5,21,22,3052.0000,0.2877
5,22,15,3272.0000,0.6099
5,22,21,3022.0000,0.2313
5,22,23,3157.0000,0.0762
5,23,18,3533.0000,0.6197
5,23,22,3216.0000,0.3476
5,23,24,3303.0000,0.3094
5,24,19,3208.0000,1.5457
5,24,23,3346.0000,0.0242
6,0,1,2691.0000,2.3433
6,0,2,2692.0000,3.6751
6,1,0,2625.0000,0.6407
6,1,3,2810.0000,0.8291
6,1,6,2700.0000,0.0658
6,2,0,2713.0000,1.2095
6,2,6,2789.0000,0.7171
6,2,10,2768.0000,0.4776
6,3,1,2749.0000,0.2504
6,3,4,2978.0000,1.9519
6,3,5,2985.0000,1.2209
6,4,3,2853.0000,0.1035
6,4,7,3212.0000,2.5490
6,4,8,3181.0000,1.8946
6,5,3,2957.0000,0.5598
6,5,6,2877.0000,0.2108
6,5,8,3061.0000,0.2097
6,5,13,3110.0000,0.7263
6,6,1,2884.0000,2.0394
6,6,2,2791.0000,0.8109
6,6,5,2952.0000,1.1566
6,6,11,2925.0000,0.9777
6,7,4,3066.0000,0.3627
6,7,9,2988.0000,1.2447
6,8,4,3099.0000,0.7935
6,8,5,3137.0000,1.1733
6,8,9,3256.0000,0.9303
6,8,14,3322.0000,1.7139
6,9,7,2859.0000,0.3133
6,9,8,3203.0000,0.0507
6,9,17,3086.0000,0.5607
6,10,2,2854.0000,1.4484
6,10,11,3006.0000,1.8396
6,10,12,2899.0000,0.0270
6,11,6,2953.0000,0.8138
6,11,10,2912.0000,0.3333
6,11,13,3037.0000,0.1474
6,11,16,3139.0000,1.2835
6,12,10,2957.0000,1.3561
6,12,16,3132.0000,0.9561
6,12,20,3073.0000,0.4989
6,13,5,3164.0000,2.5306
6,13,11,3022.0000,0.1162
6,13,14,3203.0000,0.1617
6,13,15,3226.0000,0.5972
6,14,8,3337.0000,1.7481
6,14,13,3244.0000,0.5134
6,14,17,3434.0000,1.5958
6,14,18,3354.0000,0.7568
6,15,13,3359.0000,2.2983
6,15,16,3206.0000,0.2458
6,15,18,3402.0000,1.1158
6,15,22,3433.0000,1.1072
6,16,11,3108.0000,0.9890
6,16,12,3129.0000,0.9944
6,16,15,3223.0000,1.0149
6,16,21,3266.0000,0.9675
6,17,9,3094.0000,0.7171
6,17,14,3404.0000,0.8240
6,17,19,3273.0000,1.7021
6,18,14,3324.0000,0.1518
6,18,15,3408.0000,0.7470
6,18,19,3571.0000,1.0703
6,18,23,3570.0000,0.8207
6,19,17,3293.0000,1.5422
6,19,18,3600.0000,1.0498
6,19,24,3420.0000,0.9645
6,20,12,2940.0000,0.7906
6,20,21,3058.0000,2.9064
6,21,16,3176.0000,0.2473
6,21,20,2960.0000,0.6153
6,21,22,3110.0000,0.2827
6,22,15,3385.0000,0.8740
6,22,21,3136.0000,1.2422
6,22,23,3297.0000,1.5096
6,23,18,3542.0000,0.6335
6,23,22,3302.0000,1.4722
6,23,24,3564.0000,2.0296
6,24,19,3455.0000,1.1215
6,24,23,3402.0000,0.4425
7,0,1,2732.0000,2.3795
7,0,2,2644.0000,1.0914
7,1,0,2670.0000,1.1302
7,1,3,2807.0000,0.6979
7,1,6,2829.0000,1.6323
7,2,0,2628.0000,0.0581
7,2,6,2791.0000,0.6701
7,2,10,2764.0000,0.3887
7,3,1,2837.0000,1.2115
7,3,4,2995.0000,1.7342
7,3,5,2910.0000,0.3578
7,4,3,2938.0000,0.7546
7,4,7,3081.0000,0.3686
7,4,8,3093.0000,0.4129
7,5,3,3000.0000,1.0191
7,5,6,2928.0000,1.2831
7,5,8,3108.0000,0.6208
7,5,13,3129.0000,0.8414
7,6,1,2863.0000,1.2293
7,6,2,2749.0000,0.2393
7,6,5,2971.0000,1.1954
7,6,11,2875.0000,0.1721
7,7,4,3115.0000,0.8586
7,7,9,2911.0000,0.2665
7,8,4,3054.0000,0.1309
7,8,5,3095.0000,0.4735
7,8,9,3216.0000,0.3716
7,8,14,3226.0000,0.1755
7,9,7,2958.0000,0.9217
7,9,8,3223.0000,0.3094
7,9,17,3214.0000,1.5786
7,10,2,2758.0000,0.2561
7,10,11,2930.0000,0.6069
7,10,12,2937.0000,0.4684
7,11,6,2932.0000,0.5146
7,11,10,2951.0000,0.6603
7,11,13,3073.0000,0.1971
7,11,16,3120.0000,0.8244
7,12,10,2932.0000,0.6709
7,12,16,3108.0000,0.5828
7,12,20,3012.0000,0.2666
7,13,5,3122.0000,1.1116
7,13,11,3076.0000,0.4988
7,13,14,3179.0000,0.1067
7,13,15,3326.0000,2.1666
7,14,8,3308.0000,1.0352
7,14,13,3175.0000,0.1560
7,14,17,3464.0000,1.6547
7,14,18,3470.0000,2.0111
7,15,13,3250.0000,0.4199
7,15,16,3302.0000,1.5169
7,15,18,3412.0000,1.0983
7,15,22,3464.0000,1.3364
7,16,11,3093.0000,0.6407
7,16,12,3060.0000,0.1861
7,16,15,3203.0000,0.6187
7,16,21,3241.0000,0.5339
7,17,9,2993.0000,0.2991
7,17,14,3325.0000,0.1196
7,17,19,3301.0000,1.7604
7,18,14,3415.0000,1.0163
7,18,15,3436.0000,0.9669
7,18,19,3578.0000,1.0073
7,18,23,3545.0000,0.4660
7,19,17,3256.0000,0.6993
7,19,18,3625.0000,1.1309
7,19,24,3422.0000,0.8568
7,20,12,3073.0000,0.9858
7,20,21,2914.0000,0.0937
7,21,16,3348.0000,1.4875
7,21,20,3032.0000,1.2488
7,21,22,3079.0000,0.0518
7,22,15,3460.0000,1.7311
7,22,21,3137.0000,1.0535
7,22,23,3156.0000,0.2782
7,23,18,3582.0000,0.9677
7,23,22,3240.0000,0.4031
7,23,24,3439.0000,0.5428
7,24,19,3414.0000,0.5738
7,24,23,3420.0000,0.5632
8,0,1,2500.0000,1.7937
8,0,2,2594.0000,0.0210
8,1,0,2570.0000,0.2397
8,1,3,2762.0000,0.0957
8,1,6,2821.0000,1.2322
8,2,0,2501.0000,1.4793
8,2,6,2745.0000,0.0915
8,2,10,2732.0000,0.0339
8,3,1,2715.0000,0.2943
8,3,4,2828.0000,1.1240
8,3,5,2902.0000,0.2564
8,4,3,2919.0000,0.4857
8,4,7,3059.0000,0.1050
8,4,8,2973.0000,1.0795
8,5,3,2886.0000,0.4686
8,5,6,2879.0000,0.2891
8,5,8,3035.0000,0.1258
8,5,13,2940.0000,1.2122
8,6,1,2642.0000,1.6914
8,6,2,2765.0000,0.4172
8,6,5,2824.0000,0.6025
8,6,11,2836.0000,0.4027
8,7,4,3059.0000,0.1537
8,7,9,2822.0000,0.7069
8,8,4,3019.0000,0.3534
8,8,5,2986.0000,0.9846
8,8,9,3198.0000,0.1344
8,8,14,3140.0000,0.9413
8,9,7,2765.0000,1.5774
8,9,8,3112.0000,1.2608
8,9,17,3060.0000,0.0869
8,10,2,2761.0000,0.2692
8,10,11,2814.0000,0.7075
8,10,12,2840.0000,0.7614
8,11,6,2875.0000,0.1132
8,11,10,2943.0000,0.5259
8,11,13,2973.0000,0.8034
8,11,16,2936.0000,1.6922
8,12,10,2934.0000,0.6478
8,12,16,2999.0000,0.6538
8,12,20,3010.0000,0.2734
8,13,5,2977.0000,1.0297
8,13,11,3029.0000,0.0960
8,13,14,3156.0000,0.3620
8,13,15,3105.0000,1.4432
8,14,8,3086.0000,1.5120
8,14,13,3088.0000,0.9835
8,14,17,3372.0000,0.2336
8,14,18,3287.0000,0.3051
8,15,13,3129.0000,1.0043
8,15,16,3195.0000,0.1045
8,15,18,3194.0000,2.2236
8,15,22,3334.0000,0.4539
8,16,11,2999.0000,0.8334
8,16,12,3009.0000,0.3591
8,16,15,3126.0000,0.4743
8,16,21,3114.0000,1.1494
8,17,9,2867.0000,1.5249
8,17,14,3242.0000,1.0633
8,17,19,3232.0000,0.4249
8,18,14,3237.0000,0.8293
8,18,15,3344.0000,0.1456
8,18,19,3403.0000,1.3475
8,18,23,3451.0000,0.6000
8,19,17,3188.0000,0.3840
8,19,18,3421.0000,0.8603
8,19,24,3296.0000,0.3818
8,20,12,2904.0000,1.2933
8,20,21,2822.0000,1.0849
8,21,16,3213.0000,0.0425
8,21,20,2825.0000,0.8825
8,21,22,2962.0000,1.3072
8,22,15,3292.0000,0.5852
8,22,21,3040.0000,0.2870
8,22,23,3081.0000,1.1033
8,23,18,3439.0000,0.5802
8,23,22,3185.0000,0.3665
8,23,24,3349.0000,0.2180
8,24,19,3217.0000,1.3975
8,24,23,3282.0000,0.7622
9,0,1,2654.0000,0.6617
9,0,2,2673.0000,1.5807
9,1,0,2738.0000,1.9443
9,1,3,2831.0000,0.9650
9,1,6,2696.0000,0.3086
9,2,0,2693.0000,0.9547
9,2,6,2835.0000,1.3688
9,2,10,2790.0000,0.7256
9,3,1,2816.0000,0.8914
9,3,4,2950.0000,0.8267
9,3,5,2945.0000,0.6705
9,4,3,2869.0000,0.0890
9,4,7,3041.0000,0.1065
9,4,8,3110.0000,0.7078
9,5,3,2858.0000,0.7880
9,5,6,3048.0000,4.7614
9,5,8,3082.0000,0.3543
9,5,13,3112.0000,0.7004
9,6,1,2793.0000,0.3444
9,6,2,2846.0000,1.4223
9,6,5,2960.0000,1.0137
9,6,11,2970.0000,1.6587
9,7,4,3046.0000,0.0065
9,7,9,2980.0000,1.1017
9,8,4,3035.0000,0.1018
9,8,5,3119.0000,0.8659
9,8,9,3264.0000,0.9436
9,8,14,3230.0000,0.3237
9,9,7,2923.0000,0.5260
9,9,8,3318.0000,1.7143
9,9,17,3149.0000,0.8187
9,10,2,2767.0000,0.3174
9,10,11,2974.0000,1.1486
9,10,12,2940.0000,0.5693
9,11,6,2887.0000,0.0242
9,11,10,2961.0000,0.6661
9,11,13,3039.0000,0.0641
9,11,16,3083.0000,0.4057
9,12,10,2958.0000,1.0591
9,12,16,3188.0000,1.5320
9,12,20,3085.0000,0.7392
9,13,5,3196.0000,2.1083
9,13,11,3092.0000,0.6989
9,13,14,3205.0000,0.2494
9,13,15,3260.0000,0.8199
9,14,8,3209.0000,0.0023
9,14,13,3323.0000,1.3999
9,14,17,3373.0000,0.2323
9,14,18,3477.0000,1.7278
9,15,13,3228.0000,0.2483
9,15,16,3289.0000,1.1633
9,15,18,3418.0000,1.1012
9,15,22,3434.0000,0.8548
9,16,11,3048.0000,0.0017
9,16,12,3121.0000,0.8961
9,16,15,3377.0000,3.1088
9,16,21,3275.0000,1.0475
9,17,9,3150.0000,1.3658
9,17,14,3417.0000,1.0608
9,17,19,3142.0000,0.9364
9,18,14,3465.0000,1.5039
9,18,15,3529.0000,1.9962
9,18,19,3531.0000,0.4229
9,18,23,3495.0000,0.0532
9,19,17,3259.0000,0.7603
9,19,18,3530.0000,0.2241
9,19,24,3512.0000,1.7151
9,20,12,3186.0000,2.3975
9,20,21,2963.0000,0.8305
9,21,16,3305.0000,0.8807
9,21,20,3005.0000,0.9282
9,21,22,3085.0000,0.1569
9,22,15,3428.0000,1.1156
9,22,21,3082.0000,0.2840
9,22,23,3292.0000,1.3885
9,23,18,3617.0000,1.3251
9,23,22,3243.0000,0.4783
9,23,24,3377.0000,0.0309
9,24,19,3352.0000,0.0730
9,24,23,3429.0000,0.7039
10,0,1,2588.0000,0.3200
10,0,2,2561.0000,0.7452
10,1,0,2575.0000,0.3189
10,1,3,2685.0000,0.9906
10,1,6,2727.0000,0.0685
10,2,0,2558.0000,0.6978
10,2,6,2642.0000,1.8266
10,2,10,2645.0000,1.2747
10,3,1,2869.0000,1.4355
10,3,4,2837.0000,0.9595
10,3,5,2773.0000,1.1497
10,4,3,2941.0000,0.7365
10,4,7,3030.0000,0.2333
10,4,8,2999.0000,0.7327
10,5,3,2795.0000,1.5342
10,5,6,2839.0000,1.1306
10,5,8,2962.0000,0.9305
10,5,13,3097.0000,0.4907
10,6,1,2614.0000,1.8286
10,6,2,2673.0000,0.8899
