t_idx,time_label,node_idx,node_label,account_category,local_internal_energy_u,local_entropy_s,local_temperature_t,local_grad_t
4,2020-05,9,09_ACC_Equity_Capital,Equity,1000000.0,-0.0,0.0,0.0
5,2020-06,0,00_ACC_Accounts_Payable,Liability,98913.22,-0.0,12509.1509,21224.6974
5,2020-06,1,01_ACC_Accounts_Receivable,Asset,237650.75,-0.0,32260.1013,29507.9277
5,2020-06,2,02_ACC_COGS,Expense,255259.84,-0.0,30800.0122,-1952.1722
5,2020-06,3,03_ACC_Cash,Asset,477581.19,1.8182,17395.1592,-8194.5777
5,2020-06,4,04_ACC_Inventory,Asset,550299.29,-0.0,28847.84,-14386.5169
5,2020-06,5,05_ACC_Payroll_Exp,Expense,104641.65,-0.0,19426.4352,-2031.276
5,2020-06,6,06_ACC_Rent_Exp,Expense,33057.88,-0.0,5622.9815,11772.1776
5,2020-06,7,07_ACC_Sales_Revenue,Revenue,602371.14,-0.0,76632.9711,-44372.8698
5,2020-06,8,08_ACC_Travel_Exp,Expense,42793.76,-0.0,8962.5492,8432.6099
5,2020-06,9,09_ACC_Equity_Capital,Equity,1000000.0,-0.0,0.0,0.0
6,2020-07,0,00_ACC_Accounts_Payable,Liability,115572.91,-0.0,17301.1292,-1464.1144
6,2020-07,1,01_ACC_Accounts_Receivable,Asset,301326.86,-0.0,25491.3446,56350.7675
6,2020-07,2,02_ACC_COGS,Expense,318217.55,-0.0,44453.4121,-25327.7232
6,2020-07,3,03_ACC_Cash,Asset,442181.19,1.6003,14012.4553,9232.0906
6,2020-07,4,04_ACC_Inventory,Asset,551109.13,-0.0,19125.6888,23503.1636
6,2020-07,5,05_ACC_Payroll_Exp,Expense,125364.37,-0.0,20347.848,-6335.3927
6,2020-07,6,06_ACC_Rent_Exp,Expense,39716.47,-0.0,6157.778,7854.6772
6,2020-07,7,07_ACC_Sales_Revenue,Revenue,714039.1,-0.0,93321.0015,-67829.6569
6,2020-07,8,08_ACC_Travel_Exp,Expense,51696.44,-0.0,9996.267,4016.1883
6,2020-07,9,09_ACC_Equity_Capital,Equity,1000000.0,-0.0,0.0,0.0
7,2020-08,0,00_ACC_Accounts_Payable,Liability,104521.79,-0.0,17894.5532,295.1106
7,2020-08,1,01_ACC_Accounts_Receivable,Asset,358380.51,-0.0,49743.1012,37398.6098
7,2020-08,2,02_ACC_COGS,Expense,386525.26,-0.0,62066.7307,-51386.2244
7,2020-08,3,03_ACC_Cash,Asset,415989.64,1.422,25403.7107,-21086.5138
7,2020-08,4,04_ACC_Inventory,Asset,532272.71,-0.0,10680.5063,58600.2713
7,2020-08,5,05_ACC_Payroll_Exp,Expense,144241.16,-0.0,21665.4931,3738.2176
7,2020-08,6,06_ACC_Rent_Exp,Expense,44660.17,-0.0,6398.2831,19005.4276
7,2020-08,7,07_ACC_Sales_Revenue,Revenue,838266.32,-0.0,111481.1016,-61738.0003
7,2020-08,8,08_ACC_Travel_Exp,Expense,60718.66,-0.0,10230.6092,15173.1015
7,2020-08,9,09_ACC_Equity_Capital,Equity,1000000.0,-0.0,0.0,0.0
8,2020-09,0,00_ACC_Accounts_Payable,Liability,99981.84,-0.0,6595.2783,19489.3147
8,2020-09,1,01_ACC_Accounts_Receivable,Asset,354002.98,-0.0,48873.0618,52271.61
8,2020-09,2,02_ACC_COGS,Expense,439741.83,-0.0,69594.3539,-61866.0252
8,2020-09,3,03_ACC_Cash,Asset,417455.57,1.3111,24951.5427,-31626.7518
8,2020-09,4,04_ACC_Inventory,Asset,540543.71,-0.0,7728.3287,60732.9749
8,2020-09,5,05_ACC_Payroll_Exp,Expense,165411.68,-0.0,22498.4166,2453.1261
8,2020-09,6,06_ACC_Rent_Exp,Expense,48016.41,-0.0,5630.8364,19320.7063
8,2020-09,7,07_ACC_Sales_Revenue,Revenue,933374.0,-0.0,125066.191,-76193.1291
8,2020-09,8,08_ACC_Travel_Exp,Expense,68183.66,-0.0,9533.3686,15418.1741
8,2020-09,9,09_ACC_Equity_Capital,Equity,1000000.0,-0.0,0.0,0.0
9,2020-10,0,00_ACC_Accounts_Payable,Liability,94893.99,-0.0,7632.2439,7962.2437
9,2020-10,1,01_ACC_Accounts_Receivable,Asset,298856.56,-0.0,28106.256,61367.2828
9,2020-10,2,02_ACC_COGS,Expense,469628.53,-0.0,57549.2997,-47442.6382
9,2020-10,3,03_ACC_Cash,Asset,443661.53,1.479,13120.07,6225.7385
9,2020-10,4,04_ACC_Inventory,Asset,558831.67,-0.0,10106.6615,44968.2205
9,2020-10,5,05_ACC_Payroll_Exp,Expense,183925.46,-0.0,22016.0682,-8895.9982
9,2020-10,6,06_ACC_Rent_Exp,Expense,54445.19,-0.0,5353.7635,7766.3064
9,2020-10,7,07_ACC_Sales_Revenue,Revenue,989606.85,-0.0,104459.7248,-76353.4688
9,2020-10,8,08_ACC_Travel_Exp,Expense,75151.9,-0.0,8717.7566,4402.3133
9,2020-10,9,09_ACC_Equity_Capital,Equity,1000000.0,-0.0,0.0,0.0
10,2020-11,0,00_ACC_Accounts_Payable,Liability,95492.66,-0.0,3882.8809,29158.1475
10,2020-11,1,01_ACC_Accounts_Receivable,Asset,253852.45,-0.0,43000.7303,6231.2537
10,2020-11,2,02_ACC_COGS,Expense,495656.32,-0.0,40577.7309,-22176.8394
10,2020-11,3,03_ACC_Cash,Asset,460102.45,1.4554,18523.0178,-11136.6258
10,2020-11,4,04_ACC_Inventory,Asset,580121.88,-0.0,18400.8915,7658.8288
10,2020-11,5,05_ACC_Payroll_Exp,Expense,201617.96,-0.0,21333.3821,-2810.3643
10,2020-11,6,06_ACC_Rent_Exp,Expense,60424.07,-0.0,6054.6354,12468.3824
10,2020-11,7,07_ACC_Sales_Revenue,Revenue,1036050.92,-0.0,73709.6965,-30708.9662
10,2020-11,8,08_ACC_Travel_Exp,Expense,79768.45,-0.0,7206.8344,11316.1834
10,2020-11,9,09_ACC_Equity_Capital,Equity,1000000.0,-0.0,0.0,0.0
11,2020-12,0,00_ACC_Accounts_Payable,Liability,119400.24,-0.0,9986.2414,21005.3537
11,2020-12,1,01_ACC_Accounts_Receivable,Asset,255033.24,-0.0,40937.0808,-3663.6198
11,2020-12,2,02_ACC_COGS,Expense,527935.32,-0.0,32516.1481,-10581.9925
11,2020-12,3,03_ACC_Cash,Asset,466873.51,1.4799,19043.6811,-13006.5042
11,2020-12,4,04_ACC_Inventory,Asset,598814.65,-0.0,21934.1555,-1365.9215
11,2020-12,5,05_ACC_Payroll_Exp,Expense,218556.39,-0.0,19807.2765,-763.5954
11,2020-12,6,06_ACC_Rent_Exp,Expense,61977.36,-0.0,5506.1367,13537.5444
11,2020-12,7,07_ACC_Sales_Revenue,Revenue,1094143.89,-0.0,59166.8606,-18229.7799
11,2020-12,8,08_ACC_Travel_Exp,Expense,84353.66,-0.0,5975.1658,13068.5153
11,2020-12,9,09_ACC_Equity_Capital,Equity,1000000.0,-0.0,0.0,0.0
