t_idx,time_label,node_idx,node_label,state_X,velocity_v,acceleration_a,inertia_M,viscosity_C,external_force_F
4,2020-W05,4,ACC_COGS,58149.5,14400.14,1309.33,31062.494,0.0003,40671059.9619
4,2020-W05,5,ACC_Sales_Revenue,-104382.12,-25700.15,-1190.02,55823.346,0.0002,-66430903.132
4,2020-W05,6,ACC_Accounts_Receivable,103718.09,25036.12,525.99,55690.54,0.0002,29292672.0428
4,2020-W05,7,ACC_Payroll_Exp,18973.66,0.0,-18973.66,7589.464,0.0001,-143999909.5182
4,2020-W05,8,ACC_Rent_Exp,6683.35,0.0,-6683.35,2673.34,0.0004,-17866866.889
5,2020-W06,0,ACC_Accounts_Payable,-44444.75,-7142.84,-750.32,26473.6183,0.0012,-19863694.0165
5,2020-W06,1,ACC_Inventory,-18508.31,-8661.15,-653.53,9328.0583,0.0003,-6096168.5144
5,2020-W06,2,ACC_Cash,905.04,808.12,3079.81,16326.145,0.0001,50281424.7179
5,2020-W06,3,ACC_Travel_Exp,12714.13,2226.96,-708.76,7149.61,0.0017,-5067353.7674
5,2020-W06,4,ACC_COGS,73953.49,15803.99,1403.85,38210.9933,0.0003,53642507.9234
5,2020-W06,5,ACC_Sales_Revenue,-132221.72,-27839.6,-2139.45,68556.4083,0.0002,-146673012.9409
5,2020-W06,6,ACC_Accounts_Receivable,128522.61,24804.52,-231.6,67829.2183,0.0002,-15709241.9
5,2020-W06,7,ACC_Payroll_Exp,18973.66,0.0,0.0,9486.83,0.0001,0.0
5,2020-W06,8,ACC_Rent_Exp,6683.35,0.0,0.0,3341.675,0.0004,0.0
6,2020-W07,0,ACC_Accounts_Payable,-50577.48,-6132.73,1010.11,29917.0271,0.0011,30219481.3236
6,2020-W07,1,ACC_Inventory,-28265.52,-9757.21,-1096.06,12033.41,0.0003,-13189342.0981
6,2020-W07,2,ACC_Cash,3603.4,2698.36,1890.24,14508.61,0.0001,27424755.2583
6,2020-W07,3,ACC_Travel_Exp,15251.97,2537.84,310.88,8307.09,0.0018,2582512.6727
6,2020-W07,4,ACC_COGS,89843.43,15889.94,85.95,45587.0557,0.0003,3918212.3765
6,2020-W07,5,ACC_Sales_Revenue,-161256.81,-29035.09,-1195.49,81799.3229,0.0002,-97790277.679
6,2020-W07,6,ACC_Accounts_Receivable,152321.5,23798.89,-1005.63,79899.5443,0.0002,-80349373.5563
6,2020-W07,7,ACC_Payroll_Exp,18973.66,0.0,0.0,10842.0914,0.0002,0.0
6,2020-W07,8,ACC_Rent_Exp,6683.35,0.0,0.0,3819.0571,0.0004,0.0
7,2020-W08,0,ACC_Accounts_Payable,-50708.26,-130.78,6001.95,32515.9313,0.0004,195158993.5133
7,2020-W08,1,ACC_Inventory,-36431.72,-8166.2,1591.01,15083.1987,0.0003,23997517.6724
7,2020-W08,2,ACC_Cash,3716.92,113.52,-2584.84,13159.6487,0.0001,-34015586.462
7,2020-W08,3,ACC_Travel_Exp,16746.12,1494.15,-1043.69,9361.9688,0.0018,-9770990.5457
7,2020-W08,4,ACC_COGS,105082.7,15239.27,-650.67,53024.0113,0.0003,-34501128.5053
7,2020-W08,5,ACC_Sales_Revenue,-188153.13,-26896.32,2138.77,95093.5488,0.0002,203383224.2608
7,2020-W08,6,ACC_Accounts_Receivable,170667.86,18346.36,-5452.53,91245.5837,0.0002,-497519278.6476
7,2020-W08,7,ACC_Payroll_Exp,18973.66,0.0,0.0,11858.5375,0.0002,0.0
7,2020-W08,8,ACC_Rent_Exp,6683.35,0.0,0.0,4177.0938,0.0005,0.0
8,2020-W09,0,ACC_Accounts_Payable,-58687.36,-7979.1,-7848.32,35423.8678,0.0004,-278017853.2816
8,2020-W09,1,ACC_Inventory,-44738.65,-8306.93,-140.73,18378.2489,0.0003,-2586373.459
8,2020-W09,2,ACC_Cash,-12387.3,-16104.22,-16217.74,13073.8322,0.0001,-212028013.55
8,2020-W09,3,ACC_Travel_Exp,18030.39,1284.27,-209.88,10325.1267,0.0017,-2167035.4261
8,2020-W09,4,ACC_COGS,121368.73,16286.03,1046.76,60617.8689,0.0003,63452365.6953
8,2020-W09,5,ACC_Sales_Revenue,-216188.67,-28035.54,-1139.22,108548.5622,0.0002,-123660698.3774
8,2020-W09,6,ACC_Accounts_Receivable,189909.38,19241.52,895.16,102208.2278,0.0002,91492721.702
8,2020-W09,7,ACC_Payroll_Exp,37218.87,18245.21,18245.21,14676.3522,0.0001,267773130.6861
8,2020-W09,8,ACC_Rent_Exp,12052.11,5368.76,5368.76,5052.0956,0.0004,27123490.6616
9,2020-W10,0,ACC_Accounts_Payable,-50901.57,7785.79,15764.89,36971.638,0.0002,582853807.7922
9,2020-W10,1,ACC_Inventory,-49958.1,-5219.45,3087.48,21536.234,0.0003,66492690.1063
9,2020-W10,2,ACC_Cash,-16091.34,-3704.04,12400.18,13375.583,0.0001,165859636.3774
9,2020-W10,3,ACC_Travel_Exp,20080.98,2050.59,766.32,11300.712,0.0018,8659965.2519
9,2020-W10,4,ACC_COGS,133765.96,12397.23,-3888.8,67932.678,0.0003,-264176594.0138
9,2020-W10,5,ACC_Sales_Revenue,-238622.6,-22433.93,5601.61,121555.966,0.0002,680909110.236
9,2020-W10,6,ACC_Accounts_Receivable,199033.19,9123.81,-10117.71,111890.724,0.0002,-1132077895.4333
9,2020-W10,7,ACC_Payroll_Exp,37218.87,0.0,-18245.21,16930.604,0.0001,-308902425.4068
9,2020-W10,8,ACC_Rent_Exp,12052.11,0.0,-5368.76,5752.097,0.0004,-30881628.2897
10,2020-W11,0,ACC_Accounts_Payable,-58134.22,-7232.65,-15018.44,38895.5091,0.0002,-584149871.0989
10,2020-W11,1,ACC_Inventory,-57833.06,-7874.96,-2655.51,24835.9455,0.0003,-65952104.0792
10,2020-W11,2,ACC_Cash,-795.52,15295.82,18999.86,12231.9409,0.0001,232405166.3094
10,2020-W11,3,ACC_Travel_Exp,22319.26,2238.28,187.69,12302.3982,0.0018,2309041.2416
10,2020-W11,4,ACC_COGS,148873.57,15107.61,2710.38,75290.9409,0.0003,204067065.6982
10,2020-W11,5,ACC_Sales_Revenue,-265932.83,-27310.23,-4876.3,134681.1355,0.0002,-656745626.4047
10,2020-W11,6,ACC_Accounts_Receivable,208809.32,9776.13,652.32,120701.5055,0.0002,78736007.6903
10,2020-W11,7,ACC_Payroll_Exp,37218.87,0.0,0.0,18774.9918,0.0001,0.0
10,2020-W11,8,ACC_Rent_Exp,12052.11,0.0,0.0,6324.8255,0.0004,0.0
11,2020-W12,0,ACC_Accounts_Payable,-66254.52,-8120.3,-887.65,41175.4267,0.0002,-36549369.2683
11,2020-W12,1,ACC_Inventory,-63210.26,-5377.2,2497.76,28033.805,0.0003,70021714.9536
11,2020-W12,2,ACC_Cash,18476.93,19272.45,3976.63,12752.3567,0.0001,50711405.7612
11,2020-W12,3,ACC_Travel_Exp,24247.96,1928.7,-309.58,13297.8617,0.0019,-4116748.3058
11,2020-W12,4,ACC_COGS,162371.07,13497.5,-1610.11,82547.6183,0.0004,-132910740.8305
11,2020-W12,5,ACC_Sales_Revenue,-291020.12,-25087.29,2222.94,147709.3842,0.0002,328349093.0861
11,2020-W12,6,ACC_Accounts_Receivable,212695.46,3886.14,-5889.99,128367.6683,0.0001,-756084282.2543
11,2020-W12,7,ACC_Payroll_Exp,37218.87,0.0,0.0,20311.9817,0.0001,0.0
11,2020-W12,8,ACC_Rent_Exp,12052.11,0.0,0.0,6802.0992,0.0004,0.0
12,2020-W13,0,ACC_Accounts_Payable,-74221.83,-7967.31,152.99,43717.4577,0.0002,6688332.0468
12,2020-W13,1,ACC_Inventory,-64709.56,-1499.3,3877.9,30855.0169,0.0003,119652669.6418
12,2020-W13,2,ACC_Cash,18374.18,-102.75,-19375.2,13184.8046,0.0001,-255458226.3933
12,2020-W13,3,ACC_Travel_Exp,25383.84,1135.88,-792.82,14227.5523,0.0018,-11279885.9645
12,2020-W13,4,ACC_COGS,171837.68,9466.61,-4030.89,89416.0846,0.0004,-360426397.9908
12,2020-W13,5,ACC_Sales_Revenue,-307939.03,-16918.91,8168.38,160034.7415,0.0002,1307224578.6408
12,2020-W13,6,ACC_Accounts_Receivable,207995.59,-4699.87,-8586.01,134492.8931,0.0001,-1154757325.4083
12,2020-W13,7,ACC_Payroll_Exp,52000.91,14782.04,14782.04,22749.5915,0.0001,336285374.1148
12,2020-W13,8,ACC_Rent_Exp,17855.72,5803.61,5803.61,7652.3777,0.0004,44411418.0006
13,2020-W14,0,ACC_Accounts_Payable,-83866.8,-9644.97,-1677.66,49571.3769,0.0002,-83163918.3485
13,2020-W14,1,ACC_Inventory,-65267.42,-557.86,941.44,34905.8662,0.0004,32861778.4274
13,2020-W14,2,ACC_Cash,37510.66,19136.48,19239.23,13460.4308,0.0001,258968325.0168
13,2020-W14,3,ACC_Travel_Exp,28454.89,3071.05,1935.17,16289.5015,0.0016,31522959.6584
13,2020-W14,4,ACC_COGS,182040.51,10202.83,736.22,102945.3623,0.0005,75790439.2574
13,2020-W14,5,ACC_Sales_Revenue,-325562.92,-17623.89,-704.98,184178.9538,0.0003,-129842483.3397
13,2020-W14,6,ACC_Accounts_Receivable,203411.95,-4583.64,116.23,149240.8769,0.0001,17346266.6897
13,2020-W14,7,ACC_Payroll_Exp,52000.91,0.0,-14782.04,26749.6615,0.0001,-395414566.848
13,2020-W14,8,ACC_Rent_Exp,17855.72,0.0,-5803.61,9025.8946,0.0004,-52382772.2488
14,2020-W15,0,ACC_Accounts_Payable,-84772.69,-905.89,8739.08,54960.9577,0.0002,480308205.9561
14,2020-W15,1,ACC_Inventory,-62007.97,3259.45,3817.31,38974.6785,0.0003,148778430.7325
14,2020-W15,2,ACC_Cash,43179.56,5668.9,-13467.58,14357.9369,0.0001,-193366663.6897
14,2020-W15,3,ACC_Travel_Exp,29392.28,937.39,-2133.66,18237.7469,0.0015,-38913149.7135
14,2020-W15,4,ACC_COGS,188690.48,6649.97,-3552.86,116183.4638,0.0004,-412783578.9636
14,2020-W15,5,ACC_Sales_Revenue,-337846.83,-12283.91,5339.98,207844.6608,0.0002,1109886329.0954
14,2020-W15,6,ACC_Accounts_Receivable,200086.04,-3325.91,1257.73,162309.6,0.0001,204141652.9188
14,2020-W15,7,ACC_Payroll_Exp,52000.91,0.0,0.0,30749.7315,0.0001,0.0
14,2020-W15,8,ACC_Rent_Exp,17855.72,0.0,0.0,10399.4115,0.0004,0.0
15,2020-W16,0,ACC_Accounts_Payable,-85977.34,-1204.65,-298.76,59750.6246,0.0002,-17851096.8676
15,2020-W16,1,ACC_Inventory,-59968.28,2039.69,-1219.76,43275.8115,0.0002,-52786103.3919
15,2020-W16,2,ACC_Cash,59183.56,16004.0,10335.1,16668.4569,0.0001,172270170.3777
15,2020-W16,3,ACC_Travel_Exp,31563.2,2170.92,1233.53,20171.0492,0.0015,24881597.6034
15,2020-W16,4,ACC_COGS,193988.17,5297.69,-1352.28,128747.2808,0.0003,-174102371.3119
15,2020-W16,5,ACC_Sales_Revenue,-346976.5,-9129.67,3154.24,230368.0962,0.0002,726636262.1451
15,2020-W16,6,ACC_Accounts_Receivable,184908.06,-15177.98,-11852.07,172366.2323,0.0001,-2042896652.0932
15,2020-W16,7,ACC_Payroll_Exp,52000.91,0.0,0.0,34749.8015,0.0001,0.0
15,2020-W16,8,ACC_Rent_Exp,17855.72,0.0,0.0,11772.9285,0.0004,0.0
16,2020-W17,0,ACC_Accounts_Payable,-64083.96,21893.38,23098.03,62302.5146,0.0001,1439065354.2564
16,2020-W17,1,ACC_Inventory,-58162.6,1805.68,-234.01,47608.3546,0.0002,-11140830.6634
16,2020-W17,2,ACC_Cash,29343.04,-29840.52,-45844.52,18743.4131,0.0001,-859282777.8784
16,2020-W17,3,ACC_Travel_Exp,34117.43,2554.23,383.31,22214.5862,0.0016,8515076.9877
16,2020-W17,4,ACC_COGS,199052.78,5064.61,-233.08,140693.6977,0.0003,-32792885.7906
16,2020-W17,5,ACC_Sales_Revenue,-356221.02,-9244.52,-114.85,251717.2538,0.0001,-28909727.9038
16,2020-W17,6,ACC_Accounts_Receivable,168535.88,-16372.18,-1194.2,179278.0715,0.0001,-214093874.18
16,2020-W17,7,ACC_Payroll_Exp,70834.92,18834.01,18834.01,38739.1292,0.0001,729613149.8917
16,2020-W17,8,ACC_Rent_Exp,23161.03,5305.31,5305.31,13040.4423,0.0004,69183591.2696
17,2020-W18,0,ACC_Accounts_Payable,-55670.35,8413.61,-13479.77,63715.4715,0.0001,-858869900.8274
17,2020-W18,1,ACC_Inventory,-57988.28,174.32,-1631.36,51311.5177,0.0002,-83707557.464
17,2020-W18,2,ACC_Cash,49776.04,20433.0,50273.52,22564.8838,0.0001,1134416140.766
17,2020-W18,3,ACC_Travel_Exp,34984.36,866.93,-1687.3,24098.9854,0.0015,-40662216.7236
17,2020-W18,4,ACC_COGS,204840.34,5787.56,722.95,151977.6085,0.0002,109872213.4022
17,2020-W18,5,ACC_Sales_Revenue,-366813.73,-10592.71,-1348.19,271904.3008,0.0001,-366578660.6609
17,2020-W18,6,ACC_Accounts_Receivable,143453.17,-25082.71,-8710.53,182334.6162,0.0001,-1588231145.6598
17,2020-W18,7,ACC_Payroll_Exp,70834.92,0.0,-18834.01,42728.4569,0.0001,-804748184.9738
17,2020-W18,8,ACC_Rent_Exp,23161.03,0.0,-5305.31,14307.9562,0.0004,-75908142.8626
18,2020-W19,0,ACC_Accounts_Payable,-62820.51,-7150.16,-15563.77,65128.9915,0.0001,-1013652645.4461
18,2020-W19,1,ACC_Inventory,-56528.46,1459.82,1285.5,54236.1446,0.0002,69720564.2291
18,2020-W19,2,ACC_Cash,74043.84,24267.8,3834.8,28190.9454,0.0001,108106638.9516
18,2020-W19,3,ACC_Travel_Exp,36020.92,1036.56,169.63,25891.8154,0.0015,4392030.1525
18,2020-W19,4,ACC_COGS,210530.68,5690.34,-97.22,162483.5462,0.0002,-15796649.0236
18,2020-W19,5,ACC_Sales_Revenue,-377403.16,-10589.43,3.28,290764.4115,0.0001,953705.8735
18,2020-W19,6,ACC_Accounts_Receivable,128738.24,-14714.93,10367.78,182351.2031,0.0001,1890577155.2457
18,2020-W19,7,ACC_Payroll_Exp,70834.92,0.0,0.0,46717.7846,0.0001,0.0
18,2020-W19,8,ACC_Rent_Exp,23161.03,0.0,0.0,15575.47,0.0004,0.0
19,2020-W20,0,ACC_Accounts_Payable,-70046.72,-7226.21,-76.05,66626.6254,0.0001,-5066955.6741
19,2020-W20,1,ACC_Inventory,-55657.4,871.06,-588.76,56343.2123,0.0002,-33172629.4664
19,2020-W20,2,ACC_Cash,95715.27,21671.43,-2596.37,35276.4738,0.0001,-91590777.0286
19,2020-W20,3,ACC_Travel_Exp,38750.73,2729.81,1693.25,27699.4123,0.0014,46902033.7639
19,2020-W20,4,ACC_COGS,216885.83,6355.15,664.81,172256.0385,0.0002,114517538.4816
19,2020-W20,5,ACC_Sales_Revenue,-389415.89,-12012.73,-1423.3,308315.11,0.0001,-438824897.7379
19,2020-W20,6,ACC_Accounts_Receivable,116349.73,-12388.51,2326.42,179584.1438,0.0001,417788143.0057
19,2020-W20,7,ACC_Payroll_Exp,70834.92,0.0,0.0,50707.1123,0.0001,0.0
19,2020-W20,8,ACC_Rent_Exp,23161.03,0.0,0.0,16842.9838,0.0004,0.0
20,2020-W21,0,ACC_Accounts_Payable,-61974.52,8072.2,15298.41,67493.2608,0.0001,1032539576.3581
20,2020-W21,1,ACC_Inventory,-53349.23,2308.17,1437.11,57644.5592,0.0003,82841573.1136
20,2020-W21,2,ACC_Cash,93087.04,-2628.23,-24299.66,42151.0985,0.0001,-1024257361.4071
20,2020-W21,3,ACC_Travel_Exp,41388.45,2637.72,-92.09,29594.9762,0.0014,-2725397.7454
20,2020-W21,4,ACC_COGS,222451.87,5566.04,-789.11,181284.4362,0.0003,-143053359.9893
20,2020-W21,5,ACC_Sales_Revenue,-399918.42,-10502.53,1510.2,324604.7477,0.0001,490218088.4322
20,2020-W21,6,ACC_Accounts_Receivable,110896.36,-5453.37,6935.14,174986.3362,0.0001,1213554738.8594
20,2020-W21,7,ACC_Payroll_Exp,70834.92,0.0,0.0,54696.44,0.0001,0.0
20,2020-W21,8,ACC_Rent_Exp,23161.03,0.0,0.0,18110.4977,0.0004,0.0
21,2020-W22,0,ACC_Accounts_Payable,-61914.06,60.46,-8011.74,67741.4685,0.0001,-542727032.5253
21,2020-W22,1,ACC_Inventory,-47771.0,5578.23,3270.06,57877.8169,0.0003,189263935.5174
21,2020-W22,2,ACC_Cash,84868.46,-8218.58,-5590.35,47726.5723,0.0001,-266808244.0425
21,2020-W22,3,ACC_Travel_Exp,41388.45,0.0,-2637.72,31391.75,0.0011,-82802646.81
21,2020-W22,4,ACC_COGS,226722.6,4270.73,-1295.31,189388.58,0.0003,-245316920.3326
21,2020-W22,5,ACC_Sales_Revenue,-408505.14,-8586.72,1915.81,339398.3223,0.0002,650222698.4794
21,2020-W22,6,ACC_Accounts_Receivable,94932.13,-15964.23,-10510.86,167680.3938,0.0001,-1762465146.0364
21,2020-W22,7,ACC_Payroll_Exp,88989.92,18155.0,18155.0,58678.8285,0.0001,1065314133.1993
21,2020-W22,8,ACC_Rent_Exp,27866.14,4705.11,4705.11,19326.9615,0.0004,90935482.1128
22,2020-W23,0,ACC_Accounts_Payable,-63822.77,-1908.71,-1969.17,68735.4069,0.0001,-135351701.4698
22,2020-W23,1,ACC_Inventory,-44043.47,3727.53,-1850.7,57422.8454,0.0003,-106272458.8977
22,2020-W23,2,ACC_Cash,95138.4,10269.94,18488.52,53807.1154,0.0001,994813929.6238
22,2020-W23,3,ACC_Travel_Exp,43271.39,1882.94,1882.94,33175.6277,0.0011,62467718.5561
22,2020-W23,4,ACC_COGS,232241.16,5518.56,1247.83,196963.5954,0.0003,245777084.8982
22,2020-W23,5,ACC_Sales_Revenue,-418276.89,-9771.75,-1185.03,353217.8831,0.0002,-418573789.6304
22,2020-W23,6,ACC_Accounts_Receivable,85213.62,-9718.51,6245.72,158925.0423,0.0001,992601314.158
22,2020-W23,7,ACC_Payroll_Exp,88989.92,0.0,-18155.0,62661.2169,0.0001,-1137614393.2385
22,2020-W23,8,ACC_Rent_Exp,27866.14,0.0,-4705.11,20543.4254,0.0004,-96659076.2114
23,2020-W24,0,ACC_Accounts_Payable,-72267.03,-8444.26,-6535.55,69822.5462,0.0001,-456328742.4772
23,2020-W24,1,ACC_Inventory,-41234.73,2808.74,-918.79,56146.0508,0.0004,-51586428.9156
23,2020-W24,2,ACC_Cash,103676.91,8538.51,-1731.43,61721.0685,0.0001,-106865708.9852
23,2020-W24,3,ACC_Travel_Exp,45015.06,1743.67,-139.27,34921.4585,0.0012,-4863509.5071
23,2020-W24,4,ACC_COGS,237876.68,5635.52,116.96,203809.9885,0.0004,23837618.4919
23,2020-W24,5,ACC_Sales_Revenue,-429253.01,-10976.12,-1204.37,365780.9738,0.0002,-440535633.9125
23,2020-W24,6,ACC_Accounts_Receivable,85907.56,693.94,10412.45,149471.0608,0.0001,1556359946.7959
23,2020-W24,7,ACC_Payroll_Exp,88989.92,0.0,0.0,66643.6054,0.0001,0.0
23,2020-W24,8,ACC_Rent_Exp,27866.14,0.0,0.0,21759.8892,0.0004,0.0
24,2020-W25,0,ACC_Accounts_Payable,-74704.29,-2437.26,6007.0,70472.5285,0.0001,423328478.1838
24,2020-W25,1,ACC_Inventory,-40768.21,466.52,-2342.22,54419.7392,0.0005,-127463001.3653
24,2020-W25,2,ACC_Cash,108927.61,5250.7,-3287.81,68678.8131,0.0001,-225802888.0562
24,2020-W25,3,ACC_Travel_Exp,47518.29,2503.23,759.56,36711.4838,0.0011,27884577.4865
24,2020-W25,4,ACC_COGS,245809.3,7932.62,2297.1,210228.3138,0.0006,482915464.4545
24,2020-W25,5,ACC_Sales_Revenue,-443334.11,-14081.1,-3104.98,377497.4346,0.0004,-1172121989.6373
24,2020-W25,6,ACC_Accounts_Receivable,86272.85,365.29,-328.65,139746.2446,0.0001,-45927603.2431
24,2020-W25,7,ACC_Payroll_Exp,88989.92,0.0,0.0,70625.9938,0.0001,0.0
24,2020-W25,8,ACC_Rent_Exp,27866.14,0.0,0.0,22976.3531,0.0004,0.0
25,2020-W26,0,ACC_Accounts_Payable,-77499.47,-2795.18,-357.92,70724.6546,0.0001,-25313768.7155
25,2020-W26,1,ACC_Inventory,-39476.53,1291.68,825.16,52478.7369,0.0006,43303355.3775
25,2020-W26,2,ACC_Cash,86340.49,-22587.12,-27837.82,73906.9908,0.0001,-2057409507.1608
25,2020-W26,3,ACC_Travel_Exp,51186.28,3667.99,1164.76,38696.2869,0.001,45071890.8421
25,2020-W26,4,ACC_COGS,254183.09,8373.79,441.17,216562.5762,0.0006,95540917.1286
25,2020-W26,5,ACC_Sales_Revenue,-457421.23,-14087.12,-6.02,388996.0654,0.0004,-2341762.1081
25,2020-W26,6,ACC_Accounts_Receivable,89118.01,2845.16,2479.87,130601.8154,0.0001,323875524.2738
25,2020-W26,7,ACC_Payroll_Exp,107056.6,18066.68,18066.68,74861.0469,0.0001,1352490581.5603
25,2020-W26,8,ACC_Rent_Exp,33090.26,5224.12,5224.12,24148.2408,0.0005,126153310.0047
26,2020-W27,0,ACC_Accounts_Payable,-76486.91,1012.56,3807.74,70156.9708,0.0001,267139504.0054
26,2020-W27,1,ACC_Inventory,-42571.5,-3094.97,-4386.65,50732.8969,0.0005,-222547463.8497
26,2020-W27,2,ACC_Cash,84271.78,-2068.71,20518.41,77504.0,0.0001,1590258848.5098
26,2020-W27,3,ACC_Travel_Exp,52599.8,1413.52,-2254.47,40553.5877,0.001,-91426845.3617
26,2020-W27,4,ACC_COGS,265910.47,11727.38,3353.59,223014.1115,0.0005,747897900.6089
26,2020-W27,5,ACC_Sales_Revenue,-478844.08,-21422.85,-7335.73,400786.9238,0.0003,-2940064667.4724
26,2020-W27,6,ACC_Accounts_Receivable,101551.08,12433.07,9587.91,122766.3638,0.0001,1177072848.8507
26,2020-W27,7,ACC_Payroll_Exp,107056.6,0.0,-18066.68,79096.1,0.0001,-1429003927.948
26,2020-W27,8,ACC_Rent_Exp,33090.26,0.0,-5224.12,25320.1285,0.0005,-132275389.4985
27,2020-W28,0,ACC_Accounts_Payable,-84177.74,-7690.83,-8703.39,70111.2054,0.0001,-610205164.7731
27,2020-W28,1,ACC_Inventory,-48050.09,-5478.59,-2383.62,49659.2138,0.0004,-118368697.334
27,2020-W28,2,ACC_Cash,91815.29,7543.51,9612.22,81245.21,0.0001,780946832.9402
27,2020-W28,3,ACC_Travel_Exp,55683.88,3084.08,1670.56,42576.0185,0.001,71125796.5958
27,2020-W28,4,ACC_COGS,279079.89,13169.42,1442.04,229967.1431,0.0004,331621824.095
27,2020-W28,5,ACC_Sales_Revenue,-501410.61,-22566.53,-1143.68,413368.7531,0.0002,-472761580.7232
27,2020-W28,6,ACC_Accounts_Receivable,113490.02,11938.94,-494.13,116105.1315,0.0001,-57371027.5728
27,2020-W28,7,ACC_Payroll_Exp,107056.6,0.0,0.0,83331.1531,0.0001,0.0
27,2020-W28,8,ACC_Rent_Exp,33090.26,0.0,0.0,26492.0162,0.0005,0.0
28,2020-W29,0,ACC_Accounts_Payable,-74843.45,9334.29,17025.12,69254.7523,0.0001,1179070469.7035
28,2020-W29,1,ACC_Inventory,-53994.01,-5943.92,-465.33,49199.6546,0.0003,-22894077.1034
