t_idx,time_label,component_idx,singular_value,explained_ratio,effective_rank
24,2020-W25,1,13715.81,0.238061,5
24,2020-W25,2,12598.7,0.218671,5
24,2020-W25,3,9286.550012,0.161183,5
24,2020-W25,4,7932.62,0.137684,5
25,2020-W26,0,21756.667949,0.310997,5
25,2020-W26,1,14498.21,0.207242,5
25,2020-W26,2,14087.12,0.201366,5
25,2020-W26,3,11241.96,0.160696,5
25,2020-W26,4,8373.79,0.119698,5
26,2020-W27,0,21422.85,0.307689,5
26,2020-W27,1,14536.338889,0.208781,5
26,2020-W27,2,12948.61,0.185977,5
26,2020-W27,3,11727.38,0.168436,5
26,2020-W27,4,8989.78,0.129117,5
27,2020-W28,0,22566.53,0.370041,5
27,2020-W28,1,13169.42,0.215949,5
27,2020-W28,2,11536.24,0.189169,5
27,2020-W28,3,10627.59,0.174269,5
27,2020-W28,4,3084.08,0.050572,5
28,2020-W29,0,25729.330241,0.287275,5
28,2020-W29,1,25312.48,0.28262,5
28,2020-W29,2,13729.93,0.153298,5
28,2020-W29,3,13112.78,0.146408,5
28,2020-W29,4,11679.02,0.130399,5
29,2020-W30,0,29470.83,0.319634,5
29,2020-W30,1,21847.644879,0.236955,5
29,2020-W30,2,16584.9,0.179876,5
29,2020-W30,3,14691.84,0.159344,5
29,2020-W30,4,9606.63,0.104191,5
30,2020-W31,0,38271.646506,0.407983,5
30,2020-W31,1,26061.35,0.277819,5
30,2020-W31,2,13951.59,0.148727,5
30,2020-W31,3,12911.84,0.137643,5
30,2020-W31,4,2610.51,0.027829,5
31,2020-W32,0,26767.71,0.322752,5
31,2020-W32,1,14789.0,0.178318,5
31,2020-W32,2,14545.43,0.175382,5
31,2020-W32,3,14165.65,0.170802,5
31,2020-W32,4,12668.136185,0.152746,5
32,2020-W33,0,30487.38,0.382687,5
32,2020-W33,1,16053.3,0.201506,5
32,2020-W33,2,11309.63,0.141962,5
32,2020-W33,3,10977.02,0.137787,5
32,2020-W33,4,10839.32,0.136058,5
33,2020-W34,0,31018.1,0.34186,5
33,2020-W34,1,29286.0,0.32277,5
33,2020-W34,2,16326.53,0.17994,5
33,2020-W34,3,12970.79,0.142955,5
33,2020-W34,4,1131.9,0.012475,5
34,2020-W35,0,25857.41,0.298869,5
34,2020-W35,1,19658.889872,0.227224,5
34,2020-W35,2,15223.31,0.175956,5
34,2020-W35,3,14420.23,0.166674,5
34,2020-W35,4,11357.83,0.131278,5
35,2020-W36,0,28375.69,0.318244,5
35,2020-W36,1,16275.59,0.182537,5
35,2020-W36,2,15605.12,0.175017,5
35,2020-W36,3,14525.220965,0.162906,5
35,2020-W36,4,14381.71,0.161296,5
36,2020-W37,0,25426.76,0.307959,5
36,2020-W37,1,17173.99,0.208005,5
36,2020-W37,2,14463.02,0.17517,5
36,2020-W37,3,13930.01,0.168715,5
36,2020-W37,4,11571.67174,0.140151,5
37,2020-W38,0,27704.23,0.344599,5
37,2020-W38,1,18494.66,0.230046,5
37,2020-W38,2,12013.978244,0.149436,5
37,2020-W38,3,11663.05,0.145071,5
37,2020-W38,4,10519.53,0.130847,5
38,2020-W39,0,32140.748447,0.322173,5
38,2020-W39,1,22660.96,0.227149,5
38,2020-W39,2,21794.69,0.218466,5
38,2020-W39,3,12418.95,0.124485,5
38,2020-W39,4,10746.98,0.107726,5
39,2020-W40,0,26198.64,0.435778,5
39,2020-W40,1,15114.76,0.251413,5
39,2020-W40,2,9009.4,0.149859,5
39,2020-W40,3,8409.16,0.139875,5
39,2020-W40,4,1387.31,0.023076,5
40,2020-W41,0,49944.59,0.367306,5
40,2020-W41,1,42059.02498,0.309313,5
40,2020-W41,2,22839.713556,0.167969,5
40,2020-W41,3,11536.33,0.084841,5
40,2020-W41,4,9595.81,0.07057,5
41,2020-W42,0,32331.89,0.492112,5
41,2020-W42,1,12689.88,0.193148,5
41,2020-W42,2,12042.27,0.183291,5
41,2020-W42,3,6827.71,0.103922,5
41,2020-W42,4,1808.48,0.027526,5
42,2020-W43,0,34665.923525,0.392058,5
42,2020-W43,1,24122.82,0.27282,5
42,2020-W43,2,11783.87,0.133271,5
42,2020-W43,3,11595.55,0.131141,5
42,2020-W43,4,6252.25,0.07071,5
43,2020-W44,0,25906.581342,0.349927,5
43,2020-W44,1,24694.94,0.333561,5
43,2020-W44,2,12812.19,0.173057,5
43,2020-W44,3,6876.54,0.092883,5
43,2020-W44,4,3744.07,0.050572,5
44,2020-W45,0,21330.01,0.448632,5
44,2020-W45,1,10672.8,0.22448,5
44,2020-W45,2,8395.0,0.176571,5
44,2020-W45,3,4413.34,0.092825,5
44,2020-W45,4,2733.46,0.057493,5
45,2020-W46,0,23146.400744,0.328391,5
45,2020-W46,1,17615.24,0.249917,5
45,2020-W46,2,12048.01,0.170932,5
45,2020-W46,3,11317.82,0.160572,5
45,2020-W46,4,6356.78,0.090187,5
46,2020-W47,0,14800.500648,0.248424,5
46,2020-W47,1,14252.0,0.239217,5
46,2020-W47,2,12271.51,0.205975,5
46,2020-W47,3,11585.33,0.194458,5
46,2020-W47,4,6668.25,0.111925,5
47,2020-W48,0,40003.18,0.369141,5
47,2020-W48,1,36856.984646,0.340108,5
47,2020-W48,2,15180.18122,0.140079,5
47,2020-W48,3,10345.19,0.095463,5
47,2020-W48,4,5982.88,0.055209,5
48,2020-W49,0,17139.92,0.280545,5
48,2020-W49,1,15439.05,0.252706,5
48,2020-W49,2,11026.92818,0.180488,5
48,2020-W49,3,9358.86,0.153185,5
48,2020-W49,4,8130.23,0.133075,5
49,2020-W50,0,16018.66,0.262465,5
49,2020-W50,1,13002.0,0.213038,5
49,2020-W50,2,12629.3,0.206931,5
49,2020-W50,3,12135.572527,0.198841,5
49,2020-W50,4,7245.97,0.118725,5
50,2020-W51,0,23512.415531,0.286431,5
50,2020-W51,1,18887.83,0.230094,5
50,2020-W51,2,17881.28,0.217832,5
50,2020-W51,3,11173.22,0.136114,5
50,2020-W51,4,10632.76,0.12953,5
51,2020-W52,0,17138.470139,0.283627,5
51,2020-W52,1,14116.88,0.233622,5
51,2020-W52,2,11266.73,0.186455,5
51,2020-W52,3,9932.53,0.164375,5
51,2020-W52,4,7971.43,0.13192,5
