t_idx,time_label,node_idx,node_label,fk_total_ripple,fk_max_impact,fk_max_impact_node,ik_strain_energy,ik_max_adjust,ik_max_adjust_node
3,2020-04,0,00_ACC_Accounts_Payable,25.725,8.5,4,0.0,-27.2995,4
3,2020-04,1,01_ACC_Accounts_Receivable,32.4657,8.5,3,0.0,-33.2023,4
3,2020-04,2,02_ACC_COGS,10.0,0.0,0,0.0,-168.3072,4
3,2020-04,3,03_ACC_Cash,26.4303,5.0431,0,0.0,-12.4667,4
3,2020-04,4,04_ACC_Inventory,18.5,8.5,2,0.0,-11.0739,3
3,2020-04,5,05_ACC_Payroll_Exp,10.0,0.0,0,0.0001,257.2487,4
3,2020-04,6,06_ACC_Rent_Exp,10.0,0.0,0,0.0,-145.8248,4
3,2020-04,7,07_ACC_Sales_Revenue,37.5959,8.5,1,0.0,20.776,3
3,2020-04,8,08_ACC_Travel_Exp,10.0,0.0,0,0.0,67.2908,4
3,2020-04,9,09_ACC_Equity_Capital,10.0,0.0,0,0.0,0.0,0
4,2020-05,0,00_ACC_Accounts_Payable,25.725,8.5,4,0.0,-25.7563,4
4,2020-05,1,01_ACC_Accounts_Receivable,35.9918,10.7647,3,0.0,-5.404,0
4,2020-05,2,02_ACC_COGS,10.0,0.0,0,0.0,-30.1865,1
4,2020-05,3,03_ACC_Cash,31.6636,5.4421,0,0.0,4.4413,1
4,2020-05,4,04_ACC_Inventory,18.5,8.5,2,0.0,-12.1683,2
4,2020-05,5,05_ACC_Payroll_Exp,10.0,0.0,0,0.0,-37.8438,1
4,2020-05,6,06_ACC_Rent_Exp,10.0,0.0,0,0.0001,68.9227,1
4,2020-05,7,07_ACC_Sales_Revenue,39.6707,10.7647,1,0.0,41.515,1
4,2020-05,8,08_ACC_Travel_Exp,10.0,0.0,0,0.0,-30.0544,1
4,2020-05,9,09_ACC_Equity_Capital,10.0,0.0,0,0.0,0.0,0
5,2020-06,0,00_ACC_Accounts_Payable,25.725,8.5,4,0.0,19.9565,3
5,2020-06,1,01_ACC_Accounts_Receivable,30.2926,8.5,3,0.0,23.1678,3
5,2020-06,2,02_ACC_COGS,10.0,0.0,0,0.0002,-70.4291,3
5,2020-06,3,03_ACC_Cash,23.8736,3.4173,0,0.0,-4.6369,2
5,2020-06,4,04_ACC_Inventory,18.5,8.5,2,0.0,11.359,3
5,2020-06,5,05_ACC_Payroll_Exp,10.0,0.0,0,0.0001,-44.1809,3
5,2020-06,6,06_ACC_Rent_Exp,10.0,0.0,0,0.0001,51.3815,3
5,2020-06,7,07_ACC_Sales_Revenue,35.7487,8.5,1,0.0001,-40.9917,3
5,2020-06,8,08_ACC_Travel_Exp,10.0,0.0,0,0.0,-31.5907,3
5,2020-06,9,09_ACC_Equity_Capital,10.0,0.0,0,0.0,0.0,0
6,2020-07,0,00_ACC_Accounts_Payable,25.725,8.5,4,0.0,9.6718,3
6,2020-07,1,01_ACC_Accounts_Receivable,32.143,8.5,3,0.0,-7.5291,2
6,2020-07,2,02_ACC_COGS,10.0,0.0,0,0.0,-10.5758,7
6,2020-07,3,03_ACC_Cash,26.0506,4.8016,0,0.0,-4.3761,5
6,2020-07,4,04_ACC_Inventory,18.5,8.5,2,0.0,10.6224,3
6,2020-07,5,05_ACC_Payroll_Exp,10.0,0.0,0,0.0001,-33.0494,3
6,2020-07,6,06_ACC_Rent_Exp,10.0,0.0,0,0.0001,46.2999,3
6,2020-07,7,07_ACC_Sales_Revenue,37.3215,8.5,1,0.0,-10.8575,3
6,2020-07,8,08_ACC_Travel_Exp,10.0,0.0,0,0.0,-16.1193,3
6,2020-07,9,09_ACC_Equity_Capital,10.0,0.0,0,0.0,0.0,0
7,2020-08,0,00_ACC_Accounts_Payable,25.725,8.5,4,0.0001,-17.8483,5
7,2020-08,1,01_ACC_Accounts_Receivable,33.0898,8.5,3,0.0001,-13.471,5
7,2020-08,2,02_ACC_COGS,10.0,0.0,0,0.0,-10.3518,5
7,2020-08,3,03_ACC_Cash,27.1645,5.51,0,0.0,-10.3315,5
7,2020-08,4,04_ACC_Inventory,18.5,8.5,2,0.0001,-13.3562,5
7,2020-08,5,05_ACC_Payroll_Exp,10.0,0.0,0,0.0,8.0321,8
7,2020-08,6,06_ACC_Rent_Exp,10.0,0.0,0,0.0002,-22.1988,5
7,2020-08,7,07_ACC_Sales_Revenue,38.1263,8.5,1,0.0001,-13.0034,5
7,2020-08,8,08_ACC_Travel_Exp,10.0,0.0,0,0.0001,12.6611,5
7,2020-08,9,09_ACC_Equity_Capital,10.0,0.0,0,0.0,0.0,0
8,2020-09,0,00_ACC_Accounts_Payable,25.725,8.5,4,0.0129,-29.4054,6
8,2020-09,1,01_ACC_Accounts_Receivable,33.3782,8.5,3,0.0161,-32.784,6
8,2020-09,2,02_ACC_COGS,10.0,0.0,0,0.002,-11.5063,6
8,2020-09,3,03_ACC_Cash,27.5037,5.7258,0,0.0147,-31.4542,6
8,2020-09,4,04_ACC_Inventory,18.5,8.5,2,0.0043,-17.0837,6
8,2020-09,5,05_ACC_Payroll_Exp,10.0,0.0,0,0.0115,27.5347,6
8,2020-09,6,06_ACC_Rent_Exp,10.0,0.0,0,0.0015,3.8749,5
8,2020-09,7,07_ACC_Sales_Revenue,38.3715,8.5,1,0.0361,-49.0361,6
8,2020-09,8,08_ACC_Travel_Exp,10.0,0.0,0,0.0238,-41.0573,6
8,2020-09,9,09_ACC_Equity_Capital,10.0,0.0,0,0.0,0.0,0
9,2020-10,0,00_ACC_Accounts_Payable,25.725,8.5,4,3.0089,-27.659,8
9,2020-10,1,01_ACC_Accounts_Receivable,32.8297,8.5,3,2.7504,-26.4481,8
9,2020-10,2,02_ACC_COGS,10.0,0.0,0,8.4832,-46.8501,8
9,2020-10,3,03_ACC_Cash,26.8585,5.3154,0,4.7251,-34.6437,8
9,2020-10,4,04_ACC_Inventory,18.5,8.5,2,4.9264,-35.4985,8
9,2020-10,5,05_ACC_Payroll_Exp,10.0,0.0,0,0.4671,-10.8553,8
9,2020-10,6,06_ACC_Rent_Exp,10.0,0.0,0,3.2518,28.5887,8
9,2020-10,7,07_ACC_Sales_Revenue,37.9053,8.5,1,5.418,-37.1231,8
9,2020-10,8,08_ACC_Travel_Exp,10.0,0.0,0,0.4092,-8.777,5
9,2020-10,9,09_ACC_Equity_Capital,10.0,0.0,0,0.0,0.0,0
10,2020-11,0,00_ACC_Accounts_Payable,25.725,8.5,4,0.0003,-16.7245,6
10,2020-11,1,01_ACC_Accounts_Receivable,32.8016,8.5,3,0.0004,-16.3952,6
10,2020-11,2,02_ACC_COGS,10.0,0.0,0,0.0003,-13.9849,5
10,2020-11,3,03_ACC_Cash,26.8254,5.2943,0,0.0001,-17.0177,6
10,2020-11,4,04_ACC_Inventory,18.5,8.5,2,0.0003,-13.9792,5
10,2020-11,5,05_ACC_Payroll_Exp,10.0,0.0,0,0.0002,-6.3344,8
10,2020-11,6,06_ACC_Rent_Exp,10.0,0.0,0,0.0,-1.8795,7
10,2020-11,7,07_ACC_Sales_Revenue,37.8813,8.5,1,0.0008,-20.1713,8
10,2020-11,8,08_ACC_Travel_Exp,10.0,0.0,0,0.0003,-12.2029,5
10,2020-11,9,09_ACC_Equity_Capital,10.0,0.0,0,0.0,0.0,0
11,2020-12,0,00_ACC_Accounts_Payable,25.725,8.5,4,0.0007,-18.1735,8
11,2020-12,1,01_ACC_Accounts_Receivable,31.8574,8.5,3,0.0006,-16.4436,8
11,2020-12,2,02_ACC_COGS,10.0,0.0,0,0.0002,-13.1418,5
11,2020-12,3,03_ACC_Cash,25.7146,4.588,0,0.0008,-18.2144,8
11,2020-12,4,04_ACC_Inventory,18.5,8.5,2,0.0001,-10.2791,5
11,2020-12,5,05_ACC_Payroll_Exp,10.0,0.0,0,0.0002,-5.9194,8
11,2020-12,6,06_ACC_Rent_Exp,10.0,0.0,0,0.0001,-7.8323,5
11,2020-12,7,07_ACC_Sales_Revenue,37.0788,8.5,1,0.0007,-19.5835,6
11,2020-12,8,08_ACC_Travel_Exp,10.0,0.0,0,0.0003,-12.0116,5
11,2020-12,9,09_ACC_Equity_Capital,10.0,0.0,0,0.0,0.0,0
