t_idx,node_idx,net_flux_q,velocity_v,acceleration_a,inertia_M,viscosity_C,external_force_F
1,8,-88.0000,49.0000,0.0000,112.5000,0.0408,2.0000
1,9,131.0000,240.0000,0.0000,120.0000,0.0083,2.0000
1,10,129.0000,-99.0000,0.0000,178.5000,0.0202,-2.0000
1,11,-66.0000,-257.0000,0.0000,128.5000,0.0078,-2.0000
1,12,-251.0000,-202.0000,0.0000,150.0000,0.0099,-2.0000
1,13,-77.0000,-71.0000,0.0000,41.5000,0.0282,-2.0000
1,14,-71.0000,22.0000,0.0000,82.0000,0.0909,2.0000
1,15,30.0000,-75.0000,0.0000,67.5000,0.0267,-2.0000
1,16,185.0000,107.0000,0.0000,131.5000,0.0187,2.0000
1,17,-30.0000,-36.0000,0.0000,18.0000,0.0556,-2.0000
1,18,108.0000,356.0000,0.0000,178.0000,0.0056,2.0000
1,19,32.0000,-135.0000,0.0000,99.5000,0.0148,-2.0000
1,20,-37.0000,156.0000,0.0000,115.0000,0.0128,2.0000
1,21,-74.0000,-193.0000,0.0000,96.5000,0.0104,-2.0000
1,22,136.0000,227.0000,0.0000,113.5000,0.0088,2.0000
1,23,38.0000,-72.0000,0.0000,74.0000,0.0278,-2.0000
1,24,-79.0000,-52.0000,0.0000,53.0000,0.0385,-2.0000
2,0,-46.0000,101.0000,331.0000,92.0000,0.0072,30452.7292
2,1,95.0000,43.0000,173.0000,109.6667,0.0136,18972.9180
2,2,62.0000,111.0000,-39.0000,103.3333,0.0157,-4028.2532
2,3,-104.0000,-431.0000,-745.0000,148.0000,0.0033,-110261.4113
2,4,152.0000,394.0000,643.0000,133.6667,0.0038,85949.1550
2,5,-12.0000,202.0000,596.0000,135.3333,0.0040,80659.4829
2,6,-301.0000,-554.0000,-1208.0000,318.3333,0.0020,-384547.7887
2,7,-43.0000,-47.0000,33.0000,43.6667,0.0305,1439.5682
2,8,82.0000,170.0000,121.0000,102.3333,0.0140,12384.7127
2,9,-35.0000,-166.0000,-406.0000,91.6667,0.0060,-37217.6627
2,10,22.0000,-107.0000,-8.0000,126.3333,0.0205,-1012.8654
2,11,-10.0000,56.0000,313.0000,89.0000,0.0073,27857.4109
2,12,189.0000,440.0000,642.0000,163.0000,0.0037,104647.6416
2,13,52.0000,129.0000,200.0000,45.0000,0.0121,9001.5582
2,14,-34.0000,37.0000,15.0000,66.0000,0.0658,992.4350
2,15,-76.0000,-106.0000,-31.0000,70.3333,0.0225,-2182.7154
2,16,43.0000,-142.0000,-249.0000,102.0000,0.0098,-25399.3923
2,17,-52.0000,-22.0000,14.0000,29.3333,0.0675,409.1819
2,18,268.0000,160.0000,-196.0000,208.0000,0.0069,-40766.9010
2,19,-123.0000,-155.0000,-20.0000,107.3333,0.0145,-2148.9183
2,20,95.0000,132.0000,-24.0000,108.3333,0.0146,-2598.0754
2,21,-277.0000,-203.0000,-10.0000,156.6667,0.0107,-1568.8395
2,22,-11.0000,-147.0000,-374.0000,79.3333,0.0065,-29671.6222
2,23,-83.0000,-121.0000,-49.0000,77.0000,0.0201,-3775.4349
2,24,147.0000,226.0000,278.0000,84.3333,0.0083,23446.5395
3,0,37.0000,83.0000,-18.0000,78.2500,0.0076,-1407.8701
3,1,-56.0000,-151.0000,-194.0000,96.2500,0.0121,-18674.3248
3,2,84.0000,22.0000,-89.0000,98.5000,0.0162,-8766.1441
3,3,-173.0000,-69.0000,362.0000,154.2500,0.0038,55838.2394
3,4,108.0000,-44.0000,-438.0000,127.2500,0.0043,-55735.6891
3,5,62.0000,74.0000,-128.0000,117.0000,0.0045,-14975.6674
3,6,28.0000,329.0000,883.0000,245.7500,0.0022,216997.9871
3,7,-37.0000,6.0000,53.0000,42.0000,0.0283,2226.1700
3,8,129.0000,47.0000,-123.0000,109.0000,0.0159,-13406.2527
3,9,16.0000,51.0000,217.0000,72.7500,0.0069,15787.1022
3,10,-16.0000,-38.0000,69.0000,98.7500,0.0226,6812.8900
3,11,-205.0000,-195.0000,-251.0000,118.0000,0.0077,-29619.4955
3,12,-38.0000,-227.0000,-667.0000,131.7500,0.0037,-87878.0991
3,13,-6.0000,-58.0000,-187.0000,35.2500,0.0126,-6592.4830
3,14,-291.0000,-257.0000,-294.0000,122.2500,0.0083,-35943.6324
3,15,-189.0000,-113.0000,-7.0000,100.0000,0.0223,-702.5234
3,16,-44.0000,-87.0000,55.0000,87.5000,0.0106,4811.5760
3,17,168.0000,220.0000,242.0000,64.0000,0.0096,15490.1068
3,18,239.0000,-29.0000,-189.0000,215.7500,0.0065,-40776.9393
3,19,-265.0000,-142.0000,13.0000,146.7500,0.0159,1905.4876
3,20,157.0000,62.0000,-70.0000,120.5000,0.0163,-8433.9868
3,21,69.0000,346.0000,549.0000,134.7500,0.0045,73979.3069
3,22,149.0000,160.0000,307.0000,96.7500,0.0069,29703.3519
3,23,20.0000,103.0000,224.0000,62.7500,0.0119,14057.2222
3,24,54.0000,-93.0000,-319.0000,76.7500,0.0081,-24484.0044
4,0,103.0000,66.0000,-17.0000,83.2000,0.0082,-1413.8585
4,1,-71.0000,-15.0000,136.0000,91.2000,0.0131,12403.0029
4,2,113.0000,29.0000,7.0000,101.4000,0.0173,710.3021
4,3,-128.0000,45.0000,114.0000,149.0000,0.0042,16986.1878
4,4,-285.0000,-393.0000,-349.0000,158.8000,0.0037,-55422.6717
4,5,54.0000,-8.0000,-82.0000,104.4000,0.0050,-8560.8402
4,6,42.0000,14.0000,-315.0000,205.0000,0.0025,-64574.9651
4,7,-8.0000,29.0000,23.0000,35.2000,0.0253,810.3346
4,8,309.0000,180.0000,133.0000,149.0000,0.0138,19819.4901
4,9,254.0000,238.0000,187.0000,109.0000,0.0065,20384.5489
4,10,-11.0000,5.0000,43.0000,81.2000,0.0210,3491.7052
4,11,-227.0000,-22.0000,173.0000,139.8000,0.0083,24185.2176
4,12,70.0000,108.0000,335.0000,119.4000,0.0041,39999.4448
4,13,-37.0000,-31.0000,27.0000,35.6000,0.0139,960.7686
4,14,-130.0000,161.0000,418.0000,123.8000,0.0073,51749.5770
4,15,55.0000,244.0000,357.0000,91.0000,0.0075,32488.8323
4,16,-22.0000,22.0000,109.0000,74.4000,0.0115,8109.8535
4,17,-172.0000,-340.0000,-560.0000,85.6000,0.0056,-47937.9040
4,18,195.0000,-44.0000,-15.0000,211.6000,0.0066,-3174.2890
4,19,-55.0000,210.0000,352.0000,128.4000,0.0072,45198.3104
4,20,52.0000,-105.0000,-167.0000,106.8000,0.0106,-17836.7115
4,21,-36.0000,-105.0000,-451.0000,115.0000,0.0049,-51865.5193
4,22,40.0000,-109.0000,-269.0000,85.4000,0.0068,-22973.3445
4,23,-130.0000,-150.0000,-253.0000,76.2000,0.0110,-19280.2482
4,24,25.0000,-29.0000,64.0000,66.4000,0.0089,4249.3411
5,0,-146.0000,-249.0000,-315.0000,93.6667,0.0069,-29506.7074
5,1,61.0000,132.0000,147.0000,86.1667,0.0103,12667.8572
5,2,73.0000,-40.0000,-69.0000,96.6667,0.0154,-6670.6146
5,3,-75.0000,53.0000,8.0000,136.6667,0.0045,1093.5733
5,4,197.0000,482.0000,875.0000,165.1667,0.0032,144522.3576
5,5,-21.0000,-75.0000,-67.0000,90.5000,0.0055,-6063.9103
5,6,-85.0000,-127.0000,-141.0000,185.0000,0.0027,-26085.3389
5,7,-23.0000,-15.0000,-44.0000,33.1667,0.0277,-1459.7493
5,8,-8.0000,-317.0000,-497.0000,125.5000,0.0061,-62375.4196
5,9,-72.0000,-326.0000,-564.0000,102.8333,0.0049,-57999.5956
5,10,277.0000,288.0000,283.0000,113.8333,0.0075,32217.0077
5,11,-175.0000,52.0000,74.0000,145.6667,0.0083,10779.7625
5,12,-125.0000,-195.0000,-303.0000,120.3333,0.0042,-36461.8257
5,13,130.0000,167.0000,198.0000,51.3333,0.0109,10165.8147
5,14,-89.0000,41.0000,-120.0000,118.0000,0.0079,-14159.6750
5,15,-66.0000,-121.0000,-365.0000,86.8333,0.0078,-31695.1090
5,16,110.0000,132.0000,110.0000,80.3333,0.0103,8838.0219
5,17,45.0000,217.0000,557.0000,78.8333,0.0053,43911.3194
5,18,177.0000,-18.0000,26.0000,205.8333,0.0069,5351.5421
5,19,-184.0000,-129.0000,-339.0000,137.6667,0.0076,-46669.9864
5,20,75.0000,23.0000,128.0000,101.5000,0.0115,12992.2650
5,21,-106.0000,-70.0000,35.0000,113.5000,0.0054,3972.1219
5,22,-82.0000,-122.0000,-13.0000,84.8333,0.0069,-1103.6769
5,23,179.0000,309.0000,459.0000,93.3333,0.0064,42841.9700
5,24,-67.0000,-92.0000,-63.0000,66.5000,0.0092,-4190.3430
6,0,-11.0000,135.0000,384.0000,81.8571,0.0068,31434.0551
6,1,-82.0000,-143.0000,-275.0000,85.5714,0.0100,-23533.5760
6,2,99.0000,26.0000,66.0000,97.0000,0.0165,6402.4288
6,3,-67.0000,8.0000,-45.0000,126.7143,0.0049,-5702.1038
6,4,110.0000,-87.0000,-569.0000,157.2857,0.0034,-89495.8657
6,5,133.0000,154.0000,229.0000,96.5714,0.0055,22115.7056
6,6,66.0000,151.0000,278.0000,168.0000,0.0029,46704.4331
6,7,76.0000,99.0000,114.0000,39.2857,0.0189,4480.4470
6,8,205.0000,213.0000,530.0000,136.8571,0.0060,72535.5617
6,9,-223.0000,-151.0000,175.0000,120.0000,0.0051,20999.2334
6,10,-76.0000,-353.0000,-641.0000,108.4286,0.0057,-69504.7189
6,11,-189.0000,-14.0000,-66.0000,151.8571,0.0088,-10022.6949
6,12,-31.0000,94.0000,289.0000,107.5714,0.0045,31088.5666
6,13,-102.0000,-232.0000,-399.0000,58.5714,0.0081,-23371.8817
6,14,-30.0000,59.0000,18.0000,105.4286,0.0084,1898.2119
6,15,12.0000,78.0000,199.0000,76.1429,0.0080,15153.0546
6,16,55.0000,-55.0000,-187.0000,76.7143,0.0108,-14346.1653
6,17,-29.0000,-74.0000,-291.0000,71.7143,0.0057,-20869.2763
6,18,26.0000,-151.0000,-133.0000,180.1429,0.0065,-23959.9761
6,19,40.0000,224.0000,353.0000,123.7143,0.0064,43672.5759
6,20,86.0000,11.0000,-12.0000,99.2857,0.0123,-1191.2931
6,21,-49.0000,57.0000,127.0000,104.2857,0.0057,13244.6122
6,22,-33.0000,49.0000,171.0000,77.4286,0.0074,13240.6489
6,23,-51.0000,-230.0000,-539.0000,87.2857,0.0060,-47048.3689
6,24,65.0000,132.0000,224.0000,66.2857,0.0089,14849.1776
7,0,-113.0000,-102.0000,-237.0000,86.1429,0.0066,-20416.5329
7,1,188.0000,270.0000,413.0000,86.4286,0.0068,35696.8290
7,2,-108.0000,-207.0000,-233.0000,84.0000,0.0093,-19573.9352
7,3,-123.0000,-56.0000,-64.0000,142.4286,0.0049,-9115.7016
7,4,130.0000,20.0000,107.0000,174.8571,0.0034,18709.7819
7,5,-44.0000,-177.0000,-331.0000,77.1429,0.0052,-25535.2129
7,6,13.0000,-53.0000,-204.0000,112.5714,0.0029,-22964.7226
7,7,103.0000,27.0000,-72.0000,42.0000,0.0186,-3023.4973
7,8,-108.0000,-313.0000,-526.0000,132.7143,0.0048,-69809.2026
7,9,34.0000,257.0000,408.0000,109.2857,0.0046,44589.7434
7,10,31.0000,107.0000,460.0000,80.2857,0.0054,36932.0111
7,11,-12.0000,177.0000,191.0000,126.2857,0.0072,24121.8411
7,12,79.0000,110.0000,16.0000,111.8571,0.0044,1790.2033
7,13,144.0000,246.0000,478.0000,78.2857,0.0065,37422.1736
7,14,102.0000,132.0000,73.0000,106.7143,0.0079,7791.1912
7,15,290.0000,278.0000,200.0000,102.5714,0.0062,20516.0084
7,16,-223.0000,-278.0000,-223.0000,97.4286,0.0075,-21728.6563
7,17,-207.0000,-178.0000,-104.0000,100.4286,0.0054,-10445.5257
7,18,-184.0000,-210.0000,-59.0000,171.0000,0.0056,-10090.1799
7,19,150.0000,110.0000,-114.0000,121.2857,0.0061,-13825.8955
7,20,-162.0000,-248.0000,-259.0000,94.8571,0.0077,-24569.9049
7,21,180.0000,229.0000,172.0000,113.0000,0.0051,19437.1676
7,22,-160.0000,-127.0000,-176.0000,87.2857,0.0070,-15363.1732
7,23,114.0000,165.0000,395.0000,87.8571,0.0055,34704.4846
7,24,-114.0000,-179.0000,-311.0000,78.7143,0.0076,-24481.5093
8,0,36.0000,149.0000,251.0000,70.2857,0.0074,17642.8098
8,1,-36.0000,-224.0000,-494.0000,84.1429,0.0062,-41567.9504
8,2,35.0000,143.0000,350.0000,82.0000,0.0095,28701.3528
8,3,-31.0000,92.0000,148.0000,100.1429,0.0061,14821.7032
8,4,28.0000,-102.0000,-122.0000,144.2857,0.0036,-17603.2204
8,5,91.0000,135.0000,312.0000,59.5714,0.0079,18587.3532
8,6,-77.0000,-90.0000,-37.0000,87.4286,0.0039,-3235.2123
8,7,34.0000,-69.0000,-96.0000,46.2857,0.0195,-4444.7717
8,8,-152.0000,-44.0000,269.0000,141.8571,0.0048,38159.3619
8,9,49.0000,15.0000,-242.0000,97.5714,0.0050,-23612.2109
8,10,-58.0000,-89.0000,-196.0000,70.1429,0.0055,-13748.4859
8,11,-34.0000,-22.0000,-199.0000,121.7143,0.0096,-24221.3537
8,12,80.0000,1.0000,-109.0000,87.4286,0.0048,-9529.7095
8,13,185.0000,41.0000,-205.0000,93.7143,0.0067,-19211.1531
8,14,143.0000,41.0000,-91.0000,117.0000,0.0079,-10646.6745
8,15,-186.0000,-476.0000,-754.0000,124.8571,0.0042,-94144.2733
8,16,3.0000,226.0000,504.0000,71.4286,0.0064,36001.4405
8,17,-105.0000,102.0000,280.0000,111.1429,0.0052,31120.5310
8,18,-12.0000,172.0000,382.0000,157.2857,0.0075,60084.4397
8,19,1.0000,-149.0000,-259.0000,116.8571,0.0061,-30266.9061
8,20,-109.0000,53.0000,301.0000,105.1429,0.0085,31648.4514
8,21,33.0000,-147.0000,-376.0000,107.1429,0.0053,-40286.4883
8,22,133.0000,293.0000,420.0000,86.8571,0.0063,36481.8356
8,23,-205.0000,-319.0000,-484.0000,111.7143,0.0047,-54071.2141
8,24,154.0000,268.0000,447.0000,89.4286,0.0062,39976.2309
9,0,-111.0000,-147.0000,-296.0000,79.5714,0.0069,-23554.1639
9,1,-1.0000,35.0000,259.0000,70.7143,0.0062,18315.2159
9,2,7.0000,-28.0000,-171.0000,74.1429,0.0102,-12678.7142
9,3,14.0000,45.0000,-47.0000,87.2857,0.0181,-4101.6127
9,4,-26.0000,-54.0000,48.0000,126.2857,0.0042,6061.4899
9,5,-108.0000,-199.0000,-334.0000,73.2857,0.0076,-24478.9315
9,6,122.0000,199.0000,289.0000,61.8571,0.0064,17877.9826
9,7,70.0000,36.0000,105.0000,50.1429,0.0210,5265.7562
9,8,-53.0000,99.0000,143.0000,137.7143,0.0049,19693.6313
9,9,81.0000,32.0000,17.0000,104.1429,0.0053,1770.5967
9,10,25.0000,83.0000,172.0000,70.5714,0.0055,12138.7384
9,11,4.0000,38.0000,60.0000,120.8571,0.0097,7251.7966
9,12,52.0000,-28.0000,-29.0000,67.8571,0.0076,-1968.0708
9,13,96.0000,-89.0000,-130.0000,100.0000,0.0067,-13000.5964
9,14,-81.0000,-224.0000,-265.0000,123.7143,0.0065,-32785.7399
9,15,-126.0000,60.0000,536.0000,132.0000,0.0042,70752.2510
9,16,-35.0000,-38.0000,-264.0000,70.2857,0.0067,-18555.6820
9,17,-58.0000,47.0000,-55.0000,112.0000,0.0052,-6159.7565
9,18,373.0000,385.0000,213.0000,172.2857,0.0053,36698.9099
9,19,-8.0000,-9.0000,140.0000,100.4286,0.0065,14059.9411
9,20,91.0000,200.0000,147.0000,104.5714,0.0076,15373.5286
9,21,29.0000,-4.0000,143.0000,71.7143,0.0059,10255.1192
9,22,-229.0000,-362.0000,-655.0000,118.0000,0.0050,-77291.8068
9,23,91.0000,296.0000,615.0000,112.8571,0.0042,69408.3909
9,24,-219.0000,-373.0000,-641.0000,99.7143,0.0052,-63918.7954
10,0,-116.0000,-5.0000,142.0000,90.8571,0.0072,12901.6783
10,1,52.0000,53.0000,18.0000,70.1429,0.0065,1262.9182
10,2,152.0000,145.0000,173.0000,83.8571,0.0089,14508.5822
10,3,-37.0000,-51.0000,-96.0000,67.8571,0.0195,-6515.2783
10,4,-3.0000,23.0000,77.0000,111.2857,0.0041,8569.0954
10,5,241.0000,349.0000,548.0000,98.8571,0.0054,54175.6159
10,6,-212.0000,-334.0000,-533.0000,88.1429,0.0060,-46982.1545
10,7,-78.0000,-148.0000,-184.0000,56.0000,0.0133,-10305.9748
10,8,-282.0000,-229.0000,-328.0000,159.5714,0.0047,-52340.5059
10,9,51.0000,-30.0000,-62.0000,109.1429,0.0053,-6767.0147
10,10,154.0000,129.0000,46.0000,90.2857,0.0053,4153.8305
10,11,55.0000,51.0000,13.0000,99.4286,0.0154,1293.3559
10,12,-21.0000,-73.0000,-45.0000,65.4286,0.0096,-2944.9831
10,13,119.0000,23.0000,112.0000,116.1429,0.0068,13008.1566
10,14,20.0000,101.0000,325.0000,85.0000,0.0085,27625.8591
10,15,-239.0000,-113.0000,-173.0000,139.1429,0.0042,-24072.1869
10,16,-64.0000,-29.0000,9.0000,73.1429,0.0068,658.0886
10,17,44.0000,102.0000,55.0000,94.2857,0.0056,5186.2888
10,18,337.0000,-36.0000,-421.0000,186.2857,0.0053,-78426.4774
10,19,-110.0000,-102.0000,-93.0000,78.2857,0.0068,-7281.2630
10,20,13.0000,-78.0000,-278.0000,84.0000,0.0077,-23352.5980
10,21,20.0000,-9.0000,-5.0000,64.7143,0.0087,-323.6495
10,22,44.0000,273.0000,635.0000,103.0000,0.0046,65406.2477
10,23,-179.0000,-270.0000,-566.0000,135.5714,0.0039,-76734.4879
10,24,39.0000,258.0000,631.0000,97.5714,0.0046,61568.7486
11,0,-157.0000,-41.0000,-36.0000,98.5714,0.0074,-3548.8764
11,1,56.0000,4.0000,-49.0000,68.0000,0.0066,-3331.9738
11,2,167.0000,15.0000,-130.0000,91.5714,0.0090,-11904.1513
11,3,9.0000,46.0000,97.0000,50.8571,0.0194,4934.0368
11,4,40.0000,43.0000,20.0000,76.2857,0.0054,1525.9461
11,5,-108.0000,-349.0000,-698.0000,106.5714,0.0044,-74388.3996
11,6,-20.0000,192.0000,526.0000,85.0000,0.0054,44711.0428
11,7,-56.0000,22.0000,170.0000,62.8571,0.0134,10686.0095
11,8,137.0000,419.0000,648.0000,135.0000,0.0038,87481.6012
11,9,-90.0000,-141.0000,-111.0000,85.7143,0.0059,-9515.1194
11,10,-85.0000,-239.0000,-368.0000,100.8571,0.0048,-37116.5702
11,11,-37.0000,-92.0000,-143.0000,72.2857,0.0129,-10338.0439
11,12,46.0000,67.0000,140.0000,62.0000,0.0100,8680.6725
11,13,56.0000,-63.0000,-86.0000,118.8571,0.0067,-10222.1375
11,14,-129.0000,-149.0000,-250.0000,84.8571,0.0081,-21215.4917
11,15,-12.0000,227.0000,340.0000,133.0000,0.0042,45220.9594
11,16,11.0000,75.0000,104.0000,71.5714,0.0067,7443.9301
11,17,64.0000,20.0000,-82.0000,78.8571,0.0084,-6466.1181
11,18,-43.0000,-380.0000,-344.0000,164.5714,0.0043,-56614.1967
11,19,215.0000,325.0000,427.0000,101.1429,0.0058,43189.8908
11,20,-177.0000,-190.0000,-112.0000,101.8571,0.0071,-11409.3452
11,21,107.0000,87.0000,96.0000,74.8571,0.0090,7187.0664
11,22,-15.0000,-59.0000,-332.0000,99.4286,0.0046,-33010.5583
11,23,32.0000,211.0000,481.0000,121.5714,0.0038,58476.6640
11,24,-11.0000,-50.0000,-308.0000,95.5714,0.0046,-29436.2276
12,0,149.0000,306.0000,347.0000,99.0000,0.0067,34355.0541
12,1,111.0000,55.0000,51.0000,75.1429,0.0068,3832.6611
12,2,-32.0000,-199.0000,-214.0000,85.7143,0.0075,-18344.3521
12,3,-99.0000,-108.0000,-154.0000,54.2857,0.0153,-8361.6501
12,4,7.0000,-33.0000,-76.0000,49.1429,0.0189,-3735.4808
12,5,-165.0000,-57.0000,292.0000,127.1429,0.0044,37125.4618
12,6,-7.0000,13.0000,-179.0000,73.8571,0.0056,-13220.3554
12,7,21.0000,77.0000,55.0000,62.5714,0.0125,3442.3929
12,8,75.0000,-62.0000,-481.0000,144.5714,0.0043,-69539.1212
12,9,-61.0000,29.0000,170.0000,84.1429,0.0079,14304.5153
12,10,-113.0000,-28.0000,211.0000,77.4286,0.0059,16337.2644
12,11,-1.0000,36.0000,128.0000,47.4286,0.0130,6071.3248
12,12,203.0000,157.0000,90.0000,73.1429,0.0131,6584.9131
12,13,-118.0000,-174.0000,-111.0000,117.1429,0.0068,-13004.0461
12,14,162.0000,291.0000,440.0000,95.2857,0.0062,41927.5247
12,15,-3.0000,9.0000,-218.0000,124.0000,0.0043,-27031.9612
12,16,113.0000,102.0000,27.0000,72.0000,0.0068,1944.6975
12,17,-82.0000,-146.0000,-166.0000,84.1429,0.0094,-13969.0835
12,18,199.0000,242.0000,622.0000,167.7143,0.0039,104319.2413
12,19,92.0000,-123.0000,-448.0000,88.0000,0.0058,-39424.7190
12,20,-221.0000,-44.0000,146.0000,122.7143,0.0072,17915.9701
12,21,-21.0000,-128.0000,-215.0000,62.7143,0.0084,-13484.6407
12,22,-140.0000,-125.0000,-66.0000,107.7143,0.0046,-7109.7198
12,23,-19.0000,-51.0000,-262.0000,98.7143,0.0043,-25863.3606
12,24,-50.0000,-39.0000,11.0000,93.1429,0.0046,1024.3921
13,0,86.0000,-63.0000,-369.0000,109.7143,0.0068,-40484.9987
13,1,62.0000,-49.0000,-104.0000,72.2857,0.0073,-7518.0744
13,2,-93.0000,-61.0000,138.0000,84.8571,0.0075,11709.8263
13,3,3.0000,102.0000,210.0000,45.1429,0.0133,9481.3543
13,4,-86.0000,-93.0000,-60.0000,45.7143,0.0185,-2744.5821
13,5,101.0000,266.0000,323.0000,122.5714,0.0041,39591.6751
13,6,-460.0000,-453.0000,-466.0000,130.1429,0.0044,-60648.5558
13,7,-7.0000,-28.0000,-105.0000,52.7143,0.0142,-5535.3965
13,8,82.0000,7.0000,69.0000,127.0000,0.0045,8763.0318
13,9,-81.0000,-20.0000,-49.0000,63.8571,0.0090,-3129.1800
13,10,53.0000,166.0000,194.0000,74.1429,0.0075,14384.9517
13,11,148.0000,149.0000,113.0000,41.5714,0.0116,4699.3070
13,12,-94.0000,-297.0000,-454.0000,82.1429,0.0072,-37294.9958
13,13,-1.0000,117.0000,291.0000,102.7143,0.0077,29890.7617
13,14,66.0000,-96.0000,-387.0000,100.4286,0.0060,-38866.4334
13,15,-4.0000,-1.0000,-10.0000,122.8571,0.0043,-1228.5758
13,16,-31.0000,-144.0000,-246.0000,68.5714,0.0065,-16869.5055
13,17,164.0000,246.0000,392.0000,103.4286,0.0073,40545.7941
13,18,148.0000,-51.0000,-293.0000,185.1429,0.0041,-54247.0637
13,19,-47.0000,-139.0000,-16.0000,89.0000,0.0062,-1424.8579
13,20,148.0000,369.0000,413.0000,131.5714,0.0050,54340.8318
13,21,-173.0000,-152.0000,-24.0000,80.4286,0.0077,-1931.4515
13,22,119.0000,259.0000,384.0000,120.0000,0.0042,46081.0967
13,23,-136.0000,-117.0000,-66.0000,110.8571,0.0045,-7317.0952
13,24,33.0000,83.0000,122.0000,88.5714,0.0047,10806.1023
14,0,194.0000,108.0000,171.0000,121.2857,0.0070,20740.6172
14,1,-164.0000,-226.0000,-177.0000,68.8571,0.0087,-12189.6747
14,2,-95.0000,-2.0000,59.0000,83.0000,0.0090,4896.9819
14,3,50.0000,47.0000,-55.0000,34.7143,0.0141,-1908.6230
14,4,127.0000,213.0000,306.0000,45.2857,0.0099,13859.5464
14,5,-59.0000,-160.0000,-426.0000,124.7143,0.0042,-53128.9542
14,6,98.0000,558.0000,1011.0000,142.2857,0.0031,143852.6070
14,7,-30.0000,-23.0000,5.0000,42.2857,0.0145,211.0944
14,8,-139.0000,-221.0000,-228.0000,131.4286,0.0049,-29966.7957
14,9,78.0000,159.0000,179.0000,70.1429,0.0120,12557.4861
14,10,31.0000,-22.0000,-188.0000,74.1429,0.0077,-13939.0270
14,11,-82.0000,-230.0000,-379.0000,51.5714,0.0089,-19547.6148
14,12,-57.0000,37.0000,334.0000,79.0000,0.0076,26386.2801
14,13,119.0000,120.0000,3.0000,99.1429,0.0098,298.6087
14,14,-58.0000,-124.0000,-28.0000,94.1429,0.0061,-2636.7529
14,15,94.0000,98.0000,99.0000,94.8571,0.0048,9391.3316
14,16,-182.0000,-151.0000,-7.0000,62.7143,0.0079,-440.1901
14,17,65.0000,-99.0000,-345.0000,83.1429,0.0082,-28685.0961
14,18,-108.0000,-256.0000,-205.0000,174.2857,0.0039,-35729.5818
14,19,-52.0000,-5.0000,134.0000,75.0000,0.0065,10049.9676
14,20,70.0000,-78.0000,-447.0000,118.4286,0.0056,-52938.0099
14,21,63.0000,236.0000,388.0000,63.7143,0.0076,24722.9268
14,22,-65.0000,-184.0000,-443.0000,106.4286,0.0041,-47148.6173
14,23,214.0000,350.0000,467.0000,125.1429,0.0040,58443.1038
14,24,-112.0000,-145.0000,-228.0000,88.2857,0.0048,-20129.8325
15,0,-121.0000,-315.0000,-423.0000,133.4286,0.0055,-56442.0300
15,1,150.0000,314.0000,540.0000,85.1429,0.0067,45979.2584
15,2,89.0000,184.0000,186.0000,90.7143,0.0084,16874.4059
