t_idx,node_idx,curvature,density
4,8,133.000000,25411.0000
4,9,187.000000,18456.0000
4,10,43.000000,17393.0000
4,11,173.000000,24209.0000
4,12,335.000000,18114.0000
4,13,27.000000,25331.0000
4,14,418.000000,26738.0000
4,15,357.000000,26437.0000
4,16,109.000000,25032.0000
4,17,560.000000,19302.0000
4,18,15.000000,28043.0000
4,19,352.000000,20349.0000
4,20,167.000000,12184.0000
4,21,451.000000,18656.0000
4,22,269.000000,19730.0000
4,23,253.000000,20786.0000
4,24,64.000000,13571.0000
5,0,315.000000,10196.0000
5,1,147.000000,15913.0000
5,2,69.000000,15823.0000
5,3,8.000000,16455.0000
5,4,875.000000,17449.0000
5,5,67.000000,23419.0000
5,6,141.000000,22323.0000
5,7,44.000000,11437.0000
5,8,497.000000,24664.0000
5,9,564.000000,17896.0000
5,10,283.000000,16863.0000
5,11,74.000000,23343.0000
5,12,303.000000,17967.0000
5,13,198.000000,24396.0000
5,14,120.000000,25857.0000
5,15,365.000000,25666.0000
5,16,110.000000,24738.0000
5,17,557.000000,19015.0000
5,18,26.000000,27101.0000
5,19,339.000000,19872.0000
5,20,128.000000,11979.0000
5,21,35.000000,18194.0000
5,22,13.000000,18692.0000
5,23,459.000000,19843.0000
5,24,63.000000,13383.0000
6,0,384.000000,10505.0000
6,1,275.000000,16516.0000
6,2,66.000000,16455.0000
6,3,45.000000,17335.0000
6,4,569.000000,18352.0000
6,5,229.000000,24189.0000
6,6,278.000000,23162.0000
6,7,114.000000,12092.0000
6,8,530.000000,25515.0000
6,9,175.000000,18667.0000
6,10,641.000000,17512.0000
6,11,66.000000,24301.0000
6,12,289.000000,18055.0000
6,13,399.000000,25202.0000
6,14,18.000000,26488.0000
6,15,199.000000,26606.0000
6,16,187.000000,25203.0000
6,17,291.000000,19455.0000
6,18,133.000000,27872.0000
6,19,353.000000,20362.0000
6,20,12.000000,11970.0000
6,21,127.000000,18587.0000
6,22,171.000000,19623.0000
6,23,539.000000,20331.0000
6,24,224.000000,13463.0000
7,0,237.000000,10683.0000
7,1,413.000000,16758.0000
7,2,233.000000,16574.0000
7,3,64.000000,17525.0000
7,4,107.000000,18432.0000
7,5,331.000000,24252.0000
7,6,204.000000,22937.0000
7,7,72.000000,12133.0000
7,8,526.000000,25642.0000
7,9,408.000000,18710.0000
7,10,460.000000,17539.0000
7,11,191.000000,24176.0000
7,12,16.000000,18295.0000
7,13,478.000000,25676.0000
7,14,73.000000,26720.0000
7,15,200.000000,26818.0000
7,16,223.000000,25337.0000
7,17,104.000000,19543.0000
7,18,59.000000,27816.0000
7,19,114.000000,20376.0000
7,20,259.000000,12114.0000
7,21,172.000000,18488.0000
7,22,176.000000,19454.0000
7,23,395.000000,20420.0000
7,24,311.000000,13620.0000
8,0,251.000000,9930.0000
8,1,494.000000,15848.0000
8,2,350.000000,15743.0000
8,3,148.000000,16895.0000
8,4,122.000000,17796.0000
8,5,312.000000,23187.0000
8,6,37.000000,22065.0000
8,7,96.000000,11834.0000
8,8,269.000000,24674.0000
8,9,242.000000,18031.0000
8,10,196.000000,16908.0000
8,11,199.000000,23388.0000
8,12,109.000000,17612.0000
8,13,205.000000,24677.0000
8,14,91.000000,26103.0000
8,15,754.000000,25758.0000
8,16,504.000000,24143.0000
8,17,280.000000,18863.0000
8,18,382.000000,27142.0000
8,19,259.000000,19801.0000
8,20,301.000000,11723.0000
8,21,376.000000,17869.0000
8,22,420.000000,18893.0000
8,23,484.000000,19717.0000
8,24,447.000000,13106.0000
9,0,296.000000,10685.0000
9,1,259.000000,16499.0000
9,2,171.000000,16481.0000
9,3,47.000000,17364.0000
9,4,48.000000,18198.0000
9,5,334.000000,24324.0000
9,6,289.000000,23154.0000
9,7,105.000000,12090.0000
9,8,143.000000,25219.0000
9,9,17.000000,18627.0000
9,10,172.000000,17279.0000
9,11,60.000000,24168.0000
9,12,29.000000,18216.0000
9,13,130.000000,25546.0000
9,14,265.000000,26697.0000
9,15,536.000000,26930.0000
9,16,264.000000,25321.0000
9,17,55.000000,19628.0000
9,18,213.000000,28081.0000
9,19,140.000000,20598.0000
9,20,147.000000,11921.0000
9,21,143.000000,18361.0000
9,22,655.000000,19429.0000
9,23,615.000000,20253.0000
9,24,641.000000,13635.0000
10,0,142.000000,10016.0000
10,1,18.000000,15628.0000
10,2,173.000000,15770.0000
10,3,96.000000,16865.0000
10,4,77.000000,17599.0000
10,5,548.000000,23441.0000
10,6,533.000000,22004.0000
10,7,184.000000,11590.0000
10,8,328.000000,24736.0000
10,9,62.000000,18157.0000
10,10,46.000000,16724.0000
10,11,13.000000,23511.0000
10,12,45.000000,17531.0000
10,13,112.000000,24757.0000
10,14,325.000000,25948.0000
10,15,173.000000,25819.0000
10,16,9.000000,24432.0000
10,17,55.000000,19066.0000
10,18,421.000000,26913.0000
10,19,93.000000,19850.0000
10,20,278.000000,11625.0000
10,21,5.000000,17914.0000
10,22,635.000000,18978.0000
10,23,566.000000,19675.0000
10,24,631.000000,13137.0000
11,0,36.000000,10583.0000
11,1,49.000000,16558.0000
11,2,130.000000,16255.0000
11,3,97.000000,17509.0000
11,4,20.000000,18356.0000
11,5,698.000000,24240.0000
11,6,526.000000,22688.0000
11,7,170.000000,12118.0000
11,8,648.000000,25445.0000
11,9,111.000000,18614.0000
11,10,368.000000,17513.0000
11,11,143.000000,24295.0000
11,12,140.000000,18300.0000
11,13,86.000000,25428.0000
11,14,250.000000,26835.0000
11,15,340.000000,26752.0000
11,16,104.000000,25539.0000
11,17,82.000000,19642.0000
11,18,344.000000,28057.0000
11,19,427.000000,20391.0000
11,20,112.000000,12065.0000
11,21,96.000000,18739.0000
11,22,332.000000,19627.0000
11,23,481.000000,20424.0000
11,24,308.000000,13545.0000
12,0,347.000000,10565.0000
12,1,51.000000,16249.0000
12,2,214.000000,16512.0000
12,3,154.000000,17181.0000
12,4,76.000000,18123.0000
12,5,292.000000,24251.0000
12,6,179.000000,22969.0000
12,7,55.000000,12067.0000
12,8,481.000000,25275.0000
12,9,170.000000,18715.0000
12,10,211.000000,17629.0000
12,11,128.000000,24319.0000
12,12,90.000000,18397.0000
12,13,111.000000,25440.0000
12,14,440.000000,26526.0000
12,15,218.000000,26713.0000
12,16,27.000000,25327.0000
12,17,166.000000,19614.0000
12,18,622.000000,27975.0000
12,19,448.000000,20616.0000
12,20,146.000000,12013.0000
12,21,215.000000,18475.0000
12,22,66.000000,19334.0000
12,23,262.000000,20139.0000
12,24,11.000000,13646.0000
13,0,369.000000,9440.0000
13,1,104.000000,14804.0000
13,2,138.000000,14767.0000
13,3,210.000000,15787.0000
13,4,60.000000,16442.0000
13,5,323.000000,21905.0000
13,6,466.000000,20846.0000
13,7,105.000000,10891.0000
13,8,69.000000,22818.0000
13,9,49.000000,16649.0000
13,10,194.000000,15623.0000
13,11,113.000000,21894.0000
13,12,454.000000,16666.0000
13,13,291.000000,22919.0000
13,14,387.000000,24240.0000
13,15,10.000000,24182.0000
13,16,246.000000,22997.0000
13,17,392.000000,17770.0000
13,18,293.000000,25344.0000
13,19,16.000000,18583.0000
13,20,413.000000,10984.0000
13,21,24.000000,16809.0000
13,22,384.000000,17823.0000
13,23,66.000000,18646.0000
13,24,122.000000,12345.0000
14,0,171.000000,10470.0000
14,1,177.000000,16428.0000
14,2,59.000000,16459.0000
14,3,55.000000,17326.0000
14,4,306.000000,18267.0000
14,5,426.000000,24009.0000
14,6,1011.000000,22832.0000
14,7,5.000000,12278.0000
14,8,228.000000,25103.0000
14,9,179.000000,18650.0000
14,10,188.000000,17363.0000
14,11,379.000000,24310.0000
14,12,334.000000,18157.0000
14,13,3.000000,25567.0000
14,14,28.000000,26462.0000
14,15,99.000000,26582.0000
14,16,7.000000,25360.0000
14,17,345.000000,19433.0000
14,18,205.000000,27982.0000
14,19,134.000000,20410.0000
14,20,447.000000,12224.0000
14,21,388.000000,18667.0000
14,22,443.000000,19511.0000
14,23,467.000000,20594.0000
14,24,228.000000,13546.0000
15,0,423.000000,10251.0000
15,1,540.000000,15842.0000
15,2,186.000000,15875.0000
15,3,62.000000,16845.0000
15,4,128.000000,17596.0000
15,5,31.000000,23390.0000
15,6,686.000000,22038.0000
15,7,26.000000,11695.0000
15,8,157.000000,24597.0000
15,9,210.000000,18103.0000
15,10,35.000000,16906.0000
15,11,180.000000,23412.0000
15,12,15.000000,17819.0000
15,13,39.000000,24638.0000
15,14,89.000000,25827.0000
15,15,139.000000,25817.0000
15,16,238.000000,24521.0000
15,17,150.000000,18864.0000
15,18,617.000000,27145.0000
15,19,155.000000,19722.0000
15,20,71.000000,11811.0000
15,21,386.000000,18059.0000
15,22,280.000000,19007.0000
15,23,589.000000,19875.0000
15,24,232.000000,13019.0000
16,0,590.000000,10620.0000
16,1,579.000000,16609.0000
16,2,261.000000,16346.0000
16,3,123.000000,17539.0000
16,4,307.000000,18388.0000
16,5,408.000000,24055.0000
16,6,144.000000,22872.0000
16,7,24.000000,12044.0000
16,8,224.000000,25473.0000
16,9,37.000000,18571.0000
16,10,102.000000,17419.0000
16,11,128.000000,24320.0000
16,12,189.000000,18244.0000
16,13,321.000000,25346.0000
16,14,107.000000,26697.0000
16,15,126.000000,26598.0000
16,16,33.000000,25407.0000
16,17,72.000000,19559.0000
16,18,806.000000,27872.0000
16,19,478.000000,20416.0000
16,20,97.000000,12009.0000
16,21,243.000000,18482.0000
16,22,153.000000,19552.0000
16,23,206.000000,20664.0000
16,24,68.000000,13678.0000
17,0,326.000000,10281.0000
17,1,356.000000,16058.0000
17,2,162.000000,15977.0000
17,3,111.000000,17120.0000
17,4,99.000000,17775.0000
17,5,293.000000,23427.0000
17,6,270.000000,22154.0000
17,7,5.000000,11776.0000
17,8,172.000000,24519.0000
17,9,46.000000,18037.0000
17,10,184.000000,16884.0000
17,11,95.000000,23439.0000
17,12,220.000000,17567.0000
17,13,173.000000,24725.0000
17,14,53.000000,25818.0000
17,15,574.000000,25855.0000
17,16,210.000000,24433.0000
17,17,123.000000,18877.0000
17,18,775.000000,26904.0000
17,19,444.000000,19730.0000
17,20,57.000000,11616.0000
17,21,71.000000,17972.0000
17,22,248.000000,18941.0000
17,23,8.000000,19703.0000
17,24,351.000000,13128.0000
18,0,14.000000,10472.0000
18,1,132.000000,16279.0000
18,2,537.000000,16377.0000
18,3,371.000000,17224.0000
18,4,288.000000,18090.0000
18,5,290.000000,24237.0000
18,6,391.000000,22809.0000
18,7,18.000000,11856.0000
18,8,117.000000,25420.0000
18,9,96.000000,18339.0000
18,10,248.000000,17429.0000
18,11,414.000000,24044.0000
18,12,95.000000,18295.0000
18,13,9.000000,25469.0000
18,14,86.000000,27049.0000
18,15,826.000000,26378.0000
18,16,84.000000,25271.0000
18,17,381.000000,19618.0000
18,18,179.000000,28051.0000
18,19,119.000000,20509.0000
18,20,57.000000,12044.0000
18,21,194.000000,18490.0000
18,22,164.000000,19310.0000
18,23,152.000000,20422.0000
18,24,322.000000,13536.0000
19,0,164.000000,10515.0000
19,1,162.000000,16572.0000
19,2,391.000000,16444.0000
19,3,684.000000,17356.0000
19,4,93.000000,18204.0000
19,5,673.000000,23978.0000
19,6,129.000000,22847.0000
19,7,170.000000,12116.0000
19,8,133.000000,25496.0000
19,9,176.000000,18777.0000
19,10,235.000000,17443.0000
19,11,241.000000,24202.0000
19,12,217.000000,18244.0000
19,13,121.000000,25226.0000
19,14,46.000000,26400.0000
19,15,330.000000,26709.0000
19,16,217.000000,25550.0000
19,17,176.000000,19591.0000
19,18,297.000000,27997.0000
19,19,311.000000,20585.0000
19,20,38.000000,11980.0000
19,21,413.000000,18671.0000
19,22,326.000000,19439.0000
19,23,114.000000,20457.0000
19,24,13.000000,13687.0000
20,0,206.000000,10340.0000
20,1,74.000000,16009.0000
20,2,24.000000,15939.0000
20,3,354.000000,16746.0000
20,4,116.000000,17688.0000
20,5,550.000000,23397.0000
20,6,249.000000,22136.0000
20,7,253.000000,11725.0000
20,8,144.000000,24624.0000
20,9,284.000000,18141.0000
20,10,121.000000,16562.0000
20,11,452.000000,23086.0000
20,12,254.000000,17449.0000
20,13,243.000000,24736.0000
20,14,318.000000,25983.0000
20,15,17.000000,25719.0000
20,16,318.000000,24483.0000
20,17,315.000000,18925.0000
20,18,25.000000,27058.0000
20,19,73.000000,19814.0000
20,20,98.000000,11578.0000
20,21,420.000000,17912.0000
20,22,428.000000,18840.0000
20,23,196.000000,19914.0000
20,24,196.000000,13298.0000
21,0,100.000000,10599.0000
21,1,140.000000,16456.0000
21,2,65.000000,16603.0000
21,3,25.000000,17321.0000
21,4,142.000000,18320.0000
21,5,338.000000,24116.0000
21,6,82.000000,22985.0000
21,7,54.000000,12168.0000
21,8,395.000000,25399.0000
21,9,147.000000,18752.0000
21,10,201.000000,17308.0000
21,11,705.000000,24163.0000
21,12,378.000000,18230.0000
21,13,606.000000,25360.0000
21,14,465.000000,26525.0000
21,15,183.000000,26906.0000
21,16,18.000000,25510.0000
21,17,220.000000,19473.0000
21,18,348.000000,28011.0000
21,19,180.000000,20211.0000
21,20,294.000000,12122.0000
21,21,363.000000,18662.0000
21,22,351.000000,19658.0000
21,23,197.000000,20590.0000
21,24,29.000000,13620.0000
22,0,112.000000,10272.0000
22,1,3.000000,15856.0000
22,2,74.000000,16029.0000
22,3,39.000000,16831.0000
22,4,242.000000,17776.0000
22,5,411.000000,23298.0000
22,6,303.000000,22207.0000
22,7,125.000000,11766.0000
22,8,849.000000,24737.0000
22,9,144.000000,18191.0000
22,10,131.000000,16833.0000
22,11,69.000000,23389.0000
22,12,338.000000,17723.0000
22,13,480.000000,24378.0000
22,14,129.000000,25652.0000
22,15,532.000000,25653.0000
22,16,2.000000,24647.0000
22,17,37.000000,18782.0000
22,18,217.000000,26733.0000
22,19,268.000000,19640.0000
22,20,248.000000,11594.0000
22,21,100.000000,17812.0000
22,22,541.000000,18983.0000
22,23,197.000000,20037.0000
22,24,221.000000,13293.0000
23,0,291.000000,6690.0000
23,1,248.000000,10620.0000
23,2,241.000000,10560.0000
23,3,63.000000,11224.0000
23,4,85.000000,11901.0000
23,5,510.000000,15596.0000
23,6,401.000000,14932.0000
23,7,95.000000,7811.0000
23,8,917.000000,16462.0000
23,9,455.000000,11887.0000
23,10,210.000000,11090.0000
23,11,220.000000,15591.0000
23,12,46.000000,11608.0000
23,13,70.000000,16392.0000
23,14,63.000000,17332.0000
23,15,601.000000,17305.0000
23,16,334.000000,16408.0000
23,17,55.000000,12640.0000
23,18,105.000000,18064.0000
23,19,389.000000,13108.0000
23,20,37.000000,7561.0000
23,21,255.000000,11957.0000
23,22,342.000000,12624.0000
23,23,515.000000,13241.0000
23,24,484.000000,8808.0000
