t_idx,node_idx,local_internal_energy_u,local_entropy_s,local_temperature_t,local_grad_t
2,1,16557.0000,1.5842,54.0761,401.5194
2,2,16362.0000,1.5844,106.9486,145.0435
2,3,17396.0000,1.5847,181.9786,-168.2858
2,4,18068.0000,1.5835,162.7070,-159.8695
2,5,24366.0000,1.9986,160.8671,-27.2514
2,6,22957.0000,1.9993,287.6402,-718.3231
2,7,11857.0000,0.9994,52.4277,158.2020
2,8,25764.0000,1.9998,93.8450,72.8892
2,9,18401.0000,1.5832,100.3505,-130.8715
2,10,17378.0000,1.5839,84.1203,144.7632
2,11,24440.0000,1.9995,110.3459,43.5341
2,12,18325.0000,1.5843,179.8295,-277.2527
2,13,25420.0000,1.9992,52.7531,158.7987
2,14,26584.0000,1.9993,24.3447,288.7887
2,15,26546.0000,1.9995,74.2533,125.8146
2,16,25539.0000,2.0000,60.4042,284.4955
2,17,19234.0000,1.5827,23.9072,171.4594
2,18,28068.0000,1.9993,215.6623,-565.9314
2,19,20401.0000,1.5832,118.4858,-19.2466
2,20,11885.0000,0.9996,117.7115,106.0900
2,21,18719.0000,1.5832,161.6835,-212.9265
2,22,19657.0000,1.5843,94.0083,33.5459
2,23,20563.0000,1.5837,79.6339,167.4103
2,24,13629.0000,1.0000,96.6414,4.8369
3,0,10321.0000,0.9999,87.5368,22.7349
3,1,16070.0000,1.5844,85.6691,282.8480
3,2,16026.0000,1.5847,112.1394,107.2551
3,3,16619.0000,1.5848,191.6056,-193.2010
3,4,17766.0000,1.5839,152.6636,-104.0930
3,5,23132.0000,1.9984,143.2829,36.5227
3,6,22158.0000,1.9997,260.7128,-559.5128
3,7,11785.0000,0.9997,50.6804,138.6538
3,8,24669.0000,1.9997,111.6121,36.5323
3,9,17946.0000,1.5839,87.3509,-13.5224
3,10,16870.0000,1.5847,95.4237,123.8529
3,11,23423.0000,1.9995,142.2471,-85.0716
3,12,17648.0000,1.5843,155.7376,-155.4093
3,13,24666.0000,1.9994,45.7240,313.2189
3,14,25885.0000,1.9991,99.6829,50.0501
3,15,25849.0000,1.9994,110.9020,-9.7155
3,16,24524.0000,1.9994,82.0564,234.3530
3,17,18880.0000,1.5837,86.2380,90.5979
3,18,26887.0000,1.9994,205.2077,-378.9989
3,19,19671.0000,1.5836,162.2781,-109.8919
3,20,11621.0000,0.9994,134.3233,40.7828
3,21,17877.0000,1.5841,153.6919,-143.7915
3,22,18791.0000,1.5841,100.9043,30.8495
3,23,19684.0000,1.5838,68.9687,184.7025
3,24,13186.0000,0.9999,85.4967,60.2534
4,0,10423.0000,1.0000,92.0999,25.1139
4,1,16463.0000,1.5836,94.7304,229.1873
4,2,16547.0000,1.5847,114.5834,83.4190
4,3,17420.0000,1.5846,180.7661,-138.3692
4,4,18261.0000,1.5843,179.4915,-152.2311
4,5,24090.0000,1.9986,129.7074,104.7966
4,6,23126.0000,1.9992,240.5123,-471.7711
4,7,12140.0000,1.0000,45.5060,216.4085
4,8,25411.0000,1.9994,159.9712,-113.5441
4,9,18456.0000,1.5822,127.9290,-68.6121
4,10,17393.0000,1.5847,94.5571,127.9215
4,11,24209.0000,1.9999,151.2569,-146.2700
4,12,18114.0000,1.5839,145.7524,-139.8147
4,13,25331.0000,1.9991,42.3764,305.8591
4,14,26738.0000,1.9995,89.2130,143.3259
4,15,26437.0000,1.9993,105.1875,-18.6483
4,16,25032.0000,1.9990,81.3117,214.4290
4,17,19302.0000,1.5841,109.6978,33.2278
4,18,28043.0000,1.9996,188.1325,-326.5468
4,19,20349.0000,1.5834,145.1791,-61.2347
4,20,12184.0000,0.9989,121.5737,40.0843
4,21,18656.0000,1.5837,137.4793,-119.2716
4,22,19730.0000,1.5839,90.2809,58.2278
4,23,20786.0000,1.5840,86.4037,95.6745
4,24,13571.0000,1.0000,76.4722,78.6383
5,0,10196.0000,1.0000,101.3783,-8.0634
5,1,15913.0000,1.5843,86.8167,227.1376
5,2,15823.0000,1.5841,107.8765,113.0005
5,3,16455.0000,1.5846,166.6260,-105.6335
5,4,17449.0000,1.5842,188.3054,-207.7215
5,5,23419.0000,1.9990,119.1224,124.2693
5,6,22323.0000,1.9993,219.5834,-420.3124
5,7,11437.0000,0.9986,42.4163,228.9844
5,8,24664.0000,1.9997,148.1524,-77.2043
5,9,17896.0000,1.5820,125.5115,-83.2779
5,10,16863.0000,1.5845,115.6682,44.2155
5,11,23343.0000,1.9991,144.2059,-97.4346
5,12,17967.0000,1.5845,139.1378,-110.7789
5,13,24396.0000,1.9995,66.3970,178.0921
5,14,25857.0000,1.9997,82.4662,160.7926
5,15,25666.0000,1.9991,97.8856,20.9794
5,16,24738.0000,1.9995,77.7403,198.1709
5,17,19015.0000,1.5834,102.6879,41.6986
5,18,27101.0000,1.9995,173.4199,-266.0435
5,19,19872.0000,1.5837,141.7847,-71.6351
5,20,11979.0000,0.9993,113.2261,40.5886
5,21,18194.0000,1.5833,127.9028,-97.7777
5,22,18692.0000,1.5838,94.9645,46.3949
5,23,19843.0000,1.5826,105.4999,29.4958
5,24,13383.0000,0.9997,77.6110,92.0625
6,0,10505.0000,1.0000,93.9033,8.0500
6,1,16516.0000,1.5843,91.6475,183.3720
6,2,16455.0000,1.5842,104.2092,115.0529
6,3,17335.0000,1.5837,155.0206,-75.4287
6,4,18352.0000,1.5845,179.3637,-187.1004
6,5,24189.0000,1.9994,118.6218,110.4786
6,6,23162.0000,1.9992,209.3906,-384.4241
6,7,12092.0000,0.9998,48.1926,229.2393
6,8,25515.0000,1.9998,147.7775,-64.5389
6,9,18667.0000,1.5831,146.2609,-147.3969
6,10,17512.0000,1.5848,124.3865,-1.4698
6,11,24301.0000,1.9997,138.6596,-76.1012
6,12,18055.0000,1.5846,128.8209,-83.1033
6,13,25202.0000,1.9997,72.7773,139.9692
6,14,26488.0000,1.9989,82.3249,150.7872
6,15,26606.0000,1.9996,91.4719,33.1048
6,16,25203.0000,1.9993,71.9830,189.4372
6,17,19455.0000,1.5831,95.4155,79.2655
6,18,27872.0000,1.9991,164.1164,-244.7541
6,19,20362.0000,1.5839,136.9263,-76.7536
6,20,11970.0000,0.9995,106.9898,33.2580
6,21,18587.0000,1.5837,118.4168,-86.1619
6,22,19623.0000,1.5842,90.1156,40.5305
6,23,20331.0000,1.5838,100.9886,25.7596
6,24,13463.0000,1.0000,74.4934,88.9281
7,0,10683.0000,0.9998,88.6444,-6.5812
7,1,16758.0000,1.5840,93.1201,121.5825
7,2,16574.0000,1.5842,77.5876,120.0027
7,3,17525.0000,1.5849,156.9777,-91.5503
7,4,18432.0000,1.5835,184.4828,-201.5197
7,5,24252.0000,1.9992,101.7799,137.2560
7,6,22937.0000,1.9995,155.3206,-261.8931
7,7,12133.0000,0.9995,52.7412,219.2309
7,8,25642.0000,1.9997,142.2100,-32.2288
7,9,18710.0000,1.5838,140.2304,-108.5311
7,10,17539.0000,1.5842,108.8005,-27.6111
7,11,24176.0000,1.9994,86.9018,126.9767
7,12,18295.0000,1.5847,134.3011,-75.7437
7,13,25676.0000,1.9988,89.8672,77.4682
7,14,26720.0000,1.9996,110.1179,53.3916
7,15,26818.0000,2.0000,138.1376,-93.5782
7,16,25337.0000,1.9993,120.5955,8.9948
7,17,19543.0000,1.5837,117.2090,31.7770
7,18,27816.0000,1.9994,144.5771,-95.4450
7,19,20376.0000,1.5837,133.0558,-50.3970
7,20,12114.0000,0.9997,97.7636,70.8101
7,21,18488.0000,1.5832,132.0362,-73.8170
7,22,19454.0000,1.5836,103.9325,59.9284
7,23,20420.0000,1.5840,101.5520,30.8376
7,24,13620.0000,1.0000,86.9842,60.6395
8,0,9930.0000,0.9999,81.7627,0.3113
8,1,15848.0000,1.5840,94.7831,-41.7121
8,2,15743.0000,1.5838,69.0537,101.4524
8,3,16895.0000,1.5843,43.3142,174.7699
8,4,17796.0000,1.5844,149.7278,-198.6637
8,5,23187.0000,1.9989,60.2017,172.0075
8,6,22065.0000,1.9996,117.5602,-155.4914
8,7,11834.0000,0.9996,53.2725,176.4877
8,8,24674.0000,1.9986,153.9329,-137.8295
8,9,18031.0000,1.5834,133.3049,-73.4549
8,10,16908.0000,1.5843,109.2905,-72.3959
8,11,23388.0000,1.9997,90.7110,60.7649
8,12,17612.0000,1.5846,95.7109,29.2390
8,13,24677.0000,1.9995,98.0069,46.6454
8,14,26103.0000,1.9994,134.6678,-15.7426
8,15,25758.0000,1.9998,153.0923,-160.4781
8,16,24143.0000,1.9994,98.7514,78.1231
8,17,18863.0000,1.5839,119.2545,40.6916
8,18,27142.0000,1.9997,151.7345,-63.1250
8,19,19801.0000,1.5836,130.4823,-27.3993
8,20,11723.0000,0.9996,108.3298,12.6657
8,21,17869.0000,1.5837,133.6144,-90.3635
8,22,18893.0000,1.5841,103.3986,102.0814
8,23,19717.0000,1.5838,125.5704,-28.5194
8,24,13106.0000,1.0000,93.0587,69.9353
9,0,10685.0000,1.0000,87.6661,-15.9956
9,1,16499.0000,1.5844,88.8512,-51.0520
9,2,16481.0000,1.5842,70.4855,54.5865
9,3,17364.0000,1.5838,58.7457,138.3239
9,4,18198.0000,1.5845,147.5281,-174.4085
9,5,24324.0000,1.9994,78.1819,73.3027
9,6,23154.0000,1.9993,69.0897,54.4300
9,7,12090.0000,0.9993,50.4259,181.3943
9,8,25219.0000,1.9992,159.0040,-140.5646
9,9,18627.0000,1.5843,134.7181,-75.4392
9,10,17279.0000,1.5845,109.2871,-91.2126
9,11,24168.0000,1.9996,93.2703,0.8722
9,12,18216.0000,1.5849,72.8930,94.9772
9,13,25546.0000,1.9991,99.1908,66.2454
9,14,26697.0000,1.9994,135.0235,8.7768
9,15,26930.0000,1.9994,156.5330,-126.8166
9,16,25321.0000,1.9998,96.3857,23.3151
9,17,19628.0000,1.5838,119.2853,40.9211
9,18,28081.0000,1.9997,171.3907,-136.6869
9,19,20598.0000,1.5831,129.0354,20.3369
9,20,11921.0000,0.9987,107.9834,-56.9121
9,21,18361.0000,1.5837,86.1617,78.2320
9,22,19429.0000,1.5837,132.3480,-26.0653
9,23,20253.0000,1.5838,128.2841,35.6534
9,24,13635.0000,0.9998,116.7670,23.7855
10,0,10016.0000,0.9999,87.4878,-8.3710
10,1,15628.0000,1.5832,87.0721,-21.7495
10,2,15770.0000,1.5844,79.5326,69.8884
10,3,16865.0000,1.5837,47.2211,199.9265
10,4,17599.0000,1.5848,145.0348,-138.0547
10,5,23441.0000,1.9989,109.4830,1.5526
10,6,22004.0000,1.9986,104.7578,-39.7866
10,7,11590.0000,0.9998,59.5133,161.1392
10,8,24736.0000,1.9995,190.3153,-276.7956
10,9,18157.0000,1.5834,135.1311,-64.1981
10,10,16724.0000,1.5843,116.2404,-94.5905
10,11,23511.0000,1.9996,103.1571,2.8395
10,12,17531.0000,1.5849,71.4411,93.3070
10,13,24757.0000,1.9995,97.1903,83.2559
10,14,25948.0000,1.9992,94.8167,183.9604
10,15,25819.0000,1.9993,164.5604,-162.7293
10,16,24432.0000,1.9994,97.2793,33.6586
10,17,19066.0000,1.5839,91.3665,55.2820
10,18,26913.0000,1.9996,184.3550,-236.0787
10,19,19850.0000,1.5821,99.4337,93.0414
10,20,11625.0000,0.9991,94.1107,-33.1630
10,21,17914.0000,1.5834,83.6172,57.2260
10,22,18978.0000,1.5832,116.6876,40.6454
10,23,19675.0000,1.5844,142.5306,-10.9283
10,24,13137.0000,1.0000,115.6210,10.7224
11,0,10583.0000,0.9998,66.9407,33.3739
11,1,16558.0000,1.5840,80.0304,-26.4052
11,2,16255.0000,1.5846,87.2250,31.3855
11,3,17509.0000,1.5844,44.9149,141.8848
11,4,18356.0000,1.5843,74.1716,42.8044
11,5,24240.0000,1.9996,122.4275,-101.3898
11,6,22688.0000,1.9993,101.8302,-32.6592
11,7,12118.0000,0.9994,65.3802,44.5500
11,8,25445.0000,1.9996,155.0242,-227.7234
11,9,18614.0000,1.5827,101.1388,7.6134
11,10,17513.0000,1.5846,124.2897,-131.4103
11,11,24295.0000,1.9991,84.9787,70.8692
11,12,18300.0000,1.5845,69.2549,125.5700
11,13,25428.0000,1.9996,86.5509,116.6667
11,14,26835.0000,1.9992,94.6353,144.7673
11,15,26752.0000,1.9990,160.8288,-154.7888
11,16,25539.0000,1.9990,98.1134,9.8472
11,17,19642.0000,1.5830,90.6255,51.9606
11,18,28057.0000,1.9994,191.1078,-244.1263
11,19,20391.0000,1.5843,128.0630,11.9902
11,20,12065.0000,0.9994,110.9317,-65.3701
11,21,18739.0000,1.5830,87.2384,60.0844
11,22,19627.0000,1.5839,112.7544,46.5820
11,23,20424.0000,1.5842,136.7779,7.9742
11,24,13545.0000,0.9999,114.4458,35.9493
12,0,10565.0000,0.9999,101.3543,-25.7864
12,1,16249.0000,1.5848,84.2419,-4.2596
12,2,16512.0000,1.5848,92.6803,8.9281
12,3,17181.0000,1.5848,47.9426,133.9877
12,4,18123.0000,1.5844,54.0276,108.9832
12,5,24251.0000,1.9990,139.5459,-140.8570
12,6,22969.0000,1.9993,99.1692,-9.6096
12,7,12067.0000,0.9999,63.2155,28.0650
12,8,25275.0000,1.9996,159.9079,-240.9791
12,9,18715.0000,1.5838,100.4685,7.0404
12,10,17629.0000,1.5842,86.4455,-24.0535
12,11,24319.0000,2.0000,70.5992,112.2120
12,12,18397.0000,1.5843,72.0034,89.4574
12,13,25440.0000,1.9996,110.3070,34.7875
12,14,26526.0000,1.9989,104.6105,129.6801
12,15,26713.0000,1.9994,161.2600,-126.5223
12,16,25327.0000,1.9996,98.6871,-18.9241
12,17,19614.0000,1.5842,85.3224,49.3438
12,18,27975.0000,1.9997,192.5846,-289.2189
12,19,20616.0000,1.5837,100.2322,90.8501
12,20,12013.0000,0.9994,120.3351,-96.7050
12,21,18475.0000,1.5834,71.9617,120.0758
12,22,19334.0000,1.5832,116.9388,-2.5781
12,23,20139.0000,1.5832,115.0168,78.1127
12,24,13646.0000,0.9996,113.6396,-12.0303
13,0,9440.0000,0.9998,111.3498,-54.2042
13,1,14804.0000,1.5841,67.5969,135.6763
13,2,14767.0000,1.5848,100.8984,71.3865
13,3,15787.0000,1.5833,50.1276,114.2338
13,4,16442.0000,1.5845,61.2452,65.5182
13,5,21905.0000,1.9993,135.7744,-82.5897
13,6,20846.0000,1.9996,176.9898,-343.3881
13,7,10891.0000,0.9997,60.1115,7.6339
13,8,22818.0000,1.9989,139.0149,-189.8796
13,9,16649.0000,1.5837,66.6116,114.0967
13,10,15623.0000,1.5834,85.7421,-10.7177
13,11,21894.0000,1.9991,60.3013,209.7211
13,12,16666.0000,1.5841,85.3090,56.6253
13,13,22919.0000,1.9993,94.3757,81.7729
13,14,24240.0000,1.9990,102.5487,128.6623
13,15,24182.0000,1.9995,160.6514,-131.2647
13,16,22997.0000,1.9994,93.8185,32.5285
13,17,17770.0000,1.5833,114.8051,-68.8199
13,18,25344.0000,1.9997,190.6616,-272.1838
13,19,18583.0000,1.5837,106.4350,96.9201
13,20,10984.0000,0.9989,132.9918,-79.1336
13,21,16809.0000,1.5842,101.5410,54.6723
13,22,17823.0000,1.5837,132.4849,-14.4349
13,23,18646.0000,1.5840,120.8274,71.4226
13,24,12345.0000,1.0000,110.7584,5.7456
14,0,10470.0000,1.0000,129.8448,-77.1302
14,1,16428.0000,1.5845,83.9079,108.8283
14,2,16459.0000,1.5845,98.6515,106.0450
14,3,17326.0000,1.5848,44.2945,148.0395
14,4,18267.0000,1.5843,60.4291,52.8436
14,5,24009.0000,1.9988,136.5859,-82.2500
14,6,22832.0000,1.9994,186.4126,-357.0238
14,7,12278.0000,0.9989,48.3495,35.3689
14,8,25103.0000,1.9994,141.4869,-193.1963
14,9,18650.0000,1.5839,71.6388,65.2026
14,10,17363.0000,1.5847,85.7421,2.4917
14,11,24310.0000,1.9998,69.4815,168.4309
14,12,18157.0000,1.5839,91.5851,25.5311
14,13,25567.0000,1.9994,91.8997,52.2603
14,14,26462.0000,1.9992,104.0973,81.9977
14,15,26582.0000,1.9996,109.6944,33.7386
14,16,25360.0000,1.9992,82.3023,24.0462
14,17,19433.0000,1.5845,90.2828,5.3041
14,18,27982.0000,1.9995,174.7175,-242.1364
14,19,20410.0000,1.5845,100.4163,74.2797
14,20,12224.0000,0.9995,132.2420,-90.4044
14,21,18667.0000,1.5838,82.4945,90.6574
14,22,19511.0000,1.5834,123.5966,-36.0753
14,23,20594.0000,1.5837,142.5256,-18.7345
14,24,13546.0000,0.9998,110.5282,21.8854
15,0,10251.0000,1.0000,137.0479,-78.9412
15,1,15842.0000,1.5840,93.5750,89.9790
15,2,15875.0000,1.5847,101.5796,102.6369
15,3,16845.0000,1.5848,46.4323,191.5077
15,4,17596.0000,1.5847,92.8220,-38.5047
15,5,23390.0000,1.9996,144.4076,-101.3217
15,6,22038.0000,1.9994,187.2239,-324.6712
15,7,11695.0000,0.9996,45.6750,71.5265
15,8,24597.0000,1.9994,147.8539,-188.2217
15,9,18103.0000,1.5843,70.0545,65.0455
15,10,16906.0000,1.5841,83.1038,28.3615
15,11,23412.0000,1.9997,84.6621,110.8915
15,12,17819.0000,1.5845,91.4312,23.8097
15,13,24638.0000,1.9991,94.7986,50.5207
15,14,25827.0000,1.9993,95.9098,109.6513
15,15,25817.0000,1.9997,104.7356,38.9416
15,16,24521.0000,1.9996,84.4137,31.0449
15,17,18864.0000,1.5846,81.6801,48.8659
15,18,27145.0000,1.9995,168.9580,-223.8669
15,19,19722.0000,1.5829,127.9418,-49.2167
15,20,11811.0000,0.9994,130.5860,-81.8699
15,21,18059.0000,1.5839,87.8707,61.1012
15,22,19007.0000,1.5837,109.7137,-13.1569
15,23,19875.0000,1.5839,123.3780,-7.4915
15,24,13019.0000,0.9997,83.9706,83.3786
16,0,10620.0000,0.9998,140.7084,-72.1825
16,1,16609.0000,1.5850,107.7864,46.7984
16,2,16346.0000,1.5843,101.4479,94.3945
16,3,17539.0000,1.5843,56.9629,176.2199
16,4,18388.0000,1.5846,91.3862,-37.9709
16,5,24055.0000,1.9994,147.9361,-113.7065
16,6,22872.0000,1.9993,172.4864,-246.7124
16,7,12044.0000,0.9990,31.3128,91.3226
16,8,25473.0000,1.9990,147.9119,-197.4178
16,9,18571.0000,1.5826,62.5620,62.5877
16,10,17419.0000,1.5845,85.5434,46.8993
16,11,24320.0000,1.9996,86.0626,101.9750
16,12,18244.0000,1.5840,116.0190,-36.5452
16,13,25346.0000,1.9989,100.6769,35.6792
16,14,26697.0000,1.9998,92.3454,135.0552
16,15,26598.0000,1.9990,112.0426,1.7266
16,16,25407.0000,1.9992,87.5189,50.8662
16,17,19559.0000,1.5838,71.0490,76.9179
16,18,27872.0000,1.9993,184.7991,-281.6134
16,19,20416.0000,1.5846,135.1575,-78.6137
16,20,12009.0000,0.9994,138.4496,-74.0627
16,21,18482.0000,1.5835,86.8174,42.4184
16,22,19552.0000,1.5842,76.9023,86.1906
16,23,20664.0000,1.5838,118.0374,-21.3999
16,24,13678.0000,1.0000,71.0108,111.1733
17,0,10281.0000,0.9999,129.3210,-30.1481
17,1,16058.0000,1.5847,108.0164,78.7778
17,2,15977.0000,1.5843,120.4775,37.5403
17,3,17120.0000,1.5846,68.9054,126.4369
17,4,17775.0000,1.5840,109.7957,-116.5436
17,5,23427.0000,1.9999,115.3410,36.3113
17,6,22154.0000,1.9985,204.6007,-378.7392
17,7,11776.0000,0.9998,28.3794,114.8072
17,8,24519.0000,1.9995,115.5588,-83.6025
17,9,18037.0000,1.5841,61.7701,41.8604
17,10,16884.0000,1.5849,65.0510,145.2444
17,11,23439.0000,1.9997,95.8285,82.5202
17,12,17567.0000,1.5844,124.0915,-67.5671
17,13,24725.0000,1.9990,108.6105,16.3079
17,14,25818.0000,1.9995,91.7259,97.5453
17,15,25855.0000,1.9995,147.8546,-140.7997
17,16,24433.0000,1.9997,87.5720,104.7710
17,17,18877.0000,1.5836,83.2326,32.0954
17,18,26904.0000,1.9995,157.0467,-156.2820
17,19,19730.0000,1.5839,128.2973,-72.2270
17,20,11616.0000,1.0000,152.0843,-92.7927
17,21,17972.0000,1.5840,87.2844,75.1924
17,22,18941.0000,1.5838,97.3894,46.9979
17,23,19703.0000,1.5838,104.0271,14.7405
17,24,13128.0000,1.0000,72.3856,87.5532
18,0,10472.0000,1.0000,96.8791,17.1182
18,1,16279.0000,1.5846,109.0856,96.1034
18,2,16377.0000,1.5845,101.7907,74.9590
18,3,17224.0000,1.5843,111.2985,17.0900
18,4,18090.0000,1.5848,109.6484,-88.9289
18,5,24237.0000,1.9997,132.2513,25.8537
18,6,22809.0000,1.9996,215.1828,-413.5311
18,7,11856.0000,0.9997,26.9497,108.7307
18,8,25420.0000,1.9996,101.7682,-29.5677
18,9,18339.0000,1.5838,52.9817,72.5192
18,10,17429.0000,1.5846,68.2693,121.4670
18,11,24044.0000,1.9998,104.0724,80.2866
18,12,18295.0000,1.5842,120.4117,-76.1204
18,13,25469.0000,1.9996,126.6095,-39.6344
18,14,27049.0000,1.9996,82.6238,170.1251
18,15,26378.0000,1.9991,147.8560,-93.6455
18,16,25271.0000,1.9991,86.5146,109.1713
18,17,19618.0000,1.5830,102.7464,-43.0448
18,18,28051.0000,1.9997,169.4963,-213.1036
18,19,20509.0000,1.5834,129.5888,-39.5402
18,20,12044.0000,0.9989,130.3308,-57.3603
18,21,18490.0000,1.5841,82.8896,83.3346
18,22,19310.0000,1.5839,115.1581,-9.9159
18,23,20422.0000,1.5838,104.8128,47.1998
18,24,13536.0000,0.9998,76.9837,80.4342
19,0,10515.0000,1.0000,95.8524,12.3501
19,1,16572.0000,1.5844,102.1018,121.0988
19,2,16444.0000,1.5848,101.9530,61.7449
19,3,17356.0000,1.5849,114.9229,8.9218
19,4,18204.0000,1.5836,113.0441,-81.8105
19,5,23978.0000,1.9993,138.5445,1.5868
19,6,22847.0000,1.9998,216.6290,-414.1625
19,7,12116.0000,0.9992,47.2099,73.5287
19,8,25496.0000,1.9995,95.1892,-21.4962
19,9,18777.0000,1.5845,54.9044,105.1911
19,10,17443.0000,1.5845,55.1225,110.0431
19,11,24202.0000,1.9993,109.7543,55.4756
19,12,18244.0000,1.5845,63.7034,2.2752
19,13,25226.0000,1.9997,129.0236,-67.2022
19,14,26400.0000,1.9997,52.7675,306.7524
19,15,26709.0000,1.9995,147.8262,-94.2786
19,16,25550.0000,1.9992,93.7176,43.6115
19,17,19591.0000,1.5846,127.5051,-153.2459
19,18,27997.0000,1.9995,166.1045,-235.1014
19,19,20585.0000,1.5827,121.5975,24.2272
19,20,11980.0000,0.9998,44.5453,71.8106
19,21,18671.0000,1.5827,97.1979,-45.1505
19,22,19439.0000,1.5844,108.1803,27.6084
19,23,20457.0000,1.5831,107.1253,48.3190
19,24,13687.0000,1.0000,95.4102,37.9025
20,0,10340.0000,1.0000,97.7063,13.7391
20,1,16009.0000,1.5847,107.3510,15.2987
20,2,15939.0000,1.5847,101.8007,-34.1506
20,3,16746.0000,1.5846,120.2519,-20.6120
20,4,17688.0000,1.5842,101.6647,-30.7867
20,5,23397.0000,1.9996,131.1281,-9.4232
20,6,22136.0000,1.9996,119.3935,22.7619
20,7,11725.0000,0.9996,47.1346,61.7642
20,8,24624.0000,1.9994,106.8208,-43.0946
20,9,18141.0000,1.5829,54.3687,110.0355
20,10,16562.0000,1.5842,54.1517,194.1662
20,11,23086.0000,1.9995,160.0562,-200.8639
20,12,17449.0000,1.5836,94.7644,-55.6535
20,13,24736.0000,1.9992,168.6228,-138.4964
20,14,25983.0000,1.9999,97.0272,176.1134
20,15,25719.0000,1.9995,147.7831,-51.8948
20,16,24483.0000,1.9998,97.1931,95.9498
20,17,18925.0000,1.5841,119.1862,-85.2675
20,18,27058.0000,1.9997,169.5925,-207.3357
20,19,19814.0000,1.5836,120.8951,24.0186
20,20,11578.0000,0.9993,77.2948,22.2931
20,21,17912.0000,1.5837,82.1184,31.9619
20,22,18840.0000,1.5842,103.8291,23.7431
20,23,19914.0000,1.5837,105.3290,55.3598
20,24,13298.0000,0.9997,97.9252,30.3737
21,0,10599.0000,0.9998,85.9236,16.5411
21,1,16456.0000,1.5843,86.5875,77.6924
21,2,16603.0000,1.5844,101.8007,-21.1791
21,3,17321.0000,1.5846,120.1638,-28.9406
21,4,18320.0000,1.5839,105.2722,-39.5769
21,5,24116.0000,1.9996,139.6912,-38.3378
21,6,22985.0000,1.9995,131.3674,-38.0247
21,7,12168.0000,0.9992,48.9694,71.5960
21,8,25399.0000,1.9998,107.1067,-21.9493
21,9,18752.0000,1.5839,64.2625,81.8111
21,10,17308.0000,1.5844,66.9322,155.4185
21,11,24163.0000,1.9992,159.3655,-196.4527
21,12,18230.0000,1.5842,95.0489,-60.1810
21,13,25360.0000,1.9993,161.7891,-95.1600
21,14,26525.0000,1.9995,97.2514,152.4470
21,15,26906.0000,1.9996,155.6883,-96.8297
21,16,25510.0000,1.9993,80.9205,174.8578
21,17,19473.0000,1.5828,118.5227,-74.7494
21,18,28011.0000,1.9998,154.0342,-176.9515
21,19,20211.0000,1.5835,119.3048,-7.7349
21,20,12122.0000,0.9994,77.1130,29.2599
21,21,18662.0000,1.5836,88.4370,21.9023
