t_idx,src_idx,tgt_idx,weight,stress
2,5,8,3198.0000,1.9555
2,5,13,3131.0000,1.0213
2,6,1,2836.0000,0.7209
2,6,2,2803.0000,1.9643
2,6,5,2985.0000,1.2251
2,6,11,3005.0000,0.6689
2,7,4,3063.0000,0.6964
2,7,9,2887.0000,0.8966
2,8,4,3134.0000,0.9929
2,8,5,3191.0000,1.1014
2,8,9,3295.0000,3.1263
2,8,14,3221.0000,0.5946
2,9,7,2910.0000,0.7282
2,9,8,3273.0000,1.3483
2,9,17,3035.0000,0.5578
2,10,2,2746.0000,0.9565
2,10,11,2910.0000,0.6696
2,10,12,3022.0000,2.5000
2,11,6,2983.0000,3.6471
2,11,10,2977.0000,1.3388
2,11,13,3179.0000,1.6900
2,11,16,3086.0000,0.6966
2,12,10,2906.0000,0.1016
2,12,16,3124.0000,1.1846
2,12,20,3038.0000,0.8684
2,13,5,3020.0000,0.1773
2,13,11,3130.0000,0.6371
2,13,14,3305.0000,2.1448
2,13,15,3229.0000,1.4430
2,14,8,3309.0000,1.3243
2,14,13,3180.0000,0.1803
2,14,17,3347.0000,0.2657
2,14,18,3473.0000,1.4455
2,15,13,3246.0000,1.4926
2,15,16,3258.0000,1.0782
2,15,18,3465.0000,4.2000
2,15,22,3342.0000,1.0484
2,16,11,3170.0000,1.8962
2,16,12,3219.0000,2.2932
2,16,15,3163.0000,0.3393
2,16,21,3196.0000,0.5385
2,17,9,3001.0000,0.2584
2,17,14,3437.0000,1.1533
2,17,19,3205.0000,1.0714
2,18,14,3312.0000,0.2339
2,18,15,3448.0000,1.3417
2,18,19,3584.0000,1.4051
2,18,23,3556.0000,0.3551
2,19,17,3209.0000,1.8696
2,19,18,3617.0000,3.3304
2,19,24,3436.0000,3.0769
2,20,12,3016.0000,0.0350
2,20,21,2879.0000,0.4041
2,21,16,3323.0000,1.9231
2,21,20,2952.0000,1.6906
2,21,22,3223.0000,2.2381
2,22,15,3395.0000,0.9670
2,22,21,3146.0000,1.1582
2,22,23,3293.0000,1.2511
2,23,18,3613.0000,2.1960
2,23,22,3258.0000,0.9762
2,23,24,3452.0000,1.1057
2,24,19,3350.0000,0.6849
2,24,23,3391.0000,0.9663
3,0,1,2541.0000,2.3092
3,0,2,2601.0000,0.3501
3,1,0,2586.0000,0.1532
3,1,3,2731.0000,0.0957
3,1,6,2746.0000,0.1544
3,2,0,2593.0000,0.2065
3,2,6,2705.0000,0.4031
3,2,10,2673.0000,1.0690
3,3,1,2752.0000,0.0304
3,3,4,2856.0000,0.1913
3,3,5,2788.0000,0.7370
3,4,3,2781.0000,1.0072
3,4,7,3017.0000,0.0460
3,4,8,3031.0000,0.0512
3,5,3,2711.0000,2.8925
3,5,6,2801.0000,1.6778
3,5,8,3056.0000,0.1249
3,5,13,2967.0000,1.1223
3,6,1,2714.0000,0.5259
3,6,2,2719.0000,0.1543
3,6,5,2855.0000,0.0193
3,6,11,2777.0000,1.2506
3,7,4,3012.0000,0.0101
3,7,9,2899.0000,0.8001
3,8,4,3069.0000,0.2100
3,8,5,2971.0000,0.8887
3,8,9,3105.0000,1.1371
3,8,14,3125.0000,0.5427
3,9,7,2857.0000,0.1311
3,9,8,3142.0000,0.3911
3,9,17,2966.0000,0.3749
3,10,2,2735.0000,0.5555
3,10,11,2841.0000,0.8609
3,10,12,2867.0000,0.0126
3,11,6,2841.0000,0.9169
3,11,10,2918.0000,0.2400
3,11,13,3023.0000,0.3799
3,11,16,3032.0000,0.3187
3,12,10,2836.0000,0.8325
3,12,16,2959.0000,0.9124
3,12,20,3048.0000,0.7779
3,13,5,2983.0000,0.7834
3,13,11,3003.0000,0.6391
3,13,14,3182.0000,0.2052
3,13,15,3168.0000,0.1787
3,14,8,3170.0000,0.3594
3,14,13,3149.0000,0.2663
3,14,17,3417.0000,0.8071
3,14,18,3352.0000,0.1282
3,15,13,3191.0000,0.4205
3,15,16,3155.0000,0.4492
3,15,18,3286.0000,1.0806
3,15,22,3387.0000,1.4928
3,16,11,2988.0000,0.5988
3,16,12,2989.0000,0.1480
3,16,15,3116.0000,1.2806
3,16,21,3191.0000,0.3725
3,17,9,2977.0000,0.1180
3,17,14,3293.0000,0.2877
3,17,19,3086.0000,1.4694
3,18,14,3197.0000,0.9364
3,18,15,3294.0000,0.6325
3,18,19,3368.0000,0.8428
3,18,23,3465.0000,0.5072
3,19,17,3141.0000,0.0531
3,19,18,3494.0000,0.0459
3,19,24,3333.0000,0.2804
3,20,12,2949.0000,0.6023
3,20,21,2783.0000,0.6134
3,21,16,3094.0000,1.0118
3,21,20,2841.0000,0.1153
3,21,22,2969.0000,0.6948
3,22,15,3252.0000,0.9910
3,22,21,2999.0000,0.1611
3,22,23,3070.0000,1.0888
3,23,18,3431.0000,0.2770
3,23,22,3114.0000,1.1347
3,23,24,3287.0000,0.6239
3,24,19,3249.0000,1.0557
3,24,23,3317.0000,0.2003
4,0,1,2570.0000,0.7669
4,0,2,2590.0000,0.1082
4,1,0,2585.0000,0.1215
4,1,3,2832.0000,1.3714
4,1,6,2850.0000,2.6536
4,2,0,2678.0000,1.3727
4,2,6,2802.0000,2.0666
4,2,10,2737.0000,0.1103
4,3,1,2885.0000,1.3000
4,3,4,2871.0000,0.3004
4,3,5,3018.0000,1.2136
4,4,3,2966.0000,1.4996
4,4,7,3184.0000,2.3775
4,4,8,3123.0000,1.0645
4,5,3,2848.0000,0.3078
4,5,6,2904.0000,3.7145
4,5,8,3130.0000,0.6687
4,5,13,3136.0000,1.0624
4,6,1,2741.0000,0.1762
4,6,2,2867.0000,2.3314
4,6,5,2991.0000,0.9931
4,6,11,2943.0000,0.3363
4,7,4,3058.0000,0.5477
4,7,9,3016.0000,2.2115
4,8,4,3059.0000,0.0937
4,8,5,3031.0000,0.2292
4,8,9,3238.0000,0.8122
4,8,14,3223.0000,0.6862
4,9,7,2882.0000,0.3400
4,9,8,3302.0000,1.4113
4,9,17,2917.0000,0.9707
4,10,2,2873.0000,2.2528
4,10,11,2983.0000,2.3073
4,10,12,2846.0000,0.1948
4,11,6,3028.0000,2.3114
4,11,10,3031.0000,1.5784
4,11,13,3111.0000,0.5519
4,11,16,3048.0000,0.0134
4,12,10,2923.0000,0.5471
4,12,16,2929.0000,1.0457
4,12,20,3170.0000,2.5192
4,13,5,3032.0000,0.2787
4,13,11,3096.0000,0.3808
4,13,14,3275.0000,0.9570
4,13,15,3281.0000,1.7021
4,14,8,3305.0000,1.0385
4,14,13,3249.0000,1.2953
4,14,17,3399.0000,0.4850
4,14,18,3481.0000,1.1599
4,15,13,3151.0000,0.0568
4,15,16,3257.0000,0.9555
4,15,18,3364.0000,0.2338
4,15,22,3419.0000,1.5364
4,16,11,2969.0000,0.6865
4,16,12,3094.0000,0.5432
4,16,15,3171.0000,0.2139
4,16,21,3293.0000,1.4136
4,17,9,3101.0000,1.8434
4,17,14,3375.0000,0.4507
4,17,19,3261.0000,2.0034
4,18,14,3431.0000,1.6608
4,18,15,3397.0000,0.5812
4,18,19,3493.0000,0.3950
4,18,23,3603.0000,0.9172
4,19,17,3249.0000,1.8505
4,19,18,3620.0000,1.4692
4,19,24,3333.0000,0.2405
4,20,12,3152.0000,1.4225
4,20,21,2914.0000,0.9002
4,21,16,3271.0000,0.8608
4,21,20,2948.0000,1.0693
4,21,22,3127.0000,0.6619
4,22,15,3397.0000,0.9939
4,22,21,3103.0000,0.6323
4,22,23,3345.0000,1.5692
4,23,18,3654.0000,1.7067
4,23,22,3339.0000,2.0156
4,23,24,3465.0000,1.1310
4,24,19,3393.0000,1.4857
4,24,23,3380.0000,0.6973
5,0,1,2588.0000,0.2928
5,0,2,2583.0000,0.0387
5,1,0,2530.0000,0.5544
5,1,3,2674.0000,1.1224
5,1,6,2722.0000,0.7053
5,2,0,2495.0000,2.1344
5,2,6,2698.0000,0.1606
5,2,10,2682.0000,0.7762
5,3,1,2665.0000,1.0311
5,3,4,2809.0000,0.3544
5,3,5,2791.0000,0.8038
5,4,3,2748.0000,1.3793
5,4,7,2955.0000,1.0821
5,4,8,2923.0000,1.3791
5,5,3,2768.0000,0.9951
5,5,6,2904.0000,1.7135
5,5,8,3008.0000,0.4172
5,5,13,3040.0000,0.2374
5,6,1,2734.0000,0.2335
5,6,2,2691.0000,0.8248
5,6,5,2889.0000,0.0379
5,6,11,2890.0000,0.1454
5,7,4,2990.0000,0.3893
5,7,9,2740.0000,1.5342
5,8,4,3024.0000,0.2570
5,8,5,3026.0000,0.2479
5,8,9,3164.0000,0.2926
5,8,14,3122.0000,0.6688
5,9,7,2752.0000,1.0020
5,9,8,3219.0000,0.2123
5,9,17,3013.0000,0.5128
5,10,2,2674.0000,0.6127
5,10,11,2777.0000,1.9412
5,10,12,2842.0000,0.2126
5,11,6,2795.0000,1.5005
5,11,10,2927.0000,0.0000
5,11,13,2958.0000,1.1722
5,11,16,3079.0000,0.6314
5,12,10,2961.0000,1.0506
5,12,16,2967.0000,0.4280
5,12,20,3118.0000,0.8975
5,13,5,2993.0000,0.5566
5,13,11,2930.0000,1.4505
5,13,14,3124.0000,1.1052
5,13,15,3086.0000,1.1651
5,14,8,3178.0000,0.4404
5,14,13,3179.0000,0.0295
5,14,17,3337.0000,0.1902
5,14,18,3279.0000,1.0539
5,15,13,3086.0000,0.8012
5,15,16,3127.0000,0.9635
5,15,18,3365.0000,0.2230
5,15,22,3288.0000,0.7551
5,16,11,2987.0000,0.3949
5,16,12,3013.0000,0.0903
5,16,15,3149.0000,0.3206
5,16,21,3165.0000,0.2316
5,17,9,3008.0000,0.0135
5,17,14,3357.0000,0.2274
5,17,19,3120.0000,0.6976
5,18,14,3281.0000,0.1856
5,18,15,3272.0000,0.9460
5,18,19,3434.0000,0.2069
5,18,23,3475.0000,0.5295
5,19,17,3180.0000,0.2821
5,19,18,3520.0000,0.0382
5,19,24,3328.0000,0.1551
5,20,12,3066.0000,0.3054
5,20,21,2886.0000,0.4348
5,21,16,3251.0000,0.5248
5,21,20,2909.0000,0.5064
5,21,22,2990.0000,0.5760
5,22,15,3293.0000,0.4795
5,22,21,2993.0000,0.3335
5,22,23,3101.0000,0.7978
5,23,18,3475.0000,0.1736
5,23,22,3027.0000,1.9662
5,23,24,3330.0000,0.3434
5,24,19,3290.0000,0.4214
5,24,23,3435.0000,1.4059
6,0,1,2622.0000,0.4662
6,0,2,2636.0000,1.0870
6,1,0,2648.0000,1.0259
6,1,3,2820.0000,1.0636
6,1,6,2831.0000,1.3845
6,2,0,2599.0000,0.0239
6,2,6,2796.0000,1.4174
6,2,10,2783.0000,0.6240
6,3,1,2765.0000,0.0670
6,3,4,3058.0000,2.3823
6,3,5,2878.0000,0.0040
6,4,3,2934.0000,0.9334
6,4,7,3094.0000,0.6407
6,4,8,3093.0000,0.7195
6,5,3,2880.0000,0.1848
6,5,6,2979.0000,3.1012
6,5,8,3101.0000,0.4397
6,5,13,3068.0000,0.1327
6,6,1,2830.0000,0.9300
6,6,2,2777.0000,0.4371
6,6,5,3031.0000,1.2146
6,6,11,2910.0000,0.0503
6,7,4,3056.0000,0.5574
6,7,9,2952.0000,0.9100
6,8,4,3117.0000,0.7531
6,8,5,3115.0000,0.6274
6,8,9,3192.0000,0.1362
6,8,14,3231.0000,0.8429
6,9,7,2990.0000,1.5713
6,9,8,3371.0000,1.9023
6,9,17,3084.0000,1.4963
6,10,2,2864.0000,1.5193
6,10,11,2964.0000,1.2434
6,10,12,2966.0000,1.1262
6,11,6,3008.0000,1.3408
6,11,10,2996.0000,0.8382
6,11,13,3112.0000,0.6773
6,11,16,3129.0000,1.6179
6,12,10,2939.0000,0.5461
6,12,16,3011.0000,0.1389
6,12,20,3093.0000,0.4734
6,13,5,3137.0000,2.6755
6,13,11,3079.0000,0.3719
6,13,14,3169.0000,0.3566
6,13,15,3267.0000,1.2217
6,14,8,3295.0000,0.8785
6,14,13,3116.0000,1.0442
6,14,17,3406.0000,0.5733
6,14,18,3442.0000,0.7198
6,15,13,3254.0000,1.3242
6,15,16,3244.0000,0.7865
6,15,18,3391.0000,0.6302
6,15,22,3408.0000,1.1515
6,16,11,3103.0000,0.9830
6,16,12,3000.0000,0.1812
6,16,15,3263.0000,2.5861
6,16,21,3208.0000,0.2659
6,17,9,3078.0000,1.0502
6,17,14,3470.0000,1.3556
6,17,19,3194.0000,0.5112
6,18,14,3359.0000,0.6138
6,18,15,3363.0000,0.2725
6,18,19,3645.0000,1.9776
6,18,23,3556.0000,0.4006
6,19,17,3223.0000,0.9293
6,19,18,3539.0000,0.2554
6,19,24,3399.0000,1.0533
6,20,12,3046.0000,0.0825
6,20,21,2896.0000,0.5110
6,21,16,3245.0000,0.4062
6,21,20,2935.0000,0.7076
6,21,22,3138.0000,0.8056
6,22,15,3416.0000,1.2130
6,22,21,3165.0000,1.1880
6,22,23,3247.0000,0.5208
6,23,18,3577.0000,0.7056
6,23,22,3249.0000,0.6094
6,23,24,3365.0000,0.0401
6,24,19,3362.0000,0.7742
6,24,23,3337.0000,0.2590
7,0,1,2743.0000,4.9252
7,0,2,2655.0000,1.1813
7,1,0,2630.0000,0.8728
7,1,3,2871.0000,1.5436
7,1,6,2784.0000,0.2282
7,2,0,2655.0000,1.1158
7,2,6,2815.0000,1.4033
7,2,10,2871.0000,2.3875
7,3,1,2902.0000,1.4465
7,3,4,2968.0000,0.8931
7,3,5,2954.0000,0.8425
7,4,3,2860.0000,0.2434
7,4,7,3144.0000,1.3335
7,4,8,3147.0000,1.1678
7,5,3,2970.0000,1.3576
7,5,6,2908.0000,0.5512
7,5,8,3126.0000,0.6219
7,5,13,3144.0000,1.3037
7,6,1,2828.0000,1.1086
7,6,2,2791.0000,0.5544
7,6,5,2995.0000,0.7381
7,6,11,2848.0000,0.3708
7,7,4,3083.0000,1.1208
7,7,9,2932.0000,0.5888
7,8,4,3230.0000,2.0405
7,8,5,3113.0000,0.7872
7,8,9,3250.0000,0.9732
7,8,14,3282.0000,1.7450
7,9,7,2974.0000,1.2307
7,9,8,3274.0000,0.4570
7,9,17,3090.0000,1.5447
7,10,2,2787.0000,0.4142
7,10,11,3008.0000,1.6554
7,10,12,2959.0000,0.8345
7,11,6,2968.0000,0.5762
7,11,10,2937.0000,0.0193
7,11,13,3171.0000,1.3000
7,11,16,3018.0000,0.7380
7,12,10,2977.0000,1.4577
7,12,16,3024.0000,0.5767
7,12,20,3107.0000,0.5425
7,13,5,3042.0000,0.3675
7,13,11,3117.0000,1.1154
7,13,14,3213.0000,0.3055
7,13,15,3394.0000,2.3713
7,14,8,3220.0000,0.0212
7,14,13,3291.0000,2.4078
7,14,17,3394.0000,0.5688
7,14,18,3404.0000,0.3108
7,15,13,3304.0000,1.6423
7,15,16,3280.0000,1.3142
7,15,18,3346.0000,0.2081
7,15,22,3334.0000,0.1268
7,16,11,3109.0000,0.9983
7,16,12,3095.0000,0.6015
7,16,15,3344.0000,3.7365
7,16,21,3232.0000,0.6455
7,17,9,3190.0000,2.6164
7,17,14,3484.0000,1.2896
7,17,19,3201.0000,0.6418
7,18,14,3432.0000,1.5418
7,18,15,3373.0000,0.5258
7,18,19,3632.0000,1.3562
7,18,23,3563.0000,0.7639
7,19,17,3184.0000,0.1434
7,19,18,3513.0000,0.1569
7,19,24,3416.0000,0.9972
7,20,12,3133.0000,1.3238
7,20,21,3005.0000,2.1660
7,21,16,3235.0000,0.2910
7,21,20,2869.0000,0.0363
7,21,22,3050.0000,0.0429
7,22,15,3443.0000,1.4715
7,22,21,3097.0000,0.5054
7,22,23,3267.0000,0.7208
7,23,18,3553.0000,0.3726
7,23,22,3263.0000,0.7611
7,23,24,3337.0000,0.1243
7,24,19,3430.0000,1.9434
7,24,23,3437.0000,1.3107
8,0,1,2500.0000,1.8017
8,0,2,2447.0000,5.5363
8,1,0,2513.0000,2.2495
8,1,3,2723.0000,1.0103
8,1,6,2706.0000,1.8402
8,2,0,2470.0000,2.3566
8,2,6,2692.0000,1.1943
8,2,10,2692.0000,0.9643
8,3,1,2704.0000,1.1914
8,3,4,2898.0000,0.1779
8,3,5,2861.0000,0.4533
8,4,3,2861.0000,0.1256
8,4,7,3071.0000,0.0712
8,4,8,2952.0000,1.5778
8,5,3,2848.0000,0.1614
8,5,6,2727.0000,2.9520
8,5,8,2950.0000,2.5575
8,5,13,3023.0000,0.9106
8,6,1,2702.0000,1.5234
8,6,2,2705.0000,1.2158
8,6,5,2853.0000,1.6589
8,6,11,2811.0000,1.1797
8,7,4,3021.0000,0.7073
8,7,9,2879.0000,0.2998
8,8,4,2993.0000,1.6902
8,8,5,2962.0000,1.5489
8,8,9,3145.0000,1.0061
8,8,14,3313.0000,1.9283
8,9,7,2863.0000,0.3940
8,9,8,3191.0000,1.0256
8,9,17,2937.0000,1.3071
8,10,2,2737.0000,0.6040
8,10,11,2807.0000,1.3050
8,10,12,2939.0000,0.3200
8,11,6,2869.0000,0.7804
8,11,10,2888.0000,1.8796
8,11,13,3034.0000,0.7400
8,11,16,2920.0000,3.9030
8,12,10,2845.0000,1.7255
8,12,16,2913.0000,1.4169
8,12,20,3008.0000,1.9804
8,13,5,2963.0000,1.4227
8,13,11,3041.0000,0.2571
8,13,14,3183.0000,0.4565
8,13,15,3059.0000,1.8625
8,14,8,3168.0000,1.3236
8,14,13,3139.0000,0.9305
8,14,17,3338.0000,1.5010
8,14,18,3335.0000,0.9849
8,15,13,3235.0000,0.4117
8,15,16,3158.0000,1.0805
8,15,18,3293.0000,1.4306
8,15,22,3286.0000,1.6774
8,16,11,3018.0000,0.4760
8,16,12,2879.0000,2.3761
8,16,15,3106.0000,1.2169
8,16,21,3067.0000,3.6313
8,17,9,3016.0000,0.5913
8,17,14,3316.0000,1.2871
8,17,19,3152.0000,0.4449
8,18,14,3311.0000,0.2919
8,18,15,3358.0000,0.0028
8,18,19,3485.0000,0.3992
8,18,23,3423.0000,2.2835
8,19,17,3104.0000,2.7200
8,19,18,3432.0000,2.3769
8,19,24,3364.0000,0.2301
8,20,12,3028.0000,0.4710
8,20,21,2888.0000,0.0898
8,21,16,3082.0000,2.2123
8,21,20,2799.0000,2.6588
8,21,22,3037.0000,0.5162
8,22,15,3263.0000,1.4930
8,22,21,2996.0000,1.3231
8,22,23,3121.0000,0.9905
8,23,18,3505.0000,0.5931
8,23,22,3190.0000,0.1749
8,23,24,3266.0000,1.6423
8,24,19,3264.0000,1.3462
8,24,23,3212.0000,3.7940
9,0,1,2683.0000,1.1613
9,0,2,2715.0000,1.9391
9,1,0,2642.0000,1.2355
9,1,3,2800.0000,0.3552
9,1,6,2808.0000,0.6500
9,2,0,2645.0000,0.8284
9,2,6,2858.0000,1.9965
9,2,10,2734.0000,0.0813
9,3,1,2735.0000,0.5011
9,3,4,2927.0000,0.2081
9,3,5,3013.0000,1.5839
9,4,3,2935.0000,0.9970
9,4,7,3119.0000,0.5453
9,4,8,3058.0000,0.1564
9,5,3,2954.0000,1.4195
9,5,6,2984.0000,1.3756
9,5,8,3148.0000,1.3156
9,5,13,3130.0000,1.0761
9,6,1,2831.0000,1.4095
9,6,2,2754.0000,0.0713
9,6,5,2985.0000,0.6842
9,6,11,2946.0000,1.4470
9,7,4,3101.0000,2.0332
9,7,9,2909.0000,0.0707
9,8,4,3058.0000,0.3137
9,8,5,3054.0000,0.2918
9,8,9,3267.0000,1.6668
9,8,14,3257.0000,0.5690
9,9,7,2961.0000,0.9395
9,9,8,3144.0000,1.4054
9,9,17,3168.0000,2.4719
9,10,2,2775.0000,0.0465
9,10,11,2917.0000,0.2231
9,10,12,2935.0000,0.6040
9,11,6,2988.0000,0.7962
9,11,10,2927.0000,0.4618
9,11,13,3114.0000,0.6517
9,11,16,3053.0000,0.2403
9,12,10,2991.0000,1.4258
9,12,16,3014.0000,1.1703
9,12,20,3077.0000,0.2649
9,13,5,3056.0000,0.5436
9,13,11,3109.0000,1.0237
9,13,14,3212.0000,0.4572
9,13,15,3348.0000,1.1870
9,14,8,3233.0000,0.1800
9,14,13,3306.0000,1.8983
9,14,17,3359.0000,0.7106
9,14,18,3491.0000,1.6046
9,15,13,3271.0000,0.9489
9,15,16,3348.0000,2.4643
9,15,18,3530.0000,4.8955
9,15,22,3379.0000,0.4676
9,16,11,3114.0000,1.5088
9,16,12,3118.0000,1.4566
9,16,15,3189.0000,0.0293
9,16,21,3257.0000,0.9349
9,17,9,3178.0000,1.6339
9,17,14,3464.0000,1.1321
9,17,19,3201.0000,0.5586
9,18,14,3375.0000,0.4776
9,18,15,3432.0000,2.0036
9,18,19,3571.0000,0.6152
9,18,23,3476.0000,0.5999
9,19,17,3258.0000,1.6158
9,19,18,3669.0000,2.6657
9,19,24,3376.0000,0.4014
9,20,12,3081.0000,0.2765
9,20,21,2834.0000,0.9476
9,21,16,3228.0000,0.4090
9,21,20,2929.0000,0.8645
9,21,22,3009.0000,0.6775
9,22,15,3433.0000,1.1584
9,22,21,3104.0000,0.6791
9,22,23,3292.0000,0.9995
9,23,18,3537.0000,0.0621
9,23,22,3212.0000,0.1463
9,23,24,3332.0000,0.1509
9,24,19,3523.0000,2.8311
9,24,23,3404.0000,0.6589
10,0,1,2566.0000,0.6580
10,0,2,2500.0000,1.2586
10,1,0,2444.0000,2.7509
10,1,3,2757.0000,0.4406
10,1,6,2587.0000,3.6843
10,2,0,2506.0000,1.0528
10,2,6,2630.0000,2.4001
10,2,10,2673.0000,1.2112
10,3,1,2684.0000,1.0388
10,3,4,2794.0000,1.6371
10,3,5,2973.0000,0.6489
10,4,3,2886.0000,0.0276
10,4,7,2926.0000,2.3414
10,4,8,2989.0000,0.7179
10,5,3,2771.0000,1.5623
10,5,6,2815.0000,1.0122
10,5,8,2957.0000,1.6528
10,5,13,3057.0000,0.6841
10,6,1,2590.0000,3.5160
10,6,2,2763.0000,0.0200
