t_idx,time_label,node_idx,node_label,fk_total_ripple,fk_max_impact,fk_max_impact_node,ik_strain_energy,ik_max_adjust,ik_max_adjust_node
7,2024-01-01T10:01:10,3,Temporal_Lobe,41.5234,6.6964,0,0.1027,-5.6213,0
7,2024-01-01T10:01:10,4,Visual_Cortex,41.5234,6.7222,1,0.0378,-5.0868,1
8,2024-01-01T10:01:20,0,Motor_Cortex,41.5234,6.6894,4,0.0651,-3.8821,2
8,2024-01-01T10:01:20,1,Parietal_Lobe,41.5234,6.704,4,0.0952,-4.8325,4
8,2024-01-01T10:01:20,2,Prefrontal_Cortex,41.5234,6.7522,3,0.0237,-4.7123,0
8,2024-01-01T10:01:20,3,Temporal_Lobe,41.5234,6.7068,1,0.1068,-4.3296,4
8,2024-01-01T10:01:20,4,Visual_Cortex,41.5234,6.6958,1,0.0348,-4.6797,1
9,2024-01-01T10:01:30,0,Motor_Cortex,41.5234,6.698,1,0.058,-3.7974,2
9,2024-01-01T10:01:30,1,Parietal_Lobe,41.5234,6.6983,0,0.0985,-5.6825,4
9,2024-01-01T10:01:30,2,Prefrontal_Cortex,41.5234,6.6948,3,0.0243,-4.8306,0
9,2024-01-01T10:01:30,3,Temporal_Lobe,41.5234,6.7164,0,0.0993,-4.82,0
9,2024-01-01T10:01:30,4,Visual_Cortex,41.5234,6.6842,3,0.0347,-4.9544,1
10,2024-01-01T10:01:40,0,Motor_Cortex,41.5234,6.739,3,0.0516,-4.4089,3
10,2024-01-01T10:01:40,1,Parietal_Lobe,41.5234,6.7349,2,0.1061,-6.0686,4
10,2024-01-01T10:01:40,2,Prefrontal_Cortex,41.5234,6.7264,3,0.0204,-4.4776,0
10,2024-01-01T10:01:40,3,Temporal_Lobe,41.5234,6.6872,2,0.092,-5.5282,0
10,2024-01-01T10:01:40,4,Visual_Cortex,41.5234,6.6977,2,0.0366,-4.8542,1
11,2024-01-01T10:01:50,0,Motor_Cortex,41.5234,6.784,3,0.0447,-3.66,2
11,2024-01-01T10:01:50,1,Parietal_Lobe,41.5234,6.808,3,0.0908,-5.1938,4
11,2024-01-01T10:01:50,2,Prefrontal_Cortex,41.5234,6.7525,3,0.0216,-4.7523,0
11,2024-01-01T10:01:50,3,Temporal_Lobe,41.5234,6.6995,4,0.0997,-4.5086,0
11,2024-01-01T10:01:50,4,Visual_Cortex,41.5234,6.7375,3,0.0359,-4.6529,1
12,2024-01-01T10:02:00,0,Motor_Cortex,41.5234,6.6783,3,0.0379,-4.0975,2
12,2024-01-01T10:02:00,1,Parietal_Lobe,41.5234,6.679,0,0.0547,-5.2711,4
12,2024-01-01T10:02:00,2,Prefrontal_Cortex,41.5234,6.6805,3,0.023,-5.7974,0
12,2024-01-01T10:02:00,3,Temporal_Lobe,41.5234,6.69,2,0.1126,-3.9045,4
12,2024-01-01T10:02:00,4,Visual_Cortex,41.5234,6.7065,0,0.0382,-5.7168,1
13,2024-01-01T10:02:10,0,Motor_Cortex,41.5234,6.7291,1,0.038,-3.6484,2
13,2024-01-01T10:02:10,1,Parietal_Lobe,41.5234,6.7051,0,0.0438,-4.4804,4
13,2024-01-01T10:02:10,2,Prefrontal_Cortex,41.5234,6.7212,0,0.0184,-4.7507,0
13,2024-01-01T10:02:10,3,Temporal_Lobe,41.5234,6.7669,0,0.0741,-3.9257,0
13,2024-01-01T10:02:10,4,Visual_Cortex,41.5234,6.7634,0,0.036,-4.7934,1
14,2024-01-01T10:02:20,0,Motor_Cortex,41.5234,6.7865,3,0.0368,-3.3762,2
14,2024-01-01T10:02:20,1,Parietal_Lobe,41.5234,6.7631,3,0.0406,-3.754,4
14,2024-01-01T10:02:20,2,Prefrontal_Cortex,41.5234,6.755,3,0.0175,-4.075,0
14,2024-01-01T10:02:20,3,Temporal_Lobe,41.5234,6.7511,1,0.059,-3.8658,0
14,2024-01-01T10:02:20,4,Visual_Cortex,41.5234,6.7891,1,0.0376,-4.2452,1
15,2024-01-01T10:02:30,0,Motor_Cortex,41.5234,6.7389,3,0.0409,-4.0407,2
15,2024-01-01T10:02:30,1,Parietal_Lobe,41.5234,6.7356,3,0.0414,-3.4713,2
15,2024-01-01T10:02:30,2,Prefrontal_Cortex,41.5234,6.7321,0,0.0193,-4.4079,0
15,2024-01-01T10:02:30,3,Temporal_Lobe,41.5234,6.7029,0,0.0656,-3.4333,0
15,2024-01-01T10:02:30,4,Visual_Cortex,41.5234,6.7161,3,0.0365,-4.2058,1
16,2024-01-01T10:02:40,0,Motor_Cortex,41.5234,6.7066,1,0.0425,-4.06,2
16,2024-01-01T10:02:40,1,Parietal_Lobe,41.5234,6.748,0,0.0425,-3.7424,2
16,2024-01-01T10:02:40,2,Prefrontal_Cortex,41.5234,6.7536,0,0.0205,-4.4772,0
16,2024-01-01T10:02:40,3,Temporal_Lobe,41.5234,6.7142,1,0.0677,-3.6983,0
16,2024-01-01T10:02:40,4,Visual_Cortex,41.5234,6.7224,1,0.0349,-4.3428,1
17,2024-01-01T10:02:50,0,Motor_Cortex,41.5234,6.7679,4,0.0431,-4.1481,2
17,2024-01-01T10:02:50,1,Parietal_Lobe,41.5234,6.7236,4,0.0435,-3.829,2
17,2024-01-01T10:02:50,2,Prefrontal_Cortex,41.5234,6.7409,3,0.0215,-4.4608,0
17,2024-01-01T10:02:50,3,Temporal_Lobe,41.5234,6.6989,1,0.067,-3.6099,0
17,2024-01-01T10:02:50,4,Visual_Cortex,41.5234,6.784,3,0.0343,-4.1159,1
18,2024-01-01T10:03:00,0,Motor_Cortex,41.5234,6.8349,1,0.039,-4.5205,2
18,2024-01-01T10:03:00,1,Parietal_Lobe,41.5234,6.7055,2,0.04,-3.5644,2
18,2024-01-01T10:03:00,2,Prefrontal_Cortex,41.5234,6.6868,3,0.0232,-4.5718,0
18,2024-01-01T10:03:00,3,Temporal_Lobe,41.5234,6.7131,1,0.0687,-3.8496,1
18,2024-01-01T10:03:00,4,Visual_Cortex,41.5234,6.7101,2,0.0334,-4.3774,1
19,2024-01-01T10:03:10,0,Motor_Cortex,41.5234,6.7479,3,0.0389,-4.5007,2
19,2024-01-01T10:03:10,1,Parietal_Lobe,41.5234,6.7273,4,0.039,-3.4944,4
19,2024-01-01T10:03:10,2,Prefrontal_Cortex,41.5234,6.7574,3,0.0237,-4.6798,0
19,2024-01-01T10:03:10,3,Temporal_Lobe,41.5234,6.7622,0,0.0727,-4.0232,1
19,2024-01-01T10:03:10,4,Visual_Cortex,41.5234,6.8027,0,0.0342,-4.3114,1
20,2024-01-01T10:03:20,0,Motor_Cortex,41.5234,6.7975,3,0.039,-4.2759,2
20,2024-01-01T10:03:20,1,Parietal_Lobe,41.5234,6.7265,4,0.0402,-3.5603,2
20,2024-01-01T10:03:20,2,Prefrontal_Cortex,41.5234,6.8086,4,0.0241,-4.5617,0
20,2024-01-01T10:03:20,3,Temporal_Lobe,41.5234,6.8053,1,0.0753,-4.1731,1
20,2024-01-01T10:03:20,4,Visual_Cortex,41.5234,6.8367,3,0.0357,-4.2775,1
21,2024-01-01T10:03:30,0,Motor_Cortex,41.5234,6.8366,4,0.0394,-4.362,2
21,2024-01-01T10:03:30,1,Parietal_Lobe,41.5234,6.8316,3,0.0374,-3.6372,3
21,2024-01-01T10:03:30,2,Prefrontal_Cortex,41.5234,6.8028,4,0.0235,-4.1876,0
21,2024-01-01T10:03:30,3,Temporal_Lobe,41.5234,6.7608,4,0.0609,-4.3525,1
21,2024-01-01T10:03:30,4,Visual_Cortex,41.5234,6.7259,0,0.0345,-3.6601,0
22,2024-01-01T10:03:40,0,Motor_Cortex,41.5234,6.7712,3,0.0337,-4.3125,2
22,2024-01-01T10:03:40,1,Parietal_Lobe,41.5234,6.7708,3,0.0381,-4.0148,3
22,2024-01-01T10:03:40,2,Prefrontal_Cortex,41.5234,6.7478,3,0.0211,-4.1917,0
22,2024-01-01T10:03:40,3,Temporal_Lobe,41.5234,6.6941,0,0.0568,-4.8666,1
22,2024-01-01T10:03:40,4,Visual_Cortex,41.5234,6.7593,3,0.0313,-4.0462,0
23,2024-01-01T10:03:50,0,Motor_Cortex,41.5234,6.7029,2,0.035,-4.1036,2
23,2024-01-01T10:03:50,1,Parietal_Lobe,41.5234,6.7195,0,0.0388,-3.7628,3
23,2024-01-01T10:03:50,2,Prefrontal_Cortex,41.5234,6.7459,0,0.0212,-3.8146,0
23,2024-01-01T10:03:50,3,Temporal_Lobe,41.5234,6.6687,2,0.0546,-4.3832,1
23,2024-01-01T10:03:50,4,Visual_Cortex,41.5234,6.714,0,0.0288,-3.9924,0
24,2024-01-01T10:04:00,0,Motor_Cortex,41.5234,6.6936,4,0.036,-4.1253,2
24,2024-01-01T10:04:00,1,Parietal_Lobe,41.5234,6.7143,4,0.0402,-3.7679,3
24,2024-01-01T10:04:00,2,Prefrontal_Cortex,41.5234,6.7383,4,0.0221,-3.828,0
24,2024-01-01T10:04:00,3,Temporal_Lobe,41.5234,6.7479,4,0.0566,-4.5128,1
24,2024-01-01T10:04:00,4,Visual_Cortex,41.5234,6.7009,1,0.0298,-4.1465,0
25,2024-01-01T10:04:10,0,Motor_Cortex,41.5234,6.7656,1,0.0358,-4.0276,2
25,2024-01-01T10:04:10,1,Parietal_Lobe,41.5234,6.6931,4,0.0407,-3.5965,3
25,2024-01-01T10:04:10,2,Prefrontal_Cortex,41.5234,6.7805,1,0.0229,-3.6585,0
25,2024-01-01T10:04:10,3,Temporal_Lobe,41.5234,6.8147,1,0.0584,-4.2524,1
25,2024-01-01T10:04:10,4,Visual_Cortex,41.5234,6.786,1,0.03,-4.2107,0
26,2024-01-01T10:04:20,0,Motor_Cortex,41.5234,6.7328,3,0.0368,-3.9391,2
26,2024-01-01T10:04:20,1,Parietal_Lobe,41.5234,6.763,3,0.0406,-3.8121,3
26,2024-01-01T10:04:20,2,Prefrontal_Cortex,41.5234,6.7413,3,0.0238,-3.6839,0
26,2024-01-01T10:04:20,3,Temporal_Lobe,41.5234,6.7064,1,0.0554,-4.4154,1
26,2024-01-01T10:04:20,4,Visual_Cortex,41.5234,6.745,3,0.0295,-4.1635,0
27,2024-01-01T10:04:30,0,Motor_Cortex,41.5234,6.7796,2,0.0372,-4.1569,4
27,2024-01-01T10:04:30,1,Parietal_Lobe,41.5234,6.8442,2,0.0419,-3.8836,3
27,2024-01-01T10:04:30,2,Prefrontal_Cortex,41.5234,6.6624,1,0.0231,-3.3684,0
27,2024-01-01T10:04:30,3,Temporal_Lobe,41.5234,6.7571,2,0.0476,-4.1305,1
27,2024-01-01T10:04:30,4,Visual_Cortex,41.5234,6.7825,2,0.026,-4.1347,0
28,2024-01-01T10:04:40,0,Motor_Cortex,41.5234,6.7279,3,0.0371,-4.0997,4
28,2024-01-01T10:04:40,1,Parietal_Lobe,41.5234,6.7027,3,0.0434,-3.9791,3
28,2024-01-01T10:04:40,2,Prefrontal_Cortex,41.5234,6.6999,3,0.0225,-3.3122,1
28,2024-01-01T10:04:40,3,Temporal_Lobe,41.5234,6.6684,2,0.0473,-4.1124,1
28,2024-01-01T10:04:40,4,Visual_Cortex,41.5234,6.6835,2,0.0253,-4.1449,0
29,2024-01-01T10:04:50,0,Motor_Cortex,41.5234,6.7451,1,0.0349,-4.084,4
29,2024-01-01T10:04:50,1,Parietal_Lobe,41.5234,6.708,0,0.0445,-3.8242,3
29,2024-01-01T10:04:50,2,Prefrontal_Cortex,41.5234,6.7107,3,0.0224,-3.3321,0
29,2024-01-01T10:04:50,3,Temporal_Lobe,41.5234,6.7072,1,0.0486,-3.9877,1
29,2024-01-01T10:04:50,4,Visual_Cortex,41.5234,6.6833,1,0.0259,-3.9463,0
30,2024-01-01T10:05:00,0,Motor_Cortex,41.5234,7.8427,3,0.0139,-8.6158,1
30,2024-01-01T10:05:00,1,Parietal_Lobe,41.5234,8.3668,3,0.0437,-4.6466,4
30,2024-01-01T10:05:00,2,Prefrontal_Cortex,41.5234,8.3098,3,0.0263,-4.5443,4
30,2024-01-01T10:05:00,3,Temporal_Lobe,41.5234,8.3174,2,0.0528,-5.01,2
30,2024-01-01T10:05:00,4,Visual_Cortex,41.5234,8.3537,2,0.0326,-4.6887,2
31,2024-01-01T10:05:10,0,Motor_Cortex,41.5234,7.8475,1,0.0064,-6.9103,1
31,2024-01-01T10:05:10,1,Parietal_Lobe,41.5234,8.385,2,0.0382,-4.4048,3
31,2024-01-01T10:05:10,2,Prefrontal_Cortex,41.5234,8.3879,1,0.0269,-4.9726,4
31,2024-01-01T10:05:10,3,Temporal_Lobe,41.5234,8.3998,1,0.0365,-4.3111,4
31,2024-01-01T10:05:10,4,Visual_Cortex,41.5234,8.3695,2,0.0325,-4.8318,2
32,2024-01-01T10:05:20,0,Motor_Cortex,41.5234,7.8706,3,0.0079,-7.7993,1
32,2024-01-01T10:05:20,1,Parietal_Lobe,41.5234,8.4447,3,0.0375,-4.5207,3
32,2024-01-01T10:05:20,2,Prefrontal_Cortex,41.5234,8.4226,3,0.0269,-4.5605,4
32,2024-01-01T10:05:20,3,Temporal_Lobe,41.5234,8.2922,2,0.0271,-4.4974,2
32,2024-01-01T10:05:20,4,Visual_Cortex,41.5234,8.3471,3,0.0312,-5.0483,2
33,2024-01-01T10:05:30,0,Motor_Cortex,41.5234,7.8339,2,0.0076,-7.3101,1
33,2024-01-01T10:05:30,1,Parietal_Lobe,41.5234,8.3271,4,0.0387,-4.7997,3
33,2024-01-01T10:05:30,2,Prefrontal_Cortex,41.5234,8.3095,1,0.027,-4.832,4
33,2024-01-01T10:05:30,3,Temporal_Lobe,41.5234,8.3119,1,0.0264,-4.4218,4
33,2024-01-01T10:05:30,4,Visual_Cortex,41.5234,8.3125,2,0.0325,-4.7519,2
34,2024-01-01T10:05:40,0,Motor_Cortex,41.5234,7.8569,2,0.006,-6.701,1
34,2024-01-01T10:05:40,1,Parietal_Lobe,41.5234,8.3716,2,0.038,-4.7996,3
34,2024-01-01T10:05:40,2,Prefrontal_Cortex,41.5234,8.3405,1,0.0269,-4.595,4
34,2024-01-01T10:05:40,3,Temporal_Lobe,41.5234,8.3917,2,0.0261,-4.3539,4
34,2024-01-01T10:05:40,4,Visual_Cortex,41.5234,8.3966,2,0.0319,-4.6424,2
35,2024-01-01T10:05:50,0,Motor_Cortex,41.5234,7.8453,2,0.0094,-8.1578,1
35,2024-01-01T10:05:50,1,Parietal_Lobe,41.5234,8.3641,2,0.0395,-4.5781,3
35,2024-01-01T10:05:50,2,Prefrontal_Cortex,41.5234,8.3732,1,0.0283,-4.568,4
35,2024-01-01T10:05:50,3,Temporal_Lobe,41.5234,8.4075,1,0.0274,-4.4956,1
35,2024-01-01T10:05:50,4,Visual_Cortex,41.5234,8.3869,1,0.0336,-4.8459,2
36,2024-01-01T10:06:00,0,Motor_Cortex,41.5234,7.8709,1,0.0099,-8.2622,1
36,2024-01-01T10:06:00,1,Parietal_Lobe,41.5234,8.3376,2,0.0398,-4.4232,3
36,2024-01-01T10:06:00,2,Prefrontal_Cortex,41.5234,8.3864,1,0.0274,-4.5702,3
36,2024-01-01T10:06:00,3,Temporal_Lobe,41.5234,8.4175,1,0.0272,-4.4531,2
36,2024-01-01T10:06:00,4,Visual_Cortex,41.5234,8.3825,2,0.0344,-4.686,2
37,2024-01-01T10:06:10,0,Motor_Cortex,41.5234,7.8967,3,0.0044,-6.277,1
37,2024-01-01T10:06:10,1,Parietal_Lobe,41.5234,8.3987,3,0.0352,-4.7749,3
37,2024-01-01T10:06:10,2,Prefrontal_Cortex,41.5234,8.341,3,0.0268,-4.5179,4
37,2024-01-01T10:06:10,3,Temporal_Lobe,41.5234,8.3834,4,0.0262,-4.3422,4
37,2024-01-01T10:06:10,4,Visual_Cortex,41.5234,8.3274,1,0.0351,-4.6593,2
38,2024-01-01T10:06:20,0,Motor_Cortex,41.5234,7.8198,3,0.0064,-7.3894,1
38,2024-01-01T10:06:20,1,Parietal_Lobe,41.5234,8.4635,4,0.0364,-4.5887,3
38,2024-01-01T10:06:20,2,Prefrontal_Cortex,41.5234,8.3764,4,0.0281,-4.5147,4
38,2024-01-01T10:06:20,3,Temporal_Lobe,41.5234,8.3972,4,0.0238,-4.5346,1
38,2024-01-01T10:06:20,4,Visual_Cortex,41.5234,8.2892,3,0.0356,-5.0145,2
39,2024-01-01T10:06:30,0,Motor_Cortex,41.5234,7.9488,3,0.0036,-5.8555,1
39,2024-01-01T10:06:30,1,Parietal_Lobe,41.5234,8.5159,3,0.0359,-4.8592,3
39,2024-01-01T10:06:30,2,Prefrontal_Cortex,41.5234,8.5246,3,0.0286,-4.6002,3
39,2024-01-01T10:06:30,3,Temporal_Lobe,41.5234,8.3479,2,0.0231,-4.5021,4
39,2024-01-01T10:06:30,4,Visual_Cortex,41.5234,8.438,3,0.035,-4.7789,2
40,2024-01-01T10:06:40,0,Motor_Cortex,41.5234,7.844,4,0.0049,-6.6937,1
40,2024-01-01T10:06:40,1,Parietal_Lobe,41.5234,8.4422,4,0.0355,-4.6838,3
40,2024-01-01T10:06:40,2,Prefrontal_Cortex,41.5234,8.4922,4,0.0281,-4.2932,4
40,2024-01-01T10:06:40,3,Temporal_Lobe,41.5234,8.3725,4,0.0226,-4.3077,1
40,2024-01-01T10:06:40,4,Visual_Cortex,41.5234,8.2989,2,0.0353,-4.5749,3
41,2024-01-01T10:06:50,0,Motor_Cortex,41.5234,7.8348,1,0.0037,-6.1262,1
41,2024-01-01T10:06:50,1,Parietal_Lobe,41.5234,8.4678,4,0.0376,-5.0025,3
41,2024-01-01T10:06:50,2,Prefrontal_Cortex,41.5234,8.4227,4,0.0296,-4.5463,4
41,2024-01-01T10:06:50,3,Temporal_Lobe,41.5234,8.4019,4,0.0236,-4.4483,1
41,2024-01-01T10:06:50,4,Visual_Cortex,41.5234,8.3689,1,0.0372,-4.9179,2
42,2024-01-01T10:07:00,0,Motor_Cortex,41.5234,7.8544,3,0.003,-5.6612,1
42,2024-01-01T10:07:00,1,Parietal_Lobe,41.5234,8.3707,2,0.0382,-5.1463,3
42,2024-01-01T10:07:00,2,Prefrontal_Cortex,41.5234,8.3961,3,0.0298,-4.6516,4
42,2024-01-01T10:07:00,3,Temporal_Lobe,41.5234,8.3754,2,0.0241,-4.378,1
42,2024-01-01T10:07:00,4,Visual_Cortex,41.5234,8.3646,3,0.0372,-4.91,2
43,2024-01-01T10:07:10,0,Motor_Cortex,41.5234,7.8702,4,0.0037,-6.0298,1
43,2024-01-01T10:07:10,1,Parietal_Lobe,41.5234,8.4706,2,0.0371,-4.9087,3
43,2024-01-01T10:07:10,2,Prefrontal_Cortex,41.5234,8.3917,4,0.0297,-4.4053,3
43,2024-01-01T10:07:10,3,Temporal_Lobe,41.5234,8.4905,2,0.0227,-4.399,1
43,2024-01-01T10:07:10,4,Visual_Cortex,41.5234,8.4527,2,0.0363,-4.8035,2
44,2024-01-01T10:07:20,0,Motor_Cortex,41.5234,7.8833,1,0.0031,-5.8736,1
44,2024-01-01T10:07:20,1,Parietal_Lobe,41.5234,8.3499,4,0.0367,-4.9835,3
44,2024-01-01T10:07:20,2,Prefrontal_Cortex,41.5234,8.4492,1,0.0306,-4.4243,4
44,2024-01-01T10:07:20,3,Temporal_Lobe,41.5234,8.3928,1,0.0236,-4.4157,2
44,2024-01-01T10:07:20,4,Visual_Cortex,41.5234,8.5332,1,0.0358,-4.6787,3
45,2024-01-01T10:07:30,0,Motor_Cortex,41.5234,7.8465,4,0.0038,-6.1276,1
45,2024-01-01T10:07:30,1,Parietal_Lobe,41.5234,8.3834,4,0.0347,-4.7662,3
45,2024-01-01T10:07:30,2,Prefrontal_Cortex,41.5234,8.3311,3,0.0304,-4.4003,4
45,2024-01-01T10:07:30,3,Temporal_Lobe,41.5234,8.3875,4,0.0238,-4.5219,1
45,2024-01-01T10:07:30,4,Visual_Cortex,41.5234,8.3606,3,0.036,-4.5183,2
46,2024-01-01T10:07:40,0,Motor_Cortex,41.5234,7.9597,3,0.0026,-5.4207,1
46,2024-01-01T10:07:40,1,Parietal_Lobe,41.5234,8.5396,3,0.0363,-4.7835,3
46,2024-01-01T10:07:40,2,Prefrontal_Cortex,41.5234,8.4853,3,0.0309,-4.5479,3
46,2024-01-01T10:07:40,3,Temporal_Lobe,41.5234,8.3561,4,0.025,-4.4206,2
46,2024-01-01T10:07:40,4,Visual_Cortex,41.5234,8.4425,3,0.0369,-4.7398,2
47,2024-01-01T10:07:50,0,Motor_Cortex,41.5234,7.8663,4,0.0031,-5.6673,1
47,2024-01-01T10:07:50,1,Parietal_Lobe,41.5234,8.3782,4,0.0351,-4.5224,3
47,2024-01-01T10:07:50,2,Prefrontal_Cortex,41.5234,8.3873,4,0.0319,-4.3379,3
47,2024-01-01T10:07:50,3,Temporal_Lobe,41.5234,8.423,4,0.0251,-4.4208,2
47,2024-01-01T10:07:50,4,Visual_Cortex,41.5234,8.4123,3,0.0368,-4.5667,2
48,2024-01-01T10:08:00,0,Motor_Cortex,41.5234,7.9084,4,0.003,-5.7593,1
48,2024-01-01T10:08:00,1,Parietal_Lobe,41.5234,8.3412,4,0.0329,-4.4845,3
48,2024-01-01T10:08:00,2,Prefrontal_Cortex,41.5234,8.478,4,0.0324,-4.4562,3
48,2024-01-01T10:08:00,3,Temporal_Lobe,41.5234,8.4236,4,0.0255,-4.476,1
48,2024-01-01T10:08:00,4,Visual_Cortex,41.5234,8.3776,1,0.036,-4.3354,3
49,2024-01-01T10:08:10,0,Motor_Cortex,41.5234,7.9363,2,0.0024,-5.1431,1
49,2024-01-01T10:08:10,1,Parietal_Lobe,41.5234,8.4271,2,0.0319,-4.4116,3
49,2024-01-01T10:08:10,2,Prefrontal_Cortex,41.5234,8.3334,4,0.0318,-4.3838,3
49,2024-01-01T10:08:10,3,Temporal_Lobe,41.5234,8.4386,4,0.0259,-4.306,2
49,2024-01-01T10:08:10,4,Visual_Cortex,41.5234,8.4343,2,0.0365,-4.4488,2
50,2024-01-01T10:08:20,0,Motor_Cortex,41.5234,7.8435,3,0.0025,-5.2948,1
50,2024-01-01T10:08:20,1,Parietal_Lobe,41.5234,8.4179,3,0.0316,-4.4839,3
50,2024-01-01T10:08:20,2,Prefrontal_Cortex,41.5234,8.3475,4,0.0311,-4.5505,1
50,2024-01-01T10:08:20,3,Temporal_Lobe,41.5234,8.3873,2,0.0262,-4.2444,4
50,2024-01-01T10:08:20,4,Visual_Cortex,41.5234,8.4397,2,0.0366,-4.4418,3
51,2024-01-01T10:08:30,0,Motor_Cortex,41.5234,7.8734,4,0.0029,-5.5576,1
51,2024-01-01T10:08:30,1,Parietal_Lobe,41.5234,8.4308,4,0.0322,-4.3209,2
51,2024-01-01T10:08:30,2,Prefrontal_Cortex,41.5234,8.3804,1,0.0309,-4.2837,1
51,2024-01-01T10:08:30,3,Temporal_Lobe,41.5234,8.4244,1,0.0262,-4.2805,1
51,2024-01-01T10:08:30,4,Visual_Cortex,41.5234,8.4143,1,0.037,-4.299,3
52,2024-01-01T10:08:40,0,Motor_Cortex,41.5234,7.8968,1,0.002,-4.9686,1
52,2024-01-01T10:08:40,1,Parietal_Lobe,41.5234,8.3138,3,0.0323,-4.4384,3
52,2024-01-01T10:08:40,2,Prefrontal_Cortex,41.5234,8.4606,1,0.0317,-4.3739,1
52,2024-01-01T10:08:40,3,Temporal_Lobe,41.5234,8.3986,1,0.0272,-4.3668,2
52,2024-01-01T10:08:40,4,Visual_Cortex,41.5234,8.4263,1,0.0383,-4.3064,3
53,2024-01-01T10:08:50,0,Motor_Cortex,41.5234,7.9055,1,0.0018,-4.5711,1
53,2024-01-01T10:08:50,1,Parietal_Lobe,41.5234,8.3763,4,0.0323,-4.3772,3
53,2024-01-01T10:08:50,2,Prefrontal_Cortex,41.5234,8.425,1,0.032,-4.2715,3
