t_idx,time_label,node_idx,node_label,account_category,z_score_X,z_score_v,local_kl_drift,micro_anomaly_flag
4,2024-01-01 10:00:40,1,01_Parietal_Lobe,Unknown,2.1189,2.1186,0.0,0
4,2024-01-01 10:00:40,2,02_Prefrontal_Cortex,Unknown,0.708,0.7087,0.0001,0
4,2024-01-01 10:00:40,3,03_Temporal_Lobe,Unknown,0.4665,0.4655,0.0002,0
4,2024-01-01 10:00:40,4,04_Visual_Cortex,Unknown,0.3134,0.3131,0.0,0
5,2024-01-01 10:00:50,0,00_Motor_Cortex,Unknown,2.3375,2.3386,0.0,0
5,2024-01-01 10:00:50,1,01_Parietal_Lobe,Unknown,1.9128,1.9122,0.0001,0
5,2024-01-01 10:00:50,2,02_Prefrontal_Cortex,Unknown,0.5665,0.5666,0.0001,0
5,2024-01-01 10:00:50,3,03_Temporal_Lobe,Unknown,1.4885,1.4877,0.0,0
5,2024-01-01 10:00:50,4,04_Visual_Cortex,Unknown,0.2977,0.298,0.0002,0
6,2024-01-01 10:01:00,0,00_Motor_Cortex,Unknown,1.826,1.8257,0.0001,0
6,2024-01-01 10:01:00,1,01_Parietal_Lobe,Unknown,1.1536,1.1524,0.0003,0
6,2024-01-01 10:01:00,2,02_Prefrontal_Cortex,Unknown,0.5776,0.5786,0.0,0
6,2024-01-01 10:01:00,3,03_Temporal_Lobe,Unknown,1.7881,1.7872,0.0,0
6,2024-01-01 10:01:00,4,04_Visual_Cortex,Unknown,0.4915,0.492,0.0,0
7,2024-01-01 10:01:10,0,00_Motor_Cortex,Unknown,0.4857,0.4853,0.0,0
7,2024-01-01 10:01:10,1,01_Parietal_Lobe,Unknown,0.3001,0.2989,0.0001,0
7,2024-01-01 10:01:10,2,02_Prefrontal_Cortex,Unknown,0.2836,0.2835,0.0001,0
7,2024-01-01 10:01:10,3,03_Temporal_Lobe,Unknown,2.1195,2.1192,0.0001,0
7,2024-01-01 10:01:10,4,04_Visual_Cortex,Unknown,1.1237,1.1238,0.0,0
8,2024-01-01 10:01:20,0,00_Motor_Cortex,Unknown,0.1243,0.124,0.0001,0
8,2024-01-01 10:01:20,1,01_Parietal_Lobe,Unknown,3.8281,3.8251,0.0001,1
8,2024-01-01 10:01:20,2,02_Prefrontal_Cortex,Unknown,0.2383,0.2381,0.0001,0
8,2024-01-01 10:01:20,3,03_Temporal_Lobe,Unknown,0.2956,0.2956,0.0001,0
8,2024-01-01 10:01:20,4,04_Visual_Cortex,Unknown,2.2304,2.2308,0.0001,0
9,2024-01-01 10:01:30,0,00_Motor_Cortex,Unknown,0.1857,0.1858,0.0,0
9,2024-01-01 10:01:30,1,01_Parietal_Lobe,Unknown,0.3806,0.381,0.0,0
9,2024-01-01 10:01:30,2,02_Prefrontal_Cortex,Unknown,0.5189,0.5191,0.0001,0
9,2024-01-01 10:01:30,3,03_Temporal_Lobe,Unknown,0.7683,0.7687,0.0001,0
9,2024-01-01 10:01:30,4,04_Visual_Cortex,Unknown,0.8788,0.8783,0.0,0
10,2024-01-01 10:01:40,0,00_Motor_Cortex,Unknown,0.9617,0.9608,0.0001,0
10,2024-01-01 10:01:40,1,01_Parietal_Lobe,Unknown,0.3777,0.3781,0.0002,0
10,2024-01-01 10:01:40,2,02_Prefrontal_Cortex,Unknown,1.2206,1.2228,0.0,0
10,2024-01-01 10:01:40,3,03_Temporal_Lobe,Unknown,0.2403,0.2402,0.0,0
10,2024-01-01 10:01:40,4,04_Visual_Cortex,Unknown,0.4369,0.4365,0.0001,0
11,2024-01-01 10:01:50,0,00_Motor_Cortex,Unknown,0.8079,0.8068,0.0001,0
11,2024-01-01 10:01:50,1,01_Parietal_Lobe,Unknown,2.1052,2.1058,0.0,0
11,2024-01-01 10:01:50,2,02_Prefrontal_Cortex,Unknown,1.067,1.0696,0.0002,0
11,2024-01-01 10:01:50,3,03_Temporal_Lobe,Unknown,0.1052,0.1051,0.0001,0
11,2024-01-01 10:01:50,4,04_Visual_Cortex,Unknown,2.3888,2.3871,0.0,0
12,2024-01-01 10:02:00,0,00_Motor_Cortex,Unknown,2.1917,2.1891,0.0001,0
12,2024-01-01 10:02:00,1,01_Parietal_Lobe,Unknown,1.7911,1.7919,0.0,0
12,2024-01-01 10:02:00,2,02_Prefrontal_Cortex,Unknown,1.0511,1.0523,0.0001,0
12,2024-01-01 10:02:00,3,03_Temporal_Lobe,Unknown,0.3222,0.3225,0.0001,0
12,2024-01-01 10:02:00,4,04_Visual_Cortex,Unknown,0.5425,0.5421,0.0001,0
13,2024-01-01 10:02:10,0,00_Motor_Cortex,Unknown,0.585,0.5849,0.0003,0
13,2024-01-01 10:02:10,1,01_Parietal_Lobe,Unknown,0.0998,0.0995,0.0001,0
13,2024-01-01 10:02:10,2,02_Prefrontal_Cortex,Unknown,0.4555,0.4572,0.0,0
13,2024-01-01 10:02:10,3,03_Temporal_Lobe,Unknown,1.3455,1.3464,0.0002,0
13,2024-01-01 10:02:10,4,04_Visual_Cortex,Unknown,2.1355,2.133,0.0001,0
14,2024-01-01 10:02:20,0,00_Motor_Cortex,Unknown,2.6455,2.6448,0.0001,0
14,2024-01-01 10:02:20,1,01_Parietal_Lobe,Unknown,0.9622,0.9623,0.0001,0
14,2024-01-01 10:02:20,2,02_Prefrontal_Cortex,Unknown,1.0031,1.0042,0.0002,0
14,2024-01-01 10:02:20,3,03_Temporal_Lobe,Unknown,0.6409,0.6417,0.0002,0
14,2024-01-01 10:02:20,4,04_Visual_Cortex,Unknown,1.8401,1.8376,0.0002,0
15,2024-01-01 10:02:30,0,00_Motor_Cortex,Unknown,0.9604,0.9597,0.0,0
15,2024-01-01 10:02:30,1,01_Parietal_Lobe,Unknown,0.1064,0.1067,0.0001,0
15,2024-01-01 10:02:30,2,02_Prefrontal_Cortex,Unknown,0.3051,0.3048,0.0002,0
15,2024-01-01 10:02:30,3,03_Temporal_Lobe,Unknown,0.9891,0.99,0.0003,0
15,2024-01-01 10:02:30,4,04_Visual_Cortex,Unknown,0.0645,0.0641,0.0001,0
16,2024-01-01 10:02:40,0,00_Motor_Cortex,Unknown,0.8118,0.8109,0.0002,0
16,2024-01-01 10:02:40,1,01_Parietal_Lobe,Unknown,0.6706,0.6708,0.0002,0
16,2024-01-01 10:02:40,2,02_Prefrontal_Cortex,Unknown,1.7537,1.7563,0.0004,0
16,2024-01-01 10:02:40,3,03_Temporal_Lobe,Unknown,1.612,1.6134,0.0002,0
16,2024-01-01 10:02:40,4,04_Visual_Cortex,Unknown,0.4236,0.4236,0.0,0
17,2024-01-01 10:02:50,0,00_Motor_Cortex,Unknown,0.4972,0.4963,0.0006,0
17,2024-01-01 10:02:50,1,01_Parietal_Lobe,Unknown,0.6804,0.6801,0.0009,0
17,2024-01-01 10:02:50,2,02_Prefrontal_Cortex,Unknown,0.5403,0.5416,0.0007,0
17,2024-01-01 10:02:50,3,03_Temporal_Lobe,Unknown,0.2239,0.2239,0.0004,0
17,2024-01-01 10:02:50,4,04_Visual_Cortex,Unknown,0.8277,0.8274,0.0002,0
18,2024-01-01 10:03:00,0,00_Motor_Cortex,Unknown,1.8371,1.835,0.0007,0
18,2024-01-01 10:03:00,1,01_Parietal_Lobe,Unknown,0.4826,0.4828,0.0006,0
18,2024-01-01 10:03:00,2,02_Prefrontal_Cortex,Unknown,2.9531,2.9572,0.0013,0
18,2024-01-01 10:03:00,3,03_Temporal_Lobe,Unknown,0.777,0.7777,0.0007,0
18,2024-01-01 10:03:00,4,04_Visual_Cortex,Unknown,0.8872,0.8871,0.0007,0
19,2024-01-01 10:03:10,0,00_Motor_Cortex,Unknown,0.2194,0.2195,0.0003,0
19,2024-01-01 10:03:10,1,01_Parietal_Lobe,Unknown,0.0511,0.0514,0.0002,0
19,2024-01-01 10:03:10,2,02_Prefrontal_Cortex,Unknown,0.7369,0.7375,0.001,0
19,2024-01-01 10:03:10,3,03_Temporal_Lobe,Unknown,0.4581,0.4587,0.0013,0
19,2024-01-01 10:03:10,4,04_Visual_Cortex,Unknown,1.4091,1.4088,0.0003,0
20,2024-01-01 10:03:20,0,00_Motor_Cortex,Unknown,0.4268,0.4263,0.0,0
20,2024-01-01 10:03:20,1,01_Parietal_Lobe,Unknown,0.6585,0.6587,0.0002,0
20,2024-01-01 10:03:20,2,02_Prefrontal_Cortex,Unknown,0.7076,0.7085,0.0,0
20,2024-01-01 10:03:20,3,03_Temporal_Lobe,Unknown,1.7397,1.7415,0.0,0
20,2024-01-01 10:03:20,4,04_Visual_Cortex,Unknown,0.529,0.5289,0.0004,0
21,2024-01-01 10:03:30,0,00_Motor_Cortex,Unknown,0.5765,0.5759,0.0004,0
21,2024-01-01 10:03:30,1,01_Parietal_Lobe,Unknown,0.4298,0.43,0.0001,0
21,2024-01-01 10:03:30,2,02_Prefrontal_Cortex,Unknown,0.2002,0.201,0.0005,0
21,2024-01-01 10:03:30,3,03_Temporal_Lobe,Unknown,0.3024,0.3024,0.0002,0
21,2024-01-01 10:03:30,4,04_Visual_Cortex,Unknown,0.2839,0.284,0.0001,0
22,2024-01-01 10:03:40,0,00_Motor_Cortex,Unknown,1.1387,1.1379,0.0,0
22,2024-01-01 10:03:40,1,01_Parietal_Lobe,Unknown,0.3896,0.3894,0.0001,0
22,2024-01-01 10:03:40,2,02_Prefrontal_Cortex,Unknown,1.8203,1.8219,0.0002,0
22,2024-01-01 10:03:40,3,03_Temporal_Lobe,Unknown,1.6137,1.6146,0.0,0
22,2024-01-01 10:03:40,4,04_Visual_Cortex,Unknown,0.3616,0.3612,0.0002,0
23,2024-01-01 10:03:50,0,00_Motor_Cortex,Unknown,0.9056,0.9054,0.0002,0
23,2024-01-01 10:03:50,1,01_Parietal_Lobe,Unknown,0.1811,0.1813,0.0,0
23,2024-01-01 10:03:50,2,02_Prefrontal_Cortex,Unknown,0.2819,0.2825,0.0001,0
23,2024-01-01 10:03:50,3,03_Temporal_Lobe,Unknown,1.1092,1.11,0.0002,0
23,2024-01-01 10:03:50,4,04_Visual_Cortex,Unknown,0.4665,0.466,0.0002,0
24,2024-01-01 10:04:00,0,00_Motor_Cortex,Unknown,1.7712,1.7706,0.0001,0
24,2024-01-01 10:04:00,1,01_Parietal_Lobe,Unknown,0.1078,0.1075,0.0001,0
24,2024-01-01 10:04:00,2,02_Prefrontal_Cortex,Unknown,0.9311,0.9322,0.0001,0
24,2024-01-01 10:04:00,3,03_Temporal_Lobe,Unknown,0.5819,0.5824,0.0001,0
24,2024-01-01 10:04:00,4,04_Visual_Cortex,Unknown,0.505,0.5048,0.0002,0
25,2024-01-01 10:04:10,0,00_Motor_Cortex,Unknown,0.545,0.5449,0.0001,0
25,2024-01-01 10:04:10,1,01_Parietal_Lobe,Unknown,0.9816,0.9817,0.0001,0
25,2024-01-01 10:04:10,2,02_Prefrontal_Cortex,Unknown,1.3304,1.3325,0.0002,0
25,2024-01-01 10:04:10,3,03_Temporal_Lobe,Unknown,0.8511,0.8516,0.0001,0
25,2024-01-01 10:04:10,4,04_Visual_Cortex,Unknown,2.1211,2.1195,0.0,0
26,2024-01-01 10:04:20,0,00_Motor_Cortex,Unknown,0.1435,0.1437,0.0002,0
26,2024-01-01 10:04:20,1,01_Parietal_Lobe,Unknown,0.1968,0.1966,0.0002,0
26,2024-01-01 10:04:20,2,02_Prefrontal_Cortex,Unknown,1.6241,1.6276,0.0,0
26,2024-01-01 10:04:20,3,03_Temporal_Lobe,Unknown,0.024,0.0238,0.0002,0
26,2024-01-01 10:04:20,4,04_Visual_Cortex,Unknown,1.65,1.6474,0.0001,0
27,2024-01-01 10:04:30,0,00_Motor_Cortex,Unknown,1.641,1.6401,0.0002,0
27,2024-01-01 10:04:30,1,01_Parietal_Lobe,Unknown,1.5181,1.5178,0.0001,0
27,2024-01-01 10:04:30,2,02_Prefrontal_Cortex,Unknown,2.2726,2.2768,0.0001,0
27,2024-01-01 10:04:30,3,03_Temporal_Lobe,Unknown,1.5573,1.5584,0.0002,0
27,2024-01-01 10:04:30,4,04_Visual_Cortex,Unknown,0.582,0.5814,0.0001,0
28,2024-01-01 10:04:40,0,00_Motor_Cortex,Unknown,1.3242,1.3244,0.0001,0
28,2024-01-01 10:04:40,1,01_Parietal_Lobe,Unknown,0.4231,0.4231,0.0001,0
28,2024-01-01 10:04:40,2,02_Prefrontal_Cortex,Unknown,1.106,1.1066,0.0001,0
28,2024-01-01 10:04:40,3,03_Temporal_Lobe,Unknown,0.8942,0.8948,0.0002,0
28,2024-01-01 10:04:40,4,04_Visual_Cortex,Unknown,0.2338,0.2338,0.0001,0
29,2024-01-01 10:04:50,0,00_Motor_Cortex,Unknown,0.9899,0.9902,0.0002,0
29,2024-01-01 10:04:50,1,01_Parietal_Lobe,Unknown,0.646,0.646,0.0001,0
29,2024-01-01 10:04:50,2,02_Prefrontal_Cortex,Unknown,0.0246,0.024,0.0,0
29,2024-01-01 10:04:50,3,03_Temporal_Lobe,Unknown,0.606,0.6066,0.0,0
29,2024-01-01 10:04:50,4,04_Visual_Cortex,Unknown,0.1012,0.1015,0.0001,0
30,2024-01-01 10:05:00,0,00_Motor_Cortex,Unknown,51.0436,51.0472,0.0,1
30,2024-01-01 10:05:00,1,01_Parietal_Lobe,Unknown,17.1223,17.1172,0.1573,1
30,2024-01-01 10:05:00,2,02_Prefrontal_Cortex,Unknown,12.3582,12.3696,0.1531,1
30,2024-01-01 10:05:00,3,03_Temporal_Lobe,Unknown,17.2912,17.3083,0.1542,1
30,2024-01-01 10:05:00,4,04_Visual_Cortex,Unknown,14.569,14.5428,0.1557,1
31,2024-01-01 10:05:10,0,00_Motor_Cortex,Unknown,6.3108,6.1667,0.0002,1
31,2024-01-01 10:05:10,1,01_Parietal_Lobe,Unknown,6.2972,6.3305,0.1473,1
31,2024-01-01 10:05:10,2,02_Prefrontal_Cortex,Unknown,5.7371,5.7716,0.1448,1
31,2024-01-01 10:05:10,3,03_Temporal_Lobe,Unknown,5.4209,5.4534,0.1492,1
31,2024-01-01 10:05:10,4,04_Visual_Cortex,Unknown,5.6976,5.7292,0.1483,1
32,2024-01-01 10:05:20,0,00_Motor_Cortex,Unknown,4.5452,4.3765,0.0001,1
32,2024-01-01 10:05:20,1,01_Parietal_Lobe,Unknown,4.491,4.5311,0.1436,1
32,2024-01-01 10:05:20,2,02_Prefrontal_Cortex,Unknown,4.0454,4.0852,0.1408,1
32,2024-01-01 10:05:20,3,03_Temporal_Lobe,Unknown,4.5873,4.6302,0.1422,1
32,2024-01-01 10:05:20,4,04_Visual_Cortex,Unknown,3.7687,3.8041,0.144,1
33,2024-01-01 10:05:30,0,00_Motor_Cortex,Unknown,3.8185,3.6171,0.0001,1
33,2024-01-01 10:05:30,1,01_Parietal_Lobe,Unknown,3.4677,3.5124,0.1377,1
33,2024-01-01 10:05:30,2,02_Prefrontal_Cortex,Unknown,3.4056,3.4525,0.1354,1
33,2024-01-01 10:05:30,3,03_Temporal_Lobe,Unknown,3.3687,3.4138,0.1356,1
33,2024-01-01 10:05:30,4,04_Visual_Cortex,Unknown,3.7733,3.8222,0.1362,1
34,2024-01-01 10:05:40,0,00_Motor_Cortex,Unknown,3.1375,2.9168,0.0,1
34,2024-01-01 10:05:40,1,01_Parietal_Lobe,Unknown,2.7256,2.7725,0.131,0
34,2024-01-01 10:05:40,2,02_Prefrontal_Cortex,Unknown,2.6857,2.7346,0.1306,0
34,2024-01-01 10:05:40,3,03_Temporal_Lobe,Unknown,3.2143,3.2702,0.1296,1
34,2024-01-01 10:05:40,4,04_Visual_Cortex,Unknown,2.6863,2.733,0.1287,0
35,2024-01-01 10:05:50,0,00_Motor_Cortex,Unknown,2.5536,2.324,0.0,0
35,2024-01-01 10:05:50,1,01_Parietal_Lobe,Unknown,2.3065,2.3565,0.1248,0
35,2024-01-01 10:05:50,2,02_Prefrontal_Cortex,Unknown,2.1862,2.2366,0.1244,0
35,2024-01-01 10:05:50,3,03_Temporal_Lobe,Unknown,1.9223,1.967,0.1266,0
35,2024-01-01 10:05:50,4,04_Visual_Cortex,Unknown,2.5775,2.6329,0.1248,0
36,2024-01-01 10:06:00,0,00_Motor_Cortex,Unknown,2.0286,1.8016,0.0001,0
36,2024-01-01 10:06:00,1,01_Parietal_Lobe,Unknown,1.5639,1.6071,0.1191,0
36,2024-01-01 10:06:00,2,02_Prefrontal_Cortex,Unknown,1.5431,1.5883,0.1201,0
36,2024-01-01 10:06:00,3,03_Temporal_Lobe,Unknown,1.8407,1.8918,0.1227,0
36,2024-01-01 10:06:00,4,04_Visual_Cortex,Unknown,1.978,2.0309,0.1214,0
37,2024-01-01 10:06:10,0,00_Motor_Cortex,Unknown,1.4868,1.28,0.0003,0
37,2024-01-01 10:06:10,1,01_Parietal_Lobe,Unknown,1.3051,1.3483,0.1143,0
37,2024-01-01 10:06:10,2,02_Prefrontal_Cortex,Unknown,1.1083,1.1493,0.1161,0
37,2024-01-01 10:06:10,3,03_Temporal_Lobe,Unknown,1.2924,1.3376,0.1184,0
37,2024-01-01 10:06:10,4,04_Visual_Cortex,Unknown,1.19,1.2314,0.1171,0
38,2024-01-01 10:06:20,0,00_Motor_Cortex,Unknown,1.1767,0.9797,0.0003,0
38,2024-01-01 10:06:20,1,01_Parietal_Lobe,Unknown,0.9398,0.9783,0.1108,0
38,2024-01-01 10:06:20,2,02_Prefrontal_Cortex,Unknown,1.057,1.1014,0.1084,0
38,2024-01-01 10:06:20,3,03_Temporal_Lobe,Unknown,1.0411,1.085,0.1111,0
38,2024-01-01 10:06:20,4,04_Visual_Cortex,Unknown,0.6942,0.7265,0.1152,0
39,2024-01-01 10:06:30,0,00_Motor_Cortex,Unknown,0.9504,0.7616,0.0002,0
39,2024-01-01 10:06:30,1,01_Parietal_Lobe,Unknown,0.7505,0.7873,0.1092,0
39,2024-01-01 10:06:30,2,02_Prefrontal_Cortex,Unknown,0.6909,0.7287,0.1092,0
39,2024-01-01 10:06:30,3,03_Temporal_Lobe,Unknown,0.6736,0.7108,0.1087,0
39,2024-01-01 10:06:30,4,04_Visual_Cortex,Unknown,0.7514,0.7884,0.1067,0
40,2024-01-01 10:06:40,0,00_Motor_Cortex,Unknown,0.8924,0.6947,0.0002,0
40,2024-01-01 10:06:40,1,01_Parietal_Lobe,Unknown,0.7162,0.7551,0.1055,0
40,2024-01-01 10:06:40,2,02_Prefrontal_Cortex,Unknown,0.8222,0.8675,0.1018,0
40,2024-01-01 10:06:40,3,03_Temporal_Lobe,Unknown,0.5524,0.5885,0.1059,0
40,2024-01-01 10:06:40,4,04_Visual_Cortex,Unknown,0.5186,0.5512,0.1062,0
41,2024-01-01 10:06:50,0,00_Motor_Cortex,Unknown,1.0527,0.815,0.0003,0
41,2024-01-01 10:06:50,1,01_Parietal_Lobe,Unknown,0.7745,0.8186,0.0965,0
41,2024-01-01 10:06:50,2,02_Prefrontal_Cortex,Unknown,0.9669,1.0211,0.1029,0
41,2024-01-01 10:06:50,3,03_Temporal_Lobe,Unknown,0.7304,0.7757,0.0987,0
41,2024-01-01 10:06:50,4,04_Visual_Cortex,Unknown,0.5852,0.6225,0.1027,0
42,2024-01-01 10:07:00,0,00_Motor_Cortex,Unknown,1.1988,0.9185,0.0002,0
42,2024-01-01 10:07:00,1,01_Parietal_Lobe,Unknown,1.0174,1.0741,0.0978,0
42,2024-01-01 10:07:00,2,02_Prefrontal_Cortex,Unknown,0.9243,0.9814,0.0992,0
42,2024-01-01 10:07:00,3,03_Temporal_Lobe,Unknown,0.7525,0.8021,0.0941,0
42,2024-01-01 10:07:00,4,04_Visual_Cortex,Unknown,0.7408,0.7867,0.0976,0
43,2024-01-01 10:07:10,0,00_Motor_Cortex,Unknown,1.4224,1.0818,0.0002,0
43,2024-01-01 10:07:10,1,01_Parietal_Lobe,Unknown,1.1232,1.1886,0.0933,0
43,2024-01-01 10:07:10,2,02_Prefrontal_Cortex,Unknown,0.9514,1.0139,0.0941,0
43,2024-01-01 10:07:10,3,03_Temporal_Lobe,Unknown,1.0181,1.0821,0.0961,0
43,2024-01-01 10:07:10,4,04_Visual_Cortex,Unknown,0.9433,1.0008,0.0969,0
44,2024-01-01 10:07:20,0,00_Motor_Cortex,Unknown,1.4697,1.0947,0.0002,0
44,2024-01-01 10:07:20,1,01_Parietal_Lobe,Unknown,0.9994,1.0645,0.0938,0
44,2024-01-01 10:07:20,2,02_Prefrontal_Cortex,Unknown,1.0634,1.1352,0.0886,0
44,2024-01-01 10:07:20,3,03_Temporal_Lobe,Unknown,0.9023,0.9661,0.0916,0
44,2024-01-01 10:07:20,4,04_Visual_Cortex,Unknown,1.1013,1.1699,0.0902,0
45,2024-01-01 10:07:30,0,00_Motor_Cortex,Unknown,1.464,1.0632,0.0,0
45,2024-01-01 10:07:30,1,01_Parietal_Lobe,Unknown,0.8325,0.8946,0.0904,0
45,2024-01-01 10:07:30,2,02_Prefrontal_Cortex,Unknown,1.1082,1.1871,0.0891,0
45,2024-01-01 10:07:30,3,03_Temporal_Lobe,Unknown,0.8668,0.9334,0.0892,0
45,2024-01-01 10:07:30,4,04_Visual_Cortex,Unknown,1.1211,1.1956,0.0874,0
46,2024-01-01 10:07:40,0,00_Motor_Cortex,Unknown,1.2654,0.878,0.0001,0
46,2024-01-01 10:07:40,1,01_Parietal_Lobe,Unknown,1.0006,1.0747,0.0851,0
46,2024-01-01 10:07:40,2,02_Prefrontal_Cortex,Unknown,0.6908,0.7549,0.085,0
46,2024-01-01 10:07:40,3,03_Temporal_Lobe,Unknown,0.751,0.8163,0.0893,0
46,2024-01-01 10:07:40,4,04_Visual_Cortex,Unknown,0.7709,0.8337,0.0884,0
47,2024-01-01 10:07:50,0,00_Motor_Cortex,Unknown,1.1541,0.7661,0.0008,0
47,2024-01-01 10:07:50,1,01_Parietal_Lobe,Unknown,0.8074,0.8766,0.0858,0
47,2024-01-01 10:07:50,2,02_Prefrontal_Cortex,Unknown,0.3502,0.4009,0.0865,0
47,2024-01-01 10:07:50,3,03_Temporal_Lobe,Unknown,0.8829,0.9588,0.083,0
47,2024-01-01 10:07:50,4,04_Visual_Cortex,Unknown,0.7281,0.7926,0.0818,0
48,2024-01-01 10:08:00,0,00_Motor_Cortex,Unknown,1.1177,0.7147,0.0001,0
48,2024-01-01 10:08:00,1,01_Parietal_Lobe,Unknown,0.3961,0.4478,0.0843,0
48,2024-01-01 10:08:00,2,02_Prefrontal_Cortex,Unknown,0.6365,0.7048,0.0829,0
48,2024-01-01 10:08:00,3,03_Temporal_Lobe,Unknown,0.9952,1.0816,0.0832,0
48,2024-01-01 10:08:00,4,04_Visual_Cortex,Unknown,0.5388,0.5969,0.0839,0
49,2024-01-01 10:08:10,0,00_Motor_Cortex,Unknown,1.1492,0.716,0.0001,0
49,2024-01-01 10:08:10,1,01_Parietal_Lobe,Unknown,0.9028,0.9849,0.0761,0
49,2024-01-01 10:08:10,2,02_Prefrontal_Cortex,Unknown,0.4965,0.5607,0.0809,0
49,2024-01-01 10:08:10,3,03_Temporal_Lobe,Unknown,0.5846,0.6531,0.0812,0
49,2024-01-01 10:08:10,4,04_Visual_Cortex,Unknown,0.5734,0.6365,0.0791,0
50,2024-01-01 10:08:20,0,00_Motor_Cortex,Unknown,1.3991,0.8803,0.0002,0
50,2024-01-01 10:08:20,1,01_Parietal_Lobe,Unknown,0.758,0.8363,0.0796,0
50,2024-01-01 10:08:20,2,02_Prefrontal_Cortex,Unknown,0.7074,0.7869,0.0793,0
50,2024-01-01 10:08:20,3,03_Temporal_Lobe,Unknown,0.8888,0.9785,0.0771,0
50,2024-01-01 10:08:20,4,04_Visual_Cortex,Unknown,0.7998,0.8794,0.0796,0
51,2024-01-01 10:08:30,0,00_Motor_Cortex,Unknown,1.8547,1.1905,0.0,0
51,2024-01-01 10:08:30,1,01_Parietal_Lobe,Unknown,1.0149,1.1126,0.0754,0
51,2024-01-01 10:08:30,2,02_Prefrontal_Cortex,Unknown,1.0447,1.1485,0.0743,0
51,2024-01-01 10:08:30,3,03_Temporal_Lobe,Unknown,1.0406,1.1444,0.0746,0
51,2024-01-01 10:08:30,4,04_Visual_Cortex,Unknown,1.1958,1.3037,0.0764,0
52,2024-01-01 10:08:40,0,00_Motor_Cortex,Unknown,2.2133,1.4202,0.0001,0
52,2024-01-01 10:08:40,1,01_Parietal_Lobe,Unknown,1.4143,1.5418,0.0726,0
52,2024-01-01 10:08:40,2,02_Prefrontal_Cortex,Unknown,1.3164,1.4421,0.0726,0
52,2024-01-01 10:08:40,3,03_Temporal_Lobe,Unknown,1.166,1.2829,0.0741,0
52,2024-01-01 10:08:40,4,04_Visual_Cortex,Unknown,1.2436,1.3599,0.0742,0
53,2024-01-01 10:08:50,0,00_Motor_Cortex,Unknown,2.6604,1.7084,0.0002,0
53,2024-01-01 10:08:50,1,01_Parietal_Lobe,Unknown,1.7192,1.8717,0.0711,0
53,2024-01-01 10:08:50,2,02_Prefrontal_Cortex,Unknown,1.2369,1.3632,0.0712,0
53,2024-01-01 10:08:50,3,03_Temporal_Lobe,Unknown,1.5303,1.6765,0.0723,0
53,2024-01-01 10:08:50,4,04_Visual_Cortex,Unknown,1.6921,1.8432,0.0717,0
54,2024-01-01 10:09:00,0,00_Motor_Cortex,Unknown,2.9885,1.9075,0.0001,0
54,2024-01-01 10:09:00,1,01_Parietal_Lobe,Unknown,1.8135,1.9777,0.07,0
54,2024-01-01 10:09:00,2,02_Prefrontal_Cortex,Unknown,1.781,1.9488,0.0683,0
54,2024-01-01 10:09:00,3,03_Temporal_Lobe,Unknown,1.51,1.6606,0.0702,0
