t_idx,time_label,component_idx,singular_value,explained_ratio,effective_rank
11,2024-01-01T10:01:50,0,2370.930705,0.499871,5
11,2024-01-01T10:01:50,1,615.023269,0.129667,5
11,2024-01-01T10:01:50,2,594.729727,0.125389,5
11,2024-01-01T10:01:50,3,590.418113,0.12448,5
11,2024-01-01T10:01:50,4,571.979797,0.120592,5
12,2024-01-01T10:02:00,0,2383.958693,0.500008,5
12,2024-01-01T10:02:00,1,613.195979,0.128611,5
12,2024-01-01T10:02:00,2,602.540002,0.126376,5
12,2024-01-01T10:02:00,3,594.399808,0.124669,5
12,2024-01-01T10:02:00,4,573.74413,0.120336,5
13,2024-01-01T10:02:10,0,2265.634267,0.499906,5
13,2024-01-01T10:02:10,1,584.980162,0.129074,5
13,2024-01-01T10:02:10,2,576.135257,0.127123,5
13,2024-01-01T10:02:10,3,560.818633,0.123743,5
13,2024-01-01T10:02:10,4,544.549623,0.120153,5
14,2024-01-01T10:02:20,0,2019.327,0.499951,5
14,2024-01-01T10:02:20,1,525.88924,0.130201,5
14,2024-01-01T10:02:20,2,509.859757,0.126232,5
14,2024-01-01T10:02:20,3,496.282625,0.122871,5
14,2024-01-01T10:02:20,4,487.694964,0.120745,5
15,2024-01-01T10:02:30,0,1691.598005,0.499958,5
15,2024-01-01T10:02:30,1,441.319574,0.130434,5
15,2024-01-01T10:02:30,2,435.613931,0.128747,5
15,2024-01-01T10:02:30,3,418.380205,0.123654,5
15,2024-01-01T10:02:30,4,396.566883,0.117207,5
16,2024-01-01T10:02:40,0,1351.792826,0.499778,5
16,2024-01-01T10:02:40,1,357.894568,0.132319,5
16,2024-01-01T10:02:40,2,344.658616,0.127426,5
16,2024-01-01T10:02:40,3,333.057353,0.123136,5
16,2024-01-01T10:02:40,4,317.381408,0.117341,5
17,2024-01-01T10:02:50,0,1116.124107,0.500031,5
17,2024-01-01T10:02:50,1,298.239571,0.133613,5
17,2024-01-01T10:02:50,2,280.657273,0.125736,5
17,2024-01-01T10:02:50,3,272.300761,0.121992,5
17,2024-01-01T10:02:50,4,264.789134,0.118627,5
18,2024-01-01T10:03:00,0,1019.400015,0.499747,5
18,2024-01-01T10:03:00,1,284.678538,0.13956,5
18,2024-01-01T10:03:00,2,262.737044,0.128803,5
18,2024-01-01T10:03:00,3,247.695072,0.121429,5
18,2024-01-01T10:03:00,4,225.320458,0.11046,5
19,2024-01-01T10:03:10,0,1084.04682,0.499744,5
19,2024-01-01T10:03:10,1,288.788335,0.133131,5
19,2024-01-01T10:03:10,2,283.036539,0.13048,5
19,2024-01-01T10:03:10,3,262.653769,0.121083,5
19,2024-01-01T10:03:10,4,250.677128,0.115562,5
20,2024-01-01T10:03:20,0,1340.152106,0.498999,5
20,2024-01-01T10:03:20,1,349.423055,0.130106,5
20,2024-01-01T10:03:20,2,344.288953,0.128194,5
20,2024-01-01T10:03:20,3,329.675771,0.122753,5
20,2024-01-01T10:03:20,4,322.143043,0.119948,5
21,2024-01-01T10:03:30,0,1628.265278,0.499864,5
21,2024-01-01T10:03:30,1,442.325999,0.13579,5
21,2024-01-01T10:03:30,2,419.207706,0.128693,5
21,2024-01-01T10:03:30,3,387.973769,0.119105,5
21,2024-01-01T10:03:30,4,379.642737,0.116547,5
22,2024-01-01T10:03:40,0,1914.006951,0.499964,5
22,2024-01-01T10:03:40,1,489.522131,0.12787,5
22,2024-01-01T10:03:40,2,482.795034,0.126112,5
22,2024-01-01T10:03:40,3,479.953153,0.12537,5
22,2024-01-01T10:03:40,4,462.015941,0.120685,5
23,2024-01-01T10:03:50,0,2141.06505,0.499947,5
23,2024-01-01T10:03:50,1,553.246775,0.129185,5
23,2024-01-01T10:03:50,2,543.74885,0.126967,5
23,2024-01-01T10:03:50,3,531.704548,0.124155,5
23,2024-01-01T10:03:50,4,512.820281,0.119745,5
24,2024-01-01T10:04:00,0,2235.932362,0.499836,5
24,2024-01-01T10:04:00,1,575.540102,0.12866,5
24,2024-01-01T10:04:00,2,563.805646,0.126037,5
24,2024-01-01T10:04:00,3,557.34144,0.124592,5
24,2024-01-01T10:04:00,4,540.712715,0.120875,5
25,2024-01-01T10:04:10,0,2204.686116,0.499911,5
25,2024-01-01T10:04:10,1,588.417675,0.133423,5
25,2024-01-01T10:04:10,2,564.648533,0.128034,5
25,2024-01-01T10:04:10,3,538.796049,0.122172,5
25,2024-01-01T10:04:10,4,513.60975,0.116461,5
26,2024-01-01T10:04:20,0,2136.020264,0.500002,5
26,2024-01-01T10:04:20,1,548.97959,0.128506,5
26,2024-01-01T10:04:20,2,537.730823,0.125873,5
26,2024-01-01T10:04:20,3,528.598149,0.123735,5
26,2024-01-01T10:04:20,4,520.697564,0.121885,5
27,2024-01-01T10:04:30,0,2053.33312,0.500062,5
27,2024-01-01T10:04:30,1,532.086615,0.129583,5
27,2024-01-01T10:04:30,2,526.584763,0.128243,5
27,2024-01-01T10:04:30,3,509.283363,0.124029,5
27,2024-01-01T10:04:30,4,484.866099,0.118083,5
28,2024-01-01T10:04:40,0,2046.719869,0.499954,5
28,2024-01-01T10:04:40,1,523.493723,0.127874,5
28,2024-01-01T10:04:40,2,515.867176,0.126011,5
28,2024-01-01T10:04:40,3,510.322035,0.124657,5
28,2024-01-01T10:04:40,4,497.414042,0.121504,5
29,2024-01-01T10:04:50,0,2174.504604,0.499956,5
29,2024-01-01T10:04:50,1,566.871622,0.130334,5
29,2024-01-01T10:04:50,2,559.362729,0.128607,5
29,2024-01-01T10:04:50,3,535.750542,0.123178,5
29,2024-01-01T10:04:50,4,512.900414,0.117925,5
30,2024-01-01T10:05:00,0,2115.567265,0.539944,5
30,2024-01-01T10:05:00,1,603.616854,0.154058,5
30,2024-01-01T10:05:00,2,590.015841,0.150586,5
30,2024-01-01T10:05:00,3,576.59272,0.14716,5
30,2024-01-01T10:05:00,4,32.32893,0.008251,5
31,2024-01-01T10:05:10,0,2337.710876,0.539628,5
31,2024-01-01T10:05:10,1,689.051823,0.159058,5
31,2024-01-01T10:05:10,2,635.620836,0.146724,5
31,2024-01-01T10:05:10,3,634.138163,0.146382,5
31,2024-01-01T10:05:10,4,35.557533,0.008208,5
32,2024-01-01T10:05:20,0,2531.382765,0.541833,5
32,2024-01-01T10:05:20,1,725.294662,0.155247,5
32,2024-01-01T10:05:20,2,698.124237,0.149431,5
32,2024-01-01T10:05:20,3,677.636241,0.145045,5
32,2024-01-01T10:05:20,4,39.451675,0.008444,5
33,2024-01-01T10:05:30,0,2601.750331,0.541246,5
33,2024-01-01T10:05:30,1,734.726701,0.152846,5
33,2024-01-01T10:05:30,2,718.030732,0.149373,5
33,2024-01-01T10:05:30,3,713.187645,0.148365,5
33,2024-01-01T10:05:30,4,39.272745,0.00817,5
34,2024-01-01T10:05:40,0,2546.347669,0.541836,5
34,2024-01-01T10:05:40,1,716.91185,0.152551,5
34,2024-01-01T10:05:40,2,707.311957,0.150509,5
34,2024-01-01T10:05:40,3,689.97365,0.146819,5
34,2024-01-01T10:05:40,4,38.935624,0.008285,5
35,2024-01-01T10:05:50,0,2344.754407,0.541178,5
35,2024-01-01T10:05:50,1,665.640921,0.153632,5
35,2024-01-01T10:05:50,2,653.319981,0.150789,5
35,2024-01-01T10:05:50,3,632.681121,0.146025,5
35,2024-01-01T10:05:50,4,36.288103,0.008375,5
36,2024-01-01T10:06:00,0,2035.880058,0.54092,5
36,2024-01-01T10:06:00,1,594.11887,0.157854,5
36,2024-01-01T10:06:00,2,558.770104,0.148462,5
36,2024-01-01T10:06:00,3,543.887367,0.144507,5
36,2024-01-01T10:06:00,4,31.076835,0.008257,5
37,2024-01-01T10:06:10,0,1696.054641,0.540058,5
37,2024-01-01T10:06:10,1,484.880029,0.154396,5
37,2024-01-01T10:06:10,2,476.467637,0.151717,5
37,2024-01-01T10:06:10,3,456.903545,0.145487,5
37,2024-01-01T10:06:10,4,26.199841,0.008343,5
38,2024-01-01T10:06:20,0,1396.593907,0.53903,5
38,2024-01-01T10:06:20,1,404.800566,0.156237,5
38,2024-01-01T10:06:20,2,385.749951,0.148884,5
38,2024-01-01T10:06:20,3,382.559233,0.147653,5
38,2024-01-01T10:06:20,4,21.234478,0.008196,5
39,2024-01-01T10:06:30,0,1208.24813,0.540371,5
39,2024-01-01T10:06:30,1,348.566677,0.155891,5
39,2024-01-01T10:06:30,2,338.445181,0.151365,5
39,2024-01-01T10:06:30,3,322.323443,0.144154,5
39,2024-01-01T10:06:30,4,18.377476,0.008219,5
40,2024-01-01T10:06:40,0,1195.256818,0.545305,5
40,2024-01-01T10:06:40,1,346.307891,0.157994,5
40,2024-01-01T10:06:40,2,324.820465,0.148191,5
40,2024-01-01T10:06:40,3,307.306776,0.140201,5
40,2024-01-01T10:06:40,4,18.211437,0.008309,5
41,2024-01-01T10:06:50,0,1275.781812,0.542842,5
41,2024-01-01T10:06:50,1,366.533752,0.155959,5
41,2024-01-01T10:06:50,2,348.884336,0.148449,5
41,2024-01-01T10:06:50,3,338.409865,0.143993,5
41,2024-01-01T10:06:50,4,20.580383,0.008757,5
42,2024-01-01T10:07:00,0,1400.426969,0.540452,5
42,2024-01-01T10:07:00,1,406.080163,0.156714,5
42,2024-01-01T10:07:00,2,386.736479,0.149249,5
42,2024-01-01T10:07:00,3,376.639341,0.145353,5
42,2024-01-01T10:07:00,4,21.329032,0.008231,5
43,2024-01-01T10:07:10,0,1520.90639,0.540472,5
43,2024-01-01T10:07:10,1,444.16579,0.15784,5
43,2024-01-01T10:07:10,2,424.112775,0.150713,5
43,2024-01-01T10:07:10,3,400.605447,0.14236,5
43,2024-01-01T10:07:10,4,24.2428,0.008615,5
44,2024-01-01T10:07:20,0,1618.04315,0.541411,5
44,2024-01-01T10:07:20,1,467.889497,0.15656,5
44,2024-01-01T10:07:20,2,453.127754,0.15162,5
44,2024-01-01T10:07:20,3,424.786238,0.142137,5
44,2024-01-01T10:07:20,4,24.720436,0.008272,5
45,2024-01-01T10:07:30,0,1598.39904,0.543196,5
45,2024-01-01T10:07:30,1,468.923505,0.159358,5
45,2024-01-01T10:07:30,2,431.83972,0.146755,5
45,2024-01-01T10:07:30,3,418.050131,0.142069,5
45,2024-01-01T10:07:30,4,25.369061,0.008621,5
46,2024-01-01T10:07:40,0,1493.524614,0.54141,5
46,2024-01-01T10:07:40,1,434.709657,0.157584,5
46,2024-01-01T10:07:40,2,413.818809,0.150011,5
46,2024-01-01T10:07:40,3,393.355655,0.142593,5
46,2024-01-01T10:07:40,4,23.175818,0.008401,5
47,2024-01-01T10:07:50,0,1386.092772,0.542278,5
47,2024-01-01T10:07:50,1,405.014223,0.158453,5
47,2024-01-01T10:07:50,2,376.622359,0.147345,5
47,2024-01-01T10:07:50,3,366.712391,0.143468,5
47,2024-01-01T10:07:50,4,21.612218,0.008455,5
48,2024-01-01T10:08:00,0,1326.362823,0.544181,5
48,2024-01-01T10:08:00,1,377.164607,0.154743,5
48,2024-01-01T10:08:00,2,361.894429,0.148478,5
48,2024-01-01T10:08:00,3,351.259228,0.144115,5
48,2024-01-01T10:08:00,4,20.673777,0.008482,5
49,2024-01-01T10:08:10,0,1339.899325,0.540828,5
49,2024-01-01T10:08:10,1,384.276404,0.155107,5
49,2024-01-01T10:08:10,2,375.318334,0.151491,5
49,2024-01-01T10:08:10,3,357.462176,0.144284,5
49,2024-01-01T10:08:10,4,20.542197,0.008292,5
50,2024-01-01T10:08:20,0,1509.854588,0.538817,5
50,2024-01-01T10:08:20,1,443.386733,0.15823,5
50,2024-01-01T10:08:20,2,422.34147,0.15072,5
50,2024-01-01T10:08:20,3,404.707447,0.144427,5
50,2024-01-01T10:08:20,4,21.87476,0.007806,5
51,2024-01-01T10:08:30,0,1762.812937,0.541387,5
51,2024-01-01T10:08:30,1,509.318545,0.15642,5
51,2024-01-01T10:08:30,2,488.517332,0.150031,5
51,2024-01-01T10:08:30,3,468.962455,0.144026,5
51,2024-01-01T10:08:30,4,26.494289,0.008137,5
52,2024-01-01T10:08:40,0,2080.646386,0.542307,5
52,2024-01-01T10:08:40,1,589.842088,0.153739,5
52,2024-01-01T10:08:40,2,580.507597,0.151306,5
52,2024-01-01T10:08:40,3,552.906867,0.144112,5
52,2024-01-01T10:08:40,4,32.754067,0.008537,5
53,2024-01-01T10:08:50,0,2400.28657,0.541405,5
53,2024-01-01T10:08:50,1,685.217512,0.154557,5
53,2024-01-01T10:08:50,2,659.983704,0.148865,5
53,2024-01-01T10:08:50,3,651.439392,0.146938,5
53,2024-01-01T10:08:50,4,36.510476,0.008235,5
54,2024-01-01T10:09:00,0,2610.542266,0.541946,5
54,2024-01-01T10:09:00,1,746.865521,0.155049,5
54,2024-01-01T10:09:00,2,722.363317,0.149962,5
54,2024-01-01T10:09:00,3,696.468933,0.144586,5
54,2024-01-01T10:09:00,4,40.738088,0.008457,5
55,2024-01-01T10:09:10,0,2656.81855,0.541629,5
55,2024-01-01T10:09:10,1,755.351297,0.153989,5
55,2024-01-01T10:09:10,2,731.003033,0.149025,5
55,2024-01-01T10:09:10,3,720.374656,0.146858,5
55,2024-01-01T10:09:10,4,41.68491,0.008498,5
56,2024-01-01T10:09:20,0,2565.02587,0.540537,5
56,2024-01-01T10:09:20,1,739.568144,0.155852,5
56,2024-01-01T10:09:20,2,712.265871,0.150098,5
56,2024-01-01T10:09:20,3,688.882912,0.145171,5
56,2024-01-01T10:09:20,4,39.589104,0.008343,5
57,2024-01-01T10:09:30,0,2383.992838,0.541651,5
57,2024-01-01T10:09:30,1,675.543582,0.153486,5
57,2024-01-01T10:09:30,2,660.79954,0.150136,5
57,2024-01-01T10:09:30,3,644.947626,0.146534,5
57,2024-01-01T10:09:30,4,36.060416,0.008193,5
58,2024-01-01T10:09:40,0,2116.981555,0.541041,5
58,2024-01-01T10:09:40,1,608.225494,0.155445,5
58,2024-01-01T10:09:40,2,580.849297,0.148449,5
58,2024-01-01T10:09:40,3,573.972525,0.146691,5
58,2024-01-01T10:09:40,4,32.765553,0.008374,5
59,2024-01-01T10:09:50,0,1905.072826,0.541797,5
59,2024-01-01T10:09:50,1,540.451404,0.153703,5
59,2024-01-01T10:09:50,2,528.736721,0.150371,5
59,2024-01-01T10:09:50,3,513.135244,0.145934,5
59,2024-01-01T10:09:50,4,28.815592,0.008195,5
