t_idx,time_label,node_idx,node_label,optimal_input_u,state_error_x
14,2024-01-01T10:02:20,1,Parietal_Lobe,0.0,32.83
14,2024-01-01T10:02:20,2,Prefrontal_Cortex,0.0,1025.39
14,2024-01-01T10:02:20,3,Temporal_Lobe,0.0,57.47
14,2024-01-01T10:02:20,4,Visual_Cortex,0.0,67.63
15,2024-01-01T10:02:30,0,Motor_Cortex,399.0198,11.76
15,2024-01-01T10:02:30,1,Parietal_Lobe,0.0,6.66
15,2024-01-01T10:02:30,2,Prefrontal_Cortex,0.0,965.86
15,2024-01-01T10:02:30,3,Temporal_Lobe,0.0,25.37
15,2024-01-01T10:02:30,4,Visual_Cortex,0.0,77.93
16,2024-01-01T10:02:40,0,Motor_Cortex,387.6157,4.18
16,2024-01-01T10:02:40,1,Parietal_Lobe,0.0,12.93
16,2024-01-01T10:02:40,2,Prefrontal_Cortex,0.0,1016.96
16,2024-01-01T10:02:40,3,Temporal_Lobe,0.0,33.64
16,2024-01-01T10:02:40,4,Visual_Cortex,0.0,0.43
17,2024-01-01T10:02:50,0,Motor_Cortex,383.3298,42.91
17,2024-01-01T10:02:50,1,Parietal_Lobe,0.0,5.35
17,2024-01-01T10:02:50,2,Prefrontal_Cortex,0.0,1041.22
17,2024-01-01T10:02:50,3,Temporal_Lobe,0.0,19.41
17,2024-01-01T10:02:50,4,Visual_Cortex,0.0,59.37
18,2024-01-01T10:03:00,0,Motor_Cortex,421.0532,38.63
18,2024-01-01T10:03:00,1,Parietal_Lobe,0.0,44.06
18,2024-01-01T10:03:00,2,Prefrontal_Cortex,0.0,1009.91
18,2024-01-01T10:03:00,3,Temporal_Lobe,0.0,23.06
18,2024-01-01T10:03:00,4,Visual_Cortex,0.0,7.72
19,2024-01-01T10:03:10,0,Motor_Cortex,380.0339,2.57
19,2024-01-01T10:03:10,1,Parietal_Lobe,0.0,6.68
19,2024-01-01T10:03:10,2,Prefrontal_Cortex,0.0,1017.53
19,2024-01-01T10:03:10,3,Temporal_Lobe,0.0,32.48
19,2024-01-01T10:03:10,4,Visual_Cortex,0.0,19.06
20,2024-01-01T10:03:20,0,Motor_Cortex,374.021,63.83
20,2024-01-01T10:03:20,1,Parietal_Lobe,0.0,34.47
20,2024-01-01T10:03:20,2,Prefrontal_Cortex,0.0,985.87
20,2024-01-01T10:03:20,3,Temporal_Lobe,0.0,66.45
20,2024-01-01T10:03:20,4,Visual_Cortex,0.0,17.72
21,2024-01-01T10:03:30,0,Motor_Cortex,379.2529,67.67
21,2024-01-01T10:03:30,1,Parietal_Lobe,0.0,27.97
21,2024-01-01T10:03:30,2,Prefrontal_Cortex,0.0,952.39
21,2024-01-01T10:03:30,3,Temporal_Lobe,0.0,14.22
21,2024-01-01T10:03:30,4,Visual_Cortex,0.0,6.31
22,2024-01-01T10:03:40,0,Motor_Cortex,395.2872,29.26
22,2024-01-01T10:03:40,1,Parietal_Lobe,0.0,18.09
22,2024-01-01T10:03:40,2,Prefrontal_Cortex,0.0,1017.69
22,2024-01-01T10:03:40,3,Temporal_Lobe,0.0,26.91
22,2024-01-01T10:03:40,4,Visual_Cortex,0.0,56.57
23,2024-01-01T10:03:50,0,Motor_Cortex,403.1713,11.68
23,2024-01-01T10:03:50,1,Parietal_Lobe,0.0,17.22
23,2024-01-01T10:03:50,2,Prefrontal_Cortex,0.0,987.11
23,2024-01-01T10:03:50,3,Temporal_Lobe,0.0,7.4
23,2024-01-01T10:03:50,4,Visual_Cortex,0.0,0.05
24,2024-01-01T10:04:00,0,Motor_Cortex,397.2205,7.98
24,2024-01-01T10:04:00,1,Parietal_Lobe,0.0,4.09
24,2024-01-01T10:04:00,2,Prefrontal_Cortex,0.0,981.6
24,2024-01-01T10:04:00,3,Temporal_Lobe,0.0,19.38
24,2024-01-01T10:04:00,4,Visual_Cortex,0.0,2.91
25,2024-01-01T10:04:10,0,Motor_Cortex,401.3978,25.61
25,2024-01-01T10:04:10,1,Parietal_Lobe,0.0,35.98
25,2024-01-01T10:04:10,2,Prefrontal_Cortex,0.0,988.23
25,2024-01-01T10:04:10,3,Temporal_Lobe,0.0,8.2
25,2024-01-01T10:04:10,4,Visual_Cortex,0.0,13.94
26,2024-01-01T10:04:20,0,Motor_Cortex,393.8715,24.1
26,2024-01-01T10:04:20,1,Parietal_Lobe,0.0,1.91
26,2024-01-01T10:04:20,2,Prefrontal_Cortex,0.0,967.24
26,2024-01-01T10:04:20,3,Temporal_Lobe,0.0,45.42
26,2024-01-01T10:04:20,4,Visual_Cortex,0.0,55.99
27,2024-01-01T10:04:30,0,Motor_Cortex,390.1915,75.49
27,2024-01-01T10:04:30,1,Parietal_Lobe,0.0,13.72
27,2024-01-01T10:04:30,2,Prefrontal_Cortex,0.0,913.19
27,2024-01-01T10:04:30,3,Temporal_Lobe,0.0,25.4
27,2024-01-01T10:04:30,4,Visual_Cortex,0.0,27.8
28,2024-01-01T10:04:40,0,Motor_Cortex,393.4401,1.68
28,2024-01-01T10:04:40,1,Parietal_Lobe,0.0,11.58
28,2024-01-01T10:04:40,2,Prefrontal_Cortex,0.0,959.59
28,2024-01-01T10:04:40,3,Temporal_Lobe,0.0,20.63
28,2024-01-01T10:04:40,4,Visual_Cortex,0.0,47.78
29,2024-01-01T10:04:50,0,Motor_Cortex,396.8325,54.83
29,2024-01-01T10:04:50,1,Parietal_Lobe,0.0,23.61
29,2024-01-01T10:04:50,2,Prefrontal_Cortex,0.0,1012.2
29,2024-01-01T10:04:50,3,Temporal_Lobe,0.0,10.94
29,2024-01-01T10:04:50,4,Visual_Cortex,0.0,29.96
30,2024-01-01T10:05:00,0,Motor_Cortex,-582.386,2194.8
30,2024-01-01T10:05:00,1,Parietal_Lobe,0.0,491.05
30,2024-01-01T10:05:00,2,Prefrontal_Cortex,0.0,422.11
30,2024-01-01T10:05:00,3,Temporal_Lobe,0.0,614.48
30,2024-01-01T10:05:00,4,Visual_Cortex,0.0,511.38
31,2024-01-01T10:05:10,0,Motor_Cortex,-695.5998,2418.44
31,2024-01-01T10:05:10,1,Parietal_Lobe,0.0,647.4
31,2024-01-01T10:05:10,2,Prefrontal_Cortex,0.0,360.29
31,2024-01-01T10:05:10,3,Temporal_Lobe,0.0,525.01
31,2024-01-01T10:05:10,4,Visual_Cortex,0.0,606.32
32,2024-01-01T10:05:20,0,Motor_Cortex,-826.3074,2678.91
32,2024-01-01T10:05:20,1,Parietal_Lobe,0.0,653.76
32,2024-01-01T10:05:20,2,Prefrontal_Cortex,0.0,345.55
32,2024-01-01T10:05:20,3,Temporal_Lobe,0.0,757.62
32,2024-01-01T10:05:20,4,Visual_Cortex,0.0,613.08
33,2024-01-01T10:05:30,0,Motor_Cortex,-849.964,2739.09
33,2024-01-01T10:05:30,1,Parietal_Lobe,0.0,692.04
33,2024-01-01T10:05:30,2,Prefrontal_Cortex,0.0,284.73
33,2024-01-01T10:05:30,3,Temporal_Lobe,0.0,699.38
33,2024-01-01T10:05:30,4,Visual_Cortex,0.0,632.4
34,2024-01-01T10:05:40,0,Motor_Cortex,-830.1488,2695.63
34,2024-01-01T10:05:40,1,Parietal_Lobe,0.0,644.4
34,2024-01-01T10:05:40,2,Prefrontal_Cortex,0.0,251.81
34,2024-01-01T10:05:40,3,Temporal_Lobe,0.0,639.5
34,2024-01-01T10:05:40,4,Visual_Cortex,0.0,663.54
35,2024-01-01T10:05:50,0,Motor_Cortex,-714.4915,2467.18
35,2024-01-01T10:05:50,1,Parietal_Lobe,0.0,636.85
35,2024-01-01T10:05:50,2,Prefrontal_Cortex,0.0,340.92
35,2024-01-01T10:05:50,3,Temporal_Lobe,0.0,561.37
35,2024-01-01T10:05:50,4,Visual_Cortex,0.0,609.88
36,2024-01-01T10:06:00,0,Motor_Cortex,-559.846,2136.56
36,2024-01-01T10:06:00,1,Parietal_Lobe,0.0,599.45
36,2024-01-01T10:06:00,2,Prefrontal_Cortex,0.0,504.04
36,2024-01-01T10:06:00,3,Temporal_Lobe,0.0,531.19
36,2024-01-01T10:06:00,4,Visual_Cortex,0.0,509.96
37,2024-01-01T10:06:10,0,Motor_Cortex,-367.1898,1763.5
37,2024-01-01T10:06:10,1,Parietal_Lobe,0.0,409.89
37,2024-01-01T10:06:10,2,Prefrontal_Cortex,0.0,556.15
37,2024-01-01T10:06:10,3,Temporal_Lobe,0.0,517.7
37,2024-01-01T10:06:10,4,Visual_Cortex,0.0,392.06
38,2024-01-01T10:06:20,0,Motor_Cortex,-196.9206,1440.17
38,2024-01-01T10:06:20,1,Parietal_Lobe,0.0,385.55
38,2024-01-01T10:06:20,2,Prefrontal_Cortex,0.0,619.85
38,2024-01-01T10:06:20,3,Temporal_Lobe,0.0,306.86
38,2024-01-01T10:06:20,4,Visual_Cortex,0.0,367.61
39,2024-01-01T10:06:30,0,Motor_Cortex,-113.6927,1263.34
39,2024-01-01T10:06:30,1,Parietal_Lobe,0.0,288.97
39,2024-01-01T10:06:30,2,Prefrontal_Cortex,0.0,656.1
39,2024-01-01T10:06:30,3,Temporal_Lobe,0.0,353.97
39,2024-01-01T10:06:30,4,Visual_Cortex,0.0,276.5
40,2024-01-01T10:06:40,0,Motor_Cortex,-140.7112,1310.73
40,2024-01-01T10:06:40,1,Parietal_Lobe,0.0,328.08
40,2024-01-01T10:06:40,2,Prefrontal_Cortex,0.0,680.9
40,2024-01-01T10:06:40,3,Temporal_Lobe,0.0,340.19
40,2024-01-01T10:06:40,4,Visual_Cortex,0.0,323.36
41,2024-01-01T10:06:50,0,Motor_Cortex,-171.5733,1365.49
41,2024-01-01T10:06:50,1,Parietal_Lobe,0.0,370.55
41,2024-01-01T10:06:50,2,Prefrontal_Cortex,0.0,643.93
41,2024-01-01T10:06:50,3,Temporal_Lobe,0.0,317.76
41,2024-01-01T10:06:50,4,Visual_Cortex,0.0,321.11
42,2024-01-01T10:07:00,0,Motor_Cortex,-208.756,1461.03
42,2024-01-01T10:07:00,1,Parietal_Lobe,0.0,368.92
42,2024-01-01T10:07:00,2,Prefrontal_Cortex,0.0,676.78
42,2024-01-01T10:07:00,3,Temporal_Lobe,0.0,400.78
42,2024-01-01T10:07:00,4,Visual_Cortex,0.0,368.11
43,2024-01-01T10:07:10,0,Motor_Cortex,-277.844,1588.49
43,2024-01-01T10:07:10,1,Parietal_Lobe,0.0,391.84
43,2024-01-01T10:07:10,2,Prefrontal_Cortex,0.0,618.56
43,2024-01-01T10:07:10,3,Temporal_Lobe,0.0,358.2
43,2024-01-01T10:07:10,4,Visual_Cortex,0.0,457.01
44,2024-01-01T10:07:20,0,Motor_Cortex,-343.9606,1708.1
44,2024-01-01T10:07:20,1,Parietal_Lobe,0.0,502.54
44,2024-01-01T10:07:20,2,Prefrontal_Cortex,0.0,622.03
44,2024-01-01T10:07:20,3,Temporal_Lobe,0.0,409.3
44,2024-01-01T10:07:20,4,Visual_Cortex,0.0,418.29
45,2024-01-01T10:07:30,0,Motor_Cortex,-344.4796,1716.12
45,2024-01-01T10:07:30,1,Parietal_Lobe,0.0,440.24
45,2024-01-01T10:07:30,2,Prefrontal_Cortex,0.0,591.5
45,2024-01-01T10:07:30,3,Temporal_Lobe,0.0,429.42
45,2024-01-01T10:07:30,4,Visual_Cortex,0.0,437.96
46,2024-01-01T10:07:40,0,Motor_Cortex,-281.3939,1578.0
46,2024-01-01T10:07:40,1,Parietal_Lobe,0.0,387.79
46,2024-01-01T10:07:40,2,Prefrontal_Cortex,0.0,648.54
46,2024-01-01T10:07:40,3,Temporal_Lobe,0.0,418.9
46,2024-01-01T10:07:40,4,Visual_Cortex,0.0,419.85
47,2024-01-01T10:07:50,0,Motor_Cortex,-211.8552,1472.67
47,2024-01-01T10:07:50,1,Parietal_Lobe,0.0,295.57
47,2024-01-01T10:07:50,2,Prefrontal_Cortex,0.0,669.5
47,2024-01-01T10:07:50,3,Temporal_Lobe,0.0,403.14
47,2024-01-01T10:07:50,4,Visual_Cortex,0.0,443.46
48,2024-01-01T10:08:00,0,Motor_Cortex,-217.2065,1440.48
48,2024-01-01T10:08:00,1,Parietal_Lobe,0.0,386.54
48,2024-01-01T10:08:00,2,Prefrontal_Cortex,0.0,698.75
48,2024-01-01T10:08:00,3,Temporal_Lobe,0.0,386.87
48,2024-01-01T10:08:00,4,Visual_Cortex,0.0,365.82
49,2024-01-01T10:08:10,0,Motor_Cortex,-172.811,1406.4
49,2024-01-01T10:08:10,1,Parietal_Lobe,0.0,312.31
49,2024-01-01T10:08:10,2,Prefrontal_Cortex,0.0,621.56
49,2024-01-01T10:08:10,3,Temporal_Lobe,0.0,336.31
49,2024-01-01T10:08:10,4,Visual_Cortex,0.0,379.34
50,2024-01-01T10:08:20,0,Motor_Cortex,-265.8737,1555.9
50,2024-01-01T10:08:20,1,Parietal_Lobe,0.0,392.85
50,2024-01-01T10:08:20,2,Prefrontal_Cortex,0.0,633.21
50,2024-01-01T10:08:20,3,Temporal_Lobe,0.0,395.02
50,2024-01-01T10:08:20,4,Visual_Cortex,0.0,401.24
51,2024-01-01T10:08:30,0,Motor_Cortex,-419.2498,1858.75
51,2024-01-01T10:08:30,1,Parietal_Lobe,0.0,434.22
51,2024-01-01T10:08:30,2,Prefrontal_Cortex,0.0,527.23
51,2024-01-01T10:08:30,3,Temporal_Lobe,0.0,465.85
51,2024-01-01T10:08:30,4,Visual_Cortex,0.0,485.91
52,2024-01-01T10:08:40,0,Motor_Cortex,-597.0897,2212.64
52,2024-01-01T10:08:40,1,Parietal_Lobe,0.0,593.16
52,2024-01-01T10:08:40,2,Prefrontal_Cortex,0.0,484.01
52,2024-01-01T10:08:40,3,Temporal_Lobe,0.0,528.92
52,2024-01-01T10:08:40,4,Visual_Cortex,0.0,574.57
53,2024-01-01T10:08:50,0,Motor_Cortex,-755.4032,2530.1
53,2024-01-01T10:08:50,1,Parietal_Lobe,0.0,707.18
53,2024-01-01T10:08:50,2,Prefrontal_Cortex,0.0,385.49
53,2024-01-01T10:08:50,3,Temporal_Lobe,0.0,564.14
53,2024-01-01T10:08:50,4,Visual_Cortex,0.0,644.27
54,2024-01-01T10:09:00,0,Motor_Cortex,-869.7793,2768.77
54,2024-01-01T10:09:00,1,Parietal_Lobe,0.0,673.28
54,2024-01-01T10:09:00,2,Prefrontal_Cortex,0.0,303.98
54,2024-01-01T10:09:00,3,Temporal_Lobe,0.0,730.24
54,2024-01-01T10:09:00,4,Visual_Cortex,0.0,669.23
55,2024-01-01T10:09:10,0,Motor_Cortex,-887.8188,2807.92
55,2024-01-01T10:09:10,1,Parietal_Lobe,0.0,687.14
55,2024-01-01T10:09:10,2,Prefrontal_Cortex,0.0,278.06
55,2024-01-01T10:09:10,3,Temporal_Lobe,0.0,687.13
55,2024-01-01T10:09:10,4,Visual_Cortex,0.0,711.71
56,2024-01-01T10:09:20,0,Motor_Cortex,-824.9344,2679.63
56,2024-01-01T10:09:20,1,Parietal_Lobe,0.0,631.75
56,2024-01-01T10:09:20,2,Prefrontal_Cortex,0.0,294.52
56,2024-01-01T10:09:20,3,Temporal_Lobe,0.0,687.75
56,2024-01-01T10:09:20,4,Visual_Cortex,0.0,654.65
57,2024-01-01T10:09:30,0,Motor_Cortex,-737.4382,2519.32
57,2024-01-01T10:09:30,1,Parietal_Lobe,0.0,697.96
57,2024-01-01T10:09:30,2,Prefrontal_Cortex,0.0,375.64
57,2024-01-01T10:09:30,3,Temporal_Lobe,0.0,554.36
57,2024-01-01T10:09:30,4,Visual_Cortex,0.0,642.64
58,2024-01-01T10:09:40,0,Motor_Cortex,-601.0322,2222.66
58,2024-01-01T10:09:40,1,Parietal_Lobe,0.0,510.63
58,2024-01-01T10:09:40,2,Prefrontal_Cortex,0.0,471.63
58,2024-01-01T10:09:40,3,Temporal_Lobe,0.0,618.03
58,2024-01-01T10:09:40,4,Visual_Cortex,0.0,565.63
59,2024-01-01T10:09:50,0,Motor_Cortex,-487.9171,2017.94
59,2024-01-01T10:09:50,1,Parietal_Lobe,0.0,471.26
59,2024-01-01T10:09:50,2,Prefrontal_Cortex,0.0,423.52
59,2024-01-01T10:09:50,3,Temporal_Lobe,0.0,508.93
59,2024-01-01T10:09:50,4,Visual_Cortex,0.0,461.27
