t_idx,time_label,component_idx,node_idx,node_label,eigenvalue,explained_variance_ratio,vector_value
3,2024-01-01 10:00:30,0,0,Parietal_Lobe,11046.337085,0.78431,0.013136
3,2024-01-01 10:00:30,0,1,Visual_Cortex,11046.337085,0.78431,0.504334
3,2024-01-01 10:00:30,0,2,Prefrontal_Cortex,11046.337085,0.78431,0.420427
3,2024-01-01 10:00:30,0,3,Temporal_Lobe,11046.337085,0.78431,-0.72281
3,2024-01-01 10:00:30,0,4,Motor_Cortex,11046.337085,0.78431,-0.215087
3,2024-01-01 10:00:30,1,0,Parietal_Lobe,3037.806848,0.21569,-0.647424
3,2024-01-01 10:00:30,1,1,Visual_Cortex,3037.806848,0.21569,0.144966
3,2024-01-01 10:00:30,1,2,Prefrontal_Cortex,3037.806848,0.21569,-0.061957
3,2024-01-01 10:00:30,1,3,Temporal_Lobe,3037.806848,0.21569,-0.163161
3,2024-01-01 10:00:30,1,4,Motor_Cortex,3037.806848,0.21569,0.727576
3,2024-01-01 10:00:30,2,0,Parietal_Lobe,0.0,0.0,0.761815
3,2024-01-01 10:00:30,2,1,Visual_Cortex,0.0,0.0,0.123103
3,2024-01-01 10:00:30,2,2,Prefrontal_Cortex,0.0,0.0,-0.044318
3,2024-01-01 10:00:30,2,3,Temporal_Lobe,0.0,0.0,-0.111872
3,2024-01-01 10:00:30,2,4,Motor_Cortex,0.0,0.0,0.624503
4,2024-01-01 10:00:40,0,0,Parietal_Lobe,7398.888183,0.582428,-0.027558
4,2024-01-01 10:00:40,0,1,Visual_Cortex,7398.888183,0.582428,0.476657
4,2024-01-01 10:00:40,0,2,Prefrontal_Cortex,7398.888183,0.582428,0.456972
4,2024-01-01 10:00:40,0,3,Temporal_Lobe,7398.888183,0.582428,-0.729381
4,2024-01-01 10:00:40,0,4,Motor_Cortex,7398.888183,0.582428,-0.17669
4,2024-01-01 10:00:40,1,0,Parietal_Lobe,4212.4625,0.331598,0.612233
4,2024-01-01 10:00:40,1,1,Visual_Cortex,4212.4625,0.331598,0.305573
4,2024-01-01 10:00:40,1,2,Prefrontal_Cortex,4212.4625,0.331598,-0.387605
4,2024-01-01 10:00:40,1,3,Temporal_Lobe,4212.4625,0.331598,0.082032
4,2024-01-01 10:00:40,1,4,Motor_Cortex,4212.4625,0.331598,-0.612233
4,2024-01-01 10:00:40,2,0,Parietal_Lobe,1092.169368,0.085974,0.267113
4,2024-01-01 10:00:40,2,1,Visual_Cortex,1092.169368,0.085974,-0.588529
4,2024-01-01 10:00:40,2,2,Prefrontal_Cortex,1092.169368,0.085974,0.633011
4,2024-01-01 10:00:40,2,3,Temporal_Lobe,1092.169368,0.085974,0.102112
4,2024-01-01 10:00:40,2,4,Motor_Cortex,1092.169368,0.085974,-0.413707
5,2024-01-01 10:00:50,0,0,Parietal_Lobe,6934.895601,0.579586,-0.081521
5,2024-01-01 10:00:50,0,1,Visual_Cortex,6934.895601,0.579586,0.234708
5,2024-01-01 10:00:50,0,2,Prefrontal_Cortex,6934.895601,0.579586,0.629127
5,2024-01-01 10:00:50,0,3,Temporal_Lobe,6934.895601,0.579586,-0.735002
5,2024-01-01 10:00:50,0,4,Motor_Cortex,6934.895601,0.579586,-0.047313
5,2024-01-01 10:00:50,1,0,Parietal_Lobe,3600.838674,0.300941,0.477364
5,2024-01-01 10:00:50,1,1,Visual_Cortex,3600.838674,0.300941,0.553897
5,2024-01-01 10:00:50,1,2,Prefrontal_Cortex,3600.838674,0.300941,-0.326311
5,2024-01-01 10:00:50,1,3,Temporal_Lobe,3600.838674,0.300941,-0.117566
5,2024-01-01 10:00:50,1,4,Motor_Cortex,3600.838674,0.300941,-0.587385
5,2024-01-01 10:00:50,2,0,Parietal_Lobe,1342.800091,0.112225,0.513881
5,2024-01-01 10:00:50,2,1,Visual_Cortex,1342.800091,0.112225,-0.620586
5,2024-01-01 10:00:50,2,2,Prefrontal_Cortex,1342.800091,0.112225,0.404709
5,2024-01-01 10:00:50,2,3,Temporal_Lobe,1342.800091,0.112225,0.118025
5,2024-01-01 10:00:50,2,4,Motor_Cortex,1342.800091,0.112225,-0.416029
6,2024-01-01 10:01:00,0,0,Parietal_Lobe,5625.942303,0.518432,-0.16179
6,2024-01-01 10:01:00,0,1,Visual_Cortex,5625.942303,0.518432,0.219706
6,2024-01-01 10:01:00,0,2,Prefrontal_Cortex,5625.942303,0.518432,0.656147
6,2024-01-01 10:01:00,0,3,Temporal_Lobe,5625.942303,0.518432,-0.703501
6,2024-01-01 10:01:00,0,4,Motor_Cortex,5625.942303,0.518432,-0.010562
6,2024-01-01 10:01:00,1,0,Parietal_Lobe,3451.969119,0.3181,0.636751
6,2024-01-01 10:01:00,1,1,Visual_Cortex,3451.969119,0.3181,0.416498
6,2024-01-01 10:01:00,1,2,Prefrontal_Cortex,3451.969119,0.3181,-0.26336
6,2024-01-01 10:01:00,1,3,Temporal_Lobe,3451.969119,0.3181,-0.253952
6,2024-01-01 10:01:00,1,4,Motor_Cortex,3451.969119,0.3181,-0.535936
6,2024-01-01 10:01:00,2,0,Parietal_Lobe,1314.189812,0.121103,0.542525
6,2024-01-01 10:01:00,2,1,Visual_Cortex,1314.189812,0.121103,-0.757283
6,2024-01-01 10:01:00,2,2,Prefrontal_Cortex,1314.189812,0.121103,0.348233
6,2024-01-01 10:01:00,2,3,Temporal_Lobe,1314.189812,0.121103,-0.035
6,2024-01-01 10:01:00,2,4,Motor_Cortex,1314.189812,0.121103,-0.098475
7,2024-01-01 10:01:10,0,0,Parietal_Lobe,5332.965106,0.519661,-0.137352
7,2024-01-01 10:01:10,0,1,Visual_Cortex,5332.965106,0.519661,0.309638
7,2024-01-01 10:01:10,0,2,Prefrontal_Cortex,5332.965106,0.519661,0.649906
7,2024-01-01 10:01:10,0,3,Temporal_Lobe,5332.965106,0.519661,-0.660977
7,2024-01-01 10:01:10,0,4,Motor_Cortex,5332.965106,0.519661,-0.161216
7,2024-01-01 10:01:10,1,0,Parietal_Lobe,2990.963569,0.291449,0.606892
7,2024-01-01 10:01:10,1,1,Visual_Cortex,2990.963569,0.291449,0.413693
7,2024-01-01 10:01:10,1,2,Prefrontal_Cortex,2990.963569,0.291449,-0.325627
7,2024-01-01 10:01:10,1,3,Temporal_Lobe,2990.963569,0.291449,-0.109756
7,2024-01-01 10:01:10,1,4,Motor_Cortex,2990.963569,0.291449,-0.585202
7,2024-01-01 10:01:10,2,0,Parietal_Lobe,1173.899567,0.114389,0.631709
7,2024-01-01 10:01:10,2,1,Visual_Cortex,1173.899567,0.114389,-0.690654
7,2024-01-01 10:01:10,2,2,Prefrontal_Cortex,1173.899567,0.114389,0.224846
7,2024-01-01 10:01:10,2,3,Temporal_Lobe,1173.899567,0.114389,-0.255612
7,2024-01-01 10:01:10,2,4,Motor_Cortex,1173.899567,0.114389,0.089711
8,2024-01-01 10:01:20,0,0,Parietal_Lobe,4724.867126,0.431302,-0.076452
8,2024-01-01 10:01:20,0,1,Visual_Cortex,4724.867126,0.431302,-0.257269
8,2024-01-01 10:01:20,0,2,Prefrontal_Cortex,4724.867126,0.431302,-0.57258
8,2024-01-01 10:01:20,0,3,Temporal_Lobe,4724.867126,0.431302,0.760907
8,2024-01-01 10:01:20,0,4,Motor_Cortex,4724.867126,0.431302,0.145394
8,2024-01-01 10:01:20,1,0,Parietal_Lobe,3367.134478,0.307363,0.862443
8,2024-01-01 10:01:20,1,1,Visual_Cortex,3367.134478,0.307363,-0.088232
8,2024-01-01 10:01:20,1,2,Prefrontal_Cortex,3367.134478,0.307363,-0.422388
8,2024-01-01 10:01:20,1,3,Temporal_Lobe,3367.134478,0.307363,-0.239574
8,2024-01-01 10:01:20,1,4,Motor_Cortex,3367.134478,0.307363,-0.112249
8,2024-01-01 10:01:20,2,0,Parietal_Lobe,2111.221496,0.192719,0.040696
8,2024-01-01 10:01:20,2,1,Visual_Cortex,2111.221496,0.192719,-0.669393
8,2024-01-01 10:01:20,2,2,Prefrontal_Cortex,2111.221496,0.192719,0.168924
8,2024-01-01 10:01:20,2,3,Temporal_Lobe,2111.221496,0.192719,-0.226199
8,2024-01-01 10:01:20,2,4,Motor_Cortex,2111.221496,0.192719,0.685971
9,2024-01-01 10:01:30,0,0,Parietal_Lobe,4547.532193,0.421557,-0.459421
9,2024-01-01 10:01:30,0,1,Visual_Cortex,4547.532193,0.421557,-0.075866
9,2024-01-01 10:01:30,0,2,Prefrontal_Cortex,4547.532193,0.421557,-0.403439
9,2024-01-01 10:01:30,0,3,Temporal_Lobe,4547.532193,0.421557,0.769205
9,2024-01-01 10:01:30,0,4,Motor_Cortex,4547.532193,0.421557,0.16952
9,2024-01-01 10:01:30,1,0,Parietal_Lobe,3512.684158,0.325626,0.756556
9,2024-01-01 10:01:30,1,1,Visual_Cortex,3512.684158,0.325626,-0.321817
9,2024-01-01 10:01:30,1,2,Prefrontal_Cortex,3512.684158,0.325626,-0.553271
9,2024-01-01 10:01:30,1,3,Temporal_Lobe,3512.684158,0.325626,0.133168
9,2024-01-01 10:01:30,1,4,Motor_Cortex,3512.684158,0.325626,-0.014636
9,2024-01-01 10:01:30,2,0,Parietal_Lobe,1908.058971,0.176877,-0.07888
9,2024-01-01 10:01:30,2,1,Visual_Cortex,1908.058971,0.176877,-0.695504
9,2024-01-01 10:01:30,2,2,Prefrontal_Cortex,1908.058971,0.176877,0.247905
9,2024-01-01 10:01:30,2,3,Temporal_Lobe,1908.058971,0.176877,-0.130465
9,2024-01-01 10:01:30,2,4,Motor_Cortex,1908.058971,0.176877,0.656943
10,2024-01-01 10:01:40,0,0,Parietal_Lobe,4407.124056,0.433659,-0.285248
10,2024-01-01 10:01:40,0,1,Visual_Cortex,4407.124056,0.433659,-0.155576
10,2024-01-01 10:01:40,0,2,Prefrontal_Cortex,4407.124056,0.433659,-0.526604
10,2024-01-01 10:01:40,0,3,Temporal_Lobe,4407.124056,0.433659,0.756806
10,2024-01-01 10:01:40,0,4,Motor_Cortex,4407.124056,0.433659,0.210622
10,2024-01-01 10:01:40,1,0,Parietal_Lobe,3267.625385,0.321533,0.834511
10,2024-01-01 10:01:40,1,1,Visual_Cortex,3267.625385,0.321533,-0.306873
10,2024-01-01 10:01:40,1,2,Prefrontal_Cortex,3267.625385,0.321533,-0.453437
10,2024-01-01 10:01:40,1,3,Temporal_Lobe,3267.625385,0.321533,-0.06015
10,2024-01-01 10:01:40,1,4,Motor_Cortex,3267.625385,0.321533,-0.014051
10,2024-01-01 10:01:40,2,0,Parietal_Lobe,1718.79618,0.169129,0.099606
10,2024-01-01 10:01:40,2,1,Visual_Cortex,1718.79618,0.169129,0.663986
10,2024-01-01 10:01:40,2,2,Prefrontal_Cortex,1718.79618,0.169129,-0.268335
10,2024-01-01 10:01:40,2,3,Temporal_Lobe,1718.79618,0.169129,0.173417
10,2024-01-01 10:01:40,2,4,Motor_Cortex,1718.79618,0.169129,-0.668674
11,2024-01-01 10:01:50,0,0,Parietal_Lobe,3977.988561,0.407877,-0.207876
11,2024-01-01 10:01:50,0,1,Visual_Cortex,3977.988561,0.407877,-0.202655
11,2024-01-01 10:01:50,0,2,Prefrontal_Cortex,3977.988561,0.407877,-0.555199
11,2024-01-01 10:01:50,0,3,Temporal_Lobe,3977.988561,0.407877,0.74853
11,2024-01-01 10:01:50,0,4,Motor_Cortex,3977.988561,0.407877,0.2172
11,2024-01-01 10:01:50,1,0,Parietal_Lobe,3397.092402,0.348316,0.841983
11,2024-01-01 10:01:50,1,1,Visual_Cortex,3397.092402,0.348316,-0.404846
11,2024-01-01 10:01:50,1,2,Prefrontal_Cortex,3397.092402,0.348316,-0.331783
11,2024-01-01 10:01:50,1,3,Temporal_Lobe,3397.092402,0.348316,-0.128619
11,2024-01-01 10:01:50,1,4,Motor_Cortex,3397.092402,0.348316,0.023266
11,2024-01-01 10:01:50,2,0,Parietal_Lobe,1647.21089,0.168894,0.204451
11,2024-01-01 10:01:50,2,1,Visual_Cortex,1647.21089,0.168894,0.644351
11,2024-01-01 10:01:50,2,2,Prefrontal_Cortex,1647.21089,0.168894,-0.3658
11,2024-01-01 10:01:50,2,3,Temporal_Lobe,1647.21089,0.168894,0.140963
11,2024-01-01 10:01:50,2,4,Motor_Cortex,1647.21089,0.168894,-0.623965
12,2024-01-01 10:02:00,0,0,Parietal_Lobe,6520.995344,0.501463,-0.725688
12,2024-01-01 10:02:00,0,1,Visual_Cortex,6520.995344,0.501463,0.370544
12,2024-01-01 10:02:00,0,2,Prefrontal_Cortex,6520.995344,0.501463,-0.321362
12,2024-01-01 10:02:00,0,3,Temporal_Lobe,6520.995344,0.501463,0.293708
12,2024-01-01 10:02:00,0,4,Motor_Cortex,6520.995344,0.501463,0.382799
12,2024-01-01 10:02:00,1,0,Parietal_Lobe,3437.924579,0.264376,0.33858
12,2024-01-01 10:02:00,1,1,Visual_Cortex,3437.924579,0.264376,-0.440947
12,2024-01-01 10:02:00,1,2,Prefrontal_Cortex,3437.924579,0.264376,-0.596502
12,2024-01-01 10:02:00,1,3,Temporal_Lobe,3437.924579,0.264376,0.562631
12,2024-01-01 10:02:00,1,4,Motor_Cortex,3437.924579,0.264376,0.136238
12,2024-01-01 10:02:00,2,0,Parietal_Lobe,1551.445269,0.119306,0.381138
12,2024-01-01 10:02:00,2,1,Visual_Cortex,1551.445269,0.119306,0.404359
12,2024-01-01 10:02:00,2,2,Prefrontal_Cortex,1551.445269,0.119306,-0.536701
12,2024-01-01 10:02:00,2,3,Temporal_Lobe,1551.445269,0.119306,-0.555808
12,2024-01-01 10:02:00,2,4,Motor_Cortex,1551.445269,0.119306,0.307012
13,2024-01-01 10:02:10,0,0,Parietal_Lobe,6887.632053,0.517202,-0.704959
13,2024-01-01 10:02:10,0,1,Visual_Cortex,6887.632053,0.517202,0.473176
13,2024-01-01 10:02:10,0,2,Prefrontal_Cortex,6887.632053,0.517202,-0.320861
13,2024-01-01 10:02:10,0,3,Temporal_Lobe,6887.632053,0.517202,0.167976
13,2024-01-01 10:02:10,0,4,Motor_Cortex,6887.632053,0.517202,0.384668
13,2024-01-01 10:02:10,1,0,Parietal_Lobe,3305.194348,0.248192,0.190884
13,2024-01-01 10:02:10,1,1,Visual_Cortex,3305.194348,0.248192,-0.451396
13,2024-01-01 10:02:10,1,2,Prefrontal_Cortex,3305.194348,0.248192,-0.552692
13,2024-01-01 10:02:10,1,3,Temporal_Lobe,3305.194348,0.248192,0.655285
13,2024-01-01 10:02:10,1,4,Motor_Cortex,3305.194348,0.248192,0.157919
13,2024-01-01 10:02:10,2,0,Parietal_Lobe,1753.861772,0.1317,0.512639
13,2024-01-01 10:02:10,2,1,Visual_Cortex,1753.861772,0.1317,0.370338
13,2024-01-01 10:02:10,2,2,Prefrontal_Cortex,1753.861772,0.1317,-0.607566
13,2024-01-01 10:02:10,2,3,Temporal_Lobe,1753.861772,0.1317,-0.448341
13,2024-01-01 10:02:10,2,4,Motor_Cortex,1753.861772,0.1317,0.17293
14,2024-01-01 10:02:20,0,0,Parietal_Lobe,6424.318506,0.417359,-0.662701
14,2024-01-01 10:02:20,0,1,Visual_Cortex,6424.318506,0.417359,0.58292
14,2024-01-01 10:02:20,0,2,Prefrontal_Cortex,6424.318506,0.417359,-0.343855
14,2024-01-01 10:02:20,0,3,Temporal_Lobe,6424.318506,0.417359,0.131007
14,2024-01-01 10:02:20,0,4,Motor_Cortex,6424.318506,0.417359,0.29263
14,2024-01-01 10:02:20,1,0,Parietal_Lobe,4694.525419,0.304982,-0.28747
14,2024-01-01 10:02:20,1,1,Visual_Cortex,4694.525419,0.304982,-0.675226
14,2024-01-01 10:02:20,1,2,Prefrontal_Cortex,4694.525419,0.304982,0.039017
14,2024-01-01 10:02:20,1,3,Temporal_Lobe,4694.525419,0.304982,0.332774
14,2024-01-01 10:02:20,1,4,Motor_Cortex,4694.525419,0.304982,0.590906
14,2024-01-01 10:02:20,2,0,Parietal_Lobe,2763.555049,0.179536,0.37496
14,2024-01-01 10:02:20,2,1,Visual_Cortex,2763.555049,0.179536,-0.055304
14,2024-01-01 10:02:20,2,2,Prefrontal_Cortex,2763.555049,0.179536,-0.728309
14,2024-01-01 10:02:20,2,3,Temporal_Lobe,2763.555049,0.179536,0.552474
14,2024-01-01 10:02:20,2,4,Motor_Cortex,2763.555049,0.179536,-0.143822
15,2024-01-01 10:02:30,0,0,Parietal_Lobe,6023.340231,0.36831,-0.714737
15,2024-01-01 10:02:30,0,1,Visual_Cortex,6023.340231,0.36831,0.242551
15,2024-01-01 10:02:30,0,2,Prefrontal_Cortex,6023.340231,0.36831,-0.24833
15,2024-01-01 10:02:30,0,3,Temporal_Lobe,6023.340231,0.36831,0.126719
15,2024-01-01 10:02:30,0,4,Motor_Cortex,6023.340231,0.36831,0.593797
15,2024-01-01 10:02:30,1,0,Parietal_Lobe,5774.045726,0.353066,0.053317
15,2024-01-01 10:02:30,1,1,Visual_Cortex,5774.045726,0.353066,-0.815199
15,2024-01-01 10:02:30,1,2,Prefrontal_Cortex,5774.045726,0.353066,0.265755
15,2024-01-01 10:02:30,1,3,Temporal_Lobe,5774.045726,0.353066,-0.01548
15,2024-01-01 10:02:30,1,4,Motor_Cortex,5774.045726,0.353066,0.511608
15,2024-01-01 10:02:30,2,0,Parietal_Lobe,2836.056391,0.173417,0.175
15,2024-01-01 10:02:30,2,1,Visual_Cortex,2836.056391,0.173417,-0.249603
15,2024-01-01 10:02:30,2,2,Prefrontal_Cortex,2836.056391,0.173417,-0.582641
15,2024-01-01 10:02:30,2,3,Temporal_Lobe,2836.056391,0.173417,0.747918
15,2024-01-01 10:02:30,2,4,Motor_Cortex,2836.056391,0.173417,-0.090673
16,2024-01-01 10:02:40,0,0,Parietal_Lobe,5881.667669,0.361258,0.364567
16,2024-01-01 10:02:40,0,1,Visual_Cortex,5881.667669,0.361258,0.481846
16,2024-01-01 10:02:40,0,2,Prefrontal_Cortex,5881.667669,0.361258,-0.15912
16,2024-01-01 10:02:40,0,3,Temporal_Lobe,5881.667669,0.361258,0.088448
16,2024-01-01 10:02:40,0,4,Motor_Cortex,5881.667669,0.361258,-0.775741
16,2024-01-01 10:02:40,1,0,Parietal_Lobe,5576.843013,0.342535,-0.619742
16,2024-01-01 10:02:40,1,1,Visual_Cortex,5576.843013,0.342535,0.639769
16,2024-01-01 10:02:40,1,2,Prefrontal_Cortex,5576.843013,0.342535,-0.376759
16,2024-01-01 10:02:40,1,3,Temporal_Lobe,5576.843013,0.342535,0.155578
16,2024-01-01 10:02:40,1,4,Motor_Cortex,5576.843013,0.342535,0.201154
16,2024-01-01 10:02:40,2,0,Parietal_Lobe,3190.013393,0.195934,-0.094237
16,2024-01-01 10:02:40,2,1,Visual_Cortex,3190.013393,0.195934,0.383015
16,2024-01-01 10:02:40,2,2,Prefrontal_Cortex,3190.013393,0.195934,0.486054
16,2024-01-01 10:02:40,2,3,Temporal_Lobe,3190.013393,0.195934,-0.779837
16,2024-01-01 10:02:40,2,4,Motor_Cortex,3190.013393,0.195934,0.005005
17,2024-01-01 10:02:50,0,0,Parietal_Lobe,5646.497973,0.35281,0.440018
17,2024-01-01 10:02:50,0,1,Visual_Cortex,5646.497973,0.35281,0.383211
17,2024-01-01 10:02:50,0,2,Prefrontal_Cortex,5646.497973,0.35281,-0.201268
17,2024-01-01 10:02:50,0,3,Temporal_Lobe,5646.497973,0.35281,0.150326
17,2024-01-01 10:02:50,0,4,Motor_Cortex,5646.497973,0.35281,-0.772287
17,2024-01-01 10:02:50,1,0,Parietal_Lobe,5234.825225,0.327088,-0.591161
17,2024-01-01 10:02:50,1,1,Visual_Cortex,5234.825225,0.327088,0.688031
17,2024-01-01 10:02:50,1,2,Prefrontal_Cortex,5234.825225,0.327088,-0.37277
17,2024-01-01 10:02:50,1,3,Temporal_Lobe,5234.825225,0.327088,0.14579
17,2024-01-01 10:02:50,1,4,Motor_Cortex,5234.825225,0.327088,0.13011
17,2024-01-01 10:02:50,2,0,Parietal_Lobe,3520.854305,0.219994,-0.089352
17,2024-01-01 10:02:50,2,1,Visual_Cortex,3520.854305,0.219994,0.397469
17,2024-01-01 10:02:50,2,2,Prefrontal_Cortex,3520.854305,0.219994,0.546717
17,2024-01-01 10:02:50,2,3,Temporal_Lobe,3520.854305,0.219994,-0.718762
17,2024-01-01 10:02:50,2,4,Motor_Cortex,3520.854305,0.219994,-0.136072
18,2024-01-01 10:03:00,0,0,Parietal_Lobe,5484.753925,0.328991,-0.494183
18,2024-01-01 10:03:00,0,1,Visual_Cortex,5484.753925,0.328991,-0.183852
18,2024-01-01 10:03:00,0,2,Prefrontal_Cortex,5484.753925,0.328991,-0.096428
18,2024-01-01 10:03:00,0,3,Temporal_Lobe,5484.753925,0.328991,-0.067074
18,2024-01-01 10:03:00,0,4,Motor_Cortex,5484.753925,0.328991,0.841537
18,2024-01-01 10:03:00,1,0,Parietal_Lobe,5034.788007,0.302001,-0.337323
18,2024-01-01 10:03:00,1,1,Visual_Cortex,5034.788007,0.302001,0.739772
18,2024-01-01 10:03:00,1,2,Prefrontal_Cortex,5034.788007,0.302001,-0.535458
18,2024-01-01 10:03:00,1,3,Temporal_Lobe,5034.788007,0.302001,0.213795
18,2024-01-01 10:03:00,1,4,Motor_Cortex,5034.788007,0.302001,-0.080786
18,2024-01-01 10:03:00,2,0,Parietal_Lobe,3798.648618,0.227854,0.446915
18,2024-01-01 10:03:00,2,1,Visual_Cortex,3798.648618,0.227854,-0.385117
18,2024-01-01 10:03:00,2,2,Prefrontal_Cortex,3798.648618,0.227854,-0.653914
18,2024-01-01 10:03:00,2,3,Temporal_Lobe,3798.648618,0.227854,0.452658
18,2024-01-01 10:03:00,2,4,Motor_Cortex,3798.648618,0.227854,0.139458
19,2024-01-01 10:03:10,0,0,Parietal_Lobe,5920.20738,0.340264,0.309873
19,2024-01-01 10:03:10,0,1,Visual_Cortex,5920.20738,0.340264,-0.524785
19,2024-01-01 10:03:10,0,2,Prefrontal_Cortex,5920.20738,0.340264,0.670625
19,2024-01-01 10:03:10,0,3,Temporal_Lobe,5920.20738,0.340264,-0.0342
19,2024-01-01 10:03:10,0,4,Motor_Cortex,5920.20738,0.340264,-0.421513
19,2024-01-01 10:03:10,1,0,Parietal_Lobe,5109.804536,0.293686,-0.321573
19,2024-01-01 10:03:10,1,1,Visual_Cortex,5109.804536,0.293686,-0.510534
19,2024-01-01 10:03:10,1,2,Prefrontal_Cortex,5109.804536,0.293686,0.216416
19,2024-01-01 10:03:10,1,3,Temporal_Lobe,5109.804536,0.293686,-0.139128
19,2024-01-01 10:03:10,1,4,Motor_Cortex,5109.804536,0.293686,0.75482
19,2024-01-01 10:03:10,2,0,Parietal_Lobe,3687.831265,0.211958,0.607035
19,2024-01-01 10:03:10,2,1,Visual_Cortex,3687.831265,0.211958,-0.479155
19,2024-01-01 10:03:10,2,2,Prefrontal_Cortex,3687.831265,0.211958,-0.550783
19,2024-01-01 10:03:10,2,3,Temporal_Lobe,3687.831265,0.211958,0.279028
19,2024-01-01 10:03:10,2,4,Motor_Cortex,3687.831265,0.211958,0.143876
20,2024-01-01 10:03:20,0,0,Parietal_Lobe,5668.700439,0.331355,0.261014
20,2024-01-01 10:03:20,0,1,Visual_Cortex,5668.700439,0.331355,-0.62493
20,2024-01-01 10:03:20,0,2,Prefrontal_Cortex,5668.700439,0.331355,0.668335
20,2024-01-01 10:03:20,0,3,Temporal_Lobe,5668.700439,0.331355,0.003236
20,2024-01-01 10:03:20,0,4,Motor_Cortex,5668.700439,0.331355,-0.307655
20,2024-01-01 10:03:20,1,0,Parietal_Lobe,5030.29682,0.294038,-0.350864
20,2024-01-01 10:03:20,1,1,Visual_Cortex,5030.29682,0.294038,-0.483909
20,2024-01-01 10:03:20,1,2,Prefrontal_Cortex,5030.29682,0.294038,0.052788
20,2024-01-01 10:03:20,1,3,Temporal_Lobe,5030.29682,0.294038,-0.017781
