t_idx,time_label,node_idx,node_label,account_category,ik_suggested_delta,ik_strain_energy
12,2024-01-01 10:02:00,4,04_Visual_Cortex,Unknown,-308.8355,511.6508
13,2024-01-01 10:02:10,0,00_Motor_Cortex,Unknown,1209.7063,542.4087
13,2024-01-01 10:02:10,1,01_Parietal_Lobe,Unknown,-266.2553,542.4087
13,2024-01-01 10:02:10,2,02_Prefrontal_Cortex,Unknown,-373.8212,542.4087
13,2024-01-01 10:02:10,3,03_Temporal_Lobe,Unknown,-264.8721,542.4087
13,2024-01-01 10:02:10,4,04_Visual_Cortex,Unknown,-304.7948,542.4087
14,2024-01-01 10:02:20,0,00_Motor_Cortex,Unknown,1215.9738,328.2643
14,2024-01-01 10:02:20,1,01_Parietal_Lobe,Unknown,-407.1472,328.2643
14,2024-01-01 10:02:20,2,02_Prefrontal_Cortex,Unknown,-216.91,328.2643
14,2024-01-01 10:02:20,3,03_Temporal_Lobe,Unknown,-202.8373,328.2643
14,2024-01-01 10:02:20,4,04_Visual_Cortex,Unknown,-388.9766,328.2643
15,2024-01-01 10:02:30,0,00_Motor_Cortex,Unknown,1209.4229,221.7377
15,2024-01-01 10:02:30,1,01_Parietal_Lobe,Unknown,-359.9445,221.7377
15,2024-01-01 10:02:30,2,02_Prefrontal_Cortex,Unknown,-247.3427,221.7377
15,2024-01-01 10:02:30,3,03_Temporal_Lobe,Unknown,-272.8197,221.7377
15,2024-01-01 10:02:30,4,04_Visual_Cortex,Unknown,-329.453,221.7377
16,2024-01-01 10:02:40,0,00_Motor_Cortex,Unknown,1213.5327,217.5655
16,2024-01-01 10:02:40,1,01_Parietal_Lobe,Unknown,-370.0382,217.5655
16,2024-01-01 10:02:40,2,02_Prefrontal_Cortex,Unknown,-242.2163,217.5655
16,2024-01-01 10:02:40,3,03_Temporal_Lobe,Unknown,-284.3839,217.5655
16,2024-01-01 10:02:40,4,04_Visual_Cortex,Unknown,-316.8876,217.5655
17,2024-01-01 10:02:50,0,00_Motor_Cortex,Unknown,1217.9056,226.2071
17,2024-01-01 10:02:50,1,01_Parietal_Lobe,Unknown,-392.2612,226.2071
17,2024-01-01 10:02:50,2,02_Prefrontal_Cortex,Unknown,-247.9602,226.2071
17,2024-01-01 10:02:50,3,03_Temporal_Lobe,Unknown,-229.0636,226.2071
17,2024-01-01 10:02:50,4,04_Visual_Cortex,Unknown,-348.5658,226.2071
18,2024-01-01 10:03:00,0,00_Motor_Cortex,Unknown,1206.6401,182.6288
18,2024-01-01 10:03:00,1,01_Parietal_Lobe,Unknown,-322.5239,182.6288
18,2024-01-01 10:03:00,2,02_Prefrontal_Cortex,Unknown,-299.9298,182.6288
18,2024-01-01 10:03:00,3,03_Temporal_Lobe,Unknown,-264.5825,182.6288
18,2024-01-01 10:03:00,4,04_Visual_Cortex,Unknown,-319.8975,182.6288
19,2024-01-01 10:03:10,0,00_Motor_Cortex,Unknown,1212.0259,181.6285
19,2024-01-01 10:03:10,1,01_Parietal_Lobe,Unknown,-323.4657,181.6285
19,2024-01-01 10:03:10,2,02_Prefrontal_Cortex,Unknown,-275.3863,181.6285
19,2024-01-01 10:03:10,3,03_Temporal_Lobe,Unknown,-288.0426,181.6285
19,2024-01-01 10:03:10,4,04_Visual_Cortex,Unknown,-324.8432,181.6285
20,2024-01-01 10:03:20,0,00_Motor_Cortex,Unknown,1215.2151,191.1996
20,2024-01-01 10:03:20,1,01_Parietal_Lobe,Unknown,-326.5975,191.1996
20,2024-01-01 10:03:20,2,02_Prefrontal_Cortex,Unknown,-296.6753,191.1996
20,2024-01-01 10:03:20,3,03_Temporal_Lobe,Unknown,-274.4021,191.1996
20,2024-01-01 10:03:20,4,04_Visual_Cortex,Unknown,-317.55,191.1996
21,2024-01-01 10:03:30,0,00_Motor_Cortex,Unknown,1215.6886,201.2491
21,2024-01-01 10:03:30,1,01_Parietal_Lobe,Unknown,-327.8287,201.2491
21,2024-01-01 10:03:30,2,02_Prefrontal_Cortex,Unknown,-286.2186,201.2491
21,2024-01-01 10:03:30,3,03_Temporal_Lobe,Unknown,-270.3439,201.2491
21,2024-01-01 10:03:30,4,04_Visual_Cortex,Unknown,-331.5829,201.2491
22,2024-01-01 10:03:40,0,00_Motor_Cortex,Unknown,1214.9639,201.8911
22,2024-01-01 10:03:40,1,01_Parietal_Lobe,Unknown,-331.0426,201.8911
22,2024-01-01 10:03:40,2,02_Prefrontal_Cortex,Unknown,-284.223,201.8911
22,2024-01-01 10:03:40,3,03_Temporal_Lobe,Unknown,-282.5526,201.8911
22,2024-01-01 10:03:40,4,04_Visual_Cortex,Unknown,-317.0382,201.8911
23,2024-01-01 10:03:50,0,00_Motor_Cortex,Unknown,1210.1103,209.9939
23,2024-01-01 10:03:50,1,01_Parietal_Lobe,Unknown,-334.2872,209.9939
23,2024-01-01 10:03:50,2,02_Prefrontal_Cortex,Unknown,-271.9608,209.9939
23,2024-01-01 10:03:50,3,03_Temporal_Lobe,Unknown,-294.3267,209.9939
23,2024-01-01 10:03:50,4,04_Visual_Cortex,Unknown,-309.6439,209.9939
24,2024-01-01 10:04:00,0,00_Motor_Cortex,Unknown,1216.1175,190.0282
24,2024-01-01 10:04:00,1,01_Parietal_Lobe,Unknown,-313.017,190.0282
24,2024-01-01 10:04:00,2,02_Prefrontal_Cortex,Unknown,-291.1995,190.0282
24,2024-01-01 10:04:00,3,03_Temporal_Lobe,Unknown,-299.1006,190.0282
24,2024-01-01 10:04:00,4,04_Visual_Cortex,Unknown,-312.6031,190.0282
25,2024-01-01 10:04:10,0,00_Motor_Cortex,Unknown,1212.7458,177.2104
25,2024-01-01 10:04:10,1,01_Parietal_Lobe,Unknown,-309.5669,177.2104
25,2024-01-01 10:04:10,2,02_Prefrontal_Cortex,Unknown,-303.8665,177.2104
25,2024-01-01 10:04:10,3,03_Temporal_Lobe,Unknown,-297.8891,177.2104
25,2024-01-01 10:04:10,4,04_Visual_Cortex,Unknown,-301.2129,177.2104
26,2024-01-01 10:04:20,0,00_Motor_Cortex,Unknown,1215.6839,185.1
26,2024-01-01 10:04:20,1,01_Parietal_Lobe,Unknown,-299.8832,185.1
26,2024-01-01 10:04:20,2,02_Prefrontal_Cortex,Unknown,-300.9474,185.1
26,2024-01-01 10:04:20,3,03_Temporal_Lobe,Unknown,-305.1379,185.1
26,2024-01-01 10:04:20,4,04_Visual_Cortex,Unknown,-309.8977,185.1
27,2024-01-01 10:04:30,0,00_Motor_Cortex,Unknown,1208.7475,185.6524
27,2024-01-01 10:04:30,1,01_Parietal_Lobe,Unknown,-291.448,185.6524
27,2024-01-01 10:04:30,2,02_Prefrontal_Cortex,Unknown,-282.054,185.6524
27,2024-01-01 10:04:30,3,03_Temporal_Lobe,Unknown,-308.5806,185.6524
27,2024-01-01 10:04:30,4,04_Visual_Cortex,Unknown,-326.7136,185.6524
28,2024-01-01 10:04:40,0,00_Motor_Cortex,Unknown,1206.3739,191.8077
28,2024-01-01 10:04:40,1,01_Parietal_Lobe,Unknown,-291.8199,191.8077
28,2024-01-01 10:04:40,2,02_Prefrontal_Cortex,Unknown,-283.4106,191.8077
28,2024-01-01 10:04:40,3,03_Temporal_Lobe,Unknown,-304.9214,191.8077
28,2024-01-01 10:04:40,4,04_Visual_Cortex,Unknown,-326.2488,191.8077
29,2024-01-01 10:04:50,0,00_Motor_Cortex,Unknown,1217.4372,186.3894
29,2024-01-01 10:04:50,1,01_Parietal_Lobe,Unknown,-295.4718,186.3894
29,2024-01-01 10:04:50,2,02_Prefrontal_Cortex,Unknown,-273.5908,186.3894
29,2024-01-01 10:04:50,3,03_Temporal_Lobe,Unknown,-311.5585,186.3894
29,2024-01-01 10:04:50,4,04_Visual_Cortex,Unknown,-337.107,186.3894
30,2024-01-01 10:05:00,0,00_Motor_Cortex,Unknown,1293.7238,22.5394
30,2024-01-01 10:05:00,1,01_Parietal_Lobe,Unknown,-353.478,22.5394
30,2024-01-01 10:05:00,2,02_Prefrontal_Cortex,Unknown,-321.7592,22.5394
30,2024-01-01 10:05:00,3,03_Temporal_Lobe,Unknown,-578.3959,22.5394
30,2024-01-01 10:05:00,4,04_Visual_Cortex,Unknown,-144.9373,22.5394
31,2024-01-01 10:05:10,0,00_Motor_Cortex,Unknown,1160.5288,77.3673
31,2024-01-01 10:05:10,1,01_Parietal_Lobe,Unknown,-779.6475,77.3673
31,2024-01-01 10:05:10,2,02_Prefrontal_Cortex,Unknown,-325.5691,77.3673
31,2024-01-01 10:05:10,3,03_Temporal_Lobe,Unknown,91.1462,77.3673
31,2024-01-01 10:05:10,4,04_Visual_Cortex,Unknown,-88.2902,77.3673
32,2024-01-01 10:05:20,0,00_Motor_Cortex,Unknown,1153.5049,82.6105
32,2024-01-01 10:05:20,1,01_Parietal_Lobe,Unknown,-654.5745,82.6105
32,2024-01-01 10:05:20,2,02_Prefrontal_Cortex,Unknown,-51.3756,82.6105
32,2024-01-01 10:05:20,3,03_Temporal_Lobe,Unknown,-503.0875,82.6105
32,2024-01-01 10:05:20,4,04_Visual_Cortex,Unknown,128.8374,82.6105
33,2024-01-01 10:05:30,0,00_Motor_Cortex,Unknown,1233.8245,78.877
33,2024-01-01 10:05:30,1,01_Parietal_Lobe,Unknown,-540.4175,78.877
33,2024-01-01 10:05:30,2,02_Prefrontal_Cortex,Unknown,77.6966,78.877
33,2024-01-01 10:05:30,3,03_Temporal_Lobe,Unknown,-739.0646,78.877
33,2024-01-01 10:05:30,4,04_Visual_Cortex,Unknown,-54.473,78.877
34,2024-01-01 10:05:40,0,00_Motor_Cortex,Unknown,1129.1795,77.0956
34,2024-01-01 10:05:40,1,01_Parietal_Lobe,Unknown,-715.9159,77.0956
34,2024-01-01 10:05:40,2,02_Prefrontal_Cortex,Unknown,-40.2185,77.0956
34,2024-01-01 10:05:40,3,03_Temporal_Lobe,Unknown,-291.6176,77.0956
34,2024-01-01 10:05:40,4,04_Visual_Cortex,Unknown,21.2962,77.0956
35,2024-01-01 10:05:50,0,00_Motor_Cortex,Unknown,1213.6017,136.0163
35,2024-01-01 10:05:50,1,01_Parietal_Lobe,Unknown,-967.8576,136.0163
35,2024-01-01 10:05:50,2,02_Prefrontal_Cortex,Unknown,-163.7741,136.0163
35,2024-01-01 10:05:50,3,03_Temporal_Lobe,Unknown,-32.18,136.0163
35,2024-01-01 10:05:50,4,04_Visual_Cortex,Unknown,-52.7768,136.0163
36,2024-01-01 10:06:00,0,00_Motor_Cortex,Unknown,1239.6838,67.2884
36,2024-01-01 10:06:00,1,01_Parietal_Lobe,Unknown,-715.7764,67.2884
36,2024-01-01 10:06:00,2,02_Prefrontal_Cortex,Unknown,-14.1788,67.2884
36,2024-01-01 10:06:00,3,03_Temporal_Lobe,Unknown,-299.3439,67.2884
36,2024-01-01 10:06:00,4,04_Visual_Cortex,Unknown,-242.3321,67.2884
37,2024-01-01 10:06:10,0,00_Motor_Cortex,Unknown,1194.177,28.042
37,2024-01-01 10:06:10,1,01_Parietal_Lobe,Unknown,-377.0858,28.042
37,2024-01-01 10:06:10,2,02_Prefrontal_Cortex,Unknown,-592.6643,28.042
37,2024-01-01 10:06:10,3,03_Temporal_Lobe,Unknown,-247.1971,28.042
37,2024-01-01 10:06:10,4,04_Visual_Cortex,Unknown,45.5853,28.042
38,2024-01-01 10:06:20,0,00_Motor_Cortex,Unknown,1190.67,157.4908
38,2024-01-01 10:06:20,1,01_Parietal_Lobe,Unknown,-977.0355,157.4908
38,2024-01-01 10:06:20,2,02_Prefrontal_Cortex,Unknown,-418.215,157.4908
38,2024-01-01 10:06:20,3,03_Temporal_Lobe,Unknown,-109.9927,157.4908
38,2024-01-01 10:06:20,4,04_Visual_Cortex,Unknown,346.1221,157.4908
39,2024-01-01 10:06:30,0,00_Motor_Cortex,Unknown,1137.4088,50.6201
39,2024-01-01 10:06:30,1,01_Parietal_Lobe,Unknown,-585.8011,50.6201
39,2024-01-01 10:06:30,2,02_Prefrontal_Cortex,Unknown,-156.7063,50.6201
39,2024-01-01 10:06:30,3,03_Temporal_Lobe,Unknown,95.2279,50.6201
39,2024-01-01 10:06:30,4,04_Visual_Cortex,Unknown,-403.6036,50.6201
40,2024-01-01 10:06:40,0,00_Motor_Cortex,Unknown,1163.3265,79.5089
40,2024-01-01 10:06:40,1,01_Parietal_Lobe,Unknown,-605.1676,79.5089
40,2024-01-01 10:06:40,2,02_Prefrontal_Cortex,Unknown,-367.9038,79.5089
40,2024-01-01 10:06:40,3,03_Temporal_Lobe,Unknown,-465.7034,79.5089
40,2024-01-01 10:06:40,4,04_Visual_Cortex,Unknown,328.1412,79.5089
41,2024-01-01 10:06:50,0,00_Motor_Cortex,Unknown,1268.6508,91.2033
41,2024-01-01 10:06:50,1,01_Parietal_Lobe,Unknown,-736.1485,91.2033
41,2024-01-01 10:06:50,2,02_Prefrontal_Cortex,Unknown,-100.8833,91.2033
41,2024-01-01 10:06:50,3,03_Temporal_Lobe,Unknown,-532.4387,91.2033
41,2024-01-01 10:06:50,4,04_Visual_Cortex,Unknown,37.3279,91.2033
42,2024-01-01 10:07:00,0,00_Motor_Cortex,Unknown,1213.8359,33.4056
42,2024-01-01 10:07:00,1,01_Parietal_Lobe,Unknown,-571.0225,33.4056
42,2024-01-01 10:07:00,2,02_Prefrontal_Cortex,Unknown,-361.566,33.4056
42,2024-01-01 10:07:00,3,03_Temporal_Lobe,Unknown,-234.3976,33.4056
42,2024-01-01 10:07:00,4,04_Visual_Cortex,Unknown,-46.2537,33.4056
43,2024-01-01 10:07:10,0,00_Motor_Cortex,Unknown,1102.9792,44.9579
43,2024-01-01 10:07:10,1,01_Parietal_Lobe,Unknown,-417.3768,44.9579
43,2024-01-01 10:07:10,2,02_Prefrontal_Cortex,Unknown,-422.8761,44.9579
43,2024-01-01 10:07:10,3,03_Temporal_Lobe,Unknown,-358.7349,44.9579
43,2024-01-01 10:07:10,4,04_Visual_Cortex,Unknown,233.7907,44.9579
44,2024-01-01 10:07:20,0,00_Motor_Cortex,Unknown,1214.3306,23.9935
44,2024-01-01 10:07:20,1,01_Parietal_Lobe,Unknown,-481.5845,23.9935
44,2024-01-01 10:07:20,2,02_Prefrontal_Cortex,Unknown,-378.3275,23.9935
44,2024-01-01 10:07:20,3,03_Temporal_Lobe,Unknown,-310.0895,23.9935
44,2024-01-01 10:07:20,4,04_Visual_Cortex,Unknown,-44.0762,23.9935
45,2024-01-01 10:07:30,0,00_Motor_Cortex,Unknown,1105.7711,46.9691
45,2024-01-01 10:07:30,1,01_Parietal_Lobe,Unknown,-516.6434,46.9691
45,2024-01-01 10:07:30,2,02_Prefrontal_Cortex,Unknown,-445.925,46.9691
45,2024-01-01 10:07:30,3,03_Temporal_Lobe,Unknown,-176.3292,46.9691
45,2024-01-01 10:07:30,4,04_Visual_Cortex,Unknown,164.6673,46.9691
46,2024-01-01 10:07:40,0,00_Motor_Cortex,Unknown,1174.0006,46.0378
46,2024-01-01 10:07:40,1,01_Parietal_Lobe,Unknown,-592.2646,46.0378
46,2024-01-01 10:07:40,2,02_Prefrontal_Cortex,Unknown,-54.8083,46.0378
46,2024-01-01 10:07:40,3,03_Temporal_Lobe,Unknown,-320.41,46.0378
46,2024-01-01 10:07:40,4,04_Visual_Cortex,Unknown,-162.6865,46.0378
47,2024-01-01 10:07:50,0,00_Motor_Cortex,Unknown,1226.7943,66.0099
47,2024-01-01 10:07:50,1,01_Parietal_Lobe,Unknown,-568.5985,66.0099
47,2024-01-01 10:07:50,2,02_Prefrontal_Cortex,Unknown,-716.4843,66.0099
47,2024-01-01 10:07:50,3,03_Temporal_Lobe,Unknown,-97.3366,66.0099
47,2024-01-01 10:07:50,4,04_Visual_Cortex,Unknown,131.5963,66.0099
48,2024-01-01 10:08:00,0,00_Motor_Cortex,Unknown,1190.3371,85.046
48,2024-01-01 10:08:00,1,01_Parietal_Lobe,Unknown,-442.0952,85.046
48,2024-01-01 10:08:00,2,02_Prefrontal_Cortex,Unknown,-272.4016,85.046
48,2024-01-01 10:08:00,3,03_Temporal_Lobe,Unknown,-727.8566,85.046
48,2024-01-01 10:08:00,4,04_Visual_Cortex,Unknown,274.072,85.046
49,2024-01-01 10:08:10,0,00_Motor_Cortex,Unknown,1175.6488,58.8844
49,2024-01-01 10:08:10,1,01_Parietal_Lobe,Unknown,-657.6315,58.8844
49,2024-01-01 10:08:10,2,02_Prefrontal_Cortex,Unknown,-89.7172,58.8844
49,2024-01-01 10:08:10,3,03_Temporal_Lobe,Unknown,-373.2036,58.8844
49,2024-01-01 10:08:10,4,04_Visual_Cortex,Unknown,-12.9715,58.8844
50,2024-01-01 10:08:20,0,00_Motor_Cortex,Unknown,1213.8765,109.1623
50,2024-01-01 10:08:20,1,01_Parietal_Lobe,Unknown,-746.3928,109.1623
50,2024-01-01 10:08:20,2,02_Prefrontal_Cortex,Unknown,-241.3511,109.1623
50,2024-01-01 10:08:20,3,03_Temporal_Lobe,Unknown,-514.2604,109.1623
50,2024-01-01 10:08:20,4,04_Visual_Cortex,Unknown,275.3978,109.1623
51,2024-01-01 10:08:30,0,00_Motor_Cortex,Unknown,1216.5537,65.758
51,2024-01-01 10:08:30,1,01_Parietal_Lobe,Unknown,-665.9079,65.758
51,2024-01-01 10:08:30,2,02_Prefrontal_Cortex,Unknown,-196.2882,65.758
51,2024-01-01 10:08:30,3,03_Temporal_Lobe,Unknown,-430.0086,65.758
51,2024-01-01 10:08:30,4,04_Visual_Cortex,Unknown,73.9002,65.758
52,2024-01-01 10:08:40,0,00_Motor_Cortex,Unknown,1226.5363,55.7515
52,2024-01-01 10:08:40,1,01_Parietal_Lobe,Unknown,-639.26,55.7515
52,2024-01-01 10:08:40,2,02_Prefrontal_Cortex,Unknown,-365.4209,55.7515
52,2024-01-01 10:08:40,3,03_Temporal_Lobe,Unknown,-347.03,55.7515
52,2024-01-01 10:08:40,4,04_Visual_Cortex,Unknown,99.6057,55.7515
53,2024-01-01 10:08:50,0,00_Motor_Cortex,Unknown,1180.5792,41.7835
53,2024-01-01 10:08:50,1,01_Parietal_Lobe,Unknown,-514.9594,41.7835
53,2024-01-01 10:08:50,2,02_Prefrontal_Cortex,Unknown,-424.1964,41.7835
53,2024-01-01 10:08:50,3,03_Temporal_Lobe,Unknown,-305.9118,41.7835
53,2024-01-01 10:08:50,4,04_Visual_Cortex,Unknown,97.8569,41.7835
54,2024-01-01 10:09:00,0,00_Motor_Cortex,Unknown,1183.5021,53.2742
54,2024-01-01 10:09:00,1,01_Parietal_Lobe,Unknown,-677.2645,53.2742
54,2024-01-01 10:09:00,2,02_Prefrontal_Cortex,Unknown,-345.3115,53.2742
54,2024-01-01 10:09:00,3,03_Temporal_Lobe,Unknown,-138.8884,53.2742
54,2024-01-01 10:09:00,4,04_Visual_Cortex,Unknown,10.0759,53.2742
55,2024-01-01 10:09:10,0,00_Motor_Cortex,Unknown,1214.6448,58.9118
55,2024-01-01 10:09:10,1,01_Parietal_Lobe,Unknown,-649.4037,58.9118
55,2024-01-01 10:09:10,2,02_Prefrontal_Cortex,Unknown,-208.439,58.9118
55,2024-01-01 10:09:10,3,03_Temporal_Lobe,Unknown,-411.0996,58.9118
55,2024-01-01 10:09:10,4,04_Visual_Cortex,Unknown,46.367,58.9118
56,2024-01-01 10:09:20,0,00_Motor_Cortex,Unknown,1203.4694,52.887
56,2024-01-01 10:09:20,1,01_Parietal_Lobe,Unknown,-640.6763,52.887
56,2024-01-01 10:09:20,2,02_Prefrontal_Cortex,Unknown,-302.0216,52.887
56,2024-01-01 10:09:20,3,03_Temporal_Lobe,Unknown,-308.0271,52.887
56,2024-01-01 10:09:20,4,04_Visual_Cortex,Unknown,59.2581,52.887
57,2024-01-01 10:09:30,0,00_Motor_Cortex,Unknown,1185.9683,57.2514
57,2024-01-01 10:09:30,1,01_Parietal_Lobe,Unknown,-602.6922,57.2514
57,2024-01-01 10:09:30,2,02_Prefrontal_Cortex,Unknown,-159.8921,57.2514
57,2024-01-01 10:09:30,3,03_Temporal_Lobe,Unknown,-455.811,57.2514
57,2024-01-01 10:09:30,4,04_Visual_Cortex,Unknown,62.7869,57.2514
58,2024-01-01 10:09:40,0,00_Motor_Cortex,Unknown,1244.6027,33.9936
58,2024-01-01 10:09:40,1,01_Parietal_Lobe,Unknown,-560.1619,33.9936
58,2024-01-01 10:09:40,2,02_Prefrontal_Cortex,Unknown,-185.3411,33.9936
58,2024-01-01 10:09:40,3,03_Temporal_Lobe,Unknown,-443.4478,33.9936
58,2024-01-01 10:09:40,4,04_Visual_Cortex,Unknown,-98.9088,33.9936
59,2024-01-01 10:09:50,0,00_Motor_Cortex,Unknown,1238.3644,44.5198
59,2024-01-01 10:09:50,1,01_Parietal_Lobe,Unknown,-632.4783,44.5198
59,2024-01-01 10:09:50,2,02_Prefrontal_Cortex,Unknown,-279.5556,44.5198
59,2024-01-01 10:09:50,3,03_Temporal_Lobe,Unknown,-346.9779,44.5198
59,2024-01-01 10:09:50,4,04_Visual_Cortex,Unknown,-14.6974,44.5198
