t_idx,node_idx,node_kl_drift,node_univariate_z_score,micro_anomaly_flag
19,6,0.0000,1.1687,0
19,7,0.0000,1.1180,0
19,8,0.0000,1.1465,0
20,0,0.0000,0.3184,0
20,1,0.0000,2.0371,0
20,2,0.0048,0.3902,0
20,3,0.0000,1.2199,0
20,4,0.0000,0.1925,0
20,5,0.0000,0.6980,0
20,6,0.0000,1.8845,0
20,7,0.0000,1.7986,0
20,8,0.0000,1.2405,0
21,0,0.0000,0.4841,0
21,1,0.0000,0.8416,0
21,2,0.0010,0.2668,0
21,3,0.0000,3.0454,1
21,4,0.0000,1.2419,0
21,5,0.0000,1.1921,0
21,6,0.0000,1.1409,0
21,7,0.0000,1.1524,0
21,8,0.0000,0.1531,0
22,0,0.0000,1.1373,0
22,1,0.0000,1.0093,0
22,2,0.0365,1.6093,0
22,3,0.0000,0.2519,0
22,4,0.0000,1.5508,0
22,5,0.0000,0.1745,0
22,6,0.0000,0.8880,0
22,7,0.0000,0.8805,0
22,8,0.0000,0.2899,0
23,0,0.0000,0.2812,0
23,1,0.0000,0.3453,0
23,2,0.4552,0.3827,0
23,3,0.0000,10.0722,1
23,4,0.0000,5.5426,1
23,5,0.0000,2.3339,0
23,6,0.0000,1.2065,0
23,7,0.0000,1.2210,0
23,8,0.0000,0.8652,0
