Trans_Date,Src,Tgt,Amount
2024-01-06,Temporal,PFC,114.68
2024-01-06,Temporal,Motor,121.49
2024-01-06,Temporal,Visual,120.89
2024-01-06,Temporal,Parietal,111.77
2024-01-07,PFC,Motor,127.3
2024-01-07,PFC,Visual,122.84
2024-01-07,PFC,Parietal,127.63
2024-01-07,PFC,Temporal,122.66
2024-01-07,Motor,PFC,112.06
2024-01-07,Motor,Visual,118.54
2024-01-07,Motor,Parietal,112.44
2024-01-07,Motor,Temporal,130.64
2024-01-07,Visual,PFC,129.63
2024-01-07,Visual,Motor,128.69
2024-01-07,Visual,Parietal,118.2
2024-01-07,Visual,Temporal,113.21
2024-01-07,Parietal,PFC,129.61
2024-01-07,Parietal,Motor,130.99
2024-01-07,Parietal,Visual,113.77
2024-01-07,Parietal,Temporal,121.77
2024-01-07,Temporal,PFC,113.44
2024-01-07,Temporal,Motor,127.27
2024-01-07,Temporal,Visual,127.37
2024-01-07,Temporal,Parietal,114.62
2024-01-08,PFC,Motor,124.69
2024-01-08,PFC,Visual,126.18
2024-01-08,PFC,Parietal,120.48
2024-01-08,PFC,Temporal,132.63
2024-01-08,Motor,PFC,123.64
2024-01-08,Motor,Visual,119.42
2024-01-08,Motor,Parietal,125.97
2024-01-08,Motor,Temporal,129.78
2024-01-08,Visual,PFC,119.2
2024-01-08,Visual,Motor,121.41
2024-01-08,Visual,Parietal,135.08
2024-01-08,Visual,Temporal,128.18
2024-01-08,Parietal,PFC,123.94
2024-01-08,Parietal,Motor,125.53
2024-01-08,Parietal,Visual,117.6
2024-01-08,Parietal,Temporal,119.67
2024-01-08,Temporal,PFC,121.94
2024-01-08,Temporal,Motor,126.95
2024-01-08,Temporal,Visual,119.78
2024-01-08,Temporal,Parietal,119.58
2024-01-09,PFC,Motor,119.49
2024-01-09,PFC,Visual,130.69
2024-01-09,PFC,Parietal,122.65
2024-01-09,PFC,Temporal,136.17
2024-01-09,Motor,PFC,135.26
2024-01-09,Motor,Visual,119.48
2024-01-09,Motor,Parietal,122.83
2024-01-09,Motor,Temporal,131.45
2024-01-09,Visual,PFC,122.35
2024-01-09,Visual,Motor,120.71
2024-01-09,Visual,Parietal,136.78
2024-01-09,Visual,Temporal,129.49
2024-01-09,Parietal,PFC,127.52
2024-01-09,Parietal,Motor,133.76
2024-01-09,Parietal,Visual,134.22
2024-01-09,Parietal,Temporal,121.87
2024-01-09,Temporal,PFC,120.0
2024-01-09,Temporal,Motor,126.69
2024-01-09,Temporal,Visual,126.54
2024-01-09,Temporal,Parietal,127.41
2024-01-10,PFC,Motor,135.27
2024-01-10,PFC,Visual,134.16
2024-01-10,PFC,Parietal,140.37
2024-01-10,PFC,Temporal,122.66
2024-01-10,Motor,PFC,128.74
2024-01-10,Motor,Visual,127.47
2024-01-10,Motor,Parietal,137.92
2024-01-10,Motor,Temporal,125.66
2024-01-10,Visual,PFC,124.49
2024-01-10,Visual,Motor,129.66
2024-01-10,Visual,Parietal,129.13
2024-01-10,Visual,Temporal,126.26
2024-01-10,Parietal,PFC,125.68
2024-01-10,Parietal,Motor,139.15
2024-01-10,Parietal,Visual,129.55
2024-01-10,Parietal,Temporal,137.92
2024-01-10,Temporal,PFC,131.69
2024-01-10,Temporal,Motor,121.7
2024-01-10,Temporal,Visual,140.67
2024-01-10,Temporal,Parietal,137.41
2024-01-11,PFC,Motor,142.4
2024-01-11,PFC,Visual,141.55
2024-01-11,PFC,Parietal,140.0
2024-01-11,PFC,Temporal,126.35
2024-01-11,Motor,PFC,132.74
2024-01-11,Motor,Visual,127.3
2024-01-11,Motor,Parietal,131.04
2024-01-11,Motor,Temporal,124.2
2024-01-11,Visual,PFC,130.6
2024-01-11,Visual,Motor,142.73
2024-01-11,Visual,Parietal,128.33
2024-01-11,Visual,Temporal,138.7
2024-01-11,Parietal,PFC,132.12
2024-01-11,Parietal,Motor,131.48
2024-01-11,Parietal,Visual,142.17
2024-01-11,Parietal,Temporal,142.93
2024-01-11,Temporal,PFC,134.14
2024-01-11,Temporal,Motor,137.39
2024-01-11,Temporal,Visual,126.12
2024-01-11,Temporal,Parietal,128.96
2024-01-12,PFC,Motor,144.43
2024-01-12,PFC,Visual,136.64
2024-01-12,PFC,Parietal,135.9
2024-01-12,PFC,Temporal,140.01
2024-01-12,Motor,PFC,126.2
2024-01-12,Motor,Visual,136.74
2024-01-12,Motor,Parietal,135.11
2024-01-12,Motor,Temporal,142.11
2024-01-12,Visual,PFC,128.2
2024-01-12,Visual,Motor,144.27
2024-01-12,Visual,Parietal,126.66
2024-01-12,Visual,Temporal,128.77
2024-01-12,Parietal,PFC,136.96
2024-01-12,Parietal,Motor,138.56
2024-01-12,Parietal,Visual,129.76
2024-01-12,Parietal,Temporal,127.45
2024-01-12,Temporal,PFC,142.86
2024-01-12,Temporal,Motor,129.98
2024-01-12,Temporal,Visual,136.95
2024-01-12,Temporal,Parietal,137.44
2024-01-13,PFC,Motor,135.15
2024-01-13,PFC,Visual,138.44
2024-01-13,PFC,Parietal,137.22
2024-01-13,PFC,Temporal,145.46
2024-01-13,Motor,PFC,130.85
2024-01-13,Motor,Visual,141.09
2024-01-13,Motor,Parietal,131.54
2024-01-13,Motor,Temporal,134.68
2024-01-13,Visual,PFC,140.2
2024-01-13,Visual,Motor,132.77
2024-01-13,Visual,Parietal,133.09
2024-01-13,Visual,Temporal,141.81
2024-01-13,Parietal,PFC,128.22
2024-01-13,Parietal,Motor,135.93
2024-01-13,Parietal,Visual,146.74
2024-01-13,Parietal,Temporal,146.69
2024-01-13,Temporal,PFC,128.23
2024-01-13,Temporal,Motor,131.03
2024-01-13,Temporal,Visual,132.07
2024-01-13,Temporal,Parietal,145.43
2024-01-14,PFC,Motor,145.77
2024-01-14,PFC,Visual,145.74
2024-01-14,PFC,Parietal,135.54
2024-01-14,PFC,Temporal,131.31
2024-01-14,Motor,PFC,144.83
2024-01-14,Motor,Visual,142.23
2024-01-14,Motor,Parietal,140.39
2024-01-14,Motor,Temporal,147.9
2024-01-14,Visual,PFC,141.23
2024-01-14,Visual,Motor,128.31
2024-01-14,Visual,Parietal,144.5
2024-01-14,Visual,Temporal,134.14
2024-01-14,Parietal,PFC,141.42
2024-01-14,Parietal,Motor,146.93
2024-01-14,Parietal,Visual,130.84
2024-01-14,Parietal,Temporal,130.46
2024-01-14,Temporal,PFC,130.3
2024-01-14,Temporal,Motor,139.22
2024-01-14,Temporal,Visual,133.6
2024-01-14,Temporal,Parietal,140.25
2024-01-15,PFC,Motor,143.56
2024-01-15,PFC,Visual,133.28
2024-01-15,PFC,Parietal,141.89
2024-01-15,PFC,Temporal,134.49
2024-01-15,Motor,PFC,138.98
2024-01-15,Motor,Visual,147.31
2024-01-15,Motor,Parietal,146.13
2024-01-15,Motor,Temporal,131.05
2024-01-15,Visual,PFC,137.68
2024-01-15,Visual,Motor,134.74
2024-01-15,Visual,Parietal,129.28
2024-01-15,Visual,Temporal,144.63
2024-01-15,Parietal,PFC,141.95
2024-01-15,Parietal,Motor,134.45
2024-01-15,Parietal,Visual,144.03
2024-01-15,Parietal,Temporal,140.24
2024-01-15,Temporal,PFC,137.76
2024-01-15,Temporal,Motor,129.4
2024-01-15,Temporal,Visual,130.71
2024-01-15,Temporal,Parietal,146.87
2024-01-16,PFC,Motor,148.0
2024-01-16,PFC,Visual,140.84
2024-01-16,PFC,Parietal,146.62
2024-01-16,PFC,Temporal,141.58
2024-01-16,Motor,PFC,132.89
2024-01-16,Motor,Visual,132.48
2024-01-16,Motor,Parietal,136.09
2024-01-16,Motor,Temporal,147.91
2024-01-16,Visual,PFC,145.85
2024-01-16,Visual,Motor,147.14
2024-01-16,Visual,Parietal,147.9
2024-01-16,Visual,Temporal,134.13
2024-01-16,Parietal,PFC,134.92
2024-01-16,Parietal,Motor,131.98
2024-01-16,Parietal,Visual,145.53
2024-01-16,Parietal,Temporal,147.61
2024-01-16,Temporal,PFC,138.05
2024-01-16,Temporal,Motor,142.34
2024-01-16,Temporal,Visual,133.02
2024-01-16,Temporal,Parietal,148.52
2024-01-17,PFC,Motor,147.61
2024-01-17,PFC,Visual,149.84
2024-01-17,PFC,Parietal,146.53
2024-01-17,PFC,Temporal,147.94
2024-01-17,Motor,PFC,130.81
2024-01-17,Motor,Visual,145.04
2024-01-17,Motor,Parietal,136.96
2024-01-17,Motor,Temporal,148.93
2024-01-17,Visual,PFC,146.36
2024-01-17,Visual,Motor,147.59
2024-01-17,Visual,Parietal,146.53
2024-01-17,Visual,Temporal,135.65
2024-01-17,Parietal,PFC,146.06
2024-01-17,Parietal,Motor,132.48
2024-01-17,Parietal,Visual,147.76
2024-01-17,Parietal,Temporal,147.49
2024-01-17,Temporal,PFC,134.76
2024-01-17,Temporal,Motor,146.65
2024-01-17,Temporal,Visual,139.52
2024-01-17,Temporal,Parietal,136.42
2024-01-18,PFC,Motor,146.28
2024-01-18,PFC,Visual,134.93
2024-01-18,PFC,Parietal,130.85
2024-01-18,PFC,Temporal,134.24
2024-01-18,Motor,PFC,136.94
2024-01-18,Motor,Visual,147.66
2024-01-18,Motor,Parietal,149.71
2024-01-18,Motor,Temporal,135.96
2024-01-18,Visual,PFC,143.21
2024-01-18,Visual,Motor,138.37
2024-01-18,Visual,Parietal,150.0
2024-01-18,Visual,Temporal,141.1
2024-01-18,Parietal,PFC,149.16
2024-01-18,Parietal,Motor,132.68
2024-01-18,Parietal,Visual,149.78
2024-01-18,Parietal,Temporal,133.95
2024-01-18,Temporal,PFC,149.63
2024-01-18,Temporal,Motor,135.69
2024-01-18,Temporal,Visual,132.55
2024-01-18,Temporal,Parietal,139.07
2024-01-19,PFC,Motor,144.7
2024-01-19,PFC,Visual,136.4
2024-01-19,PFC,Parietal,142.25
2024-01-19,PFC,Temporal,140.36
2024-01-19,Motor,PFC,137.83
2024-01-19,Motor,Visual,141.66
2024-01-19,Motor,Parietal,135.22
2024-01-19,Motor,Temporal,144.3
2024-01-19,Visual,PFC,130.16
2024-01-19,Visual,Motor,148.64
2024-01-19,Visual,Parietal,140.9
2024-01-19,Visual,Temporal,144.52
2024-01-19,Parietal,PFC,144.97
2024-01-19,Parietal,Motor,143.54
2024-01-19,Parietal,Visual,137.41
2024-01-19,Parietal,Temporal,131.53
2024-01-19,Temporal,PFC,143.41
2024-01-19,Temporal,Motor,136.73
2024-01-19,Temporal,Visual,136.41
2024-01-19,Temporal,Parietal,147.09
2024-01-20,PFC,Motor,143.98
2024-01-20,PFC,Visual,135.59
2024-01-20,PFC,Parietal,135.77
2024-01-20,PFC,Temporal,137.75
2024-01-20,Motor,PFC,137.63
2024-01-20,Motor,Visual,135.49
2024-01-20,Motor,Parietal,132.13
2024-01-20,Motor,Temporal,137.99
2024-01-20,Visual,PFC,148.39
2024-01-20,Visual,Motor,143.13
2024-01-20,Visual,Parietal,147.64
2024-01-20,Visual,Temporal,141.89
2024-01-20,Parietal,PFC,135.6
2024-01-20,Parietal,Motor,140.54
2024-01-20,Parietal,Visual,129.59
2024-01-20,Parietal,Temporal,135.32
2024-01-20,Temporal,PFC,138.18
2024-01-20,Temporal,Motor,141.18
2024-01-20,Temporal,Visual,142.67
2024-01-20,Temporal,Parietal,138.88
2024-01-21,PFC,Motor,137.6
2024-01-21,PFC,Visual,133.03
2024-01-21,PFC,Parietal,138.22
2024-01-21,PFC,Temporal,146.78
2024-01-21,Motor,PFC,144.67
2024-01-21,Motor,Visual,132.15
2024-01-21,Motor,Parietal,130.45
2024-01-21,Motor,Temporal,139.06
2024-01-21,Visual,PFC,141.41
2024-01-21,Visual,Motor,135.46
2024-01-21,Visual,Parietal,145.12
2024-01-21,Visual,Temporal,143.78
2024-01-21,Parietal,PFC,142.21
2024-01-21,Parietal,Motor,133.25
2024-01-21,Parietal,Visual,132.74
2024-01-21,Parietal,Temporal,129.24
2024-01-21,Temporal,PFC,133.65
2024-01-21,Temporal,Motor,138.26
2024-01-21,Temporal,Visual,145.75
2024-01-21,Temporal,Parietal,130.21
2024-01-22,PFC,Motor,135.96
2024-01-22,PFC,Visual,140.26
2024-01-22,PFC,Parietal,131.56
2024-01-22,PFC,Temporal,141.6
2024-01-22,Motor,PFC,137.56
2024-01-22,Motor,Visual,132.55
2024-01-22,Motor,Parietal,140.79
2024-01-22,Motor,Temporal,127.78
2024-01-22,Visual,PFC,142.69
2024-01-22,Visual,Motor,143.07
2024-01-22,Visual,Parietal,129.8
2024-01-22,Visual,Temporal,136.17
2024-01-22,Parietal,PFC,131.19
2024-01-22,Parietal,Motor,146.83
2024-01-22,Parietal,Visual,138.03
2024-01-22,Parietal,Temporal,128.67
2024-01-22,Temporal,PFC,132.65
2024-01-22,Temporal,Motor,144.64
2024-01-22,Temporal,Visual,136.8
2024-01-22,Temporal,Parietal,143.7
2024-01-23,PFC,Motor,139.7
2024-01-23,PFC,Visual,146.11
2024-01-23,PFC,Parietal,138.26
2024-01-23,PFC,Temporal,145.35
2024-01-23,Motor,PFC,144.18
2024-01-23,Motor,Visual,138.61
2024-01-23,Motor,Parietal,140.74
2024-01-23,Motor,Temporal,136.45
2024-01-23,Visual,PFC,142.96
2024-01-23,Visual,Motor,137.31
2024-01-23,Visual,Parietal,144.3
2024-01-23,Visual,Temporal,141.23
2024-01-23,Parietal,PFC,135.85
2024-01-23,Parietal,Motor,131.54
2024-01-23,Parietal,Visual,131.3
2024-01-23,Parietal,Temporal,139.11
2024-01-23,Temporal,PFC,141.67
2024-01-23,Temporal,Motor,136.78
2024-01-23,Temporal,Visual,138.89
2024-01-23,Temporal,Parietal,131.84
2024-01-24,PFC,Motor,126.38
2024-01-24,PFC,Visual,130.55
2024-01-24,PFC,Parietal,130.27
2024-01-24,PFC,Temporal,131.23
2024-01-24,Motor,PFC,135.63
2024-01-24,Motor,Visual,127.6
2024-01-24,Motor,Parietal,129.46
2024-01-24,Motor,Temporal,138.71
2024-01-24,Visual,PFC,138.96
2024-01-24,Visual,Motor,126.12
2024-01-24,Visual,Parietal,132.98
2024-01-24,Visual,Temporal,135.68
2024-01-24,Parietal,PFC,133.15
2024-01-24,Parietal,Motor,128.97
2024-01-24,Parietal,Visual,133.23
2024-01-24,Parietal,Temporal,142.93
2024-01-24,Temporal,PFC,136.51
2024-01-24,Temporal,Motor,138.74
2024-01-24,Temporal,Visual,141.97
2024-01-24,Temporal,Parietal,140.14
2024-01-25,PFC,Motor,130.74
2024-01-25,PFC,Visual,123.25
2024-01-25,PFC,Parietal,130.17
2024-01-25,PFC,Temporal,138.2
2024-01-25,Motor,PFC,140.2
2024-01-25,Motor,Visual,142.2
2024-01-25,Motor,Parietal,131.51
2024-01-25,Motor,Temporal,138.08
2024-01-25,Visual,PFC,134.06
2024-01-25,Visual,Motor,135.2
2024-01-25,Visual,Parietal,127.54
2024-01-25,Visual,Temporal,127.52
2024-01-25,Parietal,PFC,131.85
2024-01-25,Parietal,Motor,123.71
2024-01-25,Parietal,Visual,129.86
2024-01-25,Parietal,Temporal,136.72
2024-01-25,Temporal,PFC,131.22
2024-01-25,Temporal,Motor,126.43
2024-01-25,Temporal,Visual,132.48
2024-01-25,Temporal,Parietal,125.69
2024-01-26,PFC,Motor,133.74
2024-01-26,PFC,Visual,121.83
2024-01-26,PFC,Parietal,129.17
2024-01-26,PFC,Temporal,132.58
2024-01-26,Motor,PFC,121.83
2024-01-26,Motor,Visual,134.15
2024-01-26,Motor,Parietal,124.01
2024-01-26,Motor,Temporal,130.53
2024-01-26,Visual,PFC,122.3
2024-01-26,Visual,Motor,128.87
2024-01-26,Visual,Parietal,125.53
2024-01-26,Visual,Temporal,127.83
2024-01-26,Parietal,PFC,136.52
2024-01-26,Parietal,Motor,128.87
2024-01-26,Parietal,Visual,136.33
2024-01-26,Parietal,Temporal,137.93
2024-01-26,Temporal,PFC,126.34
2024-01-26,Temporal,Motor,122.93
2024-01-26,Temporal,Visual,121.68
2024-01-26,Temporal,Parietal,132.08
2024-01-27,PFC,Motor,139.34
2024-01-27,PFC,Visual,126.34
2024-01-27,PFC,Parietal,132.34
2024-01-27,PFC,Temporal,134.96
2024-01-27,Motor,PFC,132.37
2024-01-27,Motor,Visual,134.42
2024-01-27,Motor,Parietal,138.33
2024-01-27,Motor,Temporal,123.33
2024-01-27,Visual,PFC,119.75
2024-01-27,Visual,Motor,122.39
2024-01-27,Visual,Parietal,121.86
2024-01-27,Visual,Temporal,132.73
2024-01-27,Parietal,PFC,130.62
2024-01-27,Parietal,Motor,123.7
2024-01-27,Parietal,Visual,133.33
2024-01-27,Parietal,Temporal,134.68
2024-01-27,Temporal,PFC,122.69
2024-01-27,Temporal,Motor,131.48
2024-01-27,Temporal,Visual,134.3
2024-01-27,Temporal,Parietal,121.63
2024-01-28,PFC,Motor,133.69
2024-01-28,PFC,Visual,136.6
2024-01-28,PFC,Parietal,119.47
2024-01-28,PFC,Temporal,117.82
2024-01-28,Motor,PFC,123.55
2024-01-28,Motor,Visual,130.85
2024-01-28,Motor,Parietal,136.47
2024-01-28,Motor,Temporal,125.24
2024-01-28,Visual,PFC,131.61
2024-01-28,Visual,Motor,118.83
2024-01-28,Visual,Parietal,131.12
2024-01-28,Visual,Temporal,129.85
2024-01-28,Parietal,PFC,119.34
2024-01-28,Parietal,Motor,132.76
2024-01-28,Parietal,Visual,134.31
2024-01-28,Parietal,Temporal,129.31
2024-01-28,Temporal,PFC,119.73
2024-01-28,Temporal,Motor,136.98
2024-01-28,Temporal,Visual,132.96
2024-01-28,Temporal,Parietal,124.25
2024-01-29,PFC,Motor,123.8
2024-01-29,PFC,Visual,122.64
2024-01-29,PFC,Parietal,125.35
2024-01-29,PFC,Temporal,122.05
2024-01-29,Motor,PFC,132.22
2024-01-29,Motor,Visual,131.68
2024-01-29,Motor,Parietal,117.34
2024-01-29,Motor,Temporal,134.45
2024-01-29,Visual,PFC,127.94
2024-01-29,Visual,Motor,131.8
2024-01-29,Visual,Parietal,129.38
2024-01-29,Visual,Temporal,123.94
2024-01-29,Parietal,PFC,129.91
2024-01-29,Parietal,Motor,134.54
2024-01-29,Parietal,Visual,120.63
2024-01-29,Parietal,Temporal,131.39
2024-01-29,Temporal,PFC,125.99
2024-01-29,Temporal,Motor,124.9
2024-01-29,Temporal,Visual,123.94
2024-01-29,Temporal,Parietal,129.85
2024-01-30,PFC,Motor,118.51
2024-01-30,PFC,Visual,130.18
2024-01-30,PFC,Parietal,129.76
2024-01-30,PFC,Temporal,114.87
2024-01-30,Motor,PFC,130.77
2024-01-30,Motor,Visual,118.02
2024-01-30,Motor,Parietal,122.44
2024-01-30,Motor,Temporal,125.35
2024-01-30,Visual,PFC,120.72
2024-01-30,Visual,Motor,113.72
2024-01-30,Visual,Parietal,130.16
2024-01-30,Visual,Temporal,116.78
2024-01-30,Parietal,PFC,117.38
2024-01-30,Parietal,Motor,129.1
2024-01-30,Parietal,Visual,119.95
2024-01-30,Parietal,Temporal,130.75
2024-01-30,Temporal,PFC,127.17
2024-01-30,Temporal,Motor,118.67
2024-01-30,Temporal,Visual,113.34
2024-01-30,Temporal,Parietal,132.1
2024-01-31,PFC,Motor,112.79
2024-01-31,PFC,Visual,125.48
2024-01-31,PFC,Parietal,120.85
2024-01-31,PFC,Temporal,126.24
2024-01-31,Motor,PFC,124.89
2024-01-31,Motor,Visual,123.99
2024-01-31,Motor,Parietal,120.89
2024-01-31,Motor,Temporal,126.93
2024-01-31,Visual,PFC,112.94
2024-01-31,Visual,Motor,115.51
2024-01-31,Visual,Parietal,124.91
2024-01-31,Visual,Temporal,117.2
2024-01-31,Parietal,PFC,122.71
2024-01-31,Parietal,Motor,120.54
2024-01-31,Parietal,Visual,121.69
2024-01-31,Parietal,Temporal,119.58
2024-01-31,Temporal,PFC,125.99
2024-01-31,Temporal,Motor,117.69
2024-01-31,Temporal,Visual,125.13
2024-01-31,Temporal,Parietal,116.49
2024-02-01,PFC,Motor,114.09
2024-02-01,PFC,Visual,111.47
2024-02-01,PFC,Parietal,112.91
2024-02-01,PFC,Temporal,111.45
2024-02-01,Motor,PFC,119.78
2024-02-01,Motor,Visual,124.3
2024-02-01,Motor,Parietal,112.76
2024-02-01,Motor,Temporal,113.39
2024-02-01,Visual,PFC,118.74
2024-02-01,Visual,Motor,123.55
2024-02-01,Visual,Parietal,128.59
2024-02-01,Visual,Temporal,119.55
2024-02-01,Parietal,PFC,114.72
2024-02-01,Parietal,Motor,111.07
2024-02-01,Parietal,Visual,112.94
2024-02-01,Parietal,Temporal,113.61
2024-02-01,Temporal,PFC,112.65
2024-02-01,Temporal,Motor,109.34
2024-02-01,Temporal,Visual,119.74
2024-02-01,Temporal,Parietal,114.55
2024-02-02,PFC,Motor,126.61
2024-02-02,PFC,Visual,118.19
2024-02-02,PFC,Parietal,121.08
2024-02-02,PFC,Temporal,109.65
2024-02-02,Motor,PFC,124.5
2024-02-02,Motor,Visual,116.94
2024-02-02,Motor,Parietal,124.58
2024-02-02,Motor,Temporal,118.61
2024-02-02,Visual,PFC,116.52
2024-02-02,Visual,Motor,115.94
2024-02-02,Visual,Parietal,110.81
2024-02-02,Visual,Temporal,108.15
2024-02-02,Parietal,PFC,125.95
2024-02-02,Parietal,Motor,116.68
2024-02-02,Parietal,Visual,123.57
2024-02-02,Parietal,Temporal,115.14
2024-02-02,Temporal,PFC,108.61
2024-02-02,Temporal,Motor,119.72
2024-02-02,Temporal,Visual,108.2
2024-02-02,Temporal,Parietal,110.11
2024-02-03,PFC,Motor,116.56
2024-02-03,PFC,Visual,111.38
2024-02-03,PFC,Parietal,125.18
2024-02-03,PFC,Temporal,107.67
2024-02-03,Motor,PFC,120.59
2024-02-03,Motor,Visual,117.43
2024-02-03,Motor,Parietal,121.12
2024-02-03,Motor,Temporal,109.82
2024-02-03,Visual,PFC,115.76
2024-02-03,Visual,Motor,114.32
2024-02-03,Visual,Parietal,114.16
2024-02-03,Visual,Temporal,122.51
2024-02-03,Parietal,PFC,125.11
2024-02-03,Parietal,Motor,111.41
2024-02-03,Parietal,Visual,117.73
2024-02-03,Parietal,Temporal,117.5
2024-02-03,Temporal,PFC,120.11
2024-02-03,Temporal,Motor,124.26
2024-02-03,Temporal,Visual,109.46
2024-02-03,Temporal,Parietal,109.53
2024-02-04,PFC,Motor,116.83
2024-02-04,PFC,Visual,106.76
2024-02-04,PFC,Parietal,107.09
2024-02-04,PFC,Temporal,105.12
2024-02-04,Motor,PFC,103.67
2024-02-04,Motor,Visual,112.63
2024-02-04,Motor,Parietal,115.49
2024-02-04,Motor,Temporal,109.44
2024-02-04,Visual,PFC,108.25
2024-02-04,Visual,Motor,117.76
2024-02-04,Visual,Parietal,117.68
2024-02-04,Visual,Temporal,112.7
2024-02-04,Parietal,PFC,117.37
2024-02-04,Parietal,Motor,122.1
2024-02-04,Parietal,Visual,119.37
2024-02-04,Parietal,Temporal,116.12
2024-02-04,Temporal,PFC,116.84
2024-02-04,Temporal,Motor,122.29
2024-02-04,Temporal,Visual,112.12
2024-02-04,Temporal,Parietal,114.51
2024-02-05,PFC,Motor,115.04
2024-02-05,PFC,Visual,120.26
2024-02-05,PFC,Parietal,118.62
2024-02-05,PFC,Temporal,103.52
2024-02-05,Motor,PFC,105.41
