t_idx,src_idx,tgt_idx,value
21,3,0,17447.129999999997
21,3,7,18462.54
21,3,8,4127.44
21,1,5,13286.3
21,6,2,23884.85
22,0,1,9065.48
22,2,3,28950.43
22,3,0,6704.92
22,3,4,830.3199999999999
22,1,5,11441.05
22,6,2,20664.76
23,0,1,7444.52
23,2,3,21317.62
23,3,0,7222.18
23,3,4,1472.83
23,1,5,13278.619999999999
23,6,2,23555.05
24,0,1,7510.56
24,2,3,17170.43
24,3,0,7337.38
24,3,4,1716.02
24,1,5,13375.1
24,6,2,25694.739999999998
25,0,1,8607.9
25,2,3,25648.41
25,3,0,14867.52
25,3,7,16572.94
25,3,8,6434.06
25,3,4,1281.22
25,1,5,10228.21
25,6,2,19377.75
26,0,1,7308.09
26,2,3,34928.74
26,3,4,4199.75
26,1,5,10562.62
26,6,2,18098.24
27,0,1,7547.69
27,2,3,21346.56
27,3,0,6593.34
27,3,4,3017.5099999999998
27,1,5,9072.01
27,6,2,16073.09
28,0,1,8393.49
28,2,3,29549.65
28,3,4,2321.91
28,1,5,9962.53
28,6,2,18709.05
29,0,1,8399.22
29,2,3,20889.48
29,3,0,17464.62
29,3,7,19409.62
29,3,8,3108.33
29,3,4,2619.51
29,1,5,9803.880000000001
29,6,2,17321.57
30,0,1,9148.77
30,2,3,25910.15
30,3,0,17067.08
30,3,4,849.1999999999999
30,1,5,6060.6
30,6,2,11209.13
31,0,1,8430.04
31,2,3,19658.89
31,3,0,7444.52
31,3,4,1471.95
31,1,5,8126.29
31,6,2,14603.880000000001
32,0,1,9914.03
32,2,3,33715.9
32,3,0,7510.56
32,3,2,14427.95
32,3,4,2823.4700000000003
32,1,5,7985.719999999999
32,6,2,29080.81
33,0,1,8328.76
33,2,3,25698.6
33,3,4,2880.3900000000003
33,1,5,6089.2
33,6,2,11197.66
34,0,1,9642.02
34,2,3,18273.23
34,3,7,17785.05
34,3,8,2415.93
34,3,4,3611.43
34,1,5,7217.75
34,6,2,12085.08
35,0,1,7901.66
35,2,3,19317.04
35,3,4,916.8199999999999
35,1,5,5048.13
35,6,2,8632.79
36,0,1,7980.36
36,2,3,11878.39
36,3,0,7308.09
36,3,4,2715.74
36,1,5,5674.42
36,6,2,9395.6
37,0,1,7705.05
37,2,3,22151.31
37,3,4,3267.83
37,1,5,4855.86
37,6,2,9346.2
38,0,1,10579.71
38,2,3,17959.65
38,3,0,17547.989999999998
38,3,7,19010.59
38,3,8,4301.98
38,3,4,571.74
38,1,5,4187.7300000000005
38,6,2,8479.99
39,0,1,9227.67
39,2,3,12096.58
39,3,0,15941.18
39,3,4,1199.5
39,1,5,4505.82
39,6,2,8701.92
40,0,1,6907.69
40,2,3,7931.95
40,3,0,9914.03
40,3,4,3132.18
40,1,5,5955.37
40,6,2,10491.61
41,0,1,8388.58
41,2,3,13691.3
41,3,0,16758.800000000003
41,3,4,1737.18
41,1,5,5039.19
41,6,2,9842.98
42,0,1,8557.81
42,2,3,14375.04
42,3,0,25327.43
42,3,7,15919.99
42,3,8,5719.91
42,3,4,3955.5400000000004
42,1,5,6376.95
42,6,2,11390.2
43,0,1,7611.82
43,2,3,11778.380000000001
43,3,0,7901.66
43,3,4,3839.34
43,1,5,5441.650000000001
43,6,2,9888.07
44,0,1,8391.8
44,2,3,7439.1
44,3,4,1524.8500000000001
44,1,5,4181.62
44,6,2,8093.01
45,0,1,7394.38
45,2,3,11181.619999999999
45,3,4,2195.26
45,1,5,9513.67
45,6,2,16333.369999999999
46,0,1,9185.7
46,2,3,10396.09
46,3,4,1097.43
46,1,5,6780.19
46,6,2,12415.48
47,0,1,6955.19
47,2,3,9714.8
47,3,7,17618.52
47,3,8,4734.5
47,3,4,3097.14
47,1,5,9434.01
47,6,2,16892.68
48,0,1,8240.75
48,2,3,5133.389999999999
48,3,0,14519.509999999998
48,3,4,522.49
48,1,5,8544.18
48,6,2,16267.61
49,0,1,7627.17
49,2,3,11645.1
49,3,0,10579.71
49,3,4,351.58
49,1,5,10917.46
49,6,2,19506.87
50,0,1,8088.41
50,2,3,9219.02
50,3,0,9227.67
50,3,4,2619.8999999999996
50,1,5,9544.59
50,6,2,18015.76
51,0,1,8513.6
51,2,3,13920.54
51,3,0,8388.58
51,3,7,17976.62
51,3,8,6472.32
51,1,5,9471.44
51,6,2,16818.33
52,0,1,6745.71
52,2,3,12609.94
52,3,0,8557.81
52,3,4,590.22
52,1,5,8576.46
52,6,2,17367.29
53,0,1,10057.5
53,2,3,10765.47
53,3,0,8391.8
53,3,4,1946.8600000000001
53,1,5,8364.28
53,6,2,15606.96
54,0,1,9281.02
54,2,3,16466.98
54,3,0,6955.19
54,3,4,2753.2799999999997
54,1,5,13186.95
54,6,2,24631.2
55,0,1,5878.15
55,2,3,7091.76
55,3,0,15021.55
55,3,4,3211.64
55,1,5,13779.48
55,6,2,24694.91
56,0,1,8489.19
56,2,3,15102.47
56,3,7,18003.4
56,3,8,4689.31
56,3,4,1025.76
56,1,5,13300.98
56,6,2,24517.88
57,0,1,8950.31
57,2,3,17955.190000000002
57,3,0,33132.37
57,3,4,403.09
57,1,5,15044.82
57,6,2,25261.74
58,0,1,6679.98
58,2,3,34221.16
58,3,0,9185.7
58,3,2,14750.68
58,3,4,114.86
58,1,5,13141.07
58,6,2,38877.21
59,0,1,8146.79
59,2,3,21345.93
59,3,4,2385.63
59,1,5,12590.44
59,6,2,23260.850000000002
60,0,1,8969.46
60,2,3,20442.89
60,3,0,8513.6
60,3,7,18800.3
60,3,8,5346.43
60,3,4,1686.8
60,1,5,13125.720000000001
60,6,2,25092.72
61,0,1,7890.39
61,2,3,19548.65
61,3,0,5878.15
61,3,4,1095.64
61,1,5,14690.789999999999
61,6,2,26695.28
62,0,1,6770.45
62,2,3,24719.64
62,3,4,986.34
62,1,5,15241.5
62,6,2,26712.06
63,0,1,5059.61
63,2,3,38044.36
63,3,0,9281.02
63,3,2,16967.7
63,3,4,353.49
63,1,5,18203.86
63,6,2,50355.58
64,0,1,7230.86
64,2,3,29652.46
64,3,0,8489.19
64,3,7,17196.260000000002
64,3,8,5332.85
64,3,4,2498.22
64,1,5,13449.39
64,6,2,25582.04
65,0,1,7523.78
65,2,3,19724.58
65,3,0,8950.31
65,3,4,967.54
65,1,5,13703.5
65,6,2,25658.23
66,0,1,7924.24
66,2,3,34786.78
66,3,2,12391.01
66,3,4,713.59
66,1,5,12452.4
66,6,2,36096.2
67,0,1,6532.47
67,2,3,17449.31
67,3,4,2436.2
67,1,5,15446.11
67,6,2,27410.23
68,0,1,10023.61
68,2,3,21189.19
68,3,0,8969.46
68,3,7,19387.44
68,3,8,4770.92
68,3,4,799.3
68,1,5,13942.03
68,6,2,25334.48
69,0,1,10099.72
69,2,3,28402.66
69,3,4,2991.3900000000003
69,1,5,14684.66
69,6,2,25338.53
70,0,1,7579.24
70,2,3,21444.77
70,3,0,6679.98
70,3,4,1486.22
70,1,5,13083.9
70,6,2,23951.68
71,0,1,7191.73
71,2,3,30152.83
71,3,0,19720.45
71,3,4,970.54
71,1,5,16214.64
71,6,2,29226.85
72,0,1,8849.1
72,2,3,22074.2
72,3,0,22603.5
72,3,4,1877.7499999999998
72,1,5,12458.03
72,6,2,23492.5
73,0,1,6883.48
73,2,3,24340.92
73,3,7,14129.54
73,3,8,6335.23
73,3,4,1609.69
73,1,5,11933.96
73,6,2,21539.17
74,0,1,9673.45
74,2,3,29343.9
74,3,0,17254.47
74,3,4,1966.35
74,1,5,10959.85
74,6,2,20711.21
75,0,1,6393.42
75,2,3,28642.53
75,3,4,1804.6100000000001
75,1,5,11006.68
75,6,2,20061.55
76,0,1,9072.98
76,2,3,31281.28
76,3,0,7579.24
76,3,4,268.32
76,1,5,11833.08
76,6,2,21623.21
77,0,1,8570.61
77,2,3,23051.46
77,3,0,7523.78
77,3,7,17693.59
77,3,8,5658.66
77,3,4,1721.67
77,1,5,9660.41
77,6,2,17549.66
78,0,1,7081.31
78,2,3,18148.1
78,3,0,10099.72
78,3,4,138.82
78,1,5,10139.4
78,6,2,19399.58
79,0,1,8085.69
79,2,3,15485.44
79,3,4,3588.78
79,1,5,8560.24
79,6,2,15375.47
80,0,1,7374.32
80,2,3,24360.11
80,3,0,9072.98
80,3,4,2132.55
80,1,5,7963.47
80,6,2,14520.96
81,0,1,7815.47
81,2,3,20566.33
81,3,0,16040.83
81,3,7,20932.48
81,3,8,5100.59
81,3,4,1378.0700000000002
81,1,5,6556.28
81,6,2,11704.43
82,0,1,9699.96
82,2,3,28379.37
82,3,4,2777.77
82,1,5,7477.05
82,6,2,14135.6
83,0,1,8171.84
83,2,3,21912.73
83,3,4,365.51
83,1,5,6117.21
83,6,2,10857.960000000001
84,0,1,6435.2
84,2,3,27049.15
84,3,4,543.4300000000001
84,1,5,5521.58
84,6,2,10213.38
85,0,1,8622.07
85,2,3,16199.09
85,3,0,16556.93
85,3,4,2167.31
85,1,5,7561.03
85,6,2,13668.7
86,0,1,9954.16
86,2,3,22874.41
86,3,0,6393.42
86,3,7,17408.89
86,3,8,7355.1
86,3,4,1728.67
86,1,5,6440.99
86,6,2,11451.85
87,0,1,8558.14
87,2,3,16031.15
87,3,0,15189.79
87,3,4,525.76
87,1,5,4519.85
87,6,2,8521.22
88,0,1,8622.71
88,2,3,19468.34
88,3,4,2417.55
88,1,5,4483.96
88,6,2,8556.97
89,0,1,7743.82
89,2,3,15135.14
89,3,0,7081.31
89,1,5,3087.59
89,6,2,5492.57
90,0,1,7073.3
90,2,3,18631.760000000002
90,3,0,31263.34
90,3,7,17068.559999999998
90,3,8,2868.5
90,3,4,1934.35
90,1,5,4257.35
90,6,2,8092.58
91,0,1,8814.15
91,2,3,9330.07
91,3,4,1373.02
91,1,5,6380.03
91,6,2,11393.27
92,0,1,7700.16
92,2,3,14057.42
92,3,4,3144.96
92,1,5,6123.21
92,6,2,11468.87
93,0,1,9217.96
93,2,3,10054.32
93,3,0,16366.529999999999
93,3,4,2280.66
93,1,5,3994.0
93,6,2,7426.59
94,0,1,5912.97
94,2,3,8355.630000000001
94,3,0,26880.17
94,3,4,2680.6800000000003
94,1,5,3491.5099999999998
94,6,2,6759.81
95,0,1,8215.4
95,2,3,10762.14
95,3,0,8814.15
95,3,7,14231.82
95,3,8,6666.01
95,3,4,1186.16
95,1,5,7489.83
95,6,2,13048.14
96,0,1,7824.44
96,2,3,11256.33
96,3,4,2152.8
96,1,5,8100.25
96,6,2,14155.56
97,0,1,7607.53
97,2,3,13193.95
97,3,0,9954.16
97,3,4,942.4
97,1,5,6067.35
97,6,2,11691.0
98,0,1,7471.02
98,2,3,13676.41
98,3,4,2265.3199999999997
98,1,5,8390.45
98,6,2,14456.27
99,0,1,7877.29
99,2,3,5549.99
99,3,7,20296.559999999998
99,3,8,4745.35
99,3,4,3412.46
99,1,5,8028.5
99,6,2,13392.03
100,0,1,6712.84
100,2,3,5389.39
100,3,0,5912.97
100,3,4,2239.18
100,1,5,7380.58
100,6,2,14231.09
101,0,1,7037.27
101,2,3,10250.83
101,3,0,9217.96
101,3,4,551.63
101,1,5,8159.17
101,6,2,14963.15
102,0,1,8018.4
102,2,3,7232.76
102,3,0,14773.46
102,3,4,2001.3799999999999
102,1,5,10892.15
102,6,2,19883.09
103,2,3,2728.83
103,1,5,1346.94
103,6,2,2451.37
