src_idx,src_label,tgt_idx,tgt_label,optimal_lag,max_correlation
5,USR_006,6,USR_007,10,0.2259
5,USR_006,7,USR_008,4,0.3091
5,USR_006,8,USR_009,8,0.1505
5,USR_006,9,USR_010,7,0.1756
5,USR_006,10,STK_002,2,0.3184
5,USR_006,11,USR_005,9,0.3574
5,USR_006,12,STK_003,7,0.2582
5,USR_006,13,STK_004,5,0.2588
5,USR_006,14,STK_005,4,0.3351
6,USR_007,0,STK_001,3,0.3754
6,USR_007,1,USR_001,1,0.2022
6,USR_007,2,USR_002,11,0.2632
6,USR_007,3,USR_003,4,0.1629
6,USR_007,4,USR_004,1,0.2408
6,USR_007,5,USR_006,8,0.408
6,USR_007,6,USR_007,0,1.0
6,USR_007,7,USR_008,0,0.213
6,USR_007,8,USR_009,5,0.2137
6,USR_007,9,USR_010,8,0.3175
6,USR_007,10,STK_002,4,0.2453
6,USR_007,11,USR_005,10,0.2351
6,USR_007,12,STK_003,2,0.2566
6,USR_007,13,STK_004,7,0.1735
6,USR_007,14,STK_005,1,0.3289
7,USR_008,0,STK_001,5,0.3574
7,USR_008,1,USR_001,9,0.3812
7,USR_008,2,USR_002,0,0.2869
7,USR_008,3,USR_003,11,0.2086
7,USR_008,4,USR_004,1,0.2978
7,USR_008,5,USR_006,4,0.2295
7,USR_008,6,USR_007,2,0.4033
7,USR_008,7,USR_008,0,1.0
7,USR_008,8,USR_009,2,0.2714
7,USR_008,9,USR_010,12,0.2986
7,USR_008,10,STK_002,11,0.2706
7,USR_008,11,USR_005,5,0.2127
7,USR_008,12,STK_003,4,0.2581
7,USR_008,13,STK_004,6,0.2067
7,USR_008,14,STK_005,5,0.1425
8,USR_009,0,STK_001,6,0.3617
8,USR_009,1,USR_001,3,0.2448
8,USR_009,2,USR_002,8,0.3529
8,USR_009,3,USR_003,2,0.1165
8,USR_009,4,USR_004,8,0.2673
8,USR_009,5,USR_006,3,0.2817
8,USR_009,6,USR_007,9,0.3564
8,USR_009,7,USR_008,1,0.201
8,USR_009,8,USR_009,0,1.0
8,USR_009,9,USR_010,8,0.2249
8,USR_009,10,STK_002,9,0.3162
8,USR_009,11,USR_005,3,0.2121
8,USR_009,12,STK_003,0,0.2166
8,USR_009,13,STK_004,6,0.142
8,USR_009,14,STK_005,6,0.2348
9,USR_010,0,STK_001,4,0.2299
9,USR_010,1,USR_001,6,0.2142
9,USR_010,2,USR_002,2,0.3532
9,USR_010,3,USR_003,9,0.1709
9,USR_010,4,USR_004,12,0.1928
9,USR_010,5,USR_006,1,0.4214
9,USR_010,6,USR_007,8,0.2175
9,USR_010,7,USR_008,2,0.2585
9,USR_010,8,USR_009,4,0.2374
9,USR_010,9,USR_010,0,1.0
9,USR_010,10,STK_002,9,0.1663
9,USR_010,11,USR_005,10,0.4263
9,USR_010,12,STK_003,12,0.3146
9,USR_010,13,STK_004,0,0.2651
9,USR_010,14,STK_005,9,0.2296
10,STK_002,0,STK_001,0,0.2197
10,STK_002,1,USR_001,2,0.1446
10,STK_002,2,USR_002,1,0.2578
10,STK_002,3,USR_003,0,0.276
10,STK_002,4,USR_004,10,0.3485
10,STK_002,5,USR_006,3,0.3097
10,STK_002,6,USR_007,0,0.1612
10,STK_002,7,USR_008,6,0.4298
10,STK_002,8,USR_009,10,0.2224
10,STK_002,9,USR_010,4,0.2464
10,STK_002,10,STK_002,0,1.0
10,STK_002,11,USR_005,11,0.3132
10,STK_002,12,STK_003,5,0.2744
10,STK_002,13,STK_004,12,0.2491
10,STK_002,14,STK_005,5,0.1603
11,USR_005,0,STK_001,12,0.3297
11,USR_005,1,USR_001,12,0.3838
11,USR_005,2,USR_002,7,0.2354
11,USR_005,3,USR_003,2,0.2087
11,USR_005,4,USR_004,4,0.232
11,USR_005,5,USR_006,9,0.2339
11,USR_005,6,USR_007,1,0.4044
11,USR_005,7,USR_008,3,0.2975
11,USR_005,8,USR_009,10,0.3653
11,USR_005,9,USR_010,1,0.2949
11,USR_005,10,STK_002,3,0.1341
11,USR_005,11,USR_005,0,1.0
11,USR_005,12,STK_003,5,0.2983
11,USR_005,13,STK_004,12,0.213
11,USR_005,14,STK_005,2,0.2565
12,STK_003,0,STK_001,6,0.1509
12,STK_003,1,USR_001,6,0.193
12,STK_003,2,USR_002,4,0.3092
12,STK_003,3,USR_003,7,0.2837
12,STK_003,4,USR_004,10,0.1762
12,STK_003,5,USR_006,7,0.3506
12,STK_003,6,USR_007,8,0.1436
12,STK_003,7,USR_008,1,0.3253
12,STK_003,8,USR_009,12,0.3261
12,STK_003,9,USR_010,8,0.3524
12,STK_003,10,STK_002,3,0.3739
12,STK_003,11,USR_005,0,0.1416
12,STK_003,12,STK_003,0,1.0
12,STK_003,13,STK_004,6,0.4083
12,STK_003,14,STK_005,9,0.0969
13,STK_004,0,STK_001,0,0.0866
13,STK_004,1,USR_001,3,0.2266
13,STK_004,2,USR_002,2,0.2539
13,STK_004,3,USR_003,8,0.2248
13,STK_004,4,USR_004,4,0.155
13,STK_004,5,USR_006,1,0.3908
13,STK_004,6,USR_007,10,0.167
13,STK_004,7,USR_008,9,0.1952
13,STK_004,8,USR_009,11,0.2152
13,STK_004,9,USR_010,0,0.2651
13,STK_004,10,STK_002,3,0.2046
13,STK_004,11,USR_005,9,0.2252
13,STK_004,12,STK_003,5,0.1129
13,STK_004,13,STK_004,0,1.0
13,STK_004,14,STK_005,2,0.1752
14,STK_005,0,STK_001,10,0.3984
14,STK_005,1,USR_001,1,0.2151
14,STK_005,2,USR_002,12,0.1906
14,STK_005,3,USR_003,9,0.1891
14,STK_005,4,USR_004,5,0.288
14,STK_005,5,USR_006,10,0.2345
14,STK_005,6,USR_007,7,0.1717
14,STK_005,7,USR_008,5,0.2391
14,STK_005,8,USR_009,4,0.2964
14,STK_005,9,USR_010,7,0.3144
14,STK_005,10,STK_002,12,0.3896
14,STK_005,11,USR_005,1,0.3314
14,STK_005,12,STK_003,8,0.1509
14,STK_005,13,STK_004,12,0.2791
14,STK_005,14,STK_005,0,1.0
