t_idx,time_label,node_idx,node_label,ik_suggested_delta,ik_strain_energy
6,2020-W07,5,USR_006,-11111498.8776,98.9622
6,2020-W07,6,USR_007,5747338.2103,98.9622
6,2020-W07,7,USR_008,-5306045.5958,98.9622
6,2020-W07,8,USR_009,233514.2941,98.9622
6,2020-W07,9,USR_010,-783909.8737,98.9622
6,2020-W07,10,STK_002,-0.0,98.9622
6,2020-W07,11,USR_005,485079.7226,98.9622
6,2020-W07,12,STK_003,-0.0,98.9622
6,2020-W07,13,STK_004,-0.0,98.9622
6,2020-W07,14,STK_005,-0.0,98.9622
7,2020-W08,0,USR_001,10223734.2065,761.5206
7,2020-W08,1,STK_001,-0.0,761.5206
7,2020-W08,2,USR_002,-22585996.6331,761.5206
7,2020-W08,3,USR_003,-7090835.1726,761.5206
7,2020-W08,4,USR_004,-16122773.6019,761.5206
7,2020-W08,5,USR_006,22288378.3751,761.5206
7,2020-W08,6,USR_007,-6405831.7258,761.5206
7,2020-W08,7,USR_008,8871227.7321,761.5206
7,2020-W08,8,USR_009,760403.2185,761.5206
7,2020-W08,9,USR_010,15157132.7115,761.5206
7,2020-W08,10,STK_002,0.0,761.5206
7,2020-W08,11,USR_005,-5095439.1104,761.5206
7,2020-W08,12,STK_003,0.0,761.5206
7,2020-W08,13,STK_004,-0.0,761.5206
7,2020-W08,14,STK_005,0.0,761.5206
8,2020-W09,0,USR_001,10193987.0402,189.1833
8,2020-W09,1,STK_001,-0.0,189.1833
8,2020-W09,2,USR_002,7540865.6819,189.1833
8,2020-W09,3,USR_003,11155536.5436,189.1833
8,2020-W09,4,USR_004,-4569498.1829,189.1833
8,2020-W09,5,USR_006,-3728942.7469,189.1833
8,2020-W09,6,USR_007,-4380385.0856,189.1833
8,2020-W09,7,USR_008,-5094772.7754,189.1833
8,2020-W09,8,USR_009,-868678.8473,189.1833
8,2020-W09,9,USR_010,-13411757.308,189.1833
8,2020-W09,10,STK_002,-0.0,189.1833
8,2020-W09,11,USR_005,3163645.6805,189.1833
8,2020-W09,12,STK_003,-0.0,189.1833
8,2020-W09,13,STK_004,0.0,189.1833
8,2020-W09,14,STK_005,-0.0,189.1833
9,2020-W10,0,USR_001,8635474.5165,128491.9293
9,2020-W10,1,STK_001,-0.0,128491.9293
9,2020-W10,2,USR_002,-2151166.1092,128491.9293
9,2020-W10,3,USR_003,-1635530.2927,128491.9293
9,2020-W10,4,USR_004,-2487679.6311,128491.9293
9,2020-W10,5,USR_006,-30026314.9132,128491.9293
9,2020-W10,6,USR_007,-41942226.1947,128491.9293
9,2020-W10,7,USR_008,50326415.9693,128491.9293
9,2020-W10,8,USR_009,-36448371.632,128491.9293
9,2020-W10,9,USR_010,9536791.2911,128491.9293
9,2020-W10,10,STK_002,0.0,128491.9293
9,2020-W10,11,USR_005,46192606.9959,128491.9293
9,2020-W10,12,STK_003,0.0,128491.9293
9,2020-W10,13,STK_004,0.0,128491.9293
9,2020-W10,14,STK_005,0.0,128491.9293
10,2020-W11,0,USR_001,9819597.7048,386511.045
10,2020-W11,1,STK_001,-0.0,386511.045
10,2020-W11,2,USR_002,4555408.6672,386511.045
10,2020-W11,3,USR_003,-3200719.7574,386511.045
10,2020-W11,4,USR_004,-3699232.5053,386511.045
10,2020-W11,5,USR_006,-32009816.2048,386511.045
10,2020-W11,6,USR_007,-27451058.573,386511.045
10,2020-W11,7,USR_008,94394164.2007,386511.045
10,2020-W11,8,USR_009,-18166147.0519,386511.045
10,2020-W11,9,USR_010,-16064754.2037,386511.045
10,2020-W11,10,STK_002,0.0,386511.045
10,2020-W11,11,USR_005,-8177442.2765,386511.045
10,2020-W11,12,STK_003,0.0,386511.045
10,2020-W11,13,STK_004,0.0,386511.045
10,2020-W11,14,STK_005,0.0,386511.045
11,2020-W12,0,USR_001,10608654.2436,37485.894
11,2020-W12,1,STK_001,0.0,37485.894
11,2020-W12,2,USR_002,11143493.6285,37485.894
11,2020-W12,3,USR_003,3822135.8739,37485.894
11,2020-W12,4,USR_004,-1369460.0929,37485.894
11,2020-W12,5,USR_006,-30730468.37,37485.894
11,2020-W12,6,USR_007,-21565147.7876,37485.894
11,2020-W12,7,USR_008,59878815.8092,37485.894
11,2020-W12,8,USR_009,-16634027.5983,37485.894
11,2020-W12,9,USR_010,-18209262.7769,37485.894
11,2020-W12,10,STK_002,-0.0,37485.894
11,2020-W12,11,USR_005,3055267.0705,37485.894
11,2020-W12,12,STK_003,0.0,37485.894
11,2020-W12,13,STK_004,0.0,37485.894
11,2020-W12,14,STK_005,-0.0,37485.894
12,2020-W13,0,USR_001,9874478.1052,1194.0844
12,2020-W13,1,STK_001,-0.0,1194.0844
12,2020-W13,2,USR_002,18636845.7163,1194.0844
12,2020-W13,3,USR_003,13523286.513,1194.0844
12,2020-W13,4,USR_004,2049396.4893,1194.0844
12,2020-W13,5,USR_006,-20233528.3033,1194.0844
12,2020-W13,6,USR_007,-6789331.4268,1194.0844
12,2020-W13,7,USR_008,-9420959.9586,1194.0844
12,2020-W13,8,USR_009,-7674293.5287,1194.0844
12,2020-W13,9,USR_010,-16124417.6147,1194.0844
12,2020-W13,10,STK_002,-0.0,1194.0844
12,2020-W13,11,USR_005,16158524.0084,1194.0844
12,2020-W13,12,STK_003,-0.0,1194.0844
12,2020-W13,13,STK_004,0.0,1194.0844
12,2020-W13,14,STK_005,0.0,1194.0844
13,2020-W14,0,USR_001,9813484.5888,1229.2593
13,2020-W14,1,STK_001,-0.0,1229.2593
13,2020-W14,2,USR_002,19129566.5372,1229.2593
13,2020-W14,3,USR_003,13608969.6003,1229.2593
13,2020-W14,4,USR_004,1716219.2002,1229.2593
13,2020-W14,5,USR_006,-22165459.9097,1229.2593
13,2020-W14,6,USR_007,-5119468.0606,1229.2593
13,2020-W14,7,USR_008,-3347309.0998,1229.2593
13,2020-W14,8,USR_009,-7471475.663,1229.2593
13,2020-W14,9,USR_010,-18373297.6845,1229.2593
13,2020-W14,10,STK_002,-0.0,1229.2593
13,2020-W14,11,USR_005,12208770.4912,1229.2593
13,2020-W14,12,STK_003,-0.0,1229.2593
13,2020-W14,13,STK_004,-0.0,1229.2593
13,2020-W14,14,STK_005,0.0,1229.2593
14,2020-W15,0,USR_001,10595581.7076,875.4342
14,2020-W15,1,STK_001,-0.0,875.4342
14,2020-W15,2,USR_002,17010059.7931,875.4342
14,2020-W15,3,USR_003,12131615.2655,875.4342
14,2020-W15,4,USR_004,101993.7685,875.4342
14,2020-W15,5,USR_006,-21991887.23,875.4342
14,2020-W15,6,USR_007,35264.1645,875.4342
14,2020-W15,7,USR_008,4426285.1114,875.4342
14,2020-W15,8,USR_009,-5502873.2714,875.4342
14,2020-W15,9,USR_010,-20045082.528,875.4342
14,2020-W15,10,STK_002,-0.0,875.4342
14,2020-W15,11,USR_005,3239043.2187,875.4342
14,2020-W15,12,STK_003,0.0,875.4342
14,2020-W15,13,STK_004,-0.0,875.4342
14,2020-W15,14,STK_005,0.0,875.4342
15,2020-W16,0,USR_001,9048110.5133,773.7686
15,2020-W16,1,STK_001,-0.0,773.7686
15,2020-W16,2,USR_002,13417100.895,773.7686
15,2020-W16,3,USR_003,10717979.8071,773.7686
15,2020-W16,4,USR_004,-1466728.1273,773.7686
15,2020-W16,5,USR_006,-19706174.0252,773.7686
15,2020-W16,6,USR_007,233472.8428,773.7686
15,2020-W16,7,USR_008,12671854.9119,773.7686
15,2020-W16,8,USR_009,-4463526.2648,773.7686
15,2020-W16,9,USR_010,-19693390.6687,773.7686
15,2020-W16,10,STK_002,-0.0,773.7686
15,2020-W16,11,USR_005,-758699.8841,773.7686
15,2020-W16,12,STK_003,0.0,773.7686
15,2020-W16,13,STK_004,-0.0,773.7686
15,2020-W16,14,STK_005,0.0,773.7686
16,2020-W17,0,USR_001,10098790.1009,882.1789
16,2020-W17,1,STK_001,-0.0,882.1789
16,2020-W17,2,USR_002,15718598.6109,882.1789
16,2020-W17,3,USR_003,11344017.5388,882.1789
16,2020-W17,4,USR_004,-427505.0013,882.1789
16,2020-W17,5,USR_006,-20415601.9905,882.1789
16,2020-W17,6,USR_007,1529271.7961,882.1789
16,2020-W17,7,USR_008,8903151.9219,882.1789
16,2020-W17,8,USR_009,-3089517.9076,882.1789
16,2020-W17,9,USR_010,-21842935.8423,882.1789
16,2020-W17,10,STK_002,-0.0,882.1789
16,2020-W17,11,USR_005,-1818269.2269,882.1789
16,2020-W17,12,STK_003,0.0,882.1789
16,2020-W17,13,STK_004,-0.0,882.1789
16,2020-W17,14,STK_005,0.0,882.1789
17,2020-W18,0,USR_001,9860457.8069,505.4075
17,2020-W18,1,STK_001,-0.0,505.4075
17,2020-W18,2,USR_002,6344517.8145,505.4075
17,2020-W18,3,USR_003,7903514.3753,505.4075
17,2020-W18,4,USR_004,-3790584.6153,505.4075
17,2020-W18,5,USR_006,-16964193.3614,505.4075
17,2020-W18,6,USR_007,-2821053.8819,505.4075
17,2020-W18,7,USR_008,16386086.0747,505.4075
17,2020-W18,8,USR_009,-7562701.5416,505.4075
17,2020-W18,9,USR_010,-13741027.1519,505.4075
17,2020-W18,10,STK_002,0.0,505.4075
17,2020-W18,11,USR_005,4384984.4809,505.4075
17,2020-W18,12,STK_003,0.0,505.4075
17,2020-W18,13,STK_004,-0.0,505.4075
17,2020-W18,14,STK_005,0.0,505.4075
18,2020-W19,0,USR_001,10148042.2475,281.7636
18,2020-W19,1,STK_001,-0.0,281.7636
18,2020-W19,2,USR_002,8964306.2298,281.7636
18,2020-W19,3,USR_003,7654781.7137,281.7636
18,2020-W19,4,USR_004,-2253889.4742,281.7636
18,2020-W19,5,USR_006,-16604520.5979,281.7636
18,2020-W19,6,USR_007,-1060280.3409,281.7636
18,2020-W19,7,USR_008,3232771.5252,281.7636
18,2020-W19,8,USR_009,-7336361.5489,281.7636
18,2020-W19,9,USR_010,-10603091.1872,281.7636
18,2020-W19,10,STK_002,0.0,281.7636
18,2020-W19,11,USR_005,7858241.433,281.7636
18,2020-W19,12,STK_003,0.0,281.7636
18,2020-W19,13,STK_004,-0.0,281.7636
18,2020-W19,14,STK_005,0.0,281.7636
19,2020-W20,0,USR_001,10066214.397,263.5078
19,2020-W20,1,STK_001,-0.0,263.5078
19,2020-W20,2,USR_002,9984337.4446,263.5078
19,2020-W20,3,USR_003,7305098.8255,263.5078
19,2020-W20,4,USR_004,-1041988.7316,263.5078
19,2020-W20,5,USR_006,-16380957.7904,263.5078
19,2020-W20,6,USR_007,872291.8764,263.5078
19,2020-W20,7,USR_008,-3207673.8038,263.5078
19,2020-W20,8,USR_009,-6370334.837,263.5078
19,2020-W20,9,USR_010,-8873342.8191,263.5078
19,2020-W20,10,STK_002,0.0,263.5078
19,2020-W20,11,USR_005,7646355.4386,263.5078
19,2020-W20,12,STK_003,0.0,263.5078
19,2020-W20,13,STK_004,-0.0,263.5078
19,2020-W20,14,STK_005,0.0,263.5078
20,2020-W21,0,USR_001,9704091.3249,424.0232
20,2020-W21,1,STK_001,-0.0,424.0232
20,2020-W21,2,USR_002,11944291.8037,424.0232
20,2020-W21,3,USR_003,8716509.8664,424.0232
20,2020-W21,4,USR_004,-749478.9922,424.0232
20,2020-W21,5,USR_006,-17714844.9632,424.0232
20,2020-W21,6,USR_007,1928175.9309,424.0232
20,2020-W21,7,USR_008,-8671385.3042,424.0232
20,2020-W21,8,USR_009,-10088271.5171,424.0232
20,2020-W21,9,USR_010,-7952722.4057,424.0232
20,2020-W21,10,STK_002,0.0,424.0232
20,2020-W21,11,USR_005,12883634.2564,424.0232
20,2020-W21,12,STK_003,0.0,424.0232
20,2020-W21,13,STK_004,-0.0,424.0232
20,2020-W21,14,STK_005,0.0,424.0232
21,2020-W22,0,USR_001,9860847.8786,372.0885
21,2020-W22,1,STK_001,-0.0,372.0885
21,2020-W22,2,USR_002,9683282.5988,372.0885
21,2020-W22,3,USR_003,8029830.7911,372.0885
21,2020-W22,4,USR_004,-833607.274,372.0885
21,2020-W22,5,USR_006,-15237564.5248,372.0885
21,2020-W22,6,USR_007,2360590.3202,372.0885
21,2020-W22,7,USR_008,-10145061.5459,372.0885
21,2020-W22,8,USR_009,-9885913.6527,372.0885
21,2020-W22,9,USR_010,-6740914.0097,372.0885
21,2020-W22,10,STK_002,0.0,372.0885
21,2020-W22,11,USR_005,12908509.4185,372.0885
21,2020-W22,12,STK_003,0.0,372.0885
21,2020-W22,13,STK_004,-0.0,372.0885
21,2020-W22,14,STK_005,0.0,372.0885
22,2020-W23,0,USR_001,9988142.2063,395.4733
22,2020-W23,1,STK_001,-0.0,395.4733
22,2020-W23,2,USR_002,9766825.9202,395.4733
22,2020-W23,3,USR_003,8718783.4879,395.4733
22,2020-W23,4,USR_004,-1805617.083,395.4733
22,2020-W23,5,USR_006,-17082781.3943,395.4733
22,2020-W23,6,USR_007,1627827.1983,395.4733
22,2020-W23,7,USR_008,-5906567.2487,395.4733
22,2020-W23,8,USR_009,-11073848.75,395.4733
22,2020-W23,9,USR_010,-7046413.5788,395.4733
22,2020-W23,10,STK_002,0.0,395.4733
22,2020-W23,11,USR_005,12813649.2421,395.4733
22,2020-W23,12,STK_003,0.0,395.4733
22,2020-W23,13,STK_004,-0.0,395.4733
22,2020-W23,14,STK_005,0.0,395.4733
23,2020-W24,0,USR_001,9935846.2612,432.317
23,2020-W24,1,STK_001,-0.0,432.317
23,2020-W24,2,USR_002,10606929.4124,432.317
23,2020-W24,3,USR_003,8532147.4073,432.317
23,2020-W24,4,USR_004,-1480153.4022,432.317
23,2020-W24,5,USR_006,-17065241.7984,432.317
23,2020-W24,6,USR_007,2049577.4826,432.317
23,2020-W24,7,USR_008,-7126627.8571,432.317
23,2020-W24,8,USR_009,-10943402.4868,432.317
23,2020-W24,9,USR_010,-7421260.6347,432.317
23,2020-W24,10,STK_002,0.0,432.317
23,2020-W24,11,USR_005,12912185.6157,432.317
23,2020-W24,12,STK_003,0.0,432.317
23,2020-W24,13,STK_004,-0.0,432.317
23,2020-W24,14,STK_005,0.0,432.317
24,2020-W25,0,USR_001,9884768.4454,307.925
24,2020-W25,1,STK_001,-0.0,307.925
24,2020-W25,2,USR_002,8484358.9347,307.925
24,2020-W25,3,USR_003,7166933.9735,307.925
24,2020-W25,4,USR_004,-860361.4237,307.925
24,2020-W25,5,USR_006,-13432944.6897,307.925
24,2020-W25,6,USR_007,3011527.8806,307.925
24,2020-W25,7,USR_008,-10640508.592,307.925
24,2020-W25,8,USR_009,-8859934.7466,307.925
24,2020-W25,9,USR_010,-5901083.6475,307.925
24,2020-W25,10,STK_002,0.0,307.925
24,2020-W25,11,USR_005,11147243.8652,307.925
24,2020-W25,12,STK_003,0.0,307.925
24,2020-W25,13,STK_004,-0.0,307.925
24,2020-W25,14,STK_005,0.0,307.925
25,2020-W26,0,USR_001,10098024.361,388.7109
25,2020-W26,1,STK_001,-0.0,388.7109
25,2020-W26,2,USR_002,11449675.113,388.7109
25,2020-W26,3,USR_003,7784152.023,388.7109
25,2020-W26,4,USR_004,-1308197.5547,388.7109
25,2020-W26,5,USR_006,-18014501.5184,388.7109
25,2020-W26,6,USR_007,1441363.4515,388.7109
25,2020-W26,7,USR_008,-3767954.2746,388.7109
25,2020-W26,8,USR_009,-9462650.2194,388.7109
25,2020-W26,9,USR_010,-7751236.8837,388.7109
25,2020-W26,10,STK_002,0.0,388.7109
25,2020-W26,11,USR_005,9531325.5021,388.7109
25,2020-W26,12,STK_003,0.0,388.7109
25,2020-W26,13,STK_004,-0.0,388.7109
25,2020-W26,14,STK_005,0.0,388.7109
26,2020-W27,0,USR_001,10143439.3124,195.5298
26,2020-W27,1,STK_001,-0.0,195.5298
26,2020-W27,2,USR_002,7992041.7028,195.5298
26,2020-W27,3,USR_003,6282872.6386,195.5298
26,2020-W27,4,USR_004,-1140116.5696,195.5298
26,2020-W27,5,USR_006,-13490562.8041,195.5298
26,2020-W27,6,USR_007,1661320.6057,195.5298
26,2020-W27,7,USR_008,-6052559.5648,195.5298
26,2020-W27,8,USR_009,-8358483.1816,195.5298
26,2020-W27,9,USR_010,-5961499.5515,195.5298
26,2020-W27,10,STK_002,0.0,195.5298
26,2020-W27,11,USR_005,8923547.4121,195.5298
26,2020-W27,12,STK_003,0.0,195.5298
26,2020-W27,13,STK_004,-0.0,195.5298
26,2020-W27,14,STK_005,-0.0,195.5298
27,2020-W28,0,USR_001,9877987.1174,188.4065
27,2020-W28,1,STK_001,-0.0,188.4065
27,2020-W28,2,USR_002,6790475.3138,188.4065
27,2020-W28,3,USR_003,6388657.3145,188.4065
27,2020-W28,4,USR_004,-1698117.1629,188.4065
27,2020-W28,5,USR_006,-13754577.1855,188.4065
27,2020-W28,6,USR_007,1378861.6782,188.4065
27,2020-W28,7,USR_008,-3476124.9607,188.4065
27,2020-W28,8,USR_009,-9151646.6924,188.4065
27,2020-W28,9,USR_010,-5679031.3369,188.4065
27,2020-W28,10,STK_002,0.0,188.4065
27,2020-W28,11,USR_005,9323515.9147,188.4065
27,2020-W28,12,STK_003,0.0,188.4065
27,2020-W28,13,STK_004,-0.0,188.4065
27,2020-W28,14,STK_005,-0.0,188.4065
28,2020-W29,0,USR_001,8848779.4652,209.3452
28,2020-W29,1,STK_001,-0.0,209.3452
28,2020-W29,2,USR_002,7020523.0021,209.3452
28,2020-W29,3,USR_003,6472793.6631,209.3452
28,2020-W29,4,USR_004,-1508671.1136,209.3452
28,2020-W29,5,USR_006,-14527968.9376,209.3452
28,2020-W29,6,USR_007,2158404.3763,209.3452
28,2020-W29,7,USR_008,-3602260.1057,209.3452
28,2020-W29,8,USR_009,-9460487.3788,209.3452
28,2020-W29,9,USR_010,-5272431.8649,209.3452
28,2020-W29,10,STK_002,0.0,209.3452
28,2020-W29,11,USR_005,9871318.8941,209.3452
28,2020-W29,12,STK_003,0.0,209.3452
28,2020-W29,13,STK_004,-0.0,209.3452
28,2020-W29,14,STK_005,-0.0,209.3452
29,2020-W30,0,USR_001,9986864.3702,50.8736
29,2020-W30,1,STK_001,0.0,50.8736
29,2020-W30,2,USR_002,4962901.5222,50.8736
29,2020-W30,3,USR_003,4922609.6564,50.8736
29,2020-W30,4,USR_004,-1641962.5059,50.8736
29,2020-W30,5,USR_006,-8029915.9268,50.8736
29,2020-W30,6,USR_007,786356.9443,50.8736
29,2020-W30,7,USR_008,-6152888.2372,50.8736
29,2020-W30,8,USR_009,-6005269.3062,50.8736
29,2020-W30,9,USR_010,-3148589.8077,50.8736
29,2020-W30,10,STK_002,0.0,50.8736
29,2020-W30,11,USR_005,4319893.2908,50.8736
29,2020-W30,12,STK_003,0.0,50.8736
29,2020-W30,13,STK_004,-0.0,50.8736
29,2020-W30,14,STK_005,-0.0,50.8736
30,2020-W31,0,USR_001,9984365.3592,34.1659
30,2020-W31,1,STK_001,-0.0,34.1659
30,2020-W31,2,USR_002,3529388.8059,34.1659
30,2020-W31,3,USR_003,5098506.2891,34.1659
30,2020-W31,4,USR_004,-2681000.4784,34.1659
30,2020-W31,5,USR_006,-7907030.3479,34.1659
30,2020-W31,6,USR_007,-30534.4719,34.1659
30,2020-W31,7,USR_008,-2500062.7764,34.1659
30,2020-W31,8,USR_009,-6786155.8223,34.1659
30,2020-W31,9,USR_010,-2300849.4037,34.1659
30,2020-W31,10,STK_002,0.0,34.1659
30,2020-W31,11,USR_005,3593372.8465,34.1659
30,2020-W31,12,STK_003,0.0,34.1659
30,2020-W31,13,STK_004,-0.0,34.1659
30,2020-W31,14,STK_005,-0.0,34.1659
31,2020-W32,0,USR_001,10141390.1023,29.9855
31,2020-W32,1,STK_001,-0.0,29.9855
31,2020-W32,2,USR_002,3371706.8804,29.9855
31,2020-W32,3,USR_003,5055302.3525,29.9855
31,2020-W32,4,USR_004,-2562886.9575,29.9855
31,2020-W32,5,USR_006,-7726912.9885,29.9855
31,2020-W32,6,USR_007,-373659.2976,29.9855
31,2020-W32,7,USR_008,-2547445.6511,29.9855
31,2020-W32,8,USR_009,-6818444.0102,29.9855
31,2020-W32,9,USR_010,-2540186.2506,29.9855
31,2020-W32,10,STK_002,0.0,29.9855
31,2020-W32,11,USR_005,4001135.8203,29.9855
31,2020-W32,12,STK_003,0.0,29.9855
31,2020-W32,13,STK_004,-0.0,29.9855
31,2020-W32,14,STK_005,-0.0,29.9855
32,2020-W33,0,USR_001,9944252.8417,34.5501
32,2020-W33,1,STK_001,0.0,34.5501
32,2020-W33,2,USR_002,3906881.043,34.5501
32,2020-W33,3,USR_003,3325738.1667,34.5501
32,2020-W33,4,USR_004,-1007643.1628,34.5501
32,2020-W33,5,USR_006,-4117101.7524,34.5501
32,2020-W33,6,USR_007,-148147.8995,34.5501
32,2020-W33,7,USR_008,-8343857.0844,34.5501
32,2020-W33,8,USR_009,-3096746.7804,34.5501
32,2020-W33,9,USR_010,-1858304.7816,34.5501
32,2020-W33,10,STK_002,-0.0,34.5501
32,2020-W33,11,USR_005,1394929.4098,34.5501
32,2020-W33,12,STK_003,0.0,34.5501
32,2020-W33,13,STK_004,-0.0,34.5501
32,2020-W33,14,STK_005,-0.0,34.5501
33,2020-W34,0,USR_001,9896557.5258,34.6695
33,2020-W34,1,STK_001,0.0,34.6695
33,2020-W34,2,USR_002,4101981.4208,34.6695
33,2020-W34,3,USR_003,2988898.2225,34.6695
33,2020-W34,4,USR_004,-916720.0824,34.6695
33,2020-W34,5,USR_006,-4072784.546,34.6695
33,2020-W34,6,USR_007,-194047.9906,34.6695
33,2020-W34,7,USR_008,-8815724.1429,34.6695
33,2020-W34,8,USR_009,-2757190.5651,34.6695
33,2020-W34,9,USR_010,-1401026.7285,34.6695
33,2020-W34,10,STK_002,-0.0,34.6695
33,2020-W34,11,USR_005,1170056.8863,34.6695
33,2020-W34,12,STK_003,0.0,34.6695
33,2020-W34,13,STK_004,-0.0,34.6695
33,2020-W34,14,STK_005,-0.0,34.6695
34,2020-W35,0,USR_001,9872272.593,31.1653
34,2020-W35,1,STK_001,0.0,31.1653
34,2020-W35,2,USR_002,3338233.7877,31.1653
34,2020-W35,3,USR_003,2841249.5726,31.1653
34,2020-W35,4,USR_004,-609051.0744,31.1653
34,2020-W35,5,USR_006,-4013533.3706,31.1653
34,2020-W35,6,USR_007,445520.7315,31.1653
34,2020-W35,7,USR_008,-8807543.6776,31.1653
34,2020-W35,8,USR_009,-3021560.926,31.1653
34,2020-W35,9,USR_010,-1529228.8449,31.1653
34,2020-W35,10,STK_002,-0.0,31.1653
34,2020-W35,11,USR_005,1483641.2088,31.1653
34,2020-W35,12,STK_003,0.0,31.1653
