t_idx,time_label,node_idx,node_label,z_score_X,z_score_v,local_kl_drift,micro_anomaly_flag
2,2020-W03,7,USR_007,0.6385,0.6257,0.0,0
2,2020-W03,8,STK_001,0.0,0.0,0.0,0
2,2020-W03,9,USR_008,2.1177,1.9667,0.0,0
2,2020-W03,10,USR_006,5.9465,5.8221,0.0,1
2,2020-W03,11,STK_002,0.0,0.0,0.0,0
2,2020-W03,12,USR_002,0.0,0.0,0.0,0
2,2020-W03,13,USR_010,0.0,0.0,0.0,0
2,2020-W03,14,USR_001,0.0,0.0,0.0,0
3,2020-W04,0,STK_004,0.0,0.0,0.0,0
3,2020-W04,1,USR_003,8.8038,8.5234,1.1674,1
3,2020-W04,2,USR_009,0.7071,0.7071,0.0,0
3,2020-W04,3,STK_005,0.0,0.0,0.0,0
3,2020-W04,4,USR_005,3.7201,3.9281,20.4378,1
3,2020-W04,5,STK_003,0.7071,0.7071,0.4113,0
3,2020-W04,6,USR_004,65.0691,65.9486,1.2841,1
3,2020-W04,7,USR_007,0.517,0.5134,1.0986,0
3,2020-W04,8,STK_001,0.0,0.0,0.0,0
3,2020-W04,9,USR_008,1.0884,1.0533,0.0,0
3,2020-W04,10,USR_006,1.6477,1.713,20.7233,1
3,2020-W04,11,STK_002,0.0,0.0,8.2225,1
3,2020-W04,12,USR_002,0.0,0.0,20.7233,1
3,2020-W04,13,USR_010,0.0,0.0,20.7233,1
3,2020-W04,14,USR_001,0.0,0.0,0.0,0
4,2020-W05,0,STK_004,0.0,0.0,0.6931,0
4,2020-W05,1,USR_003,0.5977,0.7142,0.639,0
4,2020-W05,2,USR_009,1.5766,1.5122,20.7233,1
4,2020-W05,3,STK_005,0.0,0.0,20.0608,1
4,2020-W05,4,USR_005,1.1808,1.173,0.0,0
4,2020-W05,5,STK_003,0.5774,0.5774,0.4365,0
4,2020-W05,6,USR_004,0.4037,0.3055,1.101,0
4,2020-W05,7,USR_007,0.9127,0.9957,20.7233,1
4,2020-W05,8,STK_001,0.0,0.0,20.1517,1
4,2020-W05,9,USR_008,3.0549,3.6604,20.7233,1
4,2020-W05,10,USR_006,3.641,3.5799,20.7233,1
4,2020-W05,11,STK_002,0.0,0.0,0.0,0
4,2020-W05,12,USR_002,0.5774,0.5774,0.0,0
4,2020-W05,13,USR_010,0.5774,0.5774,0.0,0
4,2020-W05,14,USR_001,0.0,0.0,20.7233,1
5,2020-W06,0,STK_004,0.0,0.0,12.6079,1
5,2020-W06,1,USR_003,0.0493,0.1306,0.5083,0
5,2020-W06,2,USR_009,0.5128,0.4786,1.6094,0
5,2020-W06,3,STK_005,0.0,0.0,0.0,0
5,2020-W06,4,USR_005,0.4643,0.4169,0.0,0
5,2020-W06,5,STK_003,9.5,9.5,0.5642,1
5,2020-W06,6,USR_004,0.6903,0.7801,0.5764,0
5,2020-W06,7,USR_007,0.1937,0.2689,0.0,0
5,2020-W06,8,STK_001,0.0,0.0,20.7233,1
5,2020-W06,9,USR_008,0.8783,0.8179,0.0,0
5,2020-W06,10,USR_006,1.2744,0.9998,1.6094,0
5,2020-W06,11,STK_002,0.0,0.0,0.0,0
5,2020-W06,12,USR_002,0.5,0.5,0.0,0
5,2020-W06,13,USR_010,1.3311,1.1986,0.0,0
5,2020-W06,14,USR_001,0.5,0.5,0.0,0
6,2020-W07,0,STK_004,0.0,0.0,14.9145,1
6,2020-W07,1,USR_003,0.8672,0.9475,0.4473,0
6,2020-W07,2,USR_009,0.0543,0.0249,1.0986,0
6,2020-W07,3,STK_005,0.0,0.0,0.0,0
6,2020-W07,4,USR_005,0.4165,0.3751,0.0,0
6,2020-W07,5,STK_003,0.5698,0.5698,0.2852,0
6,2020-W07,6,USR_004,0.4157,0.3859,0.462,0
6,2020-W07,7,USR_007,0.5943,0.6218,20.7233,1
6,2020-W07,8,STK_001,0.0,0.0,12.6018,1
6,2020-W07,9,USR_008,0.303,0.192,0.0,0
6,2020-W07,10,USR_006,1.648,1.4201,1.7918,0
6,2020-W07,11,STK_002,0.0,0.0,0.0,0
6,2020-W07,12,USR_002,0.4472,0.4472,0.0,0
6,2020-W07,13,USR_010,1.0671,0.9124,20.7233,1
6,2020-W07,14,USR_001,0.4472,0.4472,0.0,0
7,2020-W08,0,STK_004,0.0,0.0,2.2469,1
7,2020-W08,1,USR_003,0.6129,0.646,0.3698,0
7,2020-W08,2,USR_009,9.2432,8.7552,0.0,1
7,2020-W08,3,STK_005,0.0,0.0,2.4189,1
7,2020-W08,4,USR_005,0.3809,0.3439,0.0,0
7,2020-W08,5,STK_003,0.5157,0.5157,0.2116,0
7,2020-W08,6,USR_004,0.4691,0.4885,0.3495,0
7,2020-W08,7,USR_007,0.5239,0.5367,20.7233,1
7,2020-W08,8,STK_001,0.0,0.0,20.7233,1
7,2020-W08,9,USR_008,0.1974,0.3015,0.0,0
7,2020-W08,10,USR_006,0.3881,0.4271,0.0,0
7,2020-W08,11,STK_002,0.0,0.0,20.7233,1
7,2020-W08,12,USR_002,0.4082,0.4082,0.0,0
7,2020-W08,13,USR_010,0.2774,0.3141,1.9459,0
7,2020-W08,14,USR_001,0.4082,0.4082,0.0,0
8,2020-W09,0,STK_004,0.0,0.0,2.0794,1
8,2020-W09,1,USR_003,0.1803,0.268,0.2746,0
8,2020-W09,2,USR_009,0.2411,0.2308,0.0,0
8,2020-W09,3,STK_005,0.0,0.0,0.0,0
8,2020-W09,4,USR_005,3.872,4.0483,15.517,1
8,2020-W09,5,STK_003,0.4746,0.4746,0.2072,0
8,2020-W09,6,USR_004,0.5159,0.577,0.3422,0
8,2020-W09,7,USR_007,0.1514,0.1245,0.0,0
8,2020-W09,8,STK_001,0.0,0.0,2.3786,1
8,2020-W09,9,USR_008,0.0785,0.2044,0.0,0
8,2020-W09,10,USR_006,0.9347,0.891,0.0,0
8,2020-W09,11,STK_002,0.0,0.0,2.1475,1
8,2020-W09,12,USR_002,0.378,0.378,0.0,0
8,2020-W09,13,USR_010,0.4109,0.4202,0.0,0
8,2020-W09,14,USR_001,0.378,0.378,0.0,0
9,2020-W10,0,STK_004,0.0,0.0,0.9083,0
9,2020-W10,1,USR_003,0.9091,1.0066,0.2766,0
9,2020-W10,2,USR_009,2.2159,2.6519,10.1571,1
9,2020-W10,3,STK_005,0.0,0.0,8.831,1
9,2020-W10,4,USR_005,2.7502,2.3297,0.0,0
9,2020-W10,5,STK_003,2.74,2.74,0.1373,0
9,2020-W10,6,USR_004,0.2639,0.2089,0.2652,0
9,2020-W10,7,USR_007,0.3367,0.3289,1.5041,0
9,2020-W10,8,STK_001,0.0,0.0,1.6425,0
9,2020-W10,9,USR_008,0.3523,0.2659,0.0,0
9,2020-W10,10,USR_006,0.2042,0.1173,20.7233,1
9,2020-W10,11,STK_002,0.0,0.0,16.7418,1
9,2020-W10,12,USR_002,0.3536,0.3536,0.0,0
9,2020-W10,13,USR_010,0.3838,0.3923,0.0,0
9,2020-W10,14,USR_001,0.3536,0.3536,0.0,0
10,2020-W11,0,STK_004,0.0,0.0,20.7233,1
10,2020-W11,1,USR_003,0.6937,0.744,0.2452,0
10,2020-W11,2,USR_009,0.2833,0.3161,20.7233,1
10,2020-W11,3,STK_005,0.0,0.0,3.2785,1
10,2020-W11,4,USR_005,1.1421,1.1772,20.7233,1
10,2020-W11,5,STK_003,0.5704,0.5704,0.1236,0
10,2020-W11,6,USR_004,0.2869,0.2517,0.2237,0
10,2020-W11,7,USR_007,0.1141,0.0885,0.0,0
10,2020-W11,8,STK_001,0.0,0.0,0.0,0
10,2020-W11,9,USR_008,0.3322,0.2513,0.0,0
10,2020-W11,10,USR_006,0.294,0.3294,0.0,0
10,2020-W11,11,STK_002,0.0,0.0,3.3369,1
10,2020-W11,12,USR_002,0.3333,0.3333,0.0,0
10,2020-W11,13,USR_010,0.3615,0.3694,0.0,0
10,2020-W11,14,USR_001,0.3333,0.3333,0.0,0
11,2020-W12,0,STK_004,0.0,0.0,0.0,0
11,2020-W12,1,USR_003,0.913,1.0806,0.193,0
11,2020-W12,2,USR_009,0.248,0.2868,0.0,0
11,2020-W12,3,STK_005,0.0,0.0,2.5017,1
11,2020-W12,4,USR_005,1.2517,1.1689,2.3979,1
11,2020-W12,5,STK_003,0.5359,0.5359,0.1653,0
11,2020-W12,6,USR_004,0.5987,0.7422,0.2415,0
11,2020-W12,7,USR_007,0.1088,0.0843,0.0,0
11,2020-W12,8,STK_001,0.0,0.0,0.0,0
11,2020-W12,9,USR_008,0.3151,0.239,0.0,0
11,2020-W12,10,USR_006,0.2792,0.3126,0.0,0
11,2020-W12,11,STK_002,0.0,0.0,0.0,0
11,2020-W12,12,USR_002,0.3162,0.3162,0.0,0
11,2020-W12,13,USR_010,0.3426,0.35,0.0,0
11,2020-W12,14,USR_001,0.3162,0.3162,0.0,0
12,2020-W13,0,STK_004,0.0,0.0,0.9526,0
12,2020-W13,1,USR_003,1.0175,1.1308,0.1957,0
12,2020-W13,2,USR_009,1.1288,1.1009,3.2041,1
12,2020-W13,3,STK_005,0.0,0.0,1.5052,0
12,2020-W13,4,USR_005,2.414,2.1257,0.0,0
12,2020-W13,5,STK_003,0.5071,0.5071,0.0946,0
12,2020-W13,6,USR_004,0.1427,0.0562,0.2036,0
12,2020-W13,7,USR_007,2.1409,2.2732,2.4849,1
12,2020-W13,8,STK_001,0.0,0.0,0.0,0
12,2020-W13,9,USR_008,1.5866,1.7014,2.4849,1
12,2020-W13,10,USR_006,0.0463,0.1062,1.7918,0
12,2020-W13,11,STK_002,0.0,0.0,2.6154,1
12,2020-W13,12,USR_002,0.3015,0.3015,0.0,0
12,2020-W13,13,USR_010,0.3264,0.3334,0.0,0
12,2020-W13,14,USR_001,0.3015,0.3015,0.0,0
13,2020-W14,0,STK_004,0.0,0.0,1.7918,0
13,2020-W14,1,USR_003,0.067,0.1286,0.1044,0
13,2020-W14,2,USR_009,0.515,0.5119,0.0,0
13,2020-W14,3,STK_005,0.0,0.0,0.0,0
13,2020-W14,4,USR_005,0.1025,0.0434,0.0,0
13,2020-W14,5,STK_003,4.9019,4.9019,5.0575,1
13,2020-W14,6,USR_004,1.0081,1.3638,0.0968,0
13,2020-W14,7,USR_007,0.6678,0.6521,0.0,0
13,2020-W14,8,STK_001,0.0,0.0,1.4764,0
13,2020-W14,9,USR_008,0.1158,0.0453,0.0,0
13,2020-W14,10,USR_006,0.9943,0.7854,1.7918,0
13,2020-W14,11,STK_002,0.0,0.0,3.9771,1
13,2020-W14,12,USR_002,1.0834,1.0472,0.0,0
13,2020-W14,13,USR_010,0.3264,0.3334,0.0,0
13,2020-W14,14,USR_001,0.3015,0.3015,0.0,0
14,2020-W15,0,STK_004,0.0,0.0,0.0,0
14,2020-W15,1,USR_003,0.4042,0.3898,0.0986,0
14,2020-W15,2,USR_009,0.6448,0.6619,0.0,0
14,2020-W15,3,STK_005,0.0,0.0,15.5893,1
14,2020-W15,4,USR_005,0.1093,0.1929,0.0,0
14,2020-W15,5,STK_003,2.1381,2.1381,0.2784,0
14,2020-W15,6,USR_004,0.2916,0.2736,0.0999,0
14,2020-W15,7,USR_007,0.3089,0.3328,0.0,0
14,2020-W15,8,STK_001,0.0,0.0,0.0,0
14,2020-W15,9,USR_008,1.3862,1.3172,20.7233,1
14,2020-W15,10,USR_006,0.3467,0.3624,0.0,0
14,2020-W15,11,STK_002,0.0,0.0,14.5348,1
14,2020-W15,12,USR_002,0.2268,0.2303,0.0,0
14,2020-W15,13,USR_010,0.2494,0.145,2.4849,1
14,2020-W15,14,USR_001,0.3015,0.3015,0.0,0
15,2020-W16,0,STK_004,0.0,0.0,2.1705,1
15,2020-W16,1,USR_003,1.1256,1.221,0.0257,0
15,2020-W16,2,USR_009,0.6929,0.7566,1.7413,0
15,2020-W16,3,STK_005,0.0,0.0,0.0,0
15,2020-W16,4,USR_005,0.0615,0.0,0.0,0
15,2020-W16,5,STK_003,2.4249,2.4249,0.0272,0
15,2020-W16,6,USR_004,0.148,0.0819,0.0382,0
15,2020-W16,7,USR_007,2.7503,2.5889,0.0,0
15,2020-W16,8,STK_001,0.0,0.0,2.4849,1
15,2020-W16,9,USR_008,0.37,0.4447,20.7233,1
15,2020-W16,10,USR_006,0.4559,0.4864,0.0,0
15,2020-W16,11,STK_002,0.0,0.0,20.7233,1
15,2020-W16,12,USR_002,0.2268,0.2303,0.0,0
15,2020-W16,13,USR_010,0.3756,0.375,0.0,0
15,2020-W16,14,USR_001,0.3015,0.3015,0.0,0
16,2020-W17,0,STK_004,0.0,0.0,1.1485,0
16,2020-W17,1,USR_003,1.4679,1.4755,0.1757,0
16,2020-W17,2,USR_009,0.3975,0.3723,20.7233,1
16,2020-W17,3,STK_005,0.0,0.0,0.0,0
16,2020-W17,4,USR_005,0.387,0.3742,20.7233,1
16,2020-W17,5,STK_003,0.4834,0.4834,0.0875,0
16,2020-W17,6,USR_004,0.984,0.9281,0.0258,0
16,2020-W17,7,USR_007,0.2167,0.1942,2.4849,1
16,2020-W17,8,STK_001,0.0,0.0,1.906,0
16,2020-W17,9,USR_008,0.0599,0.0001,0.0,0
16,2020-W17,10,USR_006,2.0488,1.7585,0.0,0
16,2020-W17,11,STK_002,0.0,0.0,1.8542,0
16,2020-W17,12,USR_002,0.3015,0.3015,0.0,0
16,2020-W17,13,USR_010,1.6151,1.4206,1.7918,0
16,2020-W17,14,USR_001,0.3015,0.3015,0.0,0
17,2020-W18,0,STK_004,0.0,0.0,0.0,0
17,2020-W18,1,USR_003,0.9232,0.9068,0.0068,0
17,2020-W18,2,USR_009,0.249,0.2129,3.3782,1
17,2020-W18,3,STK_005,0.0,0.0,2.4849,1
17,2020-W18,4,USR_005,0.0358,0.0264,0.0,0
17,2020-W18,5,STK_003,0.4834,0.4834,0.0282,0
17,2020-W18,6,USR_004,0.3055,0.2683,0.0351,0
17,2020-W18,7,USR_007,0.0292,0.0566,0.0,0
17,2020-W18,8,STK_001,0.0,0.0,1.2996,0
17,2020-W18,9,USR_008,2.1231,2.3158,20.7233,1
17,2020-W18,10,USR_006,0.0506,0.0838,0.0,0
17,2020-W18,11,STK_002,0.0,0.0,2.2821,1
17,2020-W18,12,USR_002,0.3015,0.3015,0.0,0
17,2020-W18,13,USR_010,0.3268,0.3191,0.0,0
17,2020-W18,14,USR_001,0.0,0.0,0.0,0
18,2020-W19,0,STK_004,0.0,0.0,1.931,0
18,2020-W19,1,USR_003,0.3343,0.3444,0.0058,0
18,2020-W19,2,USR_009,0.0059,0.0493,0.0,0
18,2020-W19,3,STK_005,0.0,0.0,20.7233,1
18,2020-W19,4,USR_005,0.0402,0.0214,3.8703,1
18,2020-W19,5,STK_003,1.5689,1.5689,0.0375,0
18,2020-W19,6,USR_004,0.1373,0.1081,0.0136,0
18,2020-W19,7,USR_007,1.55,1.6296,2.4849,1
18,2020-W19,8,STK_001,0.0,0.0,0.0,0
18,2020-W19,9,USR_008,0.4116,0.3349,2.4849,1
18,2020-W19,10,USR_006,1.1469,1.2381,0.0,0
18,2020-W19,11,STK_002,0.0,0.0,1.2277,0
18,2020-W19,12,USR_002,0.3015,0.3015,0.0,0
18,2020-W19,13,USR_010,0.5513,0.4055,1.3863,0
18,2020-W19,14,USR_001,0.0,0.0,0.0,0
19,2020-W20,0,STK_004,0.0,0.0,0.0,0
19,2020-W20,1,USR_003,0.5901,0.6006,0.0058,0
19,2020-W20,2,USR_009,0.212,0.2883,0.0,0
19,2020-W20,3,STK_005,0.0,0.0,0.0,0
19,2020-W20,4,USR_005,0.0354,0.0268,0.0,0
19,2020-W20,5,STK_003,0.2705,0.2705,0.0306,0
19,2020-W20,6,USR_004,0.2541,0.2116,0.026,0
19,2020-W20,7,USR_007,0.0657,0.0428,0.0,0
19,2020-W20,8,STK_001,0.0,0.0,0.0,0
19,2020-W20,9,USR_008,0.0166,0.0519,0.0,0
19,2020-W20,10,USR_006,0.8498,0.967,0.0,0
19,2020-W20,11,STK_002,0.0,0.0,1.4258,0
19,2020-W20,12,USR_002,0.3015,0.3015,0.0,0
19,2020-W20,13,USR_010,0.5965,0.5971,0.0,0
19,2020-W20,14,USR_001,0.0,0.0,0.0,0
20,2020-W21,0,STK_004,0.0,0.0,13.8637,1
20,2020-W21,1,USR_003,4.0569,4.0883,2.0396,1
20,2020-W21,2,USR_009,0.1318,0.102,2.4849,1
20,2020-W21,3,STK_005,0.0,0.0,20.7233,1
20,2020-W21,4,USR_005,0.0354,0.0268,0.0,0
20,2020-W21,5,STK_003,0.2705,0.2705,0.0271,0
20,2020-W21,6,USR_004,1.0028,0.8931,0.7348,0
20,2020-W21,7,USR_007,0.1803,0.2283,0.0,0
20,2020-W21,8,STK_001,0.0,0.0,14.8447,1
20,2020-W21,9,USR_008,1.4314,1.2093,20.7233,1
20,2020-W21,10,USR_006,0.7796,0.93,0.0,0
20,2020-W21,11,STK_002,0.0,0.0,0.9633,0
20,2020-W21,12,USR_002,4.3662,4.4129,0.0,1
20,2020-W21,13,USR_010,12.4906,11.5244,0.0,1
20,2020-W21,14,USR_001,0.0,0.0,0.0,0
21,2020-W22,0,STK_004,0.0,0.0,1.0423,0
21,2020-W22,1,USR_003,3.8089,3.486,1.0943,1
21,2020-W22,2,USR_009,0.001,0.0344,0.0,0
21,2020-W22,3,STK_005,0.0,0.0,0.0,0
21,2020-W22,4,USR_005,0.188,0.147,0.0,0
21,2020-W22,5,STK_003,0.2705,0.2705,0.0328,0
21,2020-W22,6,USR_004,2.8396,2.558,1.4979,0
21,2020-W22,7,USR_007,0.1291,0.1109,0.0,0
21,2020-W22,8,STK_001,0.0,0.0,5.8395,1
21,2020-W22,9,USR_008,0.2826,0.3027,0.0,0
21,2020-W22,10,USR_006,1.2664,1.542,0.0,0
21,2020-W22,11,STK_002,0.0,0.0,0.0,0
21,2020-W22,12,USR_002,0.3549,0.3684,0.0,0
21,2020-W22,13,USR_010,0.1253,0.1113,0.0,0
21,2020-W22,14,USR_001,0.0,0.0,20.7233,1
22,2020-W23,0,STK_004,0.0,0.0,1.0714,0
22,2020-W23,1,USR_003,2.5817,2.7362,0.9409,0
22,2020-W23,2,USR_009,0.3169,0.3026,0.0,0
22,2020-W23,3,STK_005,0.0,0.0,13.4466,1
22,2020-W23,4,USR_005,0.0166,0.0288,0.0,0
22,2020-W23,5,STK_003,0.1857,0.1857,0.0281,0
22,2020-W23,6,USR_004,1.2175,1.1945,0.5665,0
22,2020-W23,7,USR_007,0.3593,0.3652,20.7233,1
22,2020-W23,8,STK_001,0.0,0.0,2.0832,1
22,2020-W23,9,USR_008,0.2826,0.3027,0.0,0
22,2020-W23,10,USR_006,3.6845,4.6438,0.0,1
22,2020-W23,11,STK_002,0.0,0.0,2.4557,1
22,2020-W23,12,USR_002,3.39,3.4662,0.0,1
22,2020-W23,13,USR_010,4.1416,5.007,0.0,1
22,2020-W23,14,USR_001,0.3015,0.3015,0.0,0
23,2020-W24,0,STK_004,0.0,0.0,0.9243,0
23,2020-W24,1,USR_003,0.511,0.5017,0.5387,0
23,2020-W24,2,USR_009,0.3462,0.424,0.0,0
23,2020-W24,3,STK_005,0.0,0.0,2.3437,1
23,2020-W24,4,USR_005,0.2992,0.4074,0.0,0
23,2020-W24,5,STK_003,1.2999,1.2999,0.0275,0
23,2020-W24,6,USR_004,0.1952,0.149,0.3695,0
23,2020-W24,7,USR_007,0.1336,0.1144,0.0,0
23,2020-W24,8,STK_001,0.0,0.0,1.2519,0
23,2020-W24,9,USR_008,2.9893,2.2864,2.1619,1
23,2020-W24,10,USR_006,0.5264,0.5234,0.0,0
23,2020-W24,11,STK_002,0.0,0.0,0.0,0
23,2020-W24,12,USR_002,0.6189,0.6175,0.0,0
23,2020-W24,13,USR_010,0.73,0.8768,20.7233,1
23,2020-W24,14,USR_001,0.3015,0.3015,0.0,0
24,2020-W25,0,STK_004,0.0,0.0,0.663,0
24,2020-W25,1,USR_003,0.3541,0.2924,0.3513,0
24,2020-W25,2,USR_009,0.266,0.2597,0.0,0
24,2020-W25,3,STK_005,0.0,0.0,2.7728,1
24,2020-W25,4,USR_005,0.3213,0.3222,0.0,0
24,2020-W25,5,STK_003,1.1358,1.1358,0.1146,0
24,2020-W25,6,USR_004,0.5874,0.5819,0.3096,0
24,2020-W25,7,USR_007,0.1336,0.1144,0.0,0
24,2020-W25,8,STK_001,0.0,0.0,0.0,0
24,2020-W25,9,USR_008,6.8938,4.6241,0.0,1
24,2020-W25,10,USR_006,0.5264,0.5234,0.0,0
24,2020-W25,11,STK_002,0.0,0.0,0.0,0
24,2020-W25,12,USR_002,0.6189,0.6175,0.0,0
24,2020-W25,13,USR_010,0.1778,0.3272,0.0,0
24,2020-W25,14,USR_001,0.3015,0.3015,0.0,0
25,2020-W26,0,STK_004,0.0,0.0,0.6392,0
25,2020-W26,1,USR_003,0.3267,0.3377,0.262,0
25,2020-W26,2,USR_009,0.6488,0.6408,0.0,0
25,2020-W26,3,STK_005,0.0,0.0,0.0,0
25,2020-W26,4,USR_005,0.1166,0.1098,0.0,0
25,2020-W26,5,STK_003,0.0,0.0,0.0321,0
25,2020-W26,6,USR_004,1.6529,1.6129,0.5887,0
25,2020-W26,7,USR_007,0.4983,0.4922,0.0,0
25,2020-W26,8,STK_001,0.0,0.0,0.0,0
25,2020-W26,9,USR_008,0.1132,0.039,0.0,0
25,2020-W26,10,USR_006,0.2769,0.5226,0.0,0
25,2020-W26,11,STK_002,0.0,0.0,1.2753,0
25,2020-W26,12,USR_002,0.6189,0.6175,0.0,0
25,2020-W26,13,USR_010,0.1996,0.1533,20.7233,1
25,2020-W26,14,USR_001,0.9662,0.9402,20.7233,1
26,2020-W27,0,STK_004,0.0,0.0,0.4926,0
26,2020-W27,1,USR_003,0.5216,0.523,0.268,0
26,2020-W27,2,USR_009,0.8176,0.8497,2.4849,1
26,2020-W27,3,STK_005,0.0,0.0,0.0,0
26,2020-W27,4,USR_005,0.1166,0.1098,0.0,0
26,2020-W27,5,STK_003,0.2085,0.2085,0.0069,0
26,2020-W27,6,USR_004,0.5144,0.5203,0.1775,0
26,2020-W27,7,USR_007,1.1069,1.1942,2.4849,1
26,2020-W27,8,STK_001,0.0,0.0,0.0,0
26,2020-W27,9,USR_008,0.1132,0.039,0.0,0
26,2020-W27,10,USR_006,0.8685,0.8304,0.0,0
26,2020-W27,11,STK_002,0.0,0.0,1.4968,0
26,2020-W27,12,USR_002,0.4983,0.4979,0.0,0
26,2020-W27,13,USR_010,0.3271,0.3249,0.0,0
26,2020-W27,14,USR_001,0.3956,0.3942,0.0,0
27,2020-W28,0,STK_004,0.3015,0.3015,0.3643,0
27,2020-W28,1,USR_003,0.3971,0.4144,0.1685,0
27,2020-W28,2,USR_009,0.0287,0.0022,0.0,0
27,2020-W28,3,STK_005,0.0,0.0,12.1994,1
27,2020-W28,4,USR_005,0.0049,0.0021,0.0,0
27,2020-W28,5,STK_003,0.1098,0.1098,0.014,0
27,2020-W28,6,USR_004,0.3188,0.3102,0.0855,0
27,2020-W28,7,USR_007,0.6892,0.7913,0.0,0
27,2020-W28,8,STK_001,0.0,0.0,5.5736,1
27,2020-W28,9,USR_008,0.0606,0.0344,0.0,0
27,2020-W28,10,USR_006,3.2471,3.9208,20.1785,1
27,2020-W28,11,STK_002,0.0,0.0,4.373,1
27,2020-W28,12,USR_002,0.4983,0.4979,0.0,0
27,2020-W28,13,USR_010,0.4738,0.5132,20.7233,1
27,2020-W28,14,USR_001,0.3956,0.3942,0.0,0
28,2020-W29,0,STK_004,0.3015,0.3015,0.2693,0
28,2020-W29,1,USR_003,0.1381,0.0989,0.1248,0
28,2020-W29,2,USR_009,0.2333,0.2308,0.0,0
28,2020-W29,3,STK_005,0.0,0.0,0.0,0
28,2020-W29,4,USR_005,0.0291,0.0367,0.0,0
28,2020-W29,5,STK_003,2.8868,2.8868,0.0097,0
28,2020-W29,6,USR_004,0.3272,0.3556,0.0898,0
28,2020-W29,7,USR_007,0.2465,0.2414,0.0,0
28,2020-W29,8,STK_001,0.0,0.0,0.0,0
28,2020-W29,9,USR_008,0.0312,0.1732,0.0,0
28,2020-W29,10,USR_006,1.548,1.464,20.7233,1
28,2020-W29,11,STK_002,0.0,0.0,20.7233,1
28,2020-W29,12,USR_002,0.4983,0.4979,0.0,0
28,2020-W29,13,USR_010,0.8699,1.0437,20.7233,1
28,2020-W29,14,USR_001,0.3956,0.3942,0.0,0
29,2020-W30,0,STK_004,0.3015,0.3015,0.2728,0
29,2020-W30,1,USR_003,0.1655,0.1257,0.1056,0
29,2020-W30,2,USR_009,0.3731,0.3705,0.0,0
29,2020-W30,3,STK_005,0.0,0.0,0.0,0
29,2020-W30,4,USR_005,0.3008,0.3009,0.0,0
29,2020-W30,5,STK_003,0.3015,0.3015,0.0038,0
29,2020-W30,6,USR_004,0.2836,0.3151,0.0689,0
29,2020-W30,7,USR_007,0.3089,0.3032,0.0,0
29,2020-W30,8,STK_001,0.0,0.0,0.0,0
29,2020-W30,9,USR_008,0.0492,0.0532,0.0,0
29,2020-W30,10,USR_006,0.2846,0.2062,0.0,0
29,2020-W30,11,STK_002,0.0,0.0,0.0,0
29,2020-W30,12,USR_002,0.4983,0.4979,0.0,0
29,2020-W30,13,USR_010,0.8995,1.01,2.4849,1
29,2020-W30,14,USR_001,0.3956,0.3942,0.0,0
30,2020-W31,0,STK_004,0.3015,0.3015,0.1676,0
30,2020-W31,1,USR_003,0.2806,0.2978,0.1095,0
30,2020-W31,2,USR_009,12.2865,12.7833,20.7233,1
