t_idx,time_label,node_idx,node_label,local_internal_energy_u,local_entropy_s,local_temperature_t,local_grad_t
2,2020-W03,4,USR_004,8653360.52,1.7854,4593847.6943,-22969238.4716
2,2020-W03,5,USR_006,3123263.96,1.8657,2097892.5742,-10489462.871
2,2020-W03,6,USR_007,6703402.46,1.802,3339700.1057,-16698500.5287
2,2020-W03,7,USR_008,1346025.49,1.6019,859237.7083,-4296188.5415
2,2020-W03,8,USR_009,2550496.62,1.9788,1072860.5346,-5364302.6732
2,2020-W03,9,USR_010,5049379.38,1.7195,815962.7545,-4079813.7727
2,2020-W03,10,STK_002,7209.0,2.998,0.0,22694642.3518
2,2020-W03,11,USR_005,2564255.78,1.9907,1408481.0649,-7042405.3243
2,2020-W03,12,STK_003,13998.0,3.0868,0.0,22694642.3518
2,2020-W03,13,STK_004,2908.0,3.1098,0.0,22694642.3518
2,2020-W03,14,STK_005,16818.0,2.9891,0.0,22694642.3518
3,2020-W04,0,STK_001,7791.0,3.0305,0.0,22074220.6285
3,2020-W04,1,USR_001,3639098.35,1.6285,3717010.3827,-18585051.9135
3,2020-W04,2,USR_002,14617135.79,1.9048,3889662.0387,-19448310.1933
3,2020-W04,3,USR_003,3564281.57,2.1725,427030.1982,-2135150.9912
3,2020-W04,4,USR_004,7227624.51,1.8147,4147976.0004,-20739880.0018
3,2020-W04,5,USR_006,3158899.37,1.8928,1816841.8147,-9084209.0733
3,2020-W04,6,USR_007,7629794.48,1.9028,2901747.9183,-14508739.5913
3,2020-W04,7,USR_008,2477646.68,1.7789,882552.4063,-4412762.0315
3,2020-W04,8,USR_009,5577519.97,1.9668,1634915.6659,-8174578.3295
3,2020-W04,9,USR_010,3447218.48,2.0396,829282.9267,-4146414.6337
3,2020-W04,10,STK_002,7209.0,3.0573,0.0,22074220.6285
3,2020-W04,11,USR_005,699928.27,2.1236,1827201.2767,-9136006.3833
3,2020-W04,12,STK_003,13998.0,2.9773,0.0,22074220.6285
3,2020-W04,13,STK_004,2908.0,3.1101,0.0,22074220.6285
3,2020-W04,14,STK_005,16818.0,3.231,0.0,22074220.6285
4,2020-W05,0,STK_001,7791.0,3.0187,0.0,22999349.1746
4,2020-W05,1,USR_001,2392292.46,1.6864,3677370.4656,-18386852.3282
4,2020-W05,2,USR_002,14526396.3,1.8936,3529540.8287,-17647704.1434
4,2020-W05,3,USR_003,3563198.46,1.8899,421648.7508,-2108243.7542
4,2020-W05,4,USR_004,9592477.99,1.8959,3776062.0215,-18880310.1074
4,2020-W05,5,USR_006,5168151.45,1.8733,1804523.5046,-9022617.5232
4,2020-W05,6,USR_007,8440959.44,1.4728,2598006.9167,-12990034.5834
4,2020-W05,7,USR_008,2477591.39,2.0867,799043.9931,-3995219.9657
4,2020-W05,8,USR_009,40660.89,1.5708,2890693.6558,-14453468.2791
4,2020-W05,9,USR_010,5924485.13,1.7123,1523792.7189,-7618963.5945
4,2020-W05,10,STK_002,7209.0,2.9296,0.0,22999349.1746
4,2020-W05,11,USR_005,3980534.36,1.5461,1978666.3187,-9893331.5936
4,2020-W05,12,STK_003,13998.0,3.0487,0.0,22999349.1746
4,2020-W05,13,STK_004,2908.0,2.9829,0.0,22999349.1746
4,2020-W05,14,STK_005,16818.0,3.1338,0.0,22999349.1746
5,2020-W06,0,STK_001,7791.0,3.093,0.0,25836950.8837
5,2020-W06,1,USR_001,1268065.8,1.0928,3944355.8522,-19721779.261
5,2020-W06,2,USR_002,12034890.59,1.8072,3488875.9504,-17444379.7521
5,2020-W06,3,USR_003,963004.93,2.0111,1167064.9239,-5835324.6196
5,2020-W06,4,USR_004,8166183.53,1.1655,3559839.0507,-17799195.2534
5,2020-W06,5,USR_006,1074785.22,0.6737,2986092.0244,-14930460.1218
5,2020-W06,6,USR_007,8677529.0,2.0308,2375067.013,-11875335.065
5,2020-W06,7,USR_008,1802707.36,1.1073,806405.5955,-4032027.9777
5,2020-W06,8,USR_009,5577890.23,1.8728,3479868.4509,-17399342.2546
5,2020-W06,9,USR_010,10339331.53,1.8778,2207603.2157,-11038016.0786
5,2020-W06,10,STK_002,7209.0,3.1509,0.0,25836950.8837
5,2020-W06,11,USR_005,4393723.52,1.9387,1821778.8069,-9108894.0344
5,2020-W06,12,STK_003,13998.0,3.2381,0.0,25836950.8837
5,2020-W06,13,STK_004,2908.0,3.0557,0.0,25836950.8837
5,2020-W06,14,STK_005,16818.0,2.1346,0.0,25836950.8837
6,2020-W07,0,STK_001,7791.0,2.8341,0.0,23543441.5585
6,2020-W07,1,USR_001,2926285.21,1.2874,3765825.2581,-15063301.0325
6,2020-W07,2,USR_002,13628196.58,1.3266,3252613.0971,-16263065.4855
6,2020-W07,3,USR_003,6881661.59,1.6783,2905637.8543,-14528189.2717
6,2020-W07,4,USR_004,6939748.63,2.0121,3354628.0383,-16773140.1917
6,2020-W07,5,USR_006,923408.62,1.7995,2918411.5116,-14592057.5581
6,2020-W07,6,USR_007,11093503.4,1.807,2296637.1295,-11483185.6474
6,2020-W07,7,USR_008,2477560.75,2.0602,773761.7957,-3868808.9783
6,2020-W07,8,USR_009,5578565.81,1.4049,3225821.8341,-16129109.1704
6,2020-W07,9,USR_010,7179253.39,2.0932,2427286.2492,-12136431.246
6,2020-W07,10,STK_002,7209.0,2.8022,0.0,27309266.8167
6,2020-W07,11,USR_005,503766.57,1.7884,2388644.0487,-11943220.2434
6,2020-W07,12,STK_003,13998.0,3.0823,0.0,27309266.8167
6,2020-W07,13,STK_004,2908.0,3.0968,0.0,27309266.8167
6,2020-W07,14,STK_005,16818.0,3.1833,0.0,27309266.8167
7,2020-W08,0,STK_001,7791.0,3.119,0.0,27517968.8708
7,2020-W08,1,USR_001,5543110.5,2.0373,3679259.9178,-18396299.5889
7,2020-W08,2,USR_002,15996707.82,1.8129,3094748.2755,-15473741.3776
7,2020-W08,3,USR_003,1687613.06,2.0936,3451375.1661,-17256875.8305
7,2020-W08,4,USR_004,7402762.67,1.7745,3138396.4638,-15691982.3191
7,2020-W08,5,USR_006,257143.61,1.654,2732727.8976,-13663639.4881
7,2020-W08,6,USR_007,10682344.92,1.997,2184857.8064,-10924289.0319
7,2020-W08,7,USR_008,1413620.04,1.8911,832039.0425,-4160195.2123
7,2020-W08,8,USR_009,5575943.83,1.7201,3020393.6952,-15101968.4759
7,2020-W08,9,USR_010,1145181.05,1.9125,3033170.9248,-15165854.6241
7,2020-W08,10,STK_002,7209.0,3.0835,0.0,27517968.8708
7,2020-W08,11,USR_005,2968107.15,1.8493,2350999.6811,-11754998.4055
7,2020-W08,12,STK_003,13998.0,3.1137,0.0,27517968.8708
7,2020-W08,13,STK_004,2908.0,2.786,0.0,27517968.8708
7,2020-W08,14,STK_005,16818.0,3.0696,0.0,27517968.8708
8,2020-W09,0,STK_001,7791.0,2.9766,0.0,28285300.9603
8,2020-W09,1,USR_001,11245556.56,1.629,3932687.4595,-19663437.2976
8,2020-W09,2,USR_002,13854017.53,1.9521,3067614.1346,-15338070.6732
8,2020-W09,3,USR_003,6202792.85,1.5187,3497666.5257,-17488332.6286
8,2020-W09,4,USR_004,4544219.28,1.6839,3123548.0112,-15617740.0559
8,2020-W09,5,USR_006,434309.86,1.6162,2578822.8315,-12894114.1575
8,2020-W09,6,USR_007,7442937.53,1.958,2393942.1148,-11969710.574
8,2020-W09,7,USR_008,2476806.39,1.632,849980.8607,-4249904.3034
8,2020-W09,8,USR_009,4267178.19,2.0335,2894880.4749,-14474402.3744
8,2020-W09,9,USR_010,3652520.54,1.5221,3033500.8688,-15167504.3441
8,2020-W09,10,STK_002,7209.0,3.2575,0.0,28285300.9603
8,2020-W09,11,USR_005,2514960.92,1.5137,2912657.6786,-14563288.3928
8,2020-W09,12,STK_003,13998.0,3.135,0.0,28285300.9603
8,2020-W09,13,STK_004,2908.0,3.2087,0.0,28285300.9603
8,2020-W09,14,STK_005,16818.0,3.0713,0.0,28285300.9603
9,2020-W10,0,STK_001,7791.0,2.8904,0.0,28071356.5057
9,2020-W10,1,USR_001,12813270.8,0.4622,3745600.4222,-18728002.111
9,2020-W10,2,USR_002,16609120.39,1.8061,2985366.0732,-14926830.3658
9,2020-W10,3,USR_003,6507549.29,1.7947,3322776.0699,-16613880.3494
9,2020-W10,4,USR_004,7519105.72,1.7073,3097179.5358,-15485897.6792
9,2020-W10,5,USR_006,1576412.69,1.9376,2549281.5716,-12746407.8578
9,2020-W10,6,USR_007,3592940.76,1.7416,2577163.0743,-12885815.3714
9,2020-W10,7,USR_008,2230846.38,1.9111,814529.4109,-4072647.0544
9,2020-W10,8,USR_009,5578904.22,1.0641,2767818.0565,-13839090.2826
9,2020-W10,9,USR_010,3507849.34,1.9242,2878524.3207,-14392621.6033
9,2020-W10,10,STK_002,7209.0,3.1705,0.0,28071356.5057
9,2020-W10,11,USR_005,3559806.78,1.5218,3333117.9708,-16665589.8539
9,2020-W10,12,STK_003,13998.0,2.7777,0.0,28071356.5057
9,2020-W10,13,STK_004,2908.0,2.7865,0.0,28071356.5057
9,2020-W10,14,STK_005,16818.0,2.9385,0.0,28071356.5057
10,2020-W11,0,STK_001,7791.0,3.1771,0.0,27805938.4295
10,2020-W11,1,USR_001,11292487.15,1.5483,3621626.2342,-18108131.1711
10,2020-W11,2,USR_002,14749123.11,1.8064,2944250.1283,-14721250.6417
10,2020-W11,3,USR_003,2128077.32,1.5789,3504158.4258,-17520792.1292
10,2020-W11,4,USR_004,7028998.13,1.8339,2961164.8317,-14805824.1586
10,2020-W11,5,USR_006,1291859.04,1.8611,2431004.0954,-12155020.4771
10,2020-W11,6,USR_007,3825382.12,2.0413,2460306.7137,-12301533.5683
10,2020-W11,7,USR_008,1146650.37,1.9362,847869.0474,-4239345.2369
10,2020-W11,8,USR_009,1605508.54,1.6596,2908399.2645,-14541996.3225
10,2020-W11,9,USR_010,5329481.06,1.9098,2813664.2948,-14068321.4742
10,2020-W11,10,STK_002,7209.0,2.9855,0.0,27805938.4295
10,2020-W11,11,USR_005,780317.97,1.7545,3313495.3936,-16567476.9678
10,2020-W11,12,STK_003,13998.0,3.047,0.0,27805938.4295
10,2020-W11,13,STK_004,2908.0,2.992,0.0,27805938.4295
10,2020-W11,14,STK_005,16818.0,3.125,0.0,27805938.4295
11,2020-W12,0,STK_001,7791.0,2.9956,0.0,27670617.7258
11,2020-W12,1,USR_001,10909700.67,1.7939,3473880.1992,-17369400.9958
11,2020-W12,2,USR_002,13953450.45,1.7443,2842260.4546,-14211302.2729
11,2020-W12,3,USR_003,1258458.98,1.8729,3372020.0818,-16860100.4089
11,2020-W12,4,USR_004,8207109.41,1.7866,2847883.4969,-14239417.4845
11,2020-W12,5,USR_006,1452857.96,1.7878,2329119.9517,-11645599.7583
11,2020-W12,6,USR_007,5356756.56,1.8374,2401320.4799,-12006602.3993
11,2020-W12,7,USR_008,1455095.13,2.0508,816481.9802,-4082409.9008
11,2020-W12,8,USR_009,5982329.68,1.8106,3468155.6833,-17340778.4167
11,2020-W12,9,USR_010,9448815.77,1.6726,2939661.4653,-14698307.3264
11,2020-W12,10,STK_002,7209.0,2.9728,0.0,27670617.7258
11,2020-W12,11,USR_005,181903.06,1.1236,3179833.9331,-15899169.6656
11,2020-W12,12,STK_003,13998.0,2.647,0.0,27670617.7258
11,2020-W12,13,STK_004,2908.0,3.1408,0.0,27670617.7258
11,2020-W12,14,STK_005,16818.0,3.1352,0.0,27670617.7258
12,2020-W13,0,STK_001,7791.0,3.0235,0.0,27355243.5329
12,2020-W13,1,USR_001,10407222.49,1.5984,3344754.2694,-16723771.3471
12,2020-W13,2,USR_002,17196712.16,1.6304,2833176.3152,-14165881.5759
12,2020-W13,3,USR_003,2128964.98,1.2363,3243902.5508,-16219512.754
12,2020-W13,4,USR_004,8374110.0,1.1951,2736336.0324,-13681680.1622
12,2020-W13,5,USR_006,1233586.66,1.3326,2237883.375,-11189416.8752
12,2020-W13,6,USR_007,8515036.37,1.9323,2457277.7145,-12286388.5723
12,2020-W13,7,USR_008,2338395.56,1.8243,817633.8675,-4088169.3373
12,2020-W13,8,USR_009,7515250.24,1.6111,3338941.2359,-16694706.1796
12,2020-W13,9,USR_010,3571055.37,1.3851,3257938.7108,-16289693.5541
12,2020-W13,10,STK_002,7209.0,3.0034,0.0,27355243.5329
12,2020-W13,11,USR_005,1369190.84,1.8446,3087399.4614,-15436997.307
12,2020-W13,12,STK_003,13998.0,3.0131,0.0,27355243.5329
12,2020-W13,13,STK_004,2908.0,3.0848,0.0,27355243.5329
12,2020-W13,14,STK_005,16818.0,3.1255,0.0,27355243.5329
13,2020-W14,0,STK_001,7791.0,2.8962,0.0,27261309.223
13,2020-W14,1,USR_001,12917104.42,1.5171,3194075.5014,-15970377.5069
13,2020-W14,2,USR_002,17609186.33,1.6014,2827723.7833,-14138618.9167
13,2020-W14,3,USR_003,1041245.58,1.8931,3241173.4358,-16205867.179
13,2020-W14,4,USR_004,3177317.39,1.5965,3100901.0774,-15504505.3868
13,2020-W14,5,USR_006,963517.5,2.0841,2178306.9312,-10891534.6561
13,2020-W14,6,USR_007,9866775.76,1.6402,2101196.7601,-10505983.8003
13,2020-W14,7,USR_008,2155853.09,1.7189,817291.4067,-4086457.0337
13,2020-W14,8,USR_009,5071243.07,2.008,3445702.7847,-17228513.9235
13,2020-W14,9,USR_010,2422055.44,1.6942,3259040.1355,-16295200.6776
13,2020-W14,10,STK_002,7209.0,3.0897,0.0,27261309.223
13,2020-W14,11,USR_005,2288807.95,1.6986,3095897.4069,-15479487.0346
13,2020-W14,12,STK_003,13998.0,3.059,0.0,27261309.223
13,2020-W14,13,STK_004,2908.0,2.9668,0.0,27261309.223
13,2020-W14,14,STK_005,16818.0,3.0119,0.0,27261309.223
14,2020-W15,0,STK_001,7791.0,2.6933,0.0,25659778.1297
14,2020-W15,1,USR_001,13890632.84,1.9645,2040943.294,-10204716.4699
14,2020-W15,2,USR_002,15278745.12,1.9761,2009042.6535,-10045213.2676
14,2020-W15,3,USR_003,136337.34,1.8942,3263536.158,-16317680.7902
14,2020-W15,4,USR_004,7926753.0,1.6242,3167171.2837,-15835856.4184
14,2020-W15,5,USR_006,3444165.62,2.109,2192502.7778,-10962513.8888
14,2020-W15,6,USR_007,9677717.53,2.1235,2097005.8598,-10485029.2992
14,2020-W15,7,USR_008,1721675.12,1.4939,785608.171,-3928040.8551
14,2020-W15,8,USR_009,2003972.89,2.0601,3554850.6304,-17774253.1518
14,2020-W15,9,USR_010,2303184.28,1.6237,3455846.1043,-17279230.5215
14,2020-W15,10,STK_002,7209.0,2.892,0.0,25659778.1297
14,2020-W15,11,USR_005,2480556.07,1.9707,3093271.1972,-15466355.9862
14,2020-W15,12,STK_003,13998.0,2.9615,0.0,25659778.1297
14,2020-W15,13,STK_004,2908.0,3.1176,0.0,25659778.1297
14,2020-W15,14,STK_005,16818.0,3.054,0.0,25659778.1297
15,2020-W16,0,STK_001,7791.0,3.0411,0.0,25248933.7131
15,2020-W16,1,USR_001,12436958.28,2.0087,2142620.0048,-10713100.0239
15,2020-W16,2,USR_002,17465674.26,1.8318,2078565.5146,-10392827.5729
15,2020-W16,3,USR_003,1660531.43,1.5728,3294513.4455,-16472567.2277
15,2020-W16,4,USR_004,4023397.15,1.762,2677633.4098,-13388167.0489
15,2020-W16,5,USR_006,1790738.43,1.712,2218499.2088,-11092496.0442
15,2020-W16,6,USR_007,10871068.57,1.7789,1905844.4761,-9529222.3807
15,2020-W16,7,USR_008,2329934.62,2.0063,738109.6783,-3690548.3914
15,2020-W16,8,USR_009,1106462.04,1.7252,3663991.2583,-18319956.2915
15,2020-W16,9,USR_010,6478840.19,1.7915,3579803.3743,-17899016.8715
15,2020-W16,10,STK_002,7209.0,3.1694,0.0,25248933.7131
15,2020-W16,11,USR_005,1736646.5,1.9206,2949353.3425,-14746766.7126
15,2020-W16,12,STK_003,13998.0,3.1622,0.0,25248933.7131
15,2020-W16,13,STK_004,2908.0,3.1071,0.0,25248933.7131
15,2020-W16,14,STK_005,16818.0,3.0985,0.0,25248933.7131
16,2020-W17,0,STK_001,7791.0,3.1194,0.0,26145184.5854
16,2020-W17,1,USR_001,10170474.04,1.5736,2185009.2438,-10925046.219
16,2020-W17,2,USR_002,16769645.55,1.8768,1993629.2245,-9968146.1227
16,2020-W17,3,USR_003,444441.93,1.9289,3305876.0077,-16529380.0383
16,2020-W17,4,USR_004,9592142.33,1.6734,3081002.1106,-15405010.5531
16,2020-W17,5,USR_006,2570292.54,1.663,2554494.8025,-12772474.0123
16,2020-W17,6,USR_007,7530475.85,1.9409,2127762.8332,-10638814.1661
16,2020-W17,7,USR_008,1410880.62,1.6342,714331.3278,-3571656.6391
16,2020-W17,8,USR_009,1772147.75,1.9818,3561002.1597,-17805010.7986
16,2020-W17,9,USR_010,5805286.49,2.0008,3596145.6152,-17980728.0761
16,2020-W17,10,STK_002,7209.0,3.2366,0.0,26145184.5854
16,2020-W17,11,USR_005,1094119.89,1.9634,3025931.2603,-15129656.3015
16,2020-W17,12,STK_003,13998.0,3.0178,0.0,26145184.5854
16,2020-W17,13,STK_004,2908.0,3.1238,0.0,26145184.5854
16,2020-W17,14,STK_005,16818.0,3.2386,0.0,26145184.5854
17,2020-W18,0,STK_001,7791.0,2.9698,0.0,25918550.081
17,2020-W18,1,USR_001,14178601.51,1.0624,2322513.8212,-11612569.1061
17,2020-W18,2,USR_002,14609527.79,1.748,2088116.5297,-10440582.6486
17,2020-W18,3,USR_003,3170211.96,2.0403,3423914.2433,-17119571.2166
17,2020-W18,4,USR_004,9077895.05,1.7381,3018979.5031,-15094897.5153
17,2020-W18,5,USR_006,4087531.49,1.7362,2527274.492,-12636372.4602
17,2020-W18,6,USR_007,6966021.7,1.4333,2118597.2828,-10592986.4139
17,2020-W18,7,USR_008,2082854.96,2.0384,742169.4537,-3710847.2687
17,2020-W18,8,USR_009,4424645.72,1.4892,3291761.4252,-16458807.1258
17,2020-W18,9,USR_010,8490110.35,1.7518,3505962.2581,-17529811.2905
17,2020-W18,10,STK_002,7209.0,2.1706,0.0,25918550.081
17,2020-W18,11,USR_005,405661.68,0.6833,2879261.0719,-14396305.3593
17,2020-W18,12,STK_003,13998.0,2.7061,0.0,25918550.081
17,2020-W18,13,STK_004,2908.0,2.9515,0.0,25918550.081
17,2020-W18,14,STK_005,16818.0,2.9506,0.0,25918550.081
18,2020-W19,0,STK_001,7791.0,3.0937,0.0,25775423.5147
18,2020-W19,1,USR_001,6809885.52,1.7797,3159635.8236,-15798179.1181
18,2020-W19,2,USR_002,14812930.84,1.3838,1959663.3857,-9798316.9287
18,2020-W19,3,USR_003,2809624.42,1.8322,3768535.5622,-18842677.8111
18,2020-W19,4,USR_004,9592915.14,2.0466,2994607.9882,-14973039.9412
18,2020-W19,5,USR_006,3276188.4,1.831,1826095.6573,-9130478.2863
18,2020-W19,6,USR_007,9017276.2,1.7257,2195450.7199,-10977253.5994
18,2020-W19,7,USR_008,1474153.31,2.1305,737945.8473,-3689729.2367
18,2020-W19,8,USR_009,1419064.01,1.5146,3030417.4105,-15152087.0527
18,2020-W19,9,USR_010,7653138.74,1.7284,3187518.5774,-15937592.8868
18,2020-W19,10,STK_002,7209.0,2.967,0.0,25775423.5147
18,2020-W19,11,USR_005,1802195.13,2.0725,2915552.5425,-14577762.7127
18,2020-W19,12,STK_003,13998.0,2.9629,0.0,25775423.5147
18,2020-W19,13,STK_004,2908.0,3.1795,0.0,25775423.5147
18,2020-W19,14,STK_005,16818.0,3.0122,0.0,25775423.5147
19,2020-W20,0,STK_001,7791.0,2.9906,0.0,25502331.3816
19,2020-W20,1,USR_001,7621449.57,1.5811,3142249.7218,-15711248.609
19,2020-W20,2,USR_002,15456975.34,2.041,1924262.2443,-9621311.2215
19,2020-W20,3,USR_003,1355669.91,1.9749,3041282.2769,-15206411.3846
19,2020-W20,4,USR_004,9347389.2,1.9232,2972264.3621,-14861321.8103
19,2020-W20,5,USR_006,1306588.11,1.8005,1853927.4413,-9269637.2064
19,2020-W20,6,USR_007,8241266.71,2.0061,2090425.0389,-10452125.1944
19,2020-W20,7,USR_008,2477271.38,1.3426,766533.4249,-3832667.1244
19,2020-W20,8,USR_009,652333.19,1.9455,3063673.6526,-15318368.2631
19,2020-W20,9,USR_010,903356.16,1.9402,3798116.9063,-18990584.5314
19,2020-W20,10,STK_002,7209.0,3.0435,0.0,25502331.3816
19,2020-W20,11,USR_005,889826.64,1.6735,2849596.3126,-14247981.5632
19,2020-W20,12,STK_003,13998.0,3.2719,0.0,25502331.3816
19,2020-W20,13,STK_004,2908.0,2.9832,0.0,25502331.3816
19,2020-W20,14,STK_005,16818.0,2.8967,0.0,25502331.3816
20,2020-W21,0,STK_001,7791.0,3.1269,0.0,26633044.0473
20,2020-W21,1,USR_001,13322446.54,1.6044,3408728.8954,-17043644.4771
20,2020-W21,2,USR_002,13647652.6,1.9879,1873557.0546,-9367785.2731
20,2020-W21,3,USR_003,2970147.22,1.6688,2765463.5717,-13827317.8586
20,2020-W21,4,USR_004,3616268.2,1.7386,3360643.2699,-16803216.3494
20,2020-W21,5,USR_006,5499368.75,1.8992,2143227.0414,-10716135.2071
20,2020-W21,6,USR_007,11096321.62,1.6807,2242994.0869,-11214970.4345
20,2020-W21,7,USR_008,2177492.74,1.9298,709900.7549,-3549503.7744
20,2020-W21,8,USR_009,567991.67,1.9275,3064801.905,-15324009.525
20,2020-W21,9,USR_010,10159709.43,1.8452,4224457.2434,-21122286.2169
20,2020-W21,10,STK_002,7209.0,3.1753,0.0,26633044.0473
20,2020-W21,11,USR_005,1759097.66,1.6467,2839270.224,-14196351.1202
20,2020-W21,12,STK_003,13998.0,2.9038,0.0,26633044.0473
20,2020-W21,13,STK_004,2908.0,3.1354,0.0,26633044.0473
20,2020-W21,14,STK_005,16818.0,3.1836,0.0,26633044.0473
21,2020-W22,0,STK_001,7791.0,3.1493,0.0,25238727.6185
21,2020-W22,1,USR_001,12696912.33,1.9707,3081198.9374,-15405994.6871
21,2020-W22,2,USR_002,13742050.34,1.6335,1786145.3891,-8930726.9456
21,2020-W22,3,USR_003,1509622.26,1.9648,2453582.5584,-12267912.7918
21,2020-W22,4,USR_004,3424821.65,1.7935,3278049.1629,-16390245.8143
21,2020-W22,5,USR_006,5370026.64,1.7381,2126308.8903,-10631544.4515
21,2020-W22,6,USR_007,11095393.05,1.6077,2036145.0867,-8144580.3468
21,2020-W22,7,USR_008,1622010.67,1.7308,663228.8203,-3316144.1013
21,2020-W22,8,USR_009,3361848.27,1.5437,3266149.8607,-16330749.3034
21,2020-W22,9,USR_010,11962735.54,1.9788,4114111.1555,-20570555.7775
21,2020-W22,10,STK_002,7209.0,2.7788,0.0,25238727.6185
21,2020-W22,11,USR_005,2501144.56,1.815,2433807.7573,-12169038.7866
21,2020-W22,12,STK_003,13998.0,2.9628,0.0,25238727.6185
21,2020-W22,13,STK_004,2908.0,2.8977,0.0,23202582.5318
21,2020-W22,14,STK_005,16818.0,2.9926,0.0,25238727.6185
22,2020-W23,0,STK_001,7791.0,3.1245,0.0,24733912.5684
22,2020-W23,1,USR_001,14180554.95,1.4619,3078222.8309,-15391114.1547
22,2020-W23,2,USR_002,14895509.37,1.9623,1640568.807,-8202844.0352
22,2020-W23,3,USR_003,864720.42,1.9474,2464807.5125,-12324037.5624
22,2020-W23,4,USR_004,9594340.07,2.0835,3602040.0426,-18010200.213
22,2020-W23,5,USR_006,2981981.51,1.7202,2199209.8235,-10996049.1176
22,2020-W23,6,USR_007,7726699.16,1.6661,1963785.2118,-9818926.0592
22,2020-W23,7,USR_008,902381.77,1.7497,684788.6866,-3423943.433
22,2020-W23,8,USR_009,4241281.28,2.0482,3254095.0,-16270475.0001
22,2020-W23,9,USR_010,13395647.51,1.7355,4102969.6984,-20514848.4921
22,2020-W23,10,STK_002,7209.0,2.946,0.0,24733912.5684
22,2020-W23,11,USR_005,1369273.21,1.9346,1743424.955,-8717124.7748
22,2020-W23,12,STK_003,13998.0,3.0647,0.0,24733912.5684
22,2020-W23,13,STK_004,2908.0,3.2418,0.0,24733912.5684
22,2020-W23,14,STK_005,16818.0,2.915,0.0,24733912.5684
23,2020-W24,0,STK_001,7791.0,3.0513,0.0,24563088.7945
23,2020-W24,1,USR_001,11541402.98,1.9985,3137518.6737,-15687593.3684
23,2020-W24,2,USR_002,14540969.42,1.9883,1565928.4702,-7829642.3512
23,2020-W24,3,USR_003,457579.28,1.8394,2244881.8531,-11224409.2654
23,2020-W24,4,USR_004,5113941.39,1.8981,3808431.2818,-19042156.4089
23,2020-W24,5,USR_006,5927736.8,2.0146,2319981.8101,-11599909.0503
23,2020-W24,6,USR_007,10589284.53,1.4818,2076784.5957,-10383922.9785
23,2020-W24,7,USR_008,1922598.47,1.9657,682245.3556,-3411226.7781
23,2020-W24,8,USR_009,4302079.5,2.1256,3056554.8278,-15282774.139
23,2020-W24,9,USR_010,12655667.0,2.0751,4049435.2963,-20247176.4813
23,2020-W24,10,STK_002,7209.0,3.0624,0.0,24563088.7945
23,2020-W24,11,USR_005,2536327.42,1.8166,1621326.6303,-8106633.1517
23,2020-W24,12,STK_003,13998.0,3.0799,0.0,24563088.7945
23,2020-W24,13,STK_004,2908.0,2.931,0.0,24563088.7945
