t_idx,node_idx,net_flux_q,velocity_v,acceleration_a,inertia_M,viscosity_C,external_force_F
3,4,5268.6600,885.3000,1740.8100,5063.1875,0.0016,8814048.8640
3,5,9418.6100,277.8600,-232.0700,7914.7075,0.0006,-1836766.0059
3,6,60152.5100,-9027.3000,-20760.8400,58549.3650,0.0001,-1215533999.9472
3,7,-108604.3800,16159.1700,36855.1200,105990.8900,0.0001,3906306970.9492
3,8,10719.9200,-41763.4900,-11344.0000,58158.5650,0.0001,-659750763.7263
4,0,6558.0400,18887.5800,31238.5800,14856.0100,0.0001,464080658.2925
4,1,-28495.1900,-6009.4900,-22691.3200,24716.1160,0.0001,-560841297.8172
4,2,51665.1200,13170.3200,-14959.8800,31437.2640,0.0001,-470297696.0132
4,3,18462.5400,-902.5800,-1910.0100,18849.9360,0.0006,-36003566.7735
4,4,4127.4400,-1141.2200,-2026.5200,4876.0380,0.0014,-9881390.1326
4,5,8170.7400,-1247.8700,-1525.7300,7965.9140,0.0006,-12153834.6546
4,6,59169.0300,-983.4800,8043.8200,58673.2980,0.0001,471957447.7899
4,7,-107278.3300,1326.0500,-14833.1200,106248.3780,0.0001,-1575994940.5812
4,8,-12379.3900,-23099.3100,18664.1800,49002.7300,0.0001,914595771.7561
5,0,6735.1500,177.1100,-18710.4700,13502.5333,0.0001,-252638744.8432
5,1,-18561.2800,9933.9100,15943.4000,23690.3100,0.0001,377704089.2776
5,2,41554.4700,-10110.6500,-23280.9700,33123.4650,0.0001,-771146395.5922
5,3,16572.9400,-1889.6000,-987.0200,18470.4367,0.0006,-18230691.5192
5,4,6434.0600,2306.6200,3447.8400,5135.7083,0.0009,17707102.6223
5,5,7344.0500,-826.6900,421.1800,7862.2700,0.0006,3311430.4081
5,6,51189.7400,-7979.2900,-6995.8100,57426.0383,0.0001,-401741654.2328
5,7,-93887.4100,13390.9200,12064.8700,104188.2167,0.0001,1257017290.5745
5,8,-17381.7200,-5002.3300,18096.9800,43732.5617,0.0001,791427293.5077
6,0,-19039.8200,-25774.9700,-25952.0800,14293.5743,0.0001,-370947984.9136
6,1,-736.9900,17824.2900,7890.3800,20411.2643,0.0001,161052632.8564
6,2,61477.9900,19923.5200,30034.1700,37174.1114,0.0001,1116493583.5655
6,3,19409.6200,2836.6800,4726.2800,18604.6057,0.0005,87930577.3168
6,4,3108.3300,-3325.7300,-5632.3500,4846.0829,0.0006,-27294836.8268
6,5,9100.3800,1756.3300,2583.0200,8039.1429,0.0006,20765267.8240
6,6,41534.2500,-9655.4900,-1676.2000,55155.7829,0.0001,-92452124.4002
6,7,-73808.0900,20079.3200,6688.4000,99848.1986,0.0001,667824692.6710
6,8,-41045.6700,-23663.9500,-18661.6200,43348.7200,0.0001,-808957341.7559
7,0,20318.1600,39357.9800,65132.9500,11619.9486,0.0000,756841531.2059
7,1,4762.8200,5499.8100,-12324.4800,19893.7629,0.0001,-245180282.0399
7,2,8691.7000,-52786.2900,-72709.8100,34031.1057,0.0000,-2474395232.4812
7,3,17785.0500,-1624.5700,-4461.2500,18165.0086,0.0005,-81038645.2811
7,4,2415.9300,-692.4000,2633.3300,4425.2357,0.0006,11653105.5371
7,5,8183.2600,-917.1200,-2673.4500,8569.8014,0.0006,-22910936.1482
7,6,31552.0300,-9982.2200,-326.7300,52889.0914,0.0001,-17280453.9777
7,7,-56962.7700,16845.3200,-3234.0000,95624.5900,0.0001,-309249922.9916
7,8,-36746.1800,4299.4900,27963.4400,36237.0271,0.0001,1013311934.5678
8,0,-26601.7400,-46919.9000,-86277.8800,13086.2729,0.0000,-1129055880.9412
8,1,22681.4500,17918.6300,12418.8200,19555.8514,0.0001,242860600.3714
8,2,19581.7000,10890.0000,63676.2900,33118.6257,0.0000,2108871215.7767
8,3,19010.5900,1225.5400,2850.1100,18423.3643,0.0006,52508615.5391
8,4,4301.9800,1886.0500,2578.4500,4291.3943,0.0006,11065146.6340
8,5,8531.9300,348.6700,1265.7900,8555.6743,0.0010,10829687.3125
8,6,20713.0000,-10839.0300,-856.8100,47641.4814,0.0001,-40819699.1342
8,7,-36956.7100,20006.0600,3160.7400,86037.3200,0.0001,271941600.2768
8,8,-31262.2000,5483.9800,1184.4900,28859.7843,0.0001,34184126.2151
9,0,4848.9500,31450.6900,78370.5900,13775.9143,0.0000,1079626531.4432
9,1,6461.1900,-16220.2600,-34138.8900,14883.5171,0.0001,-508106755.8789
9,2,-13818.0000,-33399.7000,-44289.7000,33611.9686,0.0000,-1488664005.6404
9,3,15919.9900,-3090.6000,-4316.1400,18075.1214,0.0005,-78014756.1974
9,4,5719.9100,1417.9300,-468.1200,4482.3300,0.0005,-2098267.5579
9,5,10802.9000,2270.9700,1922.3000,8793.1243,0.0008,16903024.6156
9,6,25004.7100,4291.7100,15130.7400,41330.7529,0.0002,625364876.2965
9,7,-46039.3900,-9082.6800,-29088.7400,74791.0114,0.0001,-2175576286.6743
9,8,-8900.2600,22361.9400,16877.9600,22633.6200,0.0000,382009334.1190
10,0,17705.2100,12856.2600,-18594.4300,14543.8671,0.0000,-270434919.0704
10,1,599.3800,-5861.8100,10358.4500,11756.9000,0.0001,121783260.3206
10,2,-44179.0100,-30361.0100,3038.6900,34423.9986,0.0000,104603859.0396
10,3,17618.5200,1698.5300,4789.1300,17825.6071,0.0005,85369150.7768
10,4,4734.5000,-985.4100,-2403.3400,4406.0214,0.0005,-10589168.0651
10,5,11360.3400,557.4400,-1713.5300,9070.5143,0.0008,-15542597.9036
10,6,31327.6900,6322.9800,2031.2700,37212.9214,0.0001,75589491.8532
10,7,-56484.0100,-10444.6200,-1361.9400,67345.2443,0.0001,-91720182.8466
10,8,17317.3800,26217.6400,3855.7000,23576.1143,0.0001,90902425.2828
11,0,-14201.7900,-31907.0000,-44763.2600,15635.8314,0.0000,-699910788.5983
11,1,-5073.0700,-5672.4500,189.3600,8410.8829,0.0001,1592684.3077
11,2,-15668.7200,28510.2900,58871.3000,29281.6557,0.0000,1723849139.0598
11,3,17976.6200,358.1000,-1340.4300,17756.1900,0.0005,-23800929.5836
11,4,6472.3200,1737.8200,2723.2300,4741.0043,0.0005,12910846.0091
11,5,9363.5500,-1996.7900,-2554.2300,9240.9157,0.0007,-23603425.5577
11,6,44288.7100,12961.0200,6638.0400,35087.1614,0.0001,232909982.4872
11,7,-79019.5400,-22535.5300,-12090.9100,63308.2743,0.0001,-765454648.0294
11,8,35861.9200,18544.5400,-7673.1000,26930.7614,0.0001,-206642424.3714
12,0,6949.0300,21150.8200,53057.8200,15666.3857,0.0000,831224273.9463
12,1,-20561.8000,-15488.7300,-9816.2800,8696.6714,0.0001,-85368962.9755
12,2,-2267.8000,13400.9200,-15109.3700,23669.2743,0.0000,-357627822.3588
12,3,18003.4000,26.7800,-331.3200,17960.5414,0.0005,-5950686.5718
12,4,4689.3100,-1783.0100,-3520.8300,4491.7543,0.0005,-15814704.2079
12,5,8264.3400,-1099.2100,897.5800,9372.3857,0.0007,8412465.2080
12,6,54267.6600,9978.9500,-2982.0700,35526.8643,0.0001,-105943595.1328
12,7,-96852.0700,-17832.5300,4703.0000,63731.7971,0.0001,299730640.9341
12,8,27507.9300,-8353.9900,-26898.5300,28377.3629,0.0001,-763309346.6379
13,0,17294.0200,10344.9900,-10805.8300,15416.9857,0.0000,-166593326.3959
13,1,-21984.3800,-1422.5800,14066.1500,11732.0129,0.0001,165024252.5220
13,2,-11769.9700,-9502.1700,-22903.0900,16568.1286,0.0000,-379461340.1497
13,3,18800.3000,796.9000,770.1200,17873.4957,0.0006,13764737.0266
13,4,5346.4300,657.1200,2440.1300,4811.4829,0.0007,11740644.1476
13,5,8018.6800,-245.6600,853.5500,9217.8571,0.0008,7867901.7728
13,6,54730.9200,463.2600,-9515.6900,37412.1029,0.0001,-356001972.9829
13,7,-98180.0600,-1327.9900,16504.5400,67213.5071,0.0001,1109328017.0922
13,8,27744.0600,236.1300,8590.1200,26477.1329,0.0001,227441748.5188
14,0,-19627.4800,-36921.5000,-47266.4900,15318.3171,0.0000,-724043085.3042
14,1,-31447.4100,-9463.0300,-8040.4500,15544.0971,0.0001,-124981536.7603
14,2,48374.9500,60144.9200,69647.0900,22237.1643,0.0000,1548753784.3061
14,3,17196.2600,-1604.0400,-2400.9400,17789.3829,0.0006,-42711241.8995
14,4,5332.8500,-13.5800,-670.7000,5228.1857,0.0008,-3506544.1690
14,5,7760.9000,-257.7800,-12.1200,9157.5200,0.0008,-110989.3491
14,6,65922.5000,11191.5800,10728.3200,42322.1700,0.0001,454045784.3346
14,7,-121902.2600,-23722.2000,-22394.2100,76490.5771,0.0001,-1712946049.2480
14,8,28389.6900,645.6300,409.5000,25283.3486,0.0001,10353531.2933
15,0,17601.0100,37228.4900,74149.9900,14032.4986,0.0000,1040509630.1128
15,1,-26460.4900,4986.9200,14449.9500,16083.9600,0.0001,232412418.5165
15,2,45834.0100,-2540.9400,-62685.8600,25987.4943,0.0000,-1629048428.6276
15,3,19800.8000,2604.5400,4208.5800,17902.2700,0.0006,75343136.9304
15,4,5227.6500,-105.2000,-91.6200,5360.4243,0.0009,-491122.1634
15,5,4262.8000,-3498.1000,-3240.3200,8547.6443,0.0006,-27697104.7798
15,6,60846.2000,-5076.3000,-16267.8800,48055.4843,0.0002,-781760852.5563
15,7,-110380.6700,11521.5900,35243.7900,86979.7143,0.0001,3065494785.5376
15,8,-16731.3100,-45121.0000,-45766.6300,23207.5071,0.0000,-1062129394.6171
16,0,-19305.6300,-36906.6400,-74135.1300,16097.7386,0.0000,-1193407942.9848
16,1,-24073.2800,2387.2100,-2599.7100,18599.9729,0.0002,-48354535.0690
16,2,61797.2500,15963.2400,18504.1800,32841.6729,0.0000,607708226.6430
16,3,16338.8300,-3461.9700,-6066.5100,17962.1043,0.0005,-108967287.1035
16,4,3764.7500,-1462.9000,-1357.7000,5081.1157,0.0009,-6898632.0808
16,5,6683.4500,2420.6500,5918.7500,7959.1514,0.0006,47108228.9054
16,6,58133.5500,-2712.6500,2363.6500,52788.1757,0.0002,124772771.1190
16,7,-107091.8600,3288.8100,-8232.7800,95701.4957,0.0001,-787889359.6255
16,8,3752.9400,20484.2500,65605.2500,22472.1757,0.0000,1474292706.6913
17,0,-14626.0500,4679.5800,41586.2200,15657.8586,0.0000,651151151.4464
17,1,-6671.0700,17402.2100,15015.0000,19467.3571,0.0001,292302369.2534
17,2,54110.5400,-7686.7100,-23649.9500,34260.4629,0.0000,-810258233.8854
17,3,19467.3800,3128.5500,6590.5200,18226.2271,0.0005,120120315.9866
17,4,4265.3200,500.5700,1963.4700,5014.0900,0.0009,9845015.7337
17,5,4850.7300,-1832.7200,-4253.3700,7029.2071,0.0006,-29897819.8504
17,6,46695.5000,-11438.0500,-8725.4000,54983.5771,0.0001,-479753705.3252
17,7,-85372.1100,21719.7500,18430.9400,99828.3671,0.0001,1839930646.4310
17,8,-22720.2400,-26473.1800,-46957.4300,23244.0129,0.0000,-1091479107.8701
18,0,21385.2000,36011.2500,31331.6700,16684.0600,0.0000,522739463.4309
18,1,-10054.4700,-3383.4000,-20785.6100,20178.9857,0.0001,-419432527.5978
18,2,21168.9700,-32941.5700,-25254.8600,35046.2129,0.0000,-885087200.4579
18,3,17730.0400,-1737.3400,-4865.8900,18191.0014,0.0004,-88515412.7207
18,4,6746.9900,2481.6700,1981.1000,5053.3286,0.0008,10011151.1157
18,5,6608.1600,1757.4300,3590.1500,6635.5800,0.0005,23822728.4708
18,6,39017.7400,-7677.7600,3760.2900,54230.5814,0.0001,203922712.0760
18,7,-70198.9300,15173.1800,-6546.5700,98568.2800,0.0001,-645284143.8308
18,8,-32403.7000,-9683.4600,16789.7200,22749.9814,0.0001,381965817.6937
19,0,3765.9800,-17619.2200,-53630.4700,16229.3386,0.0000,-870387055.9845
19,1,5661.7000,15716.1700,19099.5700,18050.4000,0.0001,344754880.0469
19,2,12833.2300,-8335.7400,24605.8300,36555.5600,0.0000,899479894.6075
19,3,15361.8500,-2368.1900,-630.8500,17813.6371,0.0004,-11237733.9898
19,4,5750.6100,-996.3800,-3478.0500,5204.9429,0.0008,-18103052.3453
19,5,10668.2200,4060.0600,2302.6300,6978.9914,0.0004,16070036.7247
19,6,27730.5000,-11287.2400,-3609.4800,50439.5586,0.0001,-182060579.4142
19,7,-51155.8500,19043.0800,3869.9000,92040.2486,0.0001,356186559.2587
19,8,-30616.2400,1787.4600,11470.9200,23194.0257,0.0001,266056813.5364
20,0,-5717.4700,-9483.4500,8135.7700,14575.5457,0.0000,118583287.2252
20,1,22474.9300,16813.2300,1097.0600,18120.4786,0.0001,19879253.9253
20,2,2257.5800,-10575.6500,-2239.9100,35196.6471,0.0000,-78837322.2907
20,3,16142.3900,780.5400,3148.7300,17433.9357,0.0004,54894756.7308
20,4,5361.3300,-389.2800,607.1000,5207.0714,0.0008,3161212.7337
20,5,6590.3500,-4077.8700,-8137.9300,6774.9443,0.0003,-55134023.7747
20,6,16611.0300,-11119.4700,167.7700,44993.8600,0.0001,7548618.4056
20,7,-31977.4800,19178.3700,135.2900,82582.7371,0.0001,11172619.8127
20,8,-31742.6600,-1126.4200,-2913.8800,23765.2543,0.0001,-69249099.2149
21,0,-5855.6300,-138.1600,9345.2900,12608.1386,0.0000,117826711.3047
21,1,3813.1500,-18661.7800,-35475.0100,14172.7271,0.0001,-502777638.6474
21,2,4701.1400,2443.5600,13019.2100,28957.5314,0.0001,377004182.9281
21,3,13430.2300,-2712.1600,-3492.7000,16895.9314,0.0004,-59012420.7933
21,4,4271.7600,-1089.5700,-700.2900,5055.4871,0.0008,-3540307.9713
21,5,5321.1800,-1269.1700,2808.7000,6426.4129,0.0003,18049865.3525
21,6,26437.3200,9826.2900,20945.7600,39353.1200,0.0001,824281008.1653
21,7,-48003.3000,-16025.8200,-35204.1900,72025.7429,0.0001,-2535607937.7408
21,8,-4115.8500,27626.8100,28753.2300,20297.5629,0.0000,583620494.4463
22,0,17444.9300,23300.5600,23438.7200,12585.8414,0.0000,294996014.2327
22,1,5989.7600,2176.6100,20838.3900,11248.3371,0.0001,234397236.4119
22,2,-35165.4300,-39866.5700,-42310.1300,27433.4486,0.0001,-1160712777.6348
22,3,17755.0500,4324.8200,7036.9800,16603.6814,0.0004,116839775.6619
22,4,3847.9400,-423.8200,665.7500,4858.3857,0.0008,3234469.9479
22,5,7849.1500,2527.9700,3797.1400,6938.7486,0.0004,26347400.6818
22,6,30513.5300,4076.2100,-5750.0800,35019.8814,0.0001,-201367119.2847
22,7,-55784.4700,-7781.1700,8244.6500,64226.2857,0.0001,529523245.9508
22,8,7549.5400,11665.3900,-15961.4200,18985.8814,0.0001,-303041626.8672
23,0,-3769.9000,-21214.8300,-44515.3900,10366.4514,0.0001,-461466629.3436
23,1,-3614.0000,-9603.7600,-11780.3700,8325.5829,0.0001,-98078447.2475
23,2,4163.1900,39328.6200,79195.1900,19200.0114,0.0000,1520548554.7345
23,3,0.0000,-17755.0500,-22079.8700,14269.5629,0.0001,-315070095.4596
23,4,0.0000,-3847.9400,-3424.1200,4320.5643,0.0006,-14794132.7674
23,5,3038.3900,-4810.7600,-7338.7300,6418.0257,0.0003,-47100159.3846
23,6,25596.3500,-4917.1800,-8993.3900,30371.7100,0.0001,-273144633.6265
23,7,-46407.8200,9376.6500,17157.8200,55557.1371,0.0001,953239359.4975
23,8,20993.7900,13444.2500,1778.8600,21448.8600,0.0001,38154519.9296
