t_idx,src_idx,tgt_idx,value
16,2,7,18121.09
16,2,8,7490.48
16,2,3,1774.6999999999998
16,1,4,6238.98
16,5,6,11801.73
17,0,1,11671.35
17,6,2,32800.01
17,2,0,22974.09
17,2,3,1633.8899999999999
17,1,4,6144.4
17,5,6,11093.59
18,0,1,12500.49
18,6,2,30690.63
18,2,0,14161.91
18,2,3,1060.02
18,1,4,5202.58
18,5,6,8903.460000000001
19,0,1,10311.77
19,6,2,16575.44
19,2,3,2178.88
19,1,4,7327.3
19,5,6,12670.880000000001
20,0,1,10481.84
20,6,2,14346.43
20,2,3,2019.33
20,1,4,3924.65
20,5,6,7438.2
21,0,1,12297.13
21,6,2,12944.94
21,2,0,34305.33
21,2,7,15053.21
21,2,8,5835.45
21,2,3,3825.4700000000003
21,1,4,5451.08
21,5,6,10327.53
22,0,1,14628.41
22,6,2,21767.78
22,2,0,12968.06
22,2,3,3103.83
22,1,4,4746.0599999999995
22,5,6,9677.33
23,0,1,13386.04
23,6,2,13725.07
23,2,0,12072.13
23,2,3,209.52
23,1,4,6407.61
23,5,6,12874.15
24,0,1,12256.3
24,6,2,12418.43
24,2,3,3017.38
24,1,4,7404.33
24,5,6,13851.29
25,0,1,11082.72
25,6,2,13011.03
25,2,7,17528.98
25,2,8,8158.86
25,2,3,2219.49
25,1,4,9283.33
25,5,6,16292.35
26,0,1,12570.3
26,6,2,11968.85
26,2,3,2723.06
26,1,4,9947.55
26,5,6,18851.74
27,0,1,12294.83
27,6,2,14262.810000000001
27,2,3,2826.3
27,1,4,12190.539999999999
27,5,6,21892.62
28,0,1,11065.69
28,6,2,7179.1
28,2,0,22153.190000000002
28,2,3,1241.3200000000002
28,1,4,12977.92
28,5,6,23253.74
29,0,1,12360.03
29,6,2,12218.18
29,2,7,18718.17
29,2,8,5004.1
29,2,3,2312.2
29,1,4,14217.0
29,5,6,23767.7
30,0,1,12191.7
30,6,2,10130.49
30,2,0,25886.53
30,2,3,1274.33
30,1,4,14954.52
30,5,6,27157.38
31,0,1,10985.41
31,6,2,7310.91
31,2,0,24940.18
31,2,3,3069.42
31,1,4,14036.9
31,5,6,26129.54
32,0,1,11029.59
32,6,2,13342.62
32,2,0,37123.729999999996
32,2,3,4478.1
32,1,4,16019.5
32,5,6,29600.19
33,0,1,10119.29
33,6,2,12185.19
33,2,0,11082.72
33,2,3,2036.7199999999998
33,1,4,14749.52
33,5,6,26516.96
34,0,1,10968.68
34,6,2,19413.16
34,2,7,19397.2
34,2,8,6558.49
34,2,3,1603.49
34,1,4,12954.72
34,5,6,24978.2
35,0,1,12444.94
35,6,2,14322.04
35,2,0,12294.83
35,2,3,1571.26
35,1,4,14081.44
35,5,6,25172.15
36,0,1,9700.81
36,6,2,22432.01
36,2,0,12360.03
36,2,3,3811.0600000000004
36,1,4,12679.529999999999
36,5,6,24036.72
37,0,1,12095.53
37,6,2,26763.94
37,2,3,1681.64
37,1,4,12654.94
37,5,6,23199.93
38,0,1,12471.58
38,6,2,26441.15
38,2,0,11065.69
38,2,7,16363.27
38,2,8,5676.01
38,2,3,2750.76
38,1,4,9674.45
38,5,6,17213.02
39,0,1,12808.13
39,6,2,14193.91
39,2,3,4448.650000000001
39,1,4,10966.65
39,5,6,19655.41
40,0,1,8770.66
40,6,2,28915.56
40,2,0,23221.29
40,2,3,630.75
40,1,4,8171.6
40,5,6,15770.76
41,0,1,14085.31
41,6,2,29012.09
41,2,3,1954.08
41,1,4,6405.5
41,5,6,11695.39
42,0,1,12223.0
42,6,2,22688.27
42,2,0,31654.9
42,2,7,17114.26
42,2,8,3595.86
42,2,3,1306.42
42,1,4,6940.81
42,5,6,11563.76
43,0,1,9781.63
43,6,2,31684.28
43,2,3,4294.67
43,1,4,5075.82
43,5,6,8388.71
44,0,1,13559.86
44,6,2,26393.26
44,2,0,10119.29
44,2,3,2556.94
44,1,4,6391.66
44,5,6,11485.97
45,0,1,9979.31
45,6,2,28726.05
45,2,3,1638.22
45,1,4,5350.28
45,5,6,10111.47
46,0,1,12402.89
46,6,2,15403.44
46,2,0,12444.94
46,2,3,1261.5
46,1,4,6434.92
46,5,6,11545.44
47,0,1,12736.46
47,6,2,20437.47
47,2,0,12471.58
47,2,7,20469.12
47,2,8,5217.23
47,2,3,3598.0
47,1,4,6867.93
47,5,6,11398.75
48,0,1,10724.22
48,6,2,22934.61
48,2,0,8770.66
48,2,3,973.71
48,1,4,7362.88
48,5,6,14106.31
49,0,1,9358.79
49,6,2,10172.06
49,2,0,12095.53
49,2,3,298.40999999999997
49,1,4,9313.539999999999
49,5,6,16788.28
50,0,1,11709.51
50,6,2,13300.84
50,2,0,9979.31
50,2,3,2085.1
50,1,4,10518.74
50,5,6,18710.32
51,0,1,14085.75
51,6,2,6279.59
51,2,0,12808.13
51,2,7,20158.28
51,2,8,4755.59
51,2,3,1165.21
51,1,4,7082.1
51,5,6,12935.18
