src_idx,src_label,tgt_idx,tgt_label,optimal_lag,max_correlation
3,03_USR_002,6,06_USR_005,1,0.3185
3,03_USR_002,7,07_USR_006,3,0.5916
3,03_USR_002,8,08_USR_007,2,0.0855
3,03_USR_002,9,09_USR_008,2,0.0827
3,03_USR_002,10,10_USR_009,1,0.1603
3,03_USR_002,11,11_USR_010,1,0.1401
4,04_USR_003,0,00_ACC_Input_From_Outside,3,0.0763
4,04_USR_003,1,01_ACC_Output_To_Outside,2,0.216
4,04_USR_003,2,02_USR_001,3,0.2256
4,04_USR_003,3,03_USR_002,3,0.1867
4,04_USR_003,4,04_USR_003,0,1.0
4,04_USR_003,5,05_USR_004,2,0.0098
4,04_USR_003,6,06_USR_005,2,0.0854
4,04_USR_003,7,07_USR_006,2,0.2463
4,04_USR_003,8,08_USR_007,3,0.1897
4,04_USR_003,9,09_USR_008,1,0.3204
4,04_USR_003,10,10_USR_009,1,0.0691
4,04_USR_003,11,11_USR_010,2,0.1432
5,05_USR_004,0,00_ACC_Input_From_Outside,3,0.2368
5,05_USR_004,1,01_ACC_Output_To_Outside,3,0.2903
5,05_USR_004,2,02_USR_001,3,0.06
5,05_USR_004,3,03_USR_002,1,0.1583
5,05_USR_004,4,04_USR_003,3,0.0515
5,05_USR_004,5,05_USR_004,0,1.0
5,05_USR_004,6,06_USR_005,0,0.2818
5,05_USR_004,7,07_USR_006,2,0.3717
5,05_USR_004,8,08_USR_007,0,0.1341
5,05_USR_004,9,09_USR_008,3,0.0532
5,05_USR_004,10,10_USR_009,2,0.2961
5,05_USR_004,11,11_USR_010,2,0.0345
6,06_USR_005,0,00_ACC_Input_From_Outside,1,0.0201
6,06_USR_005,1,01_ACC_Output_To_Outside,1,0.3149
6,06_USR_005,2,02_USR_001,0,0.0705
6,06_USR_005,3,03_USR_002,1,0.2006
6,06_USR_005,4,04_USR_003,3,0.0969
6,06_USR_005,5,05_USR_004,3,0.3111
6,06_USR_005,6,06_USR_005,0,1.0
6,06_USR_005,7,07_USR_006,2,0.3481
6,06_USR_005,8,08_USR_007,0,0.3039
6,06_USR_005,9,09_USR_008,0,0.2487
6,06_USR_005,10,10_USR_009,0,0.4635
6,06_USR_005,11,11_USR_010,2,0.1646
7,07_USR_006,0,00_ACC_Input_From_Outside,3,0.4171
7,07_USR_006,1,01_ACC_Output_To_Outside,1,0.2765
7,07_USR_006,2,02_USR_001,1,0.1104
7,07_USR_006,3,03_USR_002,1,0.1936
7,07_USR_006,4,04_USR_003,3,0.1415
7,07_USR_006,5,05_USR_004,0,0.1871
7,07_USR_006,6,06_USR_005,2,0.3669
7,07_USR_006,7,07_USR_006,0,1.0
7,07_USR_006,8,08_USR_007,0,0.482
7,07_USR_006,9,09_USR_008,0,0.0156
7,07_USR_006,10,10_USR_009,2,0.4297
7,07_USR_006,11,11_USR_010,2,0.1679
8,08_USR_007,0,00_ACC_Input_From_Outside,0,0.0809
8,08_USR_007,1,01_ACC_Output_To_Outside,1,0.2321
8,08_USR_007,2,02_USR_001,0,0.3387
8,08_USR_007,3,03_USR_002,1,0.601
8,08_USR_007,4,04_USR_003,2,0.2582
8,08_USR_007,5,05_USR_004,3,0.3162
8,08_USR_007,6,06_USR_005,0,0.3039
8,08_USR_007,7,07_USR_006,0,0.482
8,08_USR_007,8,08_USR_007,0,1.0
8,08_USR_007,9,09_USR_008,0,0.246
8,08_USR_007,10,10_USR_009,2,0.3859
8,08_USR_007,11,11_USR_010,3,0.0998
9,09_USR_008,0,00_ACC_Input_From_Outside,1,0.011
9,09_USR_008,1,01_ACC_Output_To_Outside,1,0.4579
9,09_USR_008,2,02_USR_001,2,0.415
9,09_USR_008,3,03_USR_002,1,0.2247
9,09_USR_008,4,04_USR_003,1,0.1962
9,09_USR_008,5,05_USR_004,0,-0.0281
9,09_USR_008,6,06_USR_005,2,0.292
9,09_USR_008,7,07_USR_006,2,0.0749
9,09_USR_008,8,08_USR_007,0,0.246
9,09_USR_008,9,09_USR_008,0,1.0
9,09_USR_008,10,10_USR_009,2,0.4013
9,09_USR_008,11,11_USR_010,2,0.1403
10,10_USR_009,0,00_ACC_Input_From_Outside,3,0.3334
10,10_USR_009,1,01_ACC_Output_To_Outside,1,0.2967
10,10_USR_009,2,02_USR_001,0,0.417
10,10_USR_009,3,03_USR_002,3,0.0754
10,10_USR_009,4,04_USR_003,1,0.4115
10,10_USR_009,5,05_USR_004,2,0.0455
10,10_USR_009,6,06_USR_005,0,0.4635
10,10_USR_009,7,07_USR_006,0,0.3314
10,10_USR_009,8,08_USR_007,0,0.2209
10,10_USR_009,9,09_USR_008,0,0.3815
10,10_USR_009,10,10_USR_009,0,1.0
10,10_USR_009,11,11_USR_010,3,0.2009
11,11_USR_010,0,00_ACC_Input_From_Outside,0,0.1809
11,11_USR_010,1,01_ACC_Output_To_Outside,2,0.3785
11,11_USR_010,2,02_USR_001,1,0.2458
11,11_USR_010,3,03_USR_002,2,0.3401
11,11_USR_010,4,04_USR_003,2,0.1942
11,11_USR_010,5,05_USR_004,1,0.3297
11,11_USR_010,6,06_USR_005,1,0.5267
11,11_USR_010,7,07_USR_006,3,0.3639
11,11_USR_010,8,08_USR_007,1,0.6909
11,11_USR_010,9,09_USR_008,1,0.0925
11,11_USR_010,10,10_USR_009,3,0.3721
11,11_USR_010,11,11_USR_010,0,1.0
