t_idx,time_label,node_idx,node_label,account_category,local_internal_energy_u,local_entropy_s,local_temperature_t,local_grad_t
5,2020-06,10,10_USR_009,Unknown,2434015.73,0.02,943428.0078,1852512.2566
5,2020-06,11,11_USR_010,Unknown,2106239.25,0.3436,1146040.5799,17634718.8827
6,2020-07,0,00_ACC_Input_From_Outside,Unknown,669657251.4,2.963,2063242.9087,9260288.7876
6,2020-07,1,01_ACC_Output_To_Outside,Unknown,3696391.8,0.0,441147.3284,20716542.0328
6,2020-07,2,02_USR_001,Unknown,389765693.03,0.0,14332018.4639,-26159646.6908
6,2020-07,3,03_USR_002,Unknown,170195442.58,0.0381,6685910.4568,-6595763.5738
6,2020-07,4,04_USR_003,Unknown,24552752.48,0.1798,14426086.9939,-100757081.3356
6,2020-07,5,05_USR_004,Unknown,93872978.93,0.1399,3217401.0224,121092.4081
6,2020-07,6,06_USR_005,Unknown,2093442.18,0.1663,698497.3423,17353888.8841
6,2020-07,7,07_USR_006,Unknown,1548114.73,0.9999,617671.1031,17853717.6157
6,2020-07,8,08_USR_007,Unknown,290241.46,0.0996,764705.0833,17089057.9202
6,2020-07,9,09_USR_008,Unknown,1046769.42,0.0002,374894.3481,18582047.8808
6,2020-07,10,10_USR_009,Unknown,2714311.89,0.0104,1063842.643,16515202.996
6,2020-07,11,11_USR_010,Unknown,3886.16,0.9832,1228692.6167,16020653.0748
7,2020-08,0,00_ACC_Input_From_Outside,Unknown,668909133.46,2.9495,1779724.561,589478.1143
7,2020-08,1,01_ACC_Output_To_Outside,Unknown,4095359.36,0.0,470038.8438,10656184.0149
7,2020-08,2,02_USR_001,Unknown,389734980.32,0.0,5837280.2309,-9424797.0571
7,2020-08,3,03_USR_002,Unknown,170310986.93,0.0,5122963.1698,-4591194.9369
7,2020-08,4,04_USR_003,Unknown,15186181.71,0.2747,8527931.1678,-45932413.6838
7,2020-08,5,05_USR_004,Unknown,101161609.57,0.0001,5028610.387,-18032200.2204
7,2020-08,6,06_USR_005,Unknown,1517340.66,0.2176,497341.6767,13816938.2529
7,2020-08,7,07_USR_006,Unknown,1293773.55,0.8005,539337.2635,13648955.9055
7,2020-08,8,08_USR_007,Unknown,1051.56,0.0042,880818.6807,12693810.0738
7,2020-08,9,09_USR_008,Unknown,1087596.09,0.0,255500.2673,1738762.8702
7,2020-08,10,10_USR_009,Unknown,2978523.73,0.2999,351116.143,14401840.3876
7,2020-08,11,11_USR_010,Unknown,3160739.12,0.1258,1342917.1702,10434636.2789
8,2020-09,0,00_ACC_Input_From_Outside,Unknown,667941828.62,2.8757,1200024.9773,2794977.4169
8,2020-09,1,01_ACC_Output_To_Outside,Unknown,4335124.43,0.0,293826.2495,10044567.2393
8,2020-09,2,02_USR_001,Unknown,389897440.41,0.0,125371.1374,5461823.1967
8,2020-09,3,03_USR_002,Unknown,162454038.74,0.0494,6440575.7209,-15378793.2055
8,2020-09,4,04_USR_003,Unknown,18033880.22,0.4398,4545573.0691,-16477518.9708
8,2020-09,5,05_USR_004,Unknown,98757332.95,0.1588,4344085.3821,-22156018.1344
8,2020-09,6,06_USR_005,Unknown,2982396.4,0.4603,587647.598,8032919.2861
8,2020-09,7,07_USR_006,Unknown,4514024.5,0.2966,1266236.8925,5318562.1081
8,2020-09,8,08_USR_007,Unknown,4519610.85,0.1357,1789377.3187,3226000.4032
8,2020-09,9,09_USR_008,Unknown,2012229.79,0.1893,500049.9461,8383309.8937
8,2020-09,10,10_USR_009,Unknown,3554098.5,1.003,413519.6544,8729431.0604
8,2020-09,11,11_USR_010,Unknown,435270.65,0.0804,1272398.9676,2020739.7063
9,2020-10,0,00_ACC_Input_From_Outside,Unknown,666312080.74,2.9653,1250723.8441,23821745.8649
9,2020-10,1,01_ACC_Output_To_Outside,Unknown,5438730.92,0.0,646286.5956,28657243.8533
9,2020-10,2,02_USR_001,Unknown,389965174.15,0.691,94228.3462,5363748.5228
9,2020-10,3,03_USR_002,Unknown,230397169.55,0.0,27354776.3369,-51832510.5028
9,2020-10,4,04_USR_003,Unknown,22930953.54,0.0674,3749423.1218,7350977.5992
9,2020-10,5,05_USR_004,Unknown,32775868.91,1.0779,28334808.0681,-189195733.1519
9,2020-10,6,06_USR_005,Unknown,68368.06,1.1593,1059496.6034,29743255.216
9,2020-10,7,07_USR_006,Unknown,1538835.74,1.2562,1326254.5032,28676223.6169
9,2020-10,8,08_USR_007,Unknown,3199402.68,0.3587,1917423.2839,26311548.4939
9,2020-10,9,09_USR_008,Unknown,2081032.49,0.3623,490540.3789,32019080.1142
9,2020-10,10,10_USR_009,Unknown,3587337.91,0.2293,374188.268,32484488.5576
9,2020-10,11,11_USR_010,Unknown,1142321.37,0.0848,1210628.8973,26599931.8159
10,2020-11,0,00_ACC_Input_From_Outside,Unknown,664441712.1,2.6533,1696381.9541,22682052.2487
10,2020-11,1,01_ACC_Output_To_Outside,Unknown,5483420.92,0.0,628857.0307,31067746.5634
10,2020-11,2,02_USR_001,Unknown,389991989.49,0.0,99900.7771,1596481.177
10,2020-11,3,03_USR_002,Unknown,218284766.53,0.013,29425344.0959,-78427197.3548
10,2020-11,4,04_USR_003,Unknown,34871560.72,0.0927,7523595.948,10934865.923
10,2020-11,5,05_USR_004,Unknown,27501754.82,0.0804,34970426.4025,-196493481.9705
10,2020-11,6,06_USR_005,Unknown,1856899.74,0.0,1040383.3354,41069254.2984
10,2020-11,7,07_USR_006,Unknown,4105823.8,0.0186,1456569.2126,38992984.4851
10,2020-11,8,08_USR_007,Unknown,3468909.42,0.5109,1688054.04,38067045.1754
10,2020-11,9,09_USR_008,Unknown,2797503.03,0.8565,607266.571,42368604.5918
10,2020-11,10,10_USR_009,Unknown,5428819.78,0.0,922382.5118,7375212.8786
10,2020-11,11,11_USR_010,Unknown,1204115.71,0.0,1013207.3378,40766431.9841
11,2020-12,0,00_ACC_Input_From_Outside,Unknown,661997731.52,2.9226,2212522.786,13476259.5892
11,2020-12,1,01_ACC_Output_To_Outside,Unknown,6672392.54,0.0,826775.5905,24562237.153
11,2020-12,2,02_USR_001,Unknown,389935364.15,0.0,35160.1033,10433378.9012
11,2020-12,3,03_USR_002,Unknown,218493944.41,0.0,26412888.7198,-49786479.063
11,2020-12,4,04_USR_003,Unknown,35275554.1,0.0008,7499560.8345,-25819494.0279
11,2020-12,5,05_USR_004,Unknown,32756855.47,0.0001,29413439.4908,-193666122.547
11,2020-12,6,06_USR_005,Unknown,1912487.0,0.1052,1045995.9429,35768314.9303
11,2020-12,7,07_USR_006,Unknown,716325.91,0.0152,1623952.2895,33456489.5439
11,2020-12,8,08_USR_007,Unknown,3586840.88,0.1008,497093.6151,37963924.2414
11,2020-12,9,09_USR_008,Unknown,3110918.84,0.1048,467756.0061,38081274.6774
11,2020-12,10,10_USR_009,Unknown,3820337.89,0.2858,775367.921,36850827.0177
11,2020-12,11,11_USR_010,Unknown,1158523.35,0.0618,318227.2795,38679389.5838
12,2021-01,0,00_ACC_Input_From_Outside,Unknown,659690560.96,2.9648,2497823.133,-9553484.5721
12,2021-01,1,01_ACC_Output_To_Outside,Unknown,6696432.09,0.0,611931.2632,5037170.332
12,2021-01,2,02_USR_001,Unknown,390258170.95,0.0,128869.6173,9267529.2108
12,2021-01,3,03_USR_002,Unknown,218916082.22,0.0,5128553.3849,-7290062.0041
12,2021-01,4,04_USR_003,Unknown,29838460.98,0.146,4985843.7544,-32273022.1218
12,2021-01,5,05_USR_004,Unknown,31710259.5,0.0656,2170471.1753,-7077378.5412
12,2021-01,6,06_USR_005,Unknown,2781491.77,0.0293,986591.0423,6319705.1566
12,2021-01,7,07_USR_006,Unknown,5713646.28,0.0,1995964.5713,3666244.3488
12,2021-01,8,08_USR_007,Unknown,3770977.55,0.0,207439.6556,9031819.0959
12,2021-01,9,09_USR_008,Unknown,2663613.67,0.0534,373299.0177,8772873.2551
12,2021-01,10,10_USR_009,Unknown,4157430.72,1.5309,710968.7928,7422194.1548
12,2021-01,11,11_USR_010,Unknown,3240149.37,1.0495,897414.4102,6676411.6852
13,2021-02,0,00_ACC_Input_From_Outside,Unknown,658374567.61,2.901,2312181.2172,-13108332.5898
13,2021-02,1,01_ACC_Output_To_Outside,Unknown,7133769.45,0.0,613056.4004,484665.9447
13,2021-02,2,02_USR_001,Unknown,390340193.99,0.0,171414.0785,2582409.4606
13,2021-02,3,03_USR_002,Unknown,220139273.63,0.7338,718636.6114,4409819.736
13,2021-02,4,04_USR_003,Unknown,35191771.33,0.0023,2288896.7229,-11023238.8726
13,2021-02,5,05_USR_004,Unknown,29164481.05,0.0633,2070231.8411,-9055254.9362
13,2021-02,6,06_USR_005,Unknown,2930574.47,0.14,488916.8404,5328698.82
13,2021-02,7,07_USR_006,Unknown,3306159.87,0.0859,1806060.857,60122.7535
13,2021-02,8,08_USR_007,Unknown,3717721.4,0.3029,117508.6771,6814331.4733
13,2021-02,9,09_USR_008,Unknown,2836442.77,0.3328,162588.6412,6634011.6169
13,2021-02,10,10_USR_009,Unknown,2992276.61,0.1753,876687.2273,3777617.2726
13,2021-02,11,11_USR_010,Unknown,3310043.88,0.2455,1047304.2152,3095149.321
14,2021-03,0,00_ACC_Input_From_Outside,Unknown,655729102.64,2.9629,2266185.3434,-7095390.604
14,2021-03,1,01_ACC_Output_To_Outside,Unknown,8133859.37,0.0,591976.1845,6298282.6675
14,2021-03,2,02_USR_001,Unknown,377686086.02,0.0304,5411234.8517,-6605559.8708
14,2021-03,3,03_USR_002,Unknown,220408171.88,0.935,804068.1885,7215940.1188
14,2021-03,4,04_USR_003,Unknown,35078883.69,0.0003,2314902.6154,-4615546.0482
14,2021-03,5,05_USR_004,Unknown,46551262.95,0.0,6769983.1563,-47580853.6476
14,2021-03,6,06_USR_005,Unknown,3082447.14,0.2994,453895.8588,10127463.8644
14,2021-03,7,07_USR_006,Unknown,1922097.87,0.3144,1857784.2081,4511910.4673
14,2021-03,8,08_USR_007,Unknown,2587031.06,0.6044,483068.4381,10010773.5474
14,2021-03,9,09_USR_008,Unknown,3041312.0,0.1858,175848.2066,11239654.4734
14,2021-03,10,10_USR_009,Unknown,1799662.36,0.5707,909032.1483,8306918.7065
14,2021-03,11,11_USR_010,Unknown,3417359.08,0.1604,939160.2436,8186406.3254
15,2021-04,0,00_ACC_Input_From_Outside,Unknown,654496134.01,2.9344,2061067.7693,-5958629.7708
15,2021-04,1,01_ACC_Output_To_Outside,Unknown,9530318.95,0.0,1089211.4292,1816220.9504
15,2021-04,2,02_USR_001,Unknown,377796959.74,0.0,6279019.1264,-7602590.4889
15,2021-04,3,03_USR_002,Unknown,220138871.65,0.9315,578930.6853,11223706.5303
15,2021-04,4,04_USR_003,Unknown,35210177.91,0.3821,2304962.3811,-3864524.6706
15,2021-04,5,05_USR_004,Unknown,46458916.27,0.0477,8084187.6917,-59922814.4606
15,2021-04,6,06_USR_005,Unknown,2060333.05,0.376,391948.0463,11971637.0863
15,2021-04,7,07_USR_006,Unknown,1966607.66,0.0111,1539564.4158,7381171.6084
15,2021-04,8,08_USR_007,Unknown,3733592.93,0.353,499954.9849,11539609.3318
15,2021-04,9,09_USR_008,Unknown,3047472.39,0.0713,159376.9697,12901921.3926
15,2021-04,10,10_USR_009,Unknown,1640792.78,0.0058,1016249.2034,9474432.4576
15,2021-04,11,11_USR_010,Unknown,3357098.72,0.0674,64868.9522,11039860.0336
16,2021-05,0,00_ACC_Input_From_Outside,Unknown,651505546.49,2.8649,2468886.8336,-8377470.6111
16,2021-05,1,01_ACC_Output_To_Outside,Unknown,10106609.77,0.0,1166066.1305,2045095.0138
16,2021-05,2,02_USR_001,Unknown,377944604.48,0.0,5426847.2489,-7218741.5338
16,2021-05,3,03_USR_002,Unknown,217238326.29,0.1284,1299553.0232,7162546.1029
16,2021-05,4,04_USR_003,Unknown,35619747.83,0.3456,205208.1284,9379485.3613
16,2021-05,5,05_USR_004,Unknown,45905382.66,0.955,7426252.2086,-46394567.4237
16,2021-05,6,06_USR_005,Unknown,733090.26,0.2593,933243.3591,7533439.8648
16,2021-05,7,07_USR_006,Unknown,5522627.06,0.4817,1462741.8623,6672979.5859
16,2021-05,8,08_USR_007,Unknown,4758801.73,0.461,768310.0714,8193173.0156
16,2021-05,9,09_USR_008,Unknown,4559216.67,0.2698,691190.0118,8501653.254
16,2021-05,10,10_USR_009,Unknown,1660429.3,0.5192,562786.9008,2151800.3902
16,2021-05,11,11_USR_010,Unknown,3882893.52,0.0968,228951.5803,10350606.98
17,2021-06,0,00_ACC_Input_From_Outside,Unknown,649900949.87,2.9528,2317866.263,-11767512.9739
17,2021-06,1,01_ACC_Output_To_Outside,Unknown,11337526.02,0.0,1151590.9327,-2437310.3313
17,2021-06,2,02_USR_001,Unknown,377898146.66,0.0,99464.3724,3270528.4509
17,2021-06,3,03_USR_002,Unknown,217322515.2,0.0,1499871.5703,469714.0552
17,2021-06,4,04_USR_003,Unknown,35603660.09,0.0848,238222.1942,3833103.8338
17,2021-06,5,05_USR_004,Unknown,45818876.07,0.6376,324578.0054,3188085.4801
17,2021-06,6,06_USR_005,Unknown,849964.68,0.0151,961392.1397,186688.8364
17,2021-06,7,07_USR_006,Unknown,7219217.15,0.6645,2293180.9593,-5140466.442
17,2021-06,8,08_USR_007,Unknown,4840215.71,0.7772,914819.9389,372977.6399
17,2021-06,9,09_USR_008,Unknown,2981679.89,0.5952,665486.2057,1370312.5726
17,2021-06,10,10_USR_009,Unknown,1672072.22,0.4325,62452.0747,3782449.0966
17,2021-06,11,11_USR_010,Unknown,3992452.5,0.044,278749.8694,2871429.7817
18,2021-07,0,00_ACC_Input_From_Outside,Unknown,648215456.19,2.9445,2314985.9383,-11032030.9772
18,2021-07,1,01_ACC_Output_To_Outside,Unknown,12314079.87,0.0,1080774.3128,-1158337.9726
18,2021-07,2,02_USR_001,Unknown,378522165.48,0.2944,283184.5305,2883413.8734
18,2021-07,3,03_USR_002,Unknown,217350236.16,0.0,1228360.0596,939040.1318
18,2021-07,4,04_USR_003,Unknown,34797447.07,0.4795,337207.2138,6025283.1413
18,2021-07,5,05_USR_004,Unknown,40400309.88,0.0939,2463444.3819,-10930591.5201
18,2021-07,6,06_USR_005,Unknown,4107047.68,0.0736,1356038.4342,772258.1098
18,2021-07,7,07_USR_006,Unknown,6048568.48,1.2216,1959321.2342,-1640873.0902
18,2021-07,8,08_USR_007,Unknown,4921166.22,0.0242,482541.5027,4266245.8361
18,2021-07,9,09_USR_008,Unknown,4212508.31,0.0594,696902.7772,3408800.7378
18,2021-07,10,10_USR_009,Unknown,4382075.95,0.0494,1179714.3107,1477554.6042
18,2021-07,11,11_USR_010,Unknown,4166214.77,0.1602,301793.6803,4989237.1257
19,2021-08,0,00_ACC_Input_From_Outside,Unknown,647445044.47,2.8483,1568299.1513,-8002478.5885
19,2021-08,1,01_ACC_Output_To_Outside,Unknown,13307165.87,0.0,1184562.0702,-4932581.9397
19,2021-08,2,02_USR_001,Unknown,378398726.38,0.0,273539.1303,2380478.3669
19,2021-08,3,03_USR_002,Unknown,217294589.99,0.0,41398.9438,3076898.9266
19,2021-08,4,04_USR_003,Unknown,34646005.64,0.0165,448234.5364,2601861.0764
19,2021-08,5,05_USR_004,Unknown,43185228.18,0.0028,2260603.9127,-11147016.3046
19,2021-08,6,06_USR_005,Unknown,2354121.33,0.3916,1368594.5738,-12678.6245
19,2021-08,7,07_USR_006,Unknown,6130843.64,0.0304,616781.167,3163121.6333
19,2021-08,8,08_USR_007,Unknown,4830759.22,0.0539,57545.7318,5231516.7432
19,2021-08,9,09_USR_008,Unknown,3160238.63,0.4885,671754.3188,2774682.3952
19,2021-08,10,10_USR_009,Unknown,4446980.52,0.1923,1374336.4908,-35646.2927
19,2021-08,11,11_USR_010,Unknown,4237572.19,0.1425,139964.2655,4901842.6084
20,2021-09,0,00_ACC_Input_From_Outside,Unknown,646471436.54,2.8141,1255412.6094,-5936851.9918
20,2021-09,1,01_ACC_Output_To_Outside,Unknown,13662839.09,0.0,907334.4928,-2512542.0861
20,2021-09,2,02_USR_001,Unknown,378574430.55,0.0,267649.5199,3013875.7789
20,2021-09,3,03_USR_002,Unknown,217351173.09,0.9864,23276.2821,4631053.7031
20,2021-09,4,04_USR_003,Unknown,34497142.71,0.694,427692.9081,2390931.5314
20,2021-09,5,05_USR_004,Unknown,45303300.49,0.2233,2133718.821,-12582717.2788
20,2021-09,6,06_USR_005,Unknown,298054.75,0.1696,1478687.5341,-1190591.3052
20,2021-09,7,07_USR_006,Unknown,6153996.2,0.3553,481410.1114,2798518.3859
20,2021-09,8,08_USR_007,Unknown,4936510.67,0.15,47108.5028,2449114.502
20,2021-09,9,09_USR_008,Unknown,3292711.53,0.1389,475289.9884,2822998.8778
20,2021-09,10,10_USR_009,Unknown,4579362.72,0.032,1213394.8775,-129420.6787
20,2021-09,11,11_USR_010,Unknown,4316317.72,0.4172,119632.0675,4245630.5615
21,2021-10,0,00_ACC_Input_From_Outside,Unknown,644988890.23,2.5758,1204792.9352,-6892216.975
21,2021-10,1,01_ACC_Output_To_Outside,Unknown,14272830.1,0.0,710333.2659,-2936539.6206
21,2021-10,2,02_USR_001,Unknown,378848859.6,0.0,164601.9957,1585922.2097
21,2021-10,3,03_USR_002,Unknown,217258093.56,0.0,39358.1856,1836409.8299
21,2021-10,4,04_USR_003,Unknown,34506505.0,0.0225,122339.8842,3434727.1892
21,2021-10,5,05_USR_004,Unknown,45295747.52,0.0065,2010922.9192,-7748974.6051
21,2021-10,6,06_USR_005,Unknown,221916.68,0.0,1609637.4645,-2390160.8535
21,2021-10,7,07_USR_006,Unknown,6493800.9,0.2896,170267.6866,1526663.0254
21,2021-10,8,08_USR_007,Unknown,5019570.14,0.5229,67000.0082,3780388.9717
21,2021-10,9,09_USR_008,Unknown,3292791.62,0.0445,420884.1703,2663396.6093
21,2021-10,10,10_USR_009,Unknown,4580299.49,0.0732,85778.4635,3668713.7297
21,2021-10,11,11_USR_010,Unknown,4657971.22,0.0591,188598.532,1471670.4894
22,2021-11,0,00_ACC_Input_From_Outside,Unknown,644245526.93,2.8926,1248066.6221,-8279107.0708
22,2021-11,1,01_ACC_Output_To_Outside,Unknown,15315870.03,0.0,761841.3493,-4389304.8884
22,2021-11,2,02_USR_001,Unknown,378723693.14,0.0,168142.8955,1673622.1802
22,2021-11,3,03_USR_002,Unknown,217305117.8,0.0,33204.517,1943498.9373
22,2021-11,4,04_USR_003,Unknown,34397378.79,0.0421,88524.3374,892000.5111
22,2021-11,5,05_USR_004,Unknown,45407492.26,0.0157,932147.3762,-4932428.8028
22,2021-11,6,06_USR_005,Unknown,118410.66,0.0,929411.4788,153820.911
22,2021-11,7,07_USR_006,Unknown,6478697.36,0.0333,172192.1925,2425478.77
22,2021-11,8,08_USR_007,Unknown,5077139.23,0.2531,92711.08,2659735.365
22,2021-11,9,09_USR_008,Unknown,3253706.47,0.0734,54143.7044,2814004.8674
22,2021-11,10,10_USR_009,Unknown,4458592.68,0.0891,63655.6481,2775957.0924
22,2021-11,11,11_USR_010,Unknown,4655650.71,0.2375,191964.3894,2262722.1273
23,2021-12,0,00_ACC_Input_From_Outside,Unknown,643367984.85,2.9214,1138365.9587,11421523.5773
23,2021-12,1,01_ACC_Output_To_Outside,Unknown,15315870.03,0.0,707680.0213,0.0
23,2021-12,2,02_USR_001,Unknown,378819997.54,0.0,107141.253,993947.5999
23,2021-12,3,03_USR_002,Unknown,263112063.39,0.0,19835156.4316,-18818846.0306
23,2021-12,4,04_USR_003,Unknown,34339427.98,0.1701,69864.1472,19849839.394
23,2021-12,5,05_USR_004,Unknown,189828.74,0.1313,19713100.874,-117660868.2363
23,2021-12,6,06_USR_005,Unknown,264020.19,0.0,67507.2649,20716452.3029
23,2021-12,7,07_USR_006,Unknown,6533424.81,0.037,151998.6457,20465335.0429
23,2021-12,8,08_USR_007,Unknown,5219214.89,0.6894,103063.8949,20612139.2951
23,2021-12,9,09_USR_008,Unknown,3397829.15,0.7388,53562.4599,20760643.6002
23,2021-12,10,10_USR_009,Unknown,4529431.47,0.1783,49685.0374,20772275.8676
23,2021-12,11,11_USR_010,Unknown,4727840.5,0.0,160336.2594,887557.587
