t_idx,time_label,src_idx,src_label,tgt_idx,tgt_label,coherence,phase_shift
10,2020-11,0,00_ACC_Input_From_Outside,8,08_USR_007,1.0,2.1501
11,2020-12,0,00_ACC_Input_From_Outside,8,08_USR_007,1.0,0.963
12,2021-01,0,00_ACC_Input_From_Outside,8,08_USR_007,1.0,2.1456
13,2021-02,0,00_ACC_Input_From_Outside,8,08_USR_007,1.0,-0.7278
14,2021-03,0,00_ACC_Input_From_Outside,8,08_USR_007,1.0,-0.6237
15,2021-04,0,00_ACC_Input_From_Outside,8,08_USR_007,1.0,0.2518
16,2021-05,0,00_ACC_Input_From_Outside,8,08_USR_007,1.0,0.3802
17,2021-06,0,00_ACC_Input_From_Outside,8,08_USR_007,1.0,1.4422
18,2021-07,0,00_ACC_Input_From_Outside,8,08_USR_007,1.0,-0.3267
19,2021-08,0,00_ACC_Input_From_Outside,8,08_USR_007,1.0,-0.4046
20,2021-09,0,00_ACC_Input_From_Outside,8,08_USR_007,1.0,1.1315
3,2020-04,0,00_ACC_Input_From_Outside,9,09_USR_008,1.0,1.518
4,2020-05,0,00_ACC_Input_From_Outside,9,09_USR_008,1.0,1.7203
5,2020-06,0,00_ACC_Input_From_Outside,9,09_USR_008,1.0,-1.6381
6,2020-07,0,00_ACC_Input_From_Outside,9,09_USR_008,1.0,-0.5069
7,2020-08,0,00_ACC_Input_From_Outside,9,09_USR_008,1.0,1.0304
8,2020-09,0,00_ACC_Input_From_Outside,9,09_USR_008,1.0,0.5772
9,2020-10,0,00_ACC_Input_From_Outside,9,09_USR_008,1.0,0.3009
10,2020-11,0,00_ACC_Input_From_Outside,9,09_USR_008,1.0,0.2826
11,2020-12,0,00_ACC_Input_From_Outside,9,09_USR_008,1.0,-0.6233
12,2021-01,0,00_ACC_Input_From_Outside,9,09_USR_008,1.0,-0.1301
13,2021-02,0,00_ACC_Input_From_Outside,9,09_USR_008,1.0,2.7462
14,2021-03,0,00_ACC_Input_From_Outside,9,09_USR_008,1.0,-3.0508
15,2021-04,0,00_ACC_Input_From_Outside,9,09_USR_008,1.0,-0.5257
16,2021-05,0,00_ACC_Input_From_Outside,9,09_USR_008,1.0,-0.6228
17,2021-06,0,00_ACC_Input_From_Outside,9,09_USR_008,1.0,-0.392
18,2021-07,0,00_ACC_Input_From_Outside,9,09_USR_008,1.0,-0.2081
19,2021-08,0,00_ACC_Input_From_Outside,9,09_USR_008,1.0,-0.3461
20,2021-09,0,00_ACC_Input_From_Outside,9,09_USR_008,1.0,2.6816
3,2020-04,0,00_ACC_Input_From_Outside,10,10_USR_009,1.0,2.0413
4,2020-05,0,00_ACC_Input_From_Outside,10,10_USR_009,1.0,1.7585
5,2020-06,0,00_ACC_Input_From_Outside,10,10_USR_009,1.0,-1.7098
6,2020-07,0,00_ACC_Input_From_Outside,10,10_USR_009,1.0,-1.1839
7,2020-08,0,00_ACC_Input_From_Outside,10,10_USR_009,1.0,-1.9682
8,2020-09,0,00_ACC_Input_From_Outside,10,10_USR_009,1.0,1.4486
9,2020-10,0,00_ACC_Input_From_Outside,10,10_USR_009,1.0,2.9066
10,2020-11,0,00_ACC_Input_From_Outside,10,10_USR_009,1.0,-0.2862
11,2020-12,0,00_ACC_Input_From_Outside,10,10_USR_009,1.0,0.7765
12,2021-01,0,00_ACC_Input_From_Outside,10,10_USR_009,1.0,2.7143
13,2021-02,0,00_ACC_Input_From_Outside,10,10_USR_009,1.0,0.2587
14,2021-03,0,00_ACC_Input_From_Outside,10,10_USR_009,1.0,0.354
15,2021-04,0,00_ACC_Input_From_Outside,10,10_USR_009,1.0,3.0523
16,2021-05,0,00_ACC_Input_From_Outside,10,10_USR_009,1.0,-2.9033
17,2021-06,0,00_ACC_Input_From_Outside,10,10_USR_009,1.0,-1.8718
18,2021-07,0,00_ACC_Input_From_Outside,10,10_USR_009,1.0,-0.155
19,2021-08,0,00_ACC_Input_From_Outside,10,10_USR_009,1.0,0.9027
20,2021-09,0,00_ACC_Input_From_Outside,10,10_USR_009,1.0,-0.3029
3,2020-04,0,00_ACC_Input_From_Outside,11,11_USR_010,1.0,1.9509
4,2020-05,0,00_ACC_Input_From_Outside,11,11_USR_010,1.0,0.3604
5,2020-06,0,00_ACC_Input_From_Outside,11,11_USR_010,1.0,0.1413
6,2020-07,0,00_ACC_Input_From_Outside,11,11_USR_010,1.0,-0.9572
7,2020-08,0,00_ACC_Input_From_Outside,11,11_USR_010,1.0,-1.2673
8,2020-09,0,00_ACC_Input_From_Outside,11,11_USR_010,1.0,1.5131
9,2020-10,0,00_ACC_Input_From_Outside,11,11_USR_010,1.0,1.87
10,2020-11,0,00_ACC_Input_From_Outside,11,11_USR_010,1.0,-2.8805
11,2020-12,0,00_ACC_Input_From_Outside,11,11_USR_010,1.0,-1.1386
12,2021-01,0,00_ACC_Input_From_Outside,11,11_USR_010,1.0,-0.2009
13,2021-02,0,00_ACC_Input_From_Outside,11,11_USR_010,1.0,2.9891
14,2021-03,0,00_ACC_Input_From_Outside,11,11_USR_010,1.0,-0.1078
15,2021-04,0,00_ACC_Input_From_Outside,11,11_USR_010,1.0,-0.295
16,2021-05,0,00_ACC_Input_From_Outside,11,11_USR_010,1.0,-0.1915
17,2021-06,0,00_ACC_Input_From_Outside,11,11_USR_010,1.0,-0.0867
18,2021-07,0,00_ACC_Input_From_Outside,11,11_USR_010,1.0,0.0447
19,2021-08,0,00_ACC_Input_From_Outside,11,11_USR_010,1.0,-0.1258
20,2021-09,0,00_ACC_Input_From_Outside,11,11_USR_010,1.0,-0.3594
3,2020-04,1,01_ACC_Output_To_Outside,0,00_ACC_Input_From_Outside,1.0,-2.4095
4,2020-05,1,01_ACC_Output_To_Outside,0,00_ACC_Input_From_Outside,1.0,2.4014
5,2020-06,1,01_ACC_Output_To_Outside,0,00_ACC_Input_From_Outside,1.0,-0.1683
6,2020-07,1,01_ACC_Output_To_Outside,0,00_ACC_Input_From_Outside,1.0,-1.8328
7,2020-08,1,01_ACC_Output_To_Outside,0,00_ACC_Input_From_Outside,1.0,1.3402
8,2020-09,1,01_ACC_Output_To_Outside,0,00_ACC_Input_From_Outside,1.0,0.3492
9,2020-10,1,01_ACC_Output_To_Outside,0,00_ACC_Input_From_Outside,1.0,-0.9161
10,2020-11,1,01_ACC_Output_To_Outside,0,00_ACC_Input_From_Outside,1.0,1.4823
11,2020-12,1,01_ACC_Output_To_Outside,0,00_ACC_Input_From_Outside,1.0,-0.4495
12,2021-01,1,01_ACC_Output_To_Outside,0,00_ACC_Input_From_Outside,1.0,-2.1412
13,2021-02,1,01_ACC_Output_To_Outside,0,00_ACC_Input_From_Outside,1.0,0.3747
14,2021-03,1,01_ACC_Output_To_Outside,0,00_ACC_Input_From_Outside,1.0,0.8144
15,2021-04,1,01_ACC_Output_To_Outside,0,00_ACC_Input_From_Outside,1.0,-1.5133
16,2021-05,1,01_ACC_Output_To_Outside,0,00_ACC_Input_From_Outside,1.0,1.1605
17,2021-06,1,01_ACC_Output_To_Outside,0,00_ACC_Input_From_Outside,1.0,0.7036
18,2021-07,1,01_ACC_Output_To_Outside,0,00_ACC_Input_From_Outside,1.0,0.3944
19,2021-08,1,01_ACC_Output_To_Outside,0,00_ACC_Input_From_Outside,1.0,0.512
20,2021-09,1,01_ACC_Output_To_Outside,0,00_ACC_Input_From_Outside,1.0,-3.1408
3,2020-04,1,01_ACC_Output_To_Outside,1,01_ACC_Output_To_Outside,1.0,-0.0
4,2020-05,1,01_ACC_Output_To_Outside,1,01_ACC_Output_To_Outside,1.0,-0.0
5,2020-06,1,01_ACC_Output_To_Outside,1,01_ACC_Output_To_Outside,1.0,-0.0
6,2020-07,1,01_ACC_Output_To_Outside,1,01_ACC_Output_To_Outside,1.0,0.0
7,2020-08,1,01_ACC_Output_To_Outside,1,01_ACC_Output_To_Outside,1.0,0.0
8,2020-09,1,01_ACC_Output_To_Outside,1,01_ACC_Output_To_Outside,1.0,0.0
9,2020-10,1,01_ACC_Output_To_Outside,1,01_ACC_Output_To_Outside,1.0,-0.0
10,2020-11,1,01_ACC_Output_To_Outside,1,01_ACC_Output_To_Outside,1.0,-0.0
11,2020-12,1,01_ACC_Output_To_Outside,1,01_ACC_Output_To_Outside,1.0,0.0
12,2021-01,1,01_ACC_Output_To_Outside,1,01_ACC_Output_To_Outside,1.0,0.0
13,2021-02,1,01_ACC_Output_To_Outside,1,01_ACC_Output_To_Outside,1.0,-0.0
14,2021-03,1,01_ACC_Output_To_Outside,1,01_ACC_Output_To_Outside,1.0,-0.0
15,2021-04,1,01_ACC_Output_To_Outside,1,01_ACC_Output_To_Outside,1.0,-0.0
16,2021-05,1,01_ACC_Output_To_Outside,1,01_ACC_Output_To_Outside,1.0,0.0
17,2021-06,1,01_ACC_Output_To_Outside,1,01_ACC_Output_To_Outside,1.0,0.0
18,2021-07,1,01_ACC_Output_To_Outside,1,01_ACC_Output_To_Outside,1.0,-0.0
19,2021-08,1,01_ACC_Output_To_Outside,1,01_ACC_Output_To_Outside,1.0,-0.0
20,2021-09,1,01_ACC_Output_To_Outside,1,01_ACC_Output_To_Outside,1.0,-0.0
3,2020-04,1,01_ACC_Output_To_Outside,2,02_USR_001,1.0,-2.0353
4,2020-05,1,01_ACC_Output_To_Outside,2,02_USR_001,1.0,-3.0501
5,2020-06,1,01_ACC_Output_To_Outside,2,02_USR_001,1.0,1.1513
6,2020-07,1,01_ACC_Output_To_Outside,2,02_USR_001,1.0,-0.2988
7,2020-08,1,01_ACC_Output_To_Outside,2,02_USR_001,1.0,-2.1729
8,2020-09,1,01_ACC_Output_To_Outside,2,02_USR_001,1.0,0.7216
9,2020-10,1,01_ACC_Output_To_Outside,2,02_USR_001,1.0,0.3117
10,2020-11,1,01_ACC_Output_To_Outside,2,02_USR_001,1.0,-0.1493
11,2020-12,1,01_ACC_Output_To_Outside,2,02_USR_001,1.0,-0.7193
12,2021-01,1,01_ACC_Output_To_Outside,2,02_USR_001,1.0,0.233
13,2021-02,1,01_ACC_Output_To_Outside,2,02_USR_001,1.0,-0.2367
14,2021-03,1,01_ACC_Output_To_Outside,2,02_USR_001,1.0,0.872
15,2021-04,1,01_ACC_Output_To_Outside,2,02_USR_001,1.0,1.6313
16,2021-05,1,01_ACC_Output_To_Outside,2,02_USR_001,1.0,-1.3105
17,2021-06,1,01_ACC_Output_To_Outside,2,02_USR_001,1.0,-0.9986
18,2021-07,1,01_ACC_Output_To_Outside,2,02_USR_001,1.0,0.1741
19,2021-08,1,01_ACC_Output_To_Outside,2,02_USR_001,1.0,1.0925
20,2021-09,1,01_ACC_Output_To_Outside,2,02_USR_001,1.0,2.5713
3,2020-04,1,01_ACC_Output_To_Outside,3,03_USR_002,1.0,2.9528
4,2020-05,1,01_ACC_Output_To_Outside,3,03_USR_002,1.0,-2.806
5,2020-06,1,01_ACC_Output_To_Outside,3,03_USR_002,1.0,2.1784
6,2020-07,1,01_ACC_Output_To_Outside,3,03_USR_002,1.0,-2.3739
7,2020-08,1,01_ACC_Output_To_Outside,3,03_USR_002,1.0,-2.9742
8,2020-09,1,01_ACC_Output_To_Outside,3,03_USR_002,1.0,-0.1152
9,2020-10,1,01_ACC_Output_To_Outside,3,03_USR_002,1.0,-0.2538
10,2020-11,1,01_ACC_Output_To_Outside,3,03_USR_002,1.0,-2.6074
11,2020-12,1,01_ACC_Output_To_Outside,3,03_USR_002,1.0,2.3535
12,2021-01,1,01_ACC_Output_To_Outside,3,03_USR_002,1.0,1.9247
13,2021-02,1,01_ACC_Output_To_Outside,3,03_USR_002,1.0,1.5465
14,2021-03,1,01_ACC_Output_To_Outside,3,03_USR_002,1.0,-2.9423
15,2021-04,1,01_ACC_Output_To_Outside,3,03_USR_002,1.0,-1.733
16,2021-05,1,01_ACC_Output_To_Outside,3,03_USR_002,1.0,1.4135
17,2021-06,1,01_ACC_Output_To_Outside,3,03_USR_002,1.0,2.1332
18,2021-07,1,01_ACC_Output_To_Outside,3,03_USR_002,1.0,-1.9956
19,2021-08,1,01_ACC_Output_To_Outside,3,03_USR_002,1.0,-0.8647
20,2021-09,1,01_ACC_Output_To_Outside,3,03_USR_002,1.0,-2.0348
3,2020-04,1,01_ACC_Output_To_Outside,4,04_USR_003,1.0,-2.0027
4,2020-05,1,01_ACC_Output_To_Outside,4,04_USR_003,1.0,-2.7475
5,2020-06,1,01_ACC_Output_To_Outside,4,04_USR_003,1.0,-2.3263
6,2020-07,1,01_ACC_Output_To_Outside,4,04_USR_003,1.0,-3.0376
7,2020-08,1,01_ACC_Output_To_Outside,4,04_USR_003,1.0,0.1771
8,2020-09,1,01_ACC_Output_To_Outside,4,04_USR_003,1.0,2.2417
9,2020-10,1,01_ACC_Output_To_Outside,4,04_USR_003,1.0,-2.277
10,2020-11,1,01_ACC_Output_To_Outside,4,04_USR_003,1.0,1.4643
11,2020-12,1,01_ACC_Output_To_Outside,4,04_USR_003,1.0,-0.2754
12,2021-01,1,01_ACC_Output_To_Outside,4,04_USR_003,1.0,-2.8595
13,2021-02,1,01_ACC_Output_To_Outside,4,04_USR_003,1.0,1.4989
14,2021-03,1,01_ACC_Output_To_Outside,4,04_USR_003,1.0,1.6491
15,2021-04,1,01_ACC_Output_To_Outside,4,04_USR_003,1.0,1.7798
16,2021-05,1,01_ACC_Output_To_Outside,4,04_USR_003,1.0,-1.9654
17,2021-06,1,01_ACC_Output_To_Outside,4,04_USR_003,1.0,-1.4441
18,2021-07,1,01_ACC_Output_To_Outside,4,04_USR_003,1.0,-0.3131
19,2021-08,1,01_ACC_Output_To_Outside,4,04_USR_003,1.0,0.3294
20,2021-09,1,01_ACC_Output_To_Outside,4,04_USR_003,1.0,-0.2144
3,2020-04,1,01_ACC_Output_To_Outside,5,05_USR_004,1.0,-1.9777
4,2020-05,1,01_ACC_Output_To_Outside,5,05_USR_004,1.0,-2.7913
5,2020-06,1,01_ACC_Output_To_Outside,5,05_USR_004,1.0,-2.2117
6,2020-07,1,01_ACC_Output_To_Outside,5,05_USR_004,1.0,-3.0303
7,2020-08,1,01_ACC_Output_To_Outside,5,05_USR_004,1.0,0.1886
8,2020-09,1,01_ACC_Output_To_Outside,5,05_USR_004,1.0,2.081
9,2020-10,1,01_ACC_Output_To_Outside,5,05_USR_004,1.0,-2.1266
10,2020-11,1,01_ACC_Output_To_Outside,5,05_USR_004,1.0,1.4734
11,2020-12,1,01_ACC_Output_To_Outside,5,05_USR_004,1.0,-0.2845
