t_idx,time_label,node_idx,node_label,account_category,curvature,density
2,2020-03,8,08_USR_007,Unknown,1108352.02,1769720.94
2,2020-03,9,09_USR_008,Unknown,364003.55,1859802.38
2,2020-03,10,10_USR_009,Unknown,2657682.02,2316572.8
2,2020-03,11,11_USR_010,Unknown,355319.98,3987229.29
3,2020-04,0,00_ACC_Input_From_Outside,Unknown,119312.82,167794.1
3,2020-04,1,01_ACC_Output_To_Outside,Unknown,964387.4,1487083.22
3,2020-04,2,02_USR_001,Unknown,6850838.38,252656.08
3,2020-04,3,03_USR_002,Unknown,110625580.9,209885.95
3,2020-04,4,04_USR_003,Unknown,97967031.28,9330157.05
3,2020-04,5,05_USR_004,Unknown,8080483.7,7297929.82
3,2020-04,6,06_USR_005,Unknown,84481.43,1196643.63
3,2020-04,7,07_USR_006,Unknown,224437.92,2118713.76
3,2020-04,8,08_USR_007,Unknown,1581719.91,210130.03
3,2020-04,9,09_USR_008,Unknown,2916931.4,2716580.91
3,2020-04,10,10_USR_009,Unknown,3294637.63,2453812.31
3,2020-04,11,11_USR_010,Unknown,1413332.93,2549943.12
4,2020-05,0,00_ACC_Input_From_Outside,Unknown,1727887.74,1445975.84
4,2020-05,1,01_ACC_Output_To_Outside,Unknown,2550540.52,50616.3
4,2020-05,2,02_USR_001,Unknown,36491106.54,39568727.47
4,2020-05,3,03_USR_002,Unknown,45604577.35,33977395.03
4,2020-05,4,04_USR_003,Unknown,85450623.4,334526165.76
4,2020-05,5,05_USR_004,Unknown,1127933.98,302829312.76
4,2020-05,6,06_USR_005,Unknown,194146.72,3297586.56
4,2020-05,7,07_USR_006,Unknown,726347.23,225558.75
4,2020-05,8,08_USR_007,Unknown,1194272.17,3517825.21
4,2020-05,9,09_USR_008,Unknown,4193725.26,3446215.5
4,2020-05,10,10_USR_009,Unknown,4772006.02,2044283.0
4,2020-05,11,11_USR_010,Unknown,2734075.71,3121044.26
5,2020-06,0,00_ACC_Input_From_Outside,Unknown,390115.05,2334042.53
5,2020-06,1,01_ACC_Output_To_Outside,Unknown,2199374.31,813523.69
5,2020-06,2,02_USR_001,Unknown,92915050.33,13892122.19
5,2020-06,3,03_USR_002,Unknown,17291692.82,470214.23
5,2020-06,4,04_USR_003,Unknown,87235760.6,29643233.59
5,2020-06,5,05_USR_004,Unknown,3590203.67,44039262.95
5,2020-06,6,06_USR_005,Unknown,51056.68,4957015.29
5,2020-06,7,07_USR_006,Unknown,1419392.53,1939259.87
5,2020-06,8,08_USR_007,Unknown,3654124.22,2976006.01
5,2020-06,9,09_USR_008,Unknown,2195093.57,558810.16
5,2020-06,10,10_USR_009,Unknown,4682238.62,804475.23
5,2020-06,11,11_USR_010,Unknown,1550681.58,3830044.98
6,2020-07,0,00_ACC_Input_From_Outside,Unknown,1654176.66,1567932.56
6,2020-07,1,01_ACC_Output_To_Outside,Unknown,1494746.4,81684.68
6,2020-07,2,02_USR_001,Unknown,67003793.08,260077.05
6,2020-07,3,03_USR_002,Unknown,19375172.72,10678860.29
6,2020-07,4,04_USR_003,Unknown,49800783.32,409488626.12
6,2020-07,5,05_USR_004,Unknown,3160821.03,395976395.41
6,2020-07,6,06_USR_005,Unknown,2095274.11,970058.15
6,2020-07,7,07_USR_006,Unknown,3547628.43,5799357.68
6,2020-07,8,08_USR_007,Unknown,766838.7,1922454.97
6,2020-07,9,09_USR_008,Unknown,572914.2,7533637.46
6,2020-07,10,10_USR_009,Unknown,1503741.26,3749310.84
6,2020-07,11,11_USR_010,Unknown,1651320.05,2539900.47
7,2020-08,0,00_ACC_Input_From_Outside,Unknown,53704.65,748117.94
7,2020-08,1,01_ACC_Output_To_Outside,Unknown,1049121.89,398967.56
7,2020-08,2,02_USR_001,Unknown,14084328.48,137085.05
7,2020-08,3,03_USR_002,Unknown,21057684.28,140263.35
7,2020-08,4,04_USR_003,Unknown,22299147.94,347284035.85
7,2020-08,5,05_USR_004,Unknown,1326148.83,340365505.8
7,2020-08,6,06_USR_005,Unknown,1981884.51,3861404.46
7,2020-08,7,07_USR_006,Unknown,3075378.71,468256.38
7,2020-08,8,08_USR_007,Unknown,2272599.91,504963.18
7,2020-08,9,09_USR_008,Unknown,598242.03,65545.67
7,2020-08,10,10_USR_009,Unknown,106763.05,3229321.36
7,2020-08,11,11_USR_010,Unknown,6058432.62,3274550.68
8,2020-09,0,00_ACC_Input_From_Outside,Unknown,1039001.52,967304.84
8,2020-09,1,01_ACC_Output_To_Outside,Unknown,476485.37,239765.07
8,2020-09,2,02_USR_001,Unknown,443120.22,239331.39
8,2020-09,3,03_USR_002,Unknown,18474912.3,8197704.15
8,2020-09,4,04_USR_003,Unknown,33855611.53,363902519.69
8,2020-09,5,05_USR_004,Unknown,13047778.03,351953417.56
8,2020-09,6,06_USR_005,Unknown,1889209.81,2255378.82
8,2020-09,7,07_USR_006,Unknown,2762028.51,3301375.61
8,2020-09,8,08_USR_007,Unknown,3660835.84,4575196.25
8,2020-09,9,09_USR_008,Unknown,1241451.54,981668.66
8,2020-09,10,10_USR_009,Unknown,327447.25,6730704.03
8,2020-09,11,11_USR_010,Unknown,11141527.48,2868711.25
9,2020-10,0,00_ACC_Input_From_Outside,Unknown,443256.14,1629747.88
9,2020-10,1,01_ACC_Output_To_Outside,Unknown,1023043.91,1103606.49
9,2020-10,2,02_USR_001,Unknown,287899.15,322424.52
9,2020-10,3,03_USR_002,Unknown,83772571.54,68150685.53
9,2020-10,4,04_USR_003,Unknown,10164894.47,95482671.32
9,2020-10,5,05_USR_004,Unknown,53884280.16,162631345.26
9,2020-10,6,06_USR_005,Unknown,6420241.34,5288118.64
9,2020-10,7,07_USR_006,Unknown,9670031.84,3970619.82
9,2020-10,8,08_USR_007,Unknown,10646516.65,1809261.85
9,2020-10,9,09_USR_008,Unknown,1739638.03,370587.08
9,2020-10,10,10_USR_009,Unknown,853698.29,239612.95
9,2020-10,11,11_USR_010,Unknown,9314840.62,1121519.18
10,2020-11,0,00_ACC_Input_From_Outside,Unknown,421822.28,1870368.64
10,2020-11,1,01_ACC_Output_To_Outside,Unknown,1922757.91,44690.0
10,2020-11,2,02_USR_001,Unknown,53807.95,26815.34
10,2020-11,3,03_USR_002,Unknown,155855612.83,12461354.14
10,2020-11,4,04_USR_003,Unknown,4994159.05,804630312.32
10,2020-11,5,05_USR_004,Unknown,124284537.37,793657555.23
10,2020-11,6,06_USR_005,Unknown,9081644.1,1789093.68
10,2020-11,7,07_USR_006,Unknown,11737616.53,5801887.52
10,2020-11,8,08_USR_007,Unknown,7428482.37,582612.34
10,2020-11,9,09_USR_008,Unknown,1503498.84,722091.8
10,2020-11,10,10_USR_009,Unknown,2350577.82,1841481.87
10,2020-11,11,11_USR_010,Unknown,4077775.57,90407.6
11,2020-12,0,00_ACC_Input_From_Outside,Unknown,332991.18,2443980.58
11,2020-12,1,01_ACC_Output_To_Outside,Unknown,2203198.11,1188971.62
11,2020-12,2,02_USR_001,Unknown,42522.28,416895.58
11,2020-12,3,03_USR_002,Unknown,92377114.73,410193.14
11,2020-12,4,04_USR_003,Unknown,18580147.66,843894983.3
11,2020-12,5,05_USR_004,Unknown,50178135.21,849549764.67
11,2020-12,6,06_USR_005,Unknown,6435504.44,535029.48
11,2020-12,7,07_USR_006,Unknown,11498662.77,4054351.51
11,2020-12,8,08_USR_007,Unknown,1741290.19,393687.02
11,2020-12,9,09_USR_008,Unknown,1050722.57,589341.81
11,2020-12,10,10_USR_009,Unknown,5258206.22,2507867.97
11,2020-12,11,11_USR_010,Unknown,537869.68,430991.46
12,2021-01,0,00_ACC_Input_From_Outside,Unknown,710421.96,2307170.56
12,2021-01,1,01_ACC_Output_To_Outside,Unknown,2309213.69,24039.55
12,2021-01,2,02_USR_001,Unknown,462872.82,384448.34
12,2021-01,3,03_USR_002,Unknown,12108620.97,431753.63
12,2021-01,4,04_USR_003,Unknown,5695527.3,782881006.28
12,2021-01,5,05_USR_004,Unknown,16830911.36,782349208.67
12,2021-01,6,06_USR_005,Unknown,2546361.93,4888153.37
12,2021-01,7,07_USR_006,Unknown,14343304.21,4997724.37
12,2021-01,8,08_USR_007,Unknown,217780.49,186333.05
12,2021-01,9,09_USR_008,Unknown,357666.25,1139557.95
12,2021-01,10,10_USR_009,Unknown,5395538.48,372725.03
12,2021-01,11,11_USR_010,Unknown,2234605.08,2097140.48
13,2021-02,0,00_ACC_Input_From_Outside,Unknown,854367.19,1315993.35
13,2021-02,1,01_ACC_Output_To_Outside,Unknown,1578229.88,437337.36
13,2021-02,2,02_USR_001,Unknown,620215.9,233743.16
13,2021-02,3,03_USR_002,Unknown,588093.67,1311250.01
13,2021-02,4,04_USR_003,Unknown,16631489.97,877386357.11
13,2021-02,5,05_USR_004,Unknown,4802514.14,885924042.81
13,2021-02,6,06_USR_005,Unknown,1533339.58,220241.2
13,2021-02,7,07_USR_006,Unknown,15791625.04,6410878.95
13,2021-02,8,08_USR_007,Unknown,303598.03,180216.17
13,2021-02,9,09_USR_008,Unknown,1380855.25,246502.4
13,2021-02,10,10_USR_009,Unknown,3447821.66,1615450.69
13,2021-02,11,11_USR_010,Unknown,4138949.89,227129.59
14,2021-03,0,00_ACC_Input_From_Outside,Unknown,2320648.83,2645464.97
14,2021-03,1,01_ACC_Output_To_Outside,Unknown,149454.75,1000089.92
14,2021-03,2,02_USR_001,Unknown,12495347.25,13502848.73
14,2021-03,3,03_USR_002,Unknown,1755346.76,336188.53
14,2021-03,4,04_USR_003,Unknown,16256601.46,529569207.42
14,2021-03,5,05_USR_004,Unknown,21431742.83,546824463.54
14,2021-03,6,06_USR_005,Unknown,722712.04,423954.95
14,2021-03,7,07_USR_006,Unknown,8428231.19,1818389.54
14,2021-03,8,08_USR_007,Unknown,840041.37,1849203.24
14,2021-03,9,09_USR_008,Unknown,588094.14,332885.47
14,2021-03,10,10_USR_009,Unknown,1474786.8,2103471.55
14,2021-03,11,11_USR_010,Unknown,2049152.2,561961.74
15,2021-04,0,00_ACC_Input_From_Outside,Unknown,2741967.96,1232968.63
15,2021-04,1,01_ACC_Output_To_Outside,Unknown,166382.9,1396459.58
15,2021-04,2,02_USR_001,Unknown,25501112.7,391777.38
15,2021-04,3,03_USR_002,Unknown,416094.68,661439.63
15,2021-04,4,04_USR_003,Unknown,5710379.85,33434851.54
15,2021-04,5,05_USR_004,Unknown,37411688.93,33280730.78
15,2021-04,6,06_USR_005,Unknown,1176776.73,1412858.31
15,2021-04,7,07_USR_006,Unknown,405147.38,325685.45
15,2021-04,8,08_USR_007,Unknown,3354686.4,1629362.73
15,2021-04,9,09_USR_008,Unknown,230748.97,289498.45
15,2021-04,10,10_USR_009,Unknown,1061204.81,321748.0
15,2021-04,11,11_USR_010,Unknown,204996.25,222916.78
16,2021-05,0,00_ACC_Input_From_Outside,Unknown,3170115.23,2990587.52
16,2021-05,1,01_ACC_Output_To_Outside,Unknown,1216538.42,576290.82
16,2021-05,2,02_USR_001,Unknown,12728210.67,263645.5
16,2021-05,3,03_USR_002,Unknown,2093046.65,3649823.48
16,2021-05,4,04_USR_003,Unknown,34093.84,36264924.2
16,2021-05,5,05_USR_004,Unknown,17017941.65,46197635.75
16,2021-05,6,06_USR_005,Unknown,868858.06,2187789.15
16,2021-05,7,07_USR_006,Unknown,2082937.82,3685491.18
16,2021-05,8,08_USR_007,Unknown,2398605.28,3513721.26
16,2021-05,9,09_USR_008,Unknown,1704292.73,1711693.78
16,2021-05,10,10_USR_009,Unknown,855238.57,235660.8
16,2021-05,11,11_USR_010,Unknown,753630.72,643260.94
17,2021-06,0,00_ACC_Input_From_Outside,Unknown,3143609.79,1604596.62
17,2021-06,1,01_ACC_Output_To_Outside,Unknown,1474794.19,1230916.25
17,2021-06,2,02_USR_001,Unknown,230873.58,336352.18
17,2021-06,3,03_USR_002,Unknown,5615979.4,348881.29
17,2021-06,4,04_USR_003,Unknown,703933.36,17879369.2
17,2021-06,5,05_USR_004,Unknown,928213.95,21110615.81
17,2021-06,6,06_USR_005,Unknown,1749245.91,314649.74
17,2021-06,7,07_USR_006,Unknown,5370938.92,1962944.57
17,2021-06,8,08_USR_007,Unknown,822441.75,405927.52
17,2021-06,9,09_USR_008,Unknown,4594864.95,2061774.52
17,2021-06,10,10_USR_009,Unknown,186499.7,418967.68
17,2021-06,11,11_USR_010,Unknown,1002290.98,451096.62
18,2021-07,0,00_ACC_Input_From_Outside,Unknown,1466887.96,1685493.68
18,2021-07,1,01_ACC_Output_To_Outside,Unknown,908987.83,976553.85
18,2021-07,2,02_USR_001,Unknown,864579.2,1080418.0
18,2021-07,3,03_USR_002,Unknown,3041202.22,212902.72
18,2021-07,4,04_USR_003,Unknown,364467.62,196627342.3
18,2021-07,5,05_USR_004,Unknown,5799086.62,190168214.39
18,2021-07,6,06_USR_005,Unknown,1696091.37,3297200.18
18,2021-07,7,07_USR_006,Unknown,1007809.45,2802243.69
18,2021-07,8,08_USR_007,Unknown,943331.35,414681.05
18,2021-07,9,09_USR_008,Unknown,5897646.26,1524715.52
18,2021-07,10,10_USR_009,Unknown,2706354.41,2850988.05
18,2021-07,11,11_USR_010,Unknown,480439.11,370741.63
19,2021-08,0,00_ACC_Input_From_Outside,Unknown,995979.02,770411.72
19,2021-08,1,01_ACC_Output_To_Outside,Unknown,270894.55,993086.0
19,2021-08,2,02_USR_001,Unknown,1417934.56,286388.92
19,2021-08,3,03_USR_002,Unknown,26899.18,285419.61
19,2021-08,4,04_USR_003,Unknown,1444896.87,146652901.11
19,2021-08,5,05_USR_004,Unknown,13535544.09,149306277.24
19,2021-08,6,06_USR_005,Unknown,8150217.93,1860776.25
19,2021-08,7,07_USR_006,Unknown,4120162.59,200676.64
19,2021-08,8,08_USR_007,Unknown,170894.04,209243.84
19,2021-08,9,09_USR_008,Unknown,5091463.3,1343672.3
19,2021-08,10,10_USR_009,Unknown,5343459.97,214912.95
19,2021-08,11,11_USR_010,Unknown,166608.14,219637.52
20,2021-09,0,00_ACC_Input_From_Outside,Unknown,1118278.17,973607.93
20,2021-09,1,01_ACC_Output_To_Outside,Unknown,653944.93,355673.22
20,2021-09,2,02_USR_001,Unknown,1046601.19,175704.17
20,2021-09,3,03_USR_002,Unknown,195596.4,292086.42
20,2021-09,4,04_USR_003,Unknown,652193.09,1479549.61
20,2021-09,5,05_USR_004,Unknown,8870330.48,3331564.71
20,2021-09,6,06_USR_005,Unknown,4706869.12,2122019.78
20,2021-09,7,07_USR_006,Unknown,1312046.43,130802.38
20,2021-09,8,08_USR_007,Unknown,367515.96,209609.33
20,2021-09,9,09_USR_008,Unknown,3467840.68,235820.26
20,2021-09,10,10_USR_009,Unknown,2712576.79,234317.12
20,2021-09,11,11_USR_010,Unknown,109792.96,189723.81
21,2021-10,0,00_ACC_Input_From_Outside,Unknown,305742.17,1482546.31
21,2021-10,1,01_ACC_Output_To_Outside,Unknown,891730.57,609991.01
21,2021-10,2,02_USR_001,Unknown,200418.39,385657.83
21,2021-10,3,03_USR_002,Unknown,261891.9,164254.71
21,2021-10,4,04_USR_003,Unknown,155646.72,2703170.47
21,2021-10,5,05_USR_004,Unknown,1458779.29,2700839.15
21,2021-10,6,06_USR_005,Unknown,2283068.74,181196.17
21,2021-10,7,07_USR_006,Unknown,375774.74,423466.58
21,2021-10,8,08_USR_007,Unknown,218850.43,118219.73
21,2021-10,9,09_USR_008,Unknown,1317135.39,226709.37
21,2021-10,10,10_USR_009,Unknown,198923.06,180446.49
21,2021-10,11,11_USR_010,Unknown,255519.86,421617.78
22,2021-11,0,00_ACC_Input_From_Outside,Unknown,1248121.39,743363.3
22,2021-11,1,01_ACC_Output_To_Outside,Unknown,178731.13,1043039.93
22,2021-11,2,02_USR_001,Unknown,498320.39,216252.46
22,2021-11,3,03_USR_002,Unknown,289766.4,185558.1
22,2021-11,4,04_USR_003,Unknown,276713.72,2868815.09
22,2021-11,5,05_USR_004,Unknown,2244922.99,2857281.64
22,2021-11,6,06_USR_005,Unknown,2007296.46,205016.22
22,2021-11,7,07_USR_006,Unknown,671560.38,259193.26
22,2021-11,8,08_USR_007,Unknown,2798.4,197303.37
22,2021-11,9,09_USR_008,Unknown,93227.57,271901.49
22,2021-11,10,10_USR_009,Unknown,8801.85,223210.19
22,2021-11,11,11_USR_010,Unknown,606881.98,246891.27
23,2021-12,0,00_ACC_Input_From_Outside,Unknown,873361.79,877542.08
23,2021-12,1,01_ACC_Output_To_Outside,Unknown,1476088.85,0.0
23,2021-12,2,02_USR_001,Unknown,621066.37,96304.4
23,2021-12,3,03_USR_002,Unknown,45619817.58,45806945.59
23,2021-12,4,04_USR_003,Unknown,169663.9,1804583.37
23,2021-12,5,05_USR_004,Unknown,45828363.45,47418049.48
23,2021-12,6,06_USR_005,Unknown,276483.5,145609.53
23,2021-12,7,07_USR_006,Unknown,424739.23,93204.93
23,2021-12,8,08_USR_007,Unknown,109996.95,149584.54
23,2021-12,9,09_USR_008,Unknown,222373.07,147018.38
23,2021-12,10,10_USR_009,Unknown,315189.18,77097.43
23,2021-12,11,11_USR_010,Unknown,418484.31,75440.19
