t_idx,node_idx,curvature,density
28,0,21.370000,1009.9000
28,1,24.490000,1030.7300
28,2,29.130000,1011.9500
28,3,13.900000,1018.3900
28,4,46.150000,1016.5100
29,0,55.070000,989.3600
29,1,9.130000,976.5800
29,2,51.760000,962.8700
29,3,41.970000,1011.6400
29,4,29.530000,979.0300
30,0,17.950000,971.8900
30,1,2.340000,963.2300
30,2,11.340000,966.8500
30,3,50.490000,967.6600
30,4,18.860000,975.2500
31,0,16.350000,915.8100
31,1,31.580000,928.2800
31,2,73.330000,958.8800
31,3,36.510000,921.1500
31,4,11.110000,914.2800
32,0,30.720000,951.1100
32,1,11.490000,963.5800
32,2,85.170000,918.3200
32,3,49.080000,947.9200
32,4,6.120000,898.1900
33,0,36.650000,942.3600
33,1,3.230000,935.5100
33,2,63.690000,922.7500
33,3,44.230000,941.7400
33,4,13.960000,920.8600
34,0,31.180000,881.9300
34,1,36.890000,920.2100
34,2,31.470000,907.2700
34,3,31.430000,929.7300
34,4,5.750000,909.1400
35,0,20.220000,894.5400
35,1,79.650000,886.6400
35,2,4.880000,893.3700
35,3,48.570000,907.3500
35,4,46.420000,866.0200
36,0,49.710000,903.1400
36,1,5.790000,886.1400
36,2,4.780000,902.1500
36,3,40.210000,898.4800
36,4,20.070000,873.7900
37,0,34.970000,881.4300
37,1,55.450000,886.8100
37,2,16.090000,897.4400
37,3,4.540000,884.4700
37,4,0.150000,884.1500
38,0,22.690000,872.3100
38,1,3.540000,905.1000
38,2,4.650000,879.1600
38,3,40.730000,854.5500
38,4,62.310000,863.3400
39,0,5.030000,876.5400
39,1,23.250000,889.9400
39,2,11.600000,872.6600
39,3,24.920000,908.0100
39,4,64.800000,877.5900
40,0,3.790000,862.3000
40,1,14.780000,840.6400
40,2,20.240000,851.5600
40,3,1.910000,858.4000
40,4,7.340000,862.2200
41,0,0.900000,885.0800
41,1,17.370000,862.5700
41,2,14.650000,873.3500
41,3,2.610000,869.5800
41,4,0.790000,864.8400
42,0,8.950000,874.0700
42,1,15.070000,867.1100
42,2,29.560000,874.8400
42,3,6.880000,878.7600
42,4,1.340000,857.9800
43,0,38.970000,846.9500
43,1,33.060000,854.7300
43,2,17.050000,862.4000
43,3,17.340000,851.7000
43,4,5.620000,865.5800
44,0,102.670000,845.2000
44,1,45.420000,861.1900
44,2,10.860000,853.1400
44,3,18.610000,840.3500
44,4,27.780000,857.6000
45,0,106.060000,866.5100
45,1,42.840000,888.8900
45,2,17.830000,867.1500
45,3,34.190000,881.6100
45,4,11.200000,889.4000
46,0,61.360000,890.6400
46,1,38.600000,863.7900
46,2,3.620000,876.0200
46,3,43.420000,857.1700
46,4,17.040000,903.0600
47,0,7.260000,897.7100
47,1,51.540000,886.4500
47,2,66.560000,893.7500
47,3,29.430000,916.6800
47,4,7.150000,881.5100
48,0,23.660000,895.2400
48,1,18.510000,896.0800
48,2,90.840000,865.9000
48,3,31.160000,882.2700
48,4,17.510000,885.7700
49,0,57.950000,887.2200
49,1,91.830000,887.9400
49,2,13.650000,909.1600
49,3,49.480000,894.9600
49,4,29.250000,882.7800
50,0,63.230000,903.6700
50,1,112.300000,863.1000
50,2,104.980000,909.8600
50,3,26.180000,895.1500
50,4,82.090000,889.1200
51,0,20.480000,884.1000
51,1,60.810000,879.7700
51,2,81.280000,867.9600
51,3,17.460000,881.2000
51,4,23.490000,886.6500
52,0,14.330000,941.0800
52,1,45.130000,907.7900
52,2,36.600000,943.3800
52,3,25.390000,919.4600
52,4,48.250000,916.1100
53,0,18.470000,911.9500
53,1,10.930000,931.4600
53,2,0.540000,927.0800
53,3,27.260000,919.9400
53,4,35.340000,941.9300
54,0,24.940000,931.9800
54,1,62.160000,910.9900
54,2,12.100000,904.3200
54,3,44.230000,934.0700
54,4,19.110000,942.6600
55,0,20.900000,938.3700
55,1,6.140000,960.9600
55,2,8.380000,929.7600
55,3,23.070000,947.3500
55,4,29.450000,965.5200
56,0,48.950000,966.1300
56,1,33.550000,940.1000
56,2,13.470000,947.3500
56,3,1.230000,953.3400
56,4,3.160000,938.5800
57,0,79.080000,939.4100
57,1,4.480000,949.1800
57,2,14.360000,938.8800
57,3,27.950000,944.7800
57,4,32.290000,945.4700
58,0,41.390000,937.3200
58,1,13.250000,940.5700
58,2,29.100000,911.5900
58,3,47.940000,940.1000
58,4,9.300000,952.2400
59,0,3.410000,958.6200
59,1,2.840000,962.2000
59,2,9.380000,967.0400
59,3,19.810000,941.1900
59,4,9.860000,988.1500
60,0,35.130000,970.5700
60,1,10.710000,947.2400
60,2,18.410000,935.4600
60,3,43.480000,961.6800
60,4,0.650000,952.4900
61,0,33.420000,961.8800
61,1,13.160000,991.9600
61,2,16.880000,974.8200
61,3,72.720000,969.9900
61,4,9.260000,935.9100
62,0,31.890000,948.5000
62,1,14.900000,955.3400
62,2,20.370000,976.3900
62,3,56.970000,957.6900
62,4,10.190000,966.2000
63,0,46.150000,917.1900
63,1,13.890000,937.0100
63,2,8.410000,941.0300
63,3,61.940000,929.4900
63,4,6.510000,958.6400
64,0,60.890000,945.2900
64,1,17.330000,959.9100
64,2,3.470000,922.1200
64,3,48.010000,967.0000
64,4,7.920000,953.9400
65,0,95.710000,956.2600
65,1,61.100000,949.5500
65,2,7.620000,906.6700
65,3,27.420000,938.2900
65,4,0.430000,919.9500
66,0,83.670000,933.2600
66,1,21.760000,916.5700
66,2,16.700000,942.1200
66,3,29.620000,910.4800
66,4,15.590000,898.3500
67,0,27.190000,920.2700
67,1,47.320000,935.7500
67,2,27.580000,907.6900
67,3,15.540000,935.8900
67,4,31.390000,916.3800
68,0,13.920000,888.6600
68,1,51.370000,894.4200
68,2,40.930000,883.3100
68,3,20.930000,870.0100
68,4,17.450000,871.6200
69,0,22.780000,878.7300
69,1,7.100000,880.2500
69,2,49.890000,860.2600
69,3,33.670000,871.5600
69,4,13.660000,866.7600
70,0,79.260000,835.1400
70,1,30.200000,844.2800
70,2,32.050000,818.3800
70,3,0.260000,839.2500
70,4,17.270000,847.4100
71,0,60.100000,836.1900
71,1,6.280000,824.3300
71,2,15.070000,824.4500
71,3,19.770000,872.3700
71,4,18.980000,837.5200
72,0,25.960000,802.6400
72,1,26.860000,805.6200
72,2,10.760000,803.9400
72,3,49.990000,791.7200
72,4,13.590000,814.8800
73,0,1.560000,793.4500
73,1,7.710000,779.3000
73,2,66.400000,802.3100
73,3,92.050000,827.7400
73,4,16.380000,793.9400
74,0,2.670000,742.5300
74,1,7.910000,746.2500
74,2,69.570000,753.4300
74,3,87.190000,783.3100
74,4,28.200000,766.3200
75,0,6.410000,744.4200
75,1,30.980000,732.8000
75,2,38.920000,722.3500
75,3,30.390000,732.5700
75,4,16.040000,746.8800
76,0,14.260000,697.5900
76,1,38.750000,686.8600
76,2,1.040000,706.3700
76,3,33.910000,698.8400
76,4,8.380000,706.0000
77,0,23.870000,657.1300
77,1,11.310000,697.9500
77,2,14.930000,684.9600
77,3,2.320000,674.1900
77,4,17.930000,669.8100
78,0,40.810000,657.5400
78,1,15.800000,664.4600
78,2,12.270000,652.6800
78,3,56.880000,663.3600
78,4,12.000000,668.6400
79,0,68.370000,589.1000
79,1,51.420000,615.4300
79,2,14.770000,640.7300
79,3,20.530000,597.6600
79,4,11.190000,603.8400
80,0,34.840000,595.6200
80,1,78.160000,614.8200
80,2,31.090000,570.3700
80,3,15.710000,616.3500
80,4,3.480000,613.1200
81,0,0.520000,557.2400
81,1,71.160000,555.5700
81,2,28.070000,564.2200
81,3,32.200000,576.3000
81,4,11.410000,551.1700
82,0,35.950000,509.4300
82,1,87.260000,523.6600
82,2,14.440000,533.0900
82,3,21.870000,533.1400
82,4,15.000000,534.0600
83,0,31.410000,513.6500
83,1,74.380000,540.8500
83,2,45.090000,529.6300
83,3,3.020000,510.7600
83,4,0.900000,499.2700
84,0,30.030000,500.3000
84,1,40.360000,490.4000
84,2,26.710000,507.0200
84,3,40.840000,491.4200
84,4,2.840000,485.0200
85,0,38.250000,470.0400
85,1,37.520000,493.7500
85,2,30.540000,494.7700
85,3,67.460000,482.8800
85,4,38.850000,500.8400
86,0,16.830000,481.5100
86,1,70.180000,454.7600
86,2,40.050000,445.3700
86,3,27.140000,449.1800
86,4,66.260000,449.8800
87,0,47.680000,438.7400
87,1,51.240000,432.0100
87,2,48.850000,436.4800
87,3,3.080000,441.9800
87,4,49.330000,451.6700
88,0,3.940000,412.0300
88,1,15.760000,414.6800
88,2,29.790000,433.7600
88,3,24.270000,422.8900
88,4,34.360000,428.9000
89,0,4.740000,445.0200
89,1,15.020000,424.0100
89,2,17.710000,404.6100
89,3,54.540000,438.5800
89,4,56.590000,408.2200
90,0,63.390000,410.4800
90,1,36.890000,411.9900
90,2,18.840000,421.7800
90,3,63.970000,405.2000
90,4,56.310000,414.0700
91,0,66.500000,434.5600
91,1,1.860000,428.5700
91,2,31.010000,414.6600
91,3,43.900000,457.3400
91,4,10.270000,406.6700
92,0,9.900000,407.7800
92,1,40.220000,397.8700
92,2,73.030000,411.2300
92,3,6.400000,414.6400
92,4,49.110000,405.6200
93,0,0.280000,393.3800
93,1,81.770000,377.5200
93,2,149.510000,382.4100
93,3,22.200000,385.8400
93,4,90.220000,396.7100
94,0,12.730000,419.4700
94,1,57.310000,394.6000
94,2,118.230000,382.8600
94,3,7.440000,416.0800
94,4,81.090000,398.2900
95,0,20.530000,389.4900
95,1,12.170000,403.0700
95,2,43.890000,408.2200
95,3,18.850000,394.7100
95,4,33.400000,387.5700
96,0,20.510000,415.7400
96,1,5.780000,424.2000
96,2,16.160000,431.4200
96,3,24.200000,413.3400
96,4,14.070000,436.8600
97,0,1.230000,459.9000
97,1,2.230000,451.0200
97,2,23.290000,458.4900
97,3,4.240000,455.6500
97,4,24.070000,441.6200
98,0,43.950000,427.9100
98,1,18.440000,451.5000
98,2,2.590000,432.3100
98,3,33.990000,430.7900
98,4,11.070000,455.7300
99,0,91.550000,437.1100
99,1,59.880000,462.9200
99,2,11.770000,454.7000
99,3,38.460000,455.6100
99,4,18.560000,458.4200
100,0,62.980000,471.4100
100,1,89.430000,487.8500
100,2,11.060000,509.8500
100,3,3.950000,505.3800
100,4,33.560000,488.0100
101,0,26.360000,525.7900
101,1,46.300000,523.9000
101,2,28.510000,504.8300
101,3,15.840000,510.2300
101,4,32.610000,501.0500
102,0,5.050000,540.2800
102,1,26.040000,544.7700
102,2,56.770000,544.0800
102,3,2.620000,529.6200
102,4,33.160000,546.7900
103,0,1.700000,546.5300
103,1,8.210000,543.4500
103,2,5.520000,551.8500
103,3,24.510000,561.0200
103,4,23.520000,549.7300
104,0,30.580000,561.2600
104,1,30.190000,582.4600
104,2,18.530000,586.9300
104,3,14.720000,583.8800
104,4,4.200000,594.9900
105,0,15.680000,583.4700
105,1,6.840000,633.8700
105,2,24.350000,611.9800
105,3,12.280000,578.2800
105,4,3.230000,606.7800
106,0,3.180000,603.9400
106,1,5.220000,610.9800
106,2,34.030000,637.0400
106,3,15.270000,590.2500
106,4,16.720000,621.3100
107,0,22.340000,652.8100
107,1,15.190000,657.1400
107,2,27.480000,649.1000
107,3,27.730000,642.7500
107,4,17.680000,665.9800
108,0,39.050000,644.7100
108,1,61.400000,695.5000
108,2,22.610000,694.0100
108,3,87.220000,676.9700
108,4,9.380000,680.5700
109,0,21.850000,684.1600
109,1,61.680000,706.2200
109,2,10.060000,717.0800
109,3,47.550000,700.9400
109,4,25.920000,728.8200
110,0,4.710000,740.4000
110,1,39.160000,745.4200
110,2,21.060000,710.4500
110,3,13.370000,712.7000
110,4,36.180000,737.3900
111,0,5.250000,708.6500
111,1,22.970000,719.6500
111,2,19.540000,706.6600
111,3,6.540000,725.3400
111,4,15.220000,733.1400
112,0,35.170000,765.9500
112,1,2.250000,753.1900
112,2,16.430000,748.6400
112,3,4.470000,747.1500
112,4,12.020000,750.6300
113,0,50.830000,802.1000
113,1,14.610000,800.7400
113,2,23.710000,802.0700
113,3,17.820000,807.6800
113,4,5.310000,824.7300
114,0,16.040000,814.4100
114,1,23.490000,808.2400
114,2,8.570000,817.1500
114,3,27.230000,831.2400
114,4,58.190000,823.7200
115,0,37.540000,839.4000
115,1,8.620000,847.0400
115,2,0.020000,814.6100
115,3,16.590000,867.5700
115,4,62.770000,845.2200
116,0,33.100000,856.9300
116,1,21.530000,860.9500
116,2,64.600000,845.7500
116,3,26.130000,841.3500
116,4,50.040000,841.3200
117,0,39.970000,825.1700
117,1,20.430000,858.9700
117,2,35.160000,851.9300
117,3,8.910000,834.6000
117,4,45.790000,848.3700
118,0,8.710000,883.8600
118,1,39.160000,874.3900
118,2,47.980000,871.6700
118,3,48.280000,845.4100
118,4,48.170000,841.2500
119,0,11.820000,879.3700
119,1,41.680000,867.3300
119,2,35.200000,873.0500
119,3,32.570000,897.4500
119,4,50.870000,897.2200
120,0,12.170000,878.0700
120,1,22.470000,871.0200
120,2,5.950000,884.0800
120,3,1.360000,863.9300
120,4,41.950000,904.8000
121,0,38.730000,873.5800
121,1,30.400000,862.1300
121,2,25.550000,910.5600
121,3,29.110000,883.9600
121,4,46.330000,867.7100
122,0,11.630000,898.6200
122,1,35.320000,883.7800
122,2,47.020000,915.1200
122,3,58.310000,904.9200
122,4,58.380000,899.6400
123,0,46.930000,899.4300
123,1,44.370000,917.5600
123,2,50.940000,891.0800
123,3,17.990000,898.7300
123,4,71.490000,866.8400
124,0,47.720000,909.9200
124,1,7.890000,898.2900
124,2,25.590000,916.0500
124,3,24.730000,935.4700
124,4,56.470000,923.0700
125,0,47.080000,907.9300
125,1,14.350000,891.3900
125,2,19.200000,906.8800
125,3,4.060000,911.5100
125,4,9.470000,897.2100
126,0,32.300000,872.0200
126,1,15.270000,878.0800
126,2,43.090000,893.2200
126,3,7.320000,886.0300
126,4,18.740000,871.3300
127,0,16.760000,885.2300
127,1,35.550000,866.4000
127,2,14.700000,883.2400
127,3,23.420000,907.0500
127,4,19.330000,865.7200
128,0,41.780000,867.2000
128,1,44.570000,856.1300
128,2,15.700000,876.1800
128,3,0.710000,875.2600
128,4,13.620000,884.1300
129,0,20.000000,869.5500
129,1,18.670000,851.2900
129,2,46.260000,891.9200
129,3,43.460000,890.1100
129,4,4.130000,859.1700
130,0,7.290000,870.7300
130,1,21.300000,854.3700
130,2,49.480000,879.7600
130,3,22.370000,877.7500
130,4,1.480000,870.7500
131,0,5.840000,875.8700
131,1,47.540000,878.8100
131,2,37.690000,868.3300
131,3,20.120000,880.9300
131,4,35.810000,863.8800
132,0,11.100000,832.7700
132,1,41.570000,848.2000
132,2,2.680000,831.9200
132,3,47.940000,863.4500
132,4,75.730000,867.5000
133,0,6.200000,853.7700
133,1,23.450000,841.9200
133,2,23.510000,835.5400
133,3,51.780000,849.1100
133,4,45.640000,866.7800
134,0,9.210000,837.9600
134,1,59.220000,830.8400
134,2,28.520000,833.6200
134,3,27.060000,812.7300
134,4,5.570000,830.4500
135,0,1.120000,830.1300
135,1,25.510000,812.8300
135,2,15.780000,830.1000
135,3,9.910000,862.8400
135,4,1.300000,832.8800
136,0,15.510000,829.1700
136,1,27.110000,828.6300
136,2,13.180000,804.3400
136,3,29.950000,826.6200
136,4,5.170000,815.9600
137,0,66.960000,822.3300
137,1,69.400000,835.9500
137,2,69.970000,825.2500
137,3,55.020000,827.1200
137,4,17.390000,815.9900
138,0,105.830000,838.5800
138,1,82.910000,817.0600
138,2,117.660000,820.4800
138,3,62.410000,798.5900
138,4,32.330000,806.1100
139,0,101.470000,813.0800
139,1,53.990000,821.9800
139,2,93.360000,804.1900
139,3,38.130000,791.8100
139,4,7.750000,816.1400
140,0,76.250000,810.0500
140,1,18.650000,804.2700
140,2,33.650000,809.1900
140,3,1.730000,799.0000
140,4,22.220000,787.3500
141,0,101.520000,800.7200
141,1,31.360000,820.3800
141,2,22.720000,804.3100
141,3,14.760000,824.8500
141,4,78.120000,829.9400
142,0,87.980000,821.7900
142,1,41.000000,779.8700
142,2,39.570000,821.5400
142,3,7.070000,782.0300
142,4,93.620000,812.5100
143,0,3.640000,816.0400
143,1,46.370000,826.4900
143,2,47.230000,827.3600
143,3,35.240000,836.3900
143,4,32.460000,835.5400
144,0,31.040000,827.9300
144,1,52.540000,846.4900
144,2,30.040000,835.5600
144,3,45.220000,864.2500
144,4,8.320000,841.7100
145,0,12.590000,866.1500
145,1,11.180000,841.7700
145,2,7.310000,839.4100
145,3,18.960000,861.4900
145,4,13.060000,871.7400
146,0,35.310000,821.8200
146,1,41.470000,842.8800
146,2,21.770000,885.3700
146,3,27.110000,847.5000
146,4,71.440000,864.6500
147,0,13.970000,862.8800
147,1,42.850000,875.0800
147,2,54.000000,868.4700
147,3,22.730000,871.3800
147,4,88.090000,861.4100
148,0,34.340000,884.8800
148,1,9.360000,900.8800
148,2,35.120000,888.7300
148,3,43.170000,916.9700
148,4,53.310000,878.2800
149,0,40.890000,891.5100
149,1,3.500000,863.5600
149,2,29.230000,862.9800
149,3,103.750000,897.6900
149,4,30.130000,875.5200
150,0,7.700000,1325.8600
150,1,10.190000,1300.6700
150,2,37.920000,1318.4900
150,3,75.450000,1313.2600
150,4,19.640000,2511.8400
151,0,11.100000,1813.1500
151,1,27.330000,1796.3700
151,2,39.320000,1805.1800
151,3,16.530000,1796.0800
151,4,6.560000,4480.9600
152,0,10.720000,2075.2000
152,1,22.420000,2077.5300
152,2,52.630000,2080.0000
152,3,40.930000,2066.3900
152,4,0.000000,5556.1600
153,0,54.950000,1654.9000
153,1,15.110000,1641.2800
153,2,35.280000,1654.7200
153,3,4.560000,1649.2800
153,4,0.000000,3739.2000
154,0,88.910000,1365.9500
154,1,2.260000,1342.2500
154,2,44.660000,1350.8400
154,3,46.510000,1345.5400
154,4,0.000000,2406.8800
155,0,13.860000,1767.2800
155,1,47.410000,1751.5100
155,2,28.450000,1775.0700
155,3,32.820000,1765.9200
155,4,0.000000,4035.4400
156,0,45.730000,2153.9800
156,1,32.380000,2152.3900
156,2,6.420000,2133.2000
156,3,19.770000,2149.4700
156,4,0.000000,5598.0800
157,0,33.940000,1840.7200
157,1,0.810000,1821.9000
157,2,14.060000,1824.6300
157,3,48.810000,1846.5100
157,4,0.000000,4190.6400
158,0,9.490000,1426.0700
158,1,39.780000,1409.3100
158,2,27.930000,1404.0100
158,3,58.220000,1405.7700
158,4,0.000000,2428.8800
159,0,37.880000,1702.8000
159,1,55.280000,1697.1000
159,2,0.550000,1695.6400
159,3,16.850000,1687.1000
159,4,0.000000,3587.0400
160,0,38.050000,2193.0200
160,1,24.600000,2210.8100
160,2,31.120000,2215.9300
160,3,44.570000,2197.4800
160,4,0.000000,5512.7200
161,0,28.130000,1986.3900
161,1,18.790000,1962.5900
161,2,0.500000,1977.6600
161,3,8.840000,1973.8200
161,4,0.000000,4626.9600
162,0,10.430000,1503.3700
162,1,8.190000,1512.2000
162,2,30.550000,1497.1000
162,3,49.170000,1492.3700
162,4,0.000000,2576.0000
163,0,37.980000,1650.5100
163,1,16.990000,1662.2800
163,2,6.940000,1655.3600
163,3,27.930000,1631.6900
163,4,0.000000,3171.6000
164,0,2.000000,2170.2100
164,1,19.960000,2184.5600
164,2,11.300000,2193.1400
164,3,6.660000,2177.5500
164,4,0.000000,5306.8000
165,0,60.620000,2118.3700
165,1,74.490000,2103.2300
165,2,6.620000,2113.6000
165,3,20.490000,2102.4200
165,4,0.000000,5013.2800
166,0,69.700000,1574.1100
166,1,54.360000,1560.1200
166,2,48.640000,1563.5000
166,3,33.300000,1566.5700
166,4,0.000000,2836.5600
167,0,22.870000,1577.6000
167,1,6.460000,1582.9900
167,2,63.570000,1596.6300
167,3,34.240000,1580.4200
167,4,0.000000,2822.0800
168,0,12.470000,2125.6200
168,1,33.680000,2106.3200
168,2,28.370000,2116.8900
168,3,7.160000,2127.0500
168,4,0.000000,4996.8000
169,0,15.070000,2202.1700
169,1,20.960000,2186.3900
169,2,8.300000,2192.5700
169,3,2.410000,2178.3900
169,4,0.000000,5318.8800
170,0,29.670000,1656.3700
170,1,17.560000,1659.3200
170,2,9.370000,1671.2400
170,3,37.860000,1651.0100
170,4,0.000000,3189.7600
171,0,38.140000,1474.9100
171,1,27.900000,1495.1100
171,2,48.800000,1482.3100
171,3,17.240000,1473.6500
171,4,0.000000,2566.4800
172,0,21.170000,2014.6000
172,1,23.640000,1991.0000
172,2,39.510000,2006.6300
172,3,41.980000,2020.6900
172,4,0.000000,4607.4400
173,0,3.380000,2222.1500
173,1,44.170000,2221.0600
173,2,8.890000,2191.8400
173,3,56.440000,2239.2500
173,4,0.000000,5519.4400
174,0,20.890000,1729.7500
174,1,5.420000,1718.9400
174,2,16.890000,1754.3600
174,3,32.360000,1736.9300
174,4,0.000000,3607.5200
175,0,6.000000,1410.9500
175,1,10.100000,1430.6600
175,2,3.530000,1401.9100
175,3,12.570000,1406.7600
175,4,0.000000,2425.0400
176,0,2.720000,1835.4900
176,1,61.060000,1853.8200
176,2,59.450000,1843.6700
176,3,1.110000,1845.0600
176,4,0.000000,4169.6000
177,0,3.060000,2189.0100
177,1,60.150000,2155.7900
177,2,67.160000,2166.5500
177,3,3.950000,2180.5700
177,4,0.000000,5598.9600
178,0,8.560000,1792.5300
178,1,56.780000,1778.0000
178,2,54.780000,1794.7500
178,3,10.560000,1790.2200
178,4,0.000000,4056.5600
179,0,26.800000,1370.1100
179,1,28.750000,1381.8400
179,2,45.420000,1381.9300
179,3,10.130000,1354.8600
179,4,0.000000,2409.0400
180,0,26.040000,1647.0500
180,1,1.830000,1659.2700
180,2,3.420000,1659.7300
180,3,31.290000,1654.4700
180,4,0.000000,3718.3200
181,0,2.380000,2096.9300
181,1,18.620000,2065.3800
181,2,37.110000,2075.5200
181,3,58.110000,2097.6100
181,4,0.000000,5551.1200
182,0,2.920000,1825.2700
182,1,18.940000,1816.7700
182,2,15.190000,1824.3800
182,3,31.210000,1816.1800
182,4,0.000000,4501.1200
183,0,1.420000,1309.5700
183,1,12.510000,1286.5900
183,2,3.600000,1290.6800
183,3,7.490000,1269.7200
183,4,0.000000,2519.7600
184,0,8.850000,1440.2800
184,1,50.920000,1436.3900
184,2,32.920000,1446.6000
184,3,26.850000,1446.0500
184,4,0.000000,3289.4400
185,0,3.640000,1925.7900
185,1,33.270000,1953.6400
185,2,13.560000,1956.3400
185,3,23.350000,1939.0900
185,4,0.000000,5379.7600
186,0,11.580000,1829.9800
186,1,36.540000,1811.0900
186,2,43.920000,1816.8000
186,3,4.200000,1828.2100
186,4,0.000000,4905.7600
187,0,27.920000,1261.6100
187,1,41.130000,1229.6900
187,2,55.890000,1261.1100
187,3,13.160000,1254.8300
187,4,0.000000,2748.4000
188,0,19.110000,1265.3500
188,1,11.240000,1269.0700
188,2,27.120000,1259.6800
188,3,19.250000,1254.1800
188,4,0.000000,2917.2000
189,0,7.790000,1804.7200
189,1,13.310000,1801.1600
189,2,8.450000,1815.1600
189,3,12.650000,1811.3400
189,4,0.000000,5098.4000
190,0,14.280000,1792.7300
190,1,51.360000,1804.3300
190,2,4.910000,1800.1300
190,3,41.990000,1813.3300
190,4,0.000000,5238.1600
191,0,52.230000,1255.9300
191,1,99.880000,1237.3800
191,2,19.870000,1248.7700
191,3,67.520000,1236.7600
191,4,0.000000,3076.8000
192,0,76.370000,1113.7000
192,1,53.990000,1109.2200
192,2,54.600000,1110.0100
192,3,32.220000,1109.8300
192,4,0.000000,2631.2000
193,0,24.180000,1642.1900
193,1,12.150000,1628.4500
193,2,30.920000,1609.5300
193,3,5.410000,1636.6500
193,4,0.000000,4729.6000
194,0,25.110000,1804.2500
194,1,1.850000,1802.9700
194,2,6.500000,1824.7500
194,3,29.760000,1805.0700
