t_idx,time_label,node_idx,node_label,account_category,ik_suggested_delta,ik_strain_energy
7,2020-08,12,12_STK_003,Unknown,0.0,2917.7799
7,2020-08,13,13_STK_004,Unknown,0.0,2917.7799
7,2020-08,14,14_STK_005,Unknown,0.0,2917.7799
8,2020-09,0,00_USR_001,Unknown,10001069.4638,3206.8544
8,2020-09,1,01_USR_002,Unknown,8562327.7057,3206.8544
8,2020-09,2,02_USR_003,Unknown,7002400.29,3206.8544
8,2020-09,3,03_USR_004,Unknown,3245781.5926,3206.8544
8,2020-09,4,04_USR_005,Unknown,18178191.8198,3206.8544
8,2020-09,5,05_USR_006,Unknown,-2464873.8148,3206.8544
8,2020-09,6,06_USR_007,Unknown,-1461769.2776,3206.8544
8,2020-09,7,07_USR_008,Unknown,-2674126.1287,3206.8544
8,2020-09,8,08_USR_009,Unknown,-41369422.6665,3206.8544
8,2020-09,9,09_USR_010,Unknown,980421.0155,3206.8544
8,2020-09,10,10_STK_001,Unknown,0.0,3206.8544
8,2020-09,11,11_STK_002,Unknown,0.0,3206.8544
8,2020-09,12,12_STK_003,Unknown,0.0,3206.8544
8,2020-09,13,13_STK_004,Unknown,0.0,3206.8544
8,2020-09,14,14_STK_005,Unknown,0.0,3206.8544
9,2020-10,0,00_USR_001,Unknown,9999995.8495,4285.8562
9,2020-10,1,01_USR_002,Unknown,9654657.3851,4285.8562
9,2020-10,2,02_USR_003,Unknown,7480128.2494,4285.8562
9,2020-10,3,03_USR_004,Unknown,10217648.7022,4285.8562
9,2020-10,4,04_USR_005,Unknown,10023771.2176,4285.8562
9,2020-10,5,05_USR_006,Unknown,6824368.9181,4285.8562
9,2020-10,6,06_USR_007,Unknown,7044998.4775,4285.8562
9,2020-10,7,07_USR_008,Unknown,-34999120.2362,4285.8562
9,2020-10,8,08_USR_009,Unknown,-21056701.8054,4285.8562
9,2020-10,9,09_USR_010,Unknown,-5189746.7577,4285.8562
9,2020-10,10,10_STK_001,Unknown,0.0,4285.8562
9,2020-10,11,11_STK_002,Unknown,0.0,4285.8562
9,2020-10,12,12_STK_003,Unknown,0.0,4285.8562
9,2020-10,13,13_STK_004,Unknown,0.0,4285.8562
9,2020-10,14,14_STK_005,Unknown,0.0,4285.8562
10,2020-11,0,00_USR_001,Unknown,9999977.5408,3644905.7979
10,2020-11,1,01_USR_002,Unknown,5094712.1858,3644905.7979
10,2020-11,2,02_USR_003,Unknown,5161443.5754,3644905.7979
10,2020-11,3,03_USR_004,Unknown,5137689.2996,3644905.7979
10,2020-11,4,04_USR_005,Unknown,-78885720.3128,3644905.7979
10,2020-11,5,05_USR_006,Unknown,104192830.278,3644905.7979
10,2020-11,6,06_USR_007,Unknown,-33681220.1002,3644905.7979
10,2020-11,7,07_USR_008,Unknown,17911198.3654,3644905.7979
10,2020-11,8,08_USR_009,Unknown,-37874234.1834,3644905.7979
10,2020-11,9,09_USR_010,Unknown,2943323.3521,3644905.7979
10,2020-11,10,10_STK_001,Unknown,0.0,3644905.7979
10,2020-11,11,11_STK_002,Unknown,0.0,3644905.7979
10,2020-11,12,12_STK_003,Unknown,0.0,3644905.7979
10,2020-11,13,13_STK_004,Unknown,0.0,3644905.7979
10,2020-11,14,14_STK_005,Unknown,0.0,3644905.7979
11,2020-12,0,00_USR_001,Unknown,10000765.8933,39291.1639
11,2020-12,1,01_USR_002,Unknown,7776210.1415,39291.1639
11,2020-12,2,02_USR_003,Unknown,6520725.9013,39291.1639
11,2020-12,3,03_USR_004,Unknown,8381520.7569,39291.1639
11,2020-12,4,04_USR_005,Unknown,-25458381.5206,39291.1639
11,2020-12,5,05_USR_006,Unknown,45961161.5245,39291.1639
11,2020-12,6,06_USR_007,Unknown,-10675442.7717,39291.1639
11,2020-12,7,07_USR_008,Unknown,-11573000.0324,39291.1639
11,2020-12,8,08_USR_009,Unknown,-29124875.3754,39291.1639
11,2020-12,9,09_USR_010,Unknown,-1808684.5174,39291.1639
11,2020-12,10,10_STK_001,Unknown,0.0,39291.1639
11,2020-12,11,11_STK_002,Unknown,0.0,39291.1639
11,2020-12,12,12_STK_003,Unknown,0.0,39291.1639
11,2020-12,13,13_STK_004,Unknown,0.0,39291.1639
11,2020-12,14,14_STK_005,Unknown,0.0,39291.1639
12,2021-01,0,00_USR_001,Unknown,10000103.1877,3570.318
12,2021-01,1,01_USR_002,Unknown,8157790.6645,3570.318
12,2021-01,2,02_USR_003,Unknown,6697158.7902,3570.318
12,2021-01,3,03_USR_004,Unknown,8153390.5523,3570.318
12,2021-01,4,04_USR_005,Unknown,16072213.9731,3570.318
12,2021-01,5,05_USR_006,Unknown,17428152.7651,3570.318
12,2021-01,6,06_USR_007,Unknown,-10865142.9271,3570.318
12,2021-01,7,07_USR_008,Unknown,-30395465.3952,3570.318
12,2021-01,8,08_USR_009,Unknown,-17822379.6125,3570.318
12,2021-01,9,09_USR_010,Unknown,-7425821.9981,3570.318
12,2021-01,10,10_STK_001,Unknown,0.0,3570.318
12,2021-01,11,11_STK_002,Unknown,0.0,3570.318
12,2021-01,12,12_STK_003,Unknown,0.0,3570.318
12,2021-01,13,13_STK_004,Unknown,0.0,3570.318
12,2021-01,14,14_STK_005,Unknown,0.0,3570.318
13,2021-02,0,00_USR_001,Unknown,9999991.514,4488.9263
13,2021-02,1,01_USR_002,Unknown,8307631.1472,4488.9263
13,2021-02,2,02_USR_003,Unknown,6868687.9659,4488.9263
13,2021-02,3,03_USR_004,Unknown,8274593.1566,4488.9263
13,2021-02,4,04_USR_005,Unknown,19916187.1576,4488.9263
13,2021-02,5,05_USR_006,Unknown,13076110.967,4488.9263
13,2021-02,6,06_USR_007,Unknown,-9605503.2308,4488.9263
13,2021-02,7,07_USR_008,Unknown,-35122400.9347,4488.9263
13,2021-02,8,08_USR_009,Unknown,-13244269.6605,4488.9263
13,2021-02,9,09_USR_010,Unknown,-8471028.0824,4488.9263
13,2021-02,10,10_STK_001,Unknown,0.0,4488.9263
13,2021-02,11,11_STK_002,Unknown,0.0,4488.9263
13,2021-02,12,12_STK_003,Unknown,0.0,4488.9263
13,2021-02,13,13_STK_004,Unknown,0.0,4488.9263
13,2021-02,14,14_STK_005,Unknown,0.0,4488.9263
14,2021-03,0,00_USR_001,Unknown,9999991.6343,5246.5132
14,2021-03,1,01_USR_002,Unknown,8190015.2807,5246.5132
14,2021-03,2,02_USR_003,Unknown,6753205.6122,5246.5132
14,2021-03,3,03_USR_004,Unknown,7993922.2208,5246.5132
14,2021-03,4,04_USR_005,Unknown,22502667.2199,5246.5132
14,2021-03,5,05_USR_006,Unknown,12761225.2752,5246.5132
14,2021-03,6,06_USR_007,Unknown,-10157412.8617,5246.5132
14,2021-03,7,07_USR_008,Unknown,-35120133.226,5246.5132
14,2021-03,8,08_USR_009,Unknown,-14417695.8505,5246.5132
14,2021-03,9,09_USR_010,Unknown,-8505785.3049,5246.5132
14,2021-03,10,10_STK_001,Unknown,0.0,5246.5132
14,2021-03,11,11_STK_002,Unknown,0.0,5246.5132
14,2021-03,12,12_STK_003,Unknown,0.0,5246.5132
14,2021-03,13,13_STK_004,Unknown,0.0,5246.5132
14,2021-03,14,14_STK_005,Unknown,0.0,5246.5132
15,2021-04,0,00_USR_001,Unknown,10003070.8575,5016.9522
15,2021-04,1,01_USR_002,Unknown,8546515.7692,5016.9522
15,2021-04,2,02_USR_003,Unknown,7227905.4664,5016.9522
15,2021-04,3,03_USR_004,Unknown,8678797.5694,5016.9522
15,2021-04,4,04_USR_005,Unknown,11729489.836,5016.9522
15,2021-04,5,05_USR_006,Unknown,12438663.8102,5016.9522
15,2021-04,6,06_USR_007,Unknown,-3087298.3442,5016.9522
15,2021-04,7,07_USR_008,Unknown,-41022277.7149,5016.9522
15,2021-04,8,08_USR_009,Unknown,-6116894.6984,5016.9522
15,2021-04,9,09_USR_010,Unknown,-8397972.5513,5016.9522
15,2021-04,10,10_STK_001,Unknown,0.0,5016.9522
15,2021-04,11,11_STK_002,Unknown,0.0,5016.9522
15,2021-04,12,12_STK_003,Unknown,0.0,5016.9522
15,2021-04,13,13_STK_004,Unknown,0.0,5016.9522
15,2021-04,14,14_STK_005,Unknown,0.0,5016.9522
16,2021-05,0,00_USR_001,Unknown,9999995.0677,2424.6432
16,2021-05,1,01_USR_002,Unknown,8256415.4359,2424.6432
16,2021-05,2,02_USR_003,Unknown,7067598.3288,2424.6432
16,2021-05,3,03_USR_004,Unknown,8424063.6262,2424.6432
16,2021-05,4,04_USR_005,Unknown,9071557.2159,2424.6432
16,2021-05,5,05_USR_006,Unknown,14798823.3092,2424.6432
16,2021-05,6,06_USR_007,Unknown,-5277651.3584,2424.6432
16,2021-05,7,07_USR_008,Unknown,-33135368.7718,2424.6432
16,2021-05,8,08_USR_009,Unknown,-10880912.1842,2424.6432
16,2021-05,9,09_USR_010,Unknown,-8324520.6696,2424.6432
16,2021-05,10,10_STK_001,Unknown,0.0,2424.6432
16,2021-05,11,11_STK_002,Unknown,0.0,2424.6432
16,2021-05,12,12_STK_003,Unknown,0.0,2424.6432
16,2021-05,13,13_STK_004,Unknown,0.0,2424.6432
16,2021-05,14,14_STK_005,Unknown,0.0,2424.6432
17,2021-06,0,00_USR_001,Unknown,9999995.0279,856.0393
17,2021-06,1,01_USR_002,Unknown,7903712.2567,856.0393
17,2021-06,2,02_USR_003,Unknown,7041945.0569,856.0393
17,2021-06,3,03_USR_004,Unknown,8492176.1088,856.0393
17,2021-06,4,04_USR_005,Unknown,-3420074.1799,856.0393
17,2021-06,5,05_USR_006,Unknown,18921926.1726,856.0393
17,2021-06,6,06_USR_007,Unknown,-5900779.445,856.0393
17,2021-06,7,07_USR_008,Unknown,-18123024.5194,856.0393
17,2021-06,8,08_USR_009,Unknown,-17004604.7009,856.0393
17,2021-06,9,09_USR_010,Unknown,-7911271.7777,856.0393
17,2021-06,10,10_STK_001,Unknown,0.0,856.0393
17,2021-06,11,11_STK_002,Unknown,0.0,856.0393
17,2021-06,12,12_STK_003,Unknown,0.0,856.0393
17,2021-06,13,13_STK_004,Unknown,0.0,856.0393
17,2021-06,14,14_STK_005,Unknown,0.0,856.0393
18,2021-07,0,00_USR_001,Unknown,10005676.5626,3156.7733
18,2021-07,1,01_USR_002,Unknown,6349990.3761,3156.7733
18,2021-07,2,02_USR_003,Unknown,5717798.598,3156.7733
18,2021-07,3,03_USR_004,Unknown,5789114.9616,3156.7733
18,2021-07,4,04_USR_005,Unknown,23124116.915,3156.7733
18,2021-07,5,05_USR_006,Unknown,15705317.7866,3156.7733
18,2021-07,6,06_USR_007,Unknown,-22757572.3556,3156.7733
18,2021-07,7,07_USR_008,Unknown,-5313814.9106,3156.7733
18,2021-07,8,08_USR_009,Unknown,-27275113.4417,3156.7733
18,2021-07,9,09_USR_010,Unknown,-11345514.4921,3156.7733
18,2021-07,10,10_STK_001,Unknown,0.0,3156.7733
18,2021-07,11,11_STK_002,Unknown,0.0,3156.7733
18,2021-07,12,12_STK_003,Unknown,0.0,3156.7733
18,2021-07,13,13_STK_004,Unknown,0.0,3156.7733
18,2021-07,14,14_STK_005,Unknown,0.0,3156.7733
19,2021-08,0,00_USR_001,Unknown,10007144.473,3643.6615
19,2021-08,1,01_USR_002,Unknown,6145185.3841,3643.6615
19,2021-08,2,02_USR_003,Unknown,5487290.0733,3643.6615
19,2021-08,3,03_USR_004,Unknown,5344348.8935,3643.6615
19,2021-08,4,04_USR_005,Unknown,27880758.2448,3643.6615
19,2021-08,5,05_USR_006,Unknown,15715358.2928,3643.6615
19,2021-08,6,06_USR_007,Unknown,-25039813.194,3643.6615
19,2021-08,7,07_USR_008,Unknown,-3976316.474,3643.6615
19,2021-08,8,08_USR_009,Unknown,-29958275.6328,3643.6615
19,2021-08,9,09_USR_010,Unknown,-11605680.0607,3643.6615
19,2021-08,10,10_STK_001,Unknown,0.0,3643.6615
19,2021-08,11,11_STK_002,Unknown,0.0,3643.6615
19,2021-08,12,12_STK_003,Unknown,0.0,3643.6615
19,2021-08,13,13_STK_004,Unknown,0.0,3643.6615
19,2021-08,14,14_STK_005,Unknown,0.0,3643.6615
20,2021-09,0,00_USR_001,Unknown,12190115.7221,3695.514
20,2021-09,1,01_USR_002,Unknown,7800160.1852,3695.514
20,2021-09,2,02_USR_003,Unknown,7161523.3275,3695.514
20,2021-09,3,03_USR_004,Unknown,7220312.7843,3695.514
20,2021-09,4,04_USR_005,Unknown,26979549.8883,3695.514
20,2021-09,5,05_USR_006,Unknown,17532450.8776,3695.514
20,2021-09,6,06_USR_007,Unknown,-27484628.0607,3695.514
20,2021-09,7,07_USR_008,Unknown,-9338141.5402,3695.514
20,2021-09,8,08_USR_009,Unknown,-27541641.7412,3695.514
20,2021-09,9,09_USR_010,Unknown,-14519701.4429,3695.514
20,2021-09,10,10_STK_001,Unknown,0.0,3695.514
20,2021-09,11,11_STK_002,Unknown,0.0,3695.514
20,2021-09,12,12_STK_003,Unknown,0.0,3695.514
20,2021-09,13,13_STK_004,Unknown,0.0,3695.514
20,2021-09,14,14_STK_005,Unknown,0.0,3695.514
21,2021-10,0,00_USR_001,Unknown,9999993.4023,3009.2119
21,2021-10,1,01_USR_002,Unknown,6176477.603,3009.2119
21,2021-10,2,02_USR_003,Unknown,5606857.1932,3009.2119
21,2021-10,3,03_USR_004,Unknown,5557073.3511,3009.2119
21,2021-10,4,04_USR_005,Unknown,24553871.3315,3009.2119
21,2021-10,5,05_USR_006,Unknown,15490060.2581,3009.2119
21,2021-10,6,06_USR_007,Unknown,-24608098.4069,3009.2119
21,2021-10,7,07_USR_008,Unknown,-3463561.0577,3009.2119
21,2021-10,8,08_USR_009,Unknown,-27508405.7893,3009.2119
21,2021-10,9,09_USR_010,Unknown,-11804267.8852,3009.2119
21,2021-10,10,10_STK_001,Unknown,0.0,3009.2119
21,2021-10,11,11_STK_002,Unknown,0.0,3009.2119
21,2021-10,12,12_STK_003,Unknown,0.0,3009.2119
21,2021-10,13,13_STK_004,Unknown,0.0,3009.2119
21,2021-10,14,14_STK_005,Unknown,0.0,3009.2119
22,2021-11,0,00_USR_001,Unknown,9999993.4035,3158.9434
22,2021-11,1,01_USR_002,Unknown,6176552.8881,3158.9434
22,2021-11,2,02_USR_003,Unknown,5606940.7616,3158.9434
22,2021-11,3,03_USR_004,Unknown,5557198.7199,3158.9434
22,2021-11,4,04_USR_005,Unknown,24553123.9348,3158.9434
22,2021-11,5,05_USR_006,Unknown,15489725.5344,3158.9434
22,2021-11,6,06_USR_007,Unknown,-24607581.7769,3158.9434
22,2021-11,7,07_USR_008,Unknown,-3464542.7077,3158.9434
22,2021-11,8,08_USR_009,Unknown,-27506868.7999,3158.9434
22,2021-11,9,09_USR_010,Unknown,-11804541.9578,3158.9434
22,2021-11,10,10_STK_001,Unknown,0.0,3158.9434
22,2021-11,11,11_STK_002,Unknown,0.0,3158.9434
22,2021-11,12,12_STK_003,Unknown,0.0,3158.9434
22,2021-11,13,13_STK_004,Unknown,0.0,3158.9434
22,2021-11,14,14_STK_005,Unknown,0.0,3158.9434
23,2021-12,0,00_USR_001,Unknown,10612066.8149,2536.3379
23,2021-12,1,01_USR_002,Unknown,6686366.2463,2536.3379
23,2021-12,2,02_USR_003,Unknown,6181384.2007,2536.3379
23,2021-12,3,03_USR_004,Unknown,6334462.1731,2536.3379
23,2021-12,4,04_USR_005,Unknown,22419669.3071,2536.3379
23,2021-12,5,05_USR_006,Unknown,15423320.8657,2536.3379
23,2021-12,6,06_USR_007,Unknown,-24921603.69,2536.3379
23,2021-12,7,07_USR_008,Unknown,-6586610.2218,2536.3379
23,2021-12,8,08_USR_009,Unknown,-23595904.5896,2536.3379
23,2021-12,9,09_USR_010,Unknown,-12553151.1064,2536.3379
23,2021-12,10,10_STK_001,Unknown,0.0,2536.3379
23,2021-12,11,11_STK_002,Unknown,0.0,2536.3379
23,2021-12,12,12_STK_003,Unknown,0.0,2536.3379
23,2021-12,13,13_STK_004,Unknown,0.0,2536.3379
23,2021-12,14,14_STK_005,Unknown,0.0,2536.3379
