t_idx,time_label,node_idx,node_label,optimal_input_u,state_error_x
6,2020-W07,6,ACC_Accounts_Receivable,0.0,27205.69
6,2020-W07,7,ACC_Payroll_Exp,-0.0,0.0
6,2020-W07,8,ACC_Rent_Exp,-0.0,0.0
6,2020-W07,9,UNKNOWN_LEAK,0.0,0.0
7,2020-W08,0,ACC_Accounts_Payable,0.0,4244.8
7,2020-W08,1,ACC_Inventory,0.0,10943.55
7,2020-W08,2,ACC_Cash,0.0,3652.09
7,2020-W08,3,ACC_Travel_Exp,1593.0296,545.35
7,2020-W08,4,ACC_COGS,-0.0,15702.28
7,2020-W08,5,ACC_Sales_Revenue,0.0,37766.29
7,2020-W08,6,ACC_Accounts_Receivable,0.0,21869.5
7,2020-W08,7,ACC_Payroll_Exp,-0.0,0.0
7,2020-W08,8,ACC_Rent_Exp,-0.0,0.0
7,2020-W08,9,UNKNOWN_LEAK,0.0,0.0
8,2020-W09,0,ACC_Accounts_Payable,0.0,9552.86
8,2020-W09,1,ACC_Inventory,0.0,5228.76
8,2020-W09,2,ACC_Cash,0.0,19644.46
8,2020-W09,3,ACC_Travel_Exp,0.0,4804.96
8,2020-W09,4,ACC_COGS,0.0,14781.62
8,2020-W09,5,ACC_Sales_Revenue,0.0,37331.23
8,2020-W09,6,ACC_Accounts_Receivable,0.0,16820.16
8,2020-W09,7,ACC_Payroll_Exp,-0.0,18555.83
8,2020-W09,8,ACC_Rent_Exp,-0.0,6052.11
8,2020-W09,9,UNKNOWN_LEAK,0.0,742.63
9,2020-W10,0,ACC_Accounts_Payable,0.0,7697.68
9,2020-W10,1,ACC_Inventory,0.0,8867.41
9,2020-W10,2,ACC_Cash,0.0,10437.64
9,2020-W10,3,ACC_Travel_Exp,-0.0,1838.14
9,2020-W10,4,ACC_COGS,-0.0,16565.09
9,2020-W10,5,ACC_Sales_Revenue,0.0,39389.02
9,2020-W10,6,ACC_Accounts_Receivable,0.0,17113.24
9,2020-W10,7,ACC_Payroll_Exp,-0.0,0.0
9,2020-W10,8,ACC_Rent_Exp,-0.0,0.0
9,2020-W10,9,UNKNOWN_LEAK,0.0,0.0
10,2020-W11,0,ACC_Accounts_Payable,0.0,6724.52
10,2020-W11,1,ACC_Inventory,0.0,3088.35
10,2020-W11,2,ACC_Cash,0.0,4321.6
10,2020-W11,3,ACC_Travel_Exp,496.4016,1048.28
10,2020-W11,4,ACC_COGS,-0.0,11788.59
10,2020-W11,5,ACC_Sales_Revenue,0.0,31855.36
10,2020-W11,6,ACC_Accounts_Receivable,0.0,1060.72
10,2020-W11,7,ACC_Payroll_Exp,-0.0,0.0
10,2020-W11,8,ACC_Rent_Exp,-0.0,0.0
10,2020-W11,9,UNKNOWN_LEAK,0.0,0.0
11,2020-W12,0,ACC_Accounts_Payable,0.0,968.37
11,2020-W12,1,ACC_Inventory,0.0,5258.85
11,2020-W12,2,ACC_Cash,0.0,7430.74
11,2020-W12,3,ACC_Travel_Exp,194.078,100.18
11,2020-W12,4,ACC_COGS,0.0,13424.94
11,2020-W12,5,ACC_Sales_Revenue,0.0,34360.66
11,2020-W12,6,ACC_Accounts_Receivable,0.0,9632.02
11,2020-W12,7,ACC_Payroll_Exp,-0.0,0.0
11,2020-W12,8,ACC_Rent_Exp,-0.0,0.0
11,2020-W12,9,UNKNOWN_LEAK,0.0,0.0
12,2020-W13,0,ACC_Accounts_Payable,0.0,7553.32
12,2020-W13,1,ACC_Inventory,0.0,2826.59
12,2020-W13,2,ACC_Cash,0.0,6005.18
12,2020-W13,3,ACC_Travel_Exp,-0.0,1693.82
12,2020-W13,4,ACC_COGS,-0.0,10379.91
12,2020-W13,5,ACC_Sales_Revenue,0.0,29298.47
12,2020-W13,6,ACC_Accounts_Receivable,0.0,4232.23
12,2020-W13,7,ACC_Payroll_Exp,-0.0,16098.51
12,2020-W13,8,ACC_Rent_Exp,-0.0,3279.09
12,2020-W13,9,UNKNOWN_LEAK,0.0,0.0
13,2020-W14,0,ACC_Accounts_Payable,0.0,1600.65
13,2020-W14,1,ACC_Inventory,0.0,2271.92
13,2020-W14,2,ACC_Cash,0.0,15164.94
13,2020-W14,3,ACC_Travel_Exp,-0.0,0.0
13,2020-W14,4,ACC_COGS,-0.0,10224.13
13,2020-W14,5,ACC_Sales_Revenue,0.0,27460.97
13,2020-W14,6,ACC_Accounts_Receivable,0.0,7256.83
13,2020-W14,7,ACC_Payroll_Exp,-0.0,0.0
13,2020-W14,8,ACC_Rent_Exp,-0.0,0.0
13,2020-W14,9,UNKNOWN_LEAK,0.0,0.0
14,2020-W15,0,ACC_Accounts_Payable,0.0,7374.01
14,2020-W15,1,ACC_Inventory,0.0,197.37
14,2020-W15,2,ACC_Cash,0.0,21144.1
14,2020-W15,3,ACC_Travel_Exp,-0.0,922.85
14,2020-W15,4,ACC_COGS,-0.0,7176.64
14,2020-W15,5,ACC_Sales_Revenue,0.0,22710.78
14,2020-W15,6,ACC_Accounts_Receivable,0.0,9356.17
14,2020-W15,7,ACC_Payroll_Exp,-0.0,0.0
14,2020-W15,8,ACC_Rent_Exp,-0.0,0.0
14,2020-W15,9,UNKNOWN_LEAK,0.0,0.0
15,2020-W16,0,ACC_Accounts_Payable,0.0,7693.28
15,2020-W16,1,ACC_Inventory,0.0,676.0
15,2020-W16,2,ACC_Cash,0.0,36891.55
15,2020-W16,3,ACC_Travel_Exp,-0.0,1674.22
15,2020-W16,4,ACC_COGS,-0.0,7017.28
15,2020-W16,5,ACC_Sales_Revenue,0.0,22931.99
15,2020-W16,6,ACC_Accounts_Receivable,0.0,25887.2
15,2020-W16,7,ACC_Payroll_Exp,-0.0,0.0
15,2020-W16,8,ACC_Rent_Exp,-0.0,0.0
15,2020-W16,9,UNKNOWN_LEAK,0.0,253.42
16,2020-W17,0,ACC_Accounts_Payable,0.0,4510.07
16,2020-W17,1,ACC_Inventory,0.0,2802.64
16,2020-W17,2,ACC_Cash,0.0,7037.65
16,2020-W17,3,ACC_Travel_Exp,-92.3908,2251.32
16,2020-W17,4,ACC_COGS,-0.0,6777.49
16,2020-W17,5,ACC_Sales_Revenue,0.0,21492.55
16,2020-W17,6,ACC_Accounts_Receivable,0.0,21305.8
16,2020-W17,7,ACC_Payroll_Exp,-771.3036,18794.63
16,2020-W17,8,ACC_Rent_Exp,-192.8748,4699.85
16,2020-W17,9,UNKNOWN_LEAK,0.0,0.0
17,2020-W18,0,ACC_Accounts_Payable,0.0,1899.66
17,2020-W18,1,ACC_Inventory,0.0,2645.87
17,2020-W18,2,ACC_Cash,0.0,19587.83
17,2020-W18,3,ACC_Travel_Exp,-1149.1553,2085.83
17,2020-W18,4,ACC_COGS,0.0,5641.07
17,2020-W18,5,ACC_Sales_Revenue,0.0,19720.99
17,2020-W18,6,ACC_Accounts_Receivable,0.0,18339.95
17,2020-W18,7,ACC_Payroll_Exp,-0.0,0.0
17,2020-W18,8,ACC_Rent_Exp,-0.0,0.0
17,2020-W18,9,UNKNOWN_LEAK,0.0,0.0
18,2020-W19,0,ACC_Accounts_Payable,0.0,379.62
18,2020-W19,1,ACC_Inventory,0.0,2244.43
18,2020-W19,2,ACC_Cash,0.0,5300.71
18,2020-W19,3,ACC_Travel_Exp,-829.563,1743.25
18,2020-W19,4,ACC_COGS,0.0,5328.16
18,2020-W19,5,ACC_Sales_Revenue,0.0,19534.33
18,2020-W19,6,ACC_Accounts_Receivable,0.0,5461.84
18,2020-W19,7,ACC_Payroll_Exp,-0.0,0.0
18,2020-W19,8,ACC_Rent_Exp,-0.0,0.0
18,2020-W19,9,UNKNOWN_LEAK,0.0,0.0
19,2020-W20,0,ACC_Accounts_Payable,0.0,8046.92
19,2020-W20,1,ACC_Inventory,0.0,1726.27
19,2020-W20,2,ACC_Cash,0.0,23123.04
19,2020-W20,3,ACC_Travel_Exp,-0.0,2148.13
19,2020-W20,4,ACC_COGS,-0.0,6320.65
19,2020-W20,5,ACC_Sales_Revenue,0.0,21301.31
19,2020-W20,6,ACC_Accounts_Receivable,0.0,13969.86
19,2020-W20,7,ACC_Payroll_Exp,-0.0,0.0
19,2020-W20,8,ACC_Rent_Exp,-0.0,0.0
19,2020-W20,9,UNKNOWN_LEAK,0.0,0.0
20,2020-W21,0,ACC_Accounts_Payable,0.0,23499.12
20,2020-W21,1,ACC_Inventory,0.0,6.57
20,2020-W21,2,ACC_Cash,0.0,14909.04
20,2020-W21,3,ACC_Travel_Exp,1.0311,1928.4
20,2020-W21,4,ACC_COGS,0.0,5685.83
20,2020-W21,5,ACC_Sales_Revenue,0.0,19535.71
20,2020-W21,6,ACC_Accounts_Receivable,0.0,6662.03
20,2020-W21,7,ACC_Payroll_Exp,-0.0,0.0
20,2020-W21,8,ACC_Rent_Exp,-0.0,0.0
20,2020-W21,9,UNKNOWN_LEAK,0.0,0.0
21,2020-W22,0,ACC_Accounts_Payable,0.0,1069.48
21,2020-W22,1,ACC_Inventory,0.0,1665.33
21,2020-W22,2,ACC_Cash,0.0,17575.76
21,2020-W22,3,ACC_Travel_Exp,-67.5224,2958.9
21,2020-W22,4,ACC_COGS,-0.0,5552.13
21,2020-W22,5,ACC_Sales_Revenue,0.0,19639.73
21,2020-W22,6,ACC_Accounts_Receivable,0.0,3419.22
21,2020-W22,7,ACC_Payroll_Exp,-350.2383,15347.8
21,2020-W22,8,ACC_Rent_Exp,-92.2176,4041.07
21,2020-W22,9,UNKNOWN_LEAK,0.0,0.0
22,2020-W23,0,ACC_Accounts_Payable,0.0,7839.96
22,2020-W23,1,ACC_Inventory,0.0,1215.25
22,2020-W23,2,ACC_Cash,0.0,8124.53
22,2020-W23,3,ACC_Travel_Exp,-51.5362,250.52
22,2020-W23,4,ACC_COGS,-0.0,6012.08
22,2020-W23,5,ACC_Sales_Revenue,0.0,20694.46
22,2020-W23,6,ACC_Accounts_Receivable,0.0,13345.75
22,2020-W23,7,ACC_Payroll_Exp,-0.0,0.0
22,2020-W23,8,ACC_Rent_Exp,-0.0,0.0
22,2020-W23,9,UNKNOWN_LEAK,0.0,597.87
23,2020-W24,0,ACC_Accounts_Payable,0.0,6758.5
23,2020-W24,1,ACC_Inventory,0.0,115.57
23,2020-W24,2,ACC_Cash,0.0,17135.74
23,2020-W24,3,ACC_Travel_Exp,-0.0,942.15
23,2020-W24,4,ACC_COGS,-0.0,6642.93
23,2020-W24,5,ACC_Sales_Revenue,0.0,22578.27
23,2020-W24,6,ACC_Accounts_Receivable,0.0,5499.62
23,2020-W24,7,ACC_Payroll_Exp,-0.0,0.0
23,2020-W24,8,ACC_Rent_Exp,-0.0,0.0
23,2020-W24,9,UNKNOWN_LEAK,0.0,0.0
24,2020-W25,0,ACC_Accounts_Payable,0.0,8526.94
24,2020-W25,1,ACC_Inventory,0.0,530.96
24,2020-W25,2,ACC_Cash,0.0,12356.89
24,2020-W25,3,ACC_Travel_Exp,-0.0,1049.98
24,2020-W25,4,ACC_COGS,-0.0,7995.98
24,2020-W25,5,ACC_Sales_Revenue,0.0,25682.8
24,2020-W25,6,ACC_Accounts_Receivable,0.0,2275.93
24,2020-W25,7,ACC_Payroll_Exp,-0.0,0.0
24,2020-W25,8,ACC_Rent_Exp,-0.0,0.0
24,2020-W25,9,UNKNOWN_LEAK,0.0,0.0
25,2020-W26,0,ACC_Accounts_Payable,0.0,75.09
25,2020-W26,1,ACC_Inventory,0.0,1558.79
25,2020-W26,2,ACC_Cash,0.0,20968.84
25,2020-W26,3,ACC_Travel_Exp,4.8217,344.04
25,2020-W26,4,ACC_COGS,0.0,9680.8
25,2020-W26,5,ACC_Sales_Revenue,0.0,27425.65
25,2020-W26,6,ACC_Accounts_Receivable,0.0,3685.83
25,2020-W26,7,ACC_Payroll_Exp,286.8628,20468.4
25,2020-W26,8,ACC_Rent_Exp,81.9774,5849.3
25,2020-W26,9,UNKNOWN_LEAK,0.0,0.0
26,2020-W27,0,ACC_Accounts_Payable,0.0,1239.68
26,2020-W27,1,ACC_Inventory,0.0,4018.8
26,2020-W27,2,ACC_Cash,0.0,5821.83
26,2020-W27,3,ACC_Travel_Exp,1868.5183,2801.92
26,2020-W27,4,ACC_COGS,0.0,10937.74
26,2020-W27,5,ACC_Sales_Revenue,0.0,29620.4
26,2020-W27,6,ACC_Accounts_Receivable,0.0,5317.39
26,2020-W27,7,ACC_Payroll_Exp,-0.0,0.0
26,2020-W27,8,ACC_Rent_Exp,-0.0,0.0
26,2020-W27,9,UNKNOWN_LEAK,0.0,0.0
27,2020-W28,0,ACC_Accounts_Payable,0.0,7579.81
27,2020-W28,1,ACC_Inventory,0.0,4708.57
27,2020-W28,2,ACC_Cash,0.0,6290.54
27,2020-W28,3,ACC_Travel_Exp,-0.0,1604.78
27,2020-W28,4,ACC_COGS,-0.0,12288.38
27,2020-W28,5,ACC_Sales_Revenue,0.0,32283.0
27,2020-W28,6,ACC_Accounts_Receivable,0.0,14387.68
27,2020-W28,7,ACC_Payroll_Exp,-0.0,0.0
27,2020-W28,8,ACC_Rent_Exp,-0.0,0.0
27,2020-W28,9,UNKNOWN_LEAK,0.0,0.0
28,2020-W29,0,ACC_Accounts_Payable,0.0,23885.29
28,2020-W29,1,ACC_Inventory,0.0,7957.34
28,2020-W29,2,ACC_Cash,0.0,29051.78
28,2020-W29,3,ACC_Travel_Exp,1981.5588,3768.82
28,2020-W29,4,ACC_COGS,-0.0,16160.26
28,2020-W29,5,ACC_Sales_Revenue,0.0,37183.66
28,2020-W29,6,ACC_Accounts_Receivable,0.0,20378.41
28,2020-W29,7,ACC_Payroll_Exp,-0.0,0.0
28,2020-W29,8,ACC_Rent_Exp,-0.0,0.0
28,2020-W29,9,UNKNOWN_LEAK,0.0,0.0
29,2020-W30,0,ACC_Accounts_Payable,0.0,260.29
29,2020-W30,1,ACC_Inventory,0.0,8105.86
29,2020-W30,2,ACC_Cash,0.0,24267.13
29,2020-W30,3,ACC_Travel_Exp,58.1911,795.87
29,2020-W30,4,ACC_COGS,0.0,15938.74
29,2020-W30,5,ACC_Sales_Revenue,0.0,39246.79
29,2020-W30,6,ACC_Accounts_Receivable,0.0,19729.66
29,2020-W30,7,ACC_Payroll_Exp,1439.3918,19686.32
29,2020-W30,8,ACC_Rent_Exp,418.9186,5729.48
29,2020-W30,9,UNKNOWN_LEAK,0.0,0.0
30,2020-W31,0,ACC_Accounts_Payable,0.0,8708.36
30,2020-W31,1,ACC_Inventory,0.0,4697.79
30,2020-W31,2,ACC_Cash,0.0,10739.43
30,2020-W31,3,ACC_Travel_Exp,-0.0,2432.25
30,2020-W31,4,ACC_COGS,-0.0,13406.15
30,2020-W31,5,ACC_Sales_Revenue,0.0,34504.17
30,2020-W31,6,ACC_Accounts_Receivable,0.0,11332.49
30,2020-W31,7,ACC_Payroll_Exp,-0.0,0.0
30,2020-W31,8,ACC_Rent_Exp,-0.0,0.0
30,2020-W31,9,UNKNOWN_LEAK,0.0,0.0
31,2020-W32,0,ACC_Accounts_Payable,0.0,7547.69
31,2020-W32,1,ACC_Inventory,0.0,7092.0
31,2020-W32,2,ACC_Cash,0.0,12151.45
31,2020-W32,3,ACC_Travel_Exp,-0.0,1252.34
31,2020-W32,4,ACC_COGS,-0.0,14639.69
31,2020-W32,5,ACC_Sales_Revenue,0.0,36321.46
31,2020-W32,6,ACC_Accounts_Receivable,0.0,12917.67
31,2020-W32,7,ACC_Payroll_Exp,-0.0,0.0
31,2020-W32,8,ACC_Rent_Exp,-0.0,0.0
31,2020-W32,9,UNKNOWN_LEAK,0.0,0.0
32,2020-W33,0,ACC_Accounts_Payable,0.0,2518.5
32,2020-W33,1,ACC_Inventory,0.0,7406.95
32,2020-W33,2,ACC_Cash,0.0,7389.24
32,2020-W33,3,ACC_Travel_Exp,1640.7057,726.31
32,2020-W33,4,ACC_COGS,-0.0,17142.91
32,2020-W33,5,ACC_Sales_Revenue,0.0,40659.71
32,2020-W33,6,ACC_Accounts_Receivable,0.0,15326.7
32,2020-W33,7,ACC_Payroll_Exp,-0.0,0.0
32,2020-W33,8,ACC_Rent_Exp,-0.0,0.0
32,2020-W33,9,UNKNOWN_LEAK,0.0,0.0
33,2020-W34,0,ACC_Accounts_Payable,0.0,874.54
33,2020-W34,1,ACC_Inventory,0.0,6958.92
33,2020-W34,2,ACC_Cash,0.0,6558.05
33,2020-W34,3,ACC_Travel_Exp,1175.2883,591.0
33,2020-W34,4,ACC_COGS,-0.0,14287.3
33,2020-W34,5,ACC_Sales_Revenue,0.0,36788.08
33,2020-W34,6,ACC_Accounts_Receivable,0.0,11436.11
33,2020-W34,7,ACC_Payroll_Exp,-0.0,0.0
33,2020-W34,8,ACC_Rent_Exp,-0.0,0.0
33,2020-W34,9,UNKNOWN_LEAK,0.0,0.0
34,2020-W35,0,ACC_Accounts_Payable,0.0,899.76
34,2020-W35,1,ACC_Inventory,0.0,7761.34
34,2020-W35,2,ACC_Cash,0.0,14163.04
34,2020-W35,3,ACC_Travel_Exp,209.0461,3045.67
34,2020-W35,4,ACC_COGS,-0.0,16493.98
34,2020-W35,5,ACC_Sales_Revenue,0.0,39297.11
34,2020-W35,6,ACC_Accounts_Receivable,0.0,8035.04
34,2020-W35,7,ACC_Payroll_Exp,1362.9561,19857.41
34,2020-W35,8,ACC_Rent_Exp,321.8499,4689.15
34,2020-W35,9,UNKNOWN_LEAK,0.0,0.0
35,2020-W36,0,ACC_Accounts_Payable,0.0,8376.84
35,2020-W36,1,ACC_Inventory,0.0,6021.64
35,2020-W36,2,ACC_Cash,0.0,2655.15
35,2020-W36,3,ACC_Travel_Exp,1339.4358,1702.83
35,2020-W36,4,ACC_COGS,-0.0,14475.17
35,2020-W36,5,ACC_Sales_Revenue,0.0,35527.36
35,2020-W36,6,ACC_Accounts_Receivable,0.0,4339.01
35,2020-W36,7,ACC_Payroll_Exp,-0.0,0.0
35,2020-W36,8,ACC_Rent_Exp,-0.0,0.0
35,2020-W36,9,UNKNOWN_LEAK,0.0,0.0
36,2020-W37,0,ACC_Accounts_Payable,0.0,8853.42
36,2020-W37,1,ACC_Inventory,0.0,4600.25
36,2020-W37,2,ACC_Cash,0.0,23403.55
36,2020-W37,3,ACC_Travel_Exp,-0.0,707.34
36,2020-W37,4,ACC_COGS,-0.0,13453.67
36,2020-W37,5,ACC_Sales_Revenue,0.0,35725.51
36,2020-W37,6,ACC_Accounts_Receivable,0.0,1181.84
36,2020-W37,7,ACC_Payroll_Exp,-0.0,0.0
36,2020-W37,8,ACC_Rent_Exp,-0.0,0.0
36,2020-W37,9,UNKNOWN_LEAK,0.0,432.78
37,2020-W38,0,ACC_Accounts_Payable,0.0,8040.59
37,2020-W38,1,ACC_Inventory,0.0,3168.74
37,2020-W38,2,ACC_Cash,0.0,26346.49
37,2020-W38,3,ACC_Travel_Exp,-23400.3375,800.92
37,2020-W38,4,ACC_COGS,-0.0,11209.33
37,2020-W38,5,ACC_Sales_Revenue,0.0,46781.85
37,2020-W38,6,ACC_Accounts_Receivable,0.0,9634.44
37,2020-W38,7,ACC_Payroll_Exp,-0.0,0.0
37,2020-W38,8,ACC_Rent_Exp,-0.0,0.0
37,2020-W38,9,UNKNOWN_LEAK,0.0,0.0
38,2020-W39,0,ACC_Accounts_Payable,0.0,5522.37
38,2020-W39,1,ACC_Inventory,0.0,2296.28
38,2020-W39,2,ACC_Cash,0.0,19423.09
38,2020-W39,3,ACC_Travel_Exp,79.1752,2103.36
38,2020-W39,4,ACC_COGS,-0.0,11272.66
38,2020-W39,5,ACC_Sales_Revenue,0.0,29312.55
38,2020-W39,6,ACC_Accounts_Receivable,0.0,491.78
38,2020-W39,7,ACC_Payroll_Exp,631.7747,16783.66
38,2020-W39,8,ACC_Rent_Exp,219.8928,5841.65
38,2020-W39,9,UNKNOWN_LEAK,0.0,0.0
39,2020-W40,0,ACC_Accounts_Payable,0.0,1947.18
39,2020-W40,1,ACC_Inventory,0.0,2346.55
39,2020-W40,2,ACC_Cash,0.0,20303.76
39,2020-W40,3,ACC_Travel_Exp,738.6188,1443.86
39,2020-W40,4,ACC_COGS,0.0,9132.01
39,2020-W40,5,ACC_Sales_Revenue,0.0,26428.55
39,2020-W40,6,ACC_Accounts_Receivable,0.0,14051.71
39,2020-W40,7,ACC_Payroll_Exp,-0.0,0.0
39,2020-W40,8,ACC_Rent_Exp,-0.0,0.0
39,2020-W40,9,UNKNOWN_LEAK,0.0,0.0
40,2020-W41,0,ACC_Accounts_Payable,0.0,7530.6
40,2020-W41,1,ACC_Inventory,0.0,478.41
40,2020-W41,2,ACC_Cash,0.0,10573.54
40,2020-W41,3,ACC_Travel_Exp,-150.8465,2616.54
40,2020-W41,4,ACC_COGS,-0.0,7772.9
40,2020-W41,5,ACC_Sales_Revenue,0.0,23823.07
40,2020-W41,6,ACC_Accounts_Receivable,0.0,15148.92
40,2020-W41,7,ACC_Payroll_Exp,-0.0,0.0
40,2020-W41,8,ACC_Rent_Exp,-0.0,0.0
40,2020-W41,9,UNKNOWN_LEAK,0.0,0.0
41,2020-W42,0,ACC_Accounts_Payable,0.0,1672.0
41,2020-W42,1,ACC_Inventory,0.0,2043.84
41,2020-W42,2,ACC_Cash,0.0,13432.26
41,2020-W42,3,ACC_Travel_Exp,-0.0,0.0
41,2020-W42,4,ACC_COGS,-0.0,6020.12
41,2020-W42,5,ACC_Sales_Revenue,0.0,20721.22
41,2020-W42,6,ACC_Accounts_Receivable,0.0,12447.0
41,2020-W42,7,ACC_Payroll_Exp,-0.0,0.0
41,2020-W42,8,ACC_Rent_Exp,-0.0,0.0
41,2020-W42,9,UNKNOWN_LEAK,0.0,0.0
42,2020-W43,0,ACC_Accounts_Payable,0.0,7293.24
42,2020-W43,1,ACC_Inventory,0.0,2635.73
42,2020-W43,2,ACC_Cash,0.0,1523.37
42,2020-W43,3,ACC_Travel_Exp,0.0,2246.94
42,2020-W43,4,ACC_COGS,0.0,4657.51
42,2020-W43,5,ACC_Sales_Revenue,0.0,18872.08
42,2020-W43,6,ACC_Accounts_Receivable,0.0,17146.02
42,2020-W43,7,ACC_Payroll_Exp,-0.0,18653.04
42,2020-W43,8,ACC_Rent_Exp,-0.0,3594.75
42,2020-W43,9,UNKNOWN_LEAK,0.0,0.0
43,2020-W44,0,ACC_Accounts_Payable,0.0,8863.1
43,2020-W44,1,ACC_Inventory,0.0,4334.4
43,2020-W44,2,ACC_Cash,0.0,17331.87
43,2020-W44,3,ACC_Travel_Exp,-0.0,117.22
43,2020-W44,4,ACC_COGS,-0.0,4528.7
43,2020-W44,5,ACC_Sales_Revenue,0.0,18523.22
43,2020-W44,6,ACC_Accounts_Receivable,0.0,9039.97
43,2020-W44,7,ACC_Payroll_Exp,-0.0,0.0
43,2020-W44,8,ACC_Rent_Exp,-0.0,0.0
43,2020-W44,9,UNKNOWN_LEAK,0.0,114.1
44,2020-W45,0,ACC_Accounts_Payable,0.0,6048.26
44,2020-W45,1,ACC_Inventory,0.0,4324.12
44,2020-W45,2,ACC_Cash,0.0,8070.87
44,2020-W45,3,ACC_Travel_Exp,-808.6363,1167.16
44,2020-W45,4,ACC_COGS,-0.0,3960.77
44,2020-W45,5,ACC_Sales_Revenue,0.0,17253.4
44,2020-W45,6,ACC_Accounts_Receivable,0.0,16317.78
44,2020-W45,7,ACC_Payroll_Exp,-0.0,0.0
44,2020-W45,8,ACC_Rent_Exp,-0.0,0.0
44,2020-W45,9,UNKNOWN_LEAK,0.0,0.0
45,2020-W46,0,ACC_Accounts_Payable,0.0,8090.04
45,2020-W46,1,ACC_Inventory,0.0,2638.27
45,2020-W46,2,ACC_Cash,0.0,21849.27
45,2020-W46,3,ACC_Travel_Exp,-0.0,2309.09
45,2020-W46,4,ACC_COGS,-0.0,5451.77
