t_idx,time_label,node_idx,node_label,account_category,state_X,velocity_v,acceleration_a,jerk_j,snap_s,inertia_M,viscosity_C,external_force_F
2,2020-03,9,09_UNKNOWN_LEAK,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2020-03,10,10_ACC_Equity_Capital,Equity,1000000.0,0.0,0.0,0.0,0.0,1000000.0,100000.0,0.0
3,2020-04,0,00_ACC_Accounts_Payable,Liability,-71536.84,5348.57,8788.46,-5264.31,19143.12,69455.1575,6945.5158,647552450.6574
3,2020-04,1,01_ACC_Accounts_Receivable,Asset,255070.03,-57485.25,-73226.23,60413.43,196000.07,252968.3175,25296.8318,-19978110897.3247
3,2020-04,2,02_ACC_COGS,Expense,201623.84,28986.75,-27168.45,-18702.41,2524.22,135650.8675,13565.0868,-3292216032.7798
3,2020-04,3,03_ACC_Cash,Asset,464555.75,12024.09,-3931.98,-51503.25,-98880.51,455463.4475,45546.3448,-1243219817.856
3,2020-04,4,04_ACC_Inventory,Asset,501073.34,30599.13,41007.28,28205.58,-11898.18,489130.53,48913.053,21554609467.7023
3,2020-04,5,05_ACC_Payroll_Exp,Expense,70834.92,18834.01,4051.97,7515.14,10249.86,44757.09,4475.709,265649934.0304
3,2020-04,6,06_ACC_Rent_Exp,Expense,23161.03,5305.31,-498.3,-933.15,-2682.59,14938.0525,1493.8053,481468.3701
3,2020-04,7,07_ACC_Sales_Revenue,Revenue,-468578.38,-50480.48,49978.29,-19768.41,-112286.92,337937.2675,33793.7268,15183603209.5937
3,2020-04,8,08_ACC_Travel_Exp,Expense,23796.31,6867.87,998.96,37.38,-2169.07,14484.12,1448.412,24416561.8376
3,2020-04,9,09_UNKNOWN_LEAK,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2020-04,10,10_ACC_Equity_Capital,Equity,1000000.0,0.0,0.0,0.0,0.0,1000000.0,100000.0,0.0
4,2020-05,0,00_ACC_Accounts_Payable,Liability,-107735.18,-36198.34,-41546.91,-50335.37,-45071.06,82400.7375,8240.0738,-3721773016.0737
4,2020-05,1,01_ACC_Accounts_Receivable,Asset,213184.45,-41885.58,15599.67,88825.9,28412.47,269406.015,26940.6015,3074222210.6387
4,2020-05,2,02_ACC_COGS,Expense,226687.43,25063.59,-3923.16,23245.29,41947.7,179357.5625,17935.7563,-254113973.9076
4,2020-05,3,03_ACC_Cash,Asset,513014.33,48458.58,36434.49,40366.47,91869.72,466669.3325,46666.9333,19264272446.5277
4,2020-05,4,04_ACC_Inventory,Asset,524159.05,23085.71,-7513.42,-48520.7,-76726.28,494147.24,49414.724,-2571961767.9668
4,2020-05,5,05_ACC_Payroll_Exp,Expense,88989.92,18155.0,-679.01,-4730.98,-12246.12,62261.155,6226.1155,70759180.046
4,2020-05,6,06_ACC_Rent_Exp,Expense,27866.14,4705.11,-600.2,-101.9,831.25,20233.75,2023.375,-2624094.8038
4,2020-05,7,07_ACC_Sales_Revenue,Revenue,-513929.76,-45351.38,5129.1,-44849.19,-25080.78,429561.2925,42956.1293,255143084.4159
4,2020-05,8,08_ACC_Travel_Exp,Expense,27763.62,3967.31,-2900.56,-3899.52,-3936.9,19886.975,1988.6975,-49793584.7273
4,2020-05,9,09_UNKNOWN_LEAK,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2020-05,10,10_ACC_Equity_Capital,Equity,1000000.0,0.0,0.0,0.0,0.0,1000000.0,100000.0,0.0
5,2020-06,0,00_ACC_Accounts_Payable,Liability,-112087.17,-4351.99,31846.35,73393.26,123728.63,92061.15,9206.115,2891746683.8837
5,2020-06,1,01_ACC_Accounts_Receivable,Asset,207173.68,-6010.77,35874.81,20275.14,-68550.76,246995.86,24699.586,8712466017.7454
5,2020-06,2,02_ACC_COGS,Expense,257781.26,31093.83,6030.24,9953.4,-13291.89,214682.405,21468.2405,1962116246.4333
5,2020-06,3,03_ACC_Cash,Asset,496373.09,-16641.24,-65099.82,-101534.31,-141900.78,481618.7075,48161.8708,-32154764416.8824
5,2020-06,4,04_ACC_Inventory,Asset,546697.65,22538.6,-547.11,6966.31,55487.01,510601.0625,51060.1063,871468363.4219
5,2020-06,5,05_ACC_Payroll_Exp,Expense,107056.6,18066.68,-88.32,590.69,5321.67,79720.5875,7972.0588,136987712.0895
5,2020-06,6,06_ACC_Rent_Exp,Expense,33090.26,5224.12,519.01,1119.21,1221.11,25493.2875,2549.3288,26549270.4548
5,2020-06,7,07_ACC_Sales_Revenue,Revenue,-568809.43,-54879.67,-9528.29,-14657.39,30191.8,492353.8675,49235.3868,-7393312209.3239
5,2020-06,8,08_ACC_Travel_Exp,Expense,32593.51,4829.89,862.58,3763.14,7662.66,25270.47,2527.047,34003161.0474
5,2020-06,9,09_UNKNOWN_LEAK,Unknown,130.55,130.55,130.55,130.55,130.55,32.6375,3.2638,4686.9082
5,2020-06,10,10_ACC_Equity_Capital,Equity,1000000.0,0.0,0.0,0.0,0.0,1000000.0,100000.0,0.0
6,2020-07,0,00_ACC_Accounts_Payable,Liability,-113741.09,-1653.92,2698.07,-29148.28,-102541.54,101275.07,10127.507,256497141.7375
6,2020-07,1,01_ACC_Accounts_Receivable,Asset,264223.87,57050.19,63060.96,27186.15,6911.01,234913.0075,23491.3008,16154022940.5718
6,2020-07,2,02_ACC_COGS,Expense,318719.15,60937.89,29844.06,23813.82,13860.42,251202.92,25120.292,9027692607.3191
6,2020-07,3,03_ACC_Cash,Asset,450131.38,-46241.71,-29600.47,35499.35,137033.66,481018.6375,48101.8638,-16462690182.7466
6,2020-07,4,04_ACC_Inventory,Asset,549527.31,2829.66,-19708.94,-19161.83,-26128.14,530364.3375,53036.4338,-10302843830.8022
6,2020-07,5,05_ACC_Payroll_Exp,Expense,127779.32,20722.72,2656.04,2744.36,2153.67,98665.19,9866.519,466519801.8593
6,2020-07,6,06_ACC_Rent_Exp,Expense,39748.85,6658.59,1434.47,915.46,-203.75,30966.57,3096.657,65039985.0015
6,2020-07,7,07_ACC_Sales_Revenue,Revenue,-680477.39,-111667.96,-56788.29,-47260.0,-32602.61,557948.74,55794.874,-37915454610.2916
6,2020-07,8,08_ACC_Travel_Exp,Expense,43315.88,10722.37,5892.48,5029.9,1266.76,31867.33,3186.733,221946934.9956
6,2020-07,9,09_UNKNOWN_LEAK,Unknown,772.72,642.17,511.62,381.07,250.52,225.8175,22.5817,130034.0717
6,2020-07,10,10_ACC_Equity_Capital,Equity,1000000.0,0.0,0.0,0.0,0.0,1000000.0,100000.0,0.0
7,2020-08,0,00_ACC_Accounts_Payable,Liability,-101352.69,12388.4,14042.32,11344.25,40492.53,108729.0325,10872.9033,1661505742.2777
7,2020-08,1,01_ACC_Accounts_Receivable,Asset,324058.04,59834.17,2783.98,-60276.98,-87463.13,252160.01,25216.001,2210786915.194
7,2020-08,2,02_ACC_COGS,Expense,387149.14,68429.99,7492.1,-22351.96,-46165.78,297584.245,29758.4245,4265899612.9153
7,2020-08,3,03_ACC_Cash,Asset,419413.63,-30717.75,15523.96,45124.43,9625.08,469733.1075,46973.3108,5849203555.2149
7,2020-08,4,04_ACC_Inventory,Asset,530568.61,-18958.7,-21788.36,-2079.42,17082.41,537738.155,53773.8155,-12735914142.7957
7,2020-08,5,05_ACC_Payroll_Exp,Expense,146656.11,18876.79,-1845.93,-4501.97,-7246.33,117620.4875,11762.0488,4910537.7326
7,2020-08,6,06_ACC_Rent_Exp,Expense,44692.55,4943.7,-1714.89,-3149.36,-4064.82,36349.45,3634.945,-44365230.714
7,2020-08,7,07_ACC_Sales_Revenue,Revenue,-804704.61,-124227.22,-12559.26,44229.03,91489.03,641980.2975,64198.0298,-16037940236.4996
7,2020-08,8,08_ACC_Travel_Exp,Expense,52036.8,8720.92,-2001.45,-7893.93,-12923.83,38927.4525,3892.7452,-43963029.9005
7,2020-08,9,09_UNKNOWN_LEAK,Unknown,1482.42,709.7,67.53,-444.09,-825.16,596.4225,59.6423,82604.5162
7,2020-08,10,10_ACC_Equity_Capital,Equity,1000000.0,0.0,0.0,0.0,0.0,1000000.0,100000.0,0.0
8,2020-09,0,00_ACC_Accounts_Payable,Liability,-138562.54,-37209.85,-49598.25,-63640.57,-74984.82,116435.8725,11643.5873,-6208271648.2575
8,2020-09,1,01_ACC_Accounts_Receivable,Asset,318339.05,-5718.99,-65553.16,-68337.14,-8060.16,278448.66,27844.866,-18412434070.9709
8,2020-09,2,02_ACC_COGS,Expense,439313.01,52163.87,-16266.12,-23758.22,-1406.26,350740.64,35074.064,-3875590424.2491
8,2020-09,3,03_ACC_Cash,Asset,461784.29,42370.66,73088.41,57564.45,12440.02,456925.5975,45692.5598,35331989323.2719
8,2020-09,4,04_ACC_Inventory,Asset,539892.31,9323.7,28282.4,50070.76,52150.18,541671.47,54167.147,15824807411.6119
8,2020-09,5,05_ACC_Payroll_Exp,Expense,167826.63,21170.52,2293.73,4139.66,8641.63,137329.665,13732.9665,605731214.448
8,2020-09,6,06_ACC_Rent_Exp,Expense,48048.79,3356.24,-1587.46,127.43,3276.79,41395.1125,4139.5113,-51819892.0516
8,2020-09,7,07_ACC_Sales_Revenue,Revenue,-899812.29,-95107.68,29119.54,41678.8,-2550.23,738450.93,73845.093,14480115919.558
8,2020-09,8,08_ACC_Travel_Exp,Expense,56914.76,4877.96,-3842.96,-1841.51,6052.42,46215.2375,4621.5238,-155059701.1115
8,2020-09,9,09_UNKNOWN_LEAK,Unknown,6255.99,4773.57,4063.87,3996.34,4440.43,2160.42,216.042,9810957.6353
8,2020-09,10,10_ACC_Equity_Capital,Equity,1000000.0,0.0,0.0,0.0,0.0,1000000.0,100000.0,0.0
9,2020-10,0,00_ACC_Accounts_Payable,Liability,-110273.08,28289.46,65499.31,115097.56,178738.13,115982.35,11598.235,7924871702.2816
9,2020-10,1,01_ACC_Accounts_Receivable,Asset,271902.28,-46436.77,-40717.78,24835.38,93172.52,294630.81,29463.081,-13364882818.6902
9,2020-10,2,02_ACC_COGS,Expense,469557.57,30244.56,-21919.31,-5653.19,18105.03,403684.7175,40368.4718,-7627563799.1937
9,2020-10,3,03_ACC_Cash,Asset,452360.0,-9424.29,-51794.95,-124883.36,-182447.81,445922.325,44592.2325,-23516774658.0862
9,2020-10,4,04_ACC_Inventory,Asset,557822.41,17930.1,8606.4,-19676.0,-69746.76,544452.66,54445.266,5661986436.9306
9,2020-10,5,05_ACC_Payroll_Exp,Expense,186340.41,18513.78,-2656.74,-4950.47,-9090.13,157150.6175,15715.0618,-126563135.611
9,2020-10,6,06_ACC_Rent_Exp,Expense,54477.57,6428.78,3072.54,4660.0,4532.57,46741.94,4674.194,173665845.2309
9,2020-10,7,07_ACC_Sales_Revenue,Revenue,-956045.14,-56232.85,38874.83,9755.29,-31923.51,835259.8575,83525.9858,27773680738.3548
9,2020-10,8,08_ACC_Travel_Exp,Expense,67601.99,10687.23,5809.27,9652.23,11493.74,54967.3575,5496.7357,378065100.1135
9,2020-10,9,09_UNKNOWN_LEAK,Unknown,6255.99,0.0,-4773.57,-8837.44,-12833.78,3691.78,369.178,-17622970.2546
9,2020-10,10,10_ACC_Equity_Capital,Equity,1000000.0,0.0,0.0,0.0,0.0,1000000.0,100000.0,0.0
10,2020-11,0,00_ACC_Accounts_Payable,Liability,-106296.75,3976.33,-24313.13,-89812.44,-204910.0,114121.265,11412.1265,-2729266770.7437
10,2020-11,1,01_ACC_Accounts_Receivable,Asset,275031.24,3128.96,49565.73,90283.51,65448.13,297332.6525,29733.2652,14830544171.6355
10,2020-11,2,02_ACC_COGS,Expense,496805.94,27248.37,-2996.19,18923.12,24576.31,448206.415,44820.6415,-121622155.3295
10,2020-11,3,03_ACC_Cash,Asset,458907.28,6547.28,15971.57,67766.52,192649.88,448116.3,44811.63,7450515142.4574
10,2020-11,4,04_ACC_Inventory,Asset,579748.25,21925.84,3995.74,-4610.66,15065.34,552007.895,55200.7895,3416003704.818
10,2020-11,5,05_ACC_Payroll_Exp,Expense,205722.26,19381.85,868.07,3524.81,8475.28,176636.3525,17663.6353,495686647.3849
10,2020-11,6,06_ACC_Rent_Exp,Expense,59277.02,4799.45,-1629.33,-4701.87,-9361.87,51623.9825,5162.3983,-59335831.1258
10,2020-11,7,07_ACC_Sales_Revenue,Revenue,-1050040.1,-93994.96,-37762.11,-76636.94,-86392.23,927650.535,92765.0535,-43749489037.3592
10,2020-11,8,08_ACC_Travel_Exp,Expense,74588.87,6986.88,-3700.35,-9509.62,-19161.85,62785.605,6278.5605,-188461164.6755
10,2020-11,9,09_UNKNOWN_LEAK,Unknown,6255.99,0.0,0.0,4773.57,13611.01,5062.5975,506.2598,0.0
10,2020-11,10,10_ACC_Equity_Capital,Equity,1000000.0,0.0,0.0,0.0,0.0,1000000.0,100000.0,0.0
11,2020-12,0,00_ACC_Accounts_Payable,Liability,-96079.68,10217.07,6240.74,30553.87,120366.31,112803.0125,11280.3013,819225899.7216
11,2020-12,1,01_ACC_Accounts_Receivable,Asset,265031.72,-9999.52,-13128.48,-62694.21,-152977.72,282576.0725,28257.6073,-3992356825.1433
11,2020-12,2,02_ACC_COGS,Expense,528909.75,32103.81,4855.44,7851.63,-11071.49,483646.5675,48364.6568,3901006640.7194
11,2020-12,3,03_ACC_Cash,Asset,433997.16,-24910.12,-31457.4,-47428.97,-115195.49,451762.1825,45176.2183,-15336608697.5292
11,2020-12,4,04_ACC_Inventory,Asset,597529.22,17780.97,-4144.87,-8140.61,-3529.95,568748.0475,56874.8048,-1346097522.6257
11,2020-12,5,05_ACC_Payroll_Exp,Expense,227122.34,21400.08,2018.23,1150.16,-2374.65,196752.91,19675.291,818145426.9726
11,2020-12,6,06_ACC_Rent_Exp,Expense,63554.37,4277.35,-522.1,1107.23,5809.1,56339.4375,5633.9438,-5316471.0197
11,2020-12,7,07_ACC_Sales_Revenue,Revenue,-1107242.3,-57202.2,36792.76,74554.87,151191.81,1003284.9575,100328.4958,31174611973.3171
11,2020-12,8,08_ACC_Travel_Exp,Expense,80921.43,6332.56,-654.32,3046.03,12555.65,70006.7625,7000.6763,-1474622.4453
11,2020-12,9,09_UNKNOWN_LEAK,Unknown,6255.99,0.0,0.0,0.0,-4773.57,6255.99,625.599,0.0
11,2020-12,10,10_ACC_Equity_Capital,Equity,1000000.0,0.0,0.0,0.0,0.0,1000000.0,100000.0,0.0
