t_idx,time_label,node_idx,node_label,account_category,ik_suggested_delta,ik_strain_energy
8,2020-09,9,09_UNKNOWN_LEAK,Unknown,-59817.9211,420009.8353
8,2020-09,10,10_ACC_Equity_Capital,Equity,0.0,420009.8353
9,2020-10,0,00_ACC_Accounts_Payable,Liability,5452.9426,13798.9214
9,2020-10,1,01_ACC_Accounts_Receivable,Asset,5999.0901,13798.9214
9,2020-10,2,02_ACC_COGS,Expense,7459.134,13798.9214
9,2020-10,3,03_ACC_Cash,Asset,6098.8846,13798.9214
9,2020-10,4,04_ACC_Inventory,Asset,9676.7734,13798.9214
9,2020-10,5,05_ACC_Payroll_Exp,Expense,-10465.4387,13798.9214
9,2020-10,6,06_ACC_Rent_Exp,Expense,-31631.9879,13798.9214
9,2020-10,7,07_ACC_Sales_Revenue,Revenue,4683.2197,13798.9214
9,2020-10,8,08_ACC_Travel_Exp,Expense,16209.0899,13798.9214
9,2020-10,9,09_UNKNOWN_LEAK,Unknown,-13481.7077,13798.9214
9,2020-10,10,10_ACC_Equity_Capital,Equity,0.0,13798.9214
10,2020-11,0,00_ACC_Accounts_Payable,Liability,462.4819,11933.5865
10,2020-11,1,01_ACC_Accounts_Receivable,Asset,97.7737,11933.5865
10,2020-11,2,02_ACC_COGS,Expense,3648.8836,11933.5865
10,2020-11,3,03_ACC_Cash,Asset,539.255,11933.5865
10,2020-11,4,04_ACC_Inventory,Asset,1224.9269,11933.5865
10,2020-11,5,05_ACC_Payroll_Exp,Expense,11806.4034,11933.5865
10,2020-11,6,06_ACC_Rent_Exp,Expense,16703.5463,11933.5865
10,2020-11,7,07_ACC_Sales_Revenue,Revenue,696.9766,11933.5865
10,2020-11,8,08_ACC_Travel_Exp,Expense,-14466.6886,11933.5865
10,2020-11,9,09_UNKNOWN_LEAK,Unknown,-20713.5587,11933.5865
10,2020-11,10,10_ACC_Equity_Capital,Equity,0.0,11933.5865
11,2020-12,0,00_ACC_Accounts_Payable,Liability,738.7424,5281.446
11,2020-12,1,01_ACC_Accounts_Receivable,Asset,288.887,5281.446
11,2020-12,2,02_ACC_COGS,Expense,3020.2222,5281.446
11,2020-12,3,03_ACC_Cash,Asset,875.1021,5281.446
11,2020-12,4,04_ACC_Inventory,Asset,1777.9265,5281.446
11,2020-12,5,05_ACC_Payroll_Exp,Expense,6847.8958,5281.446
11,2020-12,6,06_ACC_Rent_Exp,Expense,12937.409,5281.446
11,2020-12,7,07_ACC_Sales_Revenue,Revenue,347.1532,5281.446
11,2020-12,8,08_ACC_Travel_Exp,Expense,-9928.7258,5281.446
11,2020-12,9,09_UNKNOWN_LEAK,Unknown,-16904.6124,5281.446
11,2020-12,10,10_ACC_Equity_Capital,Equity,0.0,5281.446
