Timestamp,Src,Tgt,Transaction_Amount,Asset_Type,Price,Memo,Transaction_ID
2020-03-09T15:08:00,USR_003,USR_004,2445.00,STK_003,1.00,MM_Balance,M_000193
2020-03-13T09:50:22,USR_008,USR_003,1034744.22,STK_005,3656.34,Normal,M_000195
2020-03-13T12:06:52,USR_004,USR_009,334681.92,STK_004,2118.24,Normal,M_000194
2020-03-14T10:31:31,USR_004,USR_005,521756.28,STK_005,3501.72,Normal,M_000199
2020-03-15T11:45:28,USR_003,USR_005,456573.51,STK_001,5636.71,Normal,M_000200
2020-03-15T12:30:01,USR_009,USR_003,527779.28,STK_004,2217.56,Normal,M_000201
2020-03-15T13:44:10,USR_010,USR_003,41.00,STK_003,1.00,Normal,M_000202
2020-03-16T14:29:57,USR_004,USR_009,460092.80,STK_002,1437.79,Normal,M_000203
2020-03-17T14:35:10,USR_007,USR_004,371022.12,STK_002,1526.84,Normal,M_000205
2020-03-17T14:48:28,USR_006,USR_004,69.69,STK_003,1.01,Normal,M_000204
2020-03-18T11:08:17,USR_009,USR_004,149417.32,STK_001,5746.82,Normal,M_000206
2020-03-19T11:31:37,USR_004,USR_010,710758.00,STK_005,3553.79,Normal,M_000207
2020-03-20T10:00:49,USR_003,USR_010,30421.95,STK_004,2028.13,Normal,M_000212
2020-03-21T11:33:04,USR_009,USR_003,588302.70,STK_004,2064.22,Normal,M_000217
2020-03-23T13:51:33,USR_002,USR_003,25294002.36,STK_002,1467.51,Normal,M_000218
2020-03-23T15:20:00,USR_003,USR_004,2130.00,STK_002,1.00,MM_Balance,M_000219
2020-03-24T14:48:57,USR_003,USR_005,18.00,STK_002,1.00,Normal,M_000220
2020-03-24T15:09:00,USR_003,USR_004,1604.00,STK_002,1.00,MM_Balance,M_000221
2020-03-25T14:26:04,USR_008,USR_004,205269.00,STK_005,3421.15,Normal,M_000222
2020-03-25T15:00:00,USR_004,USR_003,2616.30,STK_002,1.02,MM_Balance,M_000224
2020-03-25T15:52:00,USR_003,USR_004,2993.70,STK_002,1.02,MM_Balance,M_000223
2020-03-26T11:33:20,USR_004,USR_007,567322.60,STK_004,1897.40,Normal,M_000234
2020-03-26T14:17:30,USR_003,USR_010,64842.36,STK_001,5403.53,Normal,M_000233
2020-03-26T15:25:00,USR_004,USR_003,1202.91,STK_002,1.01,MM_Balance,M_000236
2020-03-26T15:54:00,USR_003,USR_004,2361.38,STK_002,1.01,MM_Balance,M_000235
2020-03-27T15:13:00,USR_004,USR_003,1042.32,STK_002,1.01,MM_Balance,M_000241
2020-03-27T15:59:00,USR_003,USR_004,1380.67,STK_002,1.01,MM_Balance,M_000240
2020-03-28T15:06:00,USR_003,USR_004,1120.09,STK_002,1.01,MM_Balance,M_000242
2020-03-28T15:53:00,USR_004,USR_003,1489.75,STK_002,1.01,MM_Balance,M_000243
2020-03-29T15:04:00,USR_003,USR_004,2484.60,STK_002,1.01,MM_Balance,M_000244
2020-03-29T15:09:00,USR_004,USR_003,1563.48,STK_002,1.01,MM_Balance,M_000245
2020-03-30T11:56:35,USR_010,USR_003,214660.53,STK_004,2650.13,Normal,M_000254
2020-03-30T12:27:10,USR_009,USR_003,238006.20,STK_005,3352.20,Normal,M_000252
2020-03-30T14:35:34,USR_004,USR_001,3408804.06,STK_004,1984.17,Normal,M_000253
2020-03-30T15:04:00,USR_003,USR_004,6776128.40,STK_004,2604.20,MM_Balance,M_000257
2020-03-30T15:19:00,USR_004,USR_003,1917.86,STK_002,1.03,MM_Balance,M_000256
2020-03-30T15:27:00,USR_003,USR_004,1382.26,STK_002,1.03,MM_Balance,M_000255
2020-03-31T15:20:00,USR_003,USR_004,1695.75,STK_002,1.05,MM_Balance,M_000258
2020-03-31T15:20:00,USR_004,USR_003,5126788.38,STK_004,2587.98,MM_Balance,M_000259
2020-03-31T15:25:00,USR_004,USR_003,3123.75,STK_002,1.05,MM_Balance,M_000260
2020-03-31T15:47:00,USR_003,USR_004,4130416.08,STK_004,2587.98,MM_Balance,M_000261
2020-04-01T11:42:10,USR_006,USR_004,208459.98,STK_004,2573.58,Normal,M_000262
2020-04-01T15:09:00,USR_003,USR_004,2465.40,STK_002,1.05,MM_Balance,M_000263
2020-04-01T15:24:00,USR_004,USR_003,2746.80,STK_002,1.05,MM_Balance,M_000264
2020-04-02T09:54:11,USR_005,USR_004,18.36,STK_002,1.02,Normal,M_000265
2020-04-02T14:13:19,USR_009,USR_004,682948.89,STK_001,5552.43,Normal,M_000266
2020-04-02T15:23:00,USR_003,USR_004,1988.48,STK_002,1.04,MM_Balance,M_000267
2020-04-02T15:49:00,USR_004,USR_003,2025.92,STK_002,1.04,MM_Balance,M_000268
2020-04-03T14:35:45,USR_003,USR_005,292.00,STK_002,1.00,Normal,M_000272
2020-04-03T15:25:00,USR_004,USR_003,2922.63,STK_002,1.11,MM_Balance,M_000274
2020-04-03T15:29:00,USR_003,USR_004,3287.82,STK_002,1.11,MM_Balance,M_000273
2020-04-04T13:39:53,USR_003,USR_008,1096961.01,STK_001,5568.33,Normal,M_000275
2020-04-04T15:24:00,USR_004,USR_003,2421.98,STK_002,1.09,MM_Balance,M_000277
2020-04-04T15:40:00,USR_003,USR_004,2267.20,STK_002,1.09,MM_Balance,M_000276
2020-04-05T14:55:43,USR_003,USR_009,271.00,STK_003,1.00,Normal,M_000278
2020-04-05T15:08:00,USR_004,USR_003,1750.10,STK_002,1.10,MM_Balance,M_000280
2020-04-05T15:10:00,USR_003,USR_004,2349.60,STK_002,1.10,MM_Balance,M_000279
2020-04-06T15:14:00,USR_003,USR_004,1733.82,STK_002,1.11,MM_Balance,M_000281
2020-04-06T15:49:00,USR_004,USR_003,1491.84,STK_002,1.11,MM_Balance,M_000282
2020-04-07T15:16:00,USR_003,USR_004,2170.73,STK_002,1.13,MM_Balance,M_000283
2020-04-07T15:52:00,USR_004,USR_003,3124.45,STK_002,1.13,MM_Balance,M_000284
2020-04-08T14:10:56,USR_004,USR_008,315.12,STK_003,1.04,Normal,M_000289
2020-04-08T15:03:00,USR_003,USR_004,3313.15,STK_002,1.15,MM_Balance,M_000290
2020-04-08T15:41:00,USR_004,USR_003,3191.25,STK_002,1.15,MM_Balance,M_000291
2020-04-09T15:27:00,USR_003,USR_004,1677.36,STK_002,1.16,MM_Balance,M_000300
2020-04-10T13:23:38,USR_004,USR_005,279.45,STK_002,1.15,Normal,M_000301
2020-04-10T15:41:00,USR_003,USR_004,3507.50,STK_002,1.25,MM_Balance,M_000302
2020-04-10T15:55:00,USR_004,USR_003,1656.25,STK_002,1.25,MM_Balance,M_000303
2020-04-11T10:42:28,USR_003,USR_009,668106.46,STK_001,5614.34,Normal,M_000304
2020-04-11T13:50:53,USR_007,USR_003,244.08,STK_003,1.08,Normal,M_000305
2020-04-11T15:24:00,USR_003,USR_004,1835.00,STK_002,1.25,MM_Balance,M_000306
2020-04-11T15:51:00,USR_004,USR_003,3120.00,STK_002,1.25,MM_Balance,M_000307
2020-04-12T12:21:45,USR_006,USR_004,1058413.23,STK_001,5600.07,Normal,M_000309
2020-04-12T13:14:50,USR_009,USR_003,279.13,STK_003,1.03,Normal,M_000308
2020-04-12T15:35:00,USR_004,USR_003,1960.40,STK_002,1.30,MM_Balance,M_000311
2020-04-12T15:41:00,USR_003,USR_004,2037.10,STK_002,1.30,MM_Balance,M_000310
2020-04-13T10:03:01,USR_003,USR_010,194528.88,STK_001,5403.58,Normal,M_000321
2020-04-13T11:04:21,USR_005,USR_004,680975.81,STK_005,3456.73,Normal,M_000320
2020-04-13T15:18:00,USR_003,USR_004,2627.73,STK_002,1.29,MM_Balance,M_000322
2020-04-13T15:44:00,USR_004,USR_003,2408.43,STK_002,1.29,MM_Balance,M_000323
2020-04-14T10:06:06,USR_006,USR_004,246.00,STK_003,1.00,Normal,M_000324
2020-04-14T15:39:00,USR_003,USR_004,2544.96,STK_002,1.32,MM_Balance,M_000325
2020-04-14T15:42:00,USR_004,USR_003,2155.56,STK_002,1.32,MM_Balance,M_000326
2020-04-15T10:32:59,USR_009,USR_004,77.50,STK_002,1.25,Normal,M_000335
2020-04-15T15:02:00,USR_003,USR_004,1920.00,STK_002,1.28,MM_Balance,M_000336
2020-04-15T15:24:00,USR_004,USR_003,2233.60,STK_002,1.28,MM_Balance,M_000337
2020-04-16T15:25:00,USR_003,USR_004,3750.31,STK_002,1.27,MM_Balance,M_000338
2020-04-16T15:29:00,USR_004,USR_003,3550.92,STK_002,1.27,MM_Balance,M_000339
2020-04-17T15:00:00,USR_003,USR_004,1648.08,STK_002,1.26,MM_Balance,M_000340
2020-04-17T15:14:00,USR_004,USR_003,1320.48,STK_002,1.26,MM_Balance,M_000341
2020-04-18T11:36:24,USR_004,USR_009,67.83,STK_002,1.19,Normal,M_000342
2020-04-18T15:06:00,USR_003,USR_004,2736.25,STK_002,1.25,MM_Balance,M_000343
2020-04-18T15:52:00,USR_004,USR_003,2881.25,STK_002,1.25,MM_Balance,M_000344
2020-04-19T15:05:00,USR_003,USR_004,1628.75,STK_002,1.25,MM_Balance,M_000352
2020-04-19T15:22:00,USR_004,USR_003,3728.75,STK_002,1.25,MM_Balance,M_000353
2020-04-20T10:15:53,USR_008,USR_004,656431.20,STK_004,2352.80,Normal,M_000358
2020-04-20T10:40:20,USR_003,USR_009,854419.92,STK_001,5241.84,Normal,M_000359
2020-04-20T15:29:00,USR_003,USR_004,1337.01,STK_002,1.23,MM_Balance,M_000360
2020-04-21T13:15:00,USR_010,USR_003,1174284.65,STK_005,3443.65,Normal,M_000361
2020-04-21T15:50:00,USR_004,USR_003,2193.09,STK_002,1.23,MM_Balance,M_000363
2020-04-21T15:51:00,USR_003,USR_004,2817.93,STK_002,1.23,MM_Balance,M_000362
2020-04-22T12:03:25,USR_010,USR_003,80981.00,STK_005,3239.24,Normal,M_000364
2020-04-22T15:14:00,USR_003,USR_004,3179.36,STK_002,1.24,MM_Balance,M_000365
2020-04-22T15:59:00,USR_004,USR_003,2140.24,STK_002,1.24,MM_Balance,M_000366
2020-04-23T11:06:55,USR_003,USR_008,239970.76,STK_005,3157.51,Normal,M_000374
2020-04-23T12:49:16,USR_005,USR_003,213387.24,STK_005,3233.14,Normal,M_000375
2020-04-23T15:06:00,USR_003,USR_004,2706.00,STK_002,1.23,MM_Balance,M_000376
2020-04-23T15:20:00,USR_004,USR_003,1990.14,STK_002,1.23,MM_Balance,M_000377
2020-04-24T14:58:59,USR_004,USR_009,16087.98,STK_001,5362.66,Normal,M_000378
2020-04-24T15:31:00,USR_003,USR_004,3589.14,STK_002,1.23,MM_Balance,M_000379
2020-04-24T15:47:00,USR_004,USR_003,2063.94,STK_002,1.23,MM_Balance,M_000380
2020-04-25T15:53:00,USR_003,USR_004,1472.54,STK_002,1.22,MM_Balance,M_000381
2020-04-25T15:55:00,USR_004,USR_003,3190.30,STK_002,1.22,MM_Balance,M_000382
2020-04-26T15:18:00,USR_004,USR_003,2822.40,STK_002,1.20,MM_Balance,M_000390
2020-04-26T15:35:00,USR_003,USR_004,2912.40,STK_002,1.20,MM_Balance,M_000389
2020-04-27T10:33:04,USR_004,USR_005,57.63,STK_002,1.13,Normal,M_000391
2020-04-27T15:23:00,USR_004,USR_003,1639.82,STK_002,1.19,MM_Balance,M_000393
2020-04-27T15:41:00,USR_003,USR_004,1411.34,STK_002,1.19,MM_Balance,M_000392
2020-04-28T13:16:05,USR_010,USR_003,1012706.76,STK_001,5444.66,Normal,M_000394
2020-04-28T15:19:00,USR_004,USR_003,2330.50,STK_002,1.18,MM_Balance,M_000396
2020-04-28T15:56:00,USR_003,USR_004,2562.96,STK_002,1.18,MM_Balance,M_000395
2020-04-29T10:50:45,USR_003,USR_008,506424.96,STK_004,2344.56,Normal,M_000397
2020-04-29T12:00:50,USR_004,USR_006,706251.64,STK_004,2418.67,Normal,M_000398
2020-04-29T15:26:00,USR_004,USR_003,3147360.90,STK_004,2558.83,MM_Balance,M_000400
2020-04-29T15:36:00,USR_004,USR_003,1537.54,STK_002,1.18,MM_Balance,M_000401
2020-04-29T15:44:00,USR_003,USR_004,3079.80,STK_002,1.18,MM_Balance,M_000399
2020-04-30T15:17:00,USR_004,USR_003,3462.00,STK_002,1.20,MM_Balance,M_000403
2020-04-30T15:47:00,USR_003,USR_004,1320.00,STK_002,1.20,MM_Balance,M_000402
2020-05-01T14:12:04,USR_005,USR_003,537134.56,STK_004,2463.92,Normal,M_000404
2020-05-01T15:19:00,USR_004,USR_003,1372.14,STK_002,1.21,MM_Balance,M_000406
2020-05-01T15:50:00,USR_003,USR_004,2486.55,STK_002,1.21,MM_Balance,M_000405
2020-05-02T15:23:00,USR_003,USR_004,1838.85,STK_002,1.23,MM_Balance,M_000407
2020-05-02T15:28:00,USR_004,USR_003,2725.68,STK_002,1.23,MM_Balance,M_000408
2020-05-03T11:04:35,USR_004,USR_002,21307925.34,STK_001,5100.03,Normal,M_000409
2020-05-03T12:00:00.050000,USR_003,USR_004,5350.00,STK_003,1.07,Wash_Trade,M_000414
2020-05-03T12:00:00.100000,USR_004,USR_003,5350.00,STK_003,1.07,Wash_Trade,M_000415
2020-05-03T12:00:00.150000,USR_003,USR_004,5350.00,STK_003,1.07,Wash_Trade,M_000416
2020-05-03T12:00:00.200000,USR_004,USR_003,5350.00,STK_003,1.07,Wash_Trade,M_000417
2020-05-03T12:00:00.250000,USR_003,USR_004,5350.00,STK_003,1.07,Wash_Trade,M_000418
2020-05-03T12:00:00.300000,USR_004,USR_003,5350.00,STK_003,1.07,Wash_Trade,M_000419
2020-05-03T12:00:00.350000,USR_003,USR_004,5350.00,STK_003,1.07,Wash_Trade,M_000420
2020-05-03T12:00:00.400000,USR_004,USR_003,5350.00,STK_003,1.07,Wash_Trade,M_000421
2020-05-03T12:00:00.450000,USR_003,USR_004,5350.00,STK_003,1.07,Wash_Trade,M_000422
2020-05-03T12:00:00.500000,USR_004,USR_003,5350.00,STK_003,1.07,Wash_Trade,M_000423
2020-05-03T12:00:00.550000,USR_003,USR_004,5350.00,STK_003,1.07,Wash_Trade,M_000424
2020-05-03T12:00:00.600000,USR_004,USR_003,5350.00,STK_003,1.07,Wash_Trade,M_000425
2020-05-03T12:00:00.650000,USR_003,USR_004,5350.00,STK_003,1.07,Wash_Trade,M_000426
2020-05-03T12:00:00.700000,USR_004,USR_003,5350.00,STK_003,1.07,Wash_Trade,M_000427
2020-05-03T12:00:00.750000,USR_003,USR_004,5350.00,STK_003,1.07,Wash_Trade,M_000428
2020-05-03T12:00:00.800000,USR_004,USR_003,5350.00,STK_003,1.07,Wash_Trade,M_000429
2020-05-03T12:00:00.850000,USR_003,USR_004,5350.00,STK_003,1.07,Wash_Trade,M_000430
2020-05-03T12:00:00.900000,USR_004,USR_003,5350.00,STK_003,1.07,Wash_Trade,M_000431
2020-05-03T12:00:00.950000,USR_003,USR_004,5350.00,STK_003,1.07,Wash_Trade,M_000432
2020-05-03T12:00:01,USR_004,USR_003,5350.00,STK_003,1.07,Wash_Trade,M_000433
2020-05-03T12:55:36,USR_008,USR_004,339.36,STK_003,1.12,Normal,M_000410
2020-05-03T15:06:00,USR_004,USR_003,2724.28,STK_002,1.24,MM_Balance,M_000413
2020-05-03T15:16:00,USR_003,USR_004,2405.60,STK_002,1.24,MM_Balance,M_000411
2020-05-03T15:19:00,USR_003,USR_004,18352406.10,STK_001,9387.42,MM_Balance,M_000412
2020-05-04T10:46:25,USR_004,USR_007,452147.70,STK_005,3118.26,Normal,M_000434
2020-05-04T15:24:00,USR_004,USR_003,17335636.92,STK_001,9483.39,MM_Balance,M_000435
2020-05-04T15:34:00,USR_004,USR_003,2982.20,STK_002,1.24,MM_Balance,M_000438
2020-05-04T15:45:00,USR_003,USR_004,2720.56,STK_002,1.24,MM_Balance,M_000436
2020-05-04T15:46:00,USR_003,USR_004,16140729.78,STK_001,9483.39,MM_Balance,M_000437
2020-05-05T15:14:00,USR_004,USR_003,16264247.01,STK_001,9417.63,MM_Balance,M_000439
2020-05-05T15:16:00,USR_003,USR_004,16584446.43,STK_001,9417.63,MM_Balance,M_000441
2020-05-05T15:50:00,USR_003,USR_004,2289.03,STK_002,1.23,MM_Balance,M_000440
2020-05-05T15:54:00,USR_004,USR_003,2397.27,STK_002,1.23,MM_Balance,M_000442
2020-05-06T15:05:00,USR_003,USR_004,3139.95,STK_002,1.21,MM_Balance,M_000444
2020-05-06T15:20:00,USR_004,USR_003,12406360.86,STK_001,9595.02,MM_Balance,M_000443
2020-05-06T15:40:00,USR_003,USR_004,16129228.62,STK_001,9595.02,MM_Balance,M_000445
2020-05-06T15:40:00,USR_004,USR_003,1985.61,STK_002,1.21,MM_Balance,M_000446
2020-05-07T12:38:03,USR_010,USR_003,1237063.75,STK_001,9896.51,Normal,M_000451
2020-05-07T15:18:00,USR_004,USR_003,15294903.40,STK_001,9499.94,MM_Balance,M_000452
2020-05-07T15:33:00,USR_003,USR_004,2963.10,STK_002,1.19,MM_Balance,M_000453
2020-05-07T15:56:00,USR_003,USR_004,17935886.72,STK_001,9499.94,MM_Balance,M_000454
2020-05-07T15:57:00,USR_004,USR_003,2024.19,STK_002,1.19,MM_Balance,M_000455
2020-05-08T10:44:54,USR_001,USR_003,39364213.68,STK_004,2482.92,Normal,M_000463
2020-05-08T14:28:53,USR_007,USR_004,2330947.14,STK_001,9835.22,Normal,M_000462
2020-05-08T15:07:00,USR_003,USR_004,1578.00,STK_004,1.00,MM_Balance,M_000466
2020-05-08T15:12:00,USR_003,USR_004,18901292.49,STK_001,9361.71,MM_Balance,M_000467
2020-05-08T15:16:00,USR_004,USR_003,3059.74,STK_002,1.18,MM_Balance,M_000468
2020-05-08T15:46:00,USR_003,USR_004,2415.46,STK_002,1.18,MM_Balance,M_000465
2020-05-08T15:57:00,USR_004,USR_003,22205976.12,STK_001,9361.71,MM_Balance,M_000464
2020-05-09T10:51:27,USR_008,USR_003,1857321.91,STK_001,9428.03,Normal,M_000469
2020-05-09T15:02:00,USR_003,USR_004,2790.00,STK_004,1.00,MM_Balance,M_000472
2020-05-09T15:06:00,USR_003,USR_004,1278.32,STK_002,1.16,MM_Balance,M_000471
2020-05-09T15:16:00,USR_004,USR_003,14381473.04,STK_001,8954.84,MM_Balance,M_000470
2020-05-09T15:47:00,USR_004,USR_003,2171.52,STK_002,1.16,MM_Balance,M_000474
2020-05-09T15:51:00,USR_003,USR_004,15554557.08,STK_001,8954.84,MM_Balance,M_000473
2020-05-10T15:08:00,USR_003,USR_004,1243.31,STK_004,1.01,MM_Balance,M_000477
2020-05-10T15:26:00,USR_003,USR_004,3112.84,STK_002,1.18,MM_Balance,M_000476
2020-05-10T15:26:00,USR_004,USR_003,1430.16,STK_002,1.18,MM_Balance,M_000479
