Trans_Date,Src,Tgt,Amount
2020-09,ACC_Accounts_Payable,ACC_Inventory,43394.45
2020-09,ACC_Accounts_Receivable,ACC_Cash,68218.91
2020-09,ACC_Cash,ACC_Accounts_Payable,16792.71
2020-09,ACC_Cash,ACC_Payroll_Exp,19010.59
2020-09,ACC_Cash,ACC_Rent_Exp,4301.98
2020-09,ACC_Cash,ACC_Travel_Exp,8531.93
2020-09,ACC_Inventory,ACC_COGS,20713.0
2020-09,ACC_Sales_Revenue,ACC_Accounts_Receivable,36956.71
2020-10,ACC_Accounts_Payable,ACC_Inventory,31465.899999999998
2020-10,ACC_Accounts_Receivable,ACC_Cash,54939.65
2020-10,ACC_Cash,ACC_Accounts_Payable,36314.850000000006
2020-10,ACC_Cash,ACC_Payroll_Exp,15919.99
2020-10,ACC_Cash,ACC_Rent_Exp,5719.91
2020-10,ACC_Cash,ACC_Travel_Exp,10802.9
2020-10,ACC_Inventory,ACC_COGS,25004.71
2020-10,ACC_Sales_Revenue,ACC_Accounts_Receivable,46039.39
2020-11,ACC_Accounts_Payable,ACC_Inventory,31927.07
2020-11,ACC_Accounts_Receivable,ACC_Cash,39166.63
2020-11,ACC_Cash,ACC_Accounts_Payable,49632.28
2020-11,ACC_Cash,ACC_Payroll_Exp,17618.52
2020-11,ACC_Cash,ACC_Rent_Exp,4734.5
2020-11,ACC_Cash,ACC_Travel_Exp,11360.34
2020-11,ACC_Inventory,ACC_COGS,31327.69
2020-11,ACC_Sales_Revenue,ACC_Accounts_Receivable,56484.01
2020-12,ACC_Accounts_Payable,ACC_Inventory,39215.64
2020-12,ACC_Accounts_Receivable,ACC_Cash,43157.62
2020-12,ACC_Cash,ACC_Accounts_Payable,25013.85
2020-12,ACC_Cash,ACC_Payroll_Exp,17976.62
2020-12,ACC_Cash,ACC_Rent_Exp,6472.32
2020-12,ACC_Cash,ACC_Travel_Exp,9363.55
2020-12,ACC_Inventory,ACC_COGS,44288.71
2020-12,ACC_Sales_Revenue,ACC_Accounts_Receivable,79019.54
2021-01,ACC_Accounts_Payable,ACC_Inventory,33705.86
2021-01,ACC_Accounts_Receivable,ACC_Cash,69344.14
2021-01,ACC_Cash,ACC_Accounts_Payable,40654.89
2021-01,ACC_Cash,ACC_Payroll_Exp,18003.4
2021-01,ACC_Cash,ACC_Rent_Exp,4689.31
2021-01,ACC_Cash,ACC_Travel_Exp,8264.34
2021-01,ACC_Inventory,ACC_COGS,54267.66
2021-01,ACC_Sales_Revenue,ACC_Accounts_Receivable,96852.07
2021-02,ACC_Accounts_Payable,ACC_Inventory,32746.539999999997
2021-02,ACC_Accounts_Receivable,ACC_Cash,70436.0
2021-02,ACC_Cash,ACC_Accounts_Payable,50040.56
2021-02,ACC_Cash,ACC_Payroll_Exp,18800.3
2021-02,ACC_Cash,ACC_Rent_Exp,5346.43
2021-02,ACC_Cash,ACC_Travel_Exp,8018.68
2021-02,ACC_Inventory,ACC_COGS,54730.92
2021-02,ACC_Sales_Revenue,ACC_Accounts_Receivable,98180.06
2021-03,ACC_Accounts_Payable,ACC_Inventory,34475.09
2021-03,ACC_Accounts_Receivable,ACC_Cash,93512.57
2021-03,ACC_Cash,ACC_Accounts_Payable,14847.609999999999
2021-03,ACC_Cash,ACC_Payroll_Exp,17196.260000000002
2021-03,ACC_Cash,ACC_Rent_Exp,5332.85
2021-03,ACC_Cash,ACC_Travel_Exp,7760.9
2021-03,ACC_Inventory,ACC_COGS,65922.5
2021-03,ACC_Sales_Revenue,ACC_Accounts_Receivable,121902.26
2021-04,ACC_Accounts_Payable,ACC_Inventory,34385.71
2021-04,ACC_Accounts_Receivable,ACC_Cash,127111.98
2021-04,ACC_Cash,ACC_Accounts_Payable,51986.72
2021-04,ACC_Cash,ACC_Payroll_Exp,19800.8
2021-04,ACC_Cash,ACC_Rent_Exp,5227.65
2021-04,ACC_Cash,ACC_Travel_Exp,4262.8
2021-04,ACC_Inventory,ACC_COGS,60846.200000000004
2021-04,ACC_Sales_Revenue,ACC_Accounts_Receivable,110380.67
2021-05,ACC_Accounts_Payable,ACC_Inventory,34060.27
2021-05,ACC_Accounts_Receivable,ACC_Cash,103338.92
2021-05,ACC_Cash,ACC_Accounts_Payable,14754.64
2021-05,ACC_Cash,ACC_Payroll_Exp,16338.83
2021-05,ACC_Cash,ACC_Rent_Exp,3764.75
2021-05,ACC_Cash,ACC_Travel_Exp,6683.45
2021-05,ACC_Inventory,ACC_COGS,58133.55
2021-05,ACC_Sales_Revenue,ACC_Accounts_Receivable,107091.86
2021-06,ACC_Accounts_Payable,ACC_Inventory,40024.43
2021-06,ACC_Accounts_Receivable,ACC_Cash,108092.35
2021-06,ACC_Cash,ACC_Accounts_Payable,25398.379999999997
2021-06,ACC_Cash,ACC_Payroll_Exp,19467.38
2021-06,ACC_Cash,ACC_Rent_Exp,4265.32
2021-06,ACC_Cash,ACC_Travel_Exp,4850.73
2021-06,ACC_Inventory,ACC_COGS,46695.5
2021-06,ACC_Sales_Revenue,ACC_Accounts_Receivable,85372.11
2021-07,ACC_Accounts_Payable,ACC_Inventory,28963.27
2021-07,ACC_Accounts_Receivable,ACC_Cash,102602.63
2021-07,ACC_Cash,ACC_Accounts_Payable,50348.47
2021-07,ACC_Cash,ACC_Payroll_Exp,17730.04
2021-07,ACC_Cash,ACC_Rent_Exp,6746.99
2021-07,ACC_Cash,ACC_Travel_Exp,6608.16
2021-07,ACC_Inventory,ACC_COGS,39017.74
2021-07,ACC_Sales_Revenue,ACC_Accounts_Receivable,70198.93
2021-08,ACC_Accounts_Payable,ACC_Inventory,33392.2
2021-08,ACC_Accounts_Receivable,ACC_Cash,81772.09
2021-08,ACC_Cash,ACC_Accounts_Payable,37158.18
2021-08,ACC_Cash,ACC_Payroll_Exp,15361.85
2021-08,ACC_Cash,ACC_Rent_Exp,5750.61
2021-08,ACC_Cash,ACC_Travel_Exp,10668.220000000001
2021-08,ACC_Inventory,ACC_COGS,27730.5
2021-08,ACC_Sales_Revenue,ACC_Accounts_Receivable,51155.85
2021-09,ACC_Accounts_Payable,ACC_Inventory,39085.96
2021-09,ACC_Accounts_Receivable,ACC_Cash,63720.14
2021-09,ACC_Cash,ACC_Accounts_Payable,33368.49
2021-09,ACC_Cash,ACC_Payroll_Exp,16142.39
2021-09,ACC_Cash,ACC_Rent_Exp,5361.33
2021-09,ACC_Cash,ACC_Travel_Exp,6590.35
2021-09,ACC_Inventory,ACC_COGS,16611.03
2021-09,ACC_Sales_Revenue,ACC_Accounts_Receivable,31977.48
2021-10,ACC_Accounts_Payable,ACC_Inventory,30250.47
2021-10,ACC_Accounts_Receivable,ACC_Cash,52119.15
2021-10,ACC_Cash,ACC_Accounts_Payable,24394.84
2021-10,ACC_Cash,ACC_Payroll_Exp,13430.23
2021-10,ACC_Cash,ACC_Rent_Exp,4271.76
2021-10,ACC_Cash,ACC_Travel_Exp,5321.18
2021-10,ACC_Inventory,ACC_COGS,26437.32
2021-10,ACC_Sales_Revenue,ACC_Accounts_Receivable,48003.3
2021-11,ACC_Accounts_Payable,ACC_Inventory,36503.29
2021-11,ACC_Accounts_Receivable,ACC_Cash,48234.93
2021-11,ACC_Cash,ACC_Accounts_Payable,53948.22
2021-11,ACC_Cash,ACC_Payroll_Exp,17755.05
2021-11,ACC_Cash,ACC_Rent_Exp,3847.94
2021-11,ACC_Cash,ACC_Travel_Exp,7849.150000000001
2021-11,ACC_Inventory,ACC_COGS,30513.53
2021-11,ACC_Sales_Revenue,ACC_Accounts_Receivable,55784.47
2021-12,ACC_Accounts_Payable,ACC_Inventory,21982.35
2021-12,ACC_Accounts_Receivable,ACC_Cash,25414.03
2021-12,ACC_Cash,ACC_Accounts_Payable,18212.449999999997
2021-12,ACC_Cash,ACC_Travel_Exp,3038.39
2021-12,ACC_Inventory,ACC_COGS,25596.35
2021-12,ACC_Sales_Revenue,ACC_Accounts_Receivable,46407.82
