t_idx,time_label,src_idx,src_label,tgt_idx,tgt_label,coherence,phase_shift
29,2020-W30,0,USR_001,1,USR_003,1.0,0.9745
30,2020-W31,0,USR_001,1,USR_003,1.0,1.0047
31,2020-W32,0,USR_001,1,USR_003,1.0,1.1389
32,2020-W33,0,USR_001,1,USR_003,1.0,2.3959
33,2020-W34,0,USR_001,1,USR_003,1.0,-2.9548
34,2020-W35,0,USR_001,1,USR_003,1.0,2.6061
35,2020-W36,0,USR_001,1,USR_003,1.0,2.0775
36,2020-W37,0,USR_001,1,USR_003,1.0,2.145
37,2020-W38,0,USR_001,1,USR_003,1.0,2.575
38,2020-W39,0,USR_001,1,USR_003,1.0,-3.022
39,2020-W40,0,USR_001,1,USR_003,1.0,-2.5195
40,2020-W41,0,USR_001,1,USR_003,1.0,-2.2238
12,2020-W13,0,USR_001,2,USR_004,1.0,-1.0537
13,2020-W14,0,USR_001,2,USR_004,1.0,-1.038
14,2020-W15,0,USR_001,2,USR_004,1.0,-0.0683
15,2020-W16,0,USR_001,2,USR_004,1.0,1.1518
16,2020-W17,0,USR_001,2,USR_004,1.0,1.3805
17,2020-W18,0,USR_001,2,USR_004,1.0,1.6124
18,2020-W19,0,USR_001,2,USR_004,1.0,1.9897
19,2020-W20,0,USR_001,2,USR_004,1.0,2.3954
20,2020-W21,0,USR_001,2,USR_004,1.0,2.645
21,2020-W22,0,USR_001,2,USR_004,1.0,2.7492
22,2020-W23,0,USR_001,2,USR_004,1.0,2.7725
23,2020-W24,0,USR_001,2,USR_004,1.0,2.7525
24,2020-W25,0,USR_001,2,USR_004,1.0,2.712
25,2020-W26,0,USR_001,2,USR_004,1.0,2.665
26,2020-W27,0,USR_001,2,USR_004,1.0,2.6202
27,2020-W28,0,USR_001,2,USR_004,1.0,2.587
28,2020-W29,0,USR_001,2,USR_004,1.0,2.5813
29,2020-W30,0,USR_001,2,USR_004,1.0,2.6613
30,2020-W31,0,USR_001,2,USR_004,1.0,3.0872
31,2020-W32,0,USR_001,2,USR_004,1.0,-1.6813
32,2020-W33,0,USR_001,2,USR_004,1.0,0.144
33,2020-W34,0,USR_001,2,USR_004,1.0,1.4501
34,2020-W35,0,USR_001,2,USR_004,1.0,1.6503
35,2020-W36,0,USR_001,2,USR_004,1.0,1.7473
36,2020-W37,0,USR_001,2,USR_004,1.0,1.8547
37,2020-W38,0,USR_001,2,USR_004,1.0,2.0528
38,2020-W39,0,USR_001,2,USR_004,1.0,2.4359
39,2020-W40,0,USR_001,2,USR_004,1.0,2.9703
40,2020-W41,0,USR_001,2,USR_004,1.0,-2.8441
12,2020-W13,0,USR_001,3,USR_005,1.0,1.1534
13,2020-W14,0,USR_001,3,USR_005,1.0,1.4698
14,2020-W15,0,USR_001,3,USR_005,1.0,2.7407
15,2020-W16,0,USR_001,3,USR_005,1.0,-2.0499
16,2020-W17,0,USR_001,3,USR_005,1.0,-1.6545
17,2020-W18,0,USR_001,3,USR_005,1.0,-1.4459
18,2020-W19,0,USR_001,3,USR_005,1.0,-1.3247
19,2020-W20,0,USR_001,3,USR_005,1.0,-1.2495
20,2020-W21,0,USR_001,3,USR_005,1.0,-1.1919
21,2020-W22,0,USR_001,3,USR_005,1.0,-1.1361
22,2020-W23,0,USR_001,3,USR_005,1.0,-1.085
23,2020-W24,0,USR_001,3,USR_005,1.0,-1.0546
24,2020-W25,0,USR_001,3,USR_005,1.0,-1.0503
25,2020-W26,0,USR_001,3,USR_005,1.0,-1.0637
26,2020-W27,0,USR_001,3,USR_005,1.0,-1.0789
27,2020-W28,0,USR_001,3,USR_005,1.0,-1.0828
28,2020-W29,0,USR_001,3,USR_005,1.0,-1.0636
29,2020-W30,0,USR_001,3,USR_005,1.0,-1.0059
30,2020-W31,0,USR_001,3,USR_005,1.0,-0.8928
31,2020-W32,0,USR_001,3,USR_005,1.0,-0.6545
32,2020-W33,0,USR_001,3,USR_005,1.0,0.7492
33,2020-W34,0,USR_001,3,USR_005,1.0,2.0136
34,2020-W35,0,USR_001,3,USR_005,1.0,2.242
35,2020-W36,0,USR_001,3,USR_005,1.0,2.382
36,2020-W37,0,USR_001,3,USR_005,1.0,2.5221
37,2020-W38,0,USR_001,3,USR_005,1.0,2.7062
38,2020-W39,0,USR_001,3,USR_005,1.0,2.9654
39,2020-W40,0,USR_001,3,USR_005,1.0,-2.9947
40,2020-W41,0,USR_001,3,USR_005,1.0,-2.664
12,2020-W13,0,USR_001,4,USR_007,1.0,-1.7022
13,2020-W14,0,USR_001,4,USR_007,1.0,-1.5046
14,2020-W15,0,USR_001,4,USR_007,1.0,-0.3986
15,2020-W16,0,USR_001,4,USR_007,1.0,0.9048
16,2020-W17,0,USR_001,4,USR_007,1.0,1.1336
17,2020-W18,0,USR_001,4,USR_007,1.0,1.2219
18,2020-W19,0,USR_001,4,USR_007,1.0,1.2587
19,2020-W20,0,USR_001,4,USR_007,1.0,1.2551
20,2020-W21,0,USR_001,4,USR_007,1.0,1.2139
21,2020-W22,0,USR_001,4,USR_007,1.0,1.1395
22,2020-W23,0,USR_001,4,USR_007,1.0,1.0425
23,2020-W24,0,USR_001,4,USR_007,1.0,0.9367
24,2020-W25,0,USR_001,4,USR_007,1.0,0.8371
25,2020-W26,0,USR_001,4,USR_007,1.0,0.7589
26,2020-W27,0,USR_001,4,USR_007,1.0,0.71
27,2020-W28,0,USR_001,4,USR_007,1.0,0.6839
28,2020-W29,0,USR_001,4,USR_007,1.0,0.6616
29,2020-W30,0,USR_001,4,USR_007,1.0,0.6372
30,2020-W31,0,USR_001,4,USR_007,1.0,0.6327
31,2020-W32,0,USR_001,4,USR_007,1.0,0.7388
32,2020-W33,0,USR_001,4,USR_007,1.0,2.0186
33,2020-W34,0,USR_001,4,USR_007,1.0,-3.1061
34,2020-W35,0,USR_001,4,USR_007,1.0,-2.9675
35,2020-W36,0,USR_001,4,USR_007,1.0,-2.9114
36,2020-W37,0,USR_001,4,USR_007,1.0,-2.8684
37,2020-W38,0,USR_001,4,USR_007,1.0,-2.8234
38,2020-W39,0,USR_001,4,USR_007,1.0,-2.7743
39,2020-W40,0,USR_001,4,USR_007,1.0,-2.7186
40,2020-W41,0,USR_001,4,USR_007,1.0,-2.6414
12,2020-W13,0,USR_001,5,USR_008,1.0,-1.3284
13,2020-W14,0,USR_001,5,USR_008,1.0,-1.1536
14,2020-W15,0,USR_001,5,USR_008,1.0,-0.0563
15,2020-W16,0,USR_001,5,USR_008,1.0,1.2743
16,2020-W17,0,USR_001,5,USR_008,1.0,1.5556
17,2020-W18,0,USR_001,5,USR_008,1.0,1.6786
18,2020-W19,0,USR_001,5,USR_008,1.0,1.7055
19,2020-W20,0,USR_001,5,USR_008,1.0,1.6549
20,2020-W21,0,USR_001,5,USR_008,1.0,1.5503
21,2020-W22,0,USR_001,5,USR_008,1.0,1.4105
22,2020-W23,0,USR_001,5,USR_008,1.0,1.2505
23,2020-W24,0,USR_001,5,USR_008,1.0,1.0808
24,2020-W25,0,USR_001,5,USR_008,1.0,0.9106
25,2020-W26,0,USR_001,5,USR_008,1.0,0.7488
26,2020-W27,0,USR_001,5,USR_008,1.0,0.5983
27,2020-W28,0,USR_001,5,USR_008,1.0,0.4575
28,2020-W29,0,USR_001,5,USR_008,1.0,0.323
29,2020-W30,0,USR_001,5,USR_008,1.0,0.2015
30,2020-W31,0,USR_001,5,USR_008,1.0,0.1136
31,2020-W32,0,USR_001,5,USR_008,1.0,0.1406
32,2020-W33,0,USR_001,5,USR_008,1.0,1.3345
33,2020-W34,0,USR_001,5,USR_008,1.0,2.391
34,2020-W35,0,USR_001,5,USR_008,1.0,2.4042
35,2020-W36,0,USR_001,5,USR_008,1.0,2.3074
36,2020-W37,0,USR_001,5,USR_008,1.0,2.1726
37,2020-W38,0,USR_001,5,USR_008,1.0,2.0302
38,2020-W39,0,USR_001,5,USR_008,1.0,1.912
39,2020-W40,0,USR_001,5,USR_008,1.0,1.8555
40,2020-W41,0,USR_001,5,USR_008,1.0,1.9078
12,2020-W13,0,USR_001,6,USR_009,1.0,-2.6564
13,2020-W14,0,USR_001,6,USR_009,1.0,-2.5191
14,2020-W15,0,USR_001,6,USR_009,1.0,-1.4775
15,2020-W16,0,USR_001,6,USR_009,1.0,-0.2299
16,2020-W17,0,USR_001,6,USR_009,1.0,-0.0227
17,2020-W18,0,USR_001,6,USR_009,1.0,0.1268
18,2020-W19,0,USR_001,6,USR_009,1.0,0.3693
19,2020-W20,0,USR_001,6,USR_009,1.0,0.6961
20,2020-W21,0,USR_001,6,USR_009,1.0,0.943
21,2020-W22,0,USR_001,6,USR_009,1.0,1.0367
22,2020-W23,0,USR_001,6,USR_009,1.0,1.0224
23,2020-W24,0,USR_001,6,USR_009,1.0,0.9462
24,2020-W25,0,USR_001,6,USR_009,1.0,0.834
25,2020-W26,0,USR_001,6,USR_009,1.0,0.7028
26,2020-W27,0,USR_001,6,USR_009,1.0,0.5672
27,2020-W28,0,USR_001,6,USR_009,1.0,0.441
28,2020-W29,0,USR_001,6,USR_009,1.0,0.3338
29,2020-W30,0,USR_001,6,USR_009,1.0,0.2561
30,2020-W31,0,USR_001,6,USR_009,1.0,0.2254
31,2020-W32,0,USR_001,6,USR_009,1.0,0.3167
32,2020-W33,0,USR_001,6,USR_009,1.0,1.5722
33,2020-W34,0,USR_001,6,USR_009,1.0,2.6335
34,2020-W35,0,USR_001,6,USR_009,1.0,0.6182
35,2020-W36,0,USR_001,6,USR_009,1.0,0.0201
36,2020-W37,0,USR_001,6,USR_009,1.0,-0.0115
37,2020-W38,0,USR_001,6,USR_009,1.0,-0.0064
38,2020-W39,0,USR_001,6,USR_009,1.0,0.0127
39,2020-W40,0,USR_001,6,USR_009,1.0,0.0471
40,2020-W41,0,USR_001,6,USR_009,1.0,0.1144
12,2020-W13,0,USR_001,7,USR_002,1.0,-2.953
13,2020-W14,0,USR_001,7,USR_002,1.0,-2.7273
14,2020-W15,0,USR_001,7,USR_002,1.0,-1.6199
15,2020-W16,0,USR_001,7,USR_002,1.0,-0.3303
16,2020-W17,0,USR_001,7,USR_002,1.0,-0.1217
17,2020-W18,0,USR_001,7,USR_002,1.0,-0.0601
18,2020-W19,0,USR_001,7,USR_002,1.0,-0.0713
19,2020-W20,0,USR_001,7,USR_002,1.0,-0.18
20,2020-W21,0,USR_001,7,USR_002,1.0,-0.4687
21,2020-W22,0,USR_001,7,USR_002,1.0,-1.0495
22,2020-W23,0,USR_001,7,USR_002,1.0,-1.6951
23,2020-W24,0,USR_001,7,USR_002,1.0,-2.0933
24,2020-W25,0,USR_001,7,USR_002,1.0,-2.3236
25,2020-W26,0,USR_001,7,USR_002,1.0,-2.4756
26,2020-W27,0,USR_001,7,USR_002,1.0,-2.5874
27,2020-W28,0,USR_001,7,USR_002,1.0,-2.6752
28,2020-W29,0,USR_001,7,USR_002,1.0,-2.7457
29,2020-W30,0,USR_001,7,USR_002,1.0,-2.7893
30,2020-W31,0,USR_001,7,USR_002,1.0,-2.7852
31,2020-W32,0,USR_001,7,USR_002,1.0,-2.6559
32,2020-W33,0,USR_001,7,USR_002,1.0,-1.3993
33,2020-W34,0,USR_001,7,USR_002,1.0,-2.975
34,2020-W35,0,USR_001,7,USR_002,1.0,-2.925
35,2020-W36,0,USR_001,7,USR_002,1.0,-2.839
36,2020-W37,0,USR_001,7,USR_002,1.0,-2.7653
37,2020-W38,0,USR_001,7,USR_002,1.0,-2.6992
38,2020-W39,0,USR_001,7,USR_002,1.0,-2.6356
39,2020-W40,0,USR_001,7,USR_002,1.0,-2.5624
40,2020-W41,0,USR_001,7,USR_002,1.0,-2.454
12,2020-W13,0,USR_001,8,USR_010,1.0,0.5857
13,2020-W14,0,USR_001,8,USR_010,1.0,0.5007
14,2020-W15,0,USR_001,8,USR_010,1.0,1.2436
15,2020-W16,0,USR_001,8,USR_010,1.0,2.1217
16,2020-W17,0,USR_001,8,USR_010,1.0,1.9274
17,2020-W18,0,USR_001,8,USR_010,1.0,1.6518
18,2020-W19,0,USR_001,8,USR_010,1.0,1.4007
19,2020-W20,0,USR_001,8,USR_010,1.0,1.1792
20,2020-W21,0,USR_001,8,USR_010,1.0,0.979
21,2020-W22,0,USR_001,8,USR_010,1.0,0.789
22,2020-W23,0,USR_001,8,USR_010,1.0,0.6
23,2020-W24,0,USR_001,8,USR_010,1.0,0.4071
24,2020-W25,0,USR_001,8,USR_010,1.0,0.209
25,2020-W26,0,USR_001,8,USR_010,1.0,0.0122
26,2020-W27,0,USR_001,8,USR_010,1.0,-0.1682
27,2020-W28,0,USR_001,8,USR_010,1.0,-0.286
28,2020-W29,0,USR_001,8,USR_010,1.0,0.0181
29,2020-W30,0,USR_001,8,USR_010,1.0,1.5742
30,2020-W31,0,USR_001,8,USR_010,1.0,1.7707
31,2020-W32,0,USR_001,8,USR_010,1.0,1.8794
32,2020-W33,0,USR_001,8,USR_010,1.0,-3.1259
33,2020-W34,0,USR_001,8,USR_010,1.0,-1.9514
34,2020-W35,0,USR_001,8,USR_010,1.0,-1.7765
35,2020-W36,0,USR_001,8,USR_010,1.0,-1.6612
36,2020-W37,0,USR_001,8,USR_010,1.0,-1.5302
37,2020-W38,0,USR_001,8,USR_010,1.0,-1.369
38,2020-W39,0,USR_001,8,USR_010,1.0,-1.2032
39,2020-W40,0,USR_001,8,USR_010,1.0,-1.0965
40,2020-W41,0,USR_001,8,USR_010,1.0,-1.2497
12,2020-W13,0,USR_001,9,USR_006,1.0,2.7073
13,2020-W14,0,USR_001,9,USR_006,1.0,-3.1381
14,2020-W15,0,USR_001,9,USR_006,1.0,-2.0163
15,2020-W16,0,USR_001,9,USR_006,1.0,-0.8072
16,2020-W17,0,USR_001,9,USR_006,1.0,-0.7919
17,2020-W18,0,USR_001,9,USR_006,1.0,-1.1685
18,2020-W19,0,USR_001,9,USR_006,1.0,-1.9977
19,2020-W20,0,USR_001,9,USR_006,1.0,-2.6025
20,2020-W21,0,USR_001,9,USR_006,1.0,-2.873
21,2020-W22,0,USR_001,9,USR_006,1.0,-3.0286
22,2020-W23,0,USR_001,9,USR_006,1.0,3.1358
23,2020-W24,0,USR_001,9,USR_006,1.0,3.0266
24,2020-W25,0,USR_001,9,USR_006,1.0,2.9202
25,2020-W26,0,USR_001,9,USR_006,1.0,2.8148
26,2020-W27,0,USR_001,9,USR_006,1.0,2.7092
27,2020-W28,0,USR_001,9,USR_006,1.0,2.6035
28,2020-W29,0,USR_001,9,USR_006,1.0,2.499
29,2020-W30,0,USR_001,9,USR_006,1.0,2.4105
30,2020-W31,0,USR_001,9,USR_006,1.0,2.3647
31,2020-W32,0,USR_001,9,USR_006,1.0,2.4478
32,2020-W33,0,USR_001,9,USR_006,1.0,-2.5743
33,2020-W34,0,USR_001,9,USR_006,1.0,-1.5438
34,2020-W35,0,USR_001,9,USR_006,1.0,-3.082
35,2020-W36,0,USR_001,9,USR_006,1.0,2.9359
36,2020-W37,0,USR_001,9,USR_006,1.0,3.1254
37,2020-W38,0,USR_001,9,USR_006,1.0,-2.992
38,2020-W39,0,USR_001,9,USR_006,1.0,-2.8835
39,2020-W40,0,USR_001,9,USR_006,1.0,-2.8073
40,2020-W41,0,USR_001,9,USR_006,1.0,-2.7238
12,2020-W13,1,USR_003,0,USR_001,1.0,1.9058
13,2020-W14,1,USR_003,0,USR_001,1.0,1.8231
14,2020-W15,1,USR_003,0,USR_001,1.0,0.8221
15,2020-W16,1,USR_003,0,USR_001,1.0,-0.3815
16,2020-W17,1,USR_003,0,USR_001,1.0,-0.5147
17,2020-W18,1,USR_003,0,USR_001,1.0,-0.5181
18,2020-W19,1,USR_003,0,USR_001,1.0,-0.4987
19,2020-W20,1,USR_003,0,USR_001,1.0,-0.4917
20,2020-W21,1,USR_003,0,USR_001,1.0,-0.5212
21,2020-W22,1,USR_003,0,USR_001,1.0,-0.6005
22,2020-W23,1,USR_003,0,USR_001,1.0,-0.7188
23,2020-W24,1,USR_003,0,USR_001,1.0,-0.8388
24,2020-W25,1,USR_003,0,USR_001,1.0,-0.9259
25,2020-W26,1,USR_003,0,USR_001,1.0,-0.973
26,2020-W27,1,USR_003,0,USR_001,1.0,-0.9892
27,2020-W28,1,USR_003,0,USR_001,1.0,-0.9868
28,2020-W29,1,USR_003,0,USR_001,1.0,-0.9763
29,2020-W30,1,USR_003,0,USR_001,1.0,-0.9745
30,2020-W31,1,USR_003,0,USR_001,1.0,-1.0047
31,2020-W32,1,USR_003,0,USR_001,1.0,-1.1389
32,2020-W33,1,USR_003,0,USR_001,1.0,-2.3959
33,2020-W34,1,USR_003,0,USR_001,1.0,2.9548
34,2020-W35,1,USR_003,0,USR_001,1.0,-2.6061
35,2020-W36,1,USR_003,0,USR_001,1.0,-2.0775
36,2020-W37,1,USR_003,0,USR_001,1.0,-2.145
37,2020-W38,1,USR_003,0,USR_001,1.0,-2.575
38,2020-W39,1,USR_003,0,USR_001,1.0,3.022
39,2020-W40,1,USR_003,0,USR_001,1.0,2.5195
40,2020-W41,1,USR_003,0,USR_001,1.0,2.2238
12,2020-W13,1,USR_003,1,USR_003,1.0,0.0
13,2020-W14,1,USR_003,1,USR_003,1.0,-0.0
14,2020-W15,1,USR_003,1,USR_003,1.0,0.0
15,2020-W16,1,USR_003,1,USR_003,1.0,-0.0
16,2020-W17,1,USR_003,1,USR_003,1.0,-0.0
17,2020-W18,1,USR_003,1,USR_003,1.0,-0.0
18,2020-W19,1,USR_003,1,USR_003,1.0,-0.0
19,2020-W20,1,USR_003,1,USR_003,1.0,-0.0
20,2020-W21,1,USR_003,1,USR_003,1.0,-0.0
21,2020-W22,1,USR_003,1,USR_003,1.0,0.0
22,2020-W23,1,USR_003,1,USR_003,1.0,-0.0
23,2020-W24,1,USR_003,1,USR_003,1.0,0.0
24,2020-W25,1,USR_003,1,USR_003,1.0,0.0
25,2020-W26,1,USR_003,1,USR_003,1.0,0.0
26,2020-W27,1,USR_003,1,USR_003,1.0,0.0
27,2020-W28,1,USR_003,1,USR_003,1.0,-0.0
28,2020-W29,1,USR_003,1,USR_003,1.0,-0.0
29,2020-W30,1,USR_003,1,USR_003,1.0,-0.0
30,2020-W31,1,USR_003,1,USR_003,1.0,0.0
31,2020-W32,1,USR_003,1,USR_003,1.0,0.0
32,2020-W33,1,USR_003,1,USR_003,1.0,-0.0
33,2020-W34,1,USR_003,1,USR_003,1.0,-0.0
34,2020-W35,1,USR_003,1,USR_003,1.0,-0.0
35,2020-W36,1,USR_003,1,USR_003,1.0,-0.0
36,2020-W37,1,USR_003,1,USR_003,1.0,-0.0
37,2020-W38,1,USR_003,1,USR_003,1.0,0.0
38,2020-W39,1,USR_003,1,USR_003,1.0,0.0
39,2020-W40,1,USR_003,1,USR_003,1.0,0.0
40,2020-W41,1,USR_003,1,USR_003,1.0,0.0
12,2020-W13,1,USR_003,2,USR_004,1.0,0.8521
13,2020-W14,1,USR_003,2,USR_004,1.0,0.7852
14,2020-W15,1,USR_003,2,USR_004,1.0,0.7538
15,2020-W16,1,USR_003,2,USR_004,1.0,0.7703
16,2020-W17,1,USR_003,2,USR_004,1.0,0.8658
17,2020-W18,1,USR_003,2,USR_004,1.0,1.0943
18,2020-W19,1,USR_003,2,USR_004,1.0,1.491
19,2020-W20,1,USR_003,2,USR_004,1.0,1.9037
20,2020-W21,1,USR_003,2,USR_004,1.0,2.1238
21,2020-W22,1,USR_003,2,USR_004,1.0,2.1487
22,2020-W23,1,USR_003,2,USR_004,1.0,2.0537
23,2020-W24,1,USR_003,2,USR_004,1.0,1.9137
24,2020-W25,1,USR_003,2,USR_004,1.0,1.7861
25,2020-W26,1,USR_003,2,USR_004,1.0,1.692
26,2020-W27,1,USR_003,2,USR_004,1.0,1.6311
27,2020-W28,1,USR_003,2,USR_004,1.0,1.6002
28,2020-W29,1,USR_003,2,USR_004,1.0,1.6049
29,2020-W30,1,USR_003,2,USR_004,1.0,1.6867
30,2020-W31,1,USR_003,2,USR_004,1.0,2.0825
31,2020-W32,1,USR_003,2,USR_004,1.0,-2.8202
32,2020-W33,1,USR_003,2,USR_004,1.0,-2.2518
33,2020-W34,1,USR_003,2,USR_004,1.0,-1.8783
34,2020-W35,1,USR_003,2,USR_004,1.0,-0.9558
35,2020-W36,1,USR_003,2,USR_004,1.0,-0.3302
36,2020-W37,1,USR_003,2,USR_004,1.0,-0.2903
37,2020-W38,1,USR_003,2,USR_004,1.0,-0.5222
38,2020-W39,1,USR_003,2,USR_004,1.0,-0.8252
39,2020-W40,1,USR_003,2,USR_004,1.0,-0.7934
40,2020-W41,1,USR_003,2,USR_004,1.0,-0.6203
12,2020-W13,1,USR_003,3,USR_005,1.0,3.0592
13,2020-W14,1,USR_003,3,USR_005,1.0,-2.9903
14,2020-W15,1,USR_003,3,USR_005,1.0,-2.7204
15,2020-W16,1,USR_003,3,USR_005,1.0,-2.4314
16,2020-W17,1,USR_003,3,USR_005,1.0,-2.1692
17,2020-W18,1,USR_003,3,USR_005,1.0,-1.9641
18,2020-W19,1,USR_003,3,USR_005,1.0,-1.8234
19,2020-W20,1,USR_003,3,USR_005,1.0,-1.7412
20,2020-W21,1,USR_003,3,USR_005,1.0,-1.7131
21,2020-W22,1,USR_003,3,USR_005,1.0,-1.7366
22,2020-W23,1,USR_003,3,USR_005,1.0,-1.8038
23,2020-W24,1,USR_003,3,USR_005,1.0,-1.8934
24,2020-W25,1,USR_003,3,USR_005,1.0,-1.9762
25,2020-W26,1,USR_003,3,USR_005,1.0,-2.0367
26,2020-W27,1,USR_003,3,USR_005,1.0,-2.0681
27,2020-W28,1,USR_003,3,USR_005,1.0,-2.0696
28,2020-W29,1,USR_003,3,USR_005,1.0,-2.0399
29,2020-W30,1,USR_003,3,USR_005,1.0,-1.9805
30,2020-W31,1,USR_003,3,USR_005,1.0,-1.8974
31,2020-W32,1,USR_003,3,USR_005,1.0,-1.7935
32,2020-W33,1,USR_003,3,USR_005,1.0,-1.6467
33,2020-W34,1,USR_003,3,USR_005,1.0,-1.3148
34,2020-W35,1,USR_003,3,USR_005,1.0,-0.3641
35,2020-W36,1,USR_003,3,USR_005,1.0,0.3046
36,2020-W37,1,USR_003,3,USR_005,1.0,0.3771
37,2020-W38,1,USR_003,3,USR_005,1.0,0.1312
38,2020-W39,1,USR_003,3,USR_005,1.0,-0.2958
39,2020-W40,1,USR_003,3,USR_005,1.0,-0.4752
40,2020-W41,1,USR_003,3,USR_005,1.0,-0.4401
12,2020-W13,1,USR_003,4,USR_007,1.0,0.2036
13,2020-W14,1,USR_003,4,USR_007,1.0,0.3186
14,2020-W15,1,USR_003,4,USR_007,1.0,0.4234
15,2020-W16,1,USR_003,4,USR_007,1.0,0.5233
16,2020-W17,1,USR_003,4,USR_007,1.0,0.6188
17,2020-W18,1,USR_003,4,USR_007,1.0,0.7038
18,2020-W19,1,USR_003,4,USR_007,1.0,0.76
19,2020-W20,1,USR_003,4,USR_007,1.0,0.7634
20,2020-W21,1,USR_003,4,USR_007,1.0,0.6927
21,2020-W22,1,USR_003,4,USR_007,1.0,0.539
22,2020-W23,1,USR_003,4,USR_007,1.0,0.3237
23,2020-W24,1,USR_003,4,USR_007,1.0,0.0979
24,2020-W25,1,USR_003,4,USR_007,1.0,-0.0888
25,2020-W26,1,USR_003,4,USR_007,1.0,-0.2141
26,2020-W27,1,USR_003,4,USR_007,1.0,-0.2792
27,2020-W28,1,USR_003,4,USR_007,1.0,-0.3029
28,2020-W29,1,USR_003,4,USR_007,1.0,-0.3148
29,2020-W30,1,USR_003,4,USR_007,1.0,-0.3374
30,2020-W31,1,USR_003,4,USR_007,1.0,-0.372
31,2020-W32,1,USR_003,4,USR_007,1.0,-0.4002
32,2020-W33,1,USR_003,4,USR_007,1.0,-0.3773
33,2020-W34,1,USR_003,4,USR_007,1.0,-0.1513
34,2020-W35,1,USR_003,4,USR_007,1.0,0.7096
35,2020-W36,1,USR_003,4,USR_007,1.0,1.2943
36,2020-W37,1,USR_003,4,USR_007,1.0,1.2698
37,2020-W38,1,USR_003,4,USR_007,1.0,0.8848
38,2020-W39,1,USR_003,4,USR_007,1.0,0.2477
39,2020-W40,1,USR_003,4,USR_007,1.0,-0.1991
40,2020-W41,1,USR_003,4,USR_007,1.0,-0.4176
12,2020-W13,1,USR_003,5,USR_008,1.0,0.5775
13,2020-W14,1,USR_003,5,USR_008,1.0,0.6695
14,2020-W15,1,USR_003,5,USR_008,1.0,0.7658
15,2020-W16,1,USR_003,5,USR_008,1.0,0.8928
16,2020-W17,1,USR_003,5,USR_008,1.0,1.0409
17,2020-W18,1,USR_003,5,USR_008,1.0,1.1605
18,2020-W19,1,USR_003,5,USR_008,1.0,1.2068
19,2020-W20,1,USR_003,5,USR_008,1.0,1.1633
20,2020-W21,1,USR_003,5,USR_008,1.0,1.0291
21,2020-W22,1,USR_003,5,USR_008,1.0,0.8099
