t_idx,time_label,node_idx,node_label,fk_total_ripple,fk_max_impact,fk_max_impact_node,ik_strain_energy,ik_max_adjust,ik_max_adjust_node
3,2020-W04,9,USR_001,10.0,0.0,0,0.0,0.0,0
4,2020-W05,0,USR_009,41.326,18.7733,1,0.0,-391.283,1
4,2020-W05,1,USR_003,41.1117,18.1284,4,0.0,-6.0262,4
4,2020-W05,2,USR_005,10.0,0.0,0,0.0,-72.4715,1
4,2020-W05,3,USR_007,41.326,18.7733,1,0.0,-26.3417,1
4,2020-W05,4,USR_004,40.843,18.3761,1,0.0,9.9572,1
4,2020-W05,5,USR_008,41.326,18.7733,1,0.0,-97.9167,1
4,2020-W05,6,USR_006,41.326,18.7733,1,0.0,40.2072,9
4,2020-W05,7,USR_002,10.0,0.0,0,0.0,-21.062,9
4,2020-W05,8,USR_010,10.0,0.0,0,0.0,-1473.2411,9
4,2020-W05,9,USR_001,41.1003,18.413,4,0.0,-6.1633,4
5,2020-W06,0,USR_009,41.0569,18.5623,1,0.0,37.2664,6
5,2020-W06,1,USR_003,40.6718,18.3288,4,0.0,5.4839,6
5,2020-W06,2,USR_005,10.0,0.0,0,0.0,-25.9093,6
5,2020-W06,3,USR_007,10.0,0.0,0,0.0,-14.4462,6
5,2020-W06,4,USR_004,40.551,18.1459,1,0.0,4.0959,6
5,2020-W06,5,USR_008,10.0,0.0,0,0.0,-22.6047,6
5,2020-W06,6,USR_006,40.9542,18.5623,4,0.0,-7.0491,3
5,2020-W06,7,USR_002,10.0,0.0,0,0.0,48.5417,6
5,2020-W06,8,USR_010,10.0,0.0,0,0.0,-84.3892,6
5,2020-W06,9,USR_001,10.0,0.0,0,0.0,59.502,6
6,2020-W07,0,USR_009,41.5234,18.8265,1,0.0,13.0668,6
6,2020-W07,1,USR_003,41.5234,18.7969,4,0.0,3.7554,6
6,2020-W07,2,USR_005,10.0,0.0,0,0.0,-20.9704,6
6,2020-W07,3,USR_007,41.5234,18.8265,4,0.0,16.5525,6
6,2020-W07,4,USR_004,41.5234,18.689,1,0.0,5.6158,6
6,2020-W07,5,USR_008,10.0,0.0,0,0.0,-24.9451,6
6,2020-W07,6,USR_006,41.5234,18.8265,1,0.0,7.1714,0
6,2020-W07,7,USR_002,10.0,0.0,0,0.0,-26.5284,6
6,2020-W07,8,USR_010,41.5234,18.8265,4,0.0,51.7709,6
6,2020-W07,9,USR_001,10.0,0.0,0,0.0,-23.8342,6
7,2020-W08,0,USR_009,10.0,0.0,0,0.0,-10.1103,3
7,2020-W08,1,USR_003,40.0868,18.0183,4,0.0,11.2029,6
7,2020-W08,2,USR_005,10.0,0.0,0,0.0,-19.3358,6
7,2020-W08,3,USR_007,40.0868,18.0183,4,0.0,13.2054,6
7,2020-W08,4,USR_004,39.2163,16.7186,1,0.0,8.4474,6
7,2020-W08,5,USR_008,10.0,0.0,0,0.0,-26.06,6
7,2020-W08,6,USR_006,10.0,0.0,0,0.0,5.8568,3
7,2020-W08,7,USR_002,10.0,0.0,0,0.0,-48.082,6
7,2020-W08,8,USR_010,40.0868,18.0183,4,0.0,82.6717,6
7,2020-W08,9,USR_001,10.0,0.0,0,0.0,-38.3138,6
8,2020-W09,0,USR_009,10.0,0.0,0,0.0,-28.2894,2
8,2020-W09,1,USR_003,40.9815,18.4187,4,0.0,7.0675,2
8,2020-W09,2,USR_005,41.1876,18.7313,1,0.0,-7.7185,5
8,2020-W09,3,USR_007,10.0,0.0,0,0.0,-19.4957,5
8,2020-W09,4,USR_004,41.1894,18.6653,1,0.0,11.4866,2
8,2020-W09,5,USR_008,10.0,0.0,0,0.0,-11.2677,2
8,2020-W09,6,USR_006,10.0,0.0,0,0.0,-10.3352,5
8,2020-W09,7,USR_002,10.0,0.0,0,0.0,-36.074,2
8,2020-W09,8,USR_010,10.0,0.0,0,0.0,-81.5269,2
8,2020-W09,9,USR_001,10.0,0.0,0,0.0,36.9584,5
9,2020-W10,0,USR_009,40.8621,15.2211,4,0.0,-43.1371,8
9,2020-W10,1,USR_003,40.623,18.3928,4,0.0,-8.1819,8
9,2020-W10,2,USR_005,10.0,0.0,0,0.0,-13.2987,8
9,2020-W10,3,USR_007,40.623,18.3928,4,0.0,-18.8485,8
9,2020-W10,4,USR_004,40.0741,17.4618,1,0.0,-5.5749,8
9,2020-W10,5,USR_008,10.0,0.0,0,0.0,12.8843,8
9,2020-W10,6,USR_006,40.623,18.3928,4,0.0,-10.8831,5
9,2020-W10,7,USR_002,10.0,0.0,0,0.0,-30.8929,6
9,2020-W10,8,USR_010,10.0,0.0,0,0.0,-5.654,2
9,2020-W10,9,USR_001,10.0,0.0,0,0.0,-33.5457,8
10,2020-W11,0,USR_009,41.5234,18.9483,1,0.0,-41.7142,5
10,2020-W11,1,USR_003,41.5234,18.9483,4,0.0,-7.0487,5
10,2020-W11,2,USR_005,41.5234,18.9483,1,0.0,-34.8082,5
10,2020-W11,3,USR_007,10.0,0.0,0,0.0,-23.4882,5
10,2020-W11,4,USR_004,41.5234,18.8613,1,0.0,-8.8341,5
10,2020-W11,5,USR_008,10.0,0.0,0,0.0,-4.0021,3
10,2020-W11,6,USR_006,10.0,0.0,0,0.0,23.4011,5
10,2020-W11,7,USR_002,10.0,0.0,0,0.0,-59.5599,5
10,2020-W11,8,USR_010,10.0,0.0,0,0.0,7.5035,5
10,2020-W11,9,USR_001,10.0,0.0,0,0.0,-44.2845,5
11,2020-W12,0,USR_009,10.0,0.0,0,0.0,-45.3148,5
11,2020-W12,1,USR_003,41.2504,18.7942,4,0.0,-12.5556,5
11,2020-W12,2,USR_005,41.4425,18.9529,4,0.0,-70.6793,5
11,2020-W12,3,USR_007,10.0,0.0,0,0.0,-25.7118,5
11,2020-W12,4,USR_004,41.3543,18.9529,1,0.0,-11.6682,5
11,2020-W12,5,USR_008,10.0,0.0,0,0.0,-3.7194,3
11,2020-W12,6,USR_006,10.0,0.0,0,0.0,23.1176,5
11,2020-W12,7,USR_002,10.0,0.0,0,0.0,-56.591,5
11,2020-W12,8,USR_010,10.0,0.0,0,0.0,5.6576,6
11,2020-W12,9,USR_001,10.0,0.0,0,0.0,-42.8191,5
12,2020-W13,0,USR_009,40.4838,18.2486,4,0.0,-46.7653,5
12,2020-W13,1,USR_003,40.4889,18.1984,4,0.0,9.2923,5
12,2020-W13,2,USR_005,10.0,0.0,0,0.0,-69.2022,5
12,2020-W13,3,USR_007,40.4838,18.2486,4,0.0,-25.9939,5
12,2020-W13,4,USR_004,39.852,17.3608,1,0.0,-9.2138,8
12,2020-W13,5,USR_008,41.024,18.3138,1,0.0,-3.7203,3
12,2020-W13,6,USR_006,41.024,18.3138,1,0.0,23.251,5
12,2020-W13,7,USR_002,10.0,0.0,0,0.0,-56.7398,5
12,2020-W13,8,USR_010,10.0,0.0,0,0.0,6.2284,6
12,2020-W13,9,USR_001,10.0,0.0,0,0.0,-42.8957,5
13,2020-W14,0,USR_009,10.0,0.0,0,0.0,-55.2569,5
13,2020-W14,1,USR_003,33.6457,13.294,4,0.0,-32.4985,5
13,2020-W14,2,USR_005,10.0,0.0,0,0.0,-63.3613,5
13,2020-W14,3,USR_007,10.0,0.0,0,0.0,-27.6145,5
13,2020-W14,4,USR_004,29.5496,7.8704,1,0.0,-46.3436,5
13,2020-W14,5,USR_008,10.0,0.0,0,0.0,-3.4654,3
13,2020-W14,6,USR_006,37.3268,13.4798,1,0.0,17.7618,5
13,2020-W14,7,USR_002,10.0,0.0,0,0.0,-52.922,5
13,2020-W14,8,USR_010,10.0,0.0,0,0.0,-20.2453,5
13,2020-W14,9,USR_001,10.0,0.0,0,0.0,-51.2992,5
14,2020-W15,0,USR_009,10.0,0.0,0,0.0,-12.5129,5
14,2020-W15,1,USR_003,40.7288,18.1067,4,0.0,8.127,5
14,2020-W15,2,USR_005,10.0,0.0,0,0.0,-13.5248,5
14,2020-W15,3,USR_007,10.0,0.0,0,0.0,-24.1952,5
14,2020-W15,4,USR_004,40.9279,18.2839,1,0.0,6.5135,5
14,2020-W15,5,USR_008,41.2129,18.5863,4,0.0,-3.4238,8
14,2020-W15,6,USR_006,10.0,0.0,0,0.0,-9.7214,5
14,2020-W15,7,USR_002,10.0,0.0,0,0.0,-24.1863,6
14,2020-W15,8,USR_010,41.0447,18.5189,1,0.0,-11.3983,5
14,2020-W15,9,USR_001,10.0,0.0,0,0.0,-17.7769,6
15,2020-W16,0,USR_009,41.0704,18.4516,1,0.0,-11.1516,8
15,2020-W16,1,USR_003,40.7917,17.9971,4,0.0,5.3053,5
15,2020-W16,2,USR_005,10.0,0.0,0,0.0,-16.2837,5
15,2020-W16,3,USR_007,10.0,0.0,0,0.0,-22.7571,5
15,2020-W16,4,USR_004,41.0763,18.2959,1,0.0,4.8555,5
15,2020-W16,5,USR_008,41.3076,18.4516,4,0.0,-3.0307,3
15,2020-W16,6,USR_006,10.0,0.0,0,0.0,-5.115,5
15,2020-W16,7,USR_002,10.0,0.0,0,0.0,-23.6041,6
15,2020-W16,8,USR_010,10.0,0.0,0,0.0,-6.6809,5
15,2020-W16,9,USR_001,10.0,0.0,0,0.0,-18.2091,6
16,2020-W17,0,USR_009,41.3479,18.8069,4,0.0,-12.1712,5
16,2020-W17,1,USR_003,40.9327,18.4651,4,0.0,-6.5167,5
16,2020-W17,2,USR_005,41.2286,16.388,1,0.0,-13.8318,5
16,2020-W17,3,USR_007,41.1571,18.8069,1,0.0,-21.5176,5
16,2020-W17,4,USR_004,41.1571,18.8069,1,0.0,-7.3479,5
16,2020-W17,5,USR_008,10.0,0.0,0,0.0,-2.9386,3
16,2020-W17,6,USR_006,10.0,0.0,0,0.0,-5.0903,5
16,2020-W17,7,USR_002,10.0,0.0,0,0.0,-23.624,6
16,2020-W17,8,USR_010,41.1571,18.8069,1,0.0,-5.5847,5
16,2020-W17,9,USR_001,10.0,0.0,0,0.0,-18.1523,6
17,2020-W18,0,USR_009,41.5234,18.9314,1,0.0,-12.1561,8
17,2020-W18,1,USR_003,41.5234,18.9314,4,0.0,3.9256,5
17,2020-W18,2,USR_005,10.0,0.0,0,0.0,-10.6052,8
17,2020-W18,3,USR_007,10.0,0.0,0,0.0,-18.4542,5
17,2020-W18,4,USR_004,41.5234,18.8333,1,0.0,4.5497,5
17,2020-W18,5,USR_008,41.5234,18.9314,1,0.0,-3.0977,3
17,2020-W18,6,USR_006,10.0,0.0,0,0.0,4.4804,8
17,2020-W18,7,USR_002,10.0,0.0,0,0.0,-23.7393,6
17,2020-W18,8,USR_010,10.0,0.0,0,0.0,-3.8926,5
17,2020-W18,9,USR_001,10.0,0.0,0,0.0,-18.9505,6
18,2020-W19,0,USR_009,10.0,0.0,0,0.0,-12.4822,8
18,2020-W19,1,USR_003,41.1978,18.837,4,0.0,10.8485,5
18,2020-W19,2,USR_005,41.1978,18.837,4,0.0,-10.6388,8
18,2020-W19,3,USR_007,41.1978,18.837,4,0.0,-18.4316,5
18,2020-W19,4,USR_004,40.9982,17.9903,1,0.0,7.535,5
18,2020-W19,5,USR_008,41.1978,18.837,4,0.0,-3.2032,3
18,2020-W19,6,USR_006,10.0,0.0,0,0.0,5.0605,8
18,2020-W19,7,USR_002,10.0,0.0,0,0.0,-23.4987,6
18,2020-W19,8,USR_010,41.1978,18.837,4,0.0,-3.8684,5
18,2020-W19,9,USR_001,10.0,0.0,0,0.0,-18.7681,6
19,2020-W20,0,USR_009,10.0,0.0,0,0.0,-12.3993,8
19,2020-W20,1,USR_003,41.0978,18.7631,4,0.0,-6.3695,6
19,2020-W20,2,USR_005,10.0,0.0,0,0.0,-10.6606,8
19,2020-W20,3,USR_007,10.0,0.0,0,0.0,-18.5995,5
19,2020-W20,4,USR_004,40.8372,18.3667,1,0.0,-6.2806,6
19,2020-W20,5,USR_008,10.0,0.0,0,0.0,-3.0134,3
19,2020-W20,6,USR_006,10.0,0.0,0,0.0,5.1297,8
19,2020-W20,7,USR_002,10.0,0.0,0,0.0,-23.5921,6
19,2020-W20,8,USR_010,10.0,0.0,0,0.0,-3.9593,5
19,2020-W20,9,USR_001,10.0,0.0,0,0.0,-18.9279,6
20,2020-W21,0,USR_009,33.3372,13.2343,1,0.0,-10.5162,8
20,2020-W21,1,USR_003,28.8041,7.2573,4,0.0,5.4833,5
20,2020-W21,2,USR_005,10.0,0.0,0,0.0,-15.741,5
20,2020-W21,3,USR_007,10.0,0.0,0,0.0,-18.0353,5
20,2020-W21,4,USR_004,33.3372,13.2343,1,0.0,-8.0417,6
20,2020-W21,5,USR_008,33.3372,13.2343,1,0.0,-3.0739,3
20,2020-W21,6,USR_006,10.0,0.0,0,0.0,5.5745,8
20,2020-W21,7,USR_002,10.0,0.0,0,0.0,-9.8237,6
20,2020-W21,8,USR_010,10.0,0.0,0,0.0,5.7596,6
20,2020-W21,9,USR_001,10.0,0.0,0,0.0,-18.8978,6
21,2020-W22,0,USR_009,10.0,0.0,0,0.0,-10.3453,8
21,2020-W22,1,USR_003,38.9852,17.1562,4,0.0,-5.2368,8
21,2020-W22,2,USR_005,10.0,0.0,0,0.0,-14.1365,5
21,2020-W22,3,USR_007,10.0,0.0,0,0.0,-16.4341,5
21,2020-W22,4,USR_004,37.6585,15.2132,1,0.0,-5.5943,8
21,2020-W22,5,USR_008,10.0,0.0,0,0.0,-4.4495,6
21,2020-W22,6,USR_006,10.0,0.0,0,0.0,-10.6643,5
21,2020-W22,7,USR_002,10.0,0.0,0,0.0,-18.1941,8
21,2020-W22,8,USR_010,10.0,0.0,0,0.0,-5.6532,5
21,2020-W22,9,USR_001,40.2498,17.2709,1,0.0,-26.9723,8
22,2020-W23,0,USR_009,10.0,0.0,0,0.0,-9.4589,8
22,2020-W23,1,USR_003,30.0701,8.3998,4,0.0,-6.5968,5
22,2020-W23,2,USR_005,10.0,0.0,0,0.0,-13.8046,5
22,2020-W23,3,USR_007,37.4432,13.7525,4,0.0,-16.4905,5
22,2020-W23,4,USR_004,33.8698,13.4517,1,0.0,-7.5925,5
22,2020-W23,5,USR_008,10.0,0.0,0,0.0,-4.1036,6
22,2020-W23,6,USR_006,10.0,0.0,0,0.0,-11.0542,5
22,2020-W23,7,USR_002,10.0,0.0,0,0.0,-11.1863,8
22,2020-W23,8,USR_010,10.0,0.0,0,0.0,-5.4233,5
22,2020-W23,9,USR_001,10.0,0.0,0,0.0,-24.7695,8
23,2020-W24,0,USR_009,10.0,0.0,0,0.0,-4.2533,8
23,2020-W24,1,USR_003,41.3604,18.9575,4,0.0,4.9752,5
23,2020-W24,2,USR_005,10.0,0.0,0,0.0,-14.7788,5
23,2020-W24,3,USR_007,10.0,0.0,0,0.0,-16.7125,5
23,2020-W24,4,USR_004,41.2604,18.8046,1,0.0,6.961,5
23,2020-W24,5,USR_008,41.4455,18.9575,1,0.0,-4.1447,6
23,2020-W24,6,USR_006,10.0,0.0,0,0.0,-12.7097,5
23,2020-W24,7,USR_002,10.0,0.0,0,0.0,-25.254,6
23,2020-W24,8,USR_010,41.4455,18.9575,1,0.0,-9.6692,5
23,2020-W24,9,USR_001,10.0,0.0,0,0.0,-25.6033,6
24,2020-W25,0,USR_009,10.0,0.0,0,0.0,-4.718,8
24,2020-W25,1,USR_003,41.0102,18.6983,4,0.0,-5.9284,6
24,2020-W25,2,USR_005,10.0,0.0,0,0.0,6.0242,6
24,2020-W25,3,USR_007,10.0,0.0,0,0.0,-9.7232,5
24,2020-W25,4,USR_004,40.6963,18.2215,1,0.0,-5.7912,6
24,2020-W25,5,USR_008,10.0,0.0,0,0.0,-3.9145,8
24,2020-W25,6,USR_006,10.0,0.0,0,0.0,-6.8259,5
24,2020-W25,7,USR_002,10.0,0.0,0,0.0,-21.2667,6
24,2020-W25,8,USR_010,10.0,0.0,0,0.0,-6.323,5
24,2020-W25,9,USR_001,10.0,0.0,0,0.0,-22.6254,6
25,2020-W26,0,USR_009,10.0,0.0,0,0.0,-4.5727,8
25,2020-W26,1,USR_003,41.2459,18.7325,4,0.0,3.3779,8
25,2020-W26,2,USR_005,10.0,0.0,0,0.0,5.6835,6
25,2020-W26,3,USR_007,10.0,0.0,0,0.0,-7.6071,5
25,2020-W26,4,USR_004,41.3515,18.9165,1,0.0,3.3328,8
25,2020-W26,5,USR_008,10.0,0.0,0,0.0,-4.2339,8
25,2020-W26,6,USR_006,10.0,0.0,0,0.0,-4.9773,5
25,2020-W26,7,USR_002,10.0,0.0,0,0.0,-19.987,6
25,2020-W26,8,USR_010,41.4411,18.9165,4,0.0,-5.15,5
25,2020-W26,9,USR_001,41.4411,18.9165,4,0.0,-21.0819,6
26,2020-W27,0,USR_009,41.5234,19.0783,4,0.0,-4.5751,8
26,2020-W27,1,USR_003,41.5234,19.0783,4,0.0,-3.1611,6
26,2020-W27,2,USR_005,10.0,0.0,0,0.0,5.8404,6
26,2020-W27,3,USR_007,41.5234,19.0783,4,0.0,-7.5627,5
26,2020-W27,4,USR_004,41.5234,19.0783,1,0.0,2.2393,3
26,2020-W27,5,USR_008,10.0,0.0,0,0.0,-4.2363,8
26,2020-W27,6,USR_006,10.0,0.0,0,0.0,-4.815,5
26,2020-W27,7,USR_002,10.0,0.0,0,0.0,-19.8434,6
26,2020-W27,8,USR_010,10.0,0.0,0,0.0,-5.1322,5
26,2020-W27,9,USR_001,10.0,0.0,0,0.0,-20.9627,6
27,2020-W28,0,USR_009,10.0,0.0,0,0.0,-4.4076,8
27,2020-W28,1,USR_003,41.3134,18.7649,4,0.0,4.8072,8
27,2020-W28,2,USR_005,10.0,0.0,0,0.0,4.3299,6
27,2020-W28,3,USR_007,10.0,0.0,0,0.0,-7.8971,5
27,2020-W28,4,USR_004,41.3667,18.7758,1,0.0,-4.8449,5
27,2020-W28,5,USR_008,10.0,0.0,0,0.0,-4.172,8
27,2020-W28,6,USR_006,41.4421,18.8708,4,0.0,-5.2135,5
27,2020-W28,7,USR_002,10.0,0.0,0,0.0,-16.5711,6
27,2020-W28,8,USR_010,41.3972,18.8708,1,0.0,-5.0244,5
27,2020-W28,9,USR_001,10.0,0.0,0,0.0,-17.347,6
28,2020-W29,0,USR_009,10.0,0.0,0,0.0,-4.2171,8
28,2020-W29,1,USR_003,41.5027,19.0571,4,0.0,4.6802,8
28,2020-W29,2,USR_005,10.0,0.0,0,0.0,4.3513,6
28,2020-W29,3,USR_007,10.0,0.0,0,0.0,-7.7403,5
28,2020-W29,4,USR_004,41.5095,19.0674,1,0.0,-4.7704,5
28,2020-W29,5,USR_008,10.0,0.0,0,0.0,-3.9865,8
28,2020-W29,6,USR_006,41.5165,19.0685,4,0.0,-5.4647,5
28,2020-W29,7,USR_002,10.0,0.0,0,0.0,-16.8189,6
28,2020-W29,8,USR_010,41.5107,19.0685,1,0.0,-5.0241,5
28,2020-W29,9,USR_001,10.0,0.0,0,0.0,-17.5216,6
29,2020-W30,0,USR_009,10.0,0.0,0,0.0,-4.1914,8
29,2020-W30,1,USR_003,41.5234,19.0783,4,0.0,4.5236,8
29,2020-W30,2,USR_005,10.0,0.0,0,0.0,3.9417,6
29,2020-W30,3,USR_007,10.0,0.0,0,0.0,-7.6717,5
29,2020-W30,4,USR_004,41.5234,19.0783,1,0.0,5.1155,8
29,2020-W30,5,USR_008,10.0,0.0,0,0.0,-3.9946,8
29,2020-W30,6,USR_006,10.0,0.0,0,0.0,-5.4363,5
29,2020-W30,7,USR_002,10.0,0.0,0,0.0,-15.8631,6
29,2020-W30,8,USR_010,41.5234,19.0783,1,0.0,-4.9773,5
29,2020-W30,9,USR_001,10.0,0.0,0,0.0,-16.4719,6
30,2020-W31,0,USR_009,41.016,18.6962,4,0.0,-4.2956,3
30,2020-W31,1,USR_003,40.9969,18.6803,4,0.0,-3.1084,6
30,2020-W31,2,USR_005,10.0,0.0,0,0.0,3.8058,6
30,2020-W31,3,USR_007,41.2668,18.6962,1,0.0,-7.3131,5
30,2020-W31,4,USR_004,40.7018,18.2322,1,0.0,4.3822,5
30,2020-W31,5,USR_008,41.016,18.6962,4,0.0,-3.7714,3
30,2020-W31,6,USR_006,10.0,0.0,0,0.0,-4.4117,5
30,2020-W31,7,USR_002,10.0,0.0,0,0.0,-15.3989,6
30,2020-W31,8,USR_010,10.0,0.0,0,0.0,-3.6212,5
30,2020-W31,9,USR_001,10.0,0.0,0,0.0,-15.8184,6
31,2020-W32,0,USR_009,10.0,0.0,0,0.0,-5.1525,5
31,2020-W32,1,USR_003,41.2088,18.6871,4,0.0,5.2808,6
31,2020-W32,2,USR_005,41.4308,18.8963,4,0.0,3.7401,6
31,2020-W32,3,USR_007,10.0,0.0,0,0.0,-7.1911,5
31,2020-W32,4,USR_004,41.3299,18.7016,1,0.0,4.1404,6
31,2020-W32,5,USR_008,10.0,0.0,0,0.0,-3.7609,3
31,2020-W32,6,USR_006,41.4308,18.8963,4,0.0,-4.5919,5
31,2020-W32,7,USR_002,10.0,0.0,0,0.0,-15.4816,6
31,2020-W32,8,USR_010,10.0,0.0,0,0.0,-3.5496,5
31,2020-W32,9,USR_001,10.0,0.0,0,0.0,-15.8931,6
32,2020-W33,0,USR_009,10.0,0.0,0,0.0,-5.2968,5
32,2020-W33,1,USR_003,41.5106,19.0686,4,0.0,3.5409,3
32,2020-W33,2,USR_005,10.0,0.0,0,0.0,-2.3771,7
32,2020-W33,3,USR_007,41.5172,19.0691,1,0.0,-6.8655,5
32,2020-W33,4,USR_004,41.5038,19.058,1,0.0,-3.4407,5
32,2020-W33,5,USR_008,10.0,0.0,0,0.0,-3.6733,3
32,2020-W33,6,USR_006,41.5113,19.0691,4,0.0,-4.0706,5
32,2020-W33,7,USR_002,10.0,0.0,0,0.0,-12.5977,2
32,2020-W33,8,USR_010,10.0,0.0,0,0.0,-3.1263,5
32,2020-W33,9,USR_001,10.0,0.0,0,0.0,-12.0144,6
33,2020-W34,0,USR_009,41.4362,16.6798,4,0.0,-6.9091,5
33,2020-W34,1,USR_003,41.4166,18.9935,4,0.0,-3.2186,5
33,2020-W34,2,USR_005,10.0,0.0,0,0.0,-2.3552,7
33,2020-W34,3,USR_007,10.0,0.0,0,0.0,-7.2259,5
33,2020-W34,4,USR_004,41.351,18.8693,1,0.0,-3.1254,5
33,2020-W34,5,USR_008,10.0,0.0,0,0.0,-3.5032,3
33,2020-W34,6,USR_006,10.0,0.0,0,0.0,-3.9994,5
33,2020-W34,7,USR_002,10.0,0.0,0,0.0,-12.6017,2
33,2020-W34,8,USR_010,10.0,0.0,0,0.0,-3.2382,5
33,2020-W34,9,USR_001,10.0,0.0,0,0.0,-11.8022,2
34,2020-W35,0,USR_009,10.0,0.0,0,0.0,-7.4823,5
34,2020-W35,1,USR_003,41.5234,18.9718,4,0.0,-4.0825,6
34,2020-W35,2,USR_005,41.5234,19.0783,1,0.0,-2.3969,7
34,2020-W35,3,USR_007,41.5234,19.0192,4,0.0,-7.2988,5
34,2020-W35,4,USR_004,41.5234,19.0783,1,0.0,4.8413,5
34,2020-W35,5,USR_008,41.5234,19.0192,4,0.0,-3.4911,3
34,2020-W35,6,USR_006,10.0,0.0,0,0.0,-4.0826,5
34,2020-W35,7,USR_002,10.0,0.0,0,0.0,-12.6986,2
34,2020-W35,8,USR_010,41.5234,19.0783,1,0.0,-3.4768,5
34,2020-W35,9,USR_001,10.0,0.0,0,0.0,-11.9815,2
35,2020-W36,0,USR_009,10.0,0.0,0,0.0,-7.5656,5
35,2020-W36,1,USR_003,41.4622,18.9791,4,0.0,4.3408,6
35,2020-W36,2,USR_005,41.5053,19.029,4,0.0,-2.4155,7
35,2020-W36,3,USR_007,10.0,0.0,0,0.0,-7.2863,5
35,2020-W36,4,USR_004,41.4855,19.029,1,0.0,-4.2206,5
35,2020-W36,5,USR_008,10.0,0.0,0,0.0,-3.4974,3
35,2020-W36,6,USR_006,41.4855,19.029,1,0.0,-4.338,5
35,2020-W36,7,USR_002,10.0,0.0,0,0.0,-12.5816,2
35,2020-W36,8,USR_010,10.0,0.0,0,0.0,-4.0956,5
35,2020-W36,9,USR_001,10.0,0.0,0,0.0,-11.9447,2
36,2020-W37,0,USR_009,10.0,0.0,0,0.0,-7.6508,5
36,2020-W37,1,USR_003,41.4869,19.0512,4,0.0,-4.2849,5
36,2020-W37,2,USR_005,10.0,0.0,0,0.0,-2.2377,5
36,2020-W37,3,USR_007,41.4869,19.0512,4,0.0,-8.036,5
36,2020-W37,4,USR_004,41.4644,19.0168,1,0.0,-3.4698,5
36,2020-W37,5,USR_008,10.0,0.0,0,0.0,-3.5436,3
36,2020-W37,6,USR_006,10.0,0.0,0,0.0,-4.5664,5
36,2020-W37,7,USR_002,41.4869,19.0512,4,0.0,-12.1542,2
36,2020-W37,8,USR_010,41.4869,19.0512,4,0.0,-4.2635,5
36,2020-W37,9,USR_001,10.0,0.0,0,0.0,-11.1991,2
