t_idx,time_label,component_idx,singular_value,explained_ratio,effective_rank
9,2020-W10,1,4036119.29666,0.15773,10
9,2020-W10,2,3161665.211183,0.123557,10
9,2020-W10,3,2701932.343453,0.105591,10
9,2020-W10,4,2255598.545645,0.088148,10
10,2020-W11,0,10466875.063434,0.304648,10
10,2020-W11,1,5649166.064723,0.164424,10
10,2020-W11,2,4455988.388509,0.129696,10
10,2020-W11,3,4090183.233781,0.119049,10
10,2020-W11,4,3060276.829085,0.089072,10
11,2020-W12,0,8110218.898054,0.320481,10
11,2020-W12,1,3996528.353105,0.157926,10
11,2020-W12,2,3534097.79541,0.139653,10
11,2020-W12,3,2846067.819009,0.112464,10
11,2020-W12,4,2057768.774391,0.081314,10
12,2020-W13,0,10831046.32907,0.349467,10
12,2020-W13,1,4094693.74601,0.132116,10
12,2020-W13,2,3585751.146133,0.115695,10
12,2020-W13,3,3014927.264373,0.097278,10
12,2020-W13,4,2984524.037182,0.096297,10
13,2020-W14,0,10901603.891816,0.343324,10
13,2020-W14,1,4835841.871184,0.152295,10
13,2020-W14,2,3968991.590732,0.124995,10
13,2020-W14,3,3785899.812545,0.119229,10
13,2020-W14,4,2565069.704447,0.080782,10
14,2020-W15,0,10210540.464726,0.305629,10
14,2020-W15,1,5088585.486352,0.152315,10
14,2020-W15,2,4442156.167829,0.132966,10
14,2020-W15,3,3727265.917639,0.111567,10
14,2020-W15,4,3539428.89997,0.105945,10
15,2020-W16,0,7453628.202705,0.301416,10
15,2020-W16,1,3854092.466752,0.155855,10
15,2020-W16,2,2887840.047461,0.116781,10
15,2020-W16,3,2519423.593233,0.101883,10
15,2020-W16,4,2161433.960142,0.087406,10
16,2020-W17,0,10125238.546265,0.340529,10
16,2020-W17,1,5024508.471809,0.168983,10
16,2020-W17,2,3528662.973372,0.118675,10
16,2020-W17,3,3108376.801017,0.10454,10
16,2020-W17,4,2303972.584029,0.077487,10
17,2020-W18,0,8599645.310146,0.344372,10
17,2020-W18,1,3808961.833007,0.152529,10
17,2020-W18,2,3481599.461909,0.13942,10
17,2020-W18,3,3232268.744765,0.129436,10
17,2020-W18,4,2243163.966346,0.089827,10
18,2020-W19,0,9728993.217538,0.306338,10
18,2020-W19,1,5651595.398013,0.177953,10
18,2020-W19,2,4655192.495924,0.146579,10
18,2020-W19,3,3399706.040081,0.107047,10
18,2020-W19,4,2815189.648099,0.088642,10
19,2020-W20,0,8604999.456697,0.29443,10
19,2020-W20,1,5105636.032759,0.174695,10
19,2020-W20,2,4695842.794945,0.160674,10
19,2020-W20,3,2917508.870956,0.099826,10
19,2020-W20,4,2356440.418551,0.080628,10
20,2020-W21,0,11453727.351046,0.303348,10
20,2020-W21,1,7638378.189497,0.2023,10
20,2020-W21,2,4866936.996092,0.128899,10
20,2020-W21,3,3908994.901119,0.103528,10
20,2020-W21,4,3037124.357971,0.080437,10
21,2020-W22,0,10757169.960177,0.320592,10
21,2020-W22,1,6017026.072937,0.179323,10
21,2020-W22,2,4637178.858005,0.1382,10
21,2020-W22,3,3897192.05599,0.116146,10
21,2020-W22,4,3327382.248378,0.099165,10
22,2020-W23,0,9963658.185866,0.300678,10
22,2020-W23,1,5080941.455262,0.15333,10
22,2020-W23,2,4733874.510123,0.142856,10
22,2020-W23,3,3706696.090126,0.111859,10
22,2020-W23,4,3422745.814142,0.10329,10
23,2020-W24,0,13167827.656873,0.333947,10
23,2020-W24,1,6911446.411647,0.17528,10
23,2020-W24,2,4970263.776553,0.12605,10
23,2020-W24,3,4786634.439694,0.121393,10
23,2020-W24,4,2719095.073253,0.068958,10
24,2020-W25,0,11856990.759171,0.349057,10
24,2020-W25,1,5369339.454,0.158068,10
24,2020-W25,2,4350493.367868,0.128074,10
24,2020-W25,3,4001689.197894,0.117805,10
24,2020-W25,4,2827586.399452,0.083241,10
25,2020-W26,0,11865777.366596,0.312061,10
25,2020-W26,1,7197475.34798,0.189288,10
25,2020-W26,2,6602357.062196,0.173637,10
25,2020-W26,3,4535823.482955,0.119289,10
25,2020-W26,4,2638658.720775,0.069395,10
26,2020-W27,0,12339556.446759,0.300348,10
26,2020-W27,1,9404766.844613,0.228914,10
26,2020-W27,2,4950676.491202,0.120501,10
26,2020-W27,3,4150028.377011,0.101013,10
26,2020-W27,4,2972285.571289,0.072346,10
27,2020-W28,0,5597921.863602,0.296127,10
27,2020-W28,1,3647115.872837,0.192931,10
27,2020-W28,2,3057492.947901,0.16174,10
27,2020-W28,3,1997847.121199,0.105685,10
27,2020-W28,4,1706696.929327,0.090283,10
28,2020-W29,0,5822600.629498,0.304119,10
28,2020-W29,1,3741909.854667,0.195443,10
28,2020-W29,2,2702469.995984,0.141152,10
28,2020-W29,3,2242353.183728,0.11712,10
28,2020-W29,4,1631147.681025,0.085196,10
29,2020-W30,0,13321178.44098,0.332805,10
29,2020-W30,1,8277591.869846,0.2068,10
29,2020-W30,2,5636410.561586,0.140815,10
29,2020-W30,3,3675008.56505,0.091813,10
29,2020-W30,4,3136961.8981,0.078371,10
30,2020-W31,0,12473697.019591,0.34587,10
30,2020-W31,1,5889261.509731,0.163297,10
30,2020-W31,2,5113254.373536,0.14178,10
30,2020-W31,3,3742435.316481,0.10377,10
30,2020-W31,4,3038806.814454,0.08426,10
31,2020-W32,0,7654396.799886,0.259963,10
31,2020-W32,1,5077225.438159,0.172436,10
31,2020-W32,2,4164938.067424,0.141452,10
31,2020-W32,3,3294426.459619,0.111887,10
31,2020-W32,4,2336191.106391,0.079343,10
32,2020-W33,0,11035839.592634,0.336262,10
32,2020-W33,1,5583467.285137,0.170128,10
32,2020-W33,2,4932026.029799,0.150279,10
32,2020-W33,3,4075662.137128,0.124185,10
32,2020-W33,4,2515545.972933,0.076649,10
33,2020-W34,0,9055987.345892,0.266406,10
33,2020-W34,1,6543128.554134,0.192484,10
33,2020-W34,2,5485764.637746,0.161378,10
33,2020-W34,3,4722236.799141,0.138917,10
33,2020-W34,4,2915014.768693,0.085753,10
34,2020-W35,0,8980195.767612,0.300493,10
34,2020-W35,1,4838106.493832,0.161891,10
34,2020-W35,2,4326351.526593,0.144767,10
34,2020-W35,3,3858685.130635,0.129118,10
34,2020-W35,4,2414203.949846,0.080783,10
35,2020-W36,0,8535816.954544,0.25611,10
35,2020-W36,1,5806087.421471,0.174207,10
35,2020-W36,2,4780653.365846,0.14344,10
35,2020-W36,3,3660577.180153,0.109833,10
35,2020-W36,4,3055212.837128,0.091669,10
36,2020-W37,0,12717716.877678,0.287639,10
36,2020-W37,1,7202336.788701,0.162897,10
36,2020-W37,2,5949596.724874,0.134563,10
36,2020-W37,3,5450277.795438,0.12327,10
36,2020-W37,4,3662695.73484,0.08284,10
37,2020-W38,0,11020423.745157,0.304264,10
37,2020-W38,1,6132615.839966,0.169316,10
37,2020-W38,2,5159505.672671,0.142449,10
37,2020-W38,3,4440869.804717,0.122608,10
37,2020-W38,4,3869891.574502,0.106844,10
38,2020-W39,0,8320267.341209,0.274437,10
38,2020-W39,1,4910550.060254,0.16197,10
38,2020-W39,2,4414159.998131,0.145597,10
38,2020-W39,3,3313966.039431,0.109308,10
38,2020-W39,4,2868088.695057,0.094601,10
39,2020-W40,0,8787380.839773,0.291872,10
39,2020-W40,1,5312826.582229,0.176465,10
39,2020-W40,2,4735060.263032,0.157275,10
39,2020-W40,3,3940997.584104,0.1309,10
39,2020-W40,4,2840097.331985,0.094334,10
40,2020-W41,0,10085382.663699,0.282623,10
40,2020-W41,1,6996562.794848,0.196065,10
40,2020-W41,2,4752838.196377,0.133189,10
40,2020-W41,3,4114611.128346,0.115304,10
40,2020-W41,4,3651198.241836,0.102318,10
41,2020-W42,0,12331693.221731,0.29673,10
41,2020-W42,1,7713784.158192,0.185612,10
41,2020-W42,2,5918824.416499,0.142421,10
41,2020-W42,3,4782733.184392,0.115084,10
41,2020-W42,4,3916082.338038,0.09423,10
42,2020-W43,0,10899580.120993,0.286822,10
42,2020-W43,1,6382192.15935,0.167947,10
42,2020-W43,2,5914619.551334,0.155643,10
42,2020-W43,3,4555909.506621,0.119889,10
42,2020-W43,4,3339032.332789,0.087867,10
43,2020-W44,0,8535018.689199,0.283716,10
43,2020-W44,1,4729289.016933,0.157208,10
43,2020-W44,2,4341460.424262,0.144316,10
43,2020-W44,3,3427045.752665,0.11392,10
43,2020-W44,4,2554756.281347,0.084924,10
44,2020-W45,0,7679861.068271,0.325747,10
44,2020-W45,1,4926944.393054,0.20898,10
44,2020-W45,2,3262538.233827,0.138383,10
44,2020-W45,3,2514352.878212,0.106648,10
44,2020-W45,4,1734755.978301,0.073581,10
45,2020-W46,0,7317030.81497,0.27983,10
45,2020-W46,1,5174392.260817,0.197888,10
45,2020-W46,2,3976720.949708,0.152085,10
45,2020-W46,3,2736466.363068,0.104653,10
45,2020-W46,4,2091299.243473,0.079979,10
46,2020-W47,0,10842350.67972,0.293059,10
46,2020-W47,1,6326683.737624,0.171005,10
46,2020-W47,2,5699724.59882,0.154059,10
46,2020-W47,3,3445728.064315,0.093135,10
46,2020-W47,4,3355145.407592,0.090687,10
47,2020-W48,0,11707815.355196,0.318852,10
47,2020-W48,1,6506186.027608,0.17719,10
47,2020-W48,2,5722711.386332,0.155853,10
47,2020-W48,3,4739654.803671,0.12908,10
47,2020-W48,4,3319839.680235,0.090413,10
48,2020-W49,0,10441273.856632,0.283321,10
48,2020-W49,1,6112535.590871,0.165862,10
48,2020-W49,2,5341523.641791,0.144941,10
48,2020-W49,3,4762382.659649,0.129226,10
48,2020-W49,4,3613220.027466,0.098044,10
49,2020-W50,0,10629943.292616,0.284799,10
49,2020-W50,1,6585565.216954,0.176442,10
49,2020-W50,2,5229538.184335,0.140111,10
49,2020-W50,3,4515038.42634,0.120968,10
49,2020-W50,4,4177036.541849,0.111912,10
50,2020-W51,0,15573014.274913,0.298533,10
50,2020-W51,1,9610847.15008,0.184239,10
50,2020-W51,2,6516433.335103,0.124919,10
50,2020-W51,3,5460005.598052,0.104668,10
50,2020-W51,4,4771015.640089,0.09146,10
51,2020-W52,0,8545913.893196,0.313366,10
51,2020-W52,1,4604598.575958,0.168844,10
51,2020-W52,2,3951497.39506,0.144896,10
51,2020-W52,3,2674881.80643,0.098084,10
51,2020-W52,4,2472694.366615,0.09067,10
